date,statusList,zscore,XRPUSDT_position,XRPUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2021-02-25,-1,-1.1519952099123594,125378.50180124276,0.43601,-1262384.0885451657,0.043304,200000,109332.56114071971,-90667.43885928029,0.5466628057035985
2021-02-26,-1,-0.9497633709968568,125378.50180124276,0.42788,-1262384.0885451657,0.040312,200000,104536.18072814847,-95463.81927185153,0.5226809036407423
2021-02-27,-1,-0.7821996480854237,125378.50180124276,0.43589,-1262384.0885451657,0.039475,200000,104483.84704546412,-95516.15295453588,0.5224192352273206
2021-02-28,-1,-0.540557395266754,125378.50180124276,0.41565,-1262384.0885451657,0.035048,200000,96357.61180901753,-103642.38819098247,0.4817880590450877
2021-03-01,-1,-0.649363489678652,125378.50180124276,0.44537,-1262384.0885451657,0.04045,200000,106903.25972887143,-93096.74027112857,0.5345162986443572
2021-03-02,-1,-0.6613482180721865,125378.50180124276,0.4357,-1262384.0885451657,0.040816,200000,106152.88219286094,-93847.11780713906,0.5307644109643047
2021-03-03,-1,-0.7188695072451824,125378.50180124276,0.44846,-1262384.0885451657,0.044099,200000,111897.11883853859,-88102.88116146141,0.559485594192693
2021-03-04,-1,-0.5430298985526417,125378.50180124276,0.48096,-1262384.0885451657,0.045633,200000,117908.41733890727,-82091.58266109273,0.5895420866945363
2021-03-05,-1,-0.8219904262730066,125378.50180124276,0.45457,-1262384.0885451657,0.04828,200000,117941.20935875153,-82058.79064124847,0.5897060467937576
2021-03-06,-1,-0.49047804691805663,125378.50180124276,0.46285,-1262384.0885451657,0.045334,200000,115260.35982881175,-84739.64017118825,0.5763017991440588
2021-03-07,-1,-0.3949482693723969,125378.50180124276,0.46558,-1262384.0885451657,0.045319,200000,115583.70737740096,-84416.29262259904,0.5779185368870048
2021-03-08,0,-0.06551095046062587,0.0,0.47412,0.0,0.04463,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-09,0,-0.16494611679782187,0.0,0.4849,0.0,0.046748,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-10,0,-0.19560914742749602,0.0,0.46155,0.0,0.045055,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-11,0,-0.5253481717603591,0.0,0.45187,0.0,0.045976,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-12,0,-0.08170081011695164,0.0,0.43934,0.0,0.043395,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-13,0,0.3048461454628422,0.0,0.45787,0.0,0.043814,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-14,0,-0.2261966052610786,0.0,0.43905,0.0,0.043502,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-15,0,-0.18234822792797284,0.0,0.43574,0.0,0.04261,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-16,0,0.9146111238123473,0.0,0.46024,0.0,0.042184,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-17,0,0.9826761009925756,0.0,0.4698,0.0,0.042714,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-18,0,-0.38602602621920584,0.0,0.46893,0.0,0.045688,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-19,0,-0.9365038550346296,0.0,0.46651,0.0,0.047011,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-20,-2,-3.2679599040651173,0.0,0.52613,0.0,0.064004,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-21,-2,-1.2345370801155924,0.0,0.51651,0.0,0.055,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-22,2,1.6588255987684621,0.0,0.5441,0.0,0.04833,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-23,2,1.7442019988427493,0.0,0.5498,0.0,0.047852,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-24,0,0.8051155094274374,0.0,0.48021,0.0,0.044295,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-25,2,1.5600811256732887,0.0,0.51058,0.0,0.044273,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-26,1,1.1923781177895065,-94245.88581585717,0.56357,1069728.3869580808,0.049652,200000,106228.30773848525,-93771.69226151475,0.5311415386924263
2021-03-27,1,0.9069461291969217,-94245.88581585717,0.54752,1069728.3869580808,0.048931,200000,103944.38710414397,-96055.61289585603,0.5197219355207199
2021-03-28,1,0.7512524094890449,-94245.88581585717,0.54552,1069728.3869580808,0.049154,200000,103994.4447628039,-96005.5552371961,0.5199722238140195
2021-03-29,1,0.4137449160149784,-94245.88581585717,0.56538,1069728.3869580808,0.052107,200000,109025.07598179404,-90974.92401820596,0.5451253799089701
2021-03-30,0,-0.03274625077463441,0.0,0.5621,0.0,0.053531,200000,101940.28987332556,-98059.71012667444,0.5097014493666279
2021-03-31,0,0.18498039528125734,0.0,0.56982,0.0,0.053163,200000,101940.28987332556,-98059.71012667444,0.5097014493666279
2021-04-01,0,-0.18993472041563797,0.0,0.57087,0.0,0.054694,200000,101940.28987332556,-98059.71012667444,0.5097014493666279
2021-04-02,0,0.17921403224556204,0.0,0.60701,0.0,0.056503,200000,101940.28987332556,-98059.71012667444,0.5097014493666279
2021-04-03,1,1.044588474129026,-88136.3713867351,0.57831,1014613.9210260127,0.050236,200000,101940.28987332556,-98059.71012667444,0.5097014493666279
2021-04-04,2,1.5428651369895867,0.0,0.635,0.0,0.052547,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-05,2,3.653814062504704,0.0,0.91584,0.0,0.05326,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-06,2,3.0456309467032225,0.0,1.09663,0.0,0.058393,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-07,2,2.129585795574534,0.0,0.91542,0.0,0.051696,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-08,2,2.2527342220972315,0.0,1.05599,0.0,0.054035,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-09,2,1.7777154351490594,0.0,1.01721,0.0,0.054006,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-10,2,2.786642310126147,0.0,1.3728,0.0,0.053369,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-11,2,1.9276220160388442,0.0,1.35118,0.0,0.057351,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-12,2,1.7303273228093354,0.0,1.46843,0.0,0.061344,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-13,2,1.9786658909621615,0.0,1.79611,0.0,0.066042,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-14,2,1.3672190945220448,0.0,1.83468,0.0,0.074491,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-15,0,0.8549776639309159,0.0,1.75781,0.0,0.079609,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-16,0,0.6997728897298855,0.0,1.54805,0.0,0.07162,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-17,0,0.31483753120227187,0.0,1.53896,0.0,0.078152,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-18,0,-0.07049946162699279,0.0,1.40797,0.0,0.078993,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-19,0,-0.005015014000607879,0.0,1.30945,0.0,0.070423,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-20,0,0.2898967174634296,0.0,1.38501,0.0,0.067435,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-21,0,0.11800929084245308,0.0,1.29097,0.0,0.064149,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-22,0,0.6510060457255864,0.0,1.15489,0.0,0.050625,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-23,0,0.6645499617337502,0.0,1.17073,0.0,0.050674,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-24,0,0.5723373679444682,0.0,1.04833,0.0,0.045657,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-25,0,0.34715976282215116,0.0,1.0351,0.0,0.045949,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-26,0,0.7045625108218723,0.0,1.3629,0.0,0.057489,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-27,0,0.03346683106380857,0.0,1.4017,0.0,0.063311,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-28,0,0.027508824204267007,0.0,1.3576,0.0,0.060991,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-29,0,0.26568485686147364,0.0,1.3978,0.0,0.060761,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-04-30,0,0.4018801138701686,0.0,1.5988,0.0,0.069114,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-05-01,2,1.2686147871850026,0.0,1.651,0.0,0.065591,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-05-02,1,1.052201555852419,-33512.32553532472,1.5605,830200.406367066,0.062992,200000,104591.96799574845,-95408.03200425155,0.5229598399787423
2021-05-03,1,0.9393910510943126,-33512.32553532472,1.5546,830200.406367066,0.064435,200000,105592.22446147772,-94407.77553852228,0.5279611223073886
2021-05-04,1,1.1135624020041732,-33512.32553532472,1.3877,830200.406367066,0.056743,200000,93613.11580385655,-106386.88419614345,0.4680655790192827
2021-05-05,2,1.6669828005348248,0.0,1.6133,0.0,0.061933,200000,107240.60101435633,-92759.39898564367,0.5362030050717816
2021-05-06,1,1.012116495276449,-33454.14306661977,1.6028,831180.7367298317,0.064511,200000,107240.60101435633,-92759.39898564367,0.5362030050717816
2021-05-07,1,0.4057263506490035,-33454.14306661977,1.5793,831180.7367298317,0.066767,200000,108329.57239435328,-91670.42760564672,0.5416478619717664
2021-05-08,1,0.6159135439574194,-33454.14306661977,1.5611,831180.7367298317,0.064462,200000,105804.83539237853,-94195.16460762147,0.5290241769618926
2021-05-09,1,0.5511927651345911,-33454.14306661977,1.5345,831180.7367298317,0.063419,200000,104048.03367839723,-95951.96632160277,0.5202401683919862
2021-05-10,1,1.1508311468451382,-33454.14306661977,1.3906,831180.7367298317,0.055236,200000,92432.43052245044,-107567.56947754956,0.46216215261225213
2021-05-11,1,0.840788144426074,-33454.14306661977,1.4786,831180.7367298317,0.059688,200000,99076.81175223418,-100923.18824776582,0.49538405876117086
2021-05-12,2,1.6978569363053146,0.0,1.2691,0.0,0.048843,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-13,2,2.1989790540211973,0.0,1.364,0.0,0.050246,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-14,2,1.686989418421014,0.0,1.4,0.0,0.052246,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-15,2,3.117355392309233,0.0,1.4904,0.0,0.04807,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-16,2,1.9243626586926044,0.0,1.4496,0.0,0.049391,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-17,2,2.628224021969252,0.0,1.4946,0.0,0.045819,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-18,2,2.5197669882518796,0.0,1.5889,0.0,0.046505,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-19,2,2.3882787223768798,0.0,1.0568,0.0,0.02961,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-20,2,1.351161802531737,0.0,1.1795,0.0,0.036352,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-21,0,0.3674815956784775,0.0,1.0062,0.0,0.034814,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-22,0,0.14358577044683704,0.0,0.9052,0.0,0.032072,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-23,0,0.2506641287569901,0.0,0.7898,0.0,0.027391,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-24,0,0.23004830012883914,0.0,0.993,0.0,0.034283,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-25,0,0.3721450670501543,0.0,0.9746,0.0,0.032883,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-26,0,0.19953124287322296,0.0,1.0316,0.0,0.035289,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-27,0,-0.15079295938885087,0.0,0.9747,0.0,0.034445,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-28,0,0.25961650030096195,0.0,0.8985,0.0,0.030096,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-29,0,-0.4740539712151972,0.0,0.8318,0.0,0.029807,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-30,0,0.13886911019733772,0.0,0.9058,0.0,0.03034,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-05-31,0,0.841794532170432,0.0,1.0409,0.0,0.032602,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-06-01,0,0.8841637601780575,0.0,1.0108,0.0,0.031354,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-06-02,0,-0.31607119670978573,0.0,1.0241,0.0,0.034641,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-06-03,0,-0.4663417714202115,0.0,1.045,0.0,0.035518,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-06-04,0,-0.10448453216640197,0.0,0.9683,0.0,0.032123,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-06-05,0,-0.3202247071914097,0.0,0.923,0.0,0.031068,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-06-06,0,-0.43868705375532535,0.0,0.947,0.0,0.032299,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-06-07,0,-0.5281415693909391,0.0,0.8618,0.0,0.029729,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-06-08,0,0.7674195095139043,0.0,0.8731,0.0,0.02846,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-06-09,1,1.174245618148284,-59177.63791283811,0.9218,1832318.250245345,0.029771,200000,109099.89325610833,-90900.10674389167,0.5454994662805417
2021-06-10,1,0.46664118832114165,-59177.63791283811,0.8686,1832318.250245345,0.028738,200000,104058.8581666419,-95941.1418333581,0.5202942908332095
2021-06-11,1,0.633801022446503,-59177.63791283811,0.8471,1832318.250245345,0.027774,200000,101020.18415827937,-98979.81584172063,0.5051009207913968
2021-06-12,2,1.3660615193731513,0.0,0.8326,0.0,0.026455,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-13,2,1.321759842123737,0.0,0.8832,0.0,0.027951,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-14,0,0.16479632687050313,0.0,0.8906,0.0,0.029394,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-15,0,-0.25535285665820673,0.0,0.8663,0.0,0.02902,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-16,0,0.22389386331605268,0.0,0.832,0.0,0.027293,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-17,0,0.9884382278858089,0.0,0.8419,0.0,0.026825,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-18,0,0.8698385559780406,0.0,0.7972,0.0,0.025468,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-19,0,0.7733114613691018,0.0,0.7582,0.0,0.024234,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-20,2,2.1408155683494243,0.0,0.7741,0.0,0.02362,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-21,2,3.126186197410971,0.0,0.6067,0.0,0.017301,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-22,2,1.8892612325950677,0.0,0.5468,0.0,0.01617,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-23,2,1.8981205941888828,0.0,0.6383,0.0,0.0186,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-24,2,1.7037958431582996,0.0,0.6731,0.0,0.019548,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-25,2,1.4429801705899774,0.0,0.6111,0.0,0.017821,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-26,0,0.8266523645611797,0.0,0.6162,0.0,0.018492,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-27,2,1.2792712611251054,0.0,0.6484,0.0,0.018889,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-28,0,0.17153317983423116,0.0,0.6444,0.0,0.019827,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-29,0,-0.016053597775050527,0.0,0.7063,0.0,0.021902,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-06-30,0,-0.5449680838224501,0.0,0.7063,0.0,0.022451,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-07-01,-1,-1.0591396881556534,83369.1513215724,0.6591,-2555154.970288229,0.021505,200000,109897.21527209674,-90102.78472790326,0.5494860763604836
2021-07-02,-2,-2.8543746055006065,0.0,0.6556,0.0,0.025264,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-03,-2,-2.076375472558094,0.0,0.6732,0.0,0.025185,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-04,-2,-1.7173367409823912,0.0,0.696,0.0,0.025675,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-05,-2,-1.6028239823908301,0.0,0.6526,0.0,0.02418,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-06,-2,-1.310966940962032,0.0,0.6648,0.0,0.024184,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-07,-2,-1.2603590933862794,0.0,0.6522,0.0,0.023928,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-08,0,-0.4644309908412546,0.0,0.6215,0.0,0.020973,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-09,0,-0.3394242384407199,0.0,0.6369,0.0,0.021263,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-10,0,-0.24510115719907632,0.0,0.6246,0.0,0.020736,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-11,0,-0.3415158656581803,0.0,0.6364,0.0,0.0215,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-12,0,-0.3058171287366626,0.0,0.6288,0.0,0.021302,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-13,0,0.0331445069266054,0.0,0.6192,0.0,0.020447,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-14,0,0.28997508835351565,0.0,0.6197,0.0,0.020158,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-15,0,0.5861403250664715,0.0,0.5979,0.0,0.019146,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-16,2,1.2251485109217575,0.0,0.5893,0.0,0.01806,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-17,0,0.9115620356042993,0.0,0.5821,0.0,0.018432,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-18,0,0.9735439541594478,0.0,0.5866,0.0,0.018556,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-19,0,0.9959456974332151,0.0,0.557,0.0,0.017635,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-20,0,-0.04610950988000517,0.0,0.5284,0.0,0.017964,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-21,0,0.0034770719827878858,0.0,0.5719,0.0,0.019419,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-22,0,-0.12862377061629376,0.0,0.592,0.0,0.020141,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-23,0,-0.7046171441250414,0.0,0.6091,0.0,0.021322,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-24,-2,-2.4507554904773903,0.0,0.6085,0.0,0.024234,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-25,-2,-1.8887102201604686,0.0,0.6069,0.0,0.023425,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-26,-1,-1.1743864037923417,96081.03531844378,0.6234,-2619131.4625701974,0.022869,200000,119793.8348350357,-80206.1651649643,0.5989691741751785
2021-07-27,-1,-0.9668344348832588,96081.03531844378,0.6451,-2619131.4625701974,0.02328,200000,122955.25633256228,-77044.74366743772,0.6147762816628114
2021-07-28,0,0.9018305702571544,0.0,0.7327,0.0,0.023316,200000,110462.92943849866,-89537.07056150134,0.5523146471924933
2021-07-29,0,0.6782957989252617,0.0,0.7488,0.0,0.02411,200000,110462.92943849866,-89537.07056150134,0.5523146471924933
2021-07-30,0,-0.43413798189668523,0.0,0.7521,0.0,0.026136,200000,110462.92943849866,-89537.07056150134,0.5523146471924933
2021-07-31,-1,-1.111500091606465,74036.81597754602,0.746,-2015746.887563844,0.0274,200000,110462.92943849866,-89537.07056150134,0.5523146471924933
2021-08-01,-1,-0.46907650159949343,74036.81597754602,0.7242,-2015746.887563844,0.025413,200000,104843.6377845988,-95156.3622154012,0.524218188922994
2021-08-02,-1,-0.375163373799035,74036.81597754602,0.738,-2015746.887563844,0.025796,200000,106637.37690302588,-93362.62309697412,0.5331868845151294
2021-08-03,0,-0.11587332970094162,0.0,0.7136,0.0,0.02455,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-04,0,-0.141270892907315,0.0,0.731,0.0,0.025289,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-05,0,-0.8409161342241751,0.0,0.7327,0.0,0.026789,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-06,0,-0.9705883889115704,0.0,0.7474,0.0,0.02775,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-07,0,-0.012863933032074457,0.0,0.8162,0.0,0.028622,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-08,0,0.38225387693541296,0.0,0.7788,0.0,0.026864,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-09,0,0.4504073032023156,0.0,0.817,0.0,0.028102,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-10,0,0.357995062968405,0.0,0.8511,0.0,0.02945,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-11,2,2.4261616546764357,0.0,1.0105,0.0,0.030708,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-12,2,1.6608653549645396,0.0,0.966,0.0,0.030228,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-13,2,2.2342436962978214,0.0,1.0901,0.0,0.032278,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-14,2,3.1913106414224193,0.0,1.2791,0.0,0.032696,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-15,2,2.4353951456900926,0.0,1.2839,0.0,0.033024,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-16,2,1.5868345266045574,0.0,1.1855,0.0,0.032301,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-17,2,1.3111225893896932,0.0,1.0978,0.0,0.030356,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-18,2,1.5481534199780471,0.0,1.1431,0.0,0.030185,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-19,2,1.577202353680133,0.0,1.2347,0.0,0.031719,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-20,2,1.3252354640869728,0.0,1.2629,0.0,0.032816,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-21,0,0.3770081848509512,0.0,1.2158,0.0,0.035285,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-22,0,0.02459017954810254,0.0,1.226,0.0,0.037027,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-23,0,-0.9283829241592774,0.0,1.2457,0.0,0.043006,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-24,-1,-1.010622967727926,47175.56753572368,1.1353,-1348026.0205710176,0.039731,200000,107116.8436466142,-92883.1563533858,0.535584218233071
2021-08-25,-2,-1.4644731459187892,0.0,1.1735,0.0,0.044358,200000,111552.05336393166,-88447.94663606834,0.5577602668196583
2021-08-26,-2,-1.8434598604126997,0.0,1.0712,0.0,0.04423,200000,111552.05336393166,-88447.94663606834,0.5577602668196583
2021-08-27,-2,-1.4614478582121841,0.0,1.1918,0.0,0.04659,200000,111552.05336393166,-88447.94663606834,0.5577602668196583
2021-08-28,-2,-1.4298638470196152,0.0,1.1459,0.0,0.04541,200000,111552.05336393166,-88447.94663606834,0.5577602668196583
2021-08-29,-2,-1.2078847050519685,0.0,1.1408,0.0,0.04384,200000,111552.05336393166,-88447.94663606834,0.5577602668196583
2021-08-30,-1,-1.0386012342761142,50696.261299732614,1.1002,-1353130.19606904,0.04122,200000,111552.05336393166,-88447.94663606834,0.5577602668196583
2021-08-31,-1,-0.7198202966966538,50696.261299732614,1.1856,-1353130.19606904,0.04221,200000,117221.11297303716,-82778.88702696284,0.5861055648651858
2021-09-01,-1,-0.6587103260214339,50696.261299732614,1.2362,-1353130.19606904,0.04386,200000,122019.00861831756,-77980.99138168244,0.6100950430915878
2021-09-02,-1,-0.6305932460159489,50696.261299732614,1.2533,-1353130.19606904,0.04472,200000,124049.60665516237,-75950.39334483763,0.6202480332758118
2021-09-03,-1,-1.1169044028244166,50696.261299732614,1.2907,-1353130.19606904,0.05212,200000,135958.81027868326,-64041.18972131674,0.6797940513934163
2021-09-04,-2,-1.5815857289985378,0.0,1.2548,0.0,0.05884,200000,127556.5654217295,-72443.4345782705,0.6377828271086474
2021-09-05,-2,-1.4152775390663628,0.0,1.3076,0.0,0.06122,200000,127556.5654217295,-72443.4345782705,0.6377828271086474
2021-09-06,-2,-1.2385359856325686,0.0,1.3894,0.0,0.06425,200000,127556.5654217295,-72443.4345782705,0.6377828271086474
2021-09-07,-2,-1.2752095922884796,0.0,1.1292,0.0,0.0541,200000,127556.5654217295,-72443.4345782705,0.6377828271086474
2021-09-08,-2,-2.301903929075593,0.0,1.0998,0.0,0.07866,200000,127556.5654217295,-72443.4345782705,0.6377828271086474
2021-09-09,-2,-2.1742124910968377,0.0,1.0868,0.0,0.07978,200000,127556.5654217295,-72443.4345782705,0.6377828271086474
2021-09-10,-2,-1.8633811706283345,0.0,1.0552,0.0,0.07458,200000,127556.5654217295,-72443.4345782705,0.6377828271086474
2021-09-11,-2,-1.586458898632862,0.0,1.0787,0.0,0.07282,200000,127556.5654217295,-72443.4345782705,0.6377828271086474
2021-09-12,-2,-1.3358069052676882,0.0,1.1181,0.0,0.07294,200000,127556.5654217295,-72443.4345782705,0.6377828271086474
2021-09-13,-1,-1.099907368778665,59925.098854519165,1.0643,-957344.3817301823,0.06662,200000,127556.5654217295,-72443.4345782705,0.6377828271086474
2021-09-14,-1,-1.1916893374821595,59925.098854519165,1.0963,-957344.3817301823,0.07417,200000,136702.118667137,-63297.881332863006,0.683510593335685
2021-09-15,-1,-1.1859278856113122,59925.098854519165,1.1207,-957344.3817301823,0.0795,200000,143266.93663380912,-56733.06336619088,0.7163346831690456
2021-09-16,-1,-0.9378262235253195,59925.098854519165,1.0902,-957344.3817301823,0.07301,200000,135226.05608131742,-64773.94391868258,0.6761302804065872
2021-09-17,-1,-0.7605475316120781,59925.098854519165,1.0661,-957344.3817301823,0.06893,200000,129875.89612146435,-70124.10387853565,0.6493794806073218
2021-09-18,-1,-0.6950275306827748,59925.098854519165,1.0751,-957344.3817301823,0.06986,200000,131305.55228616408,-68694.44771383592,0.6565277614308204
