date,statusList,zscore,TRXUSDT_position,TRXUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2020-08-02,2,1.2697811362289162,0.0,0.01907,0.0,0.1693,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-03,2,1.5851461046167585,0.0,0.01987,0.0,0.1697,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-04,2,1.7438036439990778,0.0,0.02039,0.0,0.1687,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-05,2,1.3102574555259798,0.0,0.02031,0.0,0.1719,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-06,0,0.9341909164968037,0.0,0.02022,0.0,0.1753,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-07,0,0.5657914318215382,0.0,0.01988,0.0,0.1767,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-08,0,0.2159664864673498,0.0,0.02046,0.0,0.1861,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-09,0,-0.35429625577589025,0.0,0.02045,0.0,0.193,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-10,0,-0.05974250382854802,0.0,0.02146,0.0,0.1968,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-11,0,-0.06837549623479545,0.0,0.0201,0.0,0.1831,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-12,0,-0.399532574600127,0.0,0.02019,0.0,0.1858,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-13,2,1.7238662287591153,0.0,0.02238,0.0,0.1854,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-14,2,3.0267641326175756,0.0,0.02471,0.0,0.1855,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-15,2,2.8008332009514434,0.0,0.02526,0.0,0.1832,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-16,2,2.6122680977849226,0.0,0.02824,0.0,0.1968,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-17,2,2.754934690892913,0.0,0.03036,0.0,0.1949,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-18,2,1.928214900921912,0.0,0.02875,0.0,0.1924,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-19,2,1.2962485927564156,0.0,0.02648,0.0,0.186,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-20,0,0.5760311940352795,0.0,0.02746,0.0,0.2075,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-21,0,0.23054286121845574,0.0,0.02425,0.0,0.19,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-22,0,0.09063884602324634,0.0,0.02512,0.0,0.1991,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-23,0,-0.15995707175300647,0.0,0.02435,0.0,0.1984,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-24,0,0.019526788618198673,0.0,0.0251,0.0,0.1998,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-25,0,-0.33311148333204943,0.0,0.02299,0.0,0.1907,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-26,0,-0.13230287883480463,0.0,0.02369,0.0,0.1911,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-27,0,-0.0028992074345364697,0.0,0.02307,0.0,0.1823,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-28,0,0.10808330047237379,0.0,0.02392,0.0,0.1854,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-29,0,0.20257346144976116,0.0,0.02491,0.0,0.1896,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-30,0,0.5810932467166154,0.0,0.02696,0.0,0.1966,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-08-31,2,1.7447353685866853,0.0,0.02917,0.0,0.1904,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-09-01,2,2.946807752932551,0.0,0.03466,0.0,0.1936,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-09-02,2,2.8526030964014324,0.0,0.03449,0.0,0.1776,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-09-03,2,3.7066901937807506,0.0,0.03996,0.0,0.1367,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-09-04,2,2.0008057381101767,0.0,0.03552,0.0,0.1473,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-09-05,2,1.2977309145659306,0.0,0.02988,0.0,0.138,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-09-06,2,1.3275439743162818,0.0,0.03142,0.0,0.1399,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-09-07,2,1.4545740652634132,0.0,0.03249,0.0,0.1355,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-09-08,1,1.086320599776093,-2396232.016253411,0.03518,542816.7568048616,0.1553,200000,168598.88466359,-31401.115336410003,0.84299442331795
2020-09-09,1,0.704738404497568,-2396232.016253411,0.03397,542816.7568048616,0.1617,200000,169173.4711674745,-30826.52883252551,0.8458673558373725
2020-09-10,1,0.4907800872952288,-2396232.016253411,0.03299,542816.7568048616,0.1633,200000,167693.6706024339,-32306.329397566093,0.8384683530121695
2020-09-11,1,0.42363732915821406,-2396232.016253411,0.0335,542816.7568048616,0.166,200000,170381.3541740963,-29618.645825903688,0.8519067708704815
2020-09-12,1,0.43302063824287534,-2396232.016253411,0.03272,542816.7568048616,0.159,200000,164712.5759037846,-35287.4240962154,0.823562879518923
2020-09-13,1,0.3777321528805029,-2396232.016253411,0.03065,542816.7568048616,0.1485,200000,154052.79968368897,-45947.200316311035,0.7702639984184448
2020-09-14,0,0.11527843913365812,0.0,0.03039,0.0,0.1541,200000,157772.313413902,-42227.68658609799,0.78886156706951
2020-09-15,0,-0.06280909425091806,0.0,0.02788,0.0,0.1447,200000,157772.313413902,-42227.68658609799,0.78886156706951
2020-09-16,0,-0.3166945870971985,0.0,0.02639,0.0,0.1421,200000,157772.313413902,-42227.68658609799,0.78886156706951
2020-09-17,0,-0.2531492364508649,0.0,0.02813,0.0,0.1463,200000,157772.313413902,-42227.68658609799,0.78886156706951
2020-09-18,0,0.042025419984135705,0.0,0.02905,0.0,0.1406,200000,157772.313413902,-42227.68658609799,0.78886156706951
2020-09-19,0,-0.325785560531789,0.0,0.02768,0.0,0.139,200000,157772.313413902,-42227.68658609799,0.78886156706951
2020-09-20,0,-0.3562130925527356,0.0,0.02694,0.0,0.1335,200000,157772.313413902,-42227.68658609799,0.78886156706951
2020-09-21,0,-0.195120687679429,0.0,0.0249,0.0,0.12,200000,157772.313413902,-42227.68658609799,0.78886156706951
2020-09-22,0,-0.3715320069029456,0.0,0.02499,0.0,0.1226,200000,157772.313413902,-42227.68658609799,0.78886156706951
2020-09-23,0,0.77989669352484,0.0,0.02486,0.0,0.1126,200000,157772.313413902,-42227.68658609799,0.78886156706951
2020-09-24,0,0.8420695044819225,0.0,0.02625,0.0,0.1198,200000,157772.313413902,-42227.68658609799,0.78886156706951
2020-09-25,1,1.1722969648371595,-2906638.051103574,0.02714,651951.7083219092,0.121,200000,157772.313413902,-42227.68658609799,0.78886156706951
2020-09-26,1,1.003581538540547,-2906638.051103574,0.02718,651951.7083219092,0.1226,200000,158931.7016692612,-41068.29833073879,0.794658508346306
2020-09-27,1,1.1673868544614283,-2906638.051103574,0.02659,651951.7083219092,0.1204,200000,155782.4914608019,-44217.50853919811,0.7789124573040094
2020-09-28,1,0.9095645723895096,-2906638.051103574,0.02625,651951.7083219092,0.1211,200000,155250.60071925202,-44749.39928074798,0.77625300359626
2020-09-29,0,-0.2954153947561937,0.0,0.0263,0.0,0.1294,200000,149854.34310107096,-50145.65689892904,0.7492717155053548
2020-09-30,-1,-1.1293657972969429,2858724.591779301,0.02621,-552560.2621720906,0.1356,200000,149854.34310107096,-50145.65689892904,0.7492717155053548
2020-10-01,-2,-1.829037078940474,0.0,0.02581,0.0,0.1416,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-02,0,-0.39321315076514224,0.0,0.0259,0.0,0.1296,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-03,0,0.8403488892437839,0.0,0.02719,0.0,0.1259,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-04,0,0.6272093217191168,0.0,0.02644,0.0,0.1235,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-05,0,0.8621641204767023,0.0,0.02643,0.0,0.1211,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-06,2,1.4460295069512104,0.0,0.02556,0.0,0.1125,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-07,0,0.27036024690004085,0.0,0.02551,0.0,0.1194,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-08,0,0.07973931145687084,0.0,0.02572,0.0,0.1215,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-09,0,-0.43429132660627484,0.0,0.02627,0.0,0.1274,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-10,0,-0.20762802396084964,0.0,0.02644,0.0,0.1264,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-11,0,-0.17703941674036194,0.0,0.02656,0.0,0.1267,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-12,0,0.2159439418781983,0.0,0.02709,0.0,0.1263,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-13,0,0.4529764936382809,0.0,0.0268,0.0,0.1236,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-14,0,0.9442474999453564,0.0,0.02676,0.0,0.1203,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-15,0,0.46555706273491154,0.0,0.02652,0.0,0.1224,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-16,0,0.4176370966866172,0.0,0.02572,0.0,0.1192,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-17,0,0.05446831639791693,0.0,0.02574,0.0,0.1217,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-18,0,0.20245620509551274,0.0,0.02594,0.0,0.1219,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-19,0,0.25194568104262005,0.0,0.02589,0.0,0.1211,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-20,2,1.2457584279817255,0.0,0.02592,0.0,0.1154,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-21,2,1.487931732825744,0.0,0.02667,0.0,0.1187,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-22,2,1.3797423550877106,0.0,0.02708,0.0,0.1208,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-23,0,0.21797398943360102,0.0,0.02669,0.0,0.1227,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-24,0,0.017693406765767,0.0,0.02706,0.0,0.125,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-25,0,-0.2008970017394901,0.0,0.02699,0.0,0.1255,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-26,2,1.539161378095167,0.0,0.02675,0.0,0.1191,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-27,2,1.9933303997606793,0.0,0.02701,0.0,0.1178,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-28,2,2.5350558455830985,0.0,0.02688,0.0,0.1132,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-29,2,2.7475261267434687,0.0,0.02655,0.0,0.1081,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-30,2,2.256889527301032,0.0,0.0256,0.0,0.1042,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-10-31,2,1.7816420837739144,0.0,0.02576,0.0,0.1058,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-11-01,2,1.3381784838269035,0.0,0.02574,0.0,0.1071,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-11-02,1,1.085019024474564,-3155689.049300926,0.02445,753482.39507234,0.1024,200000,154313.19451081526,-45686.80548918474,0.7715659725540763
2020-11-03,1,1.1243769477146162,-3155689.049300926,0.02442,753482.39507234,0.1015,200000,153540.38968377112,-46459.61031622888,0.7677019484188556
2020-11-04,1,0.6790882647375375,-3155689.049300926,0.0242,753482.39507234,0.1025,200000,153599.62048799725,-46400.37951200275,0.7679981024399862
2020-11-05,1,0.44636220362618007,-3155689.049300926,0.02493,753482.39507234,0.1065,200000,158917.20307427627,-41082.79692572373,0.7945860153713814
2020-11-06,0,-0.0749216994398284,0.0,0.02616,0.0,0.1143,200000,150742.982283759,-49257.01771624101,0.753714911418795
2020-11-07,0,-0.3647636103266973,0.0,0.02486,0.0,0.1097,200000,150742.982283759,-49257.01771624101,0.753714911418795
2020-11-08,-2,-1.6925007611010408,0.0,0.02535,0.0,0.1192,200000,150742.982283759,-49257.01771624101,0.753714911418795
2020-11-09,-2,-1.7363521188841833,0.0,0.02479,0.0,0.1181,200000,150742.982283759,-49257.01771624101,0.753714911418795
2020-11-10,-2,-1.7585137458511049,0.0,0.02483,0.0,0.12,200000,150742.982283759,-49257.01771624101,0.753714911418795
2020-11-11,-2,-1.5291307461938977,0.0,0.02498,0.0,0.1203,200000,150742.982283759,-49257.01771624101,0.753714911418795
2020-11-12,-1,-1.0037486666939561,3026967.5157381324,0.0249,-648635.8962295998,0.1162,200000,150742.982283759,-49257.01771624101,0.753714911418795
2020-11-13,-1,-0.9716674138671557,3026967.5157381324,0.0254,-648635.8962295998,0.1184,200000,153683.4650133332,-46316.53498666681,0.7684173250666659
2020-11-14,-1,-0.8381006850004787,3026967.5157381324,0.02513,-648635.8962295998,0.1161,200000,151374.32122275583,-48625.678777244175,0.7568716061137791
2020-11-15,-1,-0.6392894604348378,3026967.5157381324,0.02533,-648635.8962295998,0.1158,200000,151785.12395703455,-48214.87604296545,0.7589256197851728
2020-11-16,-1,-0.6162616404635071,3026967.5157381324,0.02549,-648635.8962295998,0.1167,200000,152853.2110661593,-47146.7889338407,0.7642660553307965
2020-11-17,0,-0.10073045091837415,0.0,0.02649,0.0,0.1178,200000,146967.92136770271,-53032.078632297285,0.7348396068385136
2020-11-18,0,-0.5436754234877933,0.0,0.02678,0.0,0.1229,200000,146967.92136770271,-53032.078632297285,0.7348396068385136
2020-11-19,0,-0.6888074327775902,0.0,0.02581,0.0,0.12,200000,146967.92136770271,-53032.078632297285,0.7348396068385136
2020-11-20,0,-0.5950662788343793,0.0,0.02629,0.0,0.1221,200000,146967.92136770271,-53032.078632297285,0.7348396068385136
2020-11-21,2,1.468001914454285,0.0,0.03057,0.0,0.1286,200000,146967.92136770271,-53032.078632297285,0.7348396068385136
2020-11-22,1,1.035910079681035,-2555963.8498730906,0.02875,593569.9570585731,0.1238,200000,146967.92136770271,-53032.078632297285,0.7348396068385136
2020-11-23,2,2.3305648546136695,0.0,0.03174,0.0,0.128,200000,152117.25945917726,-47882.740540822735,0.7605862972958863
2020-11-24,2,2.6483758377366176,0.0,0.03523,0.0,0.1359,200000,152117.25945917726,-47882.740540822735,0.7605862972958863
2020-11-25,-2,-3.8875537158017717,0.0,0.03304,0.0,0.384,200000,152117.25945917726,-47882.740540822735,0.7605862972958863
2020-11-26,-2,-2.202690532386684,0.0,0.02942,0.0,0.2355,200000,152117.25945917726,-47882.740540822735,0.7605862972958863
2020-11-27,-2,-1.7112594437400692,0.0,0.02938,0.0,0.22,200000,152117.25945917726,-47882.740540822735,0.7605862972958863
2020-11-28,-2,-1.9877445680584669,0.0,0.03047,0.0,0.2886,200000,152117.25945917726,-47882.740540822735,0.7605862972958863
2020-11-29,-2,-1.6642804812853405,0.0,0.03072,0.0,0.2814,200000,152117.25945917726,-47882.740540822735,0.7605862972958863
2020-11-30,-2,-1.280944790029877,0.0,0.03236,0.0,0.2661,200000,152117.25945917726,-47882.740540822735,0.7605862972958863
2020-12-01,-2,-1.2167683793520334,0.0,0.03024,0.0,0.2565,200000,152117.25945917726,-47882.740540822735,0.7605862972958863
2020-12-02,-1,-1.1497284556347827,2439340.27355961,0.03118,-279627.3151823111,0.272,200000,152117.25945917726,-47882.740540822735,0.7605862972958863
2020-12-03,-1,-0.933449564341776,2439340.27355961,0.03166,-279627.3151823111,0.2601,200000,149960.5777398164,-50039.42226018361,0.749802888699082
2020-12-04,-1,-0.6437937784446487,2439340.27355961,0.02947,-279627.3151823111,0.2186,200000,133013.8889606549,-66986.1110393451,0.6650694448032746
2020-12-05,-1,-0.6869846245143584,2439340.27355961,0.03056,-279627.3151823111,0.239,200000,141377.167088554,-58622.83291144599,0.7068858354427701
2020-12-06,-1,-0.6175025902659516,2439340.27355961,0.03091,-279627.3151823111,0.2419,200000,143041.8553983286,-56958.1446016714,0.7152092769916429
2020-12-07,-1,-0.4851547439272318,2439340.27355961,0.03029,-279627.3151823111,0.2303,200000,138285.78757260682,-61714.212427393184,0.691428937863034
2020-12-08,-1,-0.37878232146992796,2439340.27355961,0.0279,-279627.3151823111,0.2083,200000,126303.96338478853,-73696.03661521147,0.6315198169239427
2020-12-09,-1,-0.22156070487844554,2439340.27355961,0.0287,-279627.3151823111,0.2061,200000,127640.25551023512,-72359.74448976488,0.6382012775511756
2020-12-10,0,-0.017931853923437387,0.0,0.02811,0.0,0.1915,200000,137096.0352268292,-62903.964773170796,0.685480176134146
2020-12-11,0,0.2159219897143294,0.0,0.02778,0.0,0.1808,200000,137096.0352268292,-62903.964773170796,0.685480176134146
2020-12-12,0,0.16406901099110746,0.0,0.02855,0.0,0.1954,200000,137096.0352268292,-62903.964773170796,0.685480176134146
2020-12-13,0,0.17271969080930707,0.0,0.02921,0.0,0.2093,200000,137096.0352268292,-62903.964773170796,0.685480176134146
2020-12-14,0,0.38676062599052985,0.0,0.0291,0.0,0.2178,200000,137096.0352268292,-62903.964773170796,0.685480176134146
2020-12-15,0,0.8116633546071099,0.0,0.02918,0.0,0.2077,200000,137096.0352268292,-62903.964773170796,0.685480176134146
2020-12-16,2,1.4434338189614122,0.0,0.03145,0.0,0.2085,200000,137096.0352268292,-62903.964773170796,0.685480176134146
2020-12-17,2,1.4953955300043602,0.0,0.03072,0.0,0.1996,200000,137096.0352268292,-62903.964773170796,0.685480176134146
2020-12-18,0,0.9338429620516069,0.0,0.03109,0.0,0.2117,200000,137096.0352268292,-62903.964773170796,0.685480176134146
2020-12-19,0,0.3212793060646659,0.0,0.03124,0.0,0.2233,200000,137096.0352268292,-62903.964773170796,0.685480176134146
2020-12-20,1,1.0485464269039373,-2195644.382236214,0.03122,328609.8639185743,0.2086,200000,137096.0352268292,-62903.964773170796,0.685480176134146
2020-12-21,1,0.27301430203962396,-2195644.382236214,0.02926,328609.8639185743,0.2066,200000,132135.35250980908,-67864.64749019092,0.6606767625490454
2020-12-22,1,0.636139585403016,-2195644.382236214,0.02885,328609.8639185743,0.1975,200000,128244.78855143319,-71755.21144856681,0.641223942757166
2020-12-23,1,1.152841072004065,-2195644.382236214,0.0248,328609.8639185743,0.1639,200000,108311.13737571242,-91688.86262428758,0.541555686878562
2020-12-24,2,1.2258116654828788,0.0,0.02769,0.0,0.1809,200000,138447.9037880799,-61552.096211920114,0.6922395189403994
2020-12-25,2,1.2156751072156085,0.0,0.02854,0.0,0.1856,200000,138447.9037880799,-61552.096211920114,0.6922395189403994
2020-12-26,0,-0.9345962252860908,0.0,0.0278,0.0,0.2019,200000,138447.9037880799,-61552.096211920114,0.6922395189403994
2020-12-27,0,0.4392688224714304,0.0,0.02889,0.0,0.1949,200000,138447.9037880799,-61552.096211920114,0.6922395189403994
2020-12-28,1,1.118188196642967,-2339437.3739114543,0.02959,358673.32587585464,0.193,200000,138447.9037880799,-61552.096211920114,0.6922395189403994
2020-12-29,0,0.1189388184855429,0.0,0.02767,0.0,0.1877,200000,135857.1526573119,-64142.847342688096,0.6792857632865595
2020-12-30,0,-0.5421184804427212,0.0,0.02695,0.0,0.1882,200000,135857.1526573119,-64142.847342688096,0.6792857632865595
2020-12-31,0,-0.3564253847628089,0.0,0.02677,0.0,0.186,200000,135857.1526573119,-64142.847342688096,0.6792857632865595
2021-01-01,-1,-1.106505920512034,2529928.3548847656,0.02685,-351415.29399201216,0.1933,200000,135857.1526573119,-64142.847342688096,0.6792857632865595
2021-01-02,-2,-1.8891722635671178,0.0,0.02721,0.0,0.2049,200000,139022.79585986072,-60977.20414013928,0.6951139792993036
2021-01-03,0,-0.04997229574654773,0.0,0.02949,0.0,0.2025,200000,139022.79585986072,-60977.20414013928,0.6951139792993036
2021-01-04,2,2.2032477813061457,0.0,0.03095,0.0,0.1908,200000,139022.79585986072,-60977.20414013928,0.6951139792993036
2021-01-05,0,-0.394041411428785,0.0,0.02852,0.0,0.1981,200000,139022.79585986072,-60977.20414013928,0.6951139792993036
2021-01-06,0,-0.058776860207756014,0.0,0.03046,0.0,0.2088,200000,139022.79585986072,-60977.20414013928,0.6951139792993036
2021-01-07,-2,-1.2820274960965499,0.0,0.03095,0.0,0.2262,200000,139022.79585986072,-60977.20414013928,0.6951139792993036
2021-01-08,0,-0.8834433502442486,0.0,0.0304,0.0,0.2178,200000,139022.79585986072,-60977.20414013928,0.6951139792993036
2021-01-09,0,0.0915909511268297,0.0,0.03382,0.0,0.2313,200000,139022.79585986072,-60977.20414013928,0.6951139792993036
2021-01-10,0,-0.5671147957590966,0.0,0.03275,0.0,0.2312,200000,139022.79585986072,-60977.20414013928,0.6951139792993036
2021-01-11,-2,-2.6002543571250056,0.0,0.02897,0.0,0.2383,200000,139022.79585986072,-60977.20414013928,0.6951139792993036
2021-01-12,-2,-1.329892937750777,0.0,0.02865,0.0,0.2182,200000,139022.79585986072,-60977.20414013928,0.6951139792993036
2021-01-13,0,-0.6741812867637511,0.0,0.03079,0.0,0.2255,200000,139022.79585986072,-60977.20414013928,0.6951139792993036
2021-01-14,-1,-1.045465198010606,2306283.939281034,0.03014,-305142.22093911486,0.2278,200000,139022.79585986072,-60977.20414013928,0.6951139792993036
2021-01-15,-1,-0.9961685261835196,2306283.939281034,0.02972,-305142.22093911486,0.2247,200000,137108.21572045144,-62891.78427954856,0.6855410786022571
2021-01-16,-1,-1.0157657098258677,2306283.939281034,0.03008,-305142.22093911486,0.2294,200000,139372.64637700643,-60627.35362299357,0.6968632318850321
2021-01-17,-1,-1.080410340186449,2306283.939281034,0.0302,-305142.22093911486,0.233,200000,140747.91244510098,-59252.087554899015,0.7037395622255049
2021-01-18,-1,-0.9442100654929175,2306283.939281034,0.03164,-305142.22093911486,0.2435,200000,147272.95463752636,-52727.04536247364,0.7363647731876318
2021-01-19,-1,-1.0321786651914833,2306283.939281034,0.03063,-305142.22093911486,0.2389,200000,143539.9536425326,-56460.04635746739,0.717699768212663
2021-01-20,-1,-0.5756153590023899,2306283.939281034,0.03046,-305142.22093911486,0.2312,200000,140798.29027162364,-59201.70972837636,0.7039914513581182
2021-01-21,0,0.020597321952910086,0.0,0.02762,0.0,0.2016,200000,136839.90519824412,-63160.094801755884,0.6841995259912206
2021-01-22,0,-0.13917359705821397,0.0,0.02857,0.0,0.2105,200000,136839.90519824412,-63160.094801755884,0.6841995259912206
2021-01-23,0,-0.16732959660670665,0.0,0.02925,0.0,0.2167,200000,136839.90519824412,-63160.094801755884,0.6841995259912206
2021-01-24,0,-0.12716119245614813,0.0,0.02999,0.0,0.2234,200000,136839.90519824412,-63160.094801755884,0.6841995259912206
2021-01-25,0,0.2972162611569937,0.0,0.02949,0.0,0.2162,200000,136839.90519824412,-63160.094801755884,0.6841995259912206
2021-01-26,0,0.4549329887302052,0.0,0.02949,0.0,0.2159,200000,136839.90519824412,-63160.094801755884,0.6841995259912206
2021-01-27,2,1.7269768681158353,0.0,0.02823,0.0,0.1954,200000,136839.90519824412,-63160.094801755884,0.6841995259912206
2021-01-28,1,1.0816777998377964,-2315396.027043048,0.02955,326275.40581364837,0.2097,200000,136839.90519824412,-63160.094801755884,0.6841995259912206
2021-01-29,2,3.0568230728994052,0.0,0.03335,0.0,0.2114,200000,145083.7419111245,-54916.258088875504,0.7254187095556225
2021-01-30,2,2.161315623217939,0.0,0.03216,0.0,0.2089,200000,145083.7419111245,-54916.258088875504,0.7254187095556225
2021-01-31,2,2.0577941421795076,0.0,0.03154,0.0,0.2027,200000,145083.7419111245,-54916.258088875504,0.7254187095556225
2021-02-01,2,2.237075377050757,0.0,0.03295,0.0,0.2036,200000,145083.7419111245,-54916.258088875504,0.7254187095556225
2021-02-02,2,1.5538060453864497,0.0,0.03317,0.0,0.2112,200000,145083.7419111245,-54916.258088875504,0.7254187095556225
2021-02-03,0,0.9223856684270682,0.0,0.03452,0.0,0.2283,200000,145083.7419111245,-54916.258088875504,0.7254187095556225
2021-02-04,0,0.4837187163678737,0.0,0.0331,0.0,0.2251,200000,145083.7419111245,-54916.258088875504,0.7254187095556225
2021-02-05,0,0.3440956896793251,0.0,0.03624,0.0,0.2479,200000,145083.7419111245,-54916.258088875504,0.7254187095556225
2021-02-06,0,-0.7480316510974853,0.0,0.03507,0.0,0.2597,200000,145083.7419111245,-54916.258088875504,0.7254187095556225
2021-02-07,0,0.13339691310847993,0.0,0.03597,0.0,0.2483,200000,145083.7419111245,-54916.258088875504,0.7254187095556225
2021-02-08,0,0.7969613034347984,0.0,0.04042,0.0,0.2655,200000,145083.7419111245,-54916.258088875504,0.7254187095556225
2021-02-09,2,1.6069369280747967,0.0,0.04608,0.0,0.285,200000,145083.7419111245,-54916.258088875504,0.7254187095556225
2021-02-10,0,0.4342252265681782,0.0,0.04629,0.0,0.3065,200000,145083.7419111245,-54916.258088875504,0.7254187095556225
2021-02-11,2,1.6315037111497817,0.0,0.05681,0.0,0.3457,200000,145083.7419111245,-54916.258088875504,0.7254187095556225
2021-02-12,1,1.0440996192342635,-1315355.7743528967,0.05515,209901.2469779,0.3456,200000,145083.7419111245,-54916.258088875504,0.7254187095556225
2021-02-13,0,0.06828028169705852,0.0,0.05995,0.0,0.3969,200000,140629.51565805217,-59370.48434194783,0.7031475782902609
2021-02-14,0,-0.030626744781736544,0.0,0.05519,0.0,0.3657,200000,140629.51565805217,-59370.48434194783,0.7031475782902609
2021-02-15,0,-0.5422103236234864,0.0,0.05079,0.0,0.344,200000,140629.51565805217,-59370.48434194783,0.7031475782902609
2021-02-16,-2,-2.8397138822252117,0.0,0.05202,0.0,0.424,200000,140629.51565805217,-59370.48434194783,0.7031475782902609
2021-02-17,-2,-1.986105665587361,0.0,0.05256,0.0,0.409,200000,140629.51565805217,-59370.48434194783,0.7031475782902609
2021-02-18,-2,-2.003265565890893,0.0,0.05492,0.0,0.4426,200000,140629.51565805217,-59370.48434194783,0.7031475782902609
2021-02-19,-1,-1.0250970284941334,1157825.7505191187,0.06073,-155908.55394462546,0.451,200000,140629.51565805217,-59370.48434194783,0.7031475782902609
2021-02-20,-2,-1.3541990948729266,0.0,0.05773,0.0,0.4492,200000,143822.3575125092,-56177.64248749081,0.7191117875625459
2021-02-21,-2,-2.93125241695877,0.0,0.05935,0.0,0.6419,200000,143822.3575125092,-56177.64248749081,0.7191117875625459
2021-02-22,-2,-2.0751583106209863,0.0,0.05425,0.0,0.5432,200000,143822.3575125092,-56177.64248749081,0.7191117875625459
2021-02-23,-2,-1.7461589247679117,0.0,0.04501,0.0,0.4466,200000,143822.3575125092,-56177.64248749081,0.7191117875625459
2021-02-24,-2,-1.9227742176187947,0.0,0.048,0.0,0.5354,200000,143822.3575125092,-56177.64248749081,0.7191117875625459
2021-02-25,-2,-1.61599148610896,0.0,0.0452,0.0,0.4952,200000,143822.3575125092,-56177.64248749081,0.7191117875625459
