date,statusList,zscore,EOSUSDT_position,EOSUSDT_price,NEOUSDT_position,NEOUSDT_price,init,total_asset,pnl,return
2021-03-07,0,-0.4945210435523237,0.0,3.831,0.0,39.279,200000,205673.989414668,5673.989414668002,1.02836994707334
2021-03-08,0,-0.47361433696645067,0.0,3.8981,0.0,40.113,200000,205673.989414668,5673.989414668002,1.02836994707334
2021-03-09,0,-0.26778967053503977,0.0,4.1673,0.0,42.587,200000,205673.989414668,5673.989414668002,1.02836994707334
2021-03-10,0,-0.21280500714846026,0.0,3.991,0.0,40.867,200000,205673.989414668,5673.989414668002,1.02836994707334
2021-03-11,-1,-1.015218053380378,26013.607889136398,3.9532,-2452.178141195937,41.937,200000,205673.989414668,5673.989414668002,1.02836994707334
2021-03-12,-1,-1.1384920826068834,26013.607889136398,3.7828,-2452.178141195937,39.895,200000,196233.92286603706,-3766.0771339629428,0.9811696143301852
2021-03-13,0,2.2086798653378317,0.0,4.2816,0.0,42.044,200000,197393.50364498358,-2606.496355016425,0.9869675182249179
2021-03-14,0,0.8624997985938972,0.0,3.9256,0.0,39.616,200000,197393.50364498358,-2606.496355016425,0.9869675182249179
2021-03-15,0,0.7950507595463159,0.0,3.8169,0.0,38.597,200000,197393.50364498358,-2606.496355016425,0.9869675182249179
2021-03-16,1,1.0941008519463649,-24273.07538488768,4.0661,2419.4531371189123,40.793,200000,197393.50364498358,-2606.496355016425,0.9869675182249179
2021-03-17,0,-3.2502745519008833,0.0,4.0867,0.0,46.428,200000,184259.91057024722,-15740.089429752785,0.9212995528512361
2021-03-18,0,-0.8344436517384901,0.0,4.1434,0.0,43.643,200000,184259.91057024722,-15740.089429752785,0.9212995528512361
2021-03-19,-1,-1.0658491896378046,22267.058679183952,4.1375,-2092.7686728556346,44.023,200000,184259.91057024722,-15740.089429752785,0.9212995528512361
2021-03-20,0,1.1251827907108445,0.0,4.3278,0.0,43.08,200000,178049.00844509568,-21950.99155490432,0.8902450422254784
2021-03-21,0,0.2502203558005804,0.0,4.1536,0.0,42.421,200000,178049.00844509568,-21950.99155490432,0.8902450422254784
2021-03-22,0,0.9498706819988436,0.0,4.0777,0.0,40.695,200000,178049.00844509568,-21950.99155490432,0.8902450422254784
2021-03-23,0,0.6810298005514285,0.0,4.0899,0.0,41.081,200000,178049.00844509568,-21950.99155490432,0.8902450422254784
2021-03-24,-1,-1.1794903824532612,24101.06238089443,3.6938,-2252.131453427808,39.529,200000,178049.00844509568,-21950.99155490432,0.8902450422254784
2021-03-25,-1,-0.5945273245024247,24101.06238089443,3.6745,-2252.131453427808,38.632,200000,175563.69602741965,-24436.303972580354,0.8778184801370983
2021-03-26,0,1.0165057713547823,0.0,4.1849,0.0,41.652,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-03-27,0,0.6884058054875409,0.0,4.0912,0.0,41.106,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-03-28,-2,-1.4581907887432661,0.0,4.1106,0.0,44.763,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-03-29,0,-0.7680404151437537,0.0,4.2785,0.0,45.499,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-03-30,0,-0.0716516726391521,0.0,4.3361,0.0,44.947,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-03-31,0,-0.6089898758509911,0.0,4.8021,0.0,50.778,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-04-01,2,2.2817866837225442,0.0,5.5947,0.0,52.326,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-04-02,2,3.2148145569811346,0.0,6.2557,0.0,52.958,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-04-03,2,1.2558099612636946,0.0,5.4107,0.0,50.709,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-04-04,2,2.104364320159934,0.0,6.28,0.0,54.567,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-04-05,2,1.6431202319895137,0.0,6.6959,0.0,59.068,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-04-06,0,0.5850235171576296,0.0,6.6436,0.0,63.036,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-04-07,0,-0.35341784567316786,0.0,5.8824,0.0,59.778,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-04-08,0,0.030266574022347375,0.0,6.442,0.0,63.351,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-04-09,0,0.0738398520764595,0.0,6.2072,0.0,60.801,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-04-10,0,0.700620847527565,0.0,6.6137,0.0,61.685,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-04-11,0,0.398436909138111,0.0,6.7266,0.0,63.922,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-04-12,0,-0.2823023615594506,0.0,6.4775,0.0,64.65,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-04-13,1,1.0437239973916101,-11582.465304640298,7.3816,1283.9912579442355,66.587,200000,170994.25178546563,-29005.748214534367,0.8549712589273282
2021-04-14,1,0.9502198328518776,-11582.465304640298,7.6652,1283.9912579442355,69.12,200000,177531.38880223437,-22468.611197765626,0.8876569440111719
2021-04-15,0,0.16570390725872908,0.0,7.8873,0.0,74.829,200000,166268.84854204586,-33731.15145795414,0.8313442427102293
2021-04-16,0,-0.8534398221181553,0.0,8.4974,0.0,86.833,200000,166268.84854204586,-33731.15145795414,0.8313442427102293
2021-04-17,-2,-2.497722710504721,0.0,7.7859,0.0,93.96,200000,166268.84854204586,-33731.15145795414,0.8313442427102293
2021-04-18,-2,-3.2752699739297624,0.0,7.2854,0.0,119.841,200000,166268.84854204586,-33731.15145795414,0.8313442427102293
2021-04-19,-2,-2.542687492059896,0.0,6.6005,0.0,109.129,200000,166268.84854204586,-33731.15145795414,0.8313442427102293
2021-04-20,-2,-2.0601258709429087,0.0,6.6944,0.0,108.138,200000,166268.84854204586,-33731.15145795414,0.8313442427102293
2021-04-21,-2,-1.6292308034473242,0.0,6.3226,0.0,96.846,200000,166268.84854204586,-33731.15145795414,0.8313442427102293
2021-04-22,-2,-1.4580784230119703,0.0,5.855,0.0,89.828,200000,166268.84854204586,-33731.15145795414,0.8313442427102293
2021-04-23,-2,-1.3209976469629683,0.0,5.5746,0.0,86.096,200000,166268.84854204586,-33731.15145795414,0.8313442427102293
2021-04-24,-2,-1.2284595628252106,0.0,5.085,0.0,79.544,200000,166268.84854204586,-33731.15145795414,0.8313442427102293
2021-04-25,-1,-1.1611504161112227,16629.545581497627,4.9992,-1044.4548001284352,79.596,200000,166268.84854204586,-33731.15145795414,0.8313442427102293
2021-04-26,-1,-0.9542510989177173,16629.545581497627,5.8627,-1044.4548001284352,90.206,200000,191710.12658103177,-8289.873418968229,0.9585506329051589
2021-04-27,-1,-0.890822589599118,16629.545581497627,6.0626,-1044.4548001284352,94.117,200000,199119.23546607545,-880.76453392455,0.9955961773303772
2021-04-28,-1,-0.7857304226632438,16629.545581497627,5.953,-1044.4548001284352,91.795,200000,194871.41322444507,-5128.586775554926,0.9743570661222254
2021-04-29,-1,-0.6586102044582681,16629.545581497627,5.8949,-1044.4548001284352,89.448,200000,191453.90121025863,-8546.098789741372,0.9572695060512931
2021-04-30,-1,-0.5538906798702107,16629.545581497627,6.4491,-1044.4548001284352,96.965,200000,208521.16210409006,8521.162104090065,1.0426058105204503
2021-05-01,-1,-0.5714304689764712,16629.545581497627,6.6129,-1044.4548001284352,102.2,200000,216712.8025490117,16712.802549011714,1.0835640127450585
2021-05-02,-1,-0.6888113644041286,16629.545581497627,6.5255,-1044.4548001284352,106.817,200000,220081.6280773818,20081.628077381814,1.100408140386909
2021-05-03,-1,-0.4757801057211342,16629.545581497627,6.8056,-1044.4548001284352,107.046,200000,224978.74394398872,24978.743943988724,1.1248937197199436
2021-05-04,-1,-0.23964431978638268,16629.545581497627,6.34,-1044.4548001284352,96.468,200000,206187.78464548485,6187.784645484848,1.0309389232274242
2021-05-05,0,0.9832462058263438,0.0,8.7205,0.0,114.883,200000,141240.99710175087,-58759.002898249135,0.7062049855087543
2021-05-06,2,3.2672036837022116,0.0,11.4643,0.0,122.794,200000,141240.99710175087,-58759.002898249135,0.7062049855087543
2021-05-07,2,2.403359771911312,0.0,10.3757,0.0,117.784,200000,141240.99710175087,-58759.002898249135,0.7062049855087543
2021-05-08,2,2.0606178732341065,0.0,10.3392,0.0,116.473,200000,141240.99710175087,-58759.002898249135,0.7062049855087543
2021-05-09,2,1.7196464424687303,0.0,10.5283,0.0,119.599,200000,141240.99710175087,-58759.002898249135,0.7062049855087543
2021-05-10,2,1.5360132666355493,0.0,9.2671,0.0,104.943,200000,141240.99710175087,-58759.002898249135,0.7062049855087543
2021-05-11,2,3.1390715452599816,0.0,14.5164,0.0,115.724,200000,141240.99710175087,-58759.002898249135,0.7062049855087543
2021-05-12,2,1.8539069316389654,0.0,10.3536,0.0,94.286,200000,141240.99710175087,-58759.002898249135,0.7062049855087543
2021-05-13,2,1.5995599850742088,0.0,10.576,0.0,96.686,200000,141240.99710175087,-58759.002898249135,0.7062049855087543
2021-05-14,2,1.4682116196693928,0.0,11.1496,0.0,100.862,200000,141240.99710175087,-58759.002898249135,0.7062049855087543
2021-05-15,2,1.307096982163479,0.0,10.2365,0.0,92.735,200000,141240.99710175087,-58759.002898249135,0.7062049855087543
2021-05-16,1,1.1100240363818938,-6985.696195668883,10.1093,760.0875951273308,92.911,200000,141240.99710175087,-58759.002898249135,0.7062049855087543
2021-05-17,1,0.9147466007211267,-6985.696195668883,9.1406,760.0875951273308,85.634,200000,128942.79576726483,-71057.20423273517,0.6447139788363241
2021-05-18,1,0.8225385411510606,-6985.696195668883,9.3233,760.0875951273308,87.421,200000,131577.3589947061,-68422.6410052939,0.6578867949735305
2021-05-19,1,0.5770969863097734,-6985.696195668883,5.6863,760.0875951273308,55.124,200000,81621.83287123096,-118378.16712876904,0.40810916435615485
2021-05-20,0,-0.01653105523995952,0.0,6.6506,0.0,71.705,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-05-21,0,0.08259782791946726,0.0,5.5587,0.0,57.851,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-05-22,0,0.1740180626412686,0.0,5.1018,0.0,51.385,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-05-23,0,0.09038726911677929,0.0,4.2923,0.0,43.103,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-05-24,0,0.36115077679306434,0.0,5.6421,0.0,54.04,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-05-25,0,-0.09394867043708914,0.0,5.6926,0.0,56.599,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-05-26,0,0.09458489765797408,0.0,6.4315,0.0,62.5,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-05-27,0,0.8954691701892477,0.0,7.021,0.0,62.947,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-05-28,0,0.8954819439739324,0.0,6.113,0.0,54.421,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-05-29,2,1.6358683121458744,0.0,6.0225,0.0,50.092,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-05-30,2,1.2035430577732418,0.0,6.0358,0.0,51.579,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-05-31,2,1.5890271167963175,0.0,6.6297,0.0,55.865,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-01,2,1.2461926438543747,0.0,6.3069,0.0,53.951,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-02,0,0.36143484248202723,0.0,6.3695,0.0,57.8,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-03,0,-0.0909996409067414,0.0,6.5335,0.0,61.321,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-04,0,-0.019239578879298065,0.0,6.0142,0.0,56.25,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-05,0,-0.3910635934620432,0.0,5.7776,0.0,55.635,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-06,0,-0.4630437233292219,0.0,5.8457,0.0,56.7,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-07,0,-0.6203332193615916,0.0,5.1894,0.0,51.08,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-08,0,-0.36057485072237505,0.0,5.0502,0.0,48.735,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-09,0,-0.40711435871669305,0.0,5.3404,0.0,51.297,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-10,0,-0.9965688278335735,0.0,5.0799,0.0,50.561,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-11,0,-0.5800670671821836,0.0,4.9157,0.0,47.443,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-12,0,-0.5082717072174201,0.0,4.8302,0.0,46.25,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-13,0,-0.6609256661735039,0.0,5.0874,0.0,49.201,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-14,0,-0.5407884775711522,0.0,5.2992,0.0,50.735,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-15,0,-0.7271854142347354,0.0,5.1808,0.0,50.139,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-16,-1,-1.1363860163278923,13687.443452335847,4.8657,-1369.2508811042687,48.639,200000,133197.98721206107,-66802.01278793893,0.6659899360603053
2021-06-17,-1,-1.0029593904674883,13687.443452335847,4.8725,-1369.2508811042687,48.623,200000,133269.15381343928,-66730.84618656072,0.6663457690671963
2021-06-18,-1,-0.9095058870070928,13687.443452335847,4.564,-1369.2508811042687,45.422,200000,124663.6054379789,-75336.3945620211,0.6233180271898945
2021-06-19,-1,-0.8731848023758336,13687.443452335847,4.4597,-1369.2508811042687,44.445,200000,121898.2469750614,-78101.7530249386,0.609491234875307
2021-06-20,-1,-0.7603214754110154,13687.443452335847,4.5069,-1369.2508811042687,44.679,200000,122864.69901219005,-77135.30098780995,0.6143234950609502
2021-06-21,0,2.0816953482741174,0.0,3.5181,0.0,32.046,200000,128923.20613826573,-71076.79386173427,0.6446160306913287
2021-06-22,2,2.6789264032584232,0.0,3.3869,0.0,30.115,200000,128923.20613826573,-71076.79386173427,0.6446160306913287
2021-06-23,2,1.7012435904428154,0.0,3.6732,0.0,33.453,200000,128923.20613826573,-71076.79386173427,0.6446160306913287
2021-06-24,2,2.0613573564398817,0.0,3.924,0.0,34.978,200000,128923.20613826573,-71076.79386173427,0.6446160306913287
2021-06-25,2,1.9446486928025812,0.0,3.5333,0.0,31.229,200000,128923.20613826573,-71076.79386173427,0.6446160306913287
2021-06-26,2,1.916949730005497,0.0,3.5712,0.0,31.167,200000,128923.20613826573,-71076.79386173427,0.6446160306913287
2021-06-27,2,2.162584480890667,0.0,3.7766,0.0,31.961,200000,128923.20613826573,-71076.79386173427,0.6446160306913287
2021-06-28,2,1.571739951786944,0.0,3.8507,0.0,33.171,200000,128923.20613826573,-71076.79386173427,0.6446160306913287
2021-06-29,2,1.5771974132579512,0.0,4.1289,0.0,35.148,200000,128923.20613826573,-71076.79386173427,0.6446160306913287
2021-06-30,0,0.7885565734400423,0.0,4.1383,0.0,36.648,200000,128923.20613826573,-71076.79386173427,0.6446160306913287
2021-07-01,1,1.0148375851770968,-16432.96787139798,3.9227,1890.5359142778796,34.097,200000,128923.20613826573,-71076.79386173427,0.6446160306913287
2021-07-02,1,0.29696332078665305,-16432.96787139798,3.9224,1890.5359142778796,35.438,200000,131453.48490895095,-68546.51509104905,0.6572674245447547
2021-07-03,1,0.35687971049198874,-16432.96787139798,4.0504,1890.5359142778796,36.348,200000,135277.29247848276,-64722.70752151724,0.6763864623924138
2021-07-04,0,-0.19171615638074593,0.0,4.061,0.0,37.545,200000,124677.31776244994,-75322.68223755006,0.6233865888122496
2021-07-05,0,-0.5569879074496863,0.0,3.8101,0.0,35.916,200000,124677.31776244994,-75322.68223755006,0.6233865888122496
2021-07-06,0,-0.7933908888428248,0.0,3.8776,0.0,36.88,200000,124677.31776244994,-75322.68223755006,0.6233865888122496
2021-07-07,-1,-1.170853718051139,16298.114690900407,3.8249,-1684.9196951517642,36.998,200000,124677.31776244994,-75322.68223755006,0.6233865888122496
2021-07-08,-1,-0.8551823293892694,16298.114690900407,3.5959,-1684.9196951517642,34.018,200000,115923.98880668149,-84076.01119331851,0.5796199440334074
2021-07-09,0,1.967155136196246,0.0,4.2174,0.0,34.674,200000,114364.55437473883,-85635.44562526117,0.5718227718736941
2021-07-10,0,0.9057003153241515,0.0,3.9633,0.0,34.062,200000,114364.55437473883,-85635.44562526117,0.5718227718736941
2021-07-11,2,1.335403517833489,0.0,4.0766,0.0,34.203,200000,114364.55437473883,-85635.44562526117,0.5718227718736941
2021-07-12,2,1.9491177780464937,0.0,4.1873,0.0,33.747,200000,114364.55437473883,-85635.44562526117,0.5718227718736941
2021-07-13,0,0.5121144258569834,0.0,3.8909,0.0,33.463,200000,114364.55437473883,-85635.44562526117,0.5718227718736941
2021-07-14,0,0.3721037788308139,0.0,3.7983,0.0,32.839,200000,114364.55437473883,-85635.44562526117,0.5718227718736941
2021-07-15,0,0.549260840658848,0.0,3.6707,0.0,31.406,200000,114364.55437473883,-85635.44562526117,0.5718227718736941
2021-07-16,2,1.4749742372583823,0.0,3.6529,0.0,29.665,200000,114364.55437473883,-85635.44562526117,0.5718227718736941
2021-07-17,2,1.430450057074372,0.0,3.6562,0.0,29.589,200000,114364.55437473883,-85635.44562526117,0.5718227718736941
2021-07-18,1,1.137044351751813,-15729.727171724318,3.6353,1923.1923178747322,29.733,200000,114364.55437473883,-85635.44562526117,0.5718227718736941
2021-07-19,2,1.3011772988032366,0.0,3.437,0.0,27.702,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-07-20,2,1.4199720744252422,0.0,3.2596,0.0,25.845,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-07-21,2,1.2124375428482403,0.0,3.5026,0.0,27.907,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-07-22,0,0.8261585942181457,0.0,3.5647,0.0,28.93,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-07-23,0,0.7106000742710777,0.0,3.6341,0.0,29.568,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-07-24,0,0.18837798180144721,0.0,3.6674,0.0,30.712,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-07-25,0,0.040483884179940796,0.0,3.6587,0.0,30.759,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-07-26,0,-0.9286288422135925,0.0,3.6795,0.0,32.451,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-07-27,-2,-1.718032826183951,0.0,3.7556,0.0,34.072,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-07-28,-2,-1.409794083633284,0.0,3.9195,0.0,34.555,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-07-29,-2,-1.4156426934974673,0.0,3.9667,0.0,35.231,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-07-30,-2,-3.0533445234955683,0.0,4.0684,0.0,41.66,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-07-31,-2,-2.9625896166203933,0.0,4.068,0.0,45.81,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-08-01,-2,-2.044161262484261,0.0,3.9414,0.0,42.102,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-08-02,-2,-1.81683266934089,0.0,4.027,0.0,43.389,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-08-03,-2,-1.3120037913453946,0.0,4.0245,0.0,41.473,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-08-04,-2,-1.3700064865026476,0.0,4.1142,0.0,43.64,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-08-05,-1,-1.1554507785951615,13749.086956035615,4.1876,-1311.7877591555157,43.891,200000,115151.35307418948,-84848.64692581052,0.5757567653709474
2021-08-06,-1,-0.9291348168917544,13749.086956035615,4.3191,-1311.7877591555157,44.473,200000,117722.81848473666,-82277.18151526334,0.5886140924236833
2021-08-07,-1,-0.7927463197238553,13749.086956035615,4.5919,-1311.7877591555157,46.954,200000,124728.11483680803,-75271.88516319197,0.6236405741840402
2021-08-08,-1,-0.8881488201149605,13749.086956035615,4.2948,-1311.7877591555157,45.051,200000,118146.9289964969,-81853.0710035031,0.5907346449824845
2021-08-09,-1,-0.6458993767307657,13749.086956035615,4.5323,-1311.7877591555157,46.501,200000,123314.42939933085,-76685.57060066915,0.6165721469966543
2021-08-10,-1,-0.4872084509553003,13749.086956035615,4.5973,-1311.7877591555157,46.681,200000,124444.24184812116,-75555.75815187884,0.6222212092406059
2021-08-11,-1,-0.50303799253893,13749.086956035615,4.75,-1311.7877591555157,48.741,200000,129246.01021016817,-70753.98978983183,0.6462300510508409
2021-08-12,-1,-0.5874502040149923,13749.086956035615,4.6588,-1311.7877591555157,48.611,200000,127821.56107108749,-72178.43892891251,0.6391078053554374
2021-08-13,-1,-0.8166539238530793,13749.086956035615,5.1583,-1311.7877591555157,55.424,200000,143626.4400087538,-56373.559991246206,0.718132200043769
2021-08-14,0,-0.10949311561209894,0.0,5.4806,0.0,55.809,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-15,0,-0.23649766958912388,0.0,5.6931,0.0,58.913,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-16,0,0.064831186241232,0.0,5.517,0.0,56.34,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-17,0,0.18431127093599364,0.0,5.0604,0.0,51.863,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-18,0,0.265040650399317,0.0,4.98,0.0,51.556,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-19,0,0.33246583493356086,0.0,5.2541,0.0,54.334,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-20,0,0.11932743242504652,0.0,5.456,0.0,56.542,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-21,0,0.16516263843054949,0.0,5.3545,0.0,55.368,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-22,0,0.652027137898388,0.0,5.4142,0.0,55.495,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-23,-2,-2.589430767655963,0.0,5.5928,0.0,60.763,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-24,-2,-2.557007024427006,0.0,5.0583,0.0,55.528,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-25,-2,-1.6494887080670957,0.0,5.2094,0.0,56.304,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-26,-2,-1.5611293803994197,0.0,4.74,0.0,51.39,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-27,-2,-1.5785733859752877,0.0,5.09,0.0,55.52,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-28,-2,-1.355601612269314,0.0,5.008,0.0,54.51,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-29,0,-0.8669821942891305,0.0,5.059,0.0,54.45,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-30,0,-0.5869712878180784,0.0,4.82,0.0,51.58,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-08-31,0,0.7264306754379051,0.0,5.037,0.0,52.09,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-09-01,0,0.5357376186962322,0.0,5.312,0.0,55.19,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-09-02,0,-0.05834282100538707,0.0,5.256,0.0,55.41,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-09-03,2,1.5778876330693923,0.0,5.671,0.0,57.27,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-09-04,1,1.1933169393815182,-9926.885993820348,5.692,975.0446087459089,57.95,200000,113007.67015365085,-86992.32984634915,0.5650383507682543
2021-09-05,1,0.2675900854809269,-9926.885993820348,6.294,975.0446087459089,65.78,200000,126618.25480841115,-73381.74519158885,0.6330912740420558
2021-09-06,1,1.0646311795484238,-9926.885993820348,6.216,975.0446087459089,63.62,200000,123737.861346002,-76262.138653998,0.61868930673001
2021-09-07,1,1.1428893267608133,-9926.885993820348,4.887,975.0446087459089,49.84,200000,97108.91515169614,-102891.08484830386,0.48554457575848076
2021-09-08,1,0.5712196250526671,-9926.885993820348,4.745,975.0446087459089,49.14,200000,95016.76611445152,-104983.23388554848,0.47508383057225756
2021-09-09,0,0.04210267137397383,0.0,4.815,0.0,50.62,200000,111448.8681191779,-88551.1318808221,0.5572443405958896
2021-09-10,0,0.01671404080901323,0.0,4.567,0.0,48.09,200000,111448.8681191779,-88551.1318808221,0.5572443405958896
2021-09-11,0,0.20927518926852792,0.0,4.674,0.0,49.03,200000,111448.8681191779,-88551.1318808221,0.5572443405958896
2021-09-12,0,-0.1403841520495479,0.0,4.878,0.0,51.56,200000,111448.8681191779,-88551.1318808221,0.5572443405958896
2021-09-13,1,1.1442581713467574,-11753.730027333675,4.741,1150.6180891924212,48.43,200000,111448.8681191779,-88551.1318808221,0.5572443405958896
2021-09-14,0,-0.6779535516352647,0.0,4.864,0.0,51.83,200000,108982.47540928572,-91017.52459071428,0.5449123770464286
2021-09-15,0,0.5201339195040315,0.0,5.103,0.0,52.79,200000,108982.47540928572,-91017.52459071428,0.5449123770464286
2021-09-16,2,1.5458478073126625,0.0,5.016,0.0,50.62,200000,108982.47540928572,-91017.52459071428,0.5449123770464286
2021-09-17,2,3.482225459370301,0.0,5.251,0.0,48.77,200000,108982.47540928572,-91017.52459071428,0.5449123770464286
2021-09-18,2,2.9699911269992283,0.0,5.466,0.0,49.65,200000,108982.47540928572,-91017.52459071428,0.5449123770464286
2021-09-19,0,0.9334014085076802,0.0,4.909,0.0,48.16,200000,108982.47540928572,-91017.52459071428,0.5449123770464286
2021-09-20,0,0.6722885769058633,0.0,4.202,0.0,41.57,200000,108982.47540928572,-91017.52459071428,0.5449123770464286
2021-09-21,1,1.1538233157574875,-14022.449229192707,3.886,1453.4872687288039,37.49,200000,108982.47540928572,-91017.52459071428,0.5449123770464286
2021-09-22,1,0.30122927175043834,-14022.449229192707,4.3,1453.4872687288039,42.93,200000,122694.74013205618,-77305.25986794382,0.6134737006602808
2021-09-23,0,0.171263450714601,0.0,4.374,0.0,43.9,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-09-24,0,0.5314968858218253,0.0,4.028,0.0,39.74,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-09-25,0,0.7859925941368273,0.0,4.011,0.0,39.01,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-09-26,0,0.6640096295499988,0.0,3.971,0.0,38.72,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-09-27,0,0.5418455863237357,0.0,3.829,0.0,37.45,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-09-28,0,0.5380092529278167,0.0,3.683,0.0,35.93,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-09-29,0,0.12936892790316246,0.0,3.745,0.0,37.08,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-09-30,0,-0.0983488002261533,0.0,3.938,0.0,39.25,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
2021-10-01,0,-0.027791066088254286,0.0,4.275,0.0,42.37,200000,106508.57724058014,-93491.42275941986,0.5325428862029007
