date,statusList,zscore,FETUSDT_position,FETUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2020-08-07,2,1.7239636499949804,0.0,0.09591,0.0,0.1767,200000,211803.0177322119,11803.017732211913,1.0590150886610596
2020-08-08,1,1.10525753685319,-1145128.772341111,0.09248,569057.006266018,0.1861,200000,211803.0177322119,11803.017732211913,1.0590150886610596
2020-08-09,1,0.8938092292843759,-1145128.772341111,0.09382,569057.006266018,0.193,200000,217263.98363038452,17263.983630384522,1.0863199181519225
2020-08-10,2,1.3623673805499055,0.0,0.10691,0.0,0.1968,200000,222238.31595004775,22238.31595004775,1.1111915797502387
2020-08-11,0,0.9574681083672104,0.0,0.09418,0.0,0.1831,200000,222238.31595004775,22238.31595004775,1.1111915797502387
2020-08-12,0,0.9447377454508817,0.0,0.09679,0.0,0.1858,200000,222238.31595004775,22238.31595004775,1.1111915797502387
2020-08-13,0,0.7783824892574095,0.0,0.09497,0.0,0.1854,200000,222238.31595004775,22238.31595004775,1.1111915797502387
2020-08-14,2,1.8058509106450997,0.0,0.11117,0.0,0.1855,200000,222238.31595004775,22238.31595004775,1.1111915797502387
2020-08-15,2,2.1672894243433043,0.0,0.11678,0.0,0.1832,200000,222238.31595004775,22238.31595004775,1.1111915797502387
2020-08-16,2,2.4069309689799043,0.0,0.1361,0.0,0.1968,200000,222238.31595004775,22238.31595004775,1.1111915797502387
2020-08-17,2,2.8062547813903027,0.0,0.15761,0.0,0.1949,200000,222238.31595004775,22238.31595004775,1.1111915797502387
2020-08-18,2,2.1685891372052404,0.0,0.15153,0.0,0.1924,200000,222238.31595004775,22238.31595004775,1.1111915797502387
2020-08-19,1,1.1655999147333813,-868729.2469316229,0.12791,597414.827822709,0.186,200000,222238.31595004775,22238.31595004775,1.1111915797502387
2020-08-20,0,0.08208969352455572,0.0,0.118,0.0,0.2075,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-08-21,0,-0.10863432479775426,0.0,0.10529,0.0,0.19,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-08-22,0,0.6945827433110735,0.0,0.12928,0.0,0.1991,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-08-23,0,0.028576767322554802,0.0,0.11671,0.0,0.1984,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-08-24,0,0.3552904309454239,0.0,0.12526,0.0,0.1998,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-08-25,0,-0.010130024319122832,0.0,0.11393,0.0,0.1907,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-08-26,0,-0.07328272606353821,0.0,0.11347,0.0,0.1911,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-08-27,0,-0.3506933302337129,0.0,0.10399,0.0,0.1823,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-08-28,0,-0.31125141153036745,0.0,0.10736,0.0,0.1854,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-08-29,0,-0.2807247223466822,0.0,0.1115,0.0,0.1896,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-08-30,0,0.2158676311500616,0.0,0.12439,0.0,0.1966,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-08-31,0,-0.31977767837121684,0.0,0.11328,0.0,0.1904,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-09-01,0,-0.708961584138444,0.0,0.11023,0.0,0.1936,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-09-02,0,-0.30975201601983976,0.0,0.10744,0.0,0.1776,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-09-03,0,0.601340242910841,0.0,0.0919,0.0,0.1367,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-09-04,0,-0.16269041857441016,0.0,0.091,0.0,0.1473,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-09-05,-1,-1.1881997593664828,1355554.8900537882,0.07406,-727481.1243288663,0.138,200000,200784.7903147671,784.7903147671022,1.0039239515738354
2020-09-06,0,-0.17904901813359173,0.0,0.08408,0.0,0.1399,200000,188584.344452653,-11415.655547347007,0.942921722263265
2020-09-07,0,0.49413740859822386,0.0,0.08422,0.0,0.1355,200000,188584.344452653,-11415.655547347007,0.942921722263265
2020-09-08,-2,-2.6380633350307954,0.0,0.07511,0.0,0.1553,200000,188584.344452653,-11415.655547347007,0.942921722263265
2020-09-09,-2,-2.312403826598122,0.0,0.07683,0.0,0.1617,200000,188584.344452653,-11415.655547347007,0.942921722263265
2020-09-10,-1,-1.1025382280723186,1085689.9507924756,0.08685,-577416.8538048163,0.1633,200000,188584.344452653,-11415.655547347007,0.942921722263265
2020-09-11,-2,-1.5976256440921384,0.0,0.08252,0.0,0.166,200000,194844.4074448574,-5155.59255514259,0.974222037224287
2020-09-12,0,-0.6117448727632374,0.0,0.0867,0.0,0.159,200000,194844.4074448574,-5155.59255514259,0.974222037224287
2020-09-13,-1,-1.071935363983112,1272661.0545059268,0.07655,-656041.7759086108,0.1485,200000,194844.4074448574,-5155.59255514259,0.974222037224287
2020-09-14,-2,-1.5337528837335928,0.0,0.07402,0.0,0.1541,200000,201738.07385784562,1738.0738578456221,1.0086903692892282
2020-09-15,-2,-1.732269493876863,0.0,0.06568,0.0,0.1447,200000,201738.07385784562,1738.0738578456221,1.0086903692892282
2020-09-16,-1,-1.0289692871274618,1446980.8769032108,0.06971,-709845.4393309135,0.1421,200000,201738.07385784562,1738.0738578456221,1.0086903692892282
2020-09-17,-2,-1.204974574029658,0.0,0.06896,0.0,0.1463,200000,205804.66036071288,5804.660360712878,1.0290233018035644
2020-09-18,-1,-1.1437677664751251,1566483.942462421,0.06569,-731880.0155075138,0.1406,200000,205804.66036071288,5804.660360712878,1.0290233018035644
2020-09-19,-1,-0.7483367394820242,1566483.942462421,0.06784,-731880.0155075138,0.139,200000,208001.59281219507,8001.592812195071,1.0400079640609754
2020-09-20,-1,-0.550498667206752,1566483.942462421,0.06626,-731880.0155075138,0.1335,200000,201501.20809781313,1501.208097813127,1.0075060404890657
2020-09-21,-1,-0.7450197108672443,1566483.942462421,0.05752,-731880.0155075138,0.12,200000,177929.7582313401,-22070.241768659907,0.8896487911567005
2020-09-22,-1,-1.0980872786771223,1566483.942462421,0.05516,-731880.0155075138,0.1226,200000,176135.7441674483,-23864.255832551687,0.8806787208372415
2020-09-23,-2,-1.5561654240403953,0.0,0.04735,0.0,0.1126,200000,214041.33543126326,14041.335431263258,1.0702066771563163
2020-09-24,0,-0.37461840218032894,0.0,0.05764,0.0,0.1198,200000,214041.33543126326,14041.335431263258,1.0702066771563163
2020-09-25,0,0.1561549217758752,0.0,0.06113,0.0,0.121,200000,214041.33543126326,14041.335431263258,1.0702066771563163
2020-09-26,0,-0.2684184127479481,0.0,0.05893,0.0,0.1226,200000,214041.33543126326,14041.335431263258,1.0702066771563163
2020-09-27,0,0.24452620346425463,0.0,0.05924,0.0,0.1204,200000,214041.33543126326,14041.335431263258,1.0702066771563163
2020-09-28,1,1.0474402069782678,-1709868.472849203,0.06259,883737.9662727632,0.1211,200000,214041.33543126326,14041.335431263258,1.0702066771563163
2020-09-29,2,1.9080721789177824,0.0,0.07136,0.0,0.1294,200000,221701.85681808685,21701.856818086846,1.1085092840904343
2020-09-30,0,0.6015499417976082,0.0,0.06888,0.0,0.1356,200000,221701.85681808685,21701.856818086846,1.1085092840904343
2020-10-01,-2,-1.5523837489641255,0.0,0.06166,0.0,0.1416,200000,221701.85681808685,21701.856818086846,1.1085092840904343
2020-10-02,-2,-1.7625258755847568,0.0,0.05477,0.0,0.1296,200000,221701.85681808685,21701.856818086846,1.1085092840904343
2020-10-03,-2,-1.947366734299144,0.0,0.05104,0.0,0.1259,200000,221701.85681808685,21701.856818086846,1.1085092840904343
2020-10-04,-2,-1.287027978289205,0.0,0.05235,0.0,0.1235,200000,221701.85681808685,21701.856818086846,1.1085092840904343
2020-10-05,-1,-1.1214221986059185,2141219.4013722898,0.05177,-915366.8737328111,0.1211,200000,221701.85681808688,21701.856818086875,1.1085092840904345
2020-10-06,-2,-1.7620048597225513,0.0,0.04407,0.0,0.1125,200000,230317.09109455126,30317.09109455126,1.1515854554727563
2020-10-07,-2,-1.606175470756762,0.0,0.04642,0.0,0.1194,200000,230317.09109455126,30317.09109455126,1.1515854554727563
2020-10-08,0,-0.8386636841767562,0.0,0.05109,0.0,0.1215,200000,230317.09109455126,30317.09109455126,1.1515854554727563
2020-10-09,0,-0.7491318519010104,0.0,0.05365,0.0,0.1274,200000,230317.09109455126,30317.09109455126,1.1515854554727563
2020-10-10,0,-0.840690564794533,0.0,0.05217,0.0,0.1264,200000,230317.09109455126,30317.09109455126,1.1515854554727563
2020-10-11,0,-0.5298094044830863,0.0,0.05378,0.0,0.1267,200000,230317.09109455126,30317.09109455126,1.1515854554727563
2020-10-12,0,-0.4302773307394952,0.0,0.05404,0.0,0.1263,200000,230317.09109455126,30317.09109455126,1.1515854554727563
2020-10-13,0,-0.4211379147047568,0.0,0.053,0.0,0.1236,200000,230317.09109455126,30317.09109455126,1.1515854554727563
2020-10-14,0,-0.31276492369611375,0.0,0.05191,0.0,0.1203,200000,230317.09109455126,30317.09109455126,1.1515854554727563
2020-10-15,0,-0.6673745324664847,0.0,0.05039,0.0,0.1224,200000,230317.09109455126,30317.09109455126,1.1515854554727563
2020-10-16,-2,-1.4991323866734392,0.0,0.04366,0.0,0.1192,200000,230317.09109455126,30317.09109455126,1.1515854554727563
2020-10-17,0,-0.9360527242044079,0.0,0.0472,0.0,0.1217,200000,230317.09109455126,30317.09109455126,1.1515854554727563
2020-10-18,0,-0.6120067986646567,0.0,0.04868,0.0,0.1219,200000,230317.09109455126,30317.09109455126,1.1515854554727563
2020-10-19,0,-0.14602576089517028,0.0,0.05006,0.0,0.1211,200000,230317.09109455126,30317.09109455126,1.1515854554727563
2020-10-20,-1,-1.1024647406714758,2551141.9040158535,0.04514,-997907.6737198927,0.1154,200000,230317.09109455126,30317.09109455126,1.1515854554727563
2020-10-21,-2,-1.3939958056122053,0.0,0.04545,0.0,0.1187,200000,232819.332427582,32819.332427582005,1.16409666213791
2020-10-22,0,-0.1310881274981906,0.0,0.04901,0.0,0.1208,200000,232819.332427582,32819.332427582005,1.16409666213791
2020-10-23,2,1.2177509849884656,0.0,0.05312,0.0,0.1227,200000,232819.332427582,32819.332427582005,1.16409666213791
2020-10-24,2,1.9099376569378066,0.0,0.05642,0.0,0.125,200000,232819.332427582,32819.332427582005,1.16409666213791
2020-10-25,0,-0.12912556298371092,0.0,0.0511,0.0,0.1255,200000,232819.332427582,32819.332427582005,1.16409666213791
2020-10-26,0,-0.4465039967051026,0.0,0.04778,0.0,0.1191,200000,232819.332427582,32819.332427582005,1.16409666213791
2020-10-27,0,-0.6578402145073028,0.0,0.04683,0.0,0.1178,200000,232819.332427582,32819.332427582005,1.16409666213791
2020-10-28,0,-0.5256199981947737,0.0,0.04518,0.0,0.1132,200000,232819.332427582,32819.332427582005,1.16409666213791
2020-10-29,0,0.697416548081965,0.0,0.04583,0.0,0.1081,200000,232819.332427582,32819.332427582005,1.16409666213791
2020-10-30,1,1.0606665674078872,-2580001.467504233,0.04512,1117175.2995565354,0.1042,200000,232819.332427582,32819.332427582005,1.16409666213791
2020-10-31,1,0.28510222440575456,-2580001.467504233,0.04405,1117175.2995565354,0.1058,200000,231846.2113366429,31846.21133664291,1.1592310566832145
2020-11-01,1,0.592851261379031,-2580001.467504233,0.04523,1117175.2995565354,0.1071,200000,236342.9409577214,36342.94095772141,1.181714704788607
2020-11-02,0,-0.6873431481610658,0.0,0.0404,0.0,0.1024,200000,222652.64104016375,22652.641040163755,1.1132632052008187
2020-11-03,-2,-1.8701509621057788,0.0,0.03699,0.0,0.1015,200000,222652.64104016375,22652.641040163755,1.1132632052008187
2020-11-04,0,-0.8086978457493862,0.0,0.03956,0.0,0.1025,200000,222652.64104016375,22652.641040163755,1.1132632052008187
2020-11-05,-2,-1.4480922685516961,0.0,0.03972,0.0,0.1065,200000,222652.64104016375,22652.641040163755,1.1132632052008187
2020-11-06,0,-0.9743419236375874,0.0,0.04374,0.0,0.1143,200000,222652.64104016375,22652.641040163755,1.1132632052008187
2020-11-07,-2,-1.5826590819505029,0.0,0.04005,0.0,0.1097,200000,222652.64104016375,22652.641040163755,1.1132632052008187
2020-11-08,-2,-1.8259788218791038,0.0,0.04196,0.0,0.1192,200000,222652.64104016375,22652.641040163755,1.1132632052008187
2020-11-09,-2,-1.4503113688151161,0.0,0.04225,0.0,0.1181,200000,222652.64104016375,22652.641040163755,1.1132632052008187
2020-11-10,0,-0.6018072092547362,0.0,0.0457,0.0,0.12,200000,222652.64104016375,22652.641040163755,1.1132632052008187
2020-11-11,0,-0.8231659768107746,0.0,0.04484,0.0,0.1203,200000,222652.64104016375,22652.641040163755,1.1132632052008187
2020-11-12,-1,-1.191920561250519,2667776.671940615,0.04173,-958057.8358010489,0.1162,200000,222652.64104016375,22652.641040163755,1.1132632052008187
2020-11-13,0,-0.014657626964278804,0.0,0.046,0.0,0.1184,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-14,0,-0.17299420768236157,0.0,0.04454,0.0,0.1161,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-15,0,-0.8328714838006068,0.0,0.04241,0.0,0.1158,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-16,0,-0.7427939944932619,0.0,0.04279,0.0,0.1167,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-17,2,1.7772949751346099,0.0,0.05092,0.0,0.1178,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-18,0,-0.2561199111730452,0.0,0.04639,0.0,0.1229,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-19,2,2.2850432411875756,0.0,0.05311,0.0,0.12,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-20,2,1.9814353763039823,0.0,0.05373,0.0,0.1221,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-21,2,2.1937731534608544,0.0,0.05839,0.0,0.1286,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-22,2,1.5010422698683574,0.0,0.05424,0.0,0.1238,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-23,2,2.473901937275762,0.0,0.06314,0.0,0.128,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-24,2,1.4115235781631152,0.0,0.06227,0.0,0.1359,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-25,-2,-3.3935368316485284,0.0,0.05959,0.0,0.384,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-26,-2,-2.1243936380557837,0.0,0.04975,0.0,0.2355,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-27,-2,-1.7157008411815238,0.0,0.0493,0.0,0.22,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-28,-2,-1.8993775045915895,0.0,0.05209,0.0,0.2886,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-29,-2,-1.687156227399952,0.0,0.04992,0.0,0.2814,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-11-30,-2,-1.3933552225199033,0.0,0.05069,0.0,0.2661,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-12-01,-2,-1.2501286315327491,0.0,0.04903,0.0,0.2565,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-12-02,-1,-1.1165870479427684,2023605.4807448753,0.05272,-392222.3564149626,0.272,200000,213368.96188973967,13368.961889739672,1.0668448094486984
2020-12-03,-1,-0.8762794692231537,2023605.4807448753,0.05524,-392222.3564149626,0.2601,200000,213801.00165987868,13801.001659878675,1.0690050082993934
2020-12-04,-1,-0.6683728765218215,2023605.4807448753,0.05021,-392222.3564149626,0.2186,200000,187345.03830051102,-12654.96169948898,0.9367251915025551
2020-12-05,-1,-0.6546336315898423,2023605.4807448753,0.05347,-392222.3564149626,0.239,200000,201943.32823860453,1943.328238604532,1.0097166411930227
2020-12-06,-1,-0.6603761338959269,2023605.4807448753,0.05201,-392222.3564149626,0.2419,200000,200126.30907032042,126.3090703204216,1.0006315453516021
2020-12-07,-1,-0.46403778943991986,2023605.4807448753,0.05318,-392222.3564149626,0.2303,200000,197944.14814837836,-2055.8518516216427,0.9897207407418918
2020-12-08,-1,-0.41432899621320873,2023605.4807448753,0.04793,-392222.3564149626,0.2083,200000,178691.32753333857,-21308.672466661432,0.8934566376666928
2020-12-09,-1,-0.2969845233894376,2023605.4807448753,0.04855,-392222.3564149626,0.2061,200000,179083.0737472875,-20916.926252712496,0.8954153687364376
2020-12-10,0,0.014052735102325742,0.0,0.05014,0.0,0.1915,200000,187015.96433865692,-12984.035661343078,0.9350798216932846
2020-12-11,0,0.313808872294632,0.0,0.05096,0.0,0.1808,200000,187015.96433865692,-12984.035661343078,0.9350798216932846
2020-12-12,0,0.19444526812308108,0.0,0.05069,0.0,0.1954,200000,187015.96433865692,-12984.035661343078,0.9350798216932846
2020-12-13,0,0.2876640463807732,0.0,0.05199,0.0,0.2093,200000,187015.96433865692,-12984.035661343078,0.9350798216932846
2020-12-14,0,0.6978602552176432,0.0,0.05268,0.0,0.2178,200000,187015.96433865692,-12984.035661343078,0.9350798216932846
2020-12-15,0,0.9104417801796904,0.0,0.05202,0.0,0.2077,200000,187015.96433865692,-12984.035661343078,0.9350798216932846
2020-12-16,2,1.3609555466000918,0.0,0.05589,0.0,0.2085,200000,187015.96433865692,-12984.035661343078,0.9350798216932846
2020-12-17,2,1.6904212772273517,0.0,0.05699,0.0,0.1996,200000,187015.96433865692,-12984.035661343078,0.9350798216932846
2020-12-18,2,1.469767521004402,0.0,0.05995,0.0,0.2117,200000,187015.96433865692,-12984.035661343078,0.9350798216932846
2020-12-19,0,0.8101568616260552,0.0,0.05898,0.0,0.2233,200000,187015.96433865692,-12984.035661343078,0.9350798216932846
2020-12-20,0,0.9416916728253215,0.0,0.05643,0.0,0.2086,200000,187015.96433865692,-12984.035661343078,0.9350798216932846
2020-12-21,0,0.3481496624855462,0.0,0.05289,0.0,0.2066,200000,187015.96433865692,-12984.035661343078,0.9350798216932846
2020-12-22,0,0.9599469615937566,0.0,0.05391,0.0,0.1975,200000,187015.96433865692,-12984.035661343078,0.9350798216932846
2020-12-23,2,2.1548534027747683,0.0,0.0505,0.0,0.1639,200000,187015.96433865692,-12984.035661343078,0.9350798216932846
2020-12-24,1,1.0327838246374232,-1823123.0682263297,0.05129,516904.26848716673,0.1809,200000,187015.96433865692,-12984.035661343078,0.9350798216932846
2020-12-25,1,0.8110634121985637,-1823123.0682263297,0.052,516904.26848716673,0.1856,200000,190739.83177898728,-9260.168221012718,0.9536991588949364
2020-12-26,0,-0.6718817239525573,0.0,0.05031,0.0,0.2019,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2020-12-27,0,0.384028465730121,0.0,0.05313,0.0,0.1949,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2020-12-28,0,0.8691301011767074,0.0,0.05469,0.0,0.193,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2020-12-29,0,0.533392626352541,0.0,0.05231,0.0,0.1877,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2020-12-30,0,0.35926330941055307,0.0,0.05205,0.0,0.1882,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2020-12-31,0,0.4036735165213997,0.0,0.05152,0.0,0.186,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-01,0,0.2875780532759872,0.0,0.05333,0.0,0.1933,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-02,-2,-1.3406167214634328,0.0,0.05127,0.0,0.2049,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-03,0,0.4720095866294683,0.0,0.05671,0.0,0.2025,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-04,2,1.6783671334618664,0.0,0.05723,0.0,0.1908,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-05,2,2.0805748382314073,0.0,0.06182,0.0,0.1981,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-06,2,2.998641281277324,0.0,0.07311,0.0,0.2088,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-07,2,1.3094956192428135,0.0,0.07112,0.0,0.2262,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-08,2,1.5751869555161762,0.0,0.07104,0.0,0.2178,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-09,0,0.993386383498341,0.0,0.07261,0.0,0.2313,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-10,0,0.47712146705846264,0.0,0.0699,0.0,0.2312,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-11,-2,-1.3614500238113092,0.0,0.06049,0.0,0.2383,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-12,0,-0.6880780170688494,0.0,0.05881,0.0,0.2182,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-13,0,0.1881774265157827,0.0,0.06604,0.0,0.2255,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-14,2,1.6613426638613968,0.0,0.07696,0.0,0.2278,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-15,2,2.7512274129422623,0.0,0.08851,0.0,0.2247,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-16,2,1.7493404186294446,0.0,0.08459,0.0,0.2294,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-17,2,2.233096701450854,0.0,0.09487,0.0,0.233,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-18,2,1.7374791222935562,0.0,0.0968,0.0,0.2435,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-19,2,1.255585134852791,0.0,0.09115,0.0,0.2389,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-20,2,1.4147489389493715,0.0,0.092,0.0,0.2312,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-21,2,1.305075316735412,0.0,0.08064,0.0,0.2016,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-22,2,1.6219462480676816,0.0,0.08955,0.0,0.2105,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-23,2,1.2353921801768668,0.0,0.08933,0.0,0.2167,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-24,0,0.7817249772209341,0.0,0.08779,0.0,0.2234,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-25,0,0.5022036934899091,0.0,0.08253,0.0,0.2162,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-26,2,1.4715503143341948,0.0,0.09518,0.0,0.2159,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-27,2,1.6054614131027236,0.0,0.09,0.0,0.1954,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-28,0,0.8552148409580275,0.0,0.08857,0.0,0.2097,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-29,2,2.195183338342686,0.0,0.11164,0.0,0.2114,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-30,2,1.5755012878068646,0.0,0.10452,0.0,0.2089,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-01-31,2,1.2651564353914593,0.0,0.09803,0.0,0.2027,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-01,2,1.936097729290383,0.0,0.10884,0.0,0.2036,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-02,2,1.6178763329547103,0.0,0.1101,0.0,0.2112,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-03,2,3.150168664454651,0.0,0.15841,0.0,0.2283,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-04,2,2.203282401664197,0.0,0.14849,0.0,0.2251,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-05,2,2.3121898583719442,0.0,0.17848,0.0,0.2479,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-06,2,1.4886709845579682,0.0,0.17,0.0,0.2597,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-07,2,1.8781873933905682,0.0,0.18214,0.0,0.2483,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-08,2,2.0804991864701896,0.0,0.21432,0.0,0.2655,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-09,2,2.166778415572824,0.0,0.25112,0.0,0.285,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-10,2,1.3502418899242479,0.0,0.23952,0.0,0.3065,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-11,0,0.6280606212251562,0.0,0.23532,0.0,0.3457,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-12,0,0.8470536104681209,0.0,0.25158,0.0,0.3456,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-13,0,0.35836453669214785,0.0,0.26402,0.0,0.3969,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-14,0,0.3746916701438991,0.0,0.24813,0.0,0.3657,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-15,0,0.43247345200058795,0.0,0.2394,0.0,0.344,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-16,0,-0.9108445508842206,0.0,0.22679,0.0,0.424,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-17,0,-0.6875788475335484,0.0,0.23594,0.0,0.409,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-18,0,0.30845242654086547,0.0,0.30729,0.0,0.4426,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-19,0,-0.20561891226532295,0.0,0.29228,0.0,0.451,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-20,0,-0.3815417245286966,0.0,0.2884,0.0,0.4492,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-21,-2,-2.1636816479630765,0.0,0.29609,0.0,0.6419,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-22,-2,-1.6710987103260657,0.0,0.27521,0.0,0.5432,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-23,-2,-1.5199492375556576,0.0,0.22399,0.0,0.4466,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-24,-2,-1.840863921066037,0.0,0.23287,0.0,0.5354,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-25,-2,-1.4715250897789527,0.0,0.22555,0.0,0.4952,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-26,-2,-1.275162256691619,0.0,0.22514,0.0,0.4866,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-27,0,-0.4348710612485397,0.0,0.27529,0.0,0.4879,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-02-28,-1,-1.0266646600964076,353241.86470619205,0.24682,-168120.24112376076,0.5186,200000,174374.31409356464,-25625.685906435363,0.8718715704678232
2021-03-01,-1,-0.5403498365526089,353241.86470619205,0.27925,-168120.24112376076,0.5286,200000,187511.15017722407,-12488.849822775926,0.9375557508861203
2021-03-02,0,0.47440782430835693,0.0,0.31185,0.0,0.4999,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-03,2,1.2318229196977337,0.0,0.36388,0.0,0.5203,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
2021-03-04,0,0.13272269453331625,0.0,0.32349,0.0,0.5541,200000,148259.1471227067,-51740.852877293306,0.7412957356135335
