date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,XRPUSDT_position,XRPUSDT_price,init,total_asset,pnl,return
2021-02-20,2,3.3091764167683033,0.0,0.0022773,0.0,0.51167,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-21,2,3.6329660550931475,0.0,0.00378,0.0,0.54468,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-22,2,2.3007878397839447,0.0,0.0034332,0.0,0.56646,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-23,2,2.0710113644555155,0.0,0.0030186,0.0,0.47579,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-24,2,1.9344013094372496,0.0,0.0031333,0.0,0.4686,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-25,2,1.7339725185357533,0.0,0.0029679,0.0,0.43601,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-26,2,1.4300594223372702,0.0,0.0028118,0.0,0.42788,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-27,1,1.05502396018466,-24279661.71796649,0.0026422,147174.10858521887,0.43589,200000,128303.44438242211,-71696.55561757789,0.6415172219121106
2021-02-28,1,0.8504455185987057,-24279661.71796649,0.0024256,147174.10858521887,0.41565,200000,120065.66569654574,-79934.33430345426,0.6003283284827287
2021-03-01,1,0.9850395378656014,-24279661.71796649,0.002807,147174.10858521887,0.44537,200000,133699.94318293087,-66300.05681706913,0.6684997159146544
2021-03-02,1,0.8148157901261075,-24279661.71796649,0.0026748,147174.10858521887,0.4357,200000,129066.99827379663,-70933.00172620337,0.6453349913689832
2021-03-03,1,0.6602838562645711,-24279661.71796649,0.0026857,147174.10858521887,0.44846,200000,131209.58821206985,-68790.41178793015,0.6560479410603492
2021-03-04,0,0.16717044333426456,0.0,0.0024918,0.0,0.48096,200000,118018.64618610413,-81981.35381389587,0.5900932309305207
2021-03-05,0,0.8961439190600136,0.0,0.0030274,0.0,0.45457,200000,118018.64618610413,-81981.35381389587,0.5900932309305207
2021-03-06,0,0.7012535520313802,0.0,0.0029855,0.0,0.46285,200000,118018.64618610413,-81981.35381389587,0.5900932309305207
2021-03-07,0,0.6772155699348212,0.0,0.0030384,0.0,0.46558,200000,118018.64618610413,-81981.35381389587,0.5900932309305207
2021-03-08,0,0.4802670981261213,0.0,0.0030073,0.0,0.47412,200000,118018.64618610413,-81981.35381389587,0.5900932309305207
2021-03-09,0,0.5079978121465164,0.0,0.0031371,0.0,0.4849,200000,118018.64618610413,-81981.35381389587,0.5900932309305207
2021-03-10,0,0.7018779274623337,0.0,0.0030958,0.0,0.46155,200000,118018.64618610413,-81981.35381389587,0.5900932309305207
2021-03-11,1,1.127669669793568,-18790982.738289993,0.0031403,130589.15859218816,0.45187,200000,118018.64618610413,-81981.35381389587,0.5900932309305207
2021-03-12,1,0.8314116536976879,-18790982.738289993,0.0029625,130589.15859218816,0.43934,200000,113041.32729807605,-86958.67270192395,0.5652066364903803
2021-03-13,2,3.8190073496621286,0.0,0.004619,0.0,0.45787,200000,145021.3374096604,-54978.662590339605,0.7251066870483021
2021-03-14,2,3.928429816186837,0.0,0.0072737,0.0,0.43905,200000,145021.3374096604,-54978.662590339605,0.7251066870483021
2021-03-15,2,2.7469023205178353,0.0,0.00708,0.0,0.43574,200000,145021.3374096604,-54978.662590339605,0.7251066870483021
2021-03-16,2,1.942847837417273,0.0,0.0068416,0.0,0.46024,200000,145021.3374096604,-54978.662590339605,0.7251066870483021
2021-03-17,2,1.7646685702013805,0.0,0.0071676,0.0,0.4698,200000,145021.3374096604,-54978.662590339605,0.7251066870483021
2021-03-18,2,1.5393673130519572,0.0,0.0071323,0.0,0.46893,200000,145021.3374096604,-54978.662590339605,0.7251066870483021
2021-03-19,2,1.7884333766481817,0.0,0.00815,0.0,0.46651,200000,145021.3374096604,-54978.662590339605,0.7251066870483021
2021-03-20,1,1.0546875304313625,-9395251.069583327,0.0077178,137818.9206181556,0.52613,200000,145021.3374096604,-54978.662590339605,0.7251066870483021
2021-03-21,1,1.114898421412869,-9395251.069583327,0.0080067,137818.9206181556,0.51651,200000,146409.80742731638,-53590.19257268362,0.732049037136582
2021-03-22,1,0.641822001213975,-9395251.069583327,0.00742,137818.9206181556,0.5441,200000,144700.03764464674,-55299.96235535326,0.7235001882232337
2021-03-23,1,0.6227114681374092,-9395251.069583327,0.0076374,137818.9206181556,0.5498,200000,147528.13307469763,-52471.86692530237,0.7376406653734882
2021-03-24,1,0.7959501527746409,-9395251.069583327,0.0072311,137818.9206181556,0.48021,200000,134120.0238793085,-65879.97612069151,0.6706001193965424
2021-03-25,1,0.751288082487252,-9395251.069583327,0.0077737,137818.9206181556,0.51058,200000,143403.44772883778,-56596.55227116222,0.7170172386441889
2021-03-26,2,1.358538977478212,0.0,0.0104099,0.0,0.56357,200000,165154.35242614194,-34845.64757385806,0.8257717621307097
2021-03-27,1,1.1925464902024405,-8262179.198074058,0.0099946,150820.38320622256,0.54752,200000,165154.35242614194,-34845.64757385806,0.8257717621307097
2021-03-28,1,1.1889259922831672,-8262179.198074058,0.0101872,150820.38320622256,0.54552,200000,166444.00737327855,-33555.99262672145,0.8322200368663928
2021-03-29,2,1.9877107078788707,0.0,0.0129999,0.0,0.56538,200000,187291.02752605078,-12708.972473949223,0.9364551376302539
2021-03-30,2,3.0325196570578408,0.0,0.0181274,0.0,0.5621,200000,187291.02752605078,-12708.972473949223,0.9364551376302539
2021-03-31,2,2.150683406699572,0.0,0.0167518,0.0,0.56982,200000,187291.02752605078,-12708.972473949223,0.9364551376302539
2021-04-01,2,2.0465622710055618,0.0,0.0173532,0.0,0.57087,200000,187291.02752605078,-12708.972473949223,0.9364551376302539
2021-04-02,2,2.7423091312856114,0.0,0.0242549,0.0,0.60701,200000,187291.02752605078,-12708.972473949223,0.9364551376302539
2021-04-03,2,2.210939480925716,0.0,0.0230732,0.0,0.57831,200000,187291.02752605078,-12708.972473949223,0.9364551376302539
2021-04-04,2,2.1059562949573607,0.0,0.0272443,0.0,0.635,200000,187291.02752605078,-12708.972473949223,0.9364551376302539
2021-04-05,0,0.8318627564154675,0.0,0.0285997,0.0,0.91584,200000,187291.02752605078,-12708.972473949223,0.9364551376302539
2021-04-06,0,-0.26334434891142183,0.0,0.0227351,0.0,1.09663,200000,187291.02752605078,-12708.972473949223,0.9364551376302539
2021-04-07,0,-0.13506028753550844,0.0,0.0204695,0.0,0.91542,200000,187291.02752605078,-12708.972473949223,0.9364551376302539
2021-04-08,0,-0.21071652972493368,0.0,0.0231061,0.0,1.05599,200000,187291.02752605078,-12708.972473949223,0.9364551376302539
2021-04-09,0,-0.38813586863147354,0.0,0.0209399,0.0,1.01721,200000,187291.02752605078,-12708.972473949223,0.9364551376302539
2021-04-10,-1,-1.0906291364191352,4894168.7230141675,0.0191341,-68214.97214672595,1.3728,200000,187291.02752605078,-12708.972473949223,0.9364551376302539
2021-04-11,-1,-1.0293856704756725,4894168.7230141675,0.0197457,-68214.97214672595,1.35118,200000,188809.49341923403,-11190.50658076597,0.9440474670961702
2021-04-12,-2,-1.210662831992147,0.0,0.0187987,0.0,1.46843,200000,195455.92950214108,-4544.07049785892,0.9772796475107054
2021-04-13,-2,-1.3977095280170997,0.0,0.0187208,0.0,1.79611,200000,195455.92950214108,-4544.07049785892,0.9772796475107054
2021-04-14,-2,-1.406092542081658,0.0,0.01757,0.0,1.83468,200000,195455.92950214108,-4544.07049785892,0.9772796475107054
2021-04-15,-2,-1.2228359009663194,0.0,0.0185614,0.0,1.75781,200000,195455.92950214108,-4544.07049785892,0.9772796475107054
2021-04-16,-1,-1.00368589772771,5137925.374249932,0.0190209,-63129.72110143118,1.54805,200000,195455.92950214108,-4544.07049785892,0.9772796475107054
2021-04-17,-1,-0.9548873128971397,5137925.374249932,0.0188709,-63129.72110143118,1.53896,200000,194111.3915311916,-5888.608468808408,0.970556957655958
2021-04-18,-1,-0.8972044425462306,5137925.374249932,0.0170608,-63129.72110143118,1.40797,200000,176541.8706441853,-23458.129355814686,0.8827093532209266
2021-04-19,-1,-0.816163828241827,5137925.374249932,0.0157814,-63129.72110143118,1.30945,200000,163748.86879745696,-36251.13120254304,0.8187443439872848
2021-04-20,-1,-0.7752931190983419,5137925.374249932,0.0160758,-63129.72110143118,1.38501,200000,170031.55575406027,-29968.444245939725,0.8501577787703014
2021-04-21,-1,-0.7030446596496869,5137925.374249932,0.0149,-63129.72110143118,1.29097,200000,158053.6641266386,-41946.335873361386,0.7902683206331931
2021-04-22,-1,-0.6836748784565597,5137925.374249932,0.0127212,-63129.72110143118,1.15489,200000,138268.4598737401,-61731.540126259904,0.6913422993687004
2021-04-23,-1,-0.6357609706585692,5137925.374249932,0.0128001,-63129.72110143118,1.17073,200000,139673.8169680151,-60326.183031984896,0.6983690848400755
2021-04-24,-1,-0.5610727586703035,5137925.374249932,0.0120997,-63129.72110143118,1.04833,200000,128348.13617307525,-71651.86382692475,0.6417406808653763
2021-04-25,-1,-0.573581562766819,5137925.374249932,0.011748,-63129.72110143118,1.0351,200000,125705.92160877961,-74294.07839122039,0.628529608043898
2021-04-26,-1,-0.7513761744886206,5137925.374249932,0.014055,-63129.72110143118,1.3629,200000,158253.03802422335,-41746.96197577665,0.7912651901211167
2021-04-27,-1,-0.2858986347415342,5137925.374249932,0.016473,-63129.72110143118,1.4017,200000,173125.97475789522,-26874.025242104777,0.8656298737894761
2021-04-28,-1,-0.20670320659568697,5137925.374249932,0.015843,-63129.72110143118,1.3576,200000,167105.06107154465,-32894.93892845535,0.8355253053577233
2021-04-29,-1,-0.5632103917028457,5137925.374249932,0.015375,-63129.72110143118,1.3978,200000,167238.3267846732,-32761.673215326795,0.836191633923366
2021-04-30,-2,-1.279516224088715,0.0,0.016071,0.0,1.5988,200000,213816.1289095386,13816.128909538587,1.069080644547693
2021-05-01,-2,-1.5907401944984085,0.0,0.016197,0.0,1.651,200000,213816.1289095386,13816.128909538587,1.069080644547693
2021-05-02,-2,-1.3291187701479374,0.0,0.015528,0.0,1.5605,200000,213816.1289095386,13816.128909538587,1.069080644547693
2021-05-03,-2,-1.3756158223044552,0.0,0.01529,0.0,1.5546,200000,213816.1289095386,13816.128909538587,1.069080644547693
2021-05-04,-2,-1.509010755082312,0.0,0.013525,0.0,1.3877,200000,213816.1289095386,13816.128909538587,1.069080644547693
2021-05-05,-2,-1.8967165166223536,0.0,0.014775,0.0,1.6133,200000,213816.1289095386,13816.128909538587,1.069080644547693
2021-05-06,-2,-1.5234829966461374,0.0,0.014982,0.0,1.6028,200000,213816.1289095386,13816.128909538587,1.069080644547693
2021-05-07,-1,-1.1159748967329366,7018188.436602724,0.015233,-67693.32264596295,1.5793,200000,213816.12890953856,13816.128909538558,1.0690806445476928
2021-05-08,-1,-1.1934303540078433,7018188.436602724,0.01477,-67693.32264596295,1.5611,200000,209334.689191235,9334.689191234997,1.046673445956175
2021-05-09,-1,-1.157943253024531,7018188.436602724,0.01442,-67693.32264596295,1.5345,200000,205077.68085604144,5077.680856041436,1.0253884042802073
2021-05-10,-2,-1.3256290314562225,0.0,0.012672,0.0,1.3906,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-11,-2,-1.4821262537377655,0.0,0.01303,0.0,1.4786,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-12,-2,-1.7394909249603094,0.0,0.010559,0.0,1.2691,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-13,-2,-1.5895605410767844,0.0,0.01125,0.0,1.364,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-14,-2,-1.269246082594247,0.0,0.011847,0.0,1.4,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-15,-2,-2.0746080570721577,0.0,0.010849,0.0,1.4904,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-16,-2,-1.2502755330554083,0.0,0.011639,0.0,1.4496,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-17,-2,-1.7107508231569513,0.0,0.010999,0.0,1.4946,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-18,-2,-1.9520314972165809,0.0,0.011034,0.0,1.5889,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-19,-2,-1.8915546668723662,0.0,0.007187,0.0,1.0568,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-20,-2,-1.3451413948759205,0.0,0.008513,0.0,1.1795,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-21,0,-0.9200511969320858,0.0,0.007614,0.0,1.0062,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-22,0,-0.6317021458733083,0.0,0.007051,0.0,0.9052,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-23,0,-0.7298914911778047,0.0,0.00601,0.0,0.7898,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-24,0,-0.5343510949595608,0.0,0.007672,0.0,0.993,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-25,2,1.420713137293138,0.0,0.009328,0.0,0.9746,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-26,2,2.0578585322640977,0.0,0.010742,0.0,1.0316,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-27,2,1.4368680152366304,0.0,0.009547,0.0,0.9747,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-28,1,1.0133606243293223,-13049093.154932374,0.008392,121878.67529904563,0.8985,200000,219015.97951238498,19015.979512384976,1.095079897561925
2021-05-29,2,1.4235829346928675,0.0,0.008174,0.0,0.8318,200000,224300.58484705607,24300.584847056074,1.1215029242352803
2021-05-30,1,1.101014519248042,-12996904.904801024,0.008629,123813.52663228972,0.9058,200000,224300.58484705607,24300.584847056074,1.1215029242352803
2021-05-31,1,0.30767238309708944,-12996904.904801024,0.009011,123813.52663228972,1.0409,200000,245992.60996871238,45992.60996871238,1.2299630498435619
2021-06-01,0,0.118811754307676,0.0,0.008551,0.0,1.0108,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-02,0,0.18643282443182882,0.0,0.008754,0.0,1.0241,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-03,0,0.46627443365942317,0.0,0.009274,0.0,1.045,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-04,0,0.37115260061903815,0.0,0.008559,0.0,0.9683,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-05,0,0.5214887246836052,0.0,0.008355,0.0,0.923,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-06,0,0.4414549266691809,0.0,0.008559,0.0,0.947,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-07,0,0.36318212345578527,0.0,0.007787,0.0,0.8618,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-08,0,0.34569931511762436,0.0,0.007943,0.0,0.8731,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-09,0,0.05717330074456484,0.0,0.008231,0.0,0.9218,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-10,0,0.08646024015349726,0.0,0.007834,0.0,0.8686,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-11,0,-0.203665112060272,0.0,0.00752,0.0,0.8471,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-12,0,-0.41849566327378973,0.0,0.007354,0.0,0.8326,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-13,0,0.28285051838955083,0.0,0.008202,0.0,0.8832,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-14,0,0.3595591035549255,0.0,0.008289,0.0,0.8906,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-15,0,0.6242243839949354,0.0,0.008067,0.0,0.8663,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-16,0,0.7873158966536833,0.0,0.007755,0.0,0.832,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-17,0,0.2579926568361603,0.0,0.007689,0.0,0.8419,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-18,0,0.11044574296840982,0.0,0.007206,0.0,0.7972,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-19,1,1.0115598549018465,-14996891.026108341,0.007011,138674.7599367523,0.7582,200000,210286.40596809116,10286.40596809116,1.0514320298404558
2021-06-20,2,2.093516033074594,0.0,0.007439,0.0,0.7741,200000,214500.14664427118,14500.146644271183,1.0725007332213559
2021-06-21,2,2.5003550718525007,0.0,0.005966,0.0,0.6067,200000,214500.14664427118,14500.146644271183,1.0725007332213559
2021-06-22,2,2.4753536209879217,0.0,0.005448,0.0,0.5468,200000,214500.14664427118,14500.146644271183,1.0725007332213559
2021-06-23,0,0.25898138372659185,0.0,0.005925,0.0,0.6383,200000,214500.14664427118,14500.146644271183,1.0725007332213559
2021-06-24,0,-0.5413295189162609,0.0,0.006093,0.0,0.6731,200000,214500.14664427118,14500.146644271183,1.0725007332213559
2021-06-25,0,-0.3799796315998209,0.0,0.005563,0.0,0.6111,200000,214500.14664427118,14500.146644271183,1.0725007332213559
2021-06-26,0,-0.19750786870626505,0.0,0.005647,0.0,0.6162,200000,214500.14664427118,14500.146644271183,1.0725007332213559
2021-06-27,0,-0.3770078239715622,0.0,0.005911,0.0,0.6484,200000,214500.14664427118,14500.146644271183,1.0725007332213559
2021-06-28,0,-0.009255069311335828,0.0,0.005948,0.0,0.6444,200000,214500.14664427118,14500.146644271183,1.0725007332213559
2021-06-29,-2,-1.295351186634968,0.0,0.006248,0.0,0.7063,200000,214500.14664427118,14500.146644271183,1.0725007332213559
2021-06-30,-2,-1.6727438161733856,0.0,0.006132,0.0,0.7063,200000,214500.14664427118,14500.146644271183,1.0725007332213559
2021-07-01,0,-0.9484211112935929,0.0,0.005876,0.0,0.6591,200000,214500.14664427118,14500.146644271183,1.0725007332213559
2021-07-02,0,-0.8048919636300892,0.0,0.005883,0.0,0.6556,200000,214500.14664427118,14500.146644271183,1.0725007332213559
2021-07-03,0,-0.6724703575234771,0.0,0.006057,0.0,0.6732,200000,214500.14664427118,14500.146644271183,1.0725007332213559
2021-07-04,-1,-1.005137870626182,17385325.550678488,0.006169,-154094.93293410286,0.696,200000,214500.14664427118,14500.146644271183,1.0725007332213559
2021-07-05,0,-0.14767955347850717,0.0,0.005957,0.0,0.6526,200000,211498.11557167495,11498.115571674949,1.0574905778583747
2021-07-06,0,-0.2953258169632017,0.0,0.006029,0.0,0.6648,200000,211498.11557167495,11498.115571674949,1.0574905778583747
2021-07-07,0,0.06548722760209001,0.0,0.005991,0.0,0.6522,200000,211498.11557167495,11498.115571674949,1.0574905778583747
2021-07-08,0,0.1926078611196613,0.0,0.00574,0.0,0.6215,200000,211498.11557167495,11498.115571674949,1.0574905778583747
2021-07-09,0,-0.18009651825733636,0.0,0.005803,0.0,0.6369,200000,211498.11557167495,11498.115571674949,1.0574905778583747
2021-07-10,0,-0.11688206132030621,0.0,0.005689,0.0,0.6246,200000,211498.11557167495,11498.115571674949,1.0574905778583747
2021-07-11,0,-0.2060442146814526,0.0,0.005761,0.0,0.6364,200000,211498.11557167495,11498.115571674949,1.0574905778583747
2021-07-12,0,-0.7599420607309446,0.0,0.005621,0.0,0.6288,200000,211498.11557167495,11498.115571674949,1.0574905778583747
2021-07-13,-2,-1.4127774590429647,0.0,0.005462,0.0,0.6192,200000,211498.11557167495,11498.115571674949,1.0574905778583747
2021-07-14,-1,-1.112500051853024,19283197.991582327,0.005484,-170645.56686434965,0.6197,200000,211498.11557167495,11498.115571674949,1.0574905778583747
2021-07-15,-2,-1.4840171788118581,0.0,0.005239,0.0,0.5979,200000,212502.42572196983,12502.425721969834,1.0625121286098491
2021-07-16,-2,-2.4076569435864856,0.0,0.005015,0.0,0.5893,200000,212502.42572196983,12502.425721969834,1.0625121286098491
2021-07-17,0,-0.41387803909721754,0.0,0.005169,0.0,0.5821,200000,212502.42572196983,12502.425721969834,1.0625121286098491
2021-07-18,-1,-1.161728252575952,20776537.516813636,0.005114,-181130.60494542264,0.5866,200000,212502.42572196986,12502.425721969863,1.0625121286098493
2021-07-19,-2,-1.5788797516338149,0.0,0.004795,0.0,0.557,200000,213768.67528344892,13768.675283448916,1.0688433764172447
2021-07-20,-2,-2.1660509499476746,0.0,0.004455,0.0,0.5284,200000,213768.67528344892,13768.675283448916,1.0688433764172447
2021-07-21,-2,-2.0452908056304047,0.0,0.004785,0.0,0.5719,200000,213768.67528344892,13768.675283448916,1.0688433764172447
2021-07-22,-2,-2.025988549613272,0.0,0.004895,0.0,0.592,200000,213768.67528344892,13768.675283448916,1.0688433764172447
2021-07-23,-2,-1.2063631321392543,0.0,0.005155,0.0,0.6091,200000,213768.67528344892,13768.675283448916,1.0688433764172447
2021-07-24,0,-0.845678279640499,0.0,0.005202,0.0,0.6085,200000,213768.67528344892,13768.675283448916,1.0688433764172447
2021-07-25,0,0.03721355663164671,0.0,0.005339,0.0,0.6069,200000,213768.67528344892,13768.675283448916,1.0688433764172447
2021-07-26,2,2.1546602424068593,0.0,0.005932,0.0,0.6234,200000,213768.67528344892,13768.675283448916,1.0688433764172447
2021-07-27,2,2.4325508563488607,0.0,0.006306,0.0,0.6451,200000,213768.67528344892,13768.675283448916,1.0688433764172447
2021-07-28,0,-0.825012405159949,0.0,0.006218,0.0,0.7327,200000,213768.67528344892,13768.675283448916,1.0688433764172447
2021-07-29,-1,-1.0912292048245593,17115186.171613205,0.006245,-142740.83552580723,0.7488,200000,213768.67528344892,13768.675283448916,1.0688433764172447
2021-07-30,-1,-0.670554270881841,17115186.171613205,0.006373,-142740.83552580723,0.7521,200000,216430.46387065056,16430.463870650565,1.0821523193532527
2021-07-31,-1,-0.6216335746407697,17115186.171613205,0.006315,-142740.83552580723,0.746,200000,214567.0639759896,14567.063975989586,1.0728353198799478
2021-08-01,-1,-0.2345567269864662,17115186.171613205,0.006225,-142740.83552580723,0.7242,200000,209914.94700608178,9914.947006081784,1.049574735030409
2021-08-02,-1,-0.6001408125403629,17115186.171613205,0.006227,-142740.83552580723,0.738,200000,211919.00090868116,11919.000908681162,1.0595950045434057
2021-08-03,0,-0.13519712187190278,0.0,0.006138,0.0,0.7136,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-04,0,0.1918145400764442,0.0,0.006376,0.0,0.731,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-05,0,0.6460165396961963,0.0,0.006532,0.0,0.7327,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-06,2,3.143149670347336,0.0,0.007851,0.0,0.7474,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-07,2,1.3877815716671928,0.0,0.007848,0.0,0.8162,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-08,2,2.274304923591231,0.0,0.008157,0.0,0.7788,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-09,2,1.9015913649159655,0.0,0.008541,0.0,0.817,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-10,2,2.499762811568011,0.0,0.009772,0.0,0.8511,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-11,2,2.01353609645415,0.0,0.011505,0.0,1.0105,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-12,2,1.734668545038771,0.0,0.010991,0.0,0.966,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-13,2,1.3470816360796127,0.0,0.012131,0.0,1.0901,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-14,0,-0.3113926059290583,0.0,0.011825,0.0,1.2791,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-15,0,-0.35183341476780366,0.0,0.011787,0.0,1.2839,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-16,0,-0.031261916036851696,0.0,0.011304,0.0,1.1855,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-17,0,-0.25179707430673104,0.0,0.010245,0.0,1.0978,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-18,0,-0.6215409646188834,0.0,0.010253,0.0,1.1431,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-19,0,-0.8758238556676728,0.0,0.010762,0.0,1.2347,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-20,0,-0.6880320247689119,0.0,0.011314,0.0,1.2629,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-21,0,-0.8007691461239299,0.0,0.010777,0.0,1.2158,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-22,0,-0.7174357397527705,0.0,0.011033,0.0,1.226,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-23,0,-0.7772611478816253,0.0,0.011176,0.0,1.2457,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-24,0,-0.4583337046397109,0.0,0.010591,0.0,1.1353,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-25,0,-0.5127596876184484,0.0,0.010917,0.0,1.1735,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-26,0,-0.46844087393914513,0.0,0.00995,0.0,1.0712,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-27,0,-0.8594769557504763,0.0,0.010566,0.0,1.1918,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-28,0,0.2817983951177252,0.0,0.011382,0.0,1.1459,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-29,0,0.03804893668230449,0.0,0.011022,0.0,1.1408,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-30,0,-0.019411513316763582,0.0,0.010465,0.0,1.1002,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-08-31,0,-0.7190404804508078,0.0,0.010549,0.0,1.1856,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-09-01,0,-0.6795163863666458,0.0,0.011023,0.0,1.2362,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-09-02,2,2.74168135155349,0.0,0.012984,0.0,1.2533,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-09-03,0,0.8023207181309819,0.0,0.012381,0.0,1.2907,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-09-04,0,0.7599459793278825,0.0,0.012047,0.0,1.2548,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-09-05,2,1.5547045182362942,0.0,0.013077,0.0,1.3076,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-09-06,0,-0.9219985435332926,0.0,0.012305,0.0,1.3894,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-09-07,0,-0.8213508645037605,0.0,0.010046,0.0,1.1292,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-09-08,0,-0.1799046327452008,0.0,0.010142,0.0,1.0998,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-09-09,0,0.13543843204192857,0.0,0.010196,0.0,1.0868,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-09-10,0,-0.25866879602412113,0.0,0.009741,0.0,1.0552,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-09-11,0,-0.5802412039611826,0.0,0.009819,0.0,1.0787,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-09-12,0,-0.931309071666623,0.0,0.010011,0.0,1.1181,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-09-13,0,-0.7075296760448982,0.0,0.009609,0.0,1.0643,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-09-14,0,-0.7312297568687474,0.0,0.009865,0.0,1.0963,200000,210575.52279330313,10575.522793303127,1.0528776139665157
2021-09-15,0,-0.6462300510294141,0.0,0.010107,0.0,1.1207,200000,210575.52279330313,10575.522793303127,1.0528776139665157
