date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,CELRUSDT_position,CELRUSDT_price,init,total_asset,pnl,return
2020-07-29,-1,-1.123805216936271,130364616.81886761,0.0007538,-13958643.204270227,0.00704,200000,196537.6963161248,-3462.303683875187,0.982688481580624
2020-07-30,-1,-1.0104638162521011,130364616.81886761,0.0007611,-13958643.204270227,0.0071,200000,198326.87661115878,-1673.1233888412244,0.9916343830557939
2020-07-31,-1,-0.6572980600760376,130364616.81886761,0.0007611,-13958643.204270227,0.00675,200000,193441.35148966417,-6558.648510335828,0.9672067574483209
2020-08-01,0,0.029275078774616613,0.0,0.000811,0.0,0.00646,200000,180984.82717560884,-19015.172824391164,0.9049241358780442
2020-08-02,0,0.10170676950325327,0.0,0.0007635,0.0,0.00605,200000,180984.82717560884,-19015.172824391164,0.9049241358780442
2020-08-03,0,-0.4003823187542217,0.0,0.0007699,0.0,0.00668,200000,180984.82717560884,-19015.172824391164,0.9049241358780442
2020-08-04,0,-0.49346577370957634,0.0,0.0007788,0.0,0.00694,200000,180984.82717560884,-19015.172824391164,0.9049241358780442
2020-08-05,0,-0.4881031724835792,0.0,0.0007661,0.0,0.0069,200000,180984.82717560884,-19015.172824391164,0.9049241358780442
2020-08-06,-1,-1.1934786022213082,115350431.59694636,0.0007845,-11498400.710013267,0.00787,200000,180984.82717560884,-19015.172824391164,0.9049241358780442
2020-08-07,0,0.06188087194204155,0.0,0.0008578,0.0,0.00744,200000,167585.328234247,-32414.67176575301,0.8379266411712349
2020-08-08,0,-0.8617464219855472,0.0,0.0008517,0.0,0.00819,200000,167585.328234247,-32414.67176575301,0.8379266411712349
2020-08-09,-2,-2.431964686191975,0.0,0.0008322,0.0,0.01013,200000,167585.328234247,-32414.67176575301,0.8379266411712349
2020-08-10,-2,-2.2340295218900437,0.0,0.0008578,0.0,0.01097,200000,167585.328234247,-32414.67176575301,0.8379266411712349
2020-08-11,-2,-1.8302473640798884,0.0,0.0008198,0.0,0.0103,200000,167585.328234247,-32414.67176575301,0.8379266411712349
2020-08-12,-2,-1.644560795514713,0.0,0.0008584,0.0,0.01085,200000,167585.328234247,-32414.67176575301,0.8379266411712349
2020-08-13,-2,-1.3093042592882422,0.0,0.0008484,0.0,0.01036,200000,167585.328234247,-32414.67176575301,0.8379266411712349
2020-08-14,-2,-2.0499249509563553,0.0,0.000847,0.0,0.01319,200000,167585.328234247,-32414.67176575301,0.8379266411712349
2020-08-15,-2,-1.5563066001543486,0.0,0.000855,0.0,0.01236,200000,167585.328234247,-32414.67176575301,0.8379266411712349
2020-08-16,-2,-1.3081450831617043,0.0,0.000907,0.0,0.01265,200000,167585.328234247,-32414.67176575301,0.8379266411712349
2020-08-17,-1,-1.0526627288095411,94959954.8018172,0.0008824,-7095060.467156943,0.01181,200000,167585.328234247,-32414.67176575301,0.8379266411712349
2020-08-18,-1,-0.9723073575393997,94959954.8018172,0.0008437,-7095060.467156943,0.01135,200000,160646.65016852447,-39353.34983147553,0.8032332508426223
2020-08-19,-1,-0.7205647693398061,94959954.8018172,0.0008226,-7095060.467156943,0.01055,200000,152966.94674848058,-47033.05325151942,0.7648347337424029
2020-08-20,-1,-1.037925740613302,94959954.8018172,0.000845,-7095060.467156943,0.01221,200000,166871.8501115218,-33128.14988847819,0.8343592505576091
2020-08-21,-1,-0.6633284955266313,94959954.8018172,0.0007758,-7095060.467156943,0.01029,200000,146678.10514229472,-53321.89485770528,0.7333905257114737
2020-08-22,-1,-0.5106583620711266,94959954.8018172,0.0007962,-7095060.467156943,0.01035,200000,149040.9918482812,-50959.008151718794,0.7452049592414061
2020-08-23,-1,-0.7170824265272044,94959954.8018172,0.0007745,-7095060.467156943,0.01073,200000,149676.48380660143,-50323.516193398566,0.7483824190330072
2020-08-24,-2,-1.3089166070908376,0.0,0.0007816,0.0,0.01273,200000,183684.74730805453,-16315.252691945469,0.9184237365402727
2020-08-25,-1,-1.0832630036004791,123129606.72211726,0.0007459,-7863216.922433842,0.01168,200000,183684.74730805453,-16315.252691945469,0.9184237365402727
2020-08-26,-2,-1.3097614714511114,0.0,0.0007359,0.0,0.01244,200000,190892.08823632542,-9107.91176367458,0.9544604411816271
2020-08-27,-2,-1.386171489099824,0.0,0.0007156,0.0,0.012,200000,190892.08823632542,-9107.91176367458,0.9544604411816271
2020-08-28,-2,-1.5243240526478323,0.0,0.0007313,0.0,0.01226,200000,190892.08823632542,-9107.91176367458,0.9544604411816271
2020-08-29,-1,-1.0086624758737788,128702864.23700473,0.0007416,-8095508.406968847,0.01179,200000,190892.08823632542,-9107.91176367458,0.9544604411816271
2020-08-30,-1,-0.6876138148772543,128702864.23700473,0.000742,-8095508.406968847,0.01146,200000,188272.0516077205,-11727.948392279504,0.9413602580386025
2020-08-31,-1,-0.44553248780346183,128702864.23700473,0.0007249,-8095508.406968847,0.01098,200000,182185.38859392266,-17814.61140607734,0.9109269429696133
2020-09-01,0,0.2963619207154163,0.0,0.00073,0.0,0.01031,200000,180403.6890191608,-19596.31098083919,0.9020184450958041
2020-09-02,0,0.351663781075906,0.0,0.0007035,0.0,0.01,200000,180403.6890191608,-19596.31098083919,0.9020184450958041
2020-09-03,2,1.35595081702805,0.0,0.0006018,0.0,0.00777,200000,180403.6890191608,-19596.31098083919,0.9020184450958041
2020-09-04,2,1.5730681525432815,0.0,0.0006042,0.0,0.00754,200000,180403.6890191608,-19596.31098083919,0.9020184450958041
2020-09-05,2,2.307452978128695,0.0,0.0005336,0.0,0.006,200000,180403.6890191608,-19596.31098083919,0.9020184450958041
2020-09-06,2,1.4037014741173734,0.0,0.0005402,0.0,0.00654,200000,180403.6890191608,-19596.31098083919,0.9020184450958041
2020-09-07,2,1.5850354820010442,0.0,0.0005492,0.0,0.00641,200000,180403.6890191608,-19596.31098083919,0.9020184450958041
2020-09-08,2,1.4319230812061152,0.0,0.0005328,0.0,0.00625,200000,180403.6890191608,-19596.31098083919,0.9020184450958041
2020-09-09,0,0.75958647496473,0.0,0.0005491,0.0,0.00691,200000,180403.6890191608,-19596.31098083919,0.9020184450958041
2020-09-10,0,0.5760338342865651,0.0,0.0005535,0.0,0.00711,200000,180403.6890191608,-19596.31098083919,0.9020184450958041
2020-09-11,1,1.1896628513842076,-149538866.89254045,0.0006032,12651030.085495148,0.00713,200000,180403.6890191608,-19596.31098083919,0.9020184450958041
2020-09-12,1,0.5864435767226945,-149538866.89254045,0.000588,12651030.085495148,0.00745,200000,182179.02786975264,-17820.972130247363,0.9108951393487632
2020-09-13,1,0.5481478040685044,-149538866.89254045,0.0005446,12651030.085495148,0.00687,200000,168351.4435970292,-31648.556402970804,0.841757217985146
2020-09-14,1,0.7247565497132593,-149538866.89254045,0.0005563,12651030.085495148,0.0068,200000,169215.47623368725,-30784.52376631275,0.8460773811684362
2020-09-15,2,1.5930236438335126,0.0,0.0005457,0.0,0.00594,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-09-16,2,1.674562493675756,0.0,0.0005526,0.0,0.00586,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-09-17,2,1.674203836783146,0.0,0.0005585,0.0,0.00584,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-09-18,2,1.795634417679446,0.0,0.0005497,0.0,0.00558,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-09-19,2,1.413987909297236,0.0,0.0005345,0.0,0.00557,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-09-20,2,1.8631576715533975,0.0,0.0005255,0.0,0.00517,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-09-21,2,2.0578172008719555,0.0,0.0004844,0.0,0.00456,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-09-22,2,1.736254333911323,0.0,0.0004878,0.0,0.00465,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-09-23,2,1.9630554285496467,0.0,0.0004541,0.0,0.00412,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-09-24,2,1.5455841050492511,0.0,0.0004884,0.0,0.00452,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-09-25,0,0.3782476811333645,0.0,0.0004914,0.0,0.00512,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-09-26,0,-0.049486146512218984,0.0,0.0004925,0.0,0.00536,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-09-27,0,-0.01403369385078619,0.0,0.0004732,0.0,0.00511,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-09-28,0,0.2928870087097997,0.0,0.0004747,0.0,0.00493,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-09-29,0,0.193556821641774,0.0,0.00048,0.0,0.005,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-09-30,0,-0.5147374253580407,0.0,0.0004804,0.0,0.00533,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-10-01,0,0.31334797202082565,0.0,0.000472,0.0,0.00481,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-10-02,0,0.275822971073307,0.0,0.000471,0.0,0.00478,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-10-03,0,0.03944998165518144,0.0,0.0004625,0.0,0.00474,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-10-04,0,0.17498505613117876,0.0,0.000465,0.0,0.00469,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-10-05,0,-0.03887523865881412,0.0,0.0004551,0.0,0.00463,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-10-06,2,1.9973768080597307,0.0,0.0004392,0.0,0.00395,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-10-07,2,1.6244760171962778,0.0,0.0004471,0.0,0.00405,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-10-08,0,0.9946885332793604,0.0,0.0004622,0.0,0.00432,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-10-09,0,0.7022069084341335,0.0,0.0004761,0.0,0.00451,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-10-10,0,0.8767832360806036,0.0,0.0004691,0.0,0.00438,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-10-11,2,1.4546265537194893,0.0,0.000497,0.0,0.00445,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-10-12,1,1.111563380451188,-184243669.862531,0.0005071,20222936.14443495,0.00462,200000,186859.92997457896,-13140.070025421039,0.9342996498728948
2020-10-13,0,-0.2888643334374299,0.0,0.0004882,0.0,0.00492,200000,177310.8437708466,-22689.156229153392,0.886554218854233
2020-10-14,0,-0.2012466362442003,0.0,0.0004793,0.0,0.00482,200000,177310.8437708466,-22689.156229153392,0.886554218854233
2020-10-15,0,0.7250749774099955,0.0,0.00048,0.0,0.00452,200000,177310.8437708466,-22689.156229153392,0.886554218854233
2020-10-16,2,1.3203272199167686,0.0,0.00046,0.0,0.00414,200000,177310.8437708466,-22689.156229153392,0.886554218854233
2020-10-17,0,0.8128053595111246,0.0,0.0004688,0.0,0.00433,200000,177310.8437708466,-22689.156229153392,0.886554218854233
2020-10-18,0,0.028370973674766545,0.0,0.0004786,0.0,0.00462,200000,177310.8437708466,-22689.156229153392,0.886554218854233
2020-10-19,0,0.7417326437308099,0.0,0.0004754,0.0,0.00438,200000,177310.8437708466,-22689.156229153392,0.886554218854233
2020-10-20,2,2.4640402411591937,0.0,0.0004901,0.0,0.00405,200000,177310.8437708466,-22689.156229153392,0.886554218854233
2020-10-21,2,2.168447933205114,0.0,0.0005182,0.0,0.00425,200000,177310.8437708466,-22689.156229153392,0.886554218854233
2020-10-22,2,1.6854752969929634,0.0,0.000518,0.0,0.00431,200000,177310.8437708466,-22689.156229153392,0.886554218854233
2020-10-23,1,1.133991214489034,-177951469.05946067,0.0004982,20811131.89798669,0.00426,200000,177310.8437708466,-22689.156229153392,0.886554218854233
2020-10-24,1,0.8564696778404371,-177951469.05946067,0.0005028,20811131.89798669,0.00435,200000,180002.42239933892,-19997.577600661083,0.9000121119966946
2020-10-25,1,0.446658808131422,-177951469.05946067,0.0004882,20811131.89798669,0.00431,200000,176571.88567515134,-23428.114324848662,0.8828594283757567
2020-10-26,1,1.148938025283892,-177951469.05946067,0.0004832,20811131.89798669,0.00408,200000,170895.5679933171,-29104.43200668291,0.8544778399665854
2020-10-27,2,1.5080030991130489,0.0,0.0004909,0.0,0.00402,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-10-28,2,1.6921053716981538,0.0,0.0004636,0.0,0.0037,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-10-29,2,1.5584654268037568,0.0,0.0004558,0.0,0.00362,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-10-30,2,1.7357446194825377,0.0,0.0004483,0.0,0.00346,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-10-31,2,1.73150375779913,0.0,0.0004499,0.0,0.00341,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-11-01,0,-0.14679843520095692,0.0,0.0004513,0.0,0.00395,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-11-02,0,0.39223561050555,0.0,0.0004395,0.0,0.00366,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-11-03,0,0.6861314994509324,0.0,0.0004398,0.0,0.00357,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-11-04,0,0.1519600512295744,0.0,0.0004403,0.0,0.00368,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-11-05,0,0.03338654215143406,0.0,0.0004374,0.0,0.00367,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-11-06,-2,-1.2355063299021796,0.0,0.0004699,0.0,0.00425,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-11-07,0,-0.30637833133046927,0.0,0.0004578,0.0,0.00388,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-11-08,-2,-1.2669094718549374,0.0,0.0004693,0.0,0.00415,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-11-09,-2,-2.3651400354344694,0.0,0.0004703,0.0,0.00454,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-11-10,-2,-2.378765746934312,0.0,0.0004733,0.0,0.00477,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-11-11,-2,-1.901924609783496,0.0,0.0004792,0.0,0.00478,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-11-12,-2,-1.3309082592341548,0.0,0.0004691,0.0,0.00451,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-11-13,-1,-1.197293343368669,188784386.4228508,0.0004794,-19674616.27198145,0.0046,200000,181006.46970222934,-18993.53029777066,0.9050323485111467
2020-11-14,-1,-0.8377994001544075,188784386.4228508,0.0004826,-19674616.27198145,0.0045,200000,179643.11811158434,-20356.881888415664,0.8982155905579217
2020-11-15,0,-0.19651968707988896,0.0,0.0004804,0.0,0.00424,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-11-16,0,-0.1558096160395539,0.0,0.0004973,0.0,0.00439,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-11-17,0,-0.44022566243426625,0.0,0.0005021,0.0,0.00457,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-11-18,0,-0.15324517870670223,0.0,0.0004903,0.0,0.00438,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-11-19,0,0.009188507229539926,0.0,0.0004952,0.0,0.0044,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-11-20,0,-0.4536267430193154,0.0,0.0004999,0.0,0.00462,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-11-21,0,-0.11601470955299248,0.0,0.0005471,0.0,0.00496,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-11-22,0,-0.06434517919481618,0.0,0.0005564,0.0,0.00505,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-11-23,0,-0.947220276507964,0.0,0.000583,0.0,0.0056,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-11-24,0,0.45264228192678657,0.0,0.0006555,0.0,0.00587,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-11-25,-2,-1.6178096411741871,0.0,0.0006298,0.0,0.00631,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-11-26,0,-0.7414585201589702,0.0,0.0005607,0.0,0.00539,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-11-27,0,0.2985802883013069,0.0,0.0005652,0.0,0.00519,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-11-28,0,-0.9663331187533857,0.0,0.0005829,0.0,0.00569,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-11-29,-2,-1.3203687561423187,0.0,0.0005733,0.0,0.00571,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-11-30,0,0.6925162432083104,0.0,0.0006355,0.0,0.00575,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-01,0,-0.6501046479995264,0.0,0.00059,0.0,0.00563,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-02,0,-0.4796608632536651,0.0,0.0005979,0.0,0.00566,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-03,0,0.8811552455006509,0.0,0.0006283,0.0,0.00562,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-04,0,0.4954269558829099,0.0,0.0005814,0.0,0.00527,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-05,0,0.9157668211738512,0.0,0.0005969,0.0,0.00533,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-06,2,1.796071364102931,0.0,0.0005953,0.0,0.00512,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-07,0,0.4347322195147809,0.0,0.0005953,0.0,0.0054,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-08,2,2.029945263280304,0.0,0.0005569,0.0,0.00469,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-09,0,0.348182760195318,0.0,0.0005567,0.0,0.00505,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-10,0,0.11027695776365329,0.0,0.0005434,0.0,0.00498,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-11,0,0.8347968325109336,0.0,0.0005316,0.0,0.00471,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-12,0,-0.8240327613617321,0.0,0.0005399,0.0,0.00518,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-13,0,-0.688937979321534,0.0,0.000548,0.0,0.00522,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-14,2,1.4998213216317415,0.0,0.0005834,0.0,0.005,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-15,0,-0.09569622108216501,0.0,0.0005825,0.0,0.00536,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-16,0,0.018500181770373297,0.0,0.0006198,0.0,0.00566,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-17,0,0.8150079301079072,0.0,0.0006077,0.0,0.00535,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-18,0,-0.5705724883840907,0.0,0.0006137,0.0,0.00572,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-19,0,-0.3980673990387161,0.0,0.000611,0.0,0.00562,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-20,-2,-1.4348543794662427,0.0,0.0005963,0.0,0.00574,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-21,2,1.2264568778900649,0.0,0.0006134,0.0,0.0053,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-22,0,0.7822411120733718,0.0,0.000635,0.0,0.00556,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-23,2,1.6781834212105429,0.0,0.000541,0.0,0.00455,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-24,2,1.38958038853089,0.0,0.0005681,0.0,0.0048,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-25,2,1.4705162004750771,0.0,0.000574,0.0,0.0048,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-26,2,1.3586054781629588,0.0,0.0005732,0.0,0.0048,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-27,0,0.5589817369151571,0.0,0.0005739,0.0,0.00497,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-28,0,0.38812502626790385,0.0,0.0005725,0.0,0.00501,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-29,2,1.9363135366917266,0.0,0.0005719,0.0,0.00461,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-30,2,2.9300943340908585,0.0,0.0005874,0.0,0.00428,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2020-12-31,2,1.912327569591465,0.0,0.0005849,0.0,0.00443,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2021-01-01,2,1.3588849482245613,0.0,0.0006155,0.0,0.00479,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2021-01-02,2,3.407323635937938,0.0,0.0008032,0.0,0.0048,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2021-01-03,2,1.2790550173874031,0.0,0.0007508,0.0,0.00538,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2021-01-04,0,0.5189988646083444,0.0,0.0007322,0.0,0.00566,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2021-01-05,0,0.15941079699429075,0.0,0.0007393,0.0,0.00592,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2021-01-06,0,-0.9520923412027579,0.0,0.000765,0.0,0.00704,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2021-01-07,0,-0.323608390769823,0.0,0.0007992,0.0,0.00675,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2021-01-08,0,0.11614142408172794,0.0,0.0008147,0.0,0.0065,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2021-01-09,0,0.93532162350665,0.0,0.0010065,0.0,0.00731,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2021-01-10,0,0.6466438238250668,0.0,0.0009735,0.0,0.00722,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2021-01-11,2,1.2669627427526997,0.0,0.0008877,0.0,0.00613,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2021-01-12,1,1.0471832461850399,-103573878.29849361,0.0008387,14849130.210076338,0.00585,200000,173734.82345789316,-26265.17654210684,0.8686741172894658
2021-01-13,0,-0.24295972751103728,0.0,0.0008084,0.0,0.0064,200000,162429.51332990683,-37570.486670093174,0.8121475666495341
2021-01-14,0,-0.49658376358086637,0.0,0.0007747,0.0,0.00629,200000,162429.51332990683,-37570.486670093174,0.8121475666495341
2021-01-15,-1,-1.0860126288537504,112735642.23341674,0.0007204,-12952911.748796396,0.00627,200000,162429.51332990683,-37570.486670093174,0.8121475666495341
2021-01-16,-2,-1.5475535390912345,0.0,0.0007155,0.0,0.00666,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-01-17,-2,-2.0373622313151754,0.0,0.0007062,0.0,0.0073,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-01-18,-2,-1.7176542178649996,0.0,0.0007288,0.0,0.00744,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-01-19,-2,-1.9537176991644074,0.0,0.0007036,0.0,0.00802,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-01-20,-2,-1.6024694614820396,0.0,0.0007018,0.0,0.0078,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-01-21,-2,-1.4255814405276463,0.0,0.0006025,0.0,0.0067,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-01-22,-2,-1.3401108748850552,0.0,0.000645,0.0,0.00711,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-01-23,-2,-1.2357646011656735,0.0,0.0006917,0.0,0.00767,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-01-24,0,-0.9992484538720445,0.0,0.0006926,0.0,0.00747,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-01-25,0,-0.8656347339551943,0.0,0.0006618,0.0,0.00707,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-01-26,0,-0.7531472968765298,0.0,0.000671,0.0,0.00707,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-01-27,0,-0.8631032701905625,0.0,0.0006255,0.0,0.00687,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-01-28,0,-0.658907958167211,0.0,0.0007498,0.0,0.008,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-01-29,0,-0.6089378047452741,0.0,0.0008071,0.0,0.00866,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-01-30,0,-0.8446130838886702,0.0,0.0007772,0.0,0.00892,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-01-31,0,-0.8113356957324072,0.0,0.0007528,0.0,0.00865,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-02-01,0,-0.34569569696216934,0.0,0.0007557,0.0,0.00812,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-02-02,0,-0.6135649403556168,0.0,0.0007934,0.0,0.00887,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-02-03,-2,-1.8989677427983418,0.0,0.0008064,0.0,0.01025,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-02-04,-2,-2.469157835783965,0.0,0.000781,0.0,0.01052,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-02-05,-2,-2.603795300613622,0.0,0.0008201,0.0,0.01158,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-02-06,-2,-1.6825069432707591,0.0,0.0007917,0.0,0.01047,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-02-07,-2,-1.427770711597661,0.0,0.0008,0.0,0.01048,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-02-08,0,0.3962350026509748,0.0,0.001128,0.0,0.01252,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-02-09,-2,-2.031703079760685,0.0,0.001196,0.0,0.01739,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-02-10,-2,-1.4003755718587843,0.0,0.0011239,0.0,0.01547,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-02-11,0,-0.6389563447272518,0.0,0.001292,0.0,0.01638,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-02-12,0,-0.6495202826247004,0.0,0.0014056,0.0,0.01798,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-02-13,-2,-1.6517029495039937,0.0,0.0013934,0.0,0.02078,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-02-14,-2,-2.1364621583034453,0.0,0.0012804,0.0,0.02193,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-02-15,-1,-1.1518699765369298,64822758.104652874,0.0012961,-4380436.745539133,0.01918,200000,168033.55355888116,-31966.44644111884,0.8401677677944058
2021-02-16,-1,-0.9454454044701832,64822758.104652874,0.0012916,-4380436.745539133,0.0188,200000,166077.28518410536,-33922.71481589464,0.8303864259205268
2021-02-17,0,0.24297404731419275,0.0,0.0015463,0.0,0.01929,200000,152296.74752310629,-47703.252476893715,0.7614837376155315
2021-02-18,0,-0.7325646940157341,0.0,0.0014987,0.0,0.02143,200000,152296.74752310629,-47703.252476893715,0.7614837376155315
2021-02-19,1,1.191352382029263,-41239303.418117054,0.0018465,3612351.696468365,0.02108,200000,152296.74752310629,-47703.252476893715,0.7614837376155315
