date,statusList,zscore,LTCUSDT_position,LTCUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2021-02-23,-2,-2.0003728275662946,0.0,177.34,0.0,0.0030186,200000,160490.32454131212,-39509.67545868788,0.8024516227065606
2021-02-24,-2,-1.7522841582545554,0.0,181.43,0.0,0.0031333,200000,160490.32454131212,-39509.67545868788,0.8024516227065606
2021-02-25,-2,-1.509153345587146,0.0,179.36,0.0,0.0029679,200000,160490.32454131212,-39509.67545868788,0.8024516227065606
2021-02-26,-2,-1.366639728483241,0.0,170.25,0.0,0.0028118,200000,160490.32454131212,-39509.67545868788,0.8024516227065606
2021-02-27,-1,-1.1583240246915691,467.19353906995843,171.76,-30370585.97784273,0.0026422,200000,160490.32454131212,-39509.67545868788,0.8024516227065606
2021-02-28,-1,-0.9866962415632264,467.19353906995843,165.22,-30370585.97784273,0.0024256,200000,150856.60987299384,-49143.39012700616,0.7542830493649693
2021-03-01,-1,-0.9993270946346016,467.19353906995843,175.89,-30370585.97784273,0.002807,200000,167424.9064268195,-32575.093573180493,0.8371245321340975
2021-03-02,-1,-0.8195641469910844,467.19353906995843,179.08,-30370585.97784273,0.0026748,200000,164900.2623501819,-35099.7376498181,0.8245013117509095
2021-03-03,-1,-0.680862537424544,467.19353906995843,187.64,-30370585.97784273,0.0026857,200000,169230.47843177922,-30769.521568220778,0.8461523921588961
2021-03-04,-1,-0.5552734191131831,467.19353906995843,180.67,-30370585.97784273,0.0024918,200000,160085.2828433579,-39914.71715664209,0.8004264142167896
2021-03-05,-1,-0.7638695174645677,467.19353906995843,180.23,-30370585.97784273,0.0030274,200000,176146.2035358997,-23853.796464100305,0.8807310176794985
2021-03-06,-1,-0.6506413840266114,467.19353906995843,182.85,-30370585.97784273,0.0029855,200000,176097.72305579134,-23902.276944208657,0.8804886152789567
2021-03-07,-1,-0.5386363084306187,467.19353906995843,190.75,-30370585.97784273,0.0030384,200000,181395.15601267194,-18604.84398732806,0.9069757800633597
2021-03-08,-1,-0.43658835891828196,467.19353906995843,191.85,-30370585.97784273,0.0030073,200000,180964.54368173797,-19035.456318262033,0.9048227184086899
2021-03-09,-1,-0.312496714720341,467.19353906995843,203.81,-30370585.97784273,0.0031371,200000,190494.28046893864,-9505.71953106136,0.9524714023446932
2021-03-10,-1,-0.2228959522301844,467.19353906995843,200.29,-30370585.97784273,0.0030958,200000,187595.4540105275,-12404.545989472506,0.9379772700526374
2021-03-11,0,-0.12179191406798132,0.0,201.36,0.0,0.0031403,200000,161788.9846604048,-38211.01533959521,0.8089449233020239
2021-03-12,2,2.328726495799525,0.0,220.84,0.0,0.0029625,200000,161788.9846604048,-38211.01533959521,0.8089449233020239
2021-03-13,-2,-2.579923981107026,0.0,226.06,0.0,0.004619,200000,161788.9846604048,-38211.01533959521,0.8089449233020239
2021-03-14,-2,-3.4321725884699785,0.0,213.94,0.0,0.0072737,200000,161788.9846604048,-38211.01533959521,0.8089449233020239
2021-03-15,-2,-2.652537865467662,0.0,200.59,0.0,0.00708,200000,161788.9846604048,-38211.01533959521,0.8089449233020239
2021-03-16,-2,-2.117980996495737,0.0,201.6,0.0,0.0068416,200000,161788.9846604048,-38211.01533959521,0.8089449233020239
2021-03-17,-2,-1.8514846844471973,0.0,205.98,0.0,0.0071676,200000,161788.9846604048,-38211.01533959521,0.8089449233020239
2021-03-18,-2,-1.6543063370533568,0.0,199.7,0.0,0.0071323,200000,161788.9846604048,-38211.01533959521,0.8089449233020239
2021-03-19,-2,-1.6224982614719525,0.0,199.96,0.0,0.00815,200000,161788.9846604048,-38211.01533959521,0.8089449233020239
2021-03-20,-2,-1.3750748363357126,0.0,200.17,0.0,0.0077178,200000,161788.9846604048,-38211.01533959521,0.8089449233020239
2021-03-21,-2,-1.3027941893917199,0.0,195.31,0.0,0.0080067,200000,161788.9846604048,-38211.01533959521,0.8089449233020239
2021-03-22,-1,-1.144735278314608,435.68962314968707,185.67,-10902222.686011104,0.00742,200000,161788.9846604048,-38211.01533959521,0.8089449233020239
2021-03-23,-1,-1.068755916255755,435.68962314968707,185.83,-10902222.686011104,0.0076374,200000,164228.83821204756,-35771.16178795244,0.8211441910602377
2021-03-24,-1,-0.9735630355269393,435.68962314968707,176.05,-10902222.686011104,0.0072311,200000,155538.22062031733,-44461.77937968267,0.7776911031015866
2021-03-25,-1,-0.9889616804564481,435.68962314968707,171.53,-10902222.686011104,0.0077737,200000,159484.44955311035,-40515.550446889654,0.7974222477655517
2021-03-26,-1,-1.1040160435950959,435.68962314968707,183.45,-10902222.686011104,0.0104099,200000,193418.30930591706,-6581.690694082936,0.9670915465295853
2021-03-27,-1,-0.9649882640260089,435.68962314968707,184.06,-10902222.686011104,0.0099946,200000,189156.38689453795,-10843.61310546205,0.9457819344726898
2021-03-28,-1,-0.8952077347309607,435.68962314968707,184.24,-10902222.686011104,0.0101872,200000,191334.57911603065,-8665.420883969346,0.9566728955801532
2021-03-29,-1,-0.9890704526827548,435.68962314968707,193.73,-10902222.686011104,0.0129999,200000,226133.95538866462,26133.955388664617,1.1306697769433232
2021-03-30,-1,-1.156852085899383,435.68962314968707,195.74,-10902222.686011104,0.0181274,200000,282910.8383537174,82910.83835371741,1.414554191768587
2021-03-31,-1,-1.057170678911533,435.68962314968707,196.7,-10902222.686011104,0.0167518,200000,268332.00286506425,68332.00286506425,1.3416600143253212
2021-04-01,-2,-1.3548133945800958,0.0,202.86,0.0,0.0173532,200000,262593.43842314713,62593.438423147134,1.3129671921157358
2021-04-02,-2,-1.8507209109641856,0.0,211.46,0.0,0.0242549,200000,262593.43842314713,62593.438423147134,1.3129671921157358
2021-04-03,-2,-1.6625126244796447,0.0,195.23,0.0,0.0230732,200000,262593.43842314713,62593.438423147134,1.3129671921157358
2021-04-04,-2,-1.5975056522367046,0.0,202.21,0.0,0.0272443,200000,262593.43842314713,62593.438423147134,1.3129671921157358
2021-04-05,-2,-1.4045411762727416,0.0,221.48,0.0,0.0285997,200000,262593.43842314713,62593.438423147134,1.3129671921157358
2021-04-06,0,-0.9510123028081249,0.0,237.04,0.0,0.0227351,200000,262593.43842314713,62593.438423147134,1.3129671921157358
2021-04-07,0,-0.8302501630893959,0.0,219.05,0.0,0.0204695,200000,262593.43842314713,62593.438423147134,1.3129671921157358
2021-04-08,0,-0.8734086914925054,0.0,226.11,0.0,0.0231061,200000,262593.43842314713,62593.438423147134,1.3129671921157358
2021-04-09,0,-0.6808525234478302,0.0,221.12,0.0,0.0209399,200000,262593.43842314713,62593.438423147134,1.3129671921157358
2021-04-10,0,-0.15478551353379688,0.0,256.34,0.0,0.0191341,200000,262593.43842314713,62593.438423147134,1.3129671921157358
2021-04-11,0,-0.1722643190252211,0.0,252.31,0.0,0.0197457,200000,262593.43842314713,62593.438423147134,1.3129671921157358
2021-04-12,0,-0.02774863016251032,0.0,244.42,0.0,0.0187987,200000,262593.43842314713,62593.438423147134,1.3129671921157358
2021-04-13,0,0.4217070732510605,0.0,267.59,0.0,0.0187208,200000,262593.43842314713,62593.438423147134,1.3129671921157358
2021-04-14,1,1.055239655310709,-470.8338205966204,278.86,7472778.555012725,0.01757,200000,262593.43842314713,62593.438423147134,1.3129671921157358
2021-04-15,1,0.98948331058169,-470.8338205966204,285.63,7472778.555012725,0.0185614,200000,273189.4960480259,73189.4960480259,1.3659474802401295
2021-04-16,2,1.3624207158870334,0.0,308.43,0.0,0.0190209,200000,265673.7400927212,65673.74009272119,1.328368700463606
2021-04-17,2,1.396267509317121,0.0,300.86,0.0,0.0188709,200000,265673.7400927212,65673.74009272119,1.328368700463606
2021-04-18,2,1.37030673964467,0.0,273.36,0.0,0.0170608,200000,265673.7400927212,65673.74009272119,1.328368700463606
2021-04-19,2,1.3846406589505609,0.0,261.38,0.0,0.0157814,200000,265673.7400927212,65673.74009272119,1.328368700463606
2021-04-20,1,1.1539068452717156,-509.57829540571043,260.68,8263157.668443287,0.0160758,200000,265673.7400927212,65673.74009272119,1.328368700463606
2021-04-21,2,1.3373390618626537,0.0,257.69,0.0,0.0149,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-04-22,2,1.8278782709613672,0.0,252.5,0.0,0.0127212,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-04-23,2,1.3983458734078604,0.0,241.31,0.0,0.0128001,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-04-24,2,1.2334006987120334,0.0,224.75,0.0,0.0120997,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-04-25,2,1.30752325526917,0.0,223.88,0.0,0.011748,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-04-26,0,0.7550630786059402,0.0,247.42,0.0,0.014055,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-04-27,0,0.043520583069942775,0.0,259.77,0.0,0.016473,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-04-28,0,0.14560646371738092,0.0,258.51,0.0,0.015843,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-04-29,0,0.16692705833333363,0.0,255.31,0.0,0.015375,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-04-30,0,0.22796434905975455,0.0,271.13,0.0,0.016071,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-05-01,0,0.2596469233977082,0.0,276.78,0.0,0.016197,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-05-02,0,0.3152491308997168,0.0,268.88,0.0,0.015528,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-05-03,2,1.626723906971329,0.0,294.87,0.0,0.01529,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-05-04,2,2.8962386400415023,0.0,305.23,0.0,0.013525,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-05-05,2,2.774068725374805,0.0,356.04,0.0,0.014775,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-05-06,2,2.126418482306326,0.0,354.67,0.0,0.014982,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-05-07,2,1.5187676885085701,0.0,344.89,0.0,0.015233,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-05-08,2,1.6170554570541718,0.0,347.1,0.0,0.01477,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-05-09,2,2.281615375116345,0.0,387.8,0.0,0.01442,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-05-10,2,2.224720704389471,0.0,358.89,0.0,0.012672,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-05-11,2,2.0101338251767724,0.0,377.6,0.0,0.01303,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-05-12,2,1.8079776790022073,0.0,310.4,0.0,0.010559,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-05-13,2,1.385653509579419,0.0,317.95,0.0,0.01125,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-05-14,1,1.1130389153019649,-419.7436191889369,326.23,11558450.3155235,0.011847,200000,273865.9217760138,73865.9217760138,1.369329608880069
2021-05-15,1,1.033552259544667,-419.7436191889369,300.3,11558450.3155235,0.010849,200000,251446.6363155522,51446.6363155522,1.257233181577761
2021-05-16,1,0.5132998627592676,-419.7436191889369,295.89,11558450.3155235,0.011639,200000,258726.74270419255,58726.742704192555,1.2936337135209628
2021-05-17,1,0.474452955970063,-419.7436191889369,281.53,11558450.3155235,0.010999,200000,245301.81613070436,45301.81613070436,1.2265090806535217
2021-05-18,1,0.6249458830505911,-419.7436191889369,293.98,11558450.3155235,0.011034,200000,250932.16995064996,50932.16995064996,1.2546608497532499
2021-05-19,1,0.3701901915467086,-419.7436191889369,185.93,11558450.3155235,0.007187,200000,161113.51353346644,-38886.48646653356,0.8055675676673322
2021-05-20,0,-0.005871244572397983,0.0,210.74,0.0,0.008513,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-05-21,0,-0.4666727813327531,0.0,179.97,0.0,0.007614,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-05-22,0,-0.5532556676308927,0.0,169.32,0.0,0.007051,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-05-23,0,-0.902381057734031,0.0,142.39,0.0,0.00601,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-05-24,0,-0.7581126356363269,0.0,185.32,0.0,0.007672,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-05-25,-2,-2.3585337099595503,0.0,183.76,0.0,0.009328,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-05-26,-2,-2.324397993752684,0.0,198.91,0.0,0.010742,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-05-27,-2,-1.5706607201950795,0.0,194.32,0.0,0.009547,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-05-28,-2,-1.232300461156848,0.0,177.33,0.0,0.008392,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-05-29,-2,-1.3940197310603568,0.0,164.01,0.0,0.008174,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-05-30,-2,-1.3334293791885172,0.0,170.51,0.0,0.008629,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-05-31,0,-0.9172959081236394,0.0,187.97,0.0,0.009011,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-06-01,0,-0.6777950869133801,0.0,182.99,0.0,0.008551,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-06-02,0,-0.6097433483253617,0.0,187.14,0.0,0.008754,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-06-03,0,-0.713193100203825,0.0,193.5,0.0,0.009274,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-06-04,0,-0.6482333030946206,0.0,178.44,0.0,0.008559,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-06-05,0,-0.632613324961778,0.0,172.94,0.0,0.008355,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-06-06,0,-0.5938698377819078,0.0,176.41,0.0,0.008559,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-06-07,0,-0.43525954882988227,0.0,161.95,0.0,0.007787,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-06-08,0,-0.6669475764908723,0.0,160.63,0.0,0.007943,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-06-09,0,-0.1429806709528044,0.0,172.56,0.0,0.008231,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-06-10,0,0.2748607775740979,0.0,168.16,0.0,0.007834,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-06-11,0,0.5561053571116018,0.0,162.83,0.0,0.00752,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-06-12,1,1.0212731627604366,-815.5921030526538,161.8,17944357.121827494,0.007354,200000,263925.6045478388,63925.6045478388,1.3196280227391939
2021-06-13,0,0.1568790998035414,0.0,170.85,0.0,0.008202,200000,256089.89824115564,56089.898241155635,1.2804494912057782
2021-06-14,1,1.1427830398949532,-711.7958147789084,179.89,15447574.99343441,0.008289,200000,256089.89824115564,56089.898241155635,1.2804494912057782
2021-06-15,2,1.2515011015749877,0.0,175.15,0.0,0.008067,200000,256145.34772764606,56145.34772764606,1.2807267386382304
2021-06-16,0,0.7765288732907024,0.0,166.57,0.0,0.007755,200000,256145.34772764606,56145.34772764606,1.2807267386382304
2021-06-17,1,1.112640935092659,-766.5350362929316,167.08,16656609.944573162,0.007689,200000,256145.34772764606,56145.34772764606,1.2807267386382304
2021-06-18,1,0.9720879909482574,-766.5350362929316,156.34,16656609.944573162,0.007206,200000,239867.61883463114,39867.61883463114,1.1993380941731557
2021-06-19,1,1.0450988250574493,-766.5350362929316,152.49,16656609.944573162,0.007011,200000,233668.42000571158,33668.42000571158,1.1683421000285579
2021-06-20,0,-0.8286946901525177,0.0,154.88,0.0,0.007439,200000,250957.7727710156,50957.77277101559,1.254788863855078
2021-06-21,0,-0.6839175309291718,0.0,124.46,0.0,0.005966,200000,250957.7727710156,50957.77277101559,1.254788863855078
2021-06-22,2,1.376679908640169,0.0,119.64,0.0,0.005448,200000,250957.7727710156,50957.77277101559,1.254788863855078
2021-06-23,0,0.9530615509052353,0.0,129.1,0.0,0.005925,200000,250957.7727710156,50957.77277101559,1.254788863855078
2021-06-24,2,1.348246966932534,0.0,134.58,0.0,0.006093,200000,250957.7727710156,50957.77277101559,1.254788863855078
2021-06-25,2,1.7748421450842065,0.0,125.0,0.0,0.005563,200000,250957.7727710156,50957.77277101559,1.254788863855078
2021-06-26,2,1.588172243638367,0.0,126.89,0.0,0.005647,200000,250957.7727710156,50957.77277101559,1.254788863855078
2021-06-27,2,1.3712099489619682,0.0,132.6,0.0,0.005911,200000,250957.7727710156,50957.77277101559,1.254788863855078
2021-06-28,2,2.3075414308867783,0.0,137.69,0.0,0.005948,200000,250957.7727710156,50957.77277101559,1.254788863855078
2021-06-29,2,1.8966271147403035,0.0,144.2,0.0,0.006248,200000,250957.7727710156,50957.77277101559,1.254788863855078
2021-06-30,2,2.125364162860425,0.0,144.26,0.0,0.006132,200000,250957.7727710156,50957.77277101559,1.254788863855078
2021-07-01,2,1.6097828464938133,0.0,137.02,0.0,0.005876,200000,250957.7727710156,50957.77277101559,1.254788863855078
2021-07-02,2,1.3797779113864244,0.0,136.85,0.0,0.005883,200000,250957.7727710156,50957.77277101559,1.254788863855078
2021-07-03,1,1.1339346606877923,-895.1907425662254,140.17,20716342.477382828,0.006057,200000,250957.7727710156,50957.77277101559,1.254788863855078
2021-07-04,2,1.3954575953173556,0.0,144.95,0.0,0.006169,200000,252916.55416301521,52916.554163015215,1.264582770815076
2021-07-05,0,0.8601973365800045,0.0,137.71,0.0,0.005957,200000,252916.55416301521,52916.554163015215,1.264582770815076
2021-07-06,0,0.68413500923381,0.0,138.87,0.0,0.006029,200000,252916.55416301521,52916.554163015215,1.264582770815076
2021-07-07,0,0.5031192974866414,0.0,137.41,0.0,0.005991,200000,252916.55416301521,52916.554163015215,1.264582770815076
2021-07-08,0,0.5383362388273071,0.0,132.15,0.0,0.00574,200000,252916.55416301521,52916.554163015215,1.264582770815076
2021-07-09,0,0.6694704424374177,0.0,134.58,0.0,0.005803,200000,252916.55416301521,52916.554163015215,1.264582770815076
2021-07-10,1,1.0947773048525233,-943.7889176916755,133.99,22228559.866673864,0.005689,200000,252916.55416301521,52916.554163015215,1.264582770815076
2021-07-11,1,0.738999045694413,-943.7889176916755,134.28,22228559.866673864,0.005761,200000,254790.7092595463,54790.709259546304,1.2739535462977316
2021-07-12,2,1.4224842035194478,0.0,133.38,0.0,0.005621,200000,253852.38499415707,53852.384994157066,1.2692619249707853
2021-07-13,2,1.9880772486306966,0.0,131.44,0.0,0.005462,200000,253852.38499415707,53852.384994157066,1.2692619249707853
2021-07-14,2,1.569942321278068,0.0,131.07,0.0,0.005484,200000,253852.38499415707,53852.384994157066,1.2692619249707853
2021-07-15,2,1.675038965179947,0.0,125.86,0.0,0.005239,200000,253852.38499415707,53852.384994157066,1.2692619249707853
2021-07-16,2,1.6171142356071737,0.0,120.65,0.0,0.005015,200000,253852.38499415707,53852.384994157066,1.2692619249707853
2021-07-17,0,-0.5422064351709717,0.0,119.95,0.0,0.005169,200000,253852.38499415707,53852.384994157066,1.2692619249707853
2021-07-18,0,-0.3034539818206408,0.0,119.17,0.0,0.005114,200000,253852.38499415707,53852.384994157066,1.2692619249707853
2021-07-19,0,0.43013664712450855,0.0,113.13,0.0,0.004795,200000,253852.38499415707,53852.384994157066,1.2692619249707853
2021-07-20,2,1.5956928050112378,0.0,107.29,0.0,0.004455,200000,253852.38499415707,53852.384994157066,1.2692619249707853
2021-07-21,2,2.3351333641979433,0.0,117.74,0.0,0.004785,200000,253852.38499415707,53852.384994157066,1.2692619249707853
2021-07-22,2,2.0262179034377836,0.0,120.67,0.0,0.004895,200000,253852.38499415707,53852.384994157066,1.2692619249707853
2021-07-23,0,0.8721960696660025,0.0,124.24,0.0,0.005155,200000,253852.38499415707,53852.384994157066,1.2692619249707853
2021-07-24,1,1.0045618192251475,-1007.4306889203789,125.99,24399498.74991898,0.005202,200000,253852.38499415707,53852.384994157066,1.2692619249707853
2021-07-25,1,0.36697462077439247,-1007.4306889203789,127.68,24399498.74991898,0.005339,200000,258897.67418717142,58897.67418717142,1.294488370935857
2021-07-26,0,-2.5704173201163703,0.0,131.06,0.0,0.005932,200000,241148.42449954257,41148.42449954257,1.2057421224977127
2021-07-27,-2,-2.822843445094985,0.0,134.74,0.0,0.006306,200000,241148.42449954257,41148.42449954257,1.2057421224977127
2021-07-28,-2,-1.2225795898246312,0.0,140.42,0.0,0.006218,200000,241148.42449954257,41148.42449954257,1.2057421224977127
2021-07-29,-1,-1.0788710612370158,852.4760481460074,141.44,-19307319.81581606,0.006245,200000,241148.42449954257,41148.42449954257,1.2057421224977127
2021-07-30,-1,-0.8013143147649479,852.4760481460074,145.51,-19307319.81581606,0.006373,200000,247089.3389519213,47089.338951921294,1.2354466947596066
2021-07-31,-1,-0.7309099545675863,852.4760481460074,144.37,-19307319.81581606,0.006315,200000,244997.69170771752,44997.69170771752,1.2249884585385875
2021-08-01,-1,-1.0074939859985723,852.4760481460074,140.31,-19307319.81581606,0.006225,200000,239798.98016882126,39798.98016882126,1.1989949008441063
2021-08-02,-1,-0.7490337196784201,852.4760481460074,141.35,-19307319.81581606,0.006227,200000,240724.16989852476,40724.169898524764,1.2036208494926237
2021-08-03,-1,-0.8205857178534397,852.4760481460074,138.49,-19307319.81581606,0.006138,200000,236567.73693721957,36567.73693721957,1.1828386846860979
2021-08-04,-1,-0.9471088186615838,852.4760481460074,142.57,-19307319.81581606,0.006376,200000,244640.98132981948,44640.98132981948,1.2232049066490973
2021-08-05,-2,-1.2366452121086673,0.0,143.53,0.0,0.006532,200000,244907.9503460566,44907.950346056605,1.224539751730283
2021-08-06,-2,-3.057910851673755,0.0,147.95,0.0,0.007851,200000,244907.9503460566,44907.950346056605,1.224539751730283
2021-08-07,-2,-1.9262576828639737,0.0,155.92,0.0,0.007848,200000,244907.9503460566,44907.950346056605,1.224539751730283
2021-08-08,-2,-2.338097337280362,0.0,149.69,0.0,0.008157,200000,244907.9503460566,44907.950346056605,1.224539751730283
2021-08-09,-2,-1.5033181403647504,0.0,166.31,0.0,0.008541,200000,244907.9503460566,44907.950346056605,1.224539751730283
2021-08-10,-2,-2.3487283612972414,0.0,165.38,0.0,0.009772,200000,244907.9503460566,44907.950346056605,1.224539751730283
2021-08-11,-2,-2.5975005565988476,0.0,170.6,0.0,0.011505,200000,244907.9503460566,44907.950346056605,1.224539751730283
2021-08-12,-2,-2.097300321969735,0.0,165.38,0.0,0.010991,200000,244907.9503460566,44907.950346056605,1.224539751730283
2021-08-13,-2,-1.802707212684974,0.0,183.31,0.0,0.012131,200000,244907.9503460566,44907.950346056605,1.224539751730283
2021-08-14,-2,-1.50201461226227,0.0,182.76,0.0,0.011825,200000,244907.9503460566,44907.950346056605,1.224539751730283
2021-08-15,-2,-1.2830646733785966,0.0,184.6,0.0,0.011787,200000,244907.9503460566,44907.950346056605,1.224539751730283
2021-08-16,-1,-1.1349311034706024,688.2143268309352,177.93,-10832800.35147101,0.011304,200000,244907.9503460566,44907.950346056605,1.224539751730283
2021-08-17,-1,-0.8255495376167687,688.2143268309352,168.61,-10832800.35147101,0.010245,200000,227021.8572477845,27021.8572477845,1.1351092862389225
2021-08-18,-1,-0.8027051497007252,688.2143268309352,166.65,-10832800.35147101,0.010253,200000,225759.6195700076,25759.619570007606,1.128798097850038
2021-08-19,-1,-0.70324490624005,688.2143268309352,175.59,-10832800.35147101,0.010762,200000,237426.15103077493,37426.15103077493,1.1871307551538746
2021-08-20,-1,-0.6550095858201649,688.2143268309352,183.59,-10832800.35147101,0.011314,200000,248911.5714394344,48911.571439434396,1.244557857197172
2021-08-21,-1,-0.42879935687590176,688.2143268309352,179.63,-10832800.35147101,0.010777,200000,240369.02891644396,40369.02891644396,1.2018451445822198
2021-08-22,-1,-0.28031634017796675,688.2143268309352,185.91,-10832800.35147101,0.011033,200000,247464.2117789188,47464.211778918805,1.237321058894594
2021-08-23,-1,-0.23847826623797752,688.2143268309352,187.01,-10832800.35147101,0.011176,200000,249770.3379886932,49770.33798869321,1.248851689943466
2021-08-24,-1,-0.3163423323727445,688.2143268309352,173.42,-10832800.35147101,0.010591,200000,234080.31708145025,34080.31708145025,1.1704015854072511
2021-08-25,-1,-0.2754936385953995,688.2143268309352,177.75,-10832800.35147101,0.010917,200000,240591.77803120774,40591.77803120774,1.2029588901560386
2021-08-26,0,0.21149251225502616,0.0,167.7,0.0,0.00995,200000,237280.77123364538,37280.771233645384,1.1864038561682269
2021-08-27,0,0.24297284973169156,0.0,176.2,0.0,0.010566,200000,237280.77123364538,37280.771233645384,1.1864038561682269
2021-08-28,0,-0.8425676519766759,0.0,175.6,0.0,0.011382,200000,237280.77123364538,37280.771233645384,1.1864038561682269
2021-08-29,0,-0.4138683158449721,0.0,174.3,0.0,0.011022,200000,237280.77123364538,37280.771233645384,1.1864038561682269
2021-08-30,0,-0.08250166911186925,0.0,167.3,0.0,0.010465,200000,237280.77123364538,37280.771233645384,1.1864038561682269
2021-08-31,0,0.26518084209654663,0.0,171.5,0.0,0.010549,200000,237280.77123364538,37280.771233645384,1.1864038561682269
2021-09-01,0,0.46547066438101165,0.0,180.9,0.0,0.011023,200000,237280.77123364538,37280.771233645384,1.1864038561682269
2021-09-02,-2,-3.132279730829472,0.0,183.3,0.0,0.012984,200000,237280.77123364538,37280.771233645384,1.1864038561682269
2021-09-03,2,1.4776628543312353,0.0,212.9,0.0,0.012381,200000,237280.77123364538,37280.771233645384,1.1864038561682269
2021-09-04,2,1.782756333391594,0.0,211.9,0.0,0.012047,200000,237280.77123364538,37280.771233645384,1.1864038561682269
2021-09-05,2,1.7412101053523743,0.0,232.2,0.0,0.013077,200000,237280.77123364538,37280.771233645384,1.1864038561682269
2021-09-06,2,1.6165796780410515,0.0,219.4,0.0,0.012305,200000,237280.77123364538,37280.771233645384,1.1864038561682269
2021-09-07,2,1.376245345499498,0.0,178.5,0.0,0.010046,200000,237280.77123364538,37280.771233645384,1.1864038561682269
2021-09-08,1,1.1925579390805396,-660.2136094425304,179.7,11697927.984305136,0.010142,200000,237280.77123364538,37280.771233645384,1.1864038561682269
2021-09-09,1,1.0657531539733134,-660.2136094425304,180.5,11697927.984305136,0.010196,200000,238440.6302323519,38440.63023235189,1.1922031511617595
2021-09-10,1,1.1390781875639837,-660.2136094425304,174.1,11697927.984305136,0.009741,200000,228892.70589906088,28892.70589906088,1.1444635294953045
2021-09-11,2,1.325256950305159,0.0,178.6,0.0,0.009819,200000,240332.96700218914,40332.967002189136,1.2016648350109458
2021-09-12,2,1.2766846434519254,0.0,183.0,0.0,0.010011,200000,240332.96700218914,40332.967002189136,1.2016648350109458
2021-09-13,2,1.4501486838797644,0.0,179.4,0.0,0.009609,200000,240332.96700218914,40332.967002189136,1.2016648350109458
2021-09-14,2,1.215669085926251,0.0,183.1,0.0,0.009865,200000,240332.96700218914,40332.967002189136,1.2016648350109458
2021-09-15,2,1.2060123942594048,0.0,189.0,0.0,0.010107,200000,240332.96700218914,40332.967002189136,1.2016648350109458
2021-09-16,2,1.304613322069219,0.0,185.2,0.0,0.009743,200000,240332.96700218914,40332.967002189136,1.2016648350109458
2021-09-17,1,1.1426646946616756,-667.5915750060809,180.0,12641119.661381712,0.009506,200000,240332.96700218914,40332.967002189136,1.2016648350109458
2021-09-18,1,0.8208710073955252,-667.5915750060809,181.4,12641119.661381712,0.009731,200000,244111.84713100852,44111.847131008515,1.2205592356550425
2021-09-19,1,0.6622457462619837,-667.5915750060809,175.6,12641119.661381712,0.009469,200000,236927.84264469123,36927.842644691234,1.1846392132234562
