date,statusList,zscore,ZECUSDT_position,ZECUSDT_price,IOTAUSDT_position,IOTAUSDT_price,init,total_asset,pnl,return
2021-03-10,0,0.20507048295753944,0.0,139.82,0.0,1.307,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-11,0,0.6170926203343636,0.0,151.86,0.0,1.39,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-12,0,0.8634292938301185,0.0,145.36,0.0,1.321,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-13,2,1.3870702869250031,0.0,156.12,0.0,1.378,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-14,0,0.777910106276822,0.0,143.18,0.0,1.311,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-15,0,0.3307659086543571,0.0,135.1,0.0,1.2802,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-16,0,0.2634439716657433,0.0,139.41,0.0,1.3295,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-17,0,0.8475874896008067,0.0,146.02,0.0,1.3525,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-18,0,0.8118719257747788,0.0,142.97,0.0,1.3245,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-19,2,1.476345013568247,0.0,150.31,0.0,1.334,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-20,0,0.9252725937670419,0.0,155.03,0.0,1.4102,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-21,0,0.10535342237008073,0.0,148.18,0.0,1.4101,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-22,-2,-1.4944169311139592,0.0,139.53,0.0,1.4771,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-23,-2,-2.579465339355893,0.0,136.02,0.0,1.6571,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-24,-2,-1.4118980108115018,0.0,127.67,0.0,1.4053,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-25,-2,-1.2733972758096774,0.0,123.02,0.0,1.335,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-26,-1,-1.1928323699720529,739.6218617435251,133.46,-68216.95485023556,1.447,200000,197419.86733658172,-2580.132663418277,0.9870993366829086
2021-03-27,-1,-0.7743349826758763,739.6218617435251,133.62,-68216.95485023556,1.3982,200000,194209.2194377692,-5790.780562230793,0.971046097188846
2021-03-28,0,0.1857519108351158,0.0,144.87,0.0,1.3908,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-03-29,0,-0.45168825810712315,0.0,149.18,0.0,1.5107,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-03-30,0,-0.1275722911691977,0.0,154.6,0.0,1.5266,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-03-31,0,0.0973504606279838,0.0,158.22,0.0,1.5381,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-04-01,0,0.37912064603952156,0.0,165.53,0.0,1.5777,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-04-02,0,0.3805906793521438,0.0,169.52,0.0,1.625,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-04-03,2,1.71653030485564,0.0,171.61,0.0,1.4801,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-04-04,2,1.941957608576573,0.0,187.14,0.0,1.5535,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-04-05,2,1.2125500025644482,0.0,197.13,0.0,1.7195,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-04-06,0,0.3290604438783113,0.0,191.11,0.0,1.8032,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-04-07,0,0.06753979927166806,0.0,171.26,0.0,1.6591,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-04-08,0,-0.3913997981548223,0.0,184.74,0.0,1.8809,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-04-09,0,0.29333956200957384,0.0,194.65,0.0,1.8672,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-04-10,0,-0.2377872831844455,0.0,206.15,0.0,2.08,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-04-11,0,0.4484624685429205,0.0,222.31,0.0,2.0996,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-04-12,0,0.9381066634586561,0.0,221.39,0.0,2.0001,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-04-13,0,0.0010869681407693055,0.0,225.98,0.0,2.1742,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-04-14,1,1.0154180846233294,-389.78313480316814,237.5,43668.80254528631,2.1199,200000,185146.98903150487,-14853.010968495131,0.9257349451575243
2021-04-15,2,1.421991872584467,0.0,252.27,0.0,2.1813,200000,188222.8214562671,-11777.178543732909,0.9411141072813355
2021-04-16,0,0.1483537855364848,0.0,270.03,0.0,2.509,200000,188222.8214562671,-11777.178543732909,0.9411141072813355
2021-04-17,2,1.8492289289651487,0.0,279.95,0.0,2.3274,200000,188222.8214562671,-11777.178543732909,0.9411141072813355
2021-04-18,0,0.2393175325330298,0.0,260.05,0.0,2.3721,200000,188222.8214562671,-11777.178543732909,0.9411141072813355
2021-04-19,0,-0.004282968447311959,0.0,225.55,0.0,2.0812,200000,188222.8214562671,-11777.178543732909,0.9411141072813355
2021-04-20,0,0.7457298024746954,0.0,249.64,0.0,2.1956,200000,188222.8214562671,-11777.178543732909,0.9411141072813355
2021-04-21,0,0.8587480435330107,0.0,237.29,0.0,2.0638,200000,188222.8214562671,-11777.178543732909,0.9411141072813355
2021-04-22,2,1.7793425650906576,0.0,223.91,0.0,1.8239,200000,188222.8214562671,-11777.178543732909,0.9411141072813355
2021-04-23,1,1.026428662852743,-427.1772081527554,220.31,50275.87516861667,1.8719,200000,188222.8214562671,-11777.178543732909,0.9411141072813355
2021-04-24,2,1.2672001086307423,0.0,198.46,0.0,1.6647,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-04-25,2,1.6742574113098858,0.0,202.31,0.0,1.6397,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-04-26,0,0.3889683971593534,0.0,227.09,0.0,1.9897,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-04-27,0,-0.27059732951779086,0.0,241.89,0.0,2.2069,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-04-28,0,-0.33455784747299716,0.0,240.65,0.0,2.1884,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-04-29,0,-0.5293415009604197,0.0,229.42,0.0,2.1037,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-04-30,0,0.16996614223844952,0.0,245.37,0.0,2.1512,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-01,2,1.4657815815262607,0.0,257.4,0.0,2.109,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-02,0,0.8430438718975086,0.0,243.3,0.0,2.0433,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-03,0,0.9769197735655917,0.0,250.48,0.0,2.0836,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-04,2,2.459943061443407,0.0,241.0,0.0,1.8319,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-05,2,2.9930394092259887,0.0,292.01,0.0,2.0282,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-06,2,2.051623775063311,0.0,308.57,0.0,2.2188,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-07,2,2.2696509409277823,0.0,320.01,0.0,2.184,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-08,2,1.916239288736544,0.0,316.25,0.0,2.1611,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-09,0,0.9064524397148498,0.0,305.4,0.0,2.2647,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-10,2,1.247566631193906,0.0,283.76,0.0,2.0144,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-11,2,1.2445663822232054,0.0,302.07,0.0,2.1175,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-12,2,1.8155820303701715,0.0,280.13,0.0,1.817,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-13,2,1.4322033769692593,0.0,296.36,0.0,1.9589,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-14,2,1.5431058480910378,0.0,305.67,0.0,1.9569,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-15,0,0.8229071899765611,0.0,271.08,0.0,1.8575,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-16,0,-0.1391064151833758,0.0,262.4,0.0,1.9991,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-17,0,-0.48048244979564314,0.0,235.52,0.0,1.8508,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-18,0,-0.04499591054474253,0.0,254.91,0.0,1.8888,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-19,0,-0.5868639395306706,0.0,146.22,0.0,1.1294,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-20,0,0.014553766597429884,0.0,182.4,0.0,1.3223,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-21,0,0.23280561320561868,0.0,156.26,0.0,1.1072,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-22,0,-0.06181203767156483,0.0,142.57,0.0,1.0244,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-23,-2,-1.6322733949915955,0.0,114.32,0.0,0.9075,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-24,0,-0.21691502247791344,0.0,149.16,0.0,1.0765,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-25,0,-0.6697684911191658,0.0,145.4,0.0,1.0832,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-26,-2,-1.7414102644282101,0.0,158.6,0.0,1.2899,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-27,-1,-1.0680361283018087,629.8867398451678,150.27,-80706.92393974536,1.1728,200000,189306.16079306672,-10693.839206933277,0.9465308039653336
2021-05-28,0,1.8884151120983332,0.0,164.62,0.0,1.0409,200000,169622.04280863615,-30377.95719136385,0.8481102140431808
2021-05-29,2,1.238992305935935,0.0,149.24,0.0,0.976,200000,169622.04280863615,-30377.95719136385,0.8481102140431808
2021-05-30,0,0.49276584702194753,0.0,149.84,0.0,1.0321,200000,169622.04280863615,-30377.95719136385,0.8481102140431808
2021-05-31,0,0.46469066567184825,0.0,161.65,0.0,1.1147,200000,169622.04280863615,-30377.95719136385,0.8481102140431808
2021-06-01,0,-0.15477527784154388,0.0,154.04,0.0,1.1197,200000,169622.04280863615,-30377.95719136385,0.8481102140431808
2021-06-02,0,-0.9311110377168976,0.0,164.35,0.0,1.278,200000,169622.04280863615,-30377.95719136385,0.8481102140431808
2021-06-03,-1,-1.1927773302518982,490.37884593418954,172.95,-61328.383400331244,1.3829,200000,169622.04280863615,-30377.95719136385,0.8481102140431808
2021-06-04,-2,-1.2067626563101514,0.0,155.28,0.0,1.2558,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-05,0,-0.9194758177092992,0.0,153.17,0.0,1.2156,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-06,-2,-1.471748573524965,0.0,149.63,0.0,1.2525,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-07,0,-0.9585367627550382,0.0,135.72,0.0,1.0948,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-08,-2,-1.683558485080596,0.0,130.88,0.0,1.1481,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-09,0,-0.8467266677345286,0.0,145.05,0.0,1.182,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-10,0,-0.9480282087271817,0.0,134.0,0.0,1.1132,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-11,0,-0.887117378806114,0.0,124.74,0.0,1.0393,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-12,0,-0.5702989115050381,0.0,125.85,0.0,1.0177,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-13,0,-0.6433503734402164,0.0,133.06,0.0,1.091,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-14,0,-0.4992023680236439,0.0,139.0,0.0,1.129,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-15,0,-0.5791101676585128,0.0,136.58,0.0,1.1186,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-16,0,-0.030321731929798094,0.0,137.31,0.0,1.0665,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-17,0,0.16170068412865704,0.0,142.27,0.0,1.1005,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-18,0,0.5873473437029707,0.0,132.88,0.0,1.0119,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-19,0,0.9674787118480711,0.0,127.9,0.0,0.964,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-20,2,1.9551428052154374,0.0,131.81,0.0,0.9605,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-21,2,1.6845416530444892,0.0,101.3,0.0,0.7499,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-22,2,2.9136000786244525,0.0,106.5,0.0,0.7139,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-23,2,1.5722485722335815,0.0,111.79,0.0,0.7961,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-24,0,0.7857426569001005,0.0,112.82,0.0,0.8391,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-25,0,0.21532617773785337,0.0,100.08,0.0,0.771,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-26,0,0.36645582665498977,0.0,103.61,0.0,0.7872,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-27,0,0.7039079828213912,0.0,107.71,0.0,0.7979,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-28,2,1.621903258634856,0.0,118.0,0.0,0.8205,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-29,2,2.0068202405464897,0.0,126.49,0.0,0.8432,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-06-30,2,1.832342826590209,0.0,130.91,0.0,0.8676,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-07-01,2,1.575300883639489,0.0,120.17,0.0,0.8002,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-07-02,0,0.7631884185121115,0.0,118.5,0.0,0.8277,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-07-03,0,0.3428313912236897,0.0,116.22,0.0,0.8306,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-07-04,0,0.5286414444628122,0.0,120.25,0.0,0.8455,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-07-05,0,-0.44039026311540763,0.0,111.17,0.0,0.822,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-07-06,0,-0.15283904872323834,0.0,117.51,0.0,0.8522,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-07-07,0,-0.8470522816978168,0.0,118.55,0.0,0.8887,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-07-08,0,-0.7612586270372558,0.0,109.46,0.0,0.8154,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-07-09,0,-0.6007516564765873,0.0,111.01,0.0,0.8191,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-07-10,0,-0.4336345075833595,0.0,108.12,0.0,0.7916,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-07-11,-1,-1.097178878599353,769.0914809008984,110.84,-101447.22092473591,0.8403,200000,170492.19948611117,-29507.800513888826,0.8524609974305559
2021-07-12,-1,-0.44715639139154395,769.0914809008984,107.68,-101447.22092473591,0.7931,200000,163273.5615788168,-36726.43842118321,0.8163678078940839
2021-07-13,0,-0.11878237074011146,0.0,104.1,0.0,0.7559,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-14,0,0.3713902034593695,0.0,104.55,0.0,0.7408,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-15,0,0.8125021175971536,0.0,100.17,0.0,0.6936,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-16,0,0.28801821698951646,0.0,93.06,0.0,0.6568,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-17,0,-0.788150529769888,0.0,93.16,0.0,0.6872,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-18,0,-0.3977966067879227,0.0,93.95,0.0,0.6833,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-19,0,0.670177129682509,0.0,89.25,0.0,0.6247,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-20,2,1.303586503282123,0.0,85.65,0.0,0.59,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-21,2,1.8091074981123954,0.0,95.18,0.0,0.6491,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-22,2,2.1913522469366202,0.0,97.6,0.0,0.6513,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-23,0,0.6609250666669755,0.0,97.73,0.0,0.6852,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-24,0,-0.7365676366956818,0.0,99.26,0.0,0.7329,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-25,0,-0.7767544817024213,0.0,100.44,0.0,0.7427,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-26,0,-0.9865037665459933,0.0,101.33,0.0,0.7569,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-27,-2,-3.0295953406067224,0.0,102.85,0.0,0.8796,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-28,-2,-1.5965884142452782,0.0,105.88,0.0,0.8423,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-29,-2,-1.3102138284036033,0.0,107.84,0.0,0.8496,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-30,0,-0.6730817155671298,0.0,109.91,0.0,0.8352,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-07-31,-2,-1.9342196812162693,0.0,111.15,0.0,0.9318,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-08-01,0,-0.43661523252442835,0.0,115.53,0.0,0.8735,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-08-02,0,-0.7748098316129959,0.0,115.26,0.0,0.8955,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-08-03,0,-0.1490735534128354,0.0,114.05,0.0,0.8512,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-08-04,0,0.010881042604274596,0.0,118.08,0.0,0.8751,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-08-05,0,0.08762320615317583,0.0,119.03,0.0,0.88,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-08-06,0,0.3958750785339561,0.0,126.93,0.0,0.9197,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-08-07,0,0.9108204846370634,0.0,134.17,0.0,0.9394,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-08-08,0,0.6552324650580641,0.0,123.48,0.0,0.8794,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-08-09,0,0.8922134061828227,0.0,130.65,0.0,0.9191,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-08-10,0,0.09825001457198211,0.0,131.87,0.0,0.9781,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-08-11,0,-0.4485229760674799,0.0,137.18,0.0,1.0562,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-08-12,0,-0.7716299221323114,0.0,133.6,0.0,1.0518,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-08-13,0,-0.27877013266202216,0.0,144.93,0.0,1.1139,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-08-14,-1,-1.000363298357117,576.6917338026625,144.89,-71821.26982178766,1.1634,200000,167113.73062133553,-32886.26937866447,0.8355686531066777
2021-08-15,0,0.10825164138822699,0.0,154.82,0.0,1.1718,200000,161990.48037117807,-38009.51962882193,0.8099524018558903
2021-08-16,0,0.5624072419320819,0.0,150.12,0.0,1.1061,200000,161990.48037117807,-38009.51962882193,0.8099524018558903
2021-08-17,0,0.9820838525441985,0.0,141.45,0.0,1.0185,200000,161990.48037117807,-38009.51962882193,0.8099524018558903
2021-08-18,1,1.1611540335568509,-575.4137552258386,140.76,80970.94890091877,1.0003,200000,161990.48037117807,-38009.51962882193,0.8099524018558903
2021-08-19,1,0.8231043552540204,-575.4137552258386,147.37,80970.94890091877,1.0593,200000,170571.25127837507,-29428.74872162493,0.8528562563918753
2021-08-20,1,0.715184224884634,-575.4137552258386,153.75,80970.94890091877,1.1084,200000,178218.06462775107,-21781.935372248932,0.8910903231387554
2021-08-21,2,1.7234661362586918,0.0,155.89,0.0,1.0725,200000,164850.3879770987,-35149.6120229013,0.8242519398854935
2021-08-22,0,0.2666263183318292,0.0,160.54,0.0,1.1672,200000,164850.3879770987,-35149.6120229013,0.8242519398854935
2021-08-23,1,1.124110773717777,-499.183587624451,165.12,71283.57172753554,1.1563,200000,164850.3879770987,-35149.6120229013,0.8242519398854935
2021-08-24,2,1.633154786110674,0.0,155.3,0.0,1.0567,200000,167048.24889068914,-32951.75110931086,0.8352412444534457
2021-08-25,2,1.9616422672894915,0.0,163.8,0.0,1.0833,200000,167048.24889068914,-32951.75110931086,0.8352412444534457
2021-08-26,2,1.3463167146028228,0.0,144.0,0.0,0.9727,200000,167048.24889068914,-32951.75110931086,0.8352412444534457
2021-08-27,1,1.049933652660192,-548.4184139549873,152.3,80211.3938781759,1.0413,200000,167048.24889068914,-32951.75110931086,0.8352412444534457
2021-08-28,2,1.2464694879972686,0.0,150.5,0.0,1.0135,200000,168290.9724953834,-31709.02750461659,0.841454862476917
2021-08-29,1,1.0670926621071584,-567.4004467140371,148.3,83768.52787226651,1.0045,200000,168290.9724953834,-31709.02750461659,0.841454862476917
2021-08-30,1,0.8067984370142168,-567.4004467140371,141.2,83768.52787226651,0.9656,200000,161003.8335894826,-38996.16641051741,0.8050191679474129
2021-08-31,1,0.6230949849939723,-567.4004467140371,143.8,83768.52787226651,0.9891,200000,164447.63515593734,-35552.36484406266,0.8222381757796867
2021-09-01,0,-1.0035645778331126,0.0,151.7,0.0,1.1333,200000,159430.74762426323,-40569.252375736774,0.7971537381213161
2021-09-02,-2,-3.5264682124242634,0.0,150.7,0.0,1.5463,200000,159430.74762426323,-40569.252375736774,0.7971537381213161
2021-09-03,-2,-2.660446733811788,0.0,156.4,0.0,1.5744,200000,159430.74762426323,-40569.252375736774,0.7971537381213161
2021-09-04,-2,-2.8241117011717747,0.0,160.1,0.0,1.9835,200000,159430.74762426323,-40569.252375736774,0.7971537381213161
2021-09-05,-2,-1.7619285683386174,0.0,172.8,0.0,1.8008,200000,159430.74762426323,-40569.252375736774,0.7971537381213161
2021-09-06,-2,-1.5847062380923016,0.0,171.1,0.0,1.8015,200000,159430.74762426323,-40569.252375736774,0.7971537381213161
2021-09-07,-2,-1.5823158868211347,0.0,136.4,0.0,1.518,200000,159430.74762426323,-40569.252375736774,0.7971537381213161
2021-09-08,-2,-1.430268529037118,0.0,135.4,0.0,1.5197,200000,159430.74762426323,-40569.252375736774,0.7971537381213161
2021-09-09,-2,-1.3219986656988274,0.0,137.6,0.0,1.5672,200000,159430.74762426323,-40569.252375736774,0.7971537381213161
2021-09-10,-2,-1.3254885059760442,0.0,128.2,0.0,1.5375,200000,159430.74762426323,-40569.252375736774,0.7971537381213161
2021-09-11,-1,-1.1310460089102767,620.3531035963549,128.5,-52967.025788791776,1.505,200000,159430.74762426323,-40569.252375736774,0.7971537381213161
2021-09-12,-1,-0.9772497071257038,620.3531035963549,131.3,-52967.025788791776,1.5119,200000,161533.2087922757,-38466.79120772431,0.8076660439613784
2021-09-13,-1,-0.7467460964918814,620.3531035963549,127.8,-52967.025788791776,1.4021,200000,153546.19349807908,-46453.80650192092,0.7677309674903954
2021-09-14,-1,-0.8502710881263182,620.3531035963549,133.8,-52967.025788791776,1.5609,200000,165679.47581491736,-34320.52418508264,0.8283973790745868
2021-09-15,-1,-0.725010008262347,620.3531035963549,139.8,-52967.025788791776,1.6074,200000,171864.5611356743,-28135.438864325697,0.8593228056783715
2021-09-16,-1,-0.5148070526465411,620.3531035963549,137.9,-52967.025788791776,1.523,200000,166215.47326226722,-33784.526737732784,0.8310773663113361
2021-09-17,-1,-0.9846956417072439,620.3531035963549,134.5,-52967.025788791776,1.7462,200000,175928.5128660979,-24071.48713390209,0.8796425643304896
2021-09-18,-1,-0.6538766618539685,620.3531035963549,138.6,-52967.025788791776,1.6658,200000,174213.4117174241,-25786.58828257589,0.8710670585871205
2021-09-19,-1,-0.38814494309929937,620.3531035963549,133.6,-52967.025788791776,1.5344,200000,164151.77901079512,-35848.220989204885,0.8207588950539756
2021-09-20,0,0.050545369110718545,0.0,119.1,0.0,1.302,200000,154509.76056294423,-45490.239437055774,0.7725488028147212
2021-09-21,0,0.4911602594273227,0.0,111.7,0.0,1.2204,200000,154509.76056294423,-45490.239437055774,0.7725488028147212
2021-09-22,0,0.09596878302782029,0.0,121.3,0.0,1.3653,200000,154509.76056294423,-45490.239437055774,0.7725488028147212
2021-09-23,0,0.08341181597963358,0.0,122.6,0.0,1.3906,200000,154509.76056294423,-45490.239437055774,0.7725488028147212
2021-09-24,0,-0.14796200134302653,0.0,110.6,0.0,1.264,200000,154509.76056294423,-45490.239437055774,0.7725488028147212
2021-09-25,0,0.535348295911695,0.0,110.7,0.0,1.2318,200000,154509.76056294423,-45490.239437055774,0.7725488028147212
2021-09-26,2,1.7651016125633094,0.0,111.2,0.0,1.1772,200000,154509.76056294423,-45490.239437055774,0.7725488028147212
2021-09-27,1,1.0028729621619525,-739.2811510188719,104.5,67832.89163356934,1.1389,200000,154509.76056294423,-45490.239437055774,0.7725488028147212
2021-09-28,2,1.8059243964326492,0.0,100.8,0.0,1.0511,200000,157730.1481896018,-42269.85181039819,0.788650740948009
2021-09-29,2,2.0686293958266395,0.0,103.7,0.0,1.0492,200000,157730.1481896018,-42269.85181039819,0.788650740948009
2021-09-30,0,0.7738648836844044,0.0,107.1,0.0,1.1522,200000,157730.1481896018,-42269.85181039819,0.788650740948009
2021-10-01,0,-0.5407437894623844,0.0,114.9,0.0,1.3241,200000,157730.1481896018,-42269.85181039819,0.788650740948009
2021-10-02,0,0.08770441089458808,0.0,114.2,0.0,1.2704,200000,157730.1481896018,-42269.85181039819,0.788650740948009
2021-10-03,2,1.355511267871186,0.0,118.7,0.0,1.231,200000,157730.1481896018,-42269.85181039819,0.788650740948009
2021-10-04,2,1.374049899005156,0.0,116.8,0.0,1.1998,200000,157730.1481896018,-42269.85181039819,0.788650740948009
2021-10-05,2,1.6493440029757098,0.0,123.1,0.0,1.2308,200000,157730.1481896018,-42269.85181039819,0.788650740948009
2021-10-06,0,0.9599449418869679,0.0,125.4,0.0,1.297,200000,157730.1481896018,-42269.85181039819,0.788650740948009
2021-10-07,1,1.0112005825187376,-629.4100087374374,125.3,61041.07902074373,1.292,200000,157730.1481896018,-42269.85181039819,0.788650740948009
2021-10-08,0,-0.267770192543896,0.0,123.4,0.0,1.3472,200000,153164.80161105562,-46835.19838894438,0.7658240080552781
