date,statusList,zscore,IOSTUSDT_position,IOSTUSDT_price,XRPUSDT_position,XRPUSDT_price,init,total_asset,pnl,return
2020-07-30,-2,-2.0560423967989063,0.0,0.005749,0.0,0.24408,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-07-31,-2,-2.0407387866100977,0.0,0.005862,0.0,0.25939,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-08-01,-2,-2.20439267256336,0.0,0.006032,0.0,0.29089,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-08-02,-2,-2.252509575061385,0.0,0.005414,0.0,0.28803,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-08-03,-2,-2.09575971471335,0.0,0.005509,0.0,0.31016,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-08-04,-2,-1.6676980313504612,0.0,0.005589,0.0,0.30138,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-08-05,-2,-1.4814162087384681,0.0,0.005596,0.0,0.30228,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-08-06,-2,-1.3203132036447638,0.0,0.005625,0.0,0.30311,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-08-07,0,-0.9473233887468642,0.0,0.005853,0.0,0.29437,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-08-08,0,-0.6982856135783891,0.0,0.006114,0.0,0.29527,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-08-09,0,-0.4993006302718424,0.0,0.006132,0.0,0.2879,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-08-10,0,-0.20479213258860537,0.0,0.006566,0.0,0.29469,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-08-11,0,-0.26228847704088054,0.0,0.006139,0.0,0.2831,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-08-12,0,0.09719841349847466,0.0,0.006396,0.0,0.28233,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-08-13,0,-0.1705883686020757,0.0,0.006301,0.0,0.2942,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-08-14,0,0.30255115766166624,0.0,0.006723,0.0,0.29995,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-08-15,1,1.0052685945703215,-11583077.682461813,0.007066,273879.0888243715,0.29884,200000,163692.05380855035,-36307.94619144965,0.8184602690427518
2020-08-16,1,0.8309811071900423,-11583077.682461813,0.007034,273879.0888243715,0.30455,200000,164885.24491989875,-35114.755080101255,0.8244262245994938
2020-08-17,1,1.171886798204133,-11583077.682461813,0.007432,273879.0888243715,0.31539,200000,172464.15916037472,-27535.840839625278,0.8623207958018736
2020-08-18,2,1.3162110067783204,0.0,0.007234,0.0,0.30251,200000,164632.87460321852,-35367.125396781485,0.8231643730160926
2020-08-19,1,1.1475406323801678,-12048658.855621964,0.006832,284094.6930167705,0.28975,200000,164632.87460321852,-35367.125396781485,0.8231643730160926
2020-08-20,2,1.974435101912385,0.0,0.007554,0.0,0.29218,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-08-21,2,1.7729368878755907,0.0,0.007278,0.0,0.27933,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-08-22,2,1.4761835489281394,0.0,0.007366,0.0,0.28592,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-08-23,2,1.2436533950138677,0.0,0.007242,0.0,0.2848,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-08-24,2,1.3808217613456313,0.0,0.007515,0.0,0.2884,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-08-25,0,0.7887562783669855,0.0,0.00686,0.0,0.27625,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-08-26,0,0.6431222149706556,0.0,0.006817,0.0,0.27653,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-08-27,0,0.3689394233326549,0.0,0.006428,0.0,0.26469,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-08-28,0,-0.07306417851588541,0.0,0.006439,0.0,0.27174,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-08-29,0,0.3433741241776051,0.0,0.006697,0.0,0.2738,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-08-30,0,0.17959394757438923,0.0,0.006882,0.0,0.28302,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-08-31,0,0.8120884281503087,0.0,0.007111,0.0,0.28115,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-01,0,-0.23322356791285814,0.0,0.007094,0.0,0.29521,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-02,0,-0.306730555369781,0.0,0.006661,0.0,0.27595,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-03,-2,-2.9050158394932617,0.0,0.005066,0.0,0.24409,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-04,-2,-1.9671112906146075,0.0,0.005465,0.0,0.25385,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-05,-2,-2.3165264174986366,0.0,0.004833,0.0,0.23738,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-06,-2,-1.6279463268273002,0.0,0.005073,0.0,0.23986,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-07,0,0.34011333484934736,0.0,0.005963,0.0,0.24198,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-08,2,1.868079648944471,0.0,0.006604,0.0,0.23657,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-09,0,0.9512175746771503,0.0,0.00625,0.0,0.23901,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-10,2,2.817837206257125,0.0,0.007731,0.0,0.24302,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-11,2,2.095299888754426,0.0,0.007514,0.0,0.24252,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-12,2,2.4077122480569257,0.0,0.008372,0.0,0.24752,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-13,2,1.3286030477552402,0.0,0.007372,0.0,0.24218,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-14,0,0.5149457824729613,0.0,0.006765,0.0,0.24564,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-15,0,0.07520621229631201,0.0,0.006313,0.0,0.24331,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-16,0,0.34347275796004656,0.0,0.006689,0.0,0.24686,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-17,0,-0.09505081921955788,0.0,0.00644,0.0,0.25214,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-18,0,0.015510436522840555,0.0,0.006525,0.0,0.25065,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-19,0,-0.20213476780699463,0.0,0.006347,0.0,0.25112,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-20,0,-0.254559061804616,0.0,0.00618,0.0,0.24652,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-21,0,-0.6767315053882831,0.0,0.005421,0.0,0.23102,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-22,0,-0.6191816313764159,0.0,0.00551,0.0,0.23302,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-23,0,-0.6250344685470205,0.0,0.005294,0.0,0.22164,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-24,0,-0.4059981106319635,0.0,0.005795,0.0,0.23276,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-25,0,-0.7232608488132692,0.0,0.005842,0.0,0.24154,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-26,0,-0.8390282294351213,0.0,0.00583,0.0,0.24153,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-27,0,-0.8984929037889511,0.0,0.005815,0.0,0.24334,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-28,0,-0.6095839061530013,0.0,0.005927,0.0,0.24107,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-29,0,-0.5868529556760816,0.0,0.005964,0.0,0.24285,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-09-30,0,-0.5305238875727494,0.0,0.005923,0.0,0.24171,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-10-01,0,-0.6721432445430487,0.0,0.005696,0.0,0.23819,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-10-02,-1,-1.0365179349103681,15821266.146714335,0.005456,-369113.2647587164,0.23386,200000,172641.65619294683,-27358.34380705317,0.8632082809647341
2020-10-03,-2,-1.3738418922861952,0.0,0.005366,0.0,0.23273,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-04,-2,-1.970044613323701,0.0,0.005502,0.0,0.24794,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-05,-2,-1.8487580674713366,0.0,0.005509,0.0,0.2503,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-06,-2,-2.086842306483371,0.0,0.005287,0.0,0.24545,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-07,-2,-1.7890559832058477,0.0,0.00537,0.0,0.2487,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-08,-2,-1.5465583680640582,0.0,0.005464,0.0,0.25141,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-09,0,-0.46596416235624855,0.0,0.0058,0.0,0.25293,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-10,0,-0.5857826548834405,0.0,0.005769,0.0,0.25402,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-11,0,-0.05178146017016893,0.0,0.005945,0.0,0.25544,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-12,0,-0.29665829079575273,0.0,0.005883,0.0,0.25603,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-13,0,0.20416516364832427,0.0,0.006026,0.0,0.2565,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-14,0,0.023521281807920454,0.0,0.005782,0.0,0.24906,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-15,0,0.35337092925814,0.0,0.00578,0.0,0.24596,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-16,0,-0.3729450442027361,0.0,0.005459,0.0,0.24011,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-17,0,-0.10209057881930093,0.0,0.00552,0.0,0.24057,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-18,0,-0.082042540883576,0.0,0.005543,0.0,0.24221,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-19,0,-0.20550225128239222,0.0,0.005576,0.0,0.24558,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-20,-2,-2.1066200280109024,0.0,0.005131,0.0,0.24322,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-21,0,-0.8766035132559605,0.0,0.005511,0.0,0.25088,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-22,-1,-1.1224370492077156,15559898.938796932,0.00558,-337719.22703522845,0.25709,200000,173648.47215697376,-26351.52784302624,0.8682423607848688
2020-10-23,-1,-1.1167726172206258,15559898.938796932,0.005507,-337719.22703522845,0.25471,200000,171708.82777409774,-28291.172225902264,0.8585441388704886
2020-10-24,-2,-1.3091872399592854,0.0,0.005481,0.0,0.2562,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-10-25,-2,-1.3319831558442896,0.0,0.00539,0.0,0.25313,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-10-26,-2,-1.4254184642546215,0.0,0.005251,0.0,0.2481,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-10-27,-2,-1.6424451710551102,0.0,0.005274,0.0,0.25273,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-10-28,-2,-1.998087801973205,0.0,0.004975,0.0,0.2454,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-10-29,-2,-1.7044427916081362,0.0,0.004921,0.0,0.24239,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-10-30,-2,-1.3824294199390734,0.0,0.004891,0.0,0.23905,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-10-31,-2,-1.4028061649084886,0.0,0.004855,0.0,0.23968,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-01,0,-0.8596702399731545,0.0,0.004984,0.0,0.23999,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-02,-2,-1.5977435246364617,0.0,0.004645,0.0,0.23523,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-03,-2,-2.318831937308748,0.0,0.004405,0.0,0.2396,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-04,-2,-2.170891273430793,0.0,0.004309,0.0,0.23758,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-05,-2,-1.5824886418025066,0.0,0.004583,0.0,0.24561,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-06,0,-0.8710189603066785,0.0,0.005049,0.0,0.25863,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-07,-2,-1.5233642563026402,0.0,0.004605,0.0,0.2491,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-08,0,-0.24130902542179414,0.0,0.005081,0.0,0.25374,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-09,0,-0.5095037916375896,0.0,0.004922,0.0,0.25059,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-10,0,0.2433264633424506,0.0,0.005183,0.0,0.2538,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-11,0,0.04204902460663988,0.0,0.005147,0.0,0.25581,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-12,0,-0.3017205094082227,0.0,0.005019,0.0,0.2549,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-13,0,-0.6105378484399879,0.0,0.005137,0.0,0.2659,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-14,-2,-1.717214785486978,0.0,0.004861,0.0,0.26824,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-15,-2,-1.7282040227233364,0.0,0.00483,0.0,0.26954,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-16,-2,-2.3432855854686037,0.0,0.004852,0.0,0.28813,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-17,-2,-2.481920287279505,0.0,0.004816,0.0,0.30247,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-18,-2,-2.1226179318694407,0.0,0.004638,0.0,0.29335,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-19,-2,-1.9961738461929082,0.0,0.004694,0.0,0.30358,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-20,-2,-2.105555191120181,0.0,0.004817,0.0,0.32991,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-21,-2,-2.800532103151693,0.0,0.005356,0.0,0.46283,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-22,-2,-2.219020622181126,0.0,0.005232,0.0,0.44611,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-23,-2,-2.487244243201818,0.0,0.005586,0.0,0.61579,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-24,-2,-2.0372378522749317,0.0,0.00637,0.0,0.694,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-25,-2,-1.5946578743493096,0.0,0.006273,0.0,0.63022,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-26,-2,-1.3100340894131557,0.0,0.005612,0.0,0.53654,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-27,-2,-1.2923381159521496,0.0,0.005576,0.0,0.5623,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-28,-2,-1.2764732895946749,0.0,0.005881,0.0,0.62579,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-29,-1,-1.0457956066429395,14569171.279561255,0.006002,-144433.15663235495,0.60543,200000,174888.33203985333,-25111.667960146675,0.8744416601992666
2020-11-30,-1,-1.0820475763679727,14569171.279561255,0.006207,-144433.15663235495,0.66417,200000,186359.0157727479,-13640.984227252105,0.9317950788637395
2020-12-01,-1,-0.859174165215743,14569171.279561255,0.006059,-144433.15663235495,0.61088,200000,176505.93550643465,-23494.064493565354,0.8825296775321733
2020-12-02,-1,-0.7454536348808426,14569171.279561255,0.00634,-144433.15663235495,0.62972,200000,183320.9933069449,-16679.006693055097,0.9166049665347246
2020-12-03,-1,-0.7218104495676406,14569171.279561255,0.006244,-144433.15663235495,0.63046,200000,182029.233400015,-17970.766599985014,0.9101461670000749
2020-12-04,-1,-0.35086106412869195,14569171.279561255,0.006009,-144433.15663235495,0.55367,200000,167514.45605151955,-32485.543948480452,0.8375722802575978
2020-12-05,-1,-0.37284413606859773,14569171.279561255,0.006174,-144433.15663235495,0.58517,200000,174468.0137465663,-25531.986253433686,0.8723400687328315
2020-12-06,-1,-0.6318319177035542,14569171.279561255,0.006027,-144433.15663235495,0.62107,200000,177511.49589157238,-22488.504108427616,0.8875574794578619
2020-12-07,-1,-0.539262115604876,14569171.279561255,0.005934,-144433.15663235495,0.60818,200000,174294.81957358215,-25705.18042641785,0.8714740978679107
2020-12-08,-1,-0.3806214650305929,14569171.279561255,0.005546,-144433.15663235495,0.5589,200000,161524.3151582699,-38475.68484173011,0.8076215757913494
2020-12-09,0,0.16483651102341865,0.0,0.006129,0.0,0.58265,200000,169747.85997926397,-30252.140020736028,0.8487392998963199
2020-12-10,0,0.27880565532477314,0.0,0.005897,0.0,0.57267,200000,169747.85997926397,-30252.140020736028,0.8487392998963199
2020-12-11,0,0.5174029477871209,0.0,0.005692,0.0,0.54945,200000,169747.85997926397,-30252.140020736028,0.8487392998963199
2020-12-12,2,2.7385388156823485,0.0,0.00594,0.0,0.50658,200000,169747.85997926397,-30252.140020736028,0.8487392998963199
2020-12-13,2,2.046281892653174,0.0,0.005905,0.0,0.51365,200000,169747.85997926397,-30252.140020736028,0.8487392998963199
2020-12-14,2,2.682150625700811,0.0,0.006184,0.0,0.4974,200000,169747.85997926397,-30252.140020736028,0.8487392998963199
2020-12-15,2,2.802638547219595,0.0,0.006275,0.0,0.46793,200000,169747.85997926397,-30252.140020736028,0.8487392998963199
2020-12-16,0,0.7052126012121187,0.0,0.006424,0.0,0.56941,200000,169747.85997926397,-30252.140020736028,0.8487392998963199
2020-12-17,0,0.50193111163519,0.0,0.006419,0.0,0.5769,200000,169747.85997926397,-30252.140020736028,0.8487392998963199
2020-12-18,0,0.5360220335534114,0.0,0.006556,0.0,0.58337,200000,169747.85997926397,-30252.140020736028,0.8487392998963199
2020-12-19,0,0.6823004939037886,0.0,0.00661,0.0,0.57666,200000,169747.85997926397,-30252.140020736028,0.8487392998963199
2020-12-20,0,0.7726845270869716,0.0,0.006469,0.0,0.55586,200000,169747.85997926397,-30252.140020736028,0.8487392998963199
2020-12-21,1,1.0174631275617596,-13769294.287740426,0.006164,164979.9397213179,0.51445,200000,169747.85997926397,-30252.140020736028,0.8487392998963199
2020-12-22,2,2.272647059471439,0.0,0.006132,0.0,0.44642,200000,180530.82786129756,-19469.172138702444,0.9026541393064877
2020-12-23,2,3.657114599428574,0.0,0.005073,0.0,0.2605,200000,180530.82786129756,-19469.172138702444,0.9026541393064877
2020-12-24,2,1.9881070862484589,0.0,0.005668,0.0,0.33863,200000,180530.82786129756,-19469.172138702444,0.9026541393064877
2020-12-25,2,2.157053855135167,0.0,0.005818,0.0,0.31768,200000,180530.82786129756,-19469.172138702444,0.9026541393064877
2020-12-26,2,2.2097242348418,0.0,0.005847,0.0,0.29481,200000,180530.82786129756,-19469.172138702444,0.9026541393064877
2020-12-27,2,2.0024362969686904,0.0,0.005785,0.0,0.28407,200000,180530.82786129756,-19469.172138702444,0.9026541393064877
2020-12-28,2,2.3618836048908367,0.0,0.005892,0.0,0.24845,200000,180530.82786129756,-19469.172138702444,0.9026541393064877
2020-12-29,2,2.356926724206812,0.0,0.005797,0.0,0.22142,200000,180530.82786129756,-19469.172138702444,0.9026541393064877
2020-12-30,2,2.2433786207356974,0.0,0.005945,0.0,0.21138,200000,180530.82786129756,-19469.172138702444,0.9026541393064877
2020-12-31,2,1.6060691493923596,0.0,0.005673,0.0,0.21959,200000,180530.82786129756,-19469.172138702444,0.9026541393064877
2021-01-01,2,1.216098635006265,0.0,0.005787,0.0,0.23746,200000,180530.82786129756,-19469.172138702444,0.9026541393064877
2021-01-02,2,1.2546762812422234,0.0,0.005615,0.0,0.22064,200000,180530.82786129756,-19469.172138702444,0.9026541393064877
2021-01-03,1,1.1246757195296386,-15764130.969376314,0.005726,400467.67493633,0.2254,200000,180530.82786129756,-19469.172138702444,0.9026541393064877
2021-01-04,1,0.8991230232337716,-15764130.969376314,0.005796,400467.67493633,0.23565,200000,185739.11069725128,-14260.889302748721,0.9286955534862564
2021-01-05,1,0.9380648650135708,-15764130.969376314,0.005739,400467.67493633,0.22573,200000,180867.91589662843,-19132.08410337157,0.9043395794831421
2021-01-06,1,0.7215645026948659,-15764130.969376314,0.006113,400467.67493633,0.24854,200000,195898.36854447288,-4101.631455527124,0.9794918427223643
2021-01-07,0,-0.2286418859638608,0.0,0.006353,0.0,0.32389,200000,150972.87667461735,-49027.12332538265,0.7548643833730868
2021-01-08,1,1.0267917400141382,-8796927.903194113,0.008581,235659.46034374586,0.32032,200000,150972.87667461735,-49027.12332538265,0.7548643833730868
2021-01-09,2,2.2999054499737603,0.0,0.011344,0.0,0.32419,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-10,2,1.6516395535346473,0.0,0.010123,0.0,0.31491,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-11,2,2.25208365373447,0.0,0.010585,0.0,0.28743,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-12,2,1.7349516775829288,0.0,0.010376,0.0,0.29254,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-13,2,2.2828894867993097,0.0,0.012541,0.0,0.30582,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-14,2,2.7775814700818837,0.0,0.01478,0.0,0.29642,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-15,2,3.7124761396977135,0.0,0.024766,0.0,0.27991,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-16,2,2.2524383343183403,0.0,0.02079,0.0,0.27924,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-17,2,1.9046434940841783,0.0,0.020653,0.0,0.27746,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-18,2,1.5250919487013175,0.0,0.020286,0.0,0.28528,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-19,0,0.9350416988530335,0.0,0.017878,0.0,0.29396,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-20,0,0.8887294458319275,0.0,0.01825,0.0,0.29539,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-21,0,0.5291148871436151,0.0,0.014886,0.0,0.26802,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-22,0,0.5742769492972938,0.0,0.015771,0.0,0.27217,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-23,0,0.4564776495162109,0.0,0.01545,0.0,0.27167,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-24,0,0.7663181519096294,0.0,0.017724,0.0,0.27339,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-25,0,0.4993940133745465,0.0,0.016313,0.0,0.26757,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-26,0,0.5353206060778072,0.0,0.016927,0.0,0.26834,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-27,0,0.43581263019542105,0.0,0.015691,0.0,0.25039,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-28,0,0.4951430373865475,0.0,0.017132,0.0,0.26407,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-29,0,0.0859033782267255,0.0,0.016936,0.0,0.2829,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-30,-2,-1.6482441771258527,0.0,0.01605,0.0,0.44372,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-01-31,-2,-1.8831648206887557,0.0,0.015755,0.0,0.49507,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-02-01,-1,-1.1406956584400498,5408063.592817207,0.016121,-234957.670403186,0.37106,200000,174366.7863596124,-25633.213640387607,0.8718339317980619
2021-02-02,-1,-1.0794339178841035,5408063.592817207,0.01666,-234957.670403186,0.37254,200000,177629.46998833757,-22370.530011662428,0.8881473499416879
2021-02-03,-1,-1.106851339354482,5408063.592817207,0.017367,-234957.670403186,0.39721,200000,187249.37667730593,-12750.623322694068,0.9362468833865296
2021-02-04,-2,-1.5552740009118027,0.0,0.016295,0.0,0.44545,200000,190904.2843957552,-9095.71560424479,0.9545214219787761
2021-02-05,-1,-1.1533020751775658,5239728.945373969,0.018217,-211088.57382489133,0.45219,200000,190904.2843957552,-9095.71560424479,0.9545214219787761
2021-02-06,-1,-0.7230752345177981,5239728.945373969,0.019791,-211088.57382489133,0.44307,200000,197226.48996249083,-2773.5100375091715,0.9861324498124542
2021-02-07,-1,-0.6175429011110148,5239728.945373969,0.018838,-211088.57382489133,0.41849,200000,187044.4711329336,-12955.528867066401,0.9352223556646679
2021-02-08,-1,-0.5972308467794097,5239728.945373969,0.02006,-211088.57382489133,0.45099,200000,200307.79855348956,307.79855348955607,1.0015389927674478
2021-02-09,-1,-0.4015076452184104,5239728.945373969,0.021872,-211088.57382489133,0.47636,200000,215157.50452044467,15157.504520444665,1.0757875226022233
2021-02-10,-1,-0.4754231765722778,5239728.945373969,0.022485,-211088.57382489133,0.50429,200000,224265.16223088815,24265.16223088815,1.1213258111544406
2021-02-11,0,0.10218826035514103,0.0,0.026566,0.0,0.52806,200000,163173.07752692243,-36826.922473077575,0.8158653876346121
2021-02-12,0,0.20554419525161607,0.0,0.031099,0.0,0.609,200000,163173.07752692243,-36826.922473077575,0.8158653876346121
2021-02-13,0,0.6815204221931519,0.0,0.034867,0.0,0.63309,200000,163173.07752692243,-36826.922473077575,0.8158653876346121
2021-02-14,0,0.467127191273404,0.0,0.031014,0.0,0.59211,200000,163173.07752692243,-36826.922473077575,0.8158653876346121
2021-02-15,0,0.8983881972207358,0.0,0.030545,0.0,0.54976,200000,163173.07752692243,-36826.922473077575,0.8158653876346121
2021-02-16,2,1.3923332841382132,0.0,0.030866,0.0,0.51995,200000,163173.07752692243,-36826.922473077575,0.8158653876346121
2021-02-17,2,2.761651355196098,0.0,0.0402,0.0,0.53467,200000,163173.07752692243,-36826.922473077575,0.8158653876346121
2021-02-18,2,2.611321682629312,0.0,0.042707,0.0,0.53204,200000,163173.07752692243,-36826.922473077575,0.8158653876346121
2021-02-19,2,1.9966395891373716,0.0,0.043628,0.0,0.56465,200000,163173.07752692243,-36826.922473077575,0.8158653876346121
2021-02-20,2,1.9813501055970597,0.0,0.0415,0.0,0.51167,200000,163173.07752692243,-36826.922473077575,0.8158653876346121
2021-02-21,2,2.660503447728234,0.0,0.056268,0.0,0.54468,200000,163173.07752692243,-36826.922473077575,0.8158653876346121
