date,statusList,zscore,ETCUSDT_position,ETCUSDT_price,TRXUSDT_position,TRXUSDT_price,init,total_asset,pnl,return
2021-02-25,0,-0.2594145751306189,0.0,11.039,0.0,0.0452,200000,164352.9619681936,-35647.03803180641,0.821764809840968
2021-02-26,0,-0.48756182555469146,0.0,10.7153,0.0,0.04517,200000,164352.9619681936,-35647.03803180641,0.821764809840968
2021-02-27,0,-0.4578552926501858,0.0,11.0991,0.0,0.04652,200000,164352.9619681936,-35647.03803180641,0.821764809840968
2021-02-28,0,-0.9186621864773066,0.0,10.3656,0.0,0.04562,200000,164352.9619681936,-35647.03803180641,0.821764809840968
2021-03-01,0,-0.8500400131233508,0.0,11.0783,0.0,0.04784,200000,164352.9619681936,-35647.03803180641,0.821764809840968
2021-03-02,0,-0.8358531879416421,0.0,10.9081,0.0,0.04687,200000,164352.9619681936,-35647.03803180641,0.821764809840968
2021-03-03,-1,-1.0599213156504124,7303.537362161541,11.2516,-1682909.7068215604,0.04883,200000,164352.9619681936,-35647.03803180641,0.821764809840968
2021-03-04,-2,-1.762516116226686,0.0,11.0004,0.0,0.05142,200000,170546.34669423642,-29453.653305763582,0.8527317334711821
2021-03-05,-2,-1.411581332192544,0.0,10.9437,0.0,0.05019,200000,170546.34669423642,-29453.653305763582,0.8527317334711821
2021-03-06,-1,-1.1663844518066866,7673.0049622184215,11.1134,-1700362.3798029553,0.05015,200000,170546.34669423642,-29453.653305763582,0.8527317334711821
2021-03-07,-1,-1.0199260931444123,7673.0049622184215,11.5466,-1700362.3798029553,0.05173,200000,176556.8650039581,-23443.13499604189,0.8827843250197905
2021-03-08,-1,-1.0476754495174867,7673.0049622184215,11.7082,-1700362.3798029553,0.05307,200000,180075.30819478855,-19924.69180521145,0.9003765409739428
2021-03-09,-1,-0.35801595901010147,7673.0049622184215,12.3956,-1700362.3798029553,0.0532,200000,185570.77891519188,-14429.221084808116,0.9278538945759595
2021-03-10,-1,-0.30028574731185265,7673.0049622184215,11.958,-1700362.3798029553,0.05142,200000,179186.42690767586,-20813.573092324135,0.8959321345383793
2021-03-11,0,0.12194520944800293,0.0,12.2593,0.0,0.05151,200000,164066.34314456236,-35933.65685543764,0.8203317157228118
2021-03-12,0,0.2854563963675241,0.0,11.9365,0.0,0.04997,200000,164066.34314456236,-35933.65685543764,0.8203317157228118
2021-03-13,2,1.9958682180577239,0.0,13.7733,0.0,0.05291,200000,164066.34314456236,-35933.65685543764,0.8203317157228118
2021-03-14,2,1.2079592827236794,0.0,12.7214,0.0,0.05105,200000,164066.34314456236,-35933.65685543764,0.8203317157228118
2021-03-15,0,0.5145117911082017,0.0,12.156,0.0,0.05069,200000,164066.34314456236,-35933.65685543764,0.8203317157228118
2021-03-16,0,0.3552690058543009,0.0,12.4297,0.0,0.05237,200000,164066.34314456236,-35933.65685543764,0.8203317157228118
2021-03-17,0,-0.3223729668651145,0.0,12.5671,0.0,0.05483,200000,164066.34314456236,-35933.65685543764,0.8203317157228118
2021-03-18,0,-0.3603344667429466,0.0,12.169,0.0,0.05329,200000,164066.34314456236,-35933.65685543764,0.8203317157228118
2021-03-19,-2,-1.8348293153748203,0.0,12.2569,0.0,0.05862,200000,164066.34314456236,-35933.65685543764,0.8203317157228118
2021-03-20,-2,-2.037878237292122,0.0,12.3108,0.0,0.0609,200000,164066.34314456236,-35933.65685543764,0.8203317157228118
2021-03-21,-2,-2.37026667326212,0.0,11.9811,0.0,0.06337,200000,164066.34314456236,-35933.65685543764,0.8203317157228118
2021-03-22,-2,-1.6532610432317998,0.0,11.6556,0.0,0.05927,200000,164066.34314456236,-35933.65685543764,0.8203317157228118
2021-03-23,0,-0.8599827802129584,0.0,12.2413,0.0,0.05852,200000,164066.34314456236,-35933.65685543764,0.8203317157228118
2021-03-24,-1,-1.1534290961188882,7264.715867187494,11.292,-1473296.9032378085,0.05568,200000,164066.34314456236,-35933.65685543764,0.8203317157228118
2021-03-25,-1,-1.1823151636885842,7264.715867187494,11.0876,-1473296.9032378085,0.05528,200000,161992.11646001413,-38007.883539985865,0.8099605823000706
2021-03-26,-2,-1.8522804378344313,0.0,11.7593,0.0,0.06464,200000,173872.2816728364,-26127.718327163602,0.869361408364182
2021-03-27,-2,-1.495617640605426,0.0,11.7927,0.0,0.0636,200000,173872.2816728364,-26127.718327163602,0.869361408364182
2021-03-28,-2,-1.3063981849374025,0.0,11.8644,0.0,0.06362,200000,173872.2816728364,-26127.718327163602,0.869361408364182
2021-03-29,0,-0.8530802899244813,0.0,12.6381,0.0,0.06475,200000,173872.2816728364,-26127.718327163602,0.869361408364182
2021-03-30,0,-0.6925755928092304,0.0,13.016,0.0,0.06598,200000,173872.2816728364,-26127.718327163602,0.869361408364182
2021-03-31,-2,-2.139386313324109,0.0,14.1287,0.0,0.09296,200000,173872.2816728364,-26127.718327163602,0.869361408364182
2021-04-01,-2,-1.3953668163600241,0.0,14.315,0.0,0.08543,200000,173872.2816728364,-26127.718327163602,0.869361408364182
2021-04-02,-2,-1.3977131141535768,0.0,15.2454,0.0,0.09232,200000,173872.2816728364,-26127.718327163602,0.869361408364182
2021-04-03,-2,-2.251964084897281,0.0,13.571,0.0,0.10143,200000,173872.2816728364,-26127.718327163602,0.869361408364182
2021-04-04,-2,-2.4338432836332387,0.0,14.5489,0.0,0.12761,200000,173872.2816728364,-26127.718327163602,0.869361408364182
2021-04-05,-2,-2.0085709805754055,0.0,16.0744,0.0,0.13655,200000,173872.2816728364,-26127.718327163602,0.869361408364182
2021-04-06,-1,-1.125366775099704,4902.533755698064,17.7329,-701041.3743764068,0.12401,200000,173872.2816728364,-26127.718327163602,0.869361408364182
2021-04-07,0,-0.07958276817666239,0.0,19.1937,0.0,0.11045,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-08,0,-0.5087318622523794,0.0,19.6292,0.0,0.12349,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-09,0,-0.3405406703662022,0.0,18.7707,0.0,0.11584,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-10,0,-0.30081446987443616,0.0,20.4439,0.0,0.1263,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-11,0,-0.07310055443933682,0.0,20.3709,0.0,0.12214,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-12,0,-0.5539668136025119,0.0,19.5225,0.0,0.12874,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-13,0,-0.7310570781528479,0.0,21.2069,0.0,0.14622,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-14,0,-0.20311931583422316,0.0,21.9193,0.0,0.1404,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-15,0,0.6109944584101833,0.0,28.6129,0.0,0.16421,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-16,2,2.664179235926876,0.0,38.2734,0.0,0.16091,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-17,2,2.3356115178188674,0.0,37.7258,0.0,0.15535,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-18,2,2.3362344201619076,0.0,37.0728,0.0,0.14302,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-19,2,1.9811755860968863,0.0,33.4166,0.0,0.12993,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-20,2,1.65809377115092,0.0,33.739,0.0,0.13279,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-21,2,1.5706575313790998,0.0,31.9236,0.0,0.12273,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-22,2,2.0430759696564853,0.0,33.5104,0.0,0.11001,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-23,2,1.691524431719047,0.0,32.6158,0.0,0.10915,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-24,2,1.3878599000580905,0.0,29.6577,0.0,0.10249,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-25,2,1.2471660996829566,0.0,29.315,0.0,0.10176,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-26,1,1.0046041503042766,-2394.5855190551197,32.825,669981.8416551681,0.11732,200000,157204.53932596862,-42795.460674031376,0.7860226966298431
2021-04-27,1,0.7312053292203732,-2394.5855190551197,33.803,669981.8416551681,0.12594,200000,165321.68743867206,-34678.31256132794,0.8266084371933603
2021-04-28,1,0.9340439746543119,-2394.5855190551197,35.061,669981.8416551681,0.12266,200000,166136.53558101447,-33863.46441898553,0.8306826779050723
2021-04-29,1,0.8288933164268962,-2394.5855190551197,34.529,669981.8416551681,0.12123,200000,163904.54205131027,-36095.45794868973,0.8195227102565513
2021-04-30,1,0.5722520645199164,-2394.5855190551197,36.317,669981.8416551681,0.13223,200000,175555.86121758766,-24444.138782412338,0.8777793060879383
2021-05-01,2,1.6183772598340431,0.0,44.706,0.0,0.13112,200000,176408.8604630212,-23591.139536978793,0.882044302315106
2021-05-02,2,1.6733683486457547,0.0,44.92,0.0,0.12759,200000,176408.8604630212,-23591.139536978793,0.882044302315106
2021-05-03,2,2.2381383470952136,0.0,52.037,0.0,0.13159,200000,176408.8604630212,-23591.139536978793,0.882044302315106
2021-05-04,2,3.5067764800368955,0.0,69.249,0.0,0.11917,200000,176408.8604630212,-23591.139536978793,0.882044302315106
2021-05-05,2,2.9992552283751572,0.0,93.962,0.0,0.14654,200000,176408.8604630212,-23591.139536978793,0.882044302315106
2021-05-06,2,3.239720310100036,0.0,133.864,0.0,0.15216,200000,176408.8604630212,-23591.139536978793,0.882044302315106
2021-05-07,2,2.2656047275249516,0.0,119.763,0.0,0.14763,200000,176408.8604630212,-23591.139536978793,0.882044302315106
2021-05-08,2,2.182602213939243,0.0,127.317,0.0,0.14301,200000,176408.8604630212,-23591.139536978793,0.882044302315106
2021-05-09,2,1.641035705194045,0.0,117.904,0.0,0.14295,200000,176408.8604630212,-23591.139536978793,0.882044302315106
2021-05-10,2,1.4589975227444405,0.0,105.094,0.0,0.12716,200000,176408.8604630212,-23591.139536978793,0.882044302315106
2021-05-11,2,1.2145081007267282,0.0,111.173,0.0,0.13893,200000,176408.8604630212,-23591.139536978793,0.882044302315106
2021-05-12,0,0.7848771238309152,0.0,84.996,0.0,0.11918,200000,176408.8604630212,-23591.139536978793,0.882044302315106
2021-05-13,0,0.7580987655229511,0.0,88.383,0.0,0.12159,200000,176408.8604630212,-23591.139536978793,0.882044302315106
2021-05-14,1,1.0528202443909225,-853.7592580944373,103.313,707162.9137457757,0.12473,200000,176408.8604630212,-23591.139536978793,0.882044302315106
2021-05-15,1,0.8073572730712887,-853.7592580944373,95.088,707162.9137457757,0.12059,200000,166459.03610228695,-33540.96389771305,0.8322951805114347
2021-05-16,1,0.7107857747043703,-853.7592580944373,93.859,707162.9137457757,0.11964,200000,164737.9612060304,-35262.03879396961,0.823689806030152
2021-05-17,1,0.6772649576254851,-853.7592580944373,89.677,707162.9137457757,0.11279,200000,156323.4740295209,-43676.525970479095,0.7816173701476046
2021-05-18,1,0.45561737441980654,-853.7592580944373,88.577,707162.9137457757,0.11627,200000,157845.26578545233,-42154.73421454767,0.7892263289272616
2021-05-19,1,0.339729100946769,-853.7592580944373,59.436,707162.9137457757,0.07881,200000,106475.54449640556,-93524.45550359444,0.5323777224820279
2021-05-20,1,0.6508386901234128,-853.7592580944373,73.744,707162.9137457757,0.08928,200000,126095.12766813903,-73904.87233186097,0.6304756383406951
2021-05-21,1,0.5747108749969881,-853.7592580944373,64.167,707162.9137457757,0.0779,200000,109871.16129494169,-90128.83870505831,0.5493558064747084
2021-05-22,0,0.1327727710233176,0.0,58.498,0.0,0.07534,200000,173074.41562142284,-26925.584378577158,0.8653720781071143
2021-05-23,0,0.5102825603809747,0.0,51.553,0.0,0.06285,200000,173074.41562142284,-26925.584378577158,0.8653720781071143
2021-05-24,2,2.3244604099109147,0.0,73.711,0.0,0.07696,200000,173074.41562142284,-26925.584378577158,0.8653720781071143
2021-05-25,2,2.708798117360252,0.0,78.364,0.0,0.07714,200000,173074.41562142284,-26925.584378577158,0.8653720781071143
2021-05-26,2,1.7576330620200067,0.0,79.886,0.0,0.08312,200000,173074.41562142284,-26925.584378577158,0.8653720781071143
2021-05-27,2,1.317457809368316,0.0,74.596,0.0,0.07949,200000,173074.41562142284,-26925.584378577158,0.8653720781071143
2021-05-28,2,1.3336469672154794,0.0,68.199,0.0,0.07204,200000,173074.41562142284,-26925.584378577158,0.8653720781071143
2021-05-29,1,1.09225258864064,-1345.9817991182774,64.293,1258356.9552233738,0.06877,200000,173074.41562142284,-26925.584378577158,0.8653720781071143
2021-05-30,1,0.8408660539552335,-1345.9817991182774,66.124,1258356.9552233738,0.07196,200000,179553.06698277095,-20446.93301722905,0.8977653349138548
2021-05-31,1,0.6946039892401302,-1345.9817991182774,70.019,1258356.9552233738,0.07679,200000,190873.53018406554,-9126.469815934455,0.9543676509203277
2021-06-01,1,0.3776667693871553,-1345.9817991182774,67.765,1258356.9552233738,0.07614,200000,187021.75518795775,-12978.244812042249,0.9351087759397887
2021-06-02,0,0.13924801317365929,0.0,68.403,0.0,0.07804,200000,166941.43184087827,-33058.56815912173,0.8347071592043913
2021-06-03,0,-0.21667620924771883,0.0,69.864,0.0,0.08223,200000,166941.43184087827,-33058.56815912173,0.8347071592043913
2021-06-04,0,-0.3936564568194757,0.0,64.72,0.0,0.07714,200000,166941.43184087827,-33058.56815912173,0.8347071592043913
2021-06-05,0,-0.48206178390471743,0.0,63.122,0.0,0.07552,200000,166941.43184087827,-33058.56815912173,0.8347071592043913
2021-06-06,0,-0.6284371250166809,0.0,64.086,0.0,0.07745,200000,166941.43184087827,-33058.56815912173,0.8347071592043913
2021-06-07,0,-0.9531967112041384,0.0,58.01,0.0,0.0717,200000,166941.43184087827,-33058.56815912173,0.8347071592043913
2021-06-08,-2,-1.398479783169331,0.0,56.681,0.0,0.07242,200000,166941.43184087827,-33058.56815912173,0.8347071592043913
2021-06-09,0,-0.7436648570014431,0.0,62.32,0.0,0.07536,200000,166941.43184087827,-33058.56815912173,0.8347071592043913
2021-06-10,-1,-1.1349152206262239,1441.785261347275,57.894,-1150209.6723224355,0.07257,200000,166941.43184087827,-33058.56815912173,0.8347071592043913
2021-06-11,-1,-0.8518061409278076,1441.785261347275,56.865,-1150209.6723224355,0.06919,200000,161570.12611450214,-38429.87388549786,0.8078506305725107
2021-06-12,-1,-0.999513182447247,1441.785261347275,55.195,-1150209.6723224355,0.06804,200000,157839.60360488135,-42160.396395118645,0.7891980180244068
2021-06-13,-1,-0.714603723292183,1441.785261347275,58.998,-1150209.6723224355,0.07153,200000,167336.94471019035,-32663.05528980965,0.8366847235509518
2021-06-14,-1,-0.6836007035482347,1441.785261347275,59.304,-1150209.6723224355,0.07203,200000,168353.23583632382,-31646.764163676184,0.8417661791816191
2021-06-15,-1,-0.83942231775037,1441.785261347275,58.154,-1150209.6723224355,0.07174,200000,166361.62198080096,-33638.37801919904,0.8318081099040048
2021-06-16,-1,-0.9108631725278772,1441.785261347275,55.351,-1150209.6723224355,0.06895,200000,159111.21290746494,-40888.78709253506,0.7955560645373247
2021-06-17,-2,-1.8155814472177183,0.0,55.552,0.0,0.0739,200000,171847.87178714245,-28152.128212857555,0.8592393589357122
2021-06-18,-2,-1.6409314955602639,0.0,52.568,0.0,0.06962,200000,171847.87178714245,-28152.128212857555,0.8592393589357122
2021-06-19,-2,-1.7354945617519328,0.0,50.864,0.0,0.06827,200000,171847.87178714245,-28152.128212857555,0.8592393589357122
2021-06-20,-2,-1.4846005175860264,0.0,50.956,0.0,0.06768,200000,171847.87178714245,-28152.128212857555,0.8592393589357122
2021-06-21,-2,-1.7344723533190947,0.0,39.461,0.0,0.05351,200000,171847.87178714245,-28152.128212857555,0.8592393589357122
2021-06-22,-2,-2.037143263957064,0.0,36.545,0.0,0.05103,200000,171847.87178714245,-28152.128212857555,0.8592393589357122
2021-06-23,-2,-2.02489442641848,0.0,40.763,0.0,0.05797,200000,171847.87178714245,-28152.128212857555,0.8592393589357122
2021-06-24,-2,-2.516518294167115,0.0,43.151,0.0,0.06611,200000,171847.87178714245,-28152.128212857555,0.8592393589357122
2021-06-25,-2,-2.248328152521481,0.0,39.35,0.0,0.06139,200000,171847.87178714245,-28152.128212857555,0.8592393589357122
2021-06-26,-2,-1.8495142751062732,0.0,40.555,0.0,0.06274,200000,171847.87178714245,-28152.128212857555,0.8592393589357122
2021-06-27,-2,-1.533820520387937,0.0,42.307,0.0,0.06479,200000,171847.87178714245,-28152.128212857555,0.8592393589357122
2021-06-28,-2,-1.2306567687701515,0.0,43.351,0.0,0.06532,200000,171847.87178714245,-28152.128212857555,0.8592393589357122
2021-06-29,2,1.3074028157168454,0.0,56.829,0.0,0.06793,200000,171847.87178714245,-28152.128212857555,0.8592393589357122
2021-06-30,2,1.3190308268000277,0.0,57.551,0.0,0.06828,200000,171847.87178714245,-28152.128212857555,0.8592393589357122
2021-07-01,1,1.0010082665756472,-1618.8849177325199,53.076,1327830.8745722643,0.06471,200000,171847.87178714245,-28152.128212857555,0.8592393589357122
2021-07-02,1,0.8219668193249622,-1618.8849177325199,53.737,1327830.8745722643,0.06657,200000,175387.72014446807,-24612.27985553193,0.8769386007223403
2021-07-03,2,1.3921126205404784,0.0,56.877,0.0,0.06683,200000,175186.25190535054,-24813.74809464946,0.8759312595267527
2021-07-04,1,1.1717000316926516,-1554.0891356506088,56.363,1300373.0099862718,0.06736,200000,175186.25190535054,-24813.74809464946,0.8759312595267527
2021-07-05,1,1.082914292762938,-1554.0891356506088,53.683,1300373.0099862718,0.06448,200000,167276.2187530464,-32723.781246953586,0.8363810937652321
2021-07-06,1,1.1489788344441423,-1554.0891356506088,54.649,1300373.0099862718,0.06494,200000,169375.64044267862,-30624.359557321382,0.846878202213393
2021-07-07,1,0.8168602911374251,-1554.0891356506088,52.813,1300373.0099862718,0.06433,200000,165729.10525353247,-34270.89474646753,0.8286455262676624
2021-07-08,1,0.6347619906167274,-1554.0891356506088,49.471,1300373.0099862718,0.06106,200000,156283.119619533,-43716.88038046699,0.781415598097665
2021-07-09,1,0.5303912568588193,-1554.0891356506088,50.084,1300373.0099862718,0.06219,200000,158705.19776097132,-41294.80223902868,0.7935259888048566
2021-07-10,1,0.430454867544301,-1554.0891356506088,49.135,1300373.0099862718,0.06142,200000,156229.0799535495,-43770.92004645051,0.7811453997677474
2021-07-11,1,0.43545198795936785,-1554.0891356506088,49.704,1300373.0099862718,0.06184,200000,157659.5133359289,-42340.4866640711,0.7882975666796446
2021-07-12,1,0.269501017800269,-1554.0891356506088,47.689,1300373.0099862718,0.06004,200000,152187.35230961762,-47812.64769038238,0.7609367615480881
2021-07-13,0,-0.12050172419355958,0.0,45.544,0.0,0.05937,200000,168762.54189653695,-31237.458103463054,0.8438127094826847
2021-07-14,0,-0.2847139442327695,0.0,45.61,0.0,0.05989,200000,168762.54189653695,-31237.458103463054,0.8438127094826847
2021-07-15,0,-0.6234366458005549,0.0,43.235,0.0,0.05784,200000,168762.54189653695,-31237.458103463054,0.8438127094826847
2021-07-16,0,-0.9332175689216314,0.0,41.153,0.0,0.05562,200000,168762.54189653695,-31237.458103463054,0.8438127094826847
2021-07-17,-1,-1.1832184519308018,2035.2944100983734,41.459,-1507616.0612518934,0.05597,200000,168762.54189653695,-31237.458103463054,0.8438127094826847
2021-07-18,-2,-1.3917353622817825,0.0,41.88,0.0,0.05592,200000,167830.3021468229,-32169.697853177087,0.8391515107341145
2021-07-19,0,-0.5384882476558743,0.0,41.582,0.0,0.05345,200000,167830.3021468229,-32169.697853177087,0.8391515107341145
2021-07-20,0,-0.43351230723862694,0.0,39.311,0.0,0.05045,200000,167830.3021468229,-32169.697853177087,0.8391515107341145
2021-07-21,0,0.09201736253090563,0.0,42.905,0.0,0.05388,200000,167830.3021468229,-32169.697853177087,0.8391515107341145
2021-07-22,0,-0.19731188336697156,0.0,43.395,0.0,0.05526,200000,167830.3021468229,-32169.697853177087,0.8391515107341145
2021-07-23,0,0.8663844696569661,0.0,45.814,0.0,0.056,200000,167830.3021468229,-32169.697853177087,0.8391515107341145
2021-07-24,2,2.0668661564910447,0.0,49.414,0.0,0.05727,200000,167830.3021468229,-32169.697853177087,0.8391515107341145
2021-07-25,2,1.2827508145406237,0.0,48.433,0.0,0.05791,200000,167830.3021468229,-32169.697853177087,0.8391515107341145
2021-07-26,1,1.0901985630134308,-1734.7518465551332,48.373,1436411.3501097476,0.05842,200000,167830.3021468229,-32169.697853177087,0.8391515107341145
2021-07-27,1,0.9262791715564992,-1734.7518465551332,49.515,1436411.3501097476,0.06019,200000,172353.83684528313,-27646.163154716865,0.8617691842264157
2021-07-28,1,0.6019941970967486,-1734.7518465551332,49.275,1436411.3501097476,0.0607,200000,172670.06619066588,-27329.93380933412,0.8633503309533294
2021-07-29,1,0.21723066967477253,-1734.7518465551332,49.379,1436411.3501097476,0.06185,200000,174502.35343533382,-25497.64656466618,0.8725117671766691
2021-07-30,1,0.4256828207750603,-1734.7518465551332,50.963,1436411.3501097476,0.06325,200000,179261.1762504308,-20738.823749569186,0.896305881252154
2021-07-31,1,0.33043904515380446,-1734.7518465551332,51.324,1436411.3501097476,0.06396,200000,180907.27372561512,-19092.726274384884,0.9045363686280756
2021-08-01,0,0.11006828893509546,0.0,50.245,0.0,0.0632,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-02,0,0.04481553557086052,0.0,51.325,0.0,0.06463,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-03,0,-0.6336254016439274,0.0,49.451,0.0,0.06403,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-04,0,-0.8955369312579239,0.0,51.576,0.0,0.06737,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-05,-2,-1.501713054927999,0.0,52.431,0.0,0.07013,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-06,-2,-1.7936294924960559,0.0,53.1,0.0,0.07196,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-07,0,0.2632513095799545,0.0,60.587,0.0,0.07527,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-08,0,-0.1504473025783117,0.0,57.068,0.0,0.07192,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-09,0,-0.01936155622402544,0.0,59.034,0.0,0.07395,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-10,0,-0.3296535294932748,0.0,58.884,0.0,0.07464,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-11,-2,-2.0502165189664203,0.0,60.721,0.0,0.08341,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-12,-2,-2.073370481734633,0.0,60.0,0.0,0.08415,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-13,-2,-1.782732738510671,0.0,64.264,0.0,0.08951,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-14,-2,-1.4138366488417264,0.0,67.268,0.0,0.09264,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-15,0,0.8594676058364978,0.0,74.989,0.0,0.09295,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-16,0,-0.0444011082631422,0.0,69.036,0.0,0.08936,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-17,0,-0.9463681200859853,0.0,62.891,0.0,0.08509,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-18,0,-0.3693354385648621,0.0,63.952,0.0,0.08456,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-19,0,-0.19753021519588237,0.0,67.054,0.0,0.08825,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-20,0,0.339883121501225,0.0,70.2,0.0,0.09059,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-21,0,0.13666947219998063,0.0,67.512,0.0,0.08799,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-22,0,0.14174549923429214,0.0,67.359,0.0,0.08795,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-23,0,-0.059399050536272646,0.0,68.257,0.0,0.08987,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-24,0,-0.5964948497047503,0.0,62.832,0.0,0.08457,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-25,-1,-1.0502899301127742,1287.4704918229463,63.773,-937495.4975453843,0.08758,200000,164211.71135004953,-35788.28864995047,0.8210585567502476
2021-08-26,-2,-1.2613342633373563,0.0,59.77,0.0,0.08303,200000,165099.85121498528,-34900.148785014724,0.8254992560749264
2021-08-27,0,-0.9711319753269992,0.0,64.09,0.0,0.08828,200000,165099.85121498528,-34900.148785014724,0.8254992560749264
2021-08-28,0,-0.8481977864042224,0.0,64.19,0.0,0.08829,200000,165099.85121498528,-34900.148785014724,0.8254992560749264
2021-08-29,-1,-1.189398099782524,1305.5499858847484,63.23,-933083.820588817,0.08847,200000,165099.85121498528,-34900.148785014724,0.8254992560749264
2021-08-30,-1,-0.9924952517524143,1305.5499858847484,61.83,-933083.820588817,0.08616,200000,161116.65760918648,-38883.342390813516,0.8055832880459324
2021-08-31,-1,-0.9132794101862002,1305.5499858847484,63.8,-933083.820588817,0.08875,200000,166105.27817670442,-33894.72182329558,0.8305263908835221
2021-09-01,-1,-0.7651624902711386,1305.5499858847484,68.75,-933083.820588817,0.095,200000,178399.52448551406,-21600.475514485937,0.8919976224275703
2021-09-02,-2,-2.1506390093479038,0.0,67.61,0.0,0.09953,200000,169701.4493325224,-30298.550667477597,0.848507246662612
2021-09-03,-2,-1.6361571850625587,0.0,69.98,0.0,0.10161,200000,169701.4493325224,-30298.550667477597,0.848507246662612
2021-09-04,-2,-1.8511077496376556,0.0,68.81,0.0,0.10146,200000,169701.4493325224,-30298.550667477597,0.848507246662612
2021-09-05,-1,-1.0424401946741595,1153.8037077272395,73.54,-806642.5008675844,0.10519,200000,169701.4493325224,-30298.550667477597,0.848507246662612
2021-09-06,-1,-0.6812478526740144,1153.8037077272395,73.48,-806642.5008675844,0.10381,200000,168519.05445886147,-31480.945541138528,0.8425952722943073
2021-09-07,-1,-1.0073911155224056,1153.8037077272395,59.36,-806642.5008675844,0.08539,200000,137368.99123977195,-62631.008760228055,0.6868449561988597
2021-09-08,-2,-2.4643311042342577,0.0,58.71,0.0,0.09272,200000,176753.52633229858,-23246.473667701415,0.883767631661493
2021-09-09,-2,-2.1181315085687245,0.0,58.92,0.0,0.09303,200000,176753.52633229858,-23246.473667701415,0.883767631661493
2021-09-10,-2,-2.1083580910730806,0.0,56.31,0.0,0.09075,200000,176753.52633229858,-23246.473667701415,0.883767631661493
2021-09-11,-2,-2.2584008307760763,0.0,57.08,0.0,0.09555,200000,176753.52633229858,-23246.473667701415,0.883767631661493
2021-09-12,-2,-2.9467581631308177,0.0,58.07,0.0,0.11241,200000,176753.52633229858,-23246.473667701415,0.883767631661493
2021-09-13,-2,-2.191389133186186,0.0,55.72,0.0,0.10462,200000,176753.52633229858,-23246.473667701415,0.883767631661493
2021-09-14,-2,-2.354490865007232,0.0,57.14,0.0,0.11822,200000,176753.52633229858,-23246.473667701415,0.883767631661493
2021-09-15,-2,-1.915562553253555,0.0,59.18,0.0,0.12069,200000,176753.52633229858,-23246.473667701415,0.883767631661493
2021-09-16,-2,-1.5798073547685327,0.0,57.99,0.0,0.11594,200000,176753.52633229858,-23246.473667701415,0.883767631661493
2021-09-17,-1,-1.0396754653314957,1558.6730717133912,56.7,-838091.6374219942,0.10545,200000,176753.52633229858,-23246.473667701415,0.883767631661493
