date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,ADAUSDT_position,ADAUSDT_price,init,total_asset,pnl,return
2021-02-18,0,0.4889817088838324,0.0,0.4426,0.0,0.91442,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-19,0,0.6480078579675639,0.0,0.451,0.0,0.92581,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-20,0,-0.6074484311335029,0.0,0.4492,0.0,1.11568,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-21,2,2.2714672840483736,0.0,0.6419,0.0,1.09894,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-22,0,0.8665597381302016,0.0,0.5432,0.0,1.09703,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-23,0,0.43419793176450105,0.0,0.4466,0.0,0.96197,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-24,1,1.196523045955652,-183907.15245938874,0.5354,93862.7380095296,1.04902,200000,196927.77885351348,-3072.221146486525,0.9846388942675673
2021-02-25,1,0.36384669457438684,-183907.15245938874,0.4952,93862.7380095296,1.07691,200000,192152.5430877318,-7847.456912268186,0.9607627154386591
2021-02-26,0,-0.7407045790431435,0.0,0.4866,0.0,1.24303,200000,169742.80001226644,-30257.199987733562,0.8487140000613322
2021-02-27,-1,-1.0621555233280997,173952.44928496252,0.4879,-64589.123457887414,1.31402,200000,169742.80001226644,-30257.199987733562,0.8487140000613322
2021-02-28,-1,-0.6759213353047354,173952.44928496252,0.5186,-64589.123457887414,1.31203,200000,174954.60784963358,-25045.392150366417,0.8747730392481678
2021-03-01,-1,-0.47601121851066036,173952.44928496252,0.5286,-64589.123457887414,1.29627,200000,175676.2077567869,-24323.7922432131,0.8783810387839345
2021-03-02,-1,-0.576473038157924,173952.44928496252,0.4999,-64589.123457887414,1.2228,200000,165938.4095618575,-34061.590438142506,0.8296920478092875
2021-03-03,-1,-0.27948089249788743,173952.44928496252,0.5203,-64589.123457887414,1.21311,200000,168861.1709209638,-31138.829079036193,0.844305854604819
2021-03-04,0,0.916024553793272,0.0,0.5541,0.0,1.11239,200000,145204.04290678806,-54795.95709321194,0.7260202145339403
2021-03-05,2,2.245102295390927,0.0,0.6913,0.0,1.15908,200000,145204.04290678806,-54795.95709321194,0.7260202145339403
2021-03-06,2,2.629414610569842,0.0,0.7626,0.0,1.129,200000,145204.04290678806,-54795.95709321194,0.7260202145339403
2021-03-07,2,2.3315205601781592,0.0,0.7888,0.0,1.13042,200000,145204.04290678806,-54795.95709321194,0.7260202145339403
2021-03-08,2,1.8724740243477787,0.0,0.7665,0.0,1.11848,200000,145204.04290678806,-54795.95709321194,0.7260202145339403
2021-03-09,2,1.2910621591196667,0.0,0.7679,0.0,1.1972,200000,145204.04290678806,-54795.95709321194,0.7260202145339403
2021-03-10,2,1.4202525782412505,0.0,0.763,0.0,1.13261,200000,145204.04290678806,-54795.95709321194,0.7260202145339403
2021-03-11,2,1.2005302566771814,0.0,0.7457,0.0,1.1243,200000,145204.04290678806,-54795.95709321194,0.7260202145339403
2021-03-12,2,1.4870784222141007,0.0,0.742,0.0,1.03207,200000,145204.04290678806,-54795.95709321194,0.7260202145339403
2021-03-13,2,1.2323357654946547,0.0,0.7699,0.0,1.1,200000,145204.04290678806,-54795.95709321194,0.7260202145339403
2021-03-14,2,1.3651436721751453,0.0,0.7764,0.0,1.05243,200000,145204.04290678806,-54795.95709321194,0.7260202145339403
2021-03-15,1,1.0732434598694263,-98590.46911107282,0.7364,70416.98248682778,1.03103,200000,145204.04290678806,-54795.95709321194,0.7260202145339403
2021-03-16,0,0.04282147803463202,0.0,0.722,0.0,1.24924,200000,128418.65040313793,-71581.34959686207,0.6420932520156897
2021-03-17,0,-0.13004640327545655,0.0,0.7711,0.0,1.377,200000,128418.65040313793,-71581.34959686207,0.6420932520156897
2021-03-18,0,0.2649470667955395,0.0,0.7644,0.0,1.22925,200000,128418.65040313793,-71581.34959686207,0.6420932520156897
2021-03-19,0,0.23280793699168784,0.0,0.8133,0.0,1.29474,200000,128418.65040313793,-71581.34959686207,0.6420932520156897
2021-03-20,0,0.20116966939482958,0.0,0.7615,0.0,1.20046,200000,128418.65040313793,-71581.34959686207,0.6420932520156897
2021-03-21,0,0.44629742384734294,0.0,0.7915,0.0,1.18561,200000,128418.65040313793,-71581.34959686207,0.6420932520156897
2021-03-22,1,1.0588560837477214,-80291.76591417902,0.7997,58292.623877956394,1.1015,200000,128418.65040313793,-71581.34959686207,0.6420932520156897
2021-03-23,2,1.6285106045396796,0.0,0.856,0.0,1.11639,200000,132071.0996545634,-67928.90034543659,0.660355498272817
2021-03-24,0,0.35054408514073576,0.0,0.7352,0.0,1.06902,200000,132071.0996545634,-67928.90034543659,0.660355498272817
2021-03-25,0,-0.7513301845919865,0.0,0.6915,0.0,1.0956,200000,132071.0996545634,-67928.90034543659,0.660355498272817
2021-03-26,0,-0.9056306264692651,0.0,0.7518,0.0,1.2142,200000,132071.0996545634,-67928.90034543659,0.660355498272817
2021-03-27,2,1.5363450195967083,0.0,0.8921,0.0,1.17678,200000,132071.0996545634,-67928.90034543659,0.660355498272817
2021-03-28,1,1.1003627227026902,-75202.76714187645,0.8781,55499.987247994846,1.18983,200000,132071.0996545634,-67928.90034543659,0.660355498272817
2021-03-29,2,1.577490910253694,0.0,0.937,0.0,1.20239,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-03-30,2,2.0168400777201385,0.0,1.0083,0.0,1.21189,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-03-31,2,2.004128445298445,0.0,1.0245,0.0,1.19191,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-01,2,1.361237649567909,0.0,0.969,0.0,1.18377,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-02,2,2.014135909249462,0.0,1.0801,0.0,1.18998,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-03,2,2.080072596675351,0.0,1.1088,0.0,1.16238,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-04,2,2.2182329486827146,0.0,1.214,0.0,1.18206,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-05,2,1.5449276457034142,0.0,1.1686,0.0,1.2118,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-06,0,0.8141659221409686,0.0,1.0994,0.0,1.252,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-07,0,0.2769936474549288,0.0,0.9606,0.0,1.17359,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-08,0,0.7636595226141206,0.0,1.0825,0.0,1.21926,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-09,2,1.4420347070920851,0.0,1.1855,0.0,1.20201,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-10,2,1.485731152993828,0.0,1.2324,0.0,1.21747,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-11,0,0.9560056718938597,0.0,1.2135,0.0,1.26355,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-12,0,0.29272276700201527,0.0,1.1638,0.0,1.31431,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-13,0,-0.3032229814940246,0.0,1.1615,0.0,1.41246,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-14,0,-0.7299900926916845,0.0,1.1461,0.0,1.45092,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-15,0,-0.32262944631050133,0.0,1.2549,0.0,1.4782,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-16,0,0.9142350172653626,0.0,1.3563,0.0,1.40989,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-17,0,0.7052969399262675,0.0,1.3005,0.0,1.36802,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-18,2,1.4184134922572649,0.0,1.2961,0.0,1.27693,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-19,0,0.43995743456384445,0.0,1.131,0.0,1.1945,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-20,0,-0.6258760865309348,0.0,1.1021,0.0,1.26689,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-21,0,-0.6401190141480873,0.0,1.0513,0.0,1.20358,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-22,-2,-2.13313429271868,0.0,0.8442,0.0,1.144,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-23,-2,-2.2328816180869064,0.0,0.7958,0.0,1.15866,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-24,-2,-2.0814673766348566,0.0,0.7353,0.0,1.10287,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-25,-2,-1.6180136633468487,0.0,0.7533,0.0,1.0913,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-26,-2,-1.2541135654053257,0.0,0.8849,0.0,1.2375,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-27,0,-0.9980016628042936,0.0,0.9627,0.0,1.3063,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-28,-2,-1.226316889955203,0.0,0.9299,0.0,1.3379,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-29,0,-0.9811118570221696,0.0,0.9307,0.0,1.3063,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-04-30,0,-0.6386354406884993,0.0,1.0069,0.0,1.3532,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-05-01,0,-0.6044507303694081,0.0,0.9994,0.0,1.3516,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-05-02,0,-0.3946832019857782,0.0,1.003,0.0,1.3267,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-05-03,0,-0.5340157592314028,0.0,1.0033,0.0,1.3622,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-05-04,0,-0.9656283773751977,0.0,0.8662,0.0,1.2698,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-05-05,0,-0.9854713838555667,0.0,0.9898,0.0,1.4798,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-05-06,0,-0.9330200469910154,0.0,1.0975,0.0,1.6491,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-05-07,-1,-1.0874898871038645,64155.075018605974,1.0584,-41077.87743478074,1.653,200000,135803.46279938513,-64196.53720061487,0.6790173139969257
2021-05-08,-1,-1.1216419709759948,64155.075018605974,1.0369,-41077.87743478074,1.6211,200000,133113.7443963156,-66886.2556036844,0.665568721981578
2021-05-09,-2,-1.8283791018282638,0.0,1.0338,0.0,1.7663,200000,142035.80115820348,-57964.19884179652,0.7101790057910173
2021-05-10,-2,-2.1789815129514185,0.0,0.8988,0.0,1.6423,200000,142035.80115820348,-57964.19884179652,0.7101790057910173
2021-05-11,-2,-2.0757834375828064,0.0,0.9724,0.0,1.7632,200000,142035.80115820348,-57964.19884179652,0.7101790057910173
2021-05-12,-2,-2.263916465369466,0.0,0.7956,0.0,1.5694,200000,142035.80115820348,-57964.19884179652,0.7101790057910173
2021-05-13,-2,-2.6217409937956964,0.0,0.8062,0.0,1.9296,200000,142035.80115820348,-57964.19884179652,0.7101790057910173
2021-05-14,-2,-2.13540645862574,0.0,0.8414,0.0,2.0069,200000,142035.80115820348,-57964.19884179652,0.7101790057910173
2021-05-15,-2,-2.19494370859461,0.0,0.7817,0.0,2.1744,200000,142035.80115820348,-57964.19884179652,0.7101790057910173
2021-05-16,-2,-1.984161254392825,0.0,0.7794,0.0,2.3002,200000,142035.80115820348,-57964.19884179652,0.7101790057910173
2021-05-17,-2,-1.7022913488076281,0.0,0.6959,0.0,2.0307,200000,142035.80115820348,-57964.19884179652,0.7101790057910173
2021-05-18,-2,-1.3868407052949285,0.0,0.7277,0.0,2.0036,200000,142035.80115820348,-57964.19884179652,0.7101790057910173
2021-05-19,-2,-1.3120484196966995,0.0,0.5153,0.0,1.4663,200000,142035.80115820348,-57964.19884179652,0.7101790057910173
2021-05-20,2,3.2975769263192145,0.0,2.4318,0.0,1.8006,200000,142035.80115820348,-57964.19884179652,0.7101790057910173
2021-05-21,1,1.178970545630656,-52582.482288687796,1.3506,45838.70172277916,1.5493,200000,142035.80115820348,-57964.19884179652,0.7101790057910173
2021-05-22,0,0.11706575769473528,0.0,0.8925,0.0,1.4629,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-05-23,0,-0.0038241710312638686,0.0,0.7534,0.0,1.3139,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-05-24,0,0.09813284962409852,0.0,0.9185,0.0,1.55,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-05-25,0,0.4393599326734651,0.0,1.0436,0.0,1.5532,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-05-26,0,0.38485531807551066,0.0,1.1722,0.0,1.7791,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-05-27,0,0.3174920894042794,0.0,1.065,0.0,1.6552,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-05-28,0,0.8308444963703423,0.0,1.1689,0.0,1.5133,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-05-29,0,0.67148677351527,0.0,1.0449,0.0,1.4029,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-05-30,0,0.2803785522423484,0.0,1.0348,0.0,1.5751,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-05-31,0,0.07446526242869231,0.0,1.0609,0.0,1.7373,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-06-01,0,-0.05172681722027854,0.0,1.0147,0.0,1.7363,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-06-02,0,-0.025678883744520285,0.0,1.0517,0.0,1.7534,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-06-03,0,-0.0836875031058443,0.0,1.0986,0.0,1.8453,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-06-04,0,-0.15953818530556085,0.0,1.0087,0.0,1.7077,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-06-05,0,-0.27961758872858344,0.0,0.9579,0.0,1.6551,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-06-06,0,-0.16511584580992342,0.0,1.0378,0.0,1.6771,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-06-07,0,-0.3508357094298888,0.0,0.935,0.0,1.5659,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-06-08,0,-0.5237537752913497,0.0,0.9221,0.0,1.5819,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-06-09,0,-0.4348939576553722,0.0,0.9842,0.0,1.6279,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-06-10,0,-0.2440971684710282,0.0,0.9379,0.0,1.5328,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-06-11,0,-0.5076380169906054,0.0,0.8579,0.0,1.4371,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-06-12,-2,-1.6197251899602034,0.0,0.784,0.0,1.4789,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-06-13,-1,-1.0759606191075708,70215.54535802541,0.8681,-39158.49603321461,1.5566,200000,121908.22985060372,-78091.77014939628,0.6095411492530186
2021-06-14,-1,-0.8573729799965856,70215.54535802541,0.8912,-39158.49603321461,1.5769,200000,124325.12641784837,-75674.87358215163,0.6216256320892418
2021-06-15,-1,-0.907946341093811,70215.54535802541,0.8658,-39158.49603321461,1.5552,200000,121691.91220183377,-78308.08779816623,0.6084595610091688
2021-06-16,-1,-0.9243450698733301,70215.54535802541,0.8172,-39158.49603321461,1.4851,200000,115534.42612550539,-84465.57387449461,0.577672130627527
2021-06-17,-1,-0.8454646441363439,70215.54535802541,0.8242,-39158.49603321461,1.4826,200000,115928.03870292852,-84071.96129707148,0.5796401935146426
2021-06-18,-2,-1.501232958819793,0.0,0.7619,0.0,1.4163,200000,123871.183774166,-76128.816225834,0.61935591887083
2021-06-19,-2,-1.4338284091820832,0.0,0.7464,0.0,1.3839,200000,123871.183774166,-76128.816225834,0.61935591887083
2021-06-20,-2,-2.220454343707097,0.0,0.7205,0.0,1.4263,200000,123871.183774166,-76128.816225834,0.61935591887083
2021-06-21,-2,-3.094943777548104,0.0,0.5021,0.0,1.174,200000,123871.183774166,-76128.816225834,0.61935591887083
2021-06-22,-2,-2.667559939794619,0.0,0.4694,0.0,1.1567,200000,123871.183774166,-76128.816225834,0.61935591887083
2021-06-23,-2,-2.1586334626999486,0.0,0.5098,0.0,1.2512,200000,123871.183774166,-76128.816225834,0.61935591887083
2021-06-24,-2,-1.6717958931990518,0.0,0.5747,0.0,1.3604,200000,123871.183774166,-76128.816225834,0.61935591887083
2021-06-25,-2,-1.6103784434438173,0.0,0.514,0.0,1.2521,200000,123871.183774166,-76128.816225834,0.61935591887083
2021-06-26,-1,-1.0563695485383457,111555.4608917201,0.5552,-49465.37168523521,1.2521,200000,123871.18377416601,-76128.81622583399,0.6193559188708301
2021-06-27,-2,-1.225436663037405,0.0,0.5636,0.0,1.338,200000,127183.19333043727,-72816.80666956273,0.6359159666521863
2021-06-28,0,-0.7305361380063733,0.0,0.5991,0.0,1.326,200000,127183.19333043727,-72816.80666956273,0.6359159666521863
2021-06-29,0,-0.04226651395623325,0.0,0.6821,0.0,1.373,200000,127183.19333043727,-72816.80666956273,0.6359159666521863
2021-06-30,2,1.4212000606616277,0.0,0.8245,0.0,1.3853,200000,127183.19333043727,-72816.80666956273,0.6359159666521863
2021-07-01,0,0.8528043641128111,0.0,0.735,0.0,1.3313,200000,127183.19333043727,-72816.80666956273,0.6359159666521863
2021-07-02,0,0.2543919582529867,0.0,0.7143,0.0,1.3946,200000,127183.19333043727,-72816.80666956273,0.6359159666521863
2021-07-03,0,0.5547325040508282,0.0,0.7438,0.0,1.4045,200000,127183.19333043727,-72816.80666956273,0.6359159666521863
2021-07-04,0,0.44780123119453,0.0,0.7595,0.0,1.4615,200000,127183.19333043727,-72816.80666956273,0.6359159666521863
2021-07-05,2,1.2439183078653118,0.0,0.8009,0.0,1.4039,200000,127183.19333043727,-72816.80666956273,0.6359159666521863
2021-07-06,1,1.1075930846393396,-79728.68187715476,0.7976,44918.83638144991,1.4157,200000,127183.19333043727,-72816.80666956273,0.6359159666521863
2021-07-07,2,1.4533854395117745,0.0,0.8286,0.0,1.404,200000,130180.33285429202,-69819.66714570798,0.6509016642714601
2021-07-08,0,0.735116272329013,0.0,0.7214,0.0,1.327,200000,130180.33285429202,-69819.66714570798,0.6509016642714601
2021-07-09,0,0.7980884563044401,0.0,0.7407,0.0,1.3504,200000,130180.33285429202,-69819.66714570798,0.6509016642714601
2021-07-10,0,0.8639293096576829,0.0,0.7434,0.0,1.3356,200000,130180.33285429202,-69819.66714570798,0.6509016642714601
2021-07-11,0,0.8925268658179972,0.0,0.7617,0.0,1.3485,200000,130180.33285429202,-69819.66714570798,0.6509016642714601
2021-07-12,1,1.0122003644104813,-85633.68823463493,0.7601,49588.729565096764,1.3126,200000,130180.33285429202,-69819.66714570798,0.6509016642714601
2021-07-13,2,1.938200473375925,0.0,0.8291,0.0,1.265,200000,138449.48086978047,-61550.51913021953,0.6922474043489024
2021-07-14,1,1.1134814964801858,-90253.89887208636,0.767,54788.08107233101,1.2635,200000,138449.48086978047,-61550.51913021953,0.6922474043489024
2021-07-15,1,0.8189522622983685,-90253.89887208636,0.726,54788.08107233101,1.2258,200000,132683.56035959805,-67316.43964040195,0.6634178017979903
2021-07-16,2,1.5538092666012906,0.0,0.753,0.0,1.1708,200000,142264.78140097635,-57735.21859902365,0.7113239070048818
2021-07-17,0,0.8371894181135634,0.0,0.7084,0.0,1.1721,200000,142264.78140097635,-57735.21859902365,0.7113239070048818
2021-07-18,0,0.6355781430075869,0.0,0.7055,0.0,1.1813,200000,142264.78140097635,-57735.21859902365,0.7113239070048818
2021-07-19,0,0.3099331250028863,0.0,0.6591,0.0,1.1225,200000,142264.78140097635,-57735.21859902365,0.7113239070048818
2021-07-20,0,-0.13243373534565714,0.0,0.6001,0.0,1.0539,200000,142264.78140097635,-57735.21859902365,0.7113239070048818
2021-07-21,0,-0.47361851188379656,0.0,0.6524,0.0,1.1711,200000,142264.78140097635,-57735.21859902365,0.7113239070048818
2021-07-22,0,-0.33954110022550715,0.0,0.6707,0.0,1.1856,200000,142264.78140097635,-57735.21859902365,0.7113239070048818
2021-07-23,0,-0.4984592843571645,0.0,0.6797,0.0,1.2077,200000,142264.78140097635,-57735.21859902365,0.7113239070048818
2021-07-24,0,-0.4513191875818068,0.0,0.7003,0.0,1.2327,200000,142264.78140097635,-57735.21859902365,0.7113239070048818
2021-07-25,0,-0.19323037987067723,0.0,0.7075,0.0,1.2284,200000,142264.78140097635,-57735.21859902365,0.7113239070048818
2021-07-26,0,0.3688234412124549,0.0,0.7453,0.0,1.2551,200000,142264.78140097635,-57735.21859902365,0.7113239070048818
2021-07-27,0,0.27473196661556104,0.0,0.7566,0.0,1.2799,200000,142264.78140097635,-57735.21859902365,0.7113239070048818
2021-07-28,0,0.10716242984230112,0.0,0.7575,0.0,1.2875,200000,142264.78140097635,-57735.21859902365,0.7113239070048818
2021-07-29,1,1.1331145033997259,-89294.99209200122,0.7966,55330.11099913517,1.2856,200000,142264.78140097635,-57735.21859902365,0.7113239070048818
2021-07-30,2,1.2422459055920136,0.0,0.8208,0.0,1.3108,200000,143031.40141242457,-56968.59858757543,0.7151570070621229
2021-07-31,0,0.9519790851291109,0.0,0.8193,0.0,1.3193,200000,143031.40141242457,-56968.59858757543,0.7151570070621229
2021-08-01,0,-0.02403311624368122,0.0,0.7825,0.0,1.3142,200000,143031.40141242457,-56968.59858757543,0.7151570070621229
2021-08-02,0,0.3970171847509979,0.0,0.7883,0.0,1.3083,200000,143031.40141242457,-56968.59858757543,0.7151570070621229
2021-08-03,-1,-1.1959891631781785,92769.101966808,0.7709,-52216.48708105453,1.3696,200000,143031.40141242457,-56968.59858757543,0.7151570070621229
2021-08-04,-1,-0.4981516737136908,92769.101966808,0.7965,-52216.48708105453,1.3765,200000,145766.58418363414,-54233.41581636586,0.7288329209181708
2021-08-05,-1,-0.46682961102360115,92769.101966808,0.8006,-52216.48708105453,1.3859,200000,146637.77248025994,-53362.22751974006,0.7331888624012997
2021-08-06,0,0.4100613428601743,0.0,0.8346,0.0,1.4025,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-07,0,0.04958984668767277,0.0,0.8649,0.0,1.4727,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-08,0,0.47211444134723496,0.0,0.85,0.0,1.4255,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-09,0,0.389090108180154,0.0,0.8785,0.0,1.4745,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-10,-2,-2.7101532221832656,0.0,0.8747,0.0,1.678,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-11,-2,-2.5137136076250455,0.0,0.9151,0.0,1.7934,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-12,-2,-2.773746246709378,0.0,0.8683,0.0,1.8324,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-13,-2,-2.7623927875390235,0.0,0.9299,0.0,2.1386,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-14,-2,-2.327609889264,0.0,0.9328,0.0,2.1878,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-15,-2,-1.8936454595675551,0.0,0.9354,0.0,2.1667,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-16,-2,-1.5344247168197032,0.0,0.9144,0.0,2.0714,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-17,-2,-1.2756725645055484,0.0,0.8641,0.0,1.9239,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-18,-2,-1.6744420061771568,0.0,0.8471,0.0,2.1043,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-19,-2,-1.9203755025916245,0.0,0.8775,0.0,2.4411,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-20,-2,-1.5793107688507848,0.0,0.9117,0.0,2.4557,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-21,-2,-1.3515810572236535,0.0,0.9182,0.0,2.4341,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-22,-2,-1.5965029354497335,0.0,0.9149,0.0,2.7049,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-23,-2,-1.4757542784435798,0.0,0.9678,0.0,2.9152,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-24,0,0.22263751701725218,0.0,1.3197,0.0,2.7187,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-25,0,-0.34445972031693856,0.0,1.1726,0.0,2.739,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-26,0,-0.20306875230595897,0.0,1.0959,0.0,2.528,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-27,0,-0.6606596540590723,0.0,1.1515,0.0,2.946,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-28,0,-0.28195564939996137,0.0,1.1745,0.0,2.847,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-29,0,-0.39670250584883326,0.0,1.1415,0.0,2.851,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-30,0,-0.3299048198613739,0.0,1.0925,0.0,2.734,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-08-31,0,-0.04426000143841045,0.0,1.129,0.0,2.767,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-09-01,0,-0.07455868895319216,0.0,1.1576,0.0,2.869,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-09-02,0,-0.3096375863965662,0.0,1.1622,0.0,2.96,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-09-03,0,0.11091450120916568,0.0,1.2082,0.0,2.966,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-09-04,2,1.6247270688588382,0.0,1.3275,0.0,2.83,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-09-05,2,1.556887127686754,0.0,1.3703,0.0,2.91,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-09-06,2,1.5354452952856592,0.0,1.3423,0.0,2.833,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-09-07,0,0.81946451010085,0.0,1.1209,0.0,2.514,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-09-08,1,1.0054334806839609,-61292.57109398975,1.1326,28105.249401235946,2.47,200000,138839.9320421056,-61160.06795789441,0.6941996602105279
2021-09-09,1,1.1203067525953818,-61292.57109398975,1.1803,28105.249401235946,2.518,200000,143112.6396545482,-56887.3603454518,0.7155631982727411
2021-09-10,1,0.943112803355894,-61292.57109398975,1.1089,28105.249401235946,2.383,200000,134942.1414092705,-65057.858590729506,0.6747107070463525
2021-09-11,0,-0.0012315624313554907,0.0,1.1309,0.0,2.638,200000,134014.05277183815,-65985.94722816185,0.6700702638591907
2021-09-12,0,0.2212341711599308,0.0,1.1385,0.0,2.581,200000,134014.05277183815,-65985.94722816185,0.6700702638591907
2021-09-13,0,0.6555852873797087,0.0,1.0848,0.0,2.402,200000,134014.05277183815,-65985.94722816185,0.6700702638591907
2021-09-14,1,1.1435113957727687,-59609.48882298645,1.1241,27966.204668580584,2.396,200000,134014.05277183815,-65985.94722816185,0.6700702638591907
