date,statusList,zscore,VETUSDT_position,VETUSDT_price,XRPUSDT_position,XRPUSDT_price,init,total_asset,pnl,return
2021-02-22,0,0.3537456131370124,0.0,0.050147,0.0,0.56646,200000,140153.37821167376,-59846.62178832624,0.7007668910583688
2021-02-23,0,0.3169046696463351,0.0,0.042224,0.0,0.47579,200000,140153.37821167376,-59846.62178832624,0.7007668910583688
2021-02-24,0,0.4224759494331032,0.0,0.042694,0.0,0.4686,200000,140153.37821167376,-59846.62178832624,0.7007668910583688
2021-02-25,0,0.28006388256400166,0.0,0.039342,0.0,0.43601,200000,140153.37821167376,-59846.62178832624,0.7007668910583688
2021-02-26,0,0.37569070778315344,0.0,0.039453,0.0,0.42788,200000,140153.37821167376,-59846.62178832624,0.7007668910583688
2021-02-27,0,0.4373033527560185,0.0,0.040822,0.0,0.43589,200000,140153.37821167376,-59846.62178832624,0.7007668910583688
2021-02-28,0,0.5742118271290091,0.0,0.039735,0.0,0.41565,200000,140153.37821167376,-59846.62178832624,0.7007668910583688
2021-03-01,2,1.3379643981697487,0.0,0.045729,0.0,0.44537,200000,140153.37821167376,-59846.62178832624,0.7007668910583688
2021-03-02,1,1.1040453736135762,-1599814.8324506741,0.043803,160837.01883368575,0.4357,200000,140153.37821167376,-59846.62178832624,0.7007668910583688
2021-03-03,2,2.969099735834269,0.0,0.052864,0.0,0.44846,200000,152597.0200481915,-47402.97995180849,0.7629851002409576
2021-03-04,1,1.079778176903827,-1517351.6431488297,0.050284,158637.95331024568,0.48096,200000,152597.0200481915,-47402.97995180849,0.7629851002409576
2021-03-05,2,2.022229651202967,0.0,0.05201,0.0,0.45457,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-06,2,1.8231477637448887,0.0,0.053272,0.0,0.46285,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-07,2,2.120122984115187,0.0,0.05667,0.0,0.46558,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-08,2,2.720053083773034,0.0,0.065316,0.0,0.47412,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-09,2,1.9639969297715647,0.0,0.064429,0.0,0.4849,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-10,2,1.7053682358659963,0.0,0.061343,0.0,0.46155,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-11,2,2.2044242070614404,0.0,0.067237,0.0,0.45187,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-12,2,1.8878240495428193,0.0,0.065552,0.0,0.43934,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-13,2,1.5774808628260215,0.0,0.067523,0.0,0.45787,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-14,2,1.5252671281702037,0.0,0.066074,0.0,0.43905,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-15,2,2.3427922080406813,0.0,0.078901,0.0,0.43574,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-16,2,1.4198902085748986,0.0,0.074411,0.0,0.46024,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-17,2,1.3360500931817685,0.0,0.076673,0.0,0.4698,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-18,2,1.28295939096676,0.0,0.077475,0.0,0.46893,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-19,2,1.4381408250783212,0.0,0.080765,0.0,0.46651,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-20,2,1.212607256588279,0.0,0.089496,0.0,0.52613,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-21,2,1.506294408764175,0.0,0.093802,0.0,0.51651,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-22,0,0.6738077909610304,0.0,0.088369,0.0,0.5441,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-23,0,0.12340858149696736,0.0,0.083028,0.0,0.5498,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-24,1,1.1689422983293836,-942094.7078730721,0.0846,165971.57969651173,0.48021,200000,159402.4245721238,-40597.5754278762,0.797012122860619
2021-03-25,1,0.22060134917115817,-942094.7078730721,0.080762,165971.57969651173,0.51058,200000,160827.22195869003,-39172.77804130997,0.8041361097934502
2021-03-26,1,0.21370211584871776,-942094.7078730721,0.090047,165971.57969651173,0.56357,200000,178369.40532940964,-21630.594670590363,0.8918470266470482
2021-03-27,1,0.2287522731768009,-942094.7078730721,0.088445,165971.57969651173,0.54752,200000,174196.32575326797,-25803.67424673203,0.8709816287663399
2021-03-28,1,0.4858059090109403,-942094.7078730721,0.090733,165971.57969651173,0.54552,200000,176019.8952854885,-23980.104714511486,0.8800994764274426
2021-03-29,0,0.12929718144834587,0.0,0.092003,0.0,0.56538,200000,152240.95225175624,-47759.047748243756,0.7612047612587812
2021-03-30,0,-0.3441756941089352,0.0,0.089331,0.0,0.5621,200000,152240.95225175624,-47759.047748243756,0.7612047612587812
2021-03-31,0,-0.8807071381377969,0.0,0.087721,0.0,0.56982,200000,152240.95225175624,-47759.047748243756,0.7612047612587812
2021-04-01,0,-0.9028218075950075,0.0,0.088056,0.0,0.57087,200000,152240.95225175624,-47759.047748243756,0.7612047612587812
2021-04-02,0,-0.9217716252057018,0.0,0.094023,0.0,0.60701,200000,152240.95225175624,-47759.047748243756,0.7612047612587812
2021-04-03,-2,-1.3584092276670483,0.0,0.087307,0.0,0.57831,200000,152240.95225175624,-47759.047748243756,0.7612047612587812
2021-04-04,-2,-1.7923664633301568,0.0,0.092423,0.0,0.635,200000,152240.95225175624,-47759.047748243756,0.7612047612587812
2021-04-05,-2,-3.31298253346013,0.0,0.102343,0.0,0.91584,200000,152240.95225175624,-47759.047748243756,0.7612047612587812
2021-04-06,-2,-2.8293254077376937,0.0,0.111808,0.0,1.09663,200000,152240.95225175624,-47759.047748243756,0.7612047612587812
2021-04-07,-2,-1.8048386458972119,0.0,0.105908,0.0,0.91542,200000,152240.95225175624,-47759.047748243756,0.7612047612587812
2021-04-08,-2,-1.7745550115266449,0.0,0.116636,0.0,1.05599,200000,152240.95225175624,-47759.047748243756,0.7612047612587812
2021-04-09,-1,-1.0647116133133825,604149.9422670412,0.125996,-74832.6069600949,1.01721,200000,152240.95225175624,-47759.047748243756,0.7612047612587812
2021-04-10,-2,-1.7428959619584175,0.0,0.141922,0.0,1.3728,200000,169228.9869801515,-30771.0130198485,0.8461449349007575
2021-04-11,-2,-1.5410062738320127,0.0,0.139394,0.0,1.35118,200000,169228.9869801515,-30771.0130198485,0.8461449349007575
2021-04-12,-2,-1.8418774998920193,0.0,0.128931,0.0,1.46843,200000,169228.9869801515,-30771.0130198485,0.8461449349007575
2021-04-13,-2,-1.7085612002006685,0.0,0.153447,0.0,1.79611,200000,169228.9869801515,-30771.0130198485,0.8461449349007575
2021-04-14,-2,-1.3316388998206885,0.0,0.168004,0.0,1.83468,200000,169228.9869801515,-30771.0130198485,0.8461449349007575
2021-04-15,0,-0.9454112230920158,0.0,0.175601,0.0,1.75781,200000,169228.9869801515,-30771.0130198485,0.8461449349007575
2021-04-16,0,0.874169069722379,0.0,0.234485,0.0,1.54805,200000,169228.9869801515,-30771.0130198485,0.8461449349007575
2021-04-17,0,0.7855384877038755,0.0,0.226425,0.0,1.53896,200000,169228.9869801515,-30771.0130198485,0.8461449349007575
2021-04-18,2,1.8585748931796047,0.0,0.253321,0.0,1.40797,200000,169228.9869801515,-30771.0130198485,0.8461449349007575
2021-04-19,2,1.5751877900048052,0.0,0.228215,0.0,1.30945,200000,169228.9869801515,-30771.0130198485,0.8461449349007575
2021-04-20,2,1.6638562311292306,0.0,0.251237,0.0,1.38501,200000,169228.9869801515,-30771.0130198485,0.8461449349007575
2021-04-21,2,1.383853257139764,0.0,0.226271,0.0,1.29097,200000,169228.9869801515,-30771.0130198485,0.8461449349007575
2021-04-22,1,1.031824756494644,-444931.9754018727,0.190174,73266.27946391063,1.15489,200000,169228.9869801515,-30771.0130198485,0.8461449349007575
2021-04-23,2,1.2002598630371704,0.0,0.202086,0.0,1.17073,200000,173368.47880443025,-26631.521195569745,0.8668423940221512
2021-04-24,1,1.0642493834930993,-485830.12135191326,0.178425,82687.93166485279,1.04833,200000,173368.47880443025,-26631.521195569745,0.8668423940221512
2021-04-25,1,0.771581443289845,-485830.12135191326,0.1683,82687.93166485279,1.0351,200000,167355.48748981612,-32644.51251018388,0.8367774374490806
2021-04-26,0,0.0387513475342186,0.0,0.18849,0.0,1.3629,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-04-27,0,0.2866146302213815,0.0,0.2081,0.0,1.4017,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-04-28,0,0.1703915228291417,0.0,0.1984,0.0,1.3576,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-04-29,0,-0.12469072549306814,0.0,0.19127,0.0,1.3978,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-04-30,0,-0.5034519871203672,0.0,0.20098,0.0,1.5988,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-01,0,-0.6150251086560629,0.0,0.20422,0.0,1.651,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-02,0,-0.2754176961082928,0.0,0.21488,0.0,1.5605,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-03,0,-0.4945287487156382,0.0,0.21084,0.0,1.5546,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-04,0,-0.694883768926026,0.0,0.18753,0.0,1.3877,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-05,-2,-1.2202763369194838,0.0,0.20705,0.0,1.6133,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-06,0,-0.830825708945588,0.0,0.21584,0.0,1.6028,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-07,0,-0.24823440541464137,0.0,0.2306,0.0,1.5793,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-08,0,-0.3221556702428421,0.0,0.2234,0.0,1.5611,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-09,0,0.25525699438082217,0.0,0.23386,0.0,1.5345,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-10,0,-0.02900242746468082,0.0,0.20262,0.0,1.3906,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-11,0,-0.05299873820239838,0.0,0.21269,0.0,1.4786,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-12,0,-0.8648612513004044,0.0,0.1666,0.0,1.2691,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-13,0,-0.6337268770546133,0.0,0.18222,0.0,1.364,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-14,0,-0.6054510864102568,0.0,0.18674,0.0,1.4,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-15,-2,-2.295132827888134,0.0,0.17254,0.0,1.4904,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-16,-2,-1.4600247682215028,0.0,0.17646,0.0,1.4496,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-17,-2,-2.4738311284840995,0.0,0.15775,0.0,1.4946,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-18,-2,-2.27383565589718,0.0,0.16183,0.0,1.5889,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-19,-2,-2.028621028087892,0.0,0.10533,0.0,1.0568,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-20,-1,-1.1774482413463812,582118.285203122,0.13077,-64538.87931836562,1.1795,200000,152247.2163120245,-47752.78368797549,0.7612360815601226
2021-05-21,-2,-1.2869282882657007,0.0,0.10813,0.0,1.0062,200000,154241.78650315042,-45758.21349684958,0.7712089325157521
2021-05-22,-1,-1.0305871130638424,775552.0238493083,0.09944,-85197.62842639771,0.9052,200000,154241.78650315042,-45758.21349684958,0.7712089325157521
2021-05-23,-1,-0.9624543977029041,775552.0238493083,0.08638,-85197.62842639771,0.7898,200000,134281.27075127215,-65718.72924872785,0.6714063537563608
2021-05-24,-1,-0.6664083325106042,775552.0238493083,0.1124,-85197.62842639771,0.993,200000,171773.2925080752,-28226.70749192481,0.8588664625403759
2021-05-25,-1,-0.48233027780584403,775552.0238493083,0.11267,-85197.62842639771,0.9746,200000,170415.0551914688,-29584.944808531203,0.852075275957344
2021-05-26,0,0.3301505753701147,0.0,0.13306,0.0,1.0316,200000,138936.70769443334,-61063.29230556666,0.6946835384721667
2021-05-27,0,0.2831748445007288,0.0,0.1238,0.0,0.9747,200000,138936.70769443334,-61063.29230556666,0.6946835384721667
2021-05-28,0,-0.06650932509563735,0.0,0.10815,0.0,0.8985,200000,138936.70769443334,-61063.29230556666,0.6946835384721667
2021-05-29,0,-0.055175490921613536,0.0,0.09896,0.0,0.8318,200000,138936.70769443334,-61063.29230556666,0.6946835384721667
2021-05-30,0,0.029648424028683854,0.0,0.10752,0.0,0.9058,200000,138936.70769443334,-61063.29230556666,0.6946835384721667
2021-05-31,0,0.36660538843665735,0.0,0.12588,0.0,1.0409,200000,138936.70769443334,-61063.29230556666,0.6946835384721667
2021-06-01,0,0.28833876550893234,0.0,0.12068,0.0,1.0108,200000,138936.70769443334,-61063.29230556666,0.6946835384721667
2021-06-02,0,0.7522385471552402,0.0,0.12573,0.0,1.0241,200000,138936.70769443334,-61063.29230556666,0.6946835384721667
2021-06-03,2,2.2346645317004374,0.0,0.14323,0.0,1.045,200000,138936.70769443334,-61063.29230556666,0.6946835384721667
2021-06-04,2,1.6029276165972435,0.0,0.12902,0.0,0.9683,200000,138936.70769443334,-61063.29230556666,0.6946835384721667
2021-06-05,2,1.6552970062621024,0.0,0.12534,0.0,0.923,200000,138936.70769443334,-61063.29230556666,0.6946835384721667
2021-06-06,2,1.3999221882562998,0.0,0.12766,0.0,0.947,200000,138936.70769443334,-61063.29230556666,0.6946835384721667
2021-06-07,1,1.133652338565906,-606286.907376651,0.11458,80608.44029614373,0.8618,200000,138936.70769443334,-61063.29230556666,0.6946835384721667
2021-06-08,1,0.7225217775166576,-606286.907376651,0.11285,80608.44029614373,0.8731,200000,138798.70672001818,-61201.29327998182,0.6939935336000909
2021-06-09,1,0.7332486886269023,-606286.907376651,0.11996,80608.44029614373,0.9218,200000,147035.03767388832,-52964.96232611168,0.7351751883694416
2021-06-10,1,0.5355543475280135,-606286.907376651,0.11204,80608.44029614373,0.8686,200000,137944.8763437104,-62055.123656289594,0.6897243817185521
2021-06-11,0,-0.16706673444095413,0.0,0.10482,0.0,0.8471,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-12,0,0.23134186494130493,0.0,0.10624,0.0,0.8326,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-13,0,0.0989905888994197,0.0,0.11244,0.0,0.8832,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-14,0,-0.00029613296426083953,0.0,0.11334,0.0,0.8906,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-15,0,0.22370722114636016,0.0,0.11135,0.0,0.8663,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-16,0,0.32391780441810886,0.0,0.10752,0.0,0.832,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-17,0,-0.054328796115935225,0.0,0.10726,0.0,0.8419,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-18,0,-0.5943303262050315,0.0,0.09957,0.0,0.7972,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-19,0,-0.27224817967938997,0.0,0.09639,0.0,0.7582,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-20,0,-0.3653218663680929,0.0,0.0984,0.0,0.7741,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-21,-2,-1.862470278586924,0.0,0.07332,0.0,0.6067,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-22,0,0.49533582298242135,0.0,0.07176,0.0,0.5468,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-23,-2,-2.1588849333096882,0.0,0.07614,0.0,0.6383,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-24,-2,-1.738183820430987,0.0,0.08077,0.0,0.6731,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-25,-2,-1.9631213635583753,0.0,0.07209,0.0,0.6111,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-26,-2,-1.3824132692193036,0.0,0.074,0.0,0.6162,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-27,-2,-1.2085381265900097,0.0,0.07806,0.0,0.6484,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-28,0,-0.45836803649526137,0.0,0.07942,0.0,0.6444,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-29,0,0.6431145576803168,0.0,0.09008,0.0,0.7063,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-06-30,1,1.0843249489014295,-734641.4032778111,0.09134,95005.16179441493,0.7063,200000,134204.29155079054,-65795.70844920946,0.6710214577539527
2021-07-01,1,0.6475615224957344,-734641.4032778111,0.08424,95005.16179441493,0.6591,200000,124504.0939508217,-75495.9060491783,0.6225204697541085
2021-07-02,2,1.5433622581558748,0.0,0.08655,0.0,0.6556,200000,135502.12093206664,-64497.87906793336,0.6775106046603332
2021-07-03,0,0.9668911026103437,0.0,0.08736,0.0,0.6732,200000,135502.12093206664,-64497.87906793336,0.6775106046603332
2021-07-04,0,0.1435105049046275,0.0,0.08778,0.0,0.696,200000,135502.12093206664,-64497.87906793336,0.6775106046603332
2021-07-05,0,0.5476307261318855,0.0,0.08342,0.0,0.6526,200000,135502.12093206664,-64497.87906793336,0.6775106046603332
2021-07-06,0,0.3987536172767925,0.0,0.08446,0.0,0.6648,200000,135502.12093206664,-64497.87906793336,0.6775106046603332
2021-07-07,0,0.586666835798994,0.0,0.0834,0.0,0.6522,200000,135502.12093206664,-64497.87906793336,0.6775106046603332
2021-07-08,0,-0.6622407784599105,0.0,0.07607,0.0,0.6215,200000,135502.12093206664,-64497.87906793336,0.6775106046603332
2021-07-09,0,-0.910701210489316,0.0,0.07703,0.0,0.6369,200000,135502.12093206664,-64497.87906793336,0.6775106046603332
2021-07-10,0,-0.6877733017467954,0.0,0.07597,0.0,0.6246,200000,135502.12093206664,-64497.87906793336,0.6775106046603332
2021-07-11,0,-0.6102382702865393,0.0,0.07768,0.0,0.6364,200000,135502.12093206664,-64497.87906793336,0.6775106046603332
2021-07-12,-1,-1.1590668608890107,903950.106284634,0.07495,-107746.59743325908,0.6288,200000,135502.12093206664,-64497.87906793336,0.6775106046603332
2021-07-13,-2,-1.4361253128683455,0.0,0.07294,0.0,0.6192,200000,136284.69331033944,-63715.30668966056,0.6814234665516972
2021-07-14,-2,-1.5009010046603781,0.0,0.07256,0.0,0.6197,200000,136284.69331033944,-63715.30668966056,0.6814234665516972
2021-07-15,-2,-1.7518691886663569,0.0,0.06904,0.0,0.5979,200000,136284.69331033944,-63715.30668966056,0.6814234665516972
2021-07-16,-2,-2.2866099133585855,0.0,0.06521,0.0,0.5893,200000,136284.69331033944,-63715.30668966056,0.6814234665516972
2021-07-17,-2,-1.7290055073682171,0.0,0.0655,0.0,0.5821,200000,136284.69331033944,-63715.30668966056,0.6814234665516972
2021-07-18,-1,-1.1761865942942664,1008769.010439226,0.06755,-116164.92781310897,0.5866,200000,136284.69331033944,-63715.30668966056,0.6814234665516972
2021-07-19,-2,-1.6158606861672684,0.0,0.0618,0.0,0.557,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-07-20,-2,-1.647271034954444,0.0,0.05773,0.0,0.5284,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-07-21,0,-0.6707735869370032,0.0,0.06605,0.0,0.5719,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-07-22,0,-0.747003299437313,0.0,0.06777,0.0,0.592,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-07-23,0,-0.3401316772986502,0.0,0.07099,0.0,0.6091,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-07-24,0,0.0876069187943754,0.0,0.07219,0.0,0.6085,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-07-25,0,0.905136654126885,0.0,0.07438,0.0,0.6069,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-07-26,2,1.3417462027986509,0.0,0.07754,0.0,0.6234,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-07-27,2,2.3600476054003514,0.0,0.08396,0.0,0.6451,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-07-28,0,-0.8378846923412673,0.0,0.08283,0.0,0.7327,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-07-29,-2,-1.2117109900041674,0.0,0.08266,0.0,0.7488,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-07-30,0,-0.4209145781672423,0.0,0.08596,0.0,0.7521,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-07-31,0,0.7206180252952699,0.0,0.08962,0.0,0.746,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-08-01,0,0.3929149158030069,0.0,0.08574,0.0,0.7242,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-08-02,0,0.05872963535560352,0.0,0.08606,0.0,0.738,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-08-03,0,0.6232339384424862,0.0,0.0854,0.0,0.7136,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-08-04,0,0.8011567115447639,0.0,0.08841,0.0,0.731,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-08-05,2,1.2370459617695009,0.0,0.09082,0.0,0.7327,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-08-06,2,1.9099099886205844,0.0,0.09665,0.0,0.7474,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-08-07,2,1.3562612752014713,0.0,0.10371,0.0,0.8162,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-08-08,2,1.639934602234574,0.0,0.1013,0.0,0.7788,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-08-09,2,1.4123302476197408,0.0,0.10574,0.0,0.817,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-08-10,0,0.6079678909225068,0.0,0.10633,0.0,0.8511,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-08-11,-2,-1.748403623374619,0.0,0.11096,0.0,1.0105,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-08-12,-2,-1.4446419362660448,0.0,0.10725,0.0,0.966,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-08-13,-2,-1.3447069788560588,0.0,0.12083,0.0,1.0901,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-08-14,-2,-2.149028235166836,0.0,0.13014,0.0,1.2791,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-08-15,-1,-1.1836725665544128,497404.86925843795,0.13937,-53994.32715051678,1.2839,200000,138646.63325709698,-61353.36674290302,0.6932331662854849
2021-08-16,-1,-1.0793021320138727,497404.86925843795,0.12869,-53994.32715051678,1.1855,200000,128021.30746180602,-71978.69253819398,0.6401065373090301
2021-08-17,-1,-1.1256742383683933,497404.86925843795,0.11816,-53994.32715051678,1.0978,200000,118048.33169741435,-81951.66830258565,0.5902416584870718
2021-08-18,-2,-1.3958374401763465,0.0,0.11955,0.0,1.1431,200000,140902.79650300648,-59097.20349699352,0.7045139825150324
2021-08-19,-2,-1.2047747417429264,0.0,0.13013,0.0,1.2347,200000,140902.79650300648,-59097.20349699352,0.7045139825150324
2021-08-20,-1,-1.102852748246374,529908.9751899453,0.13295,-55785.41313762233,1.2629,200000,140902.79650300648,-59097.20349699352,0.7045139825150324
2021-08-21,-1,-0.9888876454822413,529908.9751899453,0.12822,-55785.41313762233,1.2158,200000,135768.83409157602,-64231.16590842398,0.67884417045788
2021-08-22,-1,-0.9937585832324904,529908.9751899453,0.12817,-55785.41313762233,1.226,200000,136311.34985682025,-63688.65014317975,0.6815567492841013
2021-08-23,-1,-0.8013925662165806,529908.9751899453,0.13164,-55785.41313762233,1.2457,200000,139249.10663954055,-60750.89336045945,0.6962455331977028
2021-08-24,-1,-0.6191437449629781,529908.9751899453,0.12128,-55785.41313762233,1.1353,200000,127600.5400461792,-72399.4599538208,0.638002700230896
2021-08-25,-1,-0.3720437615408331,529908.9751899453,0.1275,-55785.41313762233,1.1735,200000,133027.57665371784,-66972.42334628216,0.6651378832685892
2021-08-26,-1,-0.33827714425876715,529908.9751899453,0.11591,-55785.41313762233,1.0712,200000,121179.0838672876,-78820.9161327124,0.605895419336438
2021-08-27,-1,-0.34650198251314296,529908.9751899453,0.12803,-55785.41313762233,1.1918,200000,134329.30147098697,-65670.69852901303,0.6716465073549349
2021-08-28,-1,-0.22996824454018736,529908.9751899453,0.12328,-55785.41313762233,1.1459,200000,129251.68337581788,-70748.31662418212,0.6462584168790895
2021-08-29,0,0.04920695376151851,0.0,0.12352,0.0,1.1408,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-08-30,0,-0.30478792804149224,0.0,0.11709,0.0,1.1002,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-08-31,-2,-1.3832876983979667,0.0,0.12282,0.0,1.1856,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-01,2,1.8174905201983051,0.0,0.13728,0.0,1.2362,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-02,2,2.6403912251231576,0.0,0.14307,0.0,1.2533,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-03,2,1.3032774254693373,0.0,0.14294,0.0,1.2907,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-04,2,2.452824870877109,0.0,0.14477,0.0,1.2548,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-05,2,2.484505204790785,0.0,0.15391,0.0,1.3076,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-06,0,-0.07834761887495251,0.0,0.14998,0.0,1.3894,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-07,0,0.09349180948416073,0.0,0.12286,0.0,1.1292,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-08,0,-0.25711761737641814,0.0,0.11837,0.0,1.0998,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-09,0,0.8293945575634085,0.0,0.12163,0.0,1.0868,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-10,0,-0.6478003239206751,0.0,0.11252,0.0,1.0552,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-11,0,-0.5826634597892986,0.0,0.11549,0.0,1.0787,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-12,0,-0.5808291730395276,0.0,0.11984,0.0,1.1181,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-13,0,-0.9965537202613691,0.0,0.11245,0.0,1.0643,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-14,0,-0.4965312506640176,0.0,0.11764,0.0,1.0963,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-15,0,-0.04461566744967282,0.0,0.12206,0.0,1.1207,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-16,0,-0.5780847936102457,0.0,0.11669,0.0,1.0902,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
2021-09-17,-2,-1.205203889088577,0.0,0.11145,0.0,1.0661,200000,139088.43919494396,-60911.56080505604,0.6954421959747198
