date,statusList,zscore,ZECUSDT_position,ZECUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2021-03-02,-1,-1.0038098261827157,548.4831949607809,120.51,-129079.283868939,0.4999,200000,130624.44383080633,-69375.55616919367,0.6531222191540316
2021-03-03,-1,-0.8825762041435762,548.4831949607809,126.69,-129079.283868939,0.5203,200000,136647.2873665903,-63352.71263340971,0.6832364368329514
2021-03-04,-1,-1.0441945486555069,548.4831949607809,122.03,-129079.283868939,0.5541,200000,138454.23547284323,-61545.764527156774,0.6922711773642161
2021-03-05,-2,-1.4310553666495218,0.0,121.12,0.0,0.6913,200000,159262.84327119007,-40737.15672880993,0.7963142163559503
2021-03-06,-2,-1.423013437144156,0.0,125.19,0.0,0.7626,200000,159262.84327119007,-40737.15672880993,0.7963142163559503
2021-03-07,-2,-1.3548127560654801,0.0,130.08,0.0,0.7888,200000,159262.84327119007,-40737.15672880993,0.7963142163559503
2021-03-08,-1,-1.1812687724847066,614.6771257089542,129.55,-103889.65640651669,0.7665,200000,159262.84327119007,-40737.15672880993,0.7963142163559503
2021-03-09,-1,-0.9867160061222207,614.6771257089542,137.69,-103889.65640651669,0.7679,200000,164411.76059343008,-35588.23940656992,0.8220588029671504
2021-03-10,-1,-0.8672737756862663,614.6771257089542,139.82,-103889.65640651669,0.763,200000,165211.96355479822,-34788.03644520178,0.8260598177739911
2021-03-11,-1,-0.47925345530099595,614.6771257089542,151.86,-103889.65640651669,0.7457,200000,170815.3850925013,-29184.614907498704,0.8540769254625065
2021-03-12,-1,-0.6172691854415947,614.6771257089542,145.36,-103889.65640651669,0.742,200000,166435.59204668895,-33564.40795331105,0.8321779602334447
2021-03-13,-1,-0.3697265864355596,614.6771257089542,156.12,-103889.65640651669,0.7699,200000,175948.03933305913,-24051.960666940868,0.8797401966652957
2021-03-14,-1,-0.7973270879898371,614.6771257089542,143.18,-103889.65640651669,0.7764,200000,168669.40009302762,-31330.599906972377,0.8433470004651381
2021-03-15,-1,-0.7679090837253626,614.6771257089542,135.1,-103889.65640651669,0.7364,200000,159547.2226610386,-40452.7773389614,0.797736113305193
2021-03-16,-1,-0.3837051400725769,614.6771257089542,139.41,-103889.65640651669,0.722,200000,160700.47002059035,-39299.52997940965,0.8035023501029518
2021-03-17,-1,-0.4374340832959597,614.6771257089542,146.02,-103889.65640651669,0.7711,200000,169864.46795108652,-30135.532048913476,0.8493223397554326
2021-03-18,-1,-0.44641631237438,614.6771257089542,142.97,-103889.65640651669,0.7644,200000,167293.64201975055,-32706.35798024945,0.8364682100987527
2021-03-19,-1,-0.4546568838746627,614.6771257089542,150.31,-103889.65640651669,0.8133,200000,176885.57632073294,-23114.423679267056,0.8844278816036647
2021-03-20,0,0.35313674705169956,0.0,155.03,0.0,0.7615,200000,143081.4218260933,-56918.57817390669,0.7154071091304666
2021-03-21,0,-0.2559808415015775,0.0,148.18,0.0,0.7915,200000,143081.4218260933,-56918.57817390669,0.7154071091304666
2021-03-22,0,-0.7910115132115643,0.0,139.53,0.0,0.7997,200000,143081.4218260933,-56918.57817390669,0.7154071091304666
2021-03-23,-2,-1.7149222082271556,0.0,136.02,0.0,0.856,200000,143081.4218260933,-56918.57817390669,0.7154071091304666
2021-03-24,0,-0.7042313319893879,0.0,127.67,0.0,0.7352,200000,143081.4218260933,-56918.57817390669,0.7154071091304666
2021-03-25,0,-0.39324644177556195,0.0,123.02,0.0,0.6915,200000,143081.4218260933,-56918.57817390669,0.7154071091304666
2021-03-26,0,-0.5000791407171313,0.0,133.46,0.0,0.7518,200000,143081.4218260933,-56918.57817390669,0.7154071091304666
2021-03-27,-2,-2.3775888119379185,0.0,133.62,0.0,0.8921,200000,143081.4218260933,-56918.57817390669,0.7154071091304666
2021-03-28,-2,-1.2523101140759025,0.0,144.87,0.0,0.8781,200000,143081.4218260933,-56918.57817390669,0.7154071091304666
2021-03-29,-2,-1.4897366422651832,0.0,149.18,0.0,0.937,200000,143081.4218260933,-56918.57817390669,0.7154071091304666
2021-03-30,-2,-1.6418599373763614,0.0,154.6,0.0,1.0083,200000,143081.4218260933,-56918.57817390669,0.7154071091304666
2021-03-31,-2,-1.4244627242002752,0.0,158.22,0.0,1.0245,200000,143081.4218260933,-56918.57817390669,0.7154071091304666
2021-04-01,0,-0.3595563470440172,0.0,165.53,0.0,0.969,200000,143081.4218260933,-56918.57817390669,0.7154071091304666
2021-04-02,-1,-1.1383821807162444,422.0192951453908,169.52,-66235.26609855259,1.0801,200000,143081.4218260933,-56918.57817390669,0.7154071091304666
2021-04-03,-1,-1.1540182154753886,422.0192951453908,171.61,-66235.26609855259,1.1088,200000,145864.39428997564,-54135.60571002436,0.7293219714498782
2021-04-04,-1,-1.0779126967125514,422.0192951453908,187.14,-66235.26609855259,1.214,200000,159386.30393715127,-40613.69606284873,0.7969315196857564
2021-04-05,0,-0.09232639315395023,0.0,197.13,0.0,1.1686,200000,137291.29013685096,-62708.70986314904,0.6864564506842548
2021-04-06,0,0.3144121590334222,0.0,191.11,0.0,1.0994,200000,137291.29013685096,-62708.70986314904,0.6864564506842548
2021-04-07,0,0.674655590774249,0.0,171.26,0.0,0.9606,200000,137291.29013685096,-62708.70986314904,0.6864564506842548
2021-04-08,0,0.18594514322045025,0.0,184.74,0.0,1.0825,200000,137291.29013685096,-62708.70986314904,0.6864564506842548
2021-04-09,0,-0.18870473166843346,0.0,194.65,0.0,1.1855,200000,137291.29013685096,-62708.70986314904,0.6864564506842548
2021-04-10,0,0.2226706644622944,0.0,206.15,0.0,1.2324,200000,137291.29013685096,-62708.70986314904,0.6864564506842548
2021-04-11,2,1.7576710898739318,0.0,222.31,0.0,1.2135,200000,137291.29013685096,-62708.70986314904,0.6864564506842548
2021-04-12,2,2.0456150416713816,0.0,221.39,0.0,1.1638,200000,137291.29013685096,-62708.70986314904,0.6864564506842548
2021-04-13,2,2.0622406193075022,0.0,225.98,0.0,1.1615,200000,137291.29013685096,-62708.70986314904,0.6864564506842548
2021-04-14,2,2.443849118251228,0.0,237.5,0.0,1.1461,200000,137291.29013685096,-62708.70986314904,0.6864564506842548
2021-04-15,2,1.7931290025771218,0.0,252.27,0.0,1.2549,200000,137291.29013685096,-62708.70986314904,0.6864564506842548
2021-04-16,2,1.49973003372786,0.0,270.03,0.0,1.3563,200000,137291.29013685096,-62708.70986314904,0.6864564506842548
2021-04-17,2,2.0297008793465836,0.0,279.95,0.0,1.3005,200000,137291.29013685096,-62708.70986314904,0.6864564506842548
2021-04-18,1,1.1497748911489543,-263.97094815775995,260.05,52963.23205649678,1.2961,200000,137291.29013685096,-62708.70986314904,0.6864564506842548
2021-04-19,1,0.9883404739054503,-263.97094815775995,225.55,52963.23205649678,1.131,200000,119440.06281288061,-80559.93718711939,0.5972003140644031
2021-04-20,2,2.0321272306362044,0.0,249.64,0.0,1.1021,200000,144818.21958548907,-55181.780414510926,0.7240910979274453
2021-04-21,2,1.7217973890339802,0.0,237.29,0.0,1.0513,200000,144818.21958548907,-55181.780414510926,0.7240910979274453
2021-04-22,2,2.6480297292922,0.0,223.91,0.0,0.8442,200000,144818.21958548907,-55181.780414510926,0.7240910979274453
2021-04-23,2,2.4515435898901194,0.0,220.31,0.0,0.7958,200000,144818.21958548907,-55181.780414510926,0.7240910979274453
2021-04-24,2,1.9332512407687046,0.0,198.46,0.0,0.7353,200000,144818.21958548907,-55181.780414510926,0.7240910979274453
2021-04-25,2,1.6586709094987366,0.0,202.31,0.0,0.7533,200000,144818.21958548907,-55181.780414510926,0.7240910979274453
2021-04-26,1,1.1947847835657102,-318.8564436687857,227.09,81827.44919510062,0.8849,200000,144818.21958548907,-55181.780414510926,0.7240910979274453
2021-04-27,1,0.9479819915019436,-318.8564436687857,241.89,81827.44919510062,0.9627,200000,155903.47049916594,-44096.52950083406,0.7795173524958297
2021-04-28,1,1.0488374986951576,-318.8564436687857,240.65,81827.44919510062,0.9299,200000,152824.14817541733,-47175.85182458267,0.7641207408770867
2021-04-29,1,0.6314475405401389,-318.8564436687857,229.42,81827.44919510062,0.9307,200000,149308.85227237295,-50691.147727627045,0.7465442613618647
2021-04-30,1,0.47240403022481625,-318.8564436687857,245.37,81827.44919510062,1.0069,200000,160629.86417755677,-39370.13582244323,0.8031493208877838
2021-05-01,1,0.8354842717032145,-318.8564436687857,257.4,81827.44919510062,0.9994,200000,163852.00132592898,-36147.998674071016,0.8192600066296449
2021-05-02,1,0.25770137359538636,-318.8564436687857,243.3,81827.44919510062,1.003,200000,159650.70428730146,-40349.29571269854,0.7982535214365073
2021-05-03,1,0.43639234304060304,-318.8564436687857,250.48,81827.44919510062,1.0033,200000,161964.6417876019,-38035.3582123981,0.8098232089380095
2021-05-04,2,1.3611280848617076,0.0,241.0,0.0,0.8662,200000,150783.68601687026,-49216.313983129745,0.7539184300843513
2021-05-05,2,1.7632934651646157,0.0,292.01,0.0,0.9898,200000,150783.68601687026,-49216.313983129745,0.7539184300843513
2021-05-06,1,1.1685755753125378,-244.326548298393,308.57,68694.16219447393,1.0975,200000,150783.68601687026,-49216.313983129745,0.7539184300843513
2021-05-07,2,1.7397079295306017,0.0,320.01,0.0,1.0584,200000,156264.72347120784,-43735.276528792165,0.7813236173560392
2021-05-08,2,1.7041961339307552,0.0,316.25,0.0,1.0369,200000,156264.72347120784,-43735.276528792165,0.7813236173560392
2021-05-09,2,1.3107126553040906,0.0,305.4,0.0,1.0338,200000,156264.72347120784,-43735.276528792165,0.7813236173560392
2021-05-10,2,1.9232524257404213,0.0,283.76,0.0,0.8988,200000,156264.72347120784,-43735.276528792165,0.7813236173560392
2021-05-11,2,1.577064900064384,0.0,302.07,0.0,0.9724,200000,156264.72347120784,-43735.276528792165,0.7813236173560392
2021-05-12,2,2.538246574334794,0.0,280.13,0.0,0.7956,200000,156264.72347120784,-43735.276528792165,0.7813236173560392
2021-05-13,2,2.4026808458564726,0.0,296.36,0.0,0.8062,200000,156264.72347120784,-43735.276528792165,0.7813236173560392
2021-05-14,2,1.9231497202885426,0.0,305.67,0.0,0.8414,200000,156264.72347120784,-43735.276528792165,0.7813236173560392
2021-05-15,2,1.343781913105533,0.0,271.08,0.0,0.7817,200000,156264.72347120784,-43735.276528792165,0.7813236173560392
2021-05-16,0,0.9949238146332061,0.0,262.4,0.0,0.7794,200000,156264.72347120784,-43735.276528792165,0.7813236173560392
2021-05-17,0,0.9388504196328159,0.0,235.52,0.0,0.6959,200000,156264.72347120784,-43735.276528792165,0.7813236173560392
2021-05-18,1,1.1048952489669446,-306.5095984292649,254.91,107368.918147044,0.7277,200000,156264.72347120784,-43735.276528792165,0.7813236173560392
2021-05-19,0,-0.5501413108756847,0.0,146.22,0.0,0.5153,200000,145755.35343236316,-54244.64656763684,0.7287767671618158
2021-05-20,-2,-3.4598370784192336,0.0,182.4,0.0,2.4318,200000,145755.35343236316,-54244.64656763684,0.7287767671618158
2021-05-21,-2,-2.306017119119046,0.0,156.26,0.0,1.3506,200000,145755.35343236316,-54244.64656763684,0.7287767671618158
2021-05-22,-2,-1.5688425101485757,0.0,142.57,0.0,0.8925,200000,145755.35343236316,-54244.64656763684,0.7287767671618158
2021-05-23,-2,-1.51093481303822,0.0,114.32,0.0,0.7534,200000,145755.35343236316,-54244.64656763684,0.7287767671618158
2021-05-24,-2,-1.2597433342631352,0.0,149.16,0.0,0.9185,200000,145755.35343236316,-54244.64656763684,0.7287767671618158
2021-05-25,-2,-1.3569617708940742,0.0,145.4,0.0,1.0436,200000,145755.35343236316,-54244.64656763684,0.7287767671618158
2021-05-26,-2,-1.2632997403569244,0.0,158.6,0.0,1.1722,200000,145755.35343236316,-54244.64656763684,0.7287767671618158
2021-05-27,-1,-1.091070169263016,484.9782173167071,150.27,-68429.74339547567,1.065,200000,145755.35343236316,-54244.64656763684,0.7287767671618158
2021-05-28,-1,-0.9924827866684615,484.9782173167071,164.62,-68429.74339547567,1.1689,200000,159824.64118964784,-40175.35881035216,0.7991232059482392
2021-05-29,-1,-0.8861859042579077,484.9782173167071,149.24,-68429.74339547567,1.0449,200000,143880.38802627788,-56119.611973722116,0.7194019401313894
2021-05-30,-1,-0.785405742161095,484.9782173167071,149.84,-68429.74339547567,1.0348,200000,143480.2345483736,-56519.76545162639,0.7174011727418681
2021-05-31,-1,-0.6427138877497615,484.9782173167071,161.65,-68429.74339547567,1.0609,200000,150993.84359750582,-49006.156402494176,0.7549692179875291
2021-06-01,-1,-0.5734315045311016,484.9782173167071,154.04,-68429.74339547567,1.0147,200000,144141.7052188547,-55858.29478114529,0.7207085260942736
2021-06-02,-1,-0.4543260831402238,484.9782173167071,164.35,-68429.74339547567,1.0517,200000,151673.73114502258,-48326.26885497742,0.7583686557251129
2021-06-03,-1,-0.36390466936329535,484.9782173167071,172.95,-68429.74339547567,1.0986,200000,159053.89877919405,-40946.101220805955,0.7952694938959702
2021-06-04,-1,-0.3231856593551402,484.9782173167071,155.28,-68429.74339547567,1.0087,200000,144332.4997479546,-55667.5002520454,0.7216624987397731
2021-06-05,0,-0.15375001453173426,0.0,153.17,0.0,0.9579,200000,137020.0910844893,-62979.90891551069,0.6851004554224465
2021-06-06,0,-0.28985739214129497,0.0,149.63,0.0,1.0378,200000,137020.0910844893,-62979.90891551069,0.6851004554224465
2021-06-07,0,-0.14995904991526807,0.0,135.72,0.0,0.935,200000,137020.0910844893,-62979.90891551069,0.6851004554224465
2021-06-08,0,-0.0851608067849395,0.0,130.88,0.0,0.9221,200000,137020.0910844893,-62979.90891551069,0.6851004554224465
2021-06-09,0,0.01602766871218995,0.0,145.05,0.0,0.9842,200000,137020.0910844893,-62979.90891551069,0.6851004554224465
2021-06-10,0,-0.7226472096062521,0.0,134.0,0.0,0.9379,200000,137020.0910844893,-62979.90891551069,0.6851004554224465
2021-06-11,0,-0.32850688732776967,0.0,124.74,0.0,0.8579,200000,137020.0910844893,-62979.90891551069,0.6851004554224465
2021-06-12,2,1.5424271500044844,0.0,125.85,0.0,0.784,200000,137020.0910844893,-62979.90891551069,0.6851004554224465
2021-06-13,0,0.7442230844554486,0.0,133.06,0.0,0.8681,200000,137020.0910844893,-62979.90891551069,0.6851004554224465
2021-06-14,1,1.0083664683743823,-492.8780254837745,139.0,76873.92901957434,0.8912,200000,137020.0910844893,-62979.90891551069,0.6851004554224465
2021-06-15,1,1.172769463846608,-492.8780254837745,136.58,76873.92901957434,0.8658,200000,133874.7284657214,-66125.27153427861,0.669373642328607
2021-06-16,2,2.2230659497193184,0.0,137.31,0.0,0.8172,200000,141875.7979688702,-58124.2020311298,0.709378989844351
2021-06-17,2,2.3159351677886644,0.0,142.27,0.0,0.8242,200000,141875.7979688702,-58124.2020311298,0.709378989844351
2021-06-18,2,2.1103934034575302,0.0,132.88,0.0,0.7619,200000,141875.7979688702,-58124.2020311298,0.709378989844351
2021-06-19,2,1.5769668747230146,0.0,127.9,0.0,0.7464,200000,141875.7979688702,-58124.2020311298,0.709378989844351
2021-06-20,2,2.2134151257044676,0.0,131.81,0.0,0.7205,200000,141875.7979688702,-58124.2020311298,0.709378989844351
2021-06-21,2,2.7620186583151374,0.0,101.3,0.0,0.5021,200000,141875.7979688702,-58124.2020311298,0.709378989844351
2021-06-22,2,2.981452955686349,0.0,106.5,0.0,0.4694,200000,141875.7979688702,-58124.2020311298,0.709378989844351
2021-06-23,2,2.1455577526507645,0.0,111.79,0.0,0.5098,200000,141875.7979688702,-58124.2020311298,0.709378989844351
2021-06-24,1,1.099116780416613,-628.7705990465796,112.82,123434.65979543258,0.5747,200000,141875.7979688702,-58124.2020311298,0.709378989844351
2021-06-25,1,0.9461213310433125,-628.7705990465796,100.08,123434.65979543258,0.514,200000,126372.77668743403,-73627.22331256597,0.6318638834371701
2021-06-26,1,0.5638228284200762,-628.7705990465796,103.61,123434.65979543258,0.5552,200000,133677.84488564028,-66322.15511435972,0.6683892244282015
2021-06-27,1,0.6632063459616258,-628.7705990465796,107.71,123434.65979543258,0.5636,200000,137292.65548401288,-62707.34451598712,0.6864632774200644
2021-06-28,1,0.8122559414887272,-628.7705990465796,118.0,123434.65979543258,0.5991,200000,148144.63537094006,-51855.36462905994,0.7407231768547002
2021-06-29,1,0.2686444662814049,-628.7705990465796,126.49,123434.65979543258,0.6821,200000,163727.9745198664,-36272.0254801336,0.818639872599332
2021-06-30,0,-0.9592272781949028,0.0,130.91,0.0,0.8245,200000,122416.28008872377,-77583.71991127623,0.6120814004436188
2021-07-01,0,-0.8298574810896776,0.0,120.17,0.0,0.735,200000,122416.28008872377,-77583.71991127623,0.6120814004436188
2021-07-02,0,-0.7367744593818888,0.0,118.5,0.0,0.7143,200000,122416.28008872377,-77583.71991127623,0.6120814004436188
2021-07-03,-2,-1.2207589312122298,0.0,116.22,0.0,0.7438,200000,122416.28008872377,-77583.71991127623,0.6120814004436188
2021-07-04,-1,-1.1335385544684622,509.00740161631506,120.25,-80590.04614135865,0.7595,200000,122416.28008872377,-77583.71991127623,0.6120814004436188
2021-07-05,-2,-1.9007490682120958,0.0,111.17,0.0,0.8009,200000,130374.49520565214,-69625.50479434786,0.6518724760282607
2021-07-06,-2,-1.3961983855637463,0.0,117.51,0.0,0.7976,200000,130374.49520565214,-69625.50479434786,0.6518724760282607
2021-07-07,-2,-1.4317519320141372,0.0,118.55,0.0,0.8286,200000,130374.49520565214,-69625.50479434786,0.6518724760282607
2021-07-08,-1,-1.0016867581449578,595.534876693094,109.46,-90362.13973222354,0.7214,200000,130374.49520565213,-69625.50479434787,0.6518724760282606
2021-07-09,-1,-1.0050753512678874,595.534876693094,111.01,-90362.13973222354,0.7407,200000,133041.56356135834,-66958.43643864166,0.6652078178067917
2021-07-10,-1,-1.0709030943336364,595.534876693094,108.12,-90362.13973222354,0.7434,200000,131564.4455449923,-68435.55445500769,0.6578222277249616
2021-07-11,-1,-0.9668427665432251,595.534876693094,110.84,-90362.13973222354,0.7617,200000,134837.92756669724,-65162.07243330276,0.6741896378334862
2021-07-12,-1,-1.0612036609014834,595.534876693094,107.68,-90362.13973222354,0.7601,200000,132811.4579327755,-67188.54206722451,0.6640572896638774
2021-07-13,-2,-1.6628792810318147,0.0,104.1,0.0,0.8291,200000,143298.5645938876,-56701.4354061124,0.7164928229694381
2021-07-14,-1,-1.0784516207789114,685.3111649635945,104.55,-93414.97040018748,0.767,200000,143298.5645938876,-56701.4354061124,0.7164928229694381
2021-07-15,-1,-0.9202620098028985,685.3111649635945,100.17,-93414.97040018748,0.726,200000,136466.88790493936,-63533.11209506064,0.6823344395246969
2021-07-16,-2,-1.4889881653668102,0.0,93.06,0.0,0.753,200000,149864.98029371665,-50135.01970628335,0.7493249014685832
2021-07-17,-1,-1.0216461644745558,804.3418865055638,93.16,-105777.08942244259,0.7084,200000,149864.98029371665,-50135.01970628335,0.7493249014685832
2021-07-18,-1,-0.9249158074919387,804.3418865055638,93.95,-105777.08942244259,0.7055,200000,150193.65682473098,-49806.34317526902,0.7509682841236549
2021-07-19,-1,-0.7512938125938585,804.3418865055638,89.25,-105777.08942244259,0.6591,200000,141505.19300895347,-58494.80699104653,0.7075259650447674
2021-07-20,0,-0.08243466726491289,0.0,85.65,0.0,0.6001,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-07-21,0,0.29020234030213965,0.0,95.18,0.0,0.6524,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-07-22,0,0.4062390937395194,0.0,97.6,0.0,0.6707,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-07-23,0,0.3063397459776512,0.0,97.73,0.0,0.6797,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-07-24,0,0.1863323306087747,0.0,99.26,0.0,0.7003,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-07-25,0,0.19527408300838994,0.0,100.44,0.0,0.7075,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-07-26,0,-0.5321287410536474,0.0,101.33,0.0,0.7453,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-07-27,0,-0.48632270573205644,0.0,102.85,0.0,0.7566,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-07-28,0,0.11764667961693871,0.0,105.88,0.0,0.7575,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-07-29,0,-0.4458848640300056,0.0,107.84,0.0,0.7966,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-07-30,0,-0.600187423303731,0.0,109.91,0.0,0.8208,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-07-31,0,-0.2514170118184978,0.0,111.15,0.0,0.8193,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-08-01,2,1.597879039588771,0.0,115.53,0.0,0.7825,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-08-02,2,1.2858347980986922,0.0,115.26,0.0,0.7883,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-08-03,2,1.4000949252835715,0.0,114.05,0.0,0.7709,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-08-04,2,1.3023538814406261,0.0,118.08,0.0,0.7965,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-08-05,2,1.355640692260823,0.0,119.03,0.0,0.8006,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-08-06,2,1.74388618899319,0.0,126.93,0.0,0.8346,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-08-07,2,1.9654732220110778,0.0,134.17,0.0,0.8649,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-08-08,0,0.303028475502207,0.0,123.48,0.0,0.85,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-08-09,0,0.8184953783950241,0.0,130.65,0.0,0.8785,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-08-10,1,1.082724865042272,-547.6982220251872,131.87,82571.12671597283,0.8747,200000,144449.92907692288,-55550.07092307712,0.7222496453846143
2021-08-11,1,0.8917116566906356,-547.6982220251872,137.18,82571.12671597283,0.9151,200000,150694.0801552019,-49305.9198447981,0.7534704007760095
2021-08-12,2,1.3593011691370576,0.0,133.6,0.0,0.8683,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-13,2,1.4639785733410717,0.0,144.93,0.0,0.9299,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-14,2,1.247069936775087,0.0,144.89,0.0,0.9328,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-15,2,2.1946244455527304,0.0,154.82,0.0,0.9354,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-16,2,1.7889921880868758,0.0,150.12,0.0,0.9144,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-17,2,1.535346466097135,0.0,141.45,0.0,0.8641,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-18,2,1.6480719217356845,0.0,140.76,0.0,0.8471,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-19,2,1.7250155276720867,0.0,147.37,0.0,0.8775,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-20,2,1.7026075399215392,0.0,153.75,0.0,0.9117,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-21,2,1.6175673205287469,0.0,155.89,0.0,0.9182,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-22,2,1.9604910917918725,0.0,160.54,0.0,0.9149,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-23,2,1.281643105925152,0.0,165.12,0.0,0.9678,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-24,-2,-3.074846918864347,0.0,155.3,0.0,1.3197,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-25,-2,-1.2839076523661699,0.0,163.8,0.0,1.1726,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-26,-2,-1.684087650423395,0.0,144.0,0.0,1.0959,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-27,-2,-1.4524405627625914,0.0,152.3,0.0,1.1515,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-28,-2,-1.563713976894813,0.0,150.5,0.0,1.1745,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-29,-2,-1.3311241304699457,0.0,148.3,0.0,1.1415,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-30,-2,-1.250272144519858,0.0,141.2,0.0,1.0925,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-08-31,-2,-1.2362950013073422,0.0,143.8,0.0,1.129,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-09-01,0,-0.9559167949528088,0.0,151.7,0.0,1.1576,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-09-02,0,-0.9386460774905537,0.0,150.7,0.0,1.1622,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-09-03,0,-0.8686467812585289,0.0,156.4,0.0,1.2082,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-09-04,-1,-1.1787352619104499,455.7336109057111,160.1,-54962.675032771636,1.3275,200000,145925.9022120087,-54074.09778799131,0.7296295110600435
2021-09-05,-1,-0.8214711437641968,455.7336109057111,172.8,-54962.675032771636,1.3703,200000,154066.12156191387,-45933.87843808613,0.7703306078095693
2021-09-06,-1,-0.6765858333005016,455.7336109057111,171.1,-54962.675032771636,1.3423,200000,151752.41952245653,-48247.580477543466,0.7587620976122826
2021-09-07,-1,-0.8768123991311062,455.7336109057111,136.4,-54962.675032771636,1.1209,200000,123769.72697177273,-76230.27302822727,0.6188486348588637
2021-09-08,-1,-0.9012952982499401,455.7336109057111,135.4,-54962.675032771636,1.1326,200000,123957.05665875044,-76042.94334124956,0.6197852832937523
2021-09-09,-1,-0.9823043300463601,455.7336109057111,137.6,-54962.675032771636,1.1803,200000,127581.3902018062,-72418.6097981938,0.637906951009031
2021-09-10,-1,-0.9835051029085993,455.7336109057111,128.2,-54962.675032771636,1.1089,200000,119373.15926195262,-80626.84073804738,0.5968657963097631
2021-09-11,-1,-1.1811862191920492,455.7336109057111,128.5,-54962.675032771636,1.1309,200000,120719.05819594531,-79280.94180405469,0.6035952909797266
2021-09-12,-2,-1.3865556261343979,0.0,131.3,0.0,1.1385,200000,148663.08462489932,-51336.91537510068,0.7433154231244966
2021-09-13,-1,-1.0370776652004525,581.6239617562571,127.8,-68520.96452106348,1.0848,200000,148663.08462489932,-51336.91537510068,0.7433154231244966
2021-09-14,-1,-0.806422002549629,581.6239617562571,133.8,-68520.96452106348,1.1241,200000,154845.70230111468,-45154.29769888532,0.7742285115055734
2021-09-15,-1,-0.5731754407262263,581.6239617562571,139.8,-68520.96452106348,1.1647,200000,161117.3972312074,-38882.602768792596,0.805586986156037
2021-09-16,-1,-0.3465783640518483,581.6239617562571,137.9,-68520.96452106348,1.14,200000,158319.84388020023,-41680.156119799765,0.7915992194010012
2021-09-17,-2,-1.5664070444628226,0.0,134.5,0.0,1.1934,200000,152207.5808281199,-47792.41917188009,0.7610379041405996
2021-09-18,-2,-1.2833068698325794,0.0,138.6,0.0,1.2201,200000,152207.5808281199,-47792.41917188009,0.7610379041405996
2021-09-19,-1,-1.0958491405134945,569.639149805838,133.6,-64979.329246977424,1.1712,200000,152207.5808281199,-47792.41917188009,0.7610379041405996
2021-09-20,-1,-0.46751629376666193,569.639149805838,119.1,-64979.329246977424,1.0144,200000,133759.0543300092,-66240.94566999079,0.668795271650046
2021-09-21,-1,-1.1361178461831312,569.639149805838,111.7,-64979.329246977424,0.9876,200000,127802.27859762701,-72197.72140237299,0.639011392988135
2021-09-22,-2,-1.4356665741514916,0.0,121.3,0.0,1.093,200000,154132.75882361806,-45867.24117638194,0.7706637941180903
