date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2020-07-30,0,-0.6079751567803939,0.0,0.1746,0.0,0.008183,200000,140691.06165583545,-59308.93834416455,0.7034553082791772
2020-07-31,0,-0.9516933671580657,0.0,0.1744,0.0,0.008312,200000,140691.06165583545,-59308.93834416455,0.7034553082791772
2020-08-01,-2,-2.554975783370817,0.0,0.176,0.0,0.008929,200000,140691.06165583545,-59308.93834416455,0.7034553082791772
2020-08-02,-2,-1.764459284015876,0.0,0.1693,0.0,0.008407,200000,140691.06165583545,-59308.93834416455,0.7034553082791772
2020-08-03,-2,-2.0336112660578327,0.0,0.1697,0.0,0.008596,200000,140691.06165583545,-59308.93834416455,0.7034553082791772
2020-08-04,-2,-2.6657458025490843,0.0,0.1687,0.0,0.009153,200000,140691.06165583545,-59308.93834416455,0.7034553082791772
2020-08-05,-2,-1.5994279830284899,0.0,0.1719,0.0,0.008894,200000,140691.06165583545,-59308.93834416455,0.7034553082791772
2020-08-06,-2,-1.2335149386493214,0.0,0.1753,0.0,0.00895,200000,140691.06165583545,-59308.93834416455,0.7034553082791772
2020-08-07,0,-0.6261951840111238,0.0,0.1767,0.0,0.008739,200000,140691.06165583545,-59308.93834416455,0.7034553082791772
2020-08-08,0,-0.28467174474777684,0.0,0.1861,0.0,0.009057,200000,140691.06165583545,-59308.93834416455,0.7034553082791772
2020-08-09,1,1.001264945843736,-364484.6156886929,0.193,8001084.034112572,0.008792,200000,140691.06165583545,-59308.93834416455,0.7034553082791772
2020-08-10,1,0.3413378907285288,-364484.6156886929,0.1968,8001084.034112572,0.009303,200000,146164.65713688402,-53835.34286311598,0.7308232856844201
2020-08-11,0,-0.35530423926493493,0.0,0.1831,0.0,0.008995,200000,135458.44390159255,-64541.556098407455,0.6772922195079627
2020-08-12,-1,-1.053034528165853,364527.5670118206,0.1858,-7114414.070461793,0.00952,200000,135458.44390159255,-64541.556098407455,0.6772922195079627
2020-08-13,-1,-0.8676144494279471,364527.5670118206,0.1854,-7114414.070461793,0.009449,200000,134807.50947578502,-65192.49052421498,0.6740375473789251
2020-08-14,-1,-0.904893496451817,364527.5670118206,0.1855,-7114414.070461793,0.009512,200000,135292.1703189253,-64707.82968107471,0.6764608515946264
2020-08-15,-1,-0.6458930245161256,364527.5670118206,0.1832,-7114414.070461793,0.009312,200000,133030.87410070575,-66969.12589929425,0.6651543705035288
2020-08-16,0,0.555509747106169,0.0,0.1968,0.0,0.009515,200000,131413.06859411017,-68586.93140588983,0.6570653429705509
2020-08-17,0,0.1459288275188448,0.0,0.1949,0.0,0.009588,200000,131413.06859411017,-68586.93140588983,0.6570653429705509
2020-08-18,-2,-1.2131115769624432,0.0,0.1924,0.0,0.010091,200000,131413.06859411017,-68586.93140588983,0.6570653429705509
2020-08-19,0,-0.8769910724564748,0.0,0.186,0.0,0.009648,200000,131413.06859411017,-68586.93140588983,0.6570653429705509
2020-08-20,0,0.22383935460811086,0.0,0.2075,0.0,0.010312,200000,131413.06859411017,-68586.93140588983,0.6570653429705509
2020-08-21,-2,-2.3674267133769193,0.0,0.19,0.0,0.010778,200000,131413.06859411017,-68586.93140588983,0.6570653429705509
2020-08-22,-2,-1.7624441863271374,0.0,0.1991,0.0,0.011107,200000,131413.06859411017,-68586.93140588983,0.6570653429705509
2020-08-23,-2,-2.3055502881205436,0.0,0.1984,0.0,0.011831,200000,131413.06859411017,-68586.93140588983,0.6570653429705509
2020-08-24,-2,-2.9589679384809706,0.0,0.1998,0.0,0.0138,200000,131413.06859411017,-68586.93140588983,0.6570653429705509
2020-08-25,-2,-1.9526585208314218,0.0,0.1907,0.0,0.012263,200000,131413.06859411017,-68586.93140588983,0.6570653429705509
2020-08-26,-2,-1.4120257228288675,0.0,0.1911,0.0,0.011769,200000,131413.06859411017,-68586.93140588983,0.6570653429705509
2020-08-27,0,-0.8140735833677465,0.0,0.1823,0.0,0.010563,200000,131413.06859411017,-68586.93140588983,0.6570653429705509
2020-08-28,-1,-1.0009000391959784,354404.1763595204,0.1854,-5909392.418118093,0.011119,200000,131413.06859411017,-68586.93140588983,0.6570653429705509
2020-08-29,-1,-0.8344609447658506,354404.1763595204,0.1896,-5909392.418118093,0.011252,200000,133687.51532642986,-66312.48467357014,0.6684375766321493
2020-08-30,-1,-0.3062046043210786,354404.1763595204,0.1966,-5909392.418118093,0.011099,200000,135264.20752097442,-64735.79247902558,0.676321037604872
2020-08-31,-1,-0.23051846607213747,354404.1763595204,0.1904,-5909392.418118093,0.010737,200000,130927.70157218666,-69072.29842781334,0.6546385078609334
2020-09-01,0,0.23291516577326493,0.0,0.1936,0.0,0.01048,200000,124730.85259278465,-75269.14740721535,0.6236542629639232
2020-09-02,0,-0.07761848154125044,0.0,0.1776,0.0,0.009943,200000,124730.85259278465,-75269.14740721535,0.6236542629639232
2020-09-03,0,-0.9773498582750808,0.0,0.1367,0.0,0.008438,200000,124730.85259278465,-75269.14740721535,0.6236542629639232
2020-09-04,0,-0.7372776148767202,0.0,0.1473,0.0,0.008947,200000,124730.85259278465,-75269.14740721535,0.6236542629639232
2020-09-05,0,-0.521549485654601,0.0,0.138,0.0,0.008266,200000,124730.85259278465,-75269.14740721535,0.6236542629639232
2020-09-06,0,-0.6791411791916654,0.0,0.1399,0.0,0.00855,200000,124730.85259278465,-75269.14740721535,0.6236542629639232
2020-09-07,0,-0.9128857288032327,0.0,0.1355,0.0,0.008506,200000,124730.85259278465,-75269.14740721535,0.6236542629639232
2020-09-08,2,1.3945082202802384,0.0,0.1553,0.0,0.008242,200000,124730.85259278465,-75269.14740721535,0.6236542629639232
2020-09-09,1,1.1845371106497256,-385686.0005961183,0.1617,7047737.178934606,0.008849,200000,124730.85259278465,-75269.14740721535,0.6236542629639232
2020-09-10,1,0.6596599921435207,-385686.0005961183,0.1633,7047737.178934606,0.009219,200000,127955.61294994425,-72044.38705005575,0.6397780647497212
2020-09-11,1,0.7081623139672363,-385686.0005961183,0.166,7047737.178934606,0.009351,200000,129927.26645917314,-70072.73354082686,0.6496363322958657
2020-09-12,0,-0.4592507463299915,0.0,0.159,0.0,0.009647,200000,118065.40612238532,-81934.59387761468,0.5903270306119266
2020-09-13,0,-0.9302349768043575,0.0,0.1485,0.0,0.009166,200000,118065.40612238532,-81934.59387761468,0.5903270306119266
2020-09-14,0,-0.9652524874894794,0.0,0.1541,0.0,0.009483,200000,118065.40612238532,-81934.59387761468,0.5903270306119266
2020-09-15,-2,-1.4637249081218124,0.0,0.1447,0.0,0.009193,200000,118065.40612238532,-81934.59387761468,0.5903270306119266
2020-09-16,-2,-1.5330914101797917,0.0,0.1421,0.0,0.009174,200000,118065.40612238532,-81934.59387761468,0.5903270306119266
2020-09-17,-1,-1.1584033969430214,403504.46384957386,0.1463,-6362653.919076596,0.009278,200000,118065.40612238532,-81934.59387761468,0.5903270306119266
2020-09-18,-2,-2.219398089937111,0.0,0.1406,0.0,0.009919,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-09-19,-2,-1.769896609610326,0.0,0.139,0.0,0.009674,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-09-20,-2,-1.3954180412525141,0.0,0.1335,0.0,0.009127,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-09-21,-2,-2.1362466047644455,0.0,0.12,0.0,0.009133,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-09-22,-2,-1.6614807111142786,0.0,0.1226,0.0,0.009086,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-09-23,-2,-1.6229261264876933,0.0,0.1126,0.0,0.008529,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-09-24,-2,-1.7832235795583093,0.0,0.1198,0.0,0.009617,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-09-25,-2,-1.7092713609836192,0.0,0.121,0.0,0.009992,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-09-26,-2,-1.8610947619149103,0.0,0.1226,0.0,0.010968,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-09-27,-2,-1.5404098823766625,0.0,0.1204,0.0,0.010552,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-09-28,-2,-1.2537196858231567,0.0,0.1211,0.0,0.010232,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-09-29,-2,-1.3545430107098269,0.0,0.1294,0.0,0.011389,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-09-30,0,-0.6401885115718617,0.0,0.1356,0.0,0.010661,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-01,0,0.2698212750178561,0.0,0.1416,0.0,0.009906,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-02,0,0.12425427196887921,0.0,0.1296,0.0,0.009329,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-03,0,-0.613249184890125,0.0,0.1259,0.0,0.01004,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-04,0,-0.623032838215731,0.0,0.1235,0.0,0.009952,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-05,0,-0.6412537891539034,0.0,0.1211,0.0,0.009865,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-06,0,-0.7016246184977613,0.0,0.1125,0.0,0.0093,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-07,0,-0.2932997786842132,0.0,0.1194,0.0,0.009556,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-08,0,-0.12489583694788531,0.0,0.1215,0.0,0.009643,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-09,0,0.23408799456672794,0.0,0.1274,0.0,0.009901,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-10,0,-0.03992988288170926,0.0,0.1264,0.0,0.010102,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-11,0,0.3334723393462244,0.0,0.1267,0.0,0.009905,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-12,0,0.38576037053540196,0.0,0.1263,0.0,0.009878,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-13,0,0.027726766029423502,0.0,0.1236,0.0,0.009907,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-14,0,-0.3860896674106614,0.0,0.1203,0.0,0.0099,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-15,0,-0.02037615754541131,0.0,0.1224,0.0,0.009838,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-16,0,-0.33492990527602434,0.0,0.1192,0.0,0.009704,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-17,0,0.21493181466214717,0.0,0.1217,0.0,0.009573,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-18,0,-0.390582036668911,0.0,0.1219,0.0,0.009858,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-19,0,-0.47234469716667826,0.0,0.1211,0.0,0.009765,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-20,0,-0.868448970245061,0.0,0.1154,0.0,0.009498,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-21,-2,-1.5549181543185286,0.0,0.1187,0.0,0.010006,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-22,-2,-1.77879139084439,0.0,0.1208,0.0,0.010143,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-23,0,-0.8186238056440573,0.0,0.1227,0.0,0.010094,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-24,0,-0.7756614712637364,0.0,0.125,0.0,0.010287,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-25,0,0.5560730927677577,0.0,0.1255,0.0,0.010001,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-26,0,-0.5750553841161358,0.0,0.1191,0.0,0.009737,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-27,-2,-1.5407584249001303,0.0,0.1178,0.0,0.009901,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-28,-2,-1.5571774213064593,0.0,0.1132,0.0,0.009571,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-29,-2,-2.1076590637508428,0.0,0.1081,0.0,0.009362,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-30,-2,-2.3773422086282023,0.0,0.1042,0.0,0.00927,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-10-31,-2,-1.8030315984958458,0.0,0.1058,0.0,0.009301,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-11-01,0,-0.9588723933707617,0.0,0.1071,0.0,0.009161,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-11-02,-2,-1.4500907808828982,0.0,0.1024,0.0,0.008963,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-11-03,0,-0.9483853143913025,0.0,0.1015,0.0,0.008755,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-11-04,0,0.29836664695757004,0.0,0.1025,0.0,0.008475,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-11-05,0,0.6906295821548478,0.0,0.1065,0.0,0.008693,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-11-06,2,1.3454870423067935,0.0,0.1143,0.0,0.00916,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-11-07,2,1.2926531914337287,0.0,0.1097,0.0,0.008796,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-11-08,2,2.2560264041337663,0.0,0.1192,0.0,0.009168,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-11-09,2,2.406252004001847,0.0,0.1181,0.0,0.008844,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-11-10,2,2.049719268169943,0.0,0.12,0.0,0.008962,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-11-11,2,1.9683288920714335,0.0,0.1203,0.0,0.008863,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-11-12,2,1.5260472808165566,0.0,0.1162,0.0,0.008668,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-11-13,1,1.1920611605256584,-525522.9844951689,0.1184,6963061.925271709,0.008936,200000,124443.84272845599,-75556.15727154401,0.62221921364228
2020-11-14,2,1.3235068174453317,0.0,0.1161,0.0,0.008634,200000,125337.98456554915,-74662.01543445085,0.6266899228277458
2020-11-15,2,1.325680823287843,0.0,0.1158,0.0,0.008533,200000,125337.98456554915,-74662.01543445085,0.6266899228277458
2020-11-16,1,1.0956566140181467,-537009.3597495679,0.1167,7236604.1896968335,0.00866,200000,125337.98456554915,-74662.01543445085,0.6266899228277458
2020-11-17,1,1.0140515531005863,-537009.3597495679,0.1178,7236604.1896968335,0.008727,200000,126413.54734198337,-73586.45265801663,0.6320677367099168
2020-11-18,2,1.540564254902091,0.0,0.1229,0.0,0.008698,200000,128392.451636788,-71607.548363212,0.6419622581839399
2020-11-19,1,1.1668606843447975,-534968.5484866167,0.12,7424962.505018969,0.008646,200000,128392.451636788,-71607.548363212,0.6419622581839399
2020-11-20,1,0.9206506860509625,-534968.5484866167,0.1221,7424962.505018969,0.008891,200000,131335.00140233955,-68664.99859766045,0.6566750070116978
2020-11-21,1,1.0029411070650622,-534968.5484866167,0.1286,7424962.505018969,0.009271,200000,137633.78271940976,-62366.21728059024,0.6881689135970488
2020-11-22,1,0.8569689414194674,-534968.5484866167,0.1238,7424962.505018969,0.008973,200000,132853.29486017834,-67146.70513982166,0.6642664743008917
2020-11-23,1,0.9206823664027409,-534968.5484866167,0.128,7424962.505018969,0.009236,200000,137052.9279026421,-62947.07209735789,0.6852646395132106
2020-11-24,0,-0.8681853417388283,0.0,0.1359,0.0,0.010515,200000,123021.19663584474,-76978.80336415526,0.6151059831792237
2020-11-25,2,4.22666539255774,0.0,0.384,0.0,0.011755,200000,123021.19663584474,-76978.80336415526,0.6151059831792237
2020-11-26,2,1.9551982707862843,0.0,0.2355,0.0,0.009628,200000,123021.19663584474,-76978.80336415526,0.6151059831792237
2020-11-27,2,1.5626396567552359,0.0,0.22,0.0,0.009312,200000,123021.19663584474,-76978.80336415526,0.6151059831792237
2020-11-28,2,2.2869814384808875,0.0,0.2886,0.0,0.009509,200000,123021.19663584474,-76978.80336415526,0.6151059831792237
2020-11-29,2,1.8604091744003137,0.0,0.2814,0.0,0.009457,200000,123021.19663584474,-76978.80336415526,0.6151059831792237
2020-11-30,2,1.327892102243962,0.0,0.2661,0.0,0.009765,200000,123021.19663584474,-76978.80336415526,0.6151059831792237
2020-12-01,1,1.0154606814335085,-239807.4008495999,0.2565,6187566.4739887705,0.009941,200000,123021.19663584474,-76978.80336415526,0.6151059831792237
2020-12-02,1,0.8353745056451117,-239807.4008495999,0.272,6187566.4739887705,0.010823,200000,132195.64497907163,-67804.35502092837,0.6609782248953582
2020-12-03,1,0.5315815085490369,-239807.4008495999,0.2601,6187566.4739887705,0.011109,200000,131111.5809205222,-68888.41907947781,0.655557904602611
2020-12-04,0,-0.21110271819724857,0.0,0.2186,0.0,0.011875,200000,101965.74258295062,-98034.25741704938,0.5098287129147532
2020-12-05,0,-0.13745463777939382,0.0,0.239,0.0,0.012431,200000,101965.74258295062,-98034.25741704938,0.5098287129147532
2020-12-06,0,-0.040447514323019546,0.0,0.2419,0.0,0.011956,200000,101965.74258295062,-98034.25741704938,0.5098287129147532
2020-12-07,0,-0.457736319444339,0.0,0.2303,0.0,0.01297,200000,101965.74258295062,-98034.25741704938,0.5098287129147532
2020-12-08,0,-0.9151085600570663,0.0,0.2083,0.0,0.014005,200000,101965.74258295062,-98034.25741704938,0.5098287129147532
2020-12-09,-2,-1.2943936963161589,0.0,0.2061,0.0,0.016865,200000,101965.74258295062,-98034.25741704938,0.5098287129147532
2020-12-10,-2,-1.2120243640689716,0.0,0.1915,0.0,0.015172,200000,101965.74258295062,-98034.25741704938,0.5098287129147532
2020-12-11,-1,-1.1209444155918453,281984.9075855936,0.1808,-3705150.529903729,0.01376,200000,101965.74258295062,-98034.25741704938,0.5098287129147532
2020-12-12,-1,-0.9631775354565371,281984.9075855936,0.1954,-3705150.529903729,0.013732,200000,105978.97801886298,-94021.02198113702,0.5298948900943149
2020-12-13,-1,-0.8588550276130477,281984.9075855936,0.2093,-3705150.529903729,0.013928,200000,110624.77773816387,-89375.22226183613,0.5531238886908194
2020-12-14,-2,-1.2280609051328515,0.0,0.2178,0.0,0.017339,200000,104793.0347488091,-95206.9652511909,0.5239651737440456
2020-12-15,-1,-1.1475719787500849,252270.18475880864,0.2077,-3167866.8303751242,0.01654,200000,104793.0347488091,-95206.9652511909,0.5239651737440456
2020-12-16,-1,-1.1493865421823577,252270.18475880864,0.2085,-3167866.8303751242,0.017725,200000,108748.77309061069,-91251.22690938931,0.5437438654530534
2020-12-17,-1,-1.0204182254526193,252270.18475880864,0.1996,-3167866.8303751242,0.016781,200000,103513.10215838316,-96486.89784161684,0.5175655107919158
2020-12-18,-1,-0.9209168271832381,252270.18475880864,0.2117,-3167866.8303751242,0.017513,200000,108884.44991379934,-91115.55008620066,0.5444222495689968
2020-12-19,-1,-0.6879815564861919,252270.18475880864,0.2233,-3167866.8303751242,0.017049,200000,110340.89384770746,-89659.10615229254,0.5517044692385373
2020-12-20,-1,-0.6966684553326643,252270.18475880864,0.2086,-3167866.8303751242,0.01639,200000,104544.89789053577,-95455.10210946423,0.5227244894526788
2020-12-21,-1,-0.5488961800059792,252270.18475880864,0.2066,-3167866.8303751242,0.015772,200000,102082.61581984634,-97917.38418015366,0.5104130790992316
2020-12-22,-1,-0.9291561981584744,252270.18475880864,0.1975,-3167866.8303751242,0.01718,200000,104247.31363570935,-95752.68636429065,0.5212365681785467
2020-12-23,-2,-1.693258548605462,0.0,0.1639,0.0,0.018202,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2020-12-24,-2,-1.4373088388837196,0.0,0.1809,0.0,0.019371,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2020-12-25,-2,-1.8272481411497117,0.0,0.1856,0.0,0.023837,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2020-12-26,-2,-2.4112483495255983,0.0,0.2019,0.0,0.035034,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2020-12-27,-2,-1.7494684574269252,0.0,0.1949,0.0,0.02702,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2020-12-28,-2,-1.7841501946191798,0.0,0.193,0.0,0.029779,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2020-12-29,-2,-1.4972546327418783,0.0,0.1877,0.0,0.02797,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2020-12-30,-2,-1.338942331104968,0.0,0.1882,0.0,0.028098,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2020-12-31,-2,-1.5165645574298792,0.0,0.186,0.0,0.03333,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2021-01-01,-2,-1.3127239237170059,0.0,0.1933,0.0,0.03345,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2021-01-02,-2,-1.3225949626693414,0.0,0.2049,0.0,0.037912,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2021-01-03,0,-0.9236475492759179,0.0,0.2025,0.0,0.032107,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2021-01-04,0,-0.774197980114383,0.0,0.1908,0.0,0.029352,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2021-01-05,0,-0.6682217262608587,0.0,0.1981,0.0,0.03009,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2021-01-06,0,-0.5064250793746062,0.0,0.2088,0.0,0.030533,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2021-01-07,0,-0.017151298674286275,0.0,0.2262,0.0,0.028364,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2021-01-08,0,0.16283356303143198,0.0,0.2178,0.0,0.026742,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2021-01-09,0,0.4069236629241014,0.0,0.2313,0.0,0.027671,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2021-01-10,0,0.9584255447377701,0.0,0.2312,0.0,0.026263,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2021-01-11,2,1.8285420040279308,0.0,0.2383,0.0,0.024763,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2021-01-12,1,1.0872617586069218,-277514.81098379556,0.2182,2389932.973780013,0.025337,200000,121107.46351332837,-78892.53648667163,0.6055373175666419
2021-01-13,1,0.6075701095230259,-277514.81098379556,0.2255,2389932.973780013,0.028643,200000,131034.44004482681,-68965.55995517319,0.655172200224134
2021-01-14,1,0.5168076958315666,-277514.81098379556,0.2278,2389932.973780013,0.029342,200000,133343.28725876176,-66656.71274123824,0.6667164362938087
2021-01-15,1,0.7360749398660846,-277514.81098379556,0.2247,2389932.973780013,0.02767,200000,128487.02341255183,-71512.97658744817,0.6424351170627591
2021-01-16,1,0.8503674357095302,-277514.81098379556,0.2294,2389932.973780013,0.027542,200000,129485.43160353182,-70514.56839646818,0.6474271580176592
2021-01-17,1,1.1145347887849368,-277514.81098379556,0.233,2389932.973780013,0.026523,200000,128049.14322279167,-71950.85677720833,0.6402457161139583
2021-01-18,1,1.0678919132757132,-277514.81098379556,0.2435,2389932.973780013,0.027466,200000,133216.75553239606,-66783.24446760394,0.6660837776619803
2021-01-19,1,0.4431815221392476,-277514.81098379556,0.2389,2389932.973780013,0.029265,200000,136239.67682170082,-63760.32317829918,0.6811983841085041
2021-01-20,0,0.06147719488631994,0.0,0.2312,0.0,0.029638,200000,114436.05433588987,-85563.94566411013,0.5721802716794493
2021-01-21,0,0.2580566100339116,0.0,0.2016,0.0,0.024845,200000,114436.05433588987,-85563.94566411013,0.5721802716794493
2021-01-22,0,-0.28751736370031244,0.0,0.2105,0.0,0.027276,200000,114436.05433588987,-85563.94566411013,0.5721802716794493
2021-01-23,0,-0.8233855583513763,0.0,0.2167,0.0,0.029377,200000,114436.05433588987,-85563.94566411013,0.5721802716794493
2021-01-24,0,-0.3544163077353665,0.0,0.2234,0.0,0.028501,200000,114436.05433588987,-85563.94566411013,0.5721802716794493
2021-01-25,-1,-1.1214460621381366,264653.2246435936,0.2162,-1966931.1504965601,0.02909,200000,114436.05433588987,-85563.94566411013,0.5721802716794493
2021-01-26,-2,-2.422393242875684,0.0,0.2159,0.0,0.033123,200000,122448.08363323558,-77551.91636676442,0.6122404181661779
2021-01-27,-2,-1.8652507968816279,0.0,0.1954,0.0,0.029239,200000,122448.08363323558,-77551.91636676442,0.6122404181661779
2021-01-28,-1,-1.1164805191087592,291960.1421870186,0.2097,-2087847.558880705,0.029324,200000,122448.0836332356,-77551.9163667644,0.612240418166178
2021-01-29,-1,-0.9803728560048678,291960.1421870186,0.2114,-2087847.558880705,0.029445,200000,123197.04542957808,-76802.95457042192,0.6159852271478904
2021-01-30,-1,-0.7898834012960003,291960.1421870186,0.2089,-2087847.558880705,0.028771,200000,121059.93581942495,-78940.06418057505,0.6052996790971248
2021-01-31,-1,-0.7270649898590145,291960.1421870186,0.2027,-2087847.558880705,0.027867,200000,117362.36874463726,-82637.63125536274,0.5868118437231864
2021-02-01,-1,-1.105215564221421,291960.1421870186,0.2036,-2087847.558880705,0.029253,200000,120518.88958921425,-79481.11041078575,0.6025944479460712
2021-02-02,-1,-1.0570212056503296,291960.1421870186,0.2112,-2087847.558880705,0.030505,200000,125351.77181355422,-74648.22818644578,0.6267588590677711
2021-02-03,-1,-0.9321047745893377,291960.1421870186,0.2283,-2087847.558880705,0.032849,200000,135238.20492296864,-64761.79507703136,0.6761910246148433
2021-02-04,-1,-0.9116790802726978,291960.1421870186,0.2251,-2087847.558880705,0.032624,200000,133834.166767222,-66165.83323277801,0.66917083383611
2021-02-05,-1,-0.6677264738656119,291960.1421870186,0.2479,-2087847.558880705,0.035359,200000,146201.12108262477,-53798.87891737523,0.7310056054131239
2021-02-06,0,0.37529217603259196,0.0,0.2597,0.0,0.03417,200000,117967.78579422054,-82032.21420577946,0.5898389289711028
2021-02-07,0,-0.6866215322824897,0.0,0.2483,0.0,0.03559,200000,117967.78579422054,-82032.21420577946,0.5898389289711028
2021-02-08,-1,-1.0506102409547087,222161.55516802362,0.2655,-1505728.254080879,0.039173,200000,117967.78579422054,-82032.21420577946,0.5898389289711028
2021-02-09,-1,-0.8974978618346369,222161.55516802362,0.285,-1505728.254080879,0.041884,200000,126381.96541681027,-73618.03458318973,0.6319098270840513
2021-02-10,0,0.4742994458178442,0.0,0.3065,0.0,0.042009,200000,113129.40736090497,-86870.59263909503,0.5656470368045248
2021-02-11,2,1.647155103217213,0.0,0.3457,0.0,0.044899,200000,113129.40736090497,-86870.59263909503,0.5656470368045248
2021-02-12,0,0.2849147188856674,0.0,0.3456,0.0,0.047867,200000,113129.40736090497,-86870.59263909503,0.5656470368045248
2021-02-13,0,0.8986717514959136,0.0,0.3969,0.0,0.053836,200000,113129.40736090497,-86870.59263909503,0.5656470368045248
2021-02-14,-2,-2.0417186328516705,0.0,0.3657,0.0,0.057474,200000,113129.40736090497,-86870.59263909503,0.5656470368045248
2021-02-15,-2,-3.0420055148146488,0.0,0.344,0.0,0.060898,200000,113129.40736090497,-86870.59263909503,0.5656470368045248
2021-02-16,0,0.6278899027398511,0.0,0.424,0.0,0.057983,200000,113129.40736090497,-86870.59263909503,0.5656470368045248
2021-02-17,0,-0.050651608248275366,0.0,0.409,0.0,0.058393,200000,113129.40736090497,-86870.59263909503,0.5656470368045248
2021-02-18,0,0.5397379684949641,0.0,0.4426,0.0,0.060869,200000,113129.40736090497,-86870.59263909503,0.5656470368045248
