date,statusList,zscore,ICXUSDT_position,ICXUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2021-02-27,1,0.53837199835228,-40574.161248611934,1.5276,1510892.7808916592,0.040822,200000,123658.7538249389,-76341.2461750611,0.6182937691246946
2021-02-28,0,-0.021127681523175058,0.0,1.3919,0.0,0.039735,200000,162112.2656035451,-37887.73439645491,0.8105613280177255
2021-03-01,0,0.21977780892737475,0.0,1.6715,0.0,0.045729,200000,162112.2656035451,-37887.73439645491,0.8105613280177255
2021-03-02,0,0.500120569868489,0.0,1.661,0.0,0.043803,200000,162112.2656035451,-37887.73439645491,0.8105613280177255
2021-03-03,0,-0.5596276835878125,0.0,1.7768,0.0,0.052864,200000,162112.2656035451,-37887.73439645491,0.8105613280177255
2021-03-04,0,0.5865893595633878,0.0,1.9399,0.0,0.050284,200000,162112.2656035451,-37887.73439645491,0.8105613280177255
2021-03-05,0,-0.3574469906672689,0.0,1.8595,0.0,0.05201,200000,162112.2656035451,-37887.73439645491,0.8105613280177255
2021-03-06,-1,-1.112938864131313,44040.278620903315,1.8405,-1521552.2751496574,0.053272,200000,162112.2656035451,-37887.73439645491,0.8105613280177255
2021-03-07,-1,-1.1051534464420576,44040.278620903315,1.958,-1521552.2751496574,0.05667,200000,172457.23297245978,-27542.76702754022,0.8622861648622989
2021-03-08,-2,-2.67303251829744,0.0,1.889,0.0,0.065316,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-09,-2,-1.7693617064654075,0.0,1.9806,0.0,0.064429,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-10,-2,-1.702792544425441,0.0,1.8591,0.0,0.061343,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-11,-2,-2.1292622473713902,0.0,1.8846,0.0,0.067237,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-12,-2,-1.958120584021119,0.0,1.7958,0.0,0.065552,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-13,-2,-1.7338736387607767,0.0,1.8371,0.0,0.067523,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-14,-2,-1.693276815294394,0.0,1.7388,0.0,0.066074,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-15,-2,-1.7879765762291486,0.0,1.943,0.0,0.078901,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-16,-2,-1.3853568462811063,0.0,1.9204,0.0,0.074411,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-17,-2,-1.4951854060378136,0.0,1.8758,0.0,0.076673,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-18,-2,-1.4082967817407668,0.0,1.8669,0.0,0.077475,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-19,-2,-1.2307929244757254,0.0,1.9662,0.0,0.080765,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-20,-2,-1.5852173367797955,0.0,1.9247,0.0,0.089496,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-21,-2,-1.5605213272885932,0.0,1.937,0.0,0.093802,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-22,-2,-1.411586750531208,0.0,1.8366,0.0,0.088369,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-23,0,-0.9669397084474106,0.0,1.8737,0.0,0.083028,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-24,0,-0.9431667215526203,0.0,1.8979,0.0,0.0846,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-25,0,-0.8916801059003848,0.0,1.8076,0.0,0.080762,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-26,0,-0.7609995504813898,0.0,2.0416,0.0,0.090047,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-27,0,-0.12271784593547108,0.0,2.1777,0.0,0.088445,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-28,0,0.3291588340253228,0.0,2.3399,0.0,0.090733,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-29,2,1.2128662954152334,0.0,2.5673,0.0,0.092003,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-30,2,1.9772377350547186,0.0,2.6613,0.0,0.089331,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-03-31,2,2.862347375286783,0.0,3.0308,0.0,0.087721,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-04-01,2,1.8267332929527482,0.0,2.8069,0.0,0.088056,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-04-02,1,1.0370976062689967,-32490.59508224311,2.7439,948182.294185113,0.094023,200000,178301.88769233375,-21698.112307666248,0.8915094384616687
2021-04-03,1,0.7507436518771213,-32490.59508224311,2.4666,948182.294185113,0.087307,200000,162924.25338828051,-37075.746611719485,0.8146212669414026
2021-04-04,1,0.6924901503763159,-32490.59508224311,2.6105,948182.294185113,0.092423,200000,172450.55063766637,-27549.44936233363,0.8622527531883318
2021-04-05,0,-0.22113694943358003,0.0,2.5272,0.0,0.102343,200000,163372.29905039154,-36627.700949608465,0.8168614952519577
2021-04-06,0,-0.8303910624763794,0.0,2.4811,0.0,0.111808,200000,163372.29905039154,-36627.700949608465,0.8168614952519577
2021-04-07,0,-0.8728301295874765,0.0,2.3141,0.0,0.105908,200000,163372.29905039154,-36627.700949608465,0.8168614952519577
2021-04-08,0,-0.9540894681777082,0.0,2.4822,0.0,0.116636,200000,163372.29905039154,-36627.700949608465,0.8168614952519577
2021-04-09,-1,-1.0392607097987832,31065.278389502095,2.6295,-648323.3557033221,0.125996,200000,163372.29905039154,-36627.700949608465,0.8168614952519577
2021-04-10,-2,-1.6323309572351519,0.0,2.5537,0.0,0.141922,200000,176052.2449152469,-23947.755084753095,0.8802612245762346
2021-04-11,-2,-1.4394297675803935,0.0,2.5783,0.0,0.139394,200000,176052.2449152469,-23947.755084753095,0.8802612245762346
2021-04-12,0,-0.9142710251326901,0.0,2.6644,0.0,0.128931,200000,176052.2449152469,-23947.755084753095,0.8802612245762346
2021-04-13,-2,-1.5952982792457502,0.0,2.5786,0.0,0.153447,200000,176052.2449152469,-23947.755084753095,0.8802612245762346
2021-04-14,-2,-1.7403609232470347,0.0,2.5159,0.0,0.168004,200000,176052.2449152469,-23947.755084753095,0.8802612245762346
2021-04-15,-2,-1.6134569572604562,0.0,2.5585,0.0,0.175601,200000,176052.2449152469,-23947.755084753095,0.8802612245762346
2021-04-16,-2,-1.8888379138171822,0.0,2.6004,0.0,0.234485,200000,176052.2449152469,-23947.755084753095,0.8802612245762346
2021-04-17,-2,-1.5511083186659702,0.0,2.6851,0.0,0.226425,200000,176052.2449152469,-23947.755084753095,0.8802612245762346
2021-04-18,-2,-1.6784447279336812,0.0,2.354,0.0,0.253321,200000,176052.2449152469,-23947.755084753095,0.8802612245762346
2021-04-19,-2,-1.487097461142483,0.0,2.1366,0.0,0.228215,200000,176052.2449152469,-23947.755084753095,0.8802612245762346
2021-04-20,-2,-1.4586030343258214,0.0,2.2134,0.0,0.251237,200000,176052.2449152469,-23947.755084753095,0.8802612245762346
2021-04-21,-2,-1.2734720519767275,0.0,2.14,0.0,0.226271,200000,176052.2449152469,-23947.755084753095,0.8802612245762346
2021-04-22,-1,-1.0901910912538182,45892.353087755306,1.9181,-462871.48851905856,0.190174,200000,176052.2449152469,-23947.755084753095,0.8802612245762346
2021-04-23,-1,-1.1607013180340884,45892.353087755306,1.8336,-462871.48851905856,0.202086,200000,177688.06625057058,-22311.933749429416,0.8884403312528529
2021-04-24,-1,-1.0676951391088634,45892.353087755306,1.6537,-462871.48851905856,0.178425,200000,158480.02964023396,-41519.97035976604,0.7924001482011698
2021-04-25,-1,-0.8063237739335667,45892.353087755306,1.7332,-462871.48851905856,0.1683,200000,157441.89788945505,-42558.10211054495,0.7872094894472752
2021-04-26,-1,-0.6873093515301073,45892.353087755306,1.9813,-462871.48851905856,0.18849,200000,178173.16604372693,-21826.83395627307,0.8908658302186346
2021-04-27,-1,-0.4803356857027543,45892.353087755306,2.3196,-462871.48851905856,0.2081,200000,202775.4589831733,2775.458983173303,1.0138772949158665
2021-04-28,0,-0.18987198251759876,0.0,2.3933,0.0,0.1984,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-04-29,0,-0.01752822441927621,0.0,2.3613,0.0,0.19127,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-04-30,0,0.23277150750634076,0.0,2.5999,0.0,0.20098,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-01,0,0.29247372911226266,0.0,2.6035,0.0,0.20422,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-02,0,0.11685035970527875,0.0,2.5085,0.0,0.21488,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-03,0,0.27246231550365724,0.0,2.4556,0.0,0.21084,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-04,0,0.3197820255153243,0.0,2.1529,0.0,0.18753,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-05,0,0.5230772261400958,0.0,2.3844,0.0,0.20705,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-06,0,0.4950352186849452,0.0,2.483,0.0,0.21584,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-07,0,0.7579396406977269,0.0,2.7322,0.0,0.2306,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-08,0,0.7625945375112196,0.0,2.6727,0.0,0.2234,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-09,0,0.17526149289356632,0.0,2.6422,0.0,0.23386,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-10,0,0.10929422486442174,0.0,2.2957,0.0,0.20262,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-11,0,0.45901974580868354,0.0,2.5093,0.0,0.21269,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-12,0,0.8149213710382583,0.0,2.0412,0.0,0.1666,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-13,0,-0.03971601879136584,0.0,2.1,0.0,0.18222,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-14,0,-0.3405551509491699,0.0,2.138,0.0,0.18674,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-15,0,-0.15352537278847161,0.0,2.01,0.0,0.17254,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-16,-1,-1.0031186356885153,39679.59921482811,1.9916,-447840.2459268484,0.17646,200000,158051.77959250333,-41948.22040749667,0.7902588979625167
2021-05-17,0,-0.08591145349539092,0.0,1.8558,0.0,0.15775,200000,155061.17816458567,-44938.82183541433,0.7753058908229283
2021-05-18,0,0.039492977969606005,0.0,1.9111,0.0,0.16183,200000,155061.17816458567,-44938.82183541433,0.7753058908229283
2021-05-19,-1,-1.120921474112041,65576.0712867232,1.1823,-736073.189806255,0.10533,200000,155061.17816458567,-44938.82183541433,0.7753058908229283
2021-05-20,-2,-2.34184596153078,0.0,1.3884,0.0,0.13077,200000,160271.65182106313,-39728.34817893687,0.8013582591053157
2021-05-21,0,0.5593984097310511,0.0,1.2715,0.0,0.10813,200000,160271.65182106313,-39728.34817893687,0.8013582591053157
2021-05-22,0,-0.3204756983478895,0.0,1.1386,0.0,0.09944,200000,160271.65182106313,-39728.34817893687,0.8013582591053157
2021-05-23,0,-0.7197714617831288,0.0,0.9756,0.0,0.08638,200000,160271.65182106313,-39728.34817893687,0.8013582591053157
2021-05-24,-2,-2.425267070365071,0.0,1.1779,0.0,0.1124,200000,160271.65182106313,-39728.34817893687,0.8013582591053157
2021-05-25,-2,-2.5109080987006127,0.0,1.1406,0.0,0.11267,200000,160271.65182106313,-39728.34817893687,0.8013582591053157
2021-05-26,-2,-2.1445794339904105,0.0,1.3394,0.0,0.13306,200000,160271.65182106313,-39728.34817893687,0.8013582591053157
2021-05-27,-2,-1.9617456763175798,0.0,1.2327,0.0,0.1238,200000,160271.65182106313,-39728.34817893687,0.8013582591053157
2021-05-28,-2,-1.6894832547968242,0.0,1.079,0.0,0.10815,200000,160271.65182106313,-39728.34817893687,0.8013582591053157
2021-05-29,-1,-1.1781130928547572,79013.82953118869,1.0142,-809779.9708016528,0.09896,200000,160271.65182106313,-39728.34817893687,0.8013582591053157
2021-05-30,-2,-1.528591507577997,0.0,1.0584,0.0,0.10752,200000,163710.95710584673,-36289.042894153274,0.8185547855292337
2021-05-31,-2,-2.150848884953125,0.0,1.1341,0.0,0.12588,200000,163710.95710584673,-36289.042894153274,0.8185547855292337
2021-06-01,-2,-1.4325685752037722,0.0,1.1483,0.0,0.12068,200000,163710.95710584673,-36289.042894153274,0.8185547855292337
2021-06-02,-1,-1.1461064494104016,67437.36905002748,1.2138,-651041.7446347201,0.12573,200000,163710.95710584673,-36289.042894153274,0.8185547855292337
2021-06-03,-2,-1.8372186727091357,0.0,1.2575,0.0,0.14323,200000,172157.17460946814,-27842.825390531856,0.8607858730473408
2021-06-04,-2,-1.5278393987469194,0.0,1.1474,0.0,0.12902,200000,172157.17460946814,-27842.825390531856,0.8607858730473408
2021-06-05,-2,-1.41682719256872,0.0,1.1067,0.0,0.12534,200000,172157.17460946814,-27842.825390531856,0.8607858730473408
2021-06-06,-1,-1.112139582507921,74636.77040209319,1.1533,-674280.0196203515,0.12766,200000,172157.17460946814,-27842.825390531856,0.8607858730473408
2021-06-07,-1,-0.9863212866119035,74636.77040209319,1.0402,-674280.0196203515,0.11458,200000,154896.17322035722,-45103.82677964278,0.7744808661017861
2021-06-08,-1,-1.0660837787483202,74636.77040209319,1.0052,-674280.0196203515,0.11285,200000,151117.38182234074,-48882.61817765926,0.7555869091117038
2021-06-09,-1,-1.1535399219317928,74636.77040209319,1.0451,-674280.0196203515,0.11996,200000,158889.51990088494,-41110.480099115055,0.7944475995044247
2021-06-10,-1,-1.0202305612964044,74636.77040209319,0.9849,-674280.0196203515,0.11204,200000,149056.08856728574,-50943.91143271426,0.7452804428364287
2021-06-11,-1,-1.169028488013959,74636.77040209319,0.905,-674280.0196203515,0.10482,200000,138224.30887049958,-61775.691129500425,0.6911215443524978
2021-06-12,-2,-1.4233939159003315,0.0,0.8972,0.0,0.10624,200000,176828.57348917625,-23171.426510823745,0.8841428674458813
2021-06-13,-2,-1.360479815045187,0.0,0.9465,0.0,0.11244,200000,176828.57348917625,-23171.426510823745,0.8841428674458813
2021-06-14,0,-0.7993150494514899,0.0,0.9871,0.0,0.11334,200000,176828.57348917625,-23171.426510823745,0.8841428674458813
2021-06-15,2,1.354212812809439,0.0,1.1075,0.0,0.11135,200000,176828.57348917625,-23171.426510823745,0.8841428674458813
2021-06-16,0,0.45460850767598926,0.0,1.0095,0.0,0.10752,200000,176828.57348917625,-23171.426510823745,0.8841428674458813
2021-06-17,2,1.566023681482595,0.0,1.0726,0.0,0.10726,200000,176828.57348917625,-23171.426510823745,0.8841428674458813
2021-06-18,2,1.5263926855561039,0.0,0.9871,0.0,0.09957,200000,176828.57348917625,-23171.426510823745,0.8841428674458813
2021-06-19,2,1.4796834006279784,0.0,0.9541,0.0,0.09639,200000,176828.57348917625,-23171.426510823745,0.8841428674458813
2021-06-20,1,1.1079016668048953,-92040.68992774113,0.9606,898519.1742336191,0.0984,200000,176828.57348917625,-23171.426510823745,0.8841428674458813
2021-06-21,2,1.647717733426117,0.0,0.7441,0.0,0.07332,200000,179436.6250095995,-20563.37499040051,0.8971831250479975
2021-06-22,1,1.1466869267287887,-126488.52742816825,0.7093,1250255.1909810442,0.07176,200000,179436.6250095995,-20563.37499040051,0.8971831250479975
2021-06-23,2,1.6267575790416549,0.0,0.7848,0.0,0.07614,200000,183510.39109392918,-16489.60890607082,0.9175519554696459
2021-06-24,1,1.1203125671267038,-112860.01912295769,0.813,1136005.8876682506,0.08077,200000,183510.39109392918,-16489.60890607082,0.9175519554696459
2021-06-25,1,0.9817089739461263,-112860.01912295769,0.724,1136005.8876682506,0.07209,200000,163605.31828702556,-36394.681712974445,0.8180265914351278
2021-06-26,1,0.5632434843797727,-112860.01912295769,0.7259,1136005.8876682506,0.074,200000,165989.52356880554,-34010.47643119446,0.8299476178440277
2021-06-27,0,0.003270302616610852,0.0,0.7388,0.0,0.07806,200000,178214.7536305867,-21785.246369413304,0.8910737681529335
2021-06-28,0,0.17747123543133178,0.0,0.7632,0.0,0.07942,200000,178214.7536305867,-21785.246369413304,0.8910737681529335
2021-06-29,0,-0.7032666848797384,0.0,0.8184,0.0,0.09008,200000,178214.7536305867,-21785.246369413304,0.8910737681529335
2021-06-30,0,-0.6326079351819953,0.0,0.8365,0.0,0.09134,200000,178214.7536305867,-21785.246369413304,0.8910737681529335
2021-07-01,0,-0.058488397615522755,0.0,0.8043,0.0,0.08424,200000,178214.7536305867,-21785.246369413304,0.8910737681529335
2021-07-02,0,-0.38420876587677716,0.0,0.8172,0.0,0.08655,200000,178214.7536305867,-21785.246369413304,0.8910737681529335
2021-07-03,0,-0.3690711773963935,0.0,0.8333,0.0,0.08736,200000,178214.7536305867,-21785.246369413304,0.8910737681529335
2021-07-04,0,-0.1345120282035102,0.0,0.8507,0.0,0.08778,200000,178214.7536305867,-21785.246369413304,0.8910737681529335
2021-07-05,2,2.4812143005739276,0.0,0.8979,0.0,0.08342,200000,178214.7536305867,-21785.246369413304,0.8910737681529335
2021-07-06,2,1.9314227185849913,0.0,0.9021,0.0,0.08446,200000,178214.7536305867,-21785.246369413304,0.8910737681529335
2021-07-07,2,2.364727683304788,0.0,0.9283,0.0,0.0834,200000,178214.7536305867,-21785.246369413304,0.8910737681529335
2021-07-08,2,3.618425560484485,0.0,1.0412,0.0,0.07607,200000,178214.7536305867,-21785.246369413304,0.8910737681529335
2021-07-09,2,2.1495449543810126,0.0,0.9786,0.0,0.07703,200000,178214.7536305867,-21785.246369413304,0.8910737681529335
2021-07-10,2,1.4326914177500771,0.0,0.9184,0.0,0.07597,200000,178214.7536305867,-21785.246369413304,0.8910737681529335
2021-07-11,2,1.400017210407819,0.0,0.9519,0.0,0.07768,200000,178214.7536305867,-21785.246369413304,0.8910737681529335
2021-07-12,1,1.1865107456372548,-97877.17137004981,0.9104,1188890.9515049146,0.07495,200000,178214.7536305867,-21785.246369413304,0.8910737681529335
2021-07-13,1,0.8460936371525455,-97877.17137004981,0.8598,1188890.9515049146,0.07294,200000,170872.4979467373,-29127.502053262695,0.8543624897336866
2021-07-14,1,0.5717240481624319,-97877.17137004981,0.8336,1188890.9515049146,0.07256,200000,167856.33749527013,-32143.662504729873,0.8392816874763507
2021-07-15,1,0.4552942041729934,-97877.17137004981,0.7868,1188890.9515049146,0.06904,200000,159090.7897258545,-40909.2102741455,0.7954539486292724
2021-07-16,1,0.3364017725031113,-97877.17137004981,0.7371,1188890.9515049146,0.06521,200000,149672.8419644992,-50327.15803550079,0.7483642098224961
2021-07-17,1,0.8128290423132589,-97877.17137004981,0.7903,1188890.9515049146,0.0655,200000,155224.68585732227,-44775.31414267773,0.7761234292866114
2021-07-18,1,0.2178436718736971,-97877.17137004981,0.7666,1188890.9515049146,0.06755,200000,155342.22334643715,-44657.77665356285,0.7767111167321857
2021-07-19,1,0.47107137044452974,-97877.17137004981,0.7277,1188890.9515049146,0.0618,200000,144698.67840898898,-55301.321591011016,0.7234933920449449
2021-07-20,1,0.4075259440150454,-97877.17137004981,0.6807,1188890.9515049146,0.05773,200000,135259.66518197162,-64740.33481802838,0.6762983259098581
2021-07-21,0,-0.12442094754868618,0.0,0.7456,0.0,0.06605,200000,172665.72525719623,-27334.27474280377,0.8633286262859812
2021-07-22,0,-0.15079112398338124,0.0,0.7708,0.0,0.06777,200000,172665.72525719623,-27334.27474280377,0.8633286262859812
2021-07-23,0,-0.43540990804508567,0.0,0.7982,0.0,0.07099,200000,172665.72525719623,-27334.27474280377,0.8633286262859812
2021-07-24,0,-0.7047668024987331,0.0,0.8075,0.0,0.07219,200000,172665.72525719623,-27334.27474280377,0.8633286262859812
2021-07-25,0,-0.8719008400239673,0.0,0.8259,0.0,0.07438,200000,172665.72525719623,-27334.27474280377,0.8633286262859812
2021-07-26,-2,-1.326016014146843,0.0,0.8388,0.0,0.07754,200000,172665.72525719623,-27334.27474280377,0.8633286262859812
2021-07-27,-2,-1.8348214640838743,0.0,0.8677,0.0,0.08396,200000,172665.72525719623,-27334.27474280377,0.8633286262859812
2021-07-28,-2,-1.7163708933400457,0.0,0.8683,0.0,0.08283,200000,172665.72525719623,-27334.27474280377,0.8633286262859812
2021-07-29,0,-0.5799293551411836,0.0,0.9188,0.0,0.08266,200000,172665.72525719623,-27334.27474280377,0.8633286262859812
2021-07-30,0,0.22491954405283998,0.0,0.9888,0.0,0.08596,200000,172665.72525719623,-27334.27474280377,0.8633286262859812
2021-07-31,0,-0.33062216618552187,0.0,1.0024,0.0,0.08962,200000,172665.72525719623,-27334.27474280377,0.8633286262859812
2021-08-01,0,0.6198190651973798,0.0,0.992,0.0,0.08574,200000,172665.72525719623,-27334.27474280377,0.8633286262859812
2021-08-02,2,1.3592471150532632,0.0,1.0239,0.0,0.08606,200000,172665.72525719623,-27334.27474280377,0.8633286262859812
2021-08-03,1,1.1681881553947144,-85300.72386977385,1.0121,1010923.4499835845,0.0854,200000,172665.72525719623,-27334.27474280377,0.8633286262859812
2021-08-04,1,1.1055122144799012,-85300.72386977385,1.0489,1010923.4499835845,0.08841,200000,178847.6714800545,-21152.3285199455,0.8942383574002725
2021-08-05,1,0.7209332166168083,-85300.72386977385,1.0637,1010923.4499835845,0.09082,200000,182546.4477077876,-17453.552292212407,0.9127322385389379
2021-08-06,1,0.23468711778617982,-85300.72386977385,1.1064,1010923.4499835845,0.09665,200000,192082.47233043122,-7917.527669568779,0.9604123616521562
2021-08-07,0,-1.0299334893229157,0.0,1.1257,0.0,0.10371,200000,163845.87911960308,-36154.12088039692,0.8192293955980154
2021-08-08,-2,-1.734539557369223,0.0,1.0553,0.0,0.1013,200000,163845.87911960308,-36154.12088039692,0.8192293955980154
2021-08-09,-2,-1.3342693305747968,0.0,1.1142,0.0,0.10574,200000,163845.87911960308,-36154.12088039692,0.8192293955980154
2021-08-10,-1,-1.1504543780178258,72891.66256766753,1.1239,-770459.3206037952,0.10633,200000,163845.87911960308,-36154.12088039692,0.8192293955980154
2021-08-11,-1,-0.9493544500896044,72891.66256766753,1.1789,-770459.3206037952,0.11096,200000,171422.14721522038,-28577.85278477962,0.8571107360761019
2021-08-12,-1,-1.091166260354019,72891.66256766753,1.1256,-770459.3206037952,0.10725,200000,164678.6175209236,-35321.38247907639,0.823393087604618
2021-08-13,-2,-1.5196285676025958,0.0,1.2274,0.0,0.12083,200000,167473.25219260453,-32526.74780739547,0.8373662609630227
2021-08-14,-2,-2.060966044028664,0.0,1.25,0.0,0.13014,200000,167473.25219260453,-32526.74780739547,0.8373662609630227
2021-08-15,-2,-2.3331095204359893,0.0,1.26,0.0,0.13937,200000,167473.25219260453,-32526.74780739547,0.8373662609630227
2021-08-16,-1,-1.1676915358317963,65691.24193637897,1.2747,-650684.7936615298,0.12869,200000,167473.25219260453,-32526.74780739547,0.8373662609630227
2021-08-17,-1,-1.045363622957752,65691.24193637897,1.1763,-650684.7936615298,0.11816,200000,154157.52310880893,-45842.476891191065,0.7707876155440447
2021-08-18,-1,-1.1243271506487695,65691.24193637897,1.1708,-650684.7936615298,0.11955,200000,154700.67314134838,-45299.32685865162,0.7735033657067418
2021-08-19,-1,-1.029385153403828,65691.24193637897,1.2728,-650684.7936615298,0.13013,200000,168285.42493579802,-31714.575064201985,0.8414271246789901
2021-08-20,0,0.18158912547710454,0.0,1.4356,0.0,0.13295,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-08-21,0,0.43910565517027556,0.0,1.4074,0.0,0.12822,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-08-22,2,1.2168064375585188,0.0,1.4833,0.0,0.12817,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-08-23,2,1.6320269043090998,0.0,1.5689,0.0,0.13164,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-08-24,2,1.5467485587252463,0.0,1.4367,0.0,0.12128,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-08-25,2,1.384525821480266,0.0,1.4938,0.0,0.1275,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-08-26,0,0.9657017674798549,0.0,1.318,0.0,0.11591,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-08-27,0,0.38852689385694117,0.0,1.397,0.0,0.12803,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-08-28,0,0.8758076677078377,0.0,1.401,0.0,0.12328,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-08-29,0,0.6241607256718321,0.0,1.383,0.0,0.12352,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-08-30,0,0.6758878130762154,0.0,1.321,0.0,0.11709,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-08-31,0,0.09533123461473296,0.0,1.327,0.0,0.12282,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-01,0,-0.41940410022251573,0.0,1.423,0.0,0.13728,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-02,0,-0.7150193595077359,0.0,1.447,0.0,0.14307,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-03,0,-0.04222189939315023,0.0,1.535,0.0,0.14294,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-04,0,0.7798959138053517,0.0,1.656,0.0,0.14477,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-05,0,0.9602069805975693,0.0,1.79,0.0,0.15391,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-06,0,0.8543771760060955,0.0,1.742,0.0,0.14998,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-07,0,0.19840168303643604,0.0,1.382,0.0,0.12286,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-08,2,1.2433014381449334,0.0,1.404,0.0,0.11837,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-09,2,2.6543342936873775,0.0,1.583,0.0,0.12163,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-10,2,3.615758208938639,0.0,1.786,0.0,0.11252,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-11,2,2.354343980670695,0.0,1.746,0.0,0.11549,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-12,2,1.7029992678468997,0.0,1.743,0.0,0.11984,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-13,2,2.566209628034959,0.0,1.93,0.0,0.11245,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-14,2,2.253428883998632,0.0,2.074,0.0,0.11764,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-15,2,1.9384878089503852,0.0,2.166,0.0,0.12206,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-16,2,1.6252380245155336,0.0,2.048,0.0,0.11669,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-17,2,1.2253597242923628,0.0,1.877,0.0,0.11145,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-18,1,1.174079531578157,-41409.60803579857,1.928,706716.1573251274,0.11297,200000,159675.44858603927,-40324.551413960726,0.7983772429301964
2021-09-19,1,0.9138541822730096,-41409.60803579857,1.796,706716.1573251274,0.10824,200000,150866.61290116602,-49133.38709883398,0.7543330645058302
