date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,WAVESUSDT_position,WAVESUSDT_price,init,total_asset,pnl,return
2021-03-08,2,1.6915025187830517,0.0,0.7665,0.0,10.0798,200000,208078.8435388814,8078.843538881396,1.040394217694407
2021-03-09,2,1.2353863920136128,0.0,0.7679,0.0,10.7134,200000,208078.8435388814,8078.843538881396,1.040394217694407
2021-03-10,2,1.3292974662163723,0.0,0.763,0.0,10.2479,200000,208078.8435388814,8078.843538881396,1.040394217694407
2021-03-11,2,1.2102410868507605,0.0,0.7457,0.0,10.0584,200000,208078.8435388814,8078.843538881396,1.040394217694407
2021-03-12,2,1.2195696010123385,0.0,0.742,0.0,9.873,200000,208078.8435388814,8078.843538881396,1.040394217694407
2021-03-13,1,1.153271061061438,-135133.68199693557,0.7699,10247.160619466236,10.153,200000,208078.8435388814,8078.843538881396,1.040394217694407
2021-03-14,2,1.3414266634659562,0.0,0.7764,0.0,9.7388,200000,213201.58640044442,13201.586400444416,1.066007932002222
2021-03-15,0,0.9967539776315724,0.0,0.7364,0.0,9.5842,200000,213201.58640044442,13201.586400444416,1.066007932002222
2021-03-16,0,0.6129131973503448,0.0,0.722,0.0,9.8411,200000,213201.58640044442,13201.586400444416,1.066007932002222
2021-03-17,0,0.7849274449790851,0.0,0.7711,0.0,10.1243,200000,213201.58640044442,13201.586400444416,1.066007932002222
2021-03-18,0,0.5627595547686872,0.0,0.7644,0.0,10.2454,200000,213201.58640044442,13201.586400444416,1.066007932002222
2021-03-19,1,1.0034671557854928,-131071.92081670012,0.8133,10443.276891749501,10.2076,200000,213201.58640044442,13201.586400444416,1.066007932002222
2021-03-20,1,0.4089400117573363,-131071.92081670012,0.7615,10443.276891749501,10.1674,200000,205992.24117109104,5992.241171091038,1.0299612058554553
2021-03-21,1,0.8707982193820908,-131071.92081670012,0.7915,10443.276891749501,9.95,200000,207654.03039932568,7654.030399325682,1.0382701519966284
2021-03-22,1,1.1284196557552053,-131071.92081670012,0.7997,10443.276891749501,9.7854,200000,207009.85677364064,7009.85677364064,1.0350492838682033
2021-03-23,1,0.2783466789845647,-131071.92081670012,0.856,10443.276891749501,11.1934,200000,229093.33977920417,29093.339779204165,1.145466698896021
2021-03-24,0,-2.3061021891705975,0.0,0.7352,0.0,10.836,200000,196402.31418588472,-3597.685814115277,0.9820115709294236
2021-03-25,-2,-2.4467388061575206,0.0,0.6915,0.0,10.4376,200000,196402.31418588472,-3597.685814115277,0.9820115709294236
2021-03-26,-2,-2.7431199730683815,0.0,0.7518,0.0,12.2797,200000,196402.31418588472,-3597.685814115277,0.9820115709294236
2021-03-27,0,0.11449572141852953,0.0,0.8921,0.0,11.8802,200000,196402.31418588472,-3597.685814115277,0.9820115709294236
2021-03-28,0,-0.013471012117512593,0.0,0.8781,0.0,11.8043,200000,196402.31418588472,-3597.685814115277,0.9820115709294236
2021-03-29,0,0.14306038352450373,0.0,0.937,0.0,12.44,200000,196402.31418588472,-3597.685814115277,0.9820115709294236
2021-03-30,2,1.3564759713727035,0.0,1.0083,0.0,12.3159,200000,196402.31418588472,-3597.685814115277,0.9820115709294236
2021-03-31,2,1.8006566843642504,0.0,1.0245,0.0,11.964,200000,196402.31418588472,-3597.685814115277,0.9820115709294236
2021-04-01,1,1.0714679177188102,-101342.7833776495,0.969,8321.074193360366,11.8015,200000,196402.31418588472,-3597.685814115277,0.9820115709294236
2021-04-02,1,1.0825421653270753,-101342.7833776495,1.0801,8321.074193360366,13.0557,200000,218097.78867245413,18097.78867245413,1.0904889433622706
2021-04-03,2,2.5229614697198284,0.0,1.1088,0.0,11.5989,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-04,2,2.4064836914742362,0.0,1.214,0.0,12.1824,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-05,2,1.3205011940717937,0.0,1.1686,0.0,12.7873,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-06,0,0.2912729565824023,0.0,1.0994,0.0,13.3887,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-07,0,-0.023511569298605664,0.0,0.9606,0.0,12.0935,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-08,0,-0.07508770295693362,0.0,1.0825,0.0,13.7169,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-09,0,-0.9305013938518265,0.0,1.1855,0.0,16.7768,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-10,0,-0.39453247812668063,0.0,1.2324,0.0,16.3286,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-11,0,-0.13250346193390383,0.0,1.2135,0.0,15.608,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-12,0,-0.2440483263676569,0.0,1.1638,0.0,15.1712,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-13,0,-0.6355620374362128,0.0,1.1615,0.0,15.8069,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-14,0,-0.5075691396211052,0.0,1.1461,0.0,15.2118,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-15,0,-0.253441341175164,0.0,1.2549,0.0,15.9422,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-16,0,0.18320677512522923,0.0,1.3563,0.0,16.4725,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-17,0,0.2727362236927949,0.0,1.3005,0.0,15.5916,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-18,2,1.6690975998431588,0.0,1.2961,0.0,13.5951,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-19,1,1.0652289830899133,-93835.49289728337,1.131,8578.005550135182,12.3721,200000,212255.88493365498,12255.884933654976,1.0612794246682749
2021-04-20,0,-0.15206281675422328,0.0,1.1021,0.0,13.524,200000,199663.03459572277,-336.96540427723085,0.9983151729786138
2021-04-21,-1,-1.1441786198524402,94960.06591635251,1.0513,-6910.859867216411,14.4456,200000,199663.03459572277,-336.96540427723085,0.9983151729786138
2021-04-22,-2,-1.6620454975147925,0.0,0.8442,0.0,12.6958,200000,207236.6416513441,7236.641651344107,1.0361832082567206
2021-04-23,-2,-2.4404767135928047,0.0,0.7958,0.0,14.6013,200000,207236.6416513441,7236.641651344107,1.0361832082567206
2021-04-24,-2,-2.0674612370285743,0.0,0.7353,0.0,13.1594,200000,207236.6416513441,7236.641651344107,1.0361832082567206
2021-04-25,-2,-1.6369473524642224,0.0,0.7533,0.0,12.936,200000,207236.6416513441,7236.641651344107,1.0361832082567206
2021-04-26,-2,-2.1492939312441743,0.0,0.8849,0.0,18.523,200000,207236.6416513441,7236.641651344107,1.0361832082567206
2021-04-27,-2,-1.8968087805173122,0.0,0.9627,0.0,20.639,200000,207236.6416513441,7236.641651344107,1.0361832082567206
2021-04-28,-2,-1.5184792973517107,0.0,0.9299,0.0,18.999,200000,207236.6416513441,7236.641651344107,1.0361832082567206
2021-04-29,-2,-1.8149961696950945,0.0,0.9307,0.0,23.015,200000,207236.6416513441,7236.641651344107,1.0361832082567206
2021-04-30,-2,-1.4478980870277895,0.0,1.0069,0.0,23.261,200000,207236.6416513441,7236.641651344107,1.0361832082567206
2021-05-01,-2,-1.237636036225451,0.0,0.9994,0.0,22.495,200000,207236.6416513441,7236.641651344107,1.0361832082567206
2021-05-02,-2,-1.229248420122075,0.0,1.003,0.0,23.805,200000,207236.6416513441,7236.641651344107,1.0361832082567206
2021-05-03,-2,-1.6251978908938125,0.0,1.0033,0.0,32.632,200000,207236.6416513441,7236.641651344107,1.0361832082567206
2021-05-04,-2,-1.6854047230777398,0.0,0.8662,0.0,35.175,200000,207236.6416513441,7236.641651344107,1.0361832082567206
2021-05-05,-2,-1.3771575873569044,0.0,0.9898,0.0,35.932,200000,207236.6416513441,7236.641651344107,1.0361832082567206
2021-05-06,-1,-1.0564785428068824,94413.04858831168,1.0975,-3028.4471964247273,34.215,200000,207236.6416513441,7236.641651344107,1.0361832082567206
2021-05-07,-1,-0.9384475107503585,94413.04858831168,1.0584,-3028.4471964247273,32.447,200000,198190.7968082622,-1809.20319173779,0.9909539840413111
2021-05-08,-1,-0.9166959030169264,94413.04858831168,1.0369,-3028.4471964247273,32.391,200000,195991.3232206137,-4008.6767793862964,0.9799566161030685
2021-05-09,-1,-0.8438991236373998,94413.04858831168,1.0338,-3028.4471964247273,31.619,200000,193360.68153435006,-6639.318465649936,0.9668034076717503
2021-05-10,-1,-1.0443642567322777,94413.04858831168,0.8988,-3028.4471964247273,30.851,200000,178289.0725280738,-21710.927471926203,0.891445362640369
2021-05-11,-1,-0.9891433939494557,94413.04858831168,0.9724,-3028.4471964247273,33.172,200000,192266.89884707532,-7733.101152924675,0.9613344942353766
2021-05-12,-2,-1.2938329729209792,0.0,0.7956,0.0,31.664,200000,228014.37222207594,28014.372222075937,1.1400718611103797
2021-05-13,-1,-1.1686054974702422,141413.03164355987,0.8062,-3576.8082484482015,31.874,200000,228014.37222207594,28014.372222075937,1.1400718611103797
2021-05-14,-1,-1.0968049193934848,141413.03164355987,0.8414,-3576.8082484482015,33.414,200000,238500.39563853948,38500.395638539485,1.1925019781926975
2021-05-15,-1,-1.0770827375151166,141413.03164355987,0.7817,-3576.8082484482015,31.189,200000,222099.6392966217,22099.639296621695,1.1104981964831084
2021-05-16,-1,-0.9308989565296698,141413.03164355987,0.7794,-3576.8082484482015,30.456,200000,219152.58887772897,19152.588877728966,1.0957629443886447
2021-05-17,-1,-0.8311552373976443,141413.03164355987,0.6959,-3576.8082484482015,27.001,200000,194986.7282371032,-5013.271762896795,0.9749336411855161
2021-05-18,-1,-0.7043593396453246,141413.03164355987,0.7277,-3576.8082484482015,27.64,200000,201769.24311412682,1769.243114126817,1.0088462155706341
2021-05-19,-1,-0.31733578387145606,141413.03164355987,0.5153,-3576.8082484482015,18.148,200000,137782.05129876436,-62217.94870123564,0.6889102564938219
2021-05-20,0,4.0157842461307185,0.0,2.4318,0.0,24.327,200000,-28860.82386873354,-228860.82386873354,-0.1443041193436676
2021-05-21,2,1.722390427755449,0.0,1.3506,0.0,20.726,200000,-28860.82386873354,-228860.82386873354,-0.1443041193436676
2021-05-22,0,0.8237416160221489,0.0,0.8925,0.0,17.991,200000,-28860.82386873354,-228860.82386873354,-0.1443041193436676
2021-05-23,0,0.835420308633856,0.0,0.7534,0.0,14.737,200000,-28860.82386873354,-228860.82386873354,-0.1443041193436676
2021-05-24,0,0.8316984854656782,0.0,0.9185,0.0,17.461,200000,-28860.82386873354,-228860.82386873354,-0.1443041193436676
2021-05-25,2,1.3179870361560946,0.0,1.0436,0.0,16.14,200000,-28860.82386873354,-228860.82386873354,-0.1443041193436676
2021-05-26,2,1.2965211956472262,0.0,1.1722,0.0,17.45,200000,-28860.82386873354,-228860.82386873354,-0.1443041193436676
2021-05-27,1,1.0581006772985058,13549.682567480535,1.065,-873.9348312964371,16.512,200000,28860.82386873354,-171139.17613126646,0.1443041193436677
2021-05-28,2,1.6901890525463272,0.0,1.1689,0.0,14.031,200000,32436.86820394123,-167563.13179605876,0.16218434101970614
2021-05-29,2,1.3649346297976048,0.0,1.0449,0.0,13.105,200000,32436.86820394123,-167563.13179605876,0.16218434101970614
2021-05-30,1,1.150723888648958,-15673.013241177634,1.0348,1217.1432721929168,13.325,200000,32436.86820394123,-167563.13179605876,0.16218434101970614
2021-05-31,1,1.0028930329978234,-15673.013241177634,1.0609,1217.1432721929168,13.842,200000,33475.1969212597,-166524.8030787403,0.16737598460629843
2021-06-01,1,0.9118056605179848,-15673.013241177634,1.0147,1217.1432721929168,13.221,200000,31995.257737485495,-168004.7422625145,0.15997628868742741
2021-06-02,1,0.6132036407786857,-15673.013241177634,1.0517,1217.1432721929168,14.747,200000,34432.519860775465,-165567.48013922453,0.17216259930387734
2021-06-03,1,0.5542026741740197,-15673.013241177634,1.0986,1217.1432721929168,15.325,200000,35871.0929931142,-164128.9070068858,0.17935546496557098
2021-06-04,1,0.5239631795169022,-15673.013241177634,1.0087,1217.1432721929168,13.875,200000,32697.231358052595,-167302.76864194742,0.1634861567902629
2021-06-05,1,0.2118292819165674,-15673.013241177634,0.9579,1217.1432721929168,14.13,200000,32211.41381980997,-167788.58618019003,0.16105706909904982
2021-06-06,0,-0.10656925110567689,0.0,1.0378,0.0,16.297,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-07,0,-0.11517627227190588,0.0,0.935,0.0,14.208,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-08,0,-0.45762158777709455,0.0,0.9221,0.0,14.418,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-09,0,-0.023752867113761116,0.0,0.9842,0.0,14.592,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-10,0,-0.09747303426113935,0.0,0.9379,0.0,14.028,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-11,0,-0.8909850923445147,0.0,0.8579,0.0,14.075,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-12,-2,-1.8536089080956353,0.0,0.784,0.0,14.629,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-13,-2,-1.512049666473759,0.0,0.8681,0.0,15.177,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-14,-2,-1.4257930477497056,0.0,0.8912,0.0,15.666,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-15,-2,-1.7473400635843732,0.0,0.8658,0.0,16.579,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-16,-2,-1.8932059081042039,0.0,0.8172,0.0,16.936,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-17,-2,-1.9705839066669153,0.0,0.8242,0.0,18.35,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-18,-2,-1.639319251414164,0.0,0.7619,0.0,16.448,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-19,-2,-1.4126731323789936,0.0,0.7464,0.0,15.839,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-20,-2,-1.8326921006753554,0.0,0.7205,0.0,17.904,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-21,-2,-1.9575465181625835,0.0,0.5021,0.0,13.972,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-22,-2,-1.6145443304868718,0.0,0.4694,0.0,12.544,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-23,-2,-1.346124472415846,0.0,0.5098,0.0,13.109,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-24,0,-0.9510769277932819,0.0,0.5747,0.0,13.535,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-25,-1,-1.1021895093595409,28080.289337264017,0.514,-1112.5621459457107,12.973,200000,28866.53743870741,-171133.46256129257,0.1443326871935371
2021-06-26,-1,-0.8914613677970551,28080.289337264017,0.5552,-1112.5621459457107,13.579,200000,30697.65801984579,-169302.34198015422,0.15348829009922893
2021-06-27,-1,-0.8308246688912695,28080.289337264017,0.5636,-1112.5621459457107,13.867,200000,31253.95034831117,-168746.04965168884,0.15626975174155577
2021-06-28,-1,-0.5859748649573092,28080.289337264017,0.5991,-1112.5621459457107,14.142,200000,32556.75520991911,-167443.24479008088,0.1627837760495956
2021-06-29,-1,-0.3053126865324581,28080.289337264017,0.6821,-1112.5621459457107,15.413,200000,36301.48571240903,-163698.51428759098,0.18150742856204505
2021-06-30,0,0.6226131042945577,0.0,0.8245,0.0,16.329,200000,23881.36616128075,-176118.63383871925,0.1194068308064038
2021-07-01,0,0.18376248824205563,0.0,0.735,0.0,15.821,200000,23881.36616128075,-176118.63383871925,0.1194068308064038
2021-07-02,0,-0.07489787923983246,0.0,0.7143,0.0,16.086,200000,23881.36616128075,-176118.63383871925,0.1194068308064038
2021-07-03,0,0.31983224403545774,0.0,0.7438,0.0,16.188,200000,23881.36616128075,-176118.63383871925,0.1194068308064038
2021-07-04,0,0.2981881819144916,0.0,0.7595,0.0,16.891,200000,23881.36616128075,-176118.63383871925,0.1194068308064038
2021-07-05,2,1.6083087867272827,0.0,0.8009,0.0,15.974,200000,23881.36616128075,-176118.63383871925,0.1194068308064038
2021-07-06,2,1.3586905404936553,0.0,0.7976,0.0,16.191,200000,23881.36616128075,-176118.63383871925,0.1194068308064038
2021-07-07,2,1.4147197520292605,0.0,0.8286,0.0,16.542,200000,23881.36616128075,-176118.63383871925,0.1194068308064038
2021-07-08,1,1.050636830408009,-16552.09742256775,0.7214,806.4759611401037,14.806,200000,23881.36616128075,-176118.63383871925,0.1194068308064038
2021-07-09,1,1.1440511382797096,-16552.09742256775,0.7407,806.4759611401037,15.0,200000,24357.277977997488,-175642.7220220025,0.12178638988998747
2021-07-10,2,1.5801114077598215,0.0,0.7434,0.0,14.189,200000,24743.107972600672,-175256.89202739933,0.12371553986300332
2021-07-11,2,1.6112202943931626,0.0,0.7617,0.0,14.31,200000,24743.107972600672,-175256.89202739933,0.12371553986300332
2021-07-12,2,1.7138147380605868,0.0,0.7601,0.0,13.932,200000,24743.107972600672,-175256.89202739933,0.12371553986300332
2021-07-13,2,2.5183313896673534,0.0,0.8291,0.0,13.533,200000,24743.107972600672,-175256.89202739933,0.12371553986300332
2021-07-14,2,1.4453958219213354,0.0,0.767,0.0,13.594,200000,24743.107972600672,-175256.89202739933,0.12371553986300332
2021-07-15,1,1.1725213008358648,-17040.707970110656,0.726,945.4037892633605,13.086,200000,24743.107972600672,-175256.89202739933,0.12371553986300332
2021-07-16,1,1.1605657286100535,-17040.707970110656,0.753,945.4037892633605,13.447,200000,25544.49785571773,-174455.50214428228,0.12772248927858865
2021-07-17,1,0.67348406581275,-17040.707970110656,0.7084,945.4037892633605,13.168,200000,24520.71462304632,-175479.2853769537,0.12260357311523151
2021-07-18,1,0.5555567429371913,-17040.707970110656,0.7055,945.4037892633605,13.166,200000,24469.405762354472,-175530.59423764554,0.12234702881177228
2021-07-19,0,-0.007863963593119368,0.0,0.6591,0.0,12.832,200000,23843.217171873155,-176156.78282812686,0.11921608585936572
2021-07-20,0,-0.19788378843482068,0.0,0.6001,0.0,11.871,200000,23843.217171873155,-176156.78282812686,0.11921608585936572
2021-07-21,0,-0.11503032442800624,0.0,0.6524,0.0,12.752,200000,23843.217171873155,-176156.78282812686,0.11921608585936572
2021-07-22,-1,-1.0890560485666436,17774.874885845504,0.6707,-845.2643637221057,14.104,200000,23843.217171873155,-176156.78282812686,0.11921608585936572
2021-07-23,-1,-1.1846717475546873,17774.874885845504,0.6797,-845.2643637221057,14.348,200000,24209.43555059396,-175790.56444940605,0.12104717775296969
2021-07-24,-2,-1.425274488717195,0.0,0.7003,0.0,14.973,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-07-25,-2,-1.5067129165195907,0.0,0.7075,0.0,15.406,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-07-26,0,-0.5157099499133276,0.0,0.7453,0.0,14.97,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-07-27,0,-0.40108858423979443,0.0,0.7566,0.0,15.061,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-07-28,0,-0.8560257079886883,0.0,0.7575,0.0,15.63,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-07-29,0,-0.31635445562586284,0.0,0.7966,0.0,15.738,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-07-30,0,-0.3270687652858287,0.0,0.8208,0.0,16.261,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-07-31,0,-0.5569660263710305,0.0,0.8193,0.0,16.587,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-08-01,0,-0.4433999245447838,0.0,0.7825,0.0,15.775,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-08-02,0,-0.5810265462837599,0.0,0.7883,0.0,16.115,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-08-03,0,-0.8261696047578408,0.0,0.7709,0.0,16.069,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-08-04,0,-0.399644476522596,0.0,0.7965,0.0,16.277,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-08-05,0,-0.3197866818792149,0.0,0.8006,0.0,16.365,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-08-06,0,0.40993082833818817,0.0,0.8346,0.0,16.654,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-08-07,0,0.4423456221016038,0.0,0.8649,0.0,17.348,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-08-08,2,1.954234348454091,0.0,0.85,0.0,16.248,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-08-09,1,1.0197915156671888,-13689.024250043625,0.8785,696.5022474031811,17.266,200000,24051.615607326647,-175948.38439267335,0.12025807803663324
2021-08-10,1,0.3593989224733026,-13689.024250043625,0.8747,696.5022474031811,17.585,200000,24221.7815320981,-175778.2184679019,0.12110890766049054
2021-08-11,0,-0.0155998256215418,0.0,0.9151,0.0,18.579,200000,23638.126444037873,-176361.8735559621,0.11819063222018944
2021-08-12,-2,-2.8299592851820323,0.0,0.8683,0.0,19.844,200000,23638.126444037873,-176361.8735559621,0.11819063222018944
2021-08-13,-2,-1.9882488771268583,0.0,0.9299,0.0,20.691,200000,23638.126444037873,-176361.8735559621,0.11819063222018944
2021-08-14,-2,-3.6213157799696853,0.0,0.9328,0.0,26.469,200000,23638.126444037873,-176361.8735559621,0.11819063222018944
2021-08-15,-2,-2.3551879976742205,0.0,0.9354,0.0,24.905,200000,23638.126444037873,-176361.8735559621,0.11819063222018944
2021-08-16,-2,-1.745880016097792,0.0,0.9144,0.0,23.452,200000,23638.126444037873,-176361.8735559621,0.11819063222018944
2021-08-17,-2,-1.5492739798393285,0.0,0.8641,0.0,22.204,200000,23638.126444037873,-176361.8735559621,0.11819063222018944
2021-08-18,-2,-1.7752640649916769,0.0,0.8471,0.0,23.343,200000,23638.126444037873,-176361.8735559621,0.11819063222018944
2021-08-19,-2,-1.4919021484442634,0.0,0.8775,0.0,23.869,200000,23638.126444037873,-176361.8735559621,0.11819063222018944
2021-08-20,-2,-1.2661069141899515,0.0,0.9117,0.0,24.498,200000,23638.126444037873,-176361.8735559621,0.11819063222018944
2021-08-21,-1,-1.191154025213601,12871.992182551661,0.9182,-474.4896712842321,24.909,200000,23638.126444037873,-176361.8735559621,0.11819063222018944
2021-08-22,-2,-1.3122198571511783,0.0,0.9149,0.0,26.022,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-08-23,0,-0.895818228480439,0.0,0.9678,0.0,26.007,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-08-24,2,1.812387483120431,0.0,1.3197,0.0,23.651,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-08-25,0,0.7356511453285468,0.0,1.1726,0.0,24.268,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-08-26,0,0.6693392757830949,0.0,1.0959,0.0,22.99,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-08-27,0,0.5622537722703771,0.0,1.1515,0.0,24.65,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-08-28,0,0.5878665350386973,0.0,1.1745,0.0,25.31,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-08-29,0,0.5893016510026053,0.0,1.1415,0.0,24.8,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-08-30,0,-0.14527317412726565,0.0,1.0925,0.0,26.54,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-08-31,0,-0.2540151989947527,0.0,1.129,0.0,28.13,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-01,0,-0.275555933686506,0.0,1.1576,0.0,29.07,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-02,0,-0.3543541023215524,0.0,1.1622,0.0,29.72,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-03,0,-0.36964812620585524,0.0,1.2082,0.0,30.76,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-04,0,0.3589409107695349,0.0,1.3275,0.0,30.53,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-05,0,0.8370061345023097,0.0,1.3703,0.0,29.49,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-06,0,0.6689710198832556,0.0,1.3423,0.0,29.23,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-07,0,-0.2717635388979004,0.0,1.1209,0.0,27.27,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-08,0,-0.30799330762096583,0.0,1.1326,0.0,27.5,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-09,0,-0.9929537716252771,0.0,1.1803,0.0,31.26,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-10,0,-0.9587399043331976,0.0,1.1089,0.0,29.14,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-11,-2,-1.2157929417016196,0.0,1.1309,0.0,30.54,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-12,-2,-1.474929107033091,0.0,1.1385,0.0,32.06,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-13,-2,-1.3688373122297925,0.0,1.0848,0.0,29.98,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-14,0,-0.9254082016782441,0.0,1.1241,0.0,29.84,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-15,0,-0.7060424082539278,0.0,1.1647,0.0,30.46,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-16,0,-0.9918699405515709,0.0,1.14,0.0,30.94,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-17,0,0.39418527374032447,0.0,1.1934,0.0,28.82,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-18,0,0.7116999373832814,0.0,1.2201,0.0,29.01,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-19,0,0.8977029764314188,0.0,1.1712,0.0,27.4,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-20,2,1.2130502941420123,0.0,1.0144,0.0,23.02,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-21,1,1.1293496516152932,-12256.334053452629,0.9876,541.0976983097817,22.37,200000,24208.711022379634,-175791.28897762037,0.12104355511189813
2021-09-22,1,1.0533496915858602,-12256.334053452629,1.093,541.0976983097817,24.7,200000,26761.28626867533,-173238.71373132468,0.13380643134337655
2021-09-23,1,1.0513712033964555,-12256.334053452629,1.1219,541.0976983097817,25.15,200000,27358.98828705951,-172641.0117129405,0.13679494143529747
2021-09-24,2,1.2017792613861036,0.0,1.1589,0.0,25.56,200000,24582.11938812786,-175417.88061187213,0.12291059694063933
2021-09-25,2,1.507301961901828,0.0,1.125,0.0,24.23,200000,24582.11938812786,-175417.88061187213,0.12291059694063933
2021-09-26,2,1.468127019343123,0.0,1.0964,0.0,23.65,200000,24582.11938812786,-175417.88061187213,0.12291059694063933
2021-09-27,2,1.4523823533591327,0.0,1.0672,0.0,22.74,200000,24582.11938812786,-175417.88061187213,0.12291059694063933
2021-09-28,0,0.43584693418585707,0.0,0.9897,0.0,22.95,200000,24582.11938812786,-175417.88061187213,0.12291059694063933
2021-09-29,0,0.7191632333157822,0.0,1.0326,0.0,23.19,200000,24582.11938812786,-175417.88061187213,0.12291059694063933
2021-09-30,1,1.1741332814207053,-10843.458045049783,1.1335,507.0569180719443,24.24,200000,24582.11938812786,-175417.88061187213,0.12291059694063933
2021-10-01,1,1.16936237819262,-10843.458045049783,1.2327,507.0569180719443,26.12,200000,26611.057432172052,-173388.94256782794,0.13305528716086035
