date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,DASHUSDT_position,DASHUSDT_price,init,total_asset,pnl,return
2021-02-24,2,1.874679789401926,0.0,0.0031333,0.0,237.4,200000,200743.1748634396,743.1748634396063,1.003715874317198
2021-02-25,2,1.7342871545208767,0.0,0.0029679,0.0,218.5,200000,200743.1748634396,743.1748634396063,1.003715874317198
2021-02-26,2,1.5301057597875445,0.0,0.0028118,0.0,206.7,200000,200743.1748634396,743.1748634396063,1.003715874317198
2021-02-27,1,1.0870440147954956,-37987884.12373015,0.0026422,476.3946434653747,210.69,200000,200743.1748634396,743.1748634396063,1.003715874317198
2021-02-28,1,0.947559808830999,-37987884.12373015,0.0024256,476.3946434653747,196.77,200000,185883.58572520164,-14116.414274798357,0.9294179286260082
2021-03-01,1,0.9151187379146909,-37987884.12373015,0.002807,476.3946434653747,224.94,200000,213792.20183641193,13792.201836411929,1.0689610091820596
2021-03-02,1,0.8126800458190174,-37987884.12373015,0.0026748,476.3946434653747,216.04,200000,204530.29122841294,4530.291228412942,1.0226514561420648
2021-03-03,1,0.6603361264700716,-37987884.12373015,0.0026857,476.3946434653747,222.59,200000,208064.7440800598,8064.744080059812,1.040323720400299
2021-03-04,1,0.5346396630115584,-37987884.12373015,0.0024918,476.3946434653747,211.18,200000,195263.23046652862,-4736.769533471379,0.9763161523326431
2021-03-05,2,1.223561187922196,0.0,0.0030274,0.0,205.7,200000,217753.3170987927,17753.3170987927,1.0887665854939634
2021-03-06,1,1.0106267621948937,-36468483.85509843,0.0029855,521.9148581055383,208.61,200000,217753.3170987927,17753.3170987927,1.0887665854939634
2021-03-07,1,0.8843345675798019,-36468483.85509843,0.0030384,521.9148581055383,214.79,200000,222907.93371781963,22907.93371781963,1.114539668589098
2021-03-08,1,0.7029967176406288,-36468483.85509843,0.0030073,521.9148581055383,218.23,200000,223569.15098180913,23569.15098180913,1.1178457549090457
2021-03-09,1,0.30596968212510084,-36468483.85509843,0.0031371,521.9148581055383,244.2,200000,241856.8890512017,41856.889051201695,1.2092844452560085
2021-03-10,1,0.36387971919072065,-36468483.85509843,0.0030958,521.9148581055383,234.41,200000,235241.19420713297,35241.19420713297,1.176205971035665
2021-03-11,1,0.36795222874410566,-36468483.85509843,0.0031403,521.9148581055383,235.39,200000,237375.51829962825,37375.51829962825,1.1868775914981413
2021-03-12,0,0.12530967943734564,0.0,0.0029625,0.0,224.69,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-13,2,3.6758335100000785,0.0,0.004619,0.0,243.04,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-14,2,3.9778923369725825,0.0,0.0072737,0.0,231.17,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-15,2,2.8676118817989003,0.0,0.00708,0.0,221.42,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-16,2,2.1484437051041354,0.0,0.0068416,0.0,223.59,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-17,2,1.8973279972851569,0.0,0.0071676,0.0,229.47,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-18,2,1.6840857816912949,0.0,0.0071323,0.0,225.83,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-19,2,1.8996763900398401,0.0,0.00815,0.0,225.72,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-20,2,1.469532218966218,0.0,0.0077178,0.0,227.11,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-21,2,1.5080531445078327,0.0,0.0080067,0.0,221.01,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-22,2,1.3205012902355557,0.0,0.00742,0.0,206.6,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-23,2,1.2796141004873145,0.0,0.0076374,0.0,206.62,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-24,2,1.2384047683302013,0.0,0.0072311,0.0,190.75,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-25,2,1.3827379947203389,0.0,0.0077737,0.0,189.1,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-26,2,1.980569292752335,0.0,0.0104099,0.0,203.51,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-27,2,1.6297717496481128,0.0,0.0099946,0.0,201.64,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-28,2,1.4300134813411987,0.0,0.0101872,0.0,207.72,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-29,2,2.0554446657867005,0.0,0.0129999,0.0,214.98,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-30,2,2.876779280887549,0.0,0.0181274,0.0,216.3,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-03-31,2,2.0267103687396673,0.0,0.0167518,0.0,222.44,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-04-01,2,1.762557747236002,0.0,0.0173532,0.0,233.44,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-04-02,2,2.545017404561321,0.0,0.0242549,0.0,243.59,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-04-03,2,2.224468548907922,0.0,0.0230732,0.0,222.84,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-04-04,2,1.8031842152731712,0.0,0.0272443,0.0,270.78,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-04-05,2,1.703316366962916,0.0,0.0285997,0.0,273.66,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-04-06,0,0.7956205815574106,0.0,0.0227351,0.0,275.99,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-04-07,0,0.6578261268621275,0.0,0.0204695,0.0,253.45,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-04-08,0,0.7852081754184634,0.0,0.0231061,0.0,267.79,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-04-09,0,0.42962378563617876,0.0,0.0209399,0.0,265.1,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-04-10,0,-0.1048117078897495,0.0,0.0191341,0.0,283.32,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-04-11,0,-0.12658204905054682,0.0,0.0197457,0.0,286.79,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-04-12,0,-0.29861407799199974,0.0,0.0187987,0.0,280.48,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-04-13,0,-0.5723112900235791,0.0,0.0187208,0.0,294.31,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-04-14,-1,-1.0009388937415704,5934039.585992839,0.01757,-341.43658477172573,305.36,200000,208522.15105178836,8522.151051788358,1.0426107552589419
2021-04-15,-1,-1.0810053933671107,5934039.585992839,0.0185614,-341.43658477172573,326.8,200000,221725.55827484746,21725.558274847455,1.1086277913742373
2021-04-16,-2,-1.465027832350076,0.0,0.0190209,0.0,378.47,200000,224874.8817291322,24874.881729132205,1.124374408645661
2021-04-17,-2,-1.345340451820611,0.0,0.0188709,0.0,356.64,200000,224874.8817291322,24874.881729132205,1.124374408645661
2021-04-18,-2,-1.2467412069680872,0.0,0.0170608,0.0,317.23,200000,224874.8817291322,24874.881729132205,1.124374408645661
2021-04-19,-1,-1.1319167045878906,7124681.008311436,0.0157814,-382.3232373238332,294.09,200000,224874.8817291322,24874.881729132205,1.124374408645661
2021-04-20,-1,-1.1810520044808253,7124681.008311436,0.0160758,-382.3232373238332,317.15,200000,235788.7616706667,35788.76167066669,1.1789438083533335
2021-04-21,-1,-1.0863021579390368,7124681.008311436,0.0149,-382.3232373238332,294.62,200000,218797.81920418813,18797.819204188127,1.0939890960209406
2021-04-22,-2,-1.2046808777822522,0.0,0.0127212,0.0,275.97,200000,239750.133490459,39750.133490459004,1.198750667452295
2021-04-23,0,-0.9908337706676998,0.0,0.0128001,0.0,262.52,200000,239750.133490459,39750.133490459004,1.198750667452295
2021-04-24,0,-0.90615942418875,0.0,0.0120997,0.0,246.17,200000,239750.133490459,39750.133490459004,1.198750667452295
2021-04-25,-1,-1.0132340745253277,10203870.168984465,0.011748,-485.20629298643854,247.06,200000,239750.133490459,39750.133490459004,1.198750667452295
2021-04-26,-1,-0.7148102739182955,10203870.168984465,0.014055,-485.20629298643854,278.62,200000,278603.57257695816,78603.57257695816,1.3930178628847907
2021-04-27,0,-0.1444039900764387,0.0,0.016473,0.0,292.8,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-04-28,0,-0.16259961007503151,0.0,0.015843,0.0,288.78,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-04-29,0,-0.19996737882556426,0.0,0.015375,0.0,286.63,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-04-30,0,-0.6228594013823661,0.0,0.016071,0.0,319.62,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-05-01,0,-0.5613348766651662,0.0,0.016197,0.0,321.98,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-05-02,0,-0.7464059187113418,0.0,0.015528,0.0,315.17,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-05-03,-2,-1.935278995212204,0.0,0.01529,0.0,342.75,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-05-04,-2,-2.930579987223031,0.0,0.013525,0.0,360.62,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-05-05,-2,-2.4223261366399687,0.0,0.014775,0.0,396.74,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-05-06,-2,-2.4201307558979424,0.0,0.014982,0.0,443.11,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-05-07,-2,-1.5641065138223882,0.0,0.015233,0.0,404.11,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-05-08,-2,-1.5870852563050368,0.0,0.01477,0.0,408.83,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-05-09,-2,-1.4966344077158285,0.0,0.01442,0.0,406.96,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-05-10,-2,-1.4870455547833565,0.0,0.012672,0.0,371.63,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-05-11,-2,-1.7021887880586684,0.0,0.01303,0.0,426.74,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-05-12,-2,-1.6107990550114868,0.0,0.010559,0.0,359.0,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-05-13,-2,-1.2301379483530477,0.0,0.01125,0.0,357.29,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-05-14,-1,-1.0659654303368433,9020434.82667372,0.011847,-288.03830460527627,371.01,200000,213730.1827832071,13730.1827832071,1.0686509139160354
2021-05-15,-1,-0.9335390720061619,9020434.82667372,0.010849,-288.03830460527627,336.28,200000,194724.21850724547,-5275.781492754526,0.9736210925362274
2021-05-16,-1,-0.5544048790028236,9020434.82667372,0.011639,-288.03830460527627,331.6,200000,200502.34275476504,502.34275476503535,1.002511713773825
2021-05-17,-1,-0.21939556109651034,9020434.82667372,0.010999,-288.03830460527627,294.45,200000,184028.64144960785,-15971.35855039215,0.9201432072480392
2021-05-18,-1,-0.2713748902805286,9020434.82667372,0.011034,-288.03830460527627,304.52,200000,187244.90239591655,-12755.09760408345,0.9362245119795828
2021-05-19,0,0.09193815906761638,0.0,0.007187,0.0,189.04,200000,203351.07878648452,3351.078786484519,1.0167553939324225
2021-05-20,0,0.12825400116645194,0.0,0.008513,0.0,226.94,200000,203351.07878648452,3351.078786484519,1.0167553939324225
2021-05-21,0,0.880673399045376,0.0,0.007614,0.0,188.34,200000,203351.07878648452,3351.078786484519,1.0167553939324225
2021-05-22,1,1.0187170911431633,-14420016.93280985,0.007051,570.2178194898898,178.31,200000,203351.07878648452,3351.078786484519,1.0167553939324225
2021-05-23,2,1.4061116707549421,0.0,0.00601,0.0,149.93,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-05-24,0,0.7643182321783194,0.0,0.007672,0.0,201.48,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-05-25,2,2.772286182618825,0.0,0.009328,0.0,195.0,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-05-26,2,2.5353405482744042,0.0,0.010742,0.0,214.1,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-05-27,2,1.622364091412596,0.0,0.009547,0.0,205.1,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-05-28,2,1.3349802576764163,0.0,0.008392,0.0,183.22,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-05-29,2,1.2728843779533774,0.0,0.008174,0.0,176.53,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-05-30,2,1.305073442450688,0.0,0.008629,0.0,181.8,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-05-31,0,0.9283332924449696,0.0,0.009011,0.0,197.42,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-01,0,0.6946324612723349,0.0,0.008551,0.0,191.5,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-02,0,0.3763519096866144,0.0,0.008754,0.0,202.42,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-03,0,0.45993560557670027,0.0,0.009274,0.0,210.25,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-04,0,0.5160130646605995,0.0,0.008559,0.0,191.25,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-05,0,0.5198626816457583,0.0,0.008355,0.0,185.23,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-06,0,0.6924469342319999,0.0,0.008559,0.0,185.45,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-07,0,0.3551346854830022,0.0,0.007787,0.0,172.58,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-08,0,0.9998463547388403,0.0,0.007943,0.0,166.22,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-09,0,0.5781759422508252,0.0,0.008231,0.0,176.76,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-10,0,0.3463438089373578,0.0,0.007834,0.0,170.04,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-11,0,0.013797233489711794,0.0,0.00752,0.0,165.71,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-12,0,-0.26087279089663823,0.0,0.007354,0.0,163.5,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-13,0,0.9380154408615808,0.0,0.008202,0.0,172.55,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-14,0,0.389379166834672,0.0,0.008289,0.0,177.91,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-15,0,0.9106777215748816,0.0,0.008067,0.0,171.94,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-16,1,1.0524462106091528,-13186500.507837042,0.007755,621.6493096551749,164.5,200000,204522.62287655252,4522.622876552516,1.0226131143827626
2021-06-17,1,0.795989811369949,-13186500.507837042,0.007689,621.6493096551749,163.93,200000,203297.97373653183,3297.9737365318288,1.0164898686826591
2021-06-18,1,0.3790882216081516,-13186500.507837042,0.007206,621.6493096551749,155.32,200000,191576.4934351155,-8423.506564884505,0.9578824671755775
2021-06-19,1,0.4822726848320584,-13186500.507837042,0.007011,621.6493096551749,150.94,200000,186282.30185979762,-13717.698140202381,0.9314115092989881
2021-06-20,2,1.8925023195796746,0.0,0.007439,0.0,153.28,200000,207330.5939704071,7330.593970407092,1.0366529698520355
2021-06-21,2,1.6206453092725124,0.0,0.005966,0.0,123.09,200000,207330.5939704071,7330.593970407092,1.0366529698520355
2021-06-22,0,-0.5671094997139188,0.0,0.005448,0.0,119.37,200000,207330.5939704071,7330.593970407092,1.0366529698520355
2021-06-23,0,0.042638815764697816,0.0,0.005925,0.0,127.43,200000,207330.5939704071,7330.593970407092,1.0366529698520355
2021-06-24,0,-0.16611413586516066,0.0,0.006093,0.0,131.43,200000,207330.5939704071,7330.593970407092,1.0366529698520355
2021-06-25,0,-0.15397457049155608,0.0,0.005563,0.0,119.77,200000,207330.5939704071,7330.593970407092,1.0366529698520355
2021-06-26,-1,-1.1367896499558612,18357587.56600027,0.005647,-833.8585664832975,124.32,200000,207330.5939704071,7330.593970407092,1.0366529698520355
2021-06-27,0,-0.174548906143494,0.0,0.005911,0.0,127.22,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-06-28,-2,-1.5535224177787708,0.0,0.005948,0.0,132.23,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-06-29,-2,-1.8704059327204048,0.0,0.006248,0.0,140.85,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-06-30,-2,-2.8243819934685384,0.0,0.006132,0.0,145.62,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-01,-2,-2.125204527548844,0.0,0.005876,0.0,138.16,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-02,-2,-1.4396907610203828,0.0,0.005883,0.0,135.35,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-03,-2,-1.206359622232936,0.0,0.006057,0.0,138.81,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-04,0,-0.9128613562969098,0.0,0.006169,0.0,140.22,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-05,0,-0.32960064815370443,0.0,0.005957,0.0,132.52,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-06,0,-0.4212730672232272,0.0,0.006029,0.0,134.94,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-07,0,-0.5550141501074769,0.0,0.005991,0.0,135.15,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-08,0,0.08672342672884478,0.0,0.00574,0.0,126.48,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-09,0,0.01144344831109536,0.0,0.005803,0.0,128.41,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-10,0,-0.44296264906648,0.0,0.005689,0.0,128.42,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-11,0,0.05963414140371696,0.0,0.005761,0.0,128.44,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-12,0,-0.2644954814358562,0.0,0.005621,0.0,126.62,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-13,0,-0.4506963358981054,0.0,0.005462,0.0,123.93,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-14,0,-0.007350128534998341,0.0,0.005484,0.0,123.25,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-15,-2,-1.5821672511719589,0.0,0.005239,0.0,122.87,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-16,0,-0.5132158487581291,0.0,0.005015,0.0,114.77,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-17,0,0.44792440375513903,0.0,0.005169,0.0,116.08,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-18,0,0.09318745300277038,0.0,0.005114,0.0,115.78,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-19,-2,-3.921824175542011,0.0,0.004795,0.0,137.98,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-20,-2,-2.6822570165843396,0.0,0.004455,0.0,125.26,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-21,-2,-2.420602548400439,0.0,0.004785,0.0,139.02,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-22,-2,-2.0171130975350176,0.0,0.004895,0.0,142.2,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-23,-2,-1.4152544794124917,0.0,0.005155,0.0,142.76,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-24,-1,-1.1047193069197037,19694577.1526129,0.005202,-727.1714837667139,140.89,200000,204902.3806957846,4902.38069578461,1.024511903478923
2021-07-25,-1,-0.7218459974356882,19694577.1526129,0.005339,-727.1714837667139,139.6,200000,206662.4865516335,6662.486551633512,1.0333124327581675
2021-07-26,0,0.1211395999432126,0.0,0.005932,0.0,142.17,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-07-27,0,0.4817973916059948,0.0,0.006306,0.0,146.04,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-07-28,0,-0.04452777807729977,0.0,0.006218,0.0,152.63,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-07-29,0,-0.6337069591450796,0.0,0.006245,0.0,164.24,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-07-30,0,-0.44133655402083144,0.0,0.006373,0.0,165.36,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-07-31,0,-0.3689754857370483,0.0,0.006315,0.0,163.77,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-01,0,-0.22538805521178362,0.0,0.006225,0.0,160.19,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-02,0,-0.25838111155026766,0.0,0.006227,0.0,161.75,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-03,0,0.030618361203807495,0.0,0.006138,0.0,156.41,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-04,0,0.1492824542694288,0.0,0.006376,0.0,161.58,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-05,0,0.314371962658013,0.0,0.006532,0.0,164.41,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-06,2,2.449911364343425,0.0,0.007851,0.0,167.19,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-07,2,2.0380478020666173,0.0,0.007848,0.0,170.34,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-08,2,2.563975460158967,0.0,0.008157,0.0,161.62,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-09,2,1.661570516688294,0.0,0.008541,0.0,179.06,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-10,2,2.6505534384474725,0.0,0.009772,0.0,175.82,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-11,2,2.929276634162297,0.0,0.011505,0.0,181.49,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-12,2,2.1379240711466716,0.0,0.010991,0.0,180.2,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-13,2,1.6752470415743035,0.0,0.012131,0.0,204.6,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-14,2,1.4933075796339916,0.0,0.011825,0.0,199.02,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-15,0,0.8594697132120807,0.0,0.011787,0.0,215.87,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-16,0,0.9509242188448022,0.0,0.011304,0.0,200.98,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-17,0,0.488748148570322,0.0,0.010245,0.0,194.76,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-18,0,0.01366753143364619,0.0,0.010253,0.0,209.79,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-19,0,-0.04496465731173211,0.0,0.010762,0.0,220.09,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-20,0,-0.146320538132734,0.0,0.011314,0.0,232.73,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-21,0,-0.6172663891529008,0.0,0.010777,0.0,237.27,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-22,0,-0.9786433749937384,0.0,0.011033,0.0,255.26,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-23,-2,-1.2835867970076735,0.0,0.011176,0.0,270.58,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-24,-1,-1.1500777184361437,9038623.306278849,0.010591,-385.75136781431047,248.16,200000,191456.11887359858,-8543.881126401422,0.9572805943679928
2021-08-25,-2,-1.3885733427782874,0.0,0.010917,0.0,264.46,200000,194797.27497112495,-5202.725028875051,0.9739863748556248
2021-08-26,-1,-1.0948897808989608,9788807.787493715,0.00995,-419.6408336301701,232.1,200000,194797.27497112495,-5202.725028875051,0.9739863748556248
2021-08-27,-1,-0.9567396552315984,9788807.787493715,0.010566,-419.6408336301701,242.3,200000,205107.51707124882,5107.517071248818,1.025537585356244
2021-08-28,-1,-0.29564265036170695,9788807.787493715,0.011382,-419.6408336301701,236.4,200000,210619.30330742567,10619.303307425667,1.0530965165371284
2021-08-29,0,-0.1952415053597814,0.0,0.011022,0.0,225.3,200000,181450.11535424652,-18549.884645753482,0.9072505767712326
2021-08-30,0,-0.23306281966624254,0.0,0.010465,0.0,216.6,200000,181450.11535424652,-18549.884645753482,0.9072505767712326
2021-08-31,0,-0.3169144484533091,0.0,0.010549,0.0,223.7,200000,181450.11535424652,-18549.884645753482,0.9072505767712326
2021-09-01,0,-0.4025352641960245,0.0,0.011023,0.0,238.9,200000,181450.11535424652,-18549.884645753482,0.9072505767712326
2021-09-02,2,1.2035933422178493,0.0,0.012984,0.0,239.0,200000,181450.11535424652,-18549.884645753482,0.9072505767712326
2021-09-03,0,0.5315612143548131,0.0,0.012381,0.0,247.5,200000,181450.11535424652,-18549.884645753482,0.9072505767712326
2021-09-04,0,0.12555497273492247,0.0,0.012047,0.0,251.8,200000,181450.11535424652,-18549.884645753482,0.9072505767712326
2021-09-05,0,0.6856339735890902,0.0,0.013077,0.0,264.4,200000,181450.11535424652,-18549.884645753482,0.9072505767712326
2021-09-06,0,0.4037365333804874,0.0,0.012305,0.0,255.7,200000,181450.11535424652,-18549.884645753482,0.9072505767712326
2021-09-07,0,0.5120429217328383,0.0,0.010046,0.0,207.3,200000,181450.11535424652,-18549.884645753482,0.9072505767712326
2021-09-08,1,1.015238379584745,-8945479.952388411,0.010142,449.8019716267886,201.7,200000,181450.11535424652,-18549.884645753482,0.9072505767712326
2021-09-09,1,0.9896254153759569,-8945479.952388411,0.010196,449.8019716267886,202.5,200000,182293.01284897694,-17706.98715102306,0.9114650642448847
2021-09-10,1,0.9399300353696648,-8945479.952388411,0.009741,449.8019716267886,192.9,200000,173904.72054302302,-26095.279456976976,0.8695236027151151
2021-09-11,1,0.8732466162298722,-8945479.952388411,0.009819,449.8019716267886,194.1,200000,175142.23034526146,-24857.769654738542,0.8757111517263073
2021-09-12,1,0.39910993559237096,-8945479.952388411,0.010011,449.8019716267886,203.5,200000,181087.90102941188,-18912.098970588122,0.9054395051470594
2021-09-13,1,0.21997996366623926,-8945479.952388411,0.009609,449.8019716267886,196.6,200000,174388.18448432686,-25611.815515673137,0.8719409224216343
2021-09-14,0,-0.24141964440457764,0.0,0.009865,0.0,205.7,200000,177173.0095209278,-22826.990479072207,0.885865047604639
2021-09-15,0,-0.22601865616870934,0.0,0.010107,0.0,209.0,200000,177173.0095209278,-22826.990479072207,0.885865047604639
2021-09-16,-2,-1.2518363114341091,0.0,0.009743,0.0,208.3,200000,177173.0095209278,-22826.990479072207,0.885865047604639
2021-09-17,0,-0.7120073331818483,0.0,0.009506,0.0,199.3,200000,177173.0095209278,-22826.990479072207,0.885865047604639
2021-09-18,0,-0.08962730435740084,0.0,0.009731,0.0,199.4,200000,177173.0095209278,-22826.990479072207,0.885865047604639
2021-09-19,0,0.049270551462862654,0.0,0.009469,0.0,192.9,200000,177173.0095209278,-22826.990479072207,0.885865047604639
2021-09-20,0,-0.7441837989338184,0.0,0.008118,0.0,170.1,200000,177173.0095209278,-22826.990479072207,0.885865047604639
2021-09-21,0,-0.46817369754617505,0.0,0.007615,0.0,157.4,200000,177173.0095209278,-22826.990479072207,0.885865047604639
2021-09-22,1,1.182773935992606,-10043821.40141314,0.00882,504.7664088915322,175.5,200000,177173.0095209278,-22826.990479072207,0.885865047604639
2021-09-23,0,-1.0036741934642583,0.0,0.00881,0.0,184.7,200000,172428.72034511156,-27571.279654888436,0.8621436017255578
