date,statusList,zscore,NULSUSDT_position,NULSUSDT_price,IOTAUSDT_position,IOTAUSDT_price,init,total_asset,pnl,return
2021-03-01,-1,-0.7157579893977633,278370.33342547773,0.542,-119183.88633648925,1.2144,200000,295613.6322836415,95613.63228364149,1.4780681614182074
2021-03-02,-1,-0.48819861401462683,278370.33342547773,0.5419,-119183.88633648925,1.1847,200000,292046.03382610524,92046.03382610524,1.4602301691305262
2021-03-03,0,0.14907168351465724,0.0,0.5944,0.0,1.2171,200000,253456.11589602212,53456.11589602212,1.2672805794801105
2021-03-04,-1,-1.1006751161825212,238434.7280301243,0.5315,-99691.67554122959,1.2712,200000,253456.11589602212,53456.11589602212,1.2672805794801105
2021-03-05,-1,-0.9396687412655554,238434.7280301243,0.5625,-99691.67554122959,1.3285,200000,266559.92547346844,66559.92547346844,1.3327996273673421
2021-03-06,-1,-0.2754626778039578,238434.7280301243,0.5763,-99691.67554122959,1.2805,200000,265065.1242943051,65065.124294305104,1.3253256214715254
2021-03-07,0,1.2006879530153327,0.0,0.6502,0.0,1.3112,200000,229141.5807004955,29141.580700495513,1.1457079035024775
2021-03-08,2,2.6022971004073687,0.0,0.7219,0.0,1.3015,200000,229141.5807004955,29141.580700495513,1.1457079035024775
2021-03-09,0,0.6130231206439631,0.0,0.6836,0.0,1.4244,200000,229141.5807004955,29141.580700495513,1.1457079035024775
2021-03-10,2,2.9199482257173637,0.0,0.7867,0.0,1.307,200000,229141.5807004955,29141.580700495513,1.1457079035024775
2021-03-11,2,2.1768895611047507,0.0,0.8182,0.0,1.39,200000,229141.5807004955,29141.580700495513,1.1457079035024775
2021-03-12,2,3.1222919581503397,0.0,0.9702,0.0,1.321,200000,229141.5807004955,29141.580700495513,1.1457079035024775
2021-03-13,2,1.7257338705266552,0.0,0.886,0.0,1.378,200000,229141.5807004955,29141.580700495513,1.1457079035024775
2021-03-14,2,1.4474066766560998,0.0,0.8322,0.0,1.311,200000,229141.5807004955,29141.580700495513,1.1457079035024775
2021-03-15,2,1.7410101595212488,0.0,0.8813,0.0,1.2802,200000,229141.5807004955,29141.580700495513,1.1457079035024775
2021-03-16,2,1.3543084947491875,0.0,0.885,0.0,1.3295,200000,229141.5807004955,29141.580700495513,1.1457079035024775
2021-03-17,1,1.1760711545178058,-128255.67037976913,0.8933,84710.38103530333,1.3525,200000,229141.5807004955,29141.580700495513,1.1457079035024775
2021-03-18,1,1.029896908707756,-128255.67037976913,0.8695,84710.38103530333,1.3245,200000,223717.20507646853,23717.205076468526,1.1185860253823425
2021-03-19,1,0.8499043222109066,-128255.67037976913,0.863,84710.38103530333,1.334,200000,223688.2918388354,23688.2918388354,1.118441459194177
2021-03-20,1,0.6376754887495767,-128255.67037976913,0.8924,84710.38103530333,1.4102,200000,233913.9395828907,33913.939582890715,1.1695696979144536
2021-03-21,1,0.20119995715430597,-128255.67037976913,0.8395,84710.38103530333,1.4101,200000,227120.7435816974,27120.743581697403,1.135603717908487
2021-03-22,0,0.1724532031859461,0.0,0.8847,0.0,1.4771,200000,217483.6684582307,17483.668458230706,1.0874183422911536
2021-03-23,0,-0.13702586624078925,0.0,0.9526,0.0,1.6571,200000,217483.6684582307,17483.668458230706,1.0874183422911536
2021-03-24,0,0.18535544415648064,0.0,0.86,0.0,1.4053,200000,217483.6684582307,17483.668458230706,1.0874183422911536
2021-03-25,0,-0.13583284559939546,0.0,0.7957,0.0,1.335,200000,217483.6684582307,17483.668458230706,1.0874183422911536
2021-03-26,0,-0.21677211785375655,0.0,0.8683,0.0,1.447,200000,217483.6684582307,17483.668458230706,1.0874183422911536
2021-03-27,0,0.45327233786457766,0.0,0.9015,0.0,1.3982,200000,217483.6684582307,17483.668458230706,1.0874183422911536
2021-03-28,0,0.7621028002009426,0.0,0.9259,0.0,1.3908,200000,217483.6684582307,17483.668458230706,1.0874183422911536
2021-03-29,2,1.6351858003690853,0.0,1.0675,0.0,1.5107,200000,217483.6684582307,17483.668458230706,1.0874183422911536
2021-03-30,2,1.6214023388521206,0.0,1.0929,0.0,1.5266,200000,217483.6684582307,17483.668458230706,1.0874183422911536
2021-03-31,2,1.3283943921562558,0.0,1.091,0.0,1.5381,200000,217483.6684582307,17483.668458230706,1.0874183422911536
2021-04-01,1,1.0871332812513976,-99498.43007513529,1.0929,68924.27852514124,1.5777,200000,217483.66845823068,17483.668458230677,1.0874183422911534
2021-04-02,1,0.8784450869670053,-99498.43007513529,1.1163,68924.27852514124,1.625,200000,223072.05009622805,23072.05009622805,1.1153602504811402
2021-04-03,2,1.3230193093805114,0.0,1.0549,0.0,1.4801,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-04,2,2.891278952767661,0.0,1.2974,0.0,1.5535,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-05,2,2.3270910979039194,0.0,1.4393,0.0,1.7195,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-06,0,0.8103042801728287,0.0,1.3203,0.0,1.8032,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-07,0,0.49675129988197453,0.0,1.1815,0.0,1.6591,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-08,0,-0.1898494737484335,0.0,1.2455,0.0,1.8809,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-09,0,0.6992181664291798,0.0,1.3685,0.0,1.8672,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-10,0,0.250142511796475,0.0,1.4653,0.0,2.08,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-11,0,-0.5905111258715108,0.0,1.3614,0.0,2.0996,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-12,0,-0.8444003560570144,0.0,1.2752,0.0,2.0001,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-13,-2,-1.6646956476120944,0.0,1.2578,0.0,2.1742,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-14,-2,-1.4581683130304868,0.0,1.2544,0.0,2.1199,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-15,0,-0.7227324833043554,0.0,1.4081,0.0,2.1813,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-16,-2,-2.0966510611884406,0.0,1.3355,0.0,2.509,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-17,0,-0.7288425761598935,0.0,1.4681,0.0,2.3274,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-18,0,-0.6202694351835815,0.0,1.5061,0.0,2.3721,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-19,0,-0.5517061066913687,0.0,1.3236,0.0,2.0812,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-20,-2,-1.3232399171633344,0.0,1.2422,0.0,2.1956,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-21,-2,-1.3677891236567146,0.0,1.1335,0.0,2.0638,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-22,-1,-1.119654443384687,107831.7863709174,1.0221,-60428.1313941086,1.8239,200000,220429.73769942936,20429.73769942936,1.1021486884971468
2021-04-23,-2,-1.4982644526653683,0.0,0.9553,0.0,1.8719,200000,230533.45133592383,30533.451335923834,1.1526672566796192
2021-04-24,-2,-1.2603501297136195,0.0,0.8762,0.0,1.6647,200000,230533.45133592383,30533.451335923834,1.1526672566796192
2021-04-25,-1,-1.0392620994281911,129222.7866232757,0.892,-70297.44811121664,1.6397,200000,230533.45133592383,30533.451335923834,1.1526672566796192
2021-04-26,-2,-1.3262328576414149,0.0,1.0264,0.0,1.9897,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-04-27,-2,-1.4655603729408586,0.0,1.0958,0.0,2.2069,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-04-28,-2,-1.5921959753556918,0.0,1.0359,0.0,2.1884,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-04-29,-2,-1.2680232700853413,0.0,1.035,0.0,2.1037,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-04-30,0,-0.5646910712735137,0.0,1.1463,0.0,2.1512,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-05-01,0,-0.021769494657051698,0.0,1.18,0.0,2.109,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-05-02,0,0.018801861541675072,0.0,1.1394,0.0,2.0433,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-05-03,0,0.2816067244845444,0.0,1.1886,0.0,2.0836,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-05-04,0,0.15110089342832558,0.0,1.0301,0.0,1.8319,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-05-05,0,0.08069576832781504,0.0,1.1233,0.0,2.0282,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-05-06,0,-0.49516977793406564,0.0,1.1709,0.0,2.2188,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-05-07,0,0.40688031219563514,0.0,1.2302,0.0,2.184,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-05-08,2,2.1174870982489096,0.0,1.3673,0.0,2.1611,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-05-09,0,0.7239262443740055,0.0,1.288,0.0,2.2647,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-05-10,0,0.6923866921304247,0.0,1.1437,0.0,2.0144,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-05-11,0,0.35694424342267417,0.0,1.1779,0.0,2.1175,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-05-12,0,0.42303832836745675,0.0,1.0148,0.0,1.817,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-05-13,-2,-1.2312512227002421,0.0,0.9763,0.0,1.9589,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-05-14,0,-0.7962399155610509,0.0,1.0041,0.0,1.9569,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-05-15,-1,-1.042663268385639,127819.59770598936,0.9301,-64002.69600341357,1.8575,200000,237770.0156526814,37770.01565268141,1.188850078263407
2021-05-16,-2,-1.997852410255546,0.0,0.9045,0.0,1.9991,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-05-17,-2,-1.8836690170586723,0.0,0.829,0.0,1.8508,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-05-18,-2,-1.764314904877557,0.0,0.8473,0.0,1.8888,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-05-19,0,0.09148066041597605,0.0,0.6098,0.0,1.1294,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-05-20,0,-0.6062396049543715,0.0,0.6684,0.0,1.3223,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-05-21,0,0.06799734375528584,0.0,0.5938,0.0,1.1072,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-05-22,0,0.1409489663594949,0.0,0.5519,0.0,1.0244,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-05-23,0,-0.17788553404566373,0.0,0.4733,0.0,0.9075,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-05-24,0,-0.36859903850802656,0.0,0.5494,0.0,1.0765,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-05-25,0,-0.11389631191363193,0.0,0.5636,0.0,1.0832,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-05-26,0,-0.5832223918877862,0.0,0.6416,0.0,1.2899,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-05-27,0,-0.016928235393724123,0.0,0.6111,0.0,1.1728,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-05-28,0,0.29825661854835045,0.0,0.5489,0.0,1.0409,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-05-29,0,0.8315831841592675,0.0,0.5311,0.0,0.976,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-05-30,2,1.3415951050324106,0.0,0.5788,0.0,1.0321,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-05-31,0,0.5948905134892762,0.0,0.5947,0.0,1.1147,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-06-01,0,0.17018795449031549,0.0,0.579,0.0,1.1197,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-06-02,0,-0.9519786156517152,0.0,0.6139,0.0,1.278,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-06-03,-1,-1.1518849898022507,192240.56810763886,0.6505,-90427.7167937082,1.3829,200000,250104.97910803813,50104.979108038126,1.2505248955401906
2021-06-04,-1,-1.1624457540016282,192240.56810763886,0.5863,-90427.7167937082,1.2558,200000,226269.77183104743,26269.77183104743,1.1313488591552372
2021-06-05,-2,-1.3399114242789234,0.0,0.5619,0.0,1.2156,200000,252008.93642278755,52008.93642278755,1.2600446821139377
2021-06-06,-1,-1.1164127931734742,212594.00744287798,0.5927,-100602.36982945612,1.2525,200000,252008.93642278755,52008.93642278755,1.2600446821139377
2021-06-07,-1,-0.8772291107425987,212594.00744287798,0.531,-100602.36982945612,1.0948,200000,223026.8924414568,23026.89244145679,1.1151344622072838
2021-06-08,-2,-1.6116307291081178,0.0,0.5248,0.0,1.1481,200000,255941.1821179638,55941.18211796379,1.279705910589819
2021-06-09,-2,-1.3777737911195767,0.0,0.5432,0.0,1.182,200000,255941.1821179638,55941.18211796379,1.279705910589819
2021-06-10,-1,-1.1714704191362775,248776.4211877564,0.5144,-114957.41201848895,1.1132,200000,255941.1821179638,55941.18211796379,1.279705910589819
2021-06-11,-1,-0.5337349577604291,248776.4211877564,0.4995,-114957.41201848895,1.0393,200000,243739.06069409987,43739.06069409987,1.2186953034704993
2021-06-12,-1,-0.6143619018726529,248776.4211877564,0.4843,-114957.41201848895,1.0177,200000,237474.57899244665,37474.57899244665,1.1873728949622333
2021-06-13,-1,-1.1905542765417927,248776.4211877564,0.4948,-114957.41201848895,1.091,200000,248513.10971587332,48513.10971587332,1.2425655485793665
2021-06-14,-1,-1.158305061574307,248776.4211877564,0.5085,-114957.41201848895,1.129,200000,256289.72834284813,56289.72834284813,1.2814486417142406
2021-06-15,-1,-0.8379396361887089,248776.4211877564,0.513,-114957.41201848895,1.1186,200000,256213.6651532008,56213.665153200796,1.281068325766004
2021-06-16,-1,-0.37916703115834977,248776.4211877564,0.5034,-114957.41201848895,1.0665,200000,247836.13034363504,47836.13034363504,1.2391806517181752
2021-06-17,-1,-0.8765715185511779,248776.4211877564,0.4981,-114957.41201848895,1.1005,200000,250426.16731996858,50426.167319968576,1.252130836599843
2021-06-18,-1,-0.6623219355014505,248776.4211877564,0.4628,-114957.41201848895,1.0119,200000,231459.13294720263,31459.132947202626,1.157295664736013
2021-06-19,0,-0.14266018655400964,0.0,0.452,0.0,0.964,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-06-20,2,2.696654933206514,0.0,0.5034,0.0,0.9605,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-06-21,2,3.441592439346421,0.0,0.4273,0.0,0.7499,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-06-22,2,1.414493517150591,0.0,0.3695,0.0,0.7139,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-06-23,0,0.040958745148891224,0.0,0.3801,0.0,0.7961,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-06-24,0,-0.8729654442789155,0.0,0.3769,0.0,0.8391,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-06-25,0,-0.5621818359660817,0.0,0.3533,0.0,0.771,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-06-26,0,-0.41603094555570064,0.0,0.3637,0.0,0.7872,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-06-27,0,-0.3833561128513213,0.0,0.3685,0.0,0.7979,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-06-28,0,-0.5867952031404654,0.0,0.3738,0.0,0.8205,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-06-29,0,-0.1701131550927143,0.0,0.3952,0.0,0.8432,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-06-30,0,-0.8164367419224869,0.0,0.3888,0.0,0.8676,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-01,0,0.11731805376139298,0.0,0.3813,0.0,0.8002,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-02,0,-0.5769179785031636,0.0,0.3758,0.0,0.8277,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-03,0,-0.30619933939734295,0.0,0.3845,0.0,0.8306,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-04,0,-0.49534668461050857,0.0,0.3869,0.0,0.8455,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-05,0,-0.606861425990658,0.0,0.3731,0.0,0.822,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-06,0,-0.069920197808502,0.0,0.4007,0.0,0.8522,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-07,0,-0.8095441828823013,0.0,0.3974,0.0,0.8887,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-08,0,-0.6205454249895345,0.0,0.3691,0.0,0.8154,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-09,0,-0.5182074429840288,0.0,0.3727,0.0,0.8191,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-10,0,-0.1825783238275875,0.0,0.3664,0.0,0.7916,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-11,0,-0.5583537060082181,0.0,0.3811,0.0,0.8403,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-12,0,0.9588586482443382,0.0,0.3714,0.0,0.7931,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-13,2,2.300623887547346,0.0,0.3639,0.0,0.7559,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-14,2,3.1381047487614633,0.0,0.3737,0.0,0.7408,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-15,2,2.721214456724328,0.0,0.3554,0.0,0.6936,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-16,2,3.046457489296784,0.0,0.3579,0.0,0.6568,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-17,2,1.514485330026174,0.0,0.3519,0.0,0.6872,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-18,2,1.4699194265620732,0.0,0.3526,0.0,0.6833,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-19,2,1.7580139103059023,0.0,0.3323,0.0,0.6247,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-20,2,1.7325652196027652,0.0,0.3181,0.0,0.59,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-21,1,1.0224477391571907,-377319.2654702095,0.337,195896.76854638822,0.6491,200000,254313.1849269212,54313.18492692121,1.271565924634606
2021-07-22,1,1.0222353481160664,-377319.2654702095,0.3405,195896.76854638822,0.6513,200000,256064.775246869,56064.77524686899,1.280323876234345
2021-07-23,1,0.88959702063756,-377319.2654702095,0.3573,195896.76854638822,0.6852,200000,269044.63936049107,69044.63936049107,1.3452231968024553
2021-07-24,0,-0.2130369957922719,0.0,0.356,0.0,0.7329,200000,245066.10176666785,45066.10176666785,1.2253305088333393
2021-07-25,0,-0.46576706145312485,0.0,0.3559,0.0,0.7427,200000,245066.10176666785,45066.10176666785,1.2253305088333393
2021-07-26,0,0.13711611886758449,0.0,0.3783,0.0,0.7569,200000,245066.10176666785,45066.10176666785,1.2253305088333393
2021-07-27,-2,-1.6515513992772757,0.0,0.3896,0.0,0.8796,200000,245066.10176666785,45066.10176666785,1.2253305088333393
2021-07-28,-2,-1.4418404729792462,0.0,0.3782,0.0,0.8423,200000,245066.10176666785,45066.10176666785,1.2253305088333393
2021-07-29,0,-0.7785865336916585,0.0,0.4008,0.0,0.8496,200000,245066.10176666785,45066.10176666785,1.2253305088333393
2021-07-30,0,-0.575719906950653,0.0,0.4003,0.0,0.8352,200000,245066.10176666785,45066.10176666785,1.2253305088333393
2021-07-31,-2,-1.9828614247672647,0.0,0.4021,0.0,0.9318,200000,245066.10176666785,45066.10176666785,1.2253305088333393
2021-08-01,-2,-1.3595804366814246,0.0,0.3924,0.0,0.8735,200000,245066.10176666785,45066.10176666785,1.2253305088333393
2021-08-02,-2,-1.6280470159623714,0.0,0.3883,0.0,0.8955,200000,245066.10176666785,45066.10176666785,1.2253305088333393
2021-08-03,0,-0.9017387274571905,0.0,0.3888,0.0,0.8512,200000,245066.10176666785,45066.10176666785,1.2253305088333393
2021-08-04,0,-0.13446897681466174,0.0,0.4232,0.0,0.8751,200000,245066.10176666785,45066.10176666785,1.2253305088333393
2021-08-05,0,0.3783081920865105,0.0,0.4392,0.0,0.88,200000,245066.10176666785,45066.10176666785,1.2253305088333393
2021-08-06,2,2.1107351502876748,0.0,0.5248,0.0,0.9197,200000,245066.10176666785,45066.10176666785,1.2253305088333393
2021-08-07,1,1.1559073109671798,-243410.90759502174,0.5034,130437.56747214597,0.9394,200000,245066.10176666785,45066.10176666785,1.2253305088333393
2021-08-08,2,1.33301430823485,0.0,0.4789,0.0,0.8794,200000,246928.78857891858,46928.78857891858,1.234643942894593
2021-08-09,2,1.2213603972069205,0.0,0.4965,0.0,0.9191,200000,246928.78857891858,46928.78857891858,1.234643942894593
2021-08-10,0,0.40235513795155625,0.0,0.4952,0.0,0.9781,200000,246928.78857891858,46928.78857891858,1.234643942894593
2021-08-11,0,-0.0068957896312944016,0.0,0.5156,0.0,1.0562,200000,246928.78857891858,46928.78857891858,1.234643942894593
2021-08-12,0,0.10285264792984068,0.0,0.5163,0.0,1.0518,200000,246928.78857891858,46928.78857891858,1.234643942894593
2021-08-13,2,1.9769094770649078,0.0,0.6434,0.0,1.1139,200000,246928.78857891858,46928.78857891858,1.234643942894593
2021-08-14,0,0.7496386473826406,0.0,0.6131,0.0,1.1634,200000,246928.78857891858,46928.78857891858,1.234643942894593
2021-08-15,0,0.6059122686120721,0.0,0.6117,0.0,1.1718,200000,246928.78857891858,46928.78857891858,1.234643942894593
2021-08-16,0,0.6869871073621849,0.0,0.5853,0.0,1.1061,200000,246928.78857891858,46928.78857891858,1.234643942894593
2021-08-17,1,1.035683743644065,-220827.03324889875,0.5591,121221.79115312645,1.0185,200000,246928.7885789186,46928.78857891861,1.234643942894593
2021-08-18,1,0.9146473482149549,-220827.03324889875,0.548,121221.79115312645,1.0003,200000,242271.3719108689,42271.37191086891,1.2113568595543445
2021-08-19,1,0.8687141141756365,-220827.03324889875,0.5823,121221.79115312645,1.0593,200000,256997.8248293406,56997.82482934059,1.284989124146703
2021-08-20,1,0.5717693896220625,-220827.03324889875,0.5984,121221.79115312645,1.1084,200000,266505.1300102664,66505.13001026638,1.3325256500513318
2021-08-21,1,0.7397898229809637,-220827.03324889875,0.5894,121221.79115312645,1.0725,200000,260165.82440862907,60165.824408629065,1.3008291220431454
2021-08-22,1,0.3768946958625977,-220827.03324889875,0.6291,121221.79115312645,1.1672,200000,280412.3612508114,80412.36125081137,1.4020618062540569
2021-08-23,1,0.7314019461789644,-220827.03324889875,0.6376,121221.79115312645,1.1563,200000,280968.073509858,80968.07350985799,1.40484036754929
2021-08-24,2,2.913726044448353,0.0,0.6712,0.0,1.0567,200000,267052.8265840707,67052.82658407069,1.3352641329203534
2021-08-25,2,1.4362238130173135,0.0,0.6415,0.0,1.0833,200000,267052.8265840707,67052.82658407069,1.3352641329203534
2021-08-26,2,1.997763650427667,0.0,0.604,0.0,0.9727,200000,267052.8265840707,67052.82658407069,1.3352641329203534
2021-08-27,2,1.887680312252417,0.0,0.6555,0.0,1.0413,200000,267052.8265840707,67052.82658407069,1.3352641329203534
2021-08-28,2,1.5820014700984537,0.0,0.6344,0.0,1.0135,200000,267052.8265840707,67052.82658407069,1.3352641329203534
2021-08-29,2,1.446327075886576,0.0,0.631,0.0,1.0045,200000,267052.8265840707,67052.82658407069,1.3352641329203534
2021-08-30,2,1.553312925030009,0.0,0.6205,0.0,0.9656,200000,267052.8265840707,67052.82658407069,1.3352641329203534
2021-08-31,1,1.0158594394629081,-217505.15278064072,0.6139,134997.89029626464,0.9891,200000,267052.8265840707,67052.82658407069,1.3352641329203534
2021-09-01,0,-0.460666960774493,0.0,0.6314,0.0,1.1333,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-02,-2,-2.9337677696514417,0.0,0.611,0.0,1.5463,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-03,-2,-2.3663975992582924,0.0,0.6231,0.0,1.5744,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-04,-2,-2.565657875293066,0.0,0.6516,0.0,1.9835,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-05,-2,-1.7127606438567011,0.0,0.6874,0.0,1.8008,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-06,-2,-1.4785456865984676,0.0,0.6962,0.0,1.8015,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-07,-2,-1.5338859990730005,0.0,0.547,0.0,1.518,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-08,-2,-1.4451634151861072,0.0,0.5323,0.0,1.5197,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-09,-2,-1.3027906459788512,0.0,0.5481,0.0,1.5672,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-10,-2,-1.3009343509552487,0.0,0.51,0.0,1.5375,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-11,0,-0.9241674982621293,0.0,0.5543,0.0,1.505,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-12,0,-0.7544474946029284,0.0,0.5757,0.0,1.5119,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-13,0,-0.6909529580301764,0.0,0.531,0.0,1.4021,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-14,0,-0.8447508430290264,0.0,0.543,0.0,1.5609,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-15,0,-0.7872088156788588,0.0,0.5539,0.0,1.6074,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-16,0,-0.6867740627068256,0.0,0.5292,0.0,1.523,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-17,-1,-1.0736297031101845,245117.4639011413,0.5128,-71982.72562621995,1.7462,200000,251392.47097701055,51392.470977010555,1.2569623548850528
2021-09-18,-1,-0.8076122511209461,245117.4639011413,0.5262,-71982.72562621995,1.6658,200000,248889.63385293772,48889.633852937724,1.2444481692646887
2021-09-19,-1,-0.4874986855626687,245117.4639011413,0.5234,-71982.72562621995,1.5344,200000,238744.77480672926,38744.774806729256,1.1937238740336462
2021-09-20,-1,-0.42370353584549775,245117.4639011413,0.4461,-71982.72562621995,1.302,200000,203068.40941163752,3068.40941163752,1.0153420470581875
2021-09-21,-1,-0.6638898601904918,245117.4639011413,0.4099,-71982.72562621995,1.2204,200000,188321.36680731666,-11678.633192683337,0.9416068340365833
2021-09-22,-1,-0.8590524040076833,245117.4639011413,0.4483,-71982.72562621995,1.3653,200000,208164.17436435976,8164.174364359758,1.0408208718217988
2021-09-23,-1,-0.5138097551254851,245117.4639011413,0.4663,-71982.72562621995,1.3906,200000,214397.45167292363,14397.451672923635,1.0719872583646182
2021-09-24,-1,-0.5793304591360903,245117.4639011413,0.4224,-71982.72562621995,1.264,200000,194523.7819433841,-5476.218056615908,0.9726189097169204
2021-09-25,0,2.8560065502939636,0.0,0.5363,0.0,1.2318,200000,208604.2965132062,8604.296513206209,1.043021482566031
2021-09-26,2,1.5793981096766556,0.0,0.4704,0.0,1.1772,200000,208604.2965132062,8604.296513206209,1.043021482566031
