date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2021-02-21,-2,-2.493216046695652,0.0,0.6419,0.0,0.00378,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-22,-2,-2.248330000570183,0.0,0.5432,0.0,0.0034332,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-23,-2,-2.046443868493286,0.0,0.4466,0.0,0.0030186,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-24,-2,-1.4301578381923798,0.0,0.5354,0.0,0.0031333,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-25,-2,-1.3423877440379757,0.0,0.4952,0.0,0.0029679,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-26,-1,-1.1290955682992858,207998.69675538334,0.4866,-35995506.73631465,0.0028118,200000,202424.33168233905,2424.3316823390487,1.0121216584116952
2021-02-27,-1,-0.835022061596809,207998.69675538334,0.4879,-35995506.73631465,0.0026422,200000,196589.89204564207,-3410.1079543579253,0.9829494602282104
2021-02-28,-1,-0.27589011792563584,207998.69675538334,0.5186,-35995506.73631465,0.0024256,200000,195178.8252769466,-4821.174723053409,0.9758941263847329
2021-03-01,-1,-0.6912759188519785,207998.69675538334,0.5286,-35995506.73631465,0.002807,200000,210987.49851373082,10987.498513730825,1.054937492568654
2021-03-02,-1,-0.6445369184929296,207998.69675538334,0.4999,-35995506.73631465,0.0026748,200000,200259.32992631057,259.3299263105728,1.001296649631553
2021-03-03,-1,-0.45741375175589755,207998.69675538334,0.5203,-35995506.73631465,0.0026857,200000,204894.85436354618,4894.854363546183,1.0244742718177309
2021-03-04,0,0.09889991015529673,0.0,0.5541,0.0,0.0024918,200000,176865.85749573,-23134.142504270014,0.8843292874786499
2021-03-05,0,0.2762212984734286,0.0,0.6913,0.0,0.0030274,200000,176865.85749573,-23134.142504270014,0.8843292874786499
2021-03-06,0,0.8683464101542355,0.0,0.7626,0.0,0.0029855,200000,176865.85749573,-23134.142504270014,0.8843292874786499
2021-03-07,0,0.9653393437931659,0.0,0.7888,0.0,0.0030384,200000,176865.85749573,-23134.142504270014,0.8843292874786499
2021-03-08,1,1.098627022176043,-115372.37931880626,0.7665,29406088.1015745,0.0030073,200000,176865.85749573,-23134.142504270014,0.8843292874786499
2021-03-09,1,0.9064483950406792,-115372.37931880626,0.7679,29406088.1015745,0.0031371,200000,180844.28906236068,-19155.71093763932,0.9042214453118034
2021-03-10,1,1.1257888274676322,-115372.37931880626,0.763,29406088.1015745,0.0030958,200000,179064.4929651035,-20935.507034896495,0.8953224648255176
2021-03-11,1,0.897046321370056,-115372.37931880626,0.7457,29406088.1015745,0.0031403,200000,178377.12172340823,-21622.87827659177,0.8918856086170411
2021-03-12,1,1.1411653549979257,-115372.37931880626,0.742,29406088.1015745,0.0029625,200000,172721.84145546868,-27278.158544531325,0.8636092072773434
2021-03-13,0,-1.0853367454124236,0.0,0.7699,0.0,0.004619,200000,129864.33139210632,-70135.66860789368,0.6493216569605316
2021-03-14,-2,-2.3042852781853176,0.0,0.7764,0.0,0.0072737,200000,129864.33139210632,-70135.66860789368,0.6493216569605316
2021-03-15,-2,-2.1164668000313536,0.0,0.7364,0.0,0.00708,200000,129864.33139210632,-70135.66860789368,0.6493216569605316
2021-03-16,-2,-1.839331429607109,0.0,0.722,0.0,0.0068416,200000,129864.33139210632,-70135.66860789368,0.6493216569605316
2021-03-17,-2,-1.6269733305653433,0.0,0.7711,0.0,0.0071676,200000,129864.33139210632,-70135.66860789368,0.6493216569605316
2021-03-18,-2,-1.4827807747353081,0.0,0.7644,0.0,0.0071323,200000,129864.33139210632,-70135.66860789368,0.6493216569605316
2021-03-19,-2,-1.4459931625681695,0.0,0.8133,0.0,0.00815,200000,129864.33139210632,-70135.66860789368,0.6493216569605316
2021-03-20,-2,-1.309976260430691,0.0,0.7615,0.0,0.0077178,200000,129864.33139210632,-70135.66860789368,0.6493216569605316
2021-03-21,-1,-1.1885814665915095,82036.8486368328,0.7915,-8109728.814124815,0.0080067,200000,129864.33139210632,-70135.66860789368,0.6493216569605316
2021-03-22,-1,-0.9710627421867077,82036.8486368328,0.7997,-8109728.814124815,0.00742,200000,125779.05565568132,-74220.94434431868,0.6288952782784066
2021-03-23,-1,-0.8347678275442605,82036.8486368328,0.856,-8109728.814124815,0.0076374,200000,132160.78527812575,-67839.21472187425,0.6608039263906288
2021-03-24,-1,-0.8905029160892246,82036.8486368328,0.7352,-8109728.814124815,0.0072311,200000,118955.75114561743,-81044.24885438257,0.5947787557280871
2021-03-25,-1,-0.9680917633057875,82036.8486368328,0.6915,-8109728.814124815,0.0077737,200000,119771.07971473195,-80228.92028526805,0.5988553985736598
2021-03-26,-1,-1.0973100157497058,82036.8486368328,0.7518,-8109728.814124815,0.0104099,200000,146096.76878732882,-53903.23121267118,0.7304838439366441
2021-03-27,-1,-0.774500341274059,82036.8486368328,0.8921,-8109728.814124815,0.0099946,200000,154238.5682745704,-45761.431725429604,0.7711928413728519
2021-03-28,-1,-0.7482525998581216,82036.8486368328,0.8781,-8109728.814124815,0.0101872,200000,154651.9861632552,-45348.013836744794,0.773259930816276
2021-03-29,-1,-0.9114945481815976,82036.8486368328,0.937,-8109728.814124815,0.0129999,200000,182294.19078345352,-17705.809216546477,0.9114709539172676
2021-03-30,-1,-1.1658394979694804,82036.8486368328,1.0083,-8109728.814124815,0.0181274,200000,229726.05258568467,29726.052585684665,1.1486302629284233
2021-03-31,-1,-1.050541660870605,82036.8486368328,1.0245,-8109728.814124815,0.0167518,200000,219899.30657689128,19899.30657689128,1.0994965328844564
2021-04-01,-2,-1.570741095948068,0.0,0.969,0.0,0.0173532,200000,191100.37112028606,-8899.628879713942,0.9555018556014303
2021-04-02,-2,-2.1069070585963114,0.0,1.0801,0.0,0.0242549,200000,191100.37112028606,-8899.628879713942,0.9555018556014303
2021-04-03,-2,-1.6861167057505917,0.0,1.1088,0.0,0.0230732,200000,191100.37112028606,-8899.628879713942,0.9555018556014303
2021-04-04,-2,-1.6113093855436638,0.0,1.214,0.0,0.0272443,200000,191100.37112028606,-8899.628879713942,0.9555018556014303
2021-04-05,-2,-1.5570464596534306,0.0,1.1686,0.0,0.0285997,200000,191100.37112028606,-8899.628879713942,0.9555018556014303
2021-04-06,-1,-1.136108259091189,86911.21116985905,1.0994,-4202760.733849555,0.0227351,200000,191100.37112028606,-8899.628879713942,0.9555018556014303
2021-04-07,-1,-1.0829838689917521,86911.21116985905,0.9606,-4202760.733849555,0.0204695,200000,169515.32029130007,-30484.67970869993,0.8475766014565004
2021-04-08,-1,-0.9833738499183636,86911.21116985905,1.0825,-4202760.733849555,0.0231061,200000,191190.79588377365,-8809.204116226349,0.9559539794188683
2021-04-09,-1,-0.5153286872284044,86911.21116985905,1.1855,-4202760.733849555,0.0209399,200000,191038.6303326042,-8961.369667395804,0.955193151663021
2021-04-10,0,-0.12229970629720247,0.0,1.2324,0.0,0.0191341,200000,164407.03863210254,-35592.96136789746,0.8220351931605128
2021-04-11,0,-0.16519424870368432,0.0,1.2135,0.0,0.0197457,200000,164407.03863210254,-35592.96136789746,0.8220351931605128
2021-04-12,0,-0.026685413890804192,0.0,1.1638,0.0,0.0187987,200000,164407.03863210254,-35592.96136789746,0.8220351931605128
2021-04-13,0,0.11063778735395677,0.0,1.1615,0.0,0.0187208,200000,164407.03863210254,-35592.96136789746,0.8220351931605128
2021-04-14,0,0.450349546159571,0.0,1.1461,0.0,0.01757,200000,164407.03863210254,-35592.96136789746,0.8220351931605128
2021-04-15,0,0.6550993258396868,0.0,1.2549,0.0,0.0185614,200000,164407.03863210254,-35592.96136789746,0.8220351931605128
2021-04-16,1,1.1492334224490277,-60608.655397811155,1.3563,4321747.094829964,0.0190209,200000,164407.03863210254,-35592.96136789746,0.8220351931605128
2021-04-17,1,1.1926790943758365,-60608.655397811155,1.3005,4321747.094829964,0.0188709,200000,160376.81359668018,-39623.18640331982,0.801884067983401
2021-04-18,2,1.828040570560641,0.0,1.2961,0.0,0.0170608,200000,169229.45405773053,-30770.54594226947,0.8461472702886527
2021-04-19,2,1.2660643064795565,0.0,1.131,0.0,0.0157814,200000,169229.45405773053,-30770.54594226947,0.8461472702886527
2021-04-20,0,0.9183244915539657,0.0,1.1021,0.0,0.0160758,200000,169229.45405773053,-30770.54594226947,0.8461472702886527
2021-04-21,1,1.007069755042564,-80485.8052210266,1.0513,5678840.7401923,0.0149,200000,169229.45405773053,-30770.54594226947,0.8461472702886527
2021-04-22,1,0.5564599102391574,-80485.8052210266,0.8442,5678840.7401923,0.0127212,200000,140187.7855917249,-59812.21440827509,0.7009389279586246
2021-04-23,0,0.10247846533840473,0.0,0.7958,0.0,0.0128001,200000,160590.32849408803,-39409.671505911974,0.8029516424704402
2021-04-24,0,-0.12136180487643365,0.0,0.7353,0.0,0.0120997,200000,160590.32849408803,-39409.671505911974,0.8029516424704402
2021-04-25,0,0.12665485918654057,0.0,0.7533,0.0,0.011748,200000,160590.32849408803,-39409.671505911974,0.8029516424704402
2021-04-26,0,-0.11669922423633416,0.0,0.8849,0.0,0.014055,200000,160590.32849408803,-39409.671505911974,0.8029516424704402
2021-04-27,0,-0.9356095688439084,0.0,0.9627,0.0,0.016473,200000,160590.32849408803,-39409.671505911974,0.8029516424704402
2021-04-28,-2,-1.2427730480948953,0.0,0.9299,0.0,0.015843,200000,160590.32849408803,-39409.671505911974,0.8029516424704402
2021-04-29,0,-0.9706308611159816,0.0,0.9307,0.0,0.015375,200000,160590.32849408803,-39409.671505911974,0.8029516424704402
2021-04-30,0,-0.5066046897625525,0.0,1.0069,0.0,0.016071,200000,160590.32849408803,-39409.671505911974,0.8029516424704402
2021-05-01,0,-0.707642929462394,0.0,0.9994,0.0,0.016197,200000,160590.32849408803,-39409.671505911974,0.8029516424704402
2021-05-02,0,-0.13662387019478833,0.0,1.003,0.0,0.015528,200000,160590.32849408803,-39409.671505911974,0.8029516424704402
2021-05-03,0,0.0418502490918157,0.0,1.0033,0.0,0.01529,200000,160590.32849408803,-39409.671505911974,0.8029516424704402
2021-05-04,0,-0.2800208104918536,0.0,0.8662,0.0,0.013525,200000,160590.32849408803,-39409.671505911974,0.8029516424704402
2021-05-05,0,0.35377104296146983,0.0,0.9898,0.0,0.014775,200000,160590.32849408803,-39409.671505911974,0.8029516424704402
2021-05-06,2,1.6164850498687344,0.0,1.0975,0.0,0.014982,200000,160590.32849408803,-39409.671505911974,0.8029516424704402
2021-05-07,0,0.8271929025596313,0.0,1.0584,0.0,0.015233,200000,160590.32849408803,-39409.671505911974,0.8029516424704402
2021-05-08,1,1.1567148909130556,-77437.7126502498,1.0369,5436368.6016956,0.01477,200000,160590.32849408803,-39409.671505911974,0.8029516424704402
2021-05-09,2,1.4978474529493948,0.0,1.0338,0.0,0.01442,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-10,2,1.2582963807194982,0.0,0.8988,0.0,0.012672,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-11,2,1.897807822192084,0.0,0.9724,0.0,0.01303,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-12,2,1.7766370231353077,0.0,0.7956,0.0,0.010559,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-13,0,0.9780819798803039,0.0,0.8062,0.0,0.01125,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-14,0,0.7745493671313252,0.0,0.8414,0.0,0.011847,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-15,0,0.8819357910198964,0.0,0.7817,0.0,0.010849,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-16,0,-0.10657846766066209,0.0,0.7794,0.0,0.011639,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-17,0,-0.9133943436959295,0.0,0.6959,0.0,0.010999,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-18,0,-0.4878596755397576,0.0,0.7277,0.0,0.011034,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-19,0,0.7248979715138528,0.0,0.5153,0.0,0.007187,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-20,2,4.234805660532236,0.0,2.4318,0.0,0.008513,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-21,2,1.730918268789931,0.0,1.3506,0.0,0.007614,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-22,0,0.7072193384566674,0.0,0.8925,0.0,0.007051,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-23,0,0.6250188970837882,0.0,0.7534,0.0,0.00601,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-24,0,0.469190385724668,0.0,0.9185,0.0,0.007672,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-25,0,0.28302802133967525,0.0,1.0436,0.0,0.009328,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-26,0,0.198853212118976,0.0,1.1722,0.0,0.010742,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-27,0,0.206450881521013,0.0,1.065,0.0,0.009547,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-28,0,0.6634363263248324,0.0,1.1689,0.0,0.008392,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-29,0,0.397018174938546,0.0,1.0449,0.0,0.008174,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-30,0,0.20296121562905284,0.0,1.0348,0.0,0.008629,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-05-31,0,0.12107804102106051,0.0,1.0609,0.0,0.009011,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-01,0,0.0984149924054746,0.0,1.0147,0.0,0.008551,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-02,0,0.08127189491429523,0.0,1.0517,0.0,0.008754,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-03,0,-2.3560999371975214e-05,0.0,1.0986,0.0,0.009274,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-04,0,-0.06108749775569258,0.0,1.0087,0.0,0.008559,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-05,0,-0.18537133013808896,0.0,0.9579,0.0,0.008355,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-06,0,-0.10976453888489171,0.0,1.0378,0.0,0.008559,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-07,0,-0.2101049071410801,0.0,0.935,0.0,0.007787,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-08,0,-0.37963583559423875,0.0,0.9221,0.0,0.007943,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-09,0,-0.2132716740175402,0.0,0.9842,0.0,0.008231,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-10,0,-0.0078105086637758,0.0,0.9379,0.0,0.007834,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-11,0,-0.7817057744248295,0.0,0.8579,0.0,0.00752,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-12,-2,-1.686655513809643,0.0,0.784,0.0,0.007354,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-13,-2,-1.5781473378347737,0.0,0.8681,0.0,0.008202,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-14,-2,-1.2813727056516055,0.0,0.8912,0.0,0.008289,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-15,-2,-1.2759124355400437,0.0,0.8658,0.0,0.008067,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-16,-2,-1.422919952138841,0.0,0.8172,0.0,0.007755,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-17,-2,-1.2586348617587293,0.0,0.8242,0.0,0.007689,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-18,-2,-1.3962105142743402,0.0,0.7619,0.0,0.007206,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-19,-1,-1.1500319526124156,108690.38089192506,0.7464,-11571316.545105243,0.007011,200000,162253.0005954657,-37746.99940453429,0.8112650029773285
2021-06-20,-2,-2.2050166840638252,0.0,0.7205,0.0,0.007439,200000,170020.60494187163,-29979.39505812837,0.8501030247093582
2021-06-21,-2,-2.8470170506347734,0.0,0.5021,0.0,0.005966,200000,170020.60494187163,-29979.39505812837,0.8501030247093582
2021-06-22,-2,-2.169085606950991,0.0,0.4694,0.0,0.005448,200000,170020.60494187163,-29979.39505812837,0.8501030247093582
2021-06-23,-2,-1.8629332874890614,0.0,0.5098,0.0,0.005925,200000,170020.60494187163,-29979.39505812837,0.8501030247093582
2021-06-24,-1,-1.0319675963710895,147921.18056540075,0.5747,-13952125.795328379,0.006093,200000,170020.60494187163,-29979.39505812837,0.8501030247093582
2021-06-25,-1,-1.0818452927485287,147921.18056540075,0.514,-13952125.795328379,0.005563,200000,153647.16261002776,-46352.837389972236,0.7682358130501388
2021-06-26,-1,-0.5052480499138035,147921.18056540075,0.5552,-13952125.795328379,0.005647,200000,160913.49381612986,-39086.50618387014,0.8045674690806494
2021-06-27,-1,-0.691270337058618,147921.18056540075,0.5636,-13952125.795328379,0.005911,200000,165839.39294284588,-34160.60705715412,0.8291969647142294
2021-06-28,0,-0.12336534072163449,0.0,0.5991,0.0,0.005948,200000,164388.2698957532,-35611.73010424679,0.8219413494787661
2021-06-29,0,0.8064427808467287,0.0,0.6821,0.0,0.006248,200000,164388.2698957532,-35611.73010424679,0.8219413494787661
2021-06-30,2,2.824295021515403,0.0,0.8245,0.0,0.006132,200000,164388.2698957532,-35611.73010424679,0.8219413494787661
2021-07-01,2,1.8218747364232615,0.0,0.735,0.0,0.005876,200000,164388.2698957532,-35611.73010424679,0.8219413494787661
2021-07-02,2,1.3860464709136209,0.0,0.7143,0.0,0.005883,200000,164388.2698957532,-35611.73010424679,0.8219413494787661
2021-07-03,2,1.354162782855605,0.0,0.7438,0.0,0.006057,200000,164388.2698957532,-35611.73010424679,0.8219413494787661
2021-07-04,2,1.262363449925633,0.0,0.7595,0.0,0.006169,200000,164388.2698957532,-35611.73010424679,0.8219413494787661
2021-07-05,2,1.7823768164282061,0.0,0.8009,0.0,0.005957,200000,164388.2698957532,-35611.73010424679,0.8219413494787661
2021-07-06,2,1.4640817683789713,0.0,0.7976,0.0,0.006029,200000,164388.2698957532,-35611.73010424679,0.8219413494787661
2021-07-07,2,1.60295248754948,0.0,0.8286,0.0,0.005991,200000,164388.2698957532,-35611.73010424679,0.8219413494787661
2021-07-08,0,0.8324229518598707,0.0,0.7214,0.0,0.00574,200000,164388.2698957532,-35611.73010424679,0.8219413494787661
2021-07-09,0,0.864176670785606,0.0,0.7407,0.0,0.005803,200000,164388.2698957532,-35611.73010424679,0.8219413494787661
2021-07-10,0,0.9287764719444069,0.0,0.7434,0.0,0.005689,200000,164388.2698957532,-35611.73010424679,0.8219413494787661
2021-07-11,0,0.9244331767199697,0.0,0.7617,0.0,0.005761,200000,164388.2698957532,-35611.73010424679,0.8219413494787661
2021-07-12,1,1.0047085692086917,-108135.94914863387,0.7601,14622689.014032487,0.005621,200000,164388.2698957532,-35611.73010424679,0.8219413494787661
2021-07-13,2,1.7936999371984808,0.0,0.8291,0.0,0.005462,200000,174174.6579402401,-25825.34205975989,0.8708732897012006
2021-07-14,1,1.0038568076613403,-113542.80178633645,0.767,15880256.923800156,0.005484,200000,174174.6579402401,-25825.34205975989,0.8708732897012006
2021-07-15,1,0.8589187744339585,-113542.80178633645,0.726,15880256.923800156,0.005239,200000,165628.74012066927,-34371.259879330726,0.8281437006033464
2021-07-16,2,1.5218175788488797,0.0,0.753,0.0,0.005015,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-07-17,0,0.5409631813726977,0.0,0.7084,0.0,0.005169,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-07-18,0,0.5630959764586521,0.0,0.7055,0.0,0.005114,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-07-19,0,0.4411026857325079,0.0,0.6591,0.0,0.004795,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-07-20,0,0.1065058321137908,0.0,0.6001,0.0,0.004455,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-07-21,0,0.24411350639944715,0.0,0.6524,0.0,0.004785,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-07-22,0,0.24934307182902782,0.0,0.6707,0.0,0.004895,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-07-23,0,-0.5462930471508234,0.0,0.6797,0.0,0.005155,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-07-24,0,-0.25173748267766244,0.0,0.7003,0.0,0.005202,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-07-25,0,-0.5696243251747181,0.0,0.7075,0.0,0.005339,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-07-26,-2,-1.519289975580126,0.0,0.7453,0.0,0.005932,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-07-27,-2,-1.9816205742840014,0.0,0.7566,0.0,0.006306,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-07-28,-2,-1.6462481200174597,0.0,0.7575,0.0,0.006218,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-07-29,0,-0.9095242724102341,0.0,0.7966,0.0,0.006245,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-07-30,0,-0.7332694940634856,0.0,0.8208,0.0,0.006373,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-07-31,0,-0.5928364983106239,0.0,0.8193,0.0,0.006315,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-08-01,-1,-1.0126737687608827,115036.99630191289,0.7825,-14460473.83232881,0.006225,200000,180032.89921249368,-19967.100787506322,0.9001644960624684
2021-08-02,-1,-0.8556773542591233,115036.99630191289,0.7883,-14460473.83232881,0.006227,200000,180729.03473870942,-19270.965261290577,0.9036451736935471
2021-08-03,-1,-0.9009394742300978,115036.99630191289,0.7709,-14460473.83232881,0.006138,200000,177440.4088319789,-22559.591168021114,0.8872020441598945
2021-08-04,-1,-0.9009584502175837,115036.99630191289,0.7965,-14460473.83232881,0.006376,200000,183826.94870940212,-16173.051290597883,0.9191347435470105
2021-08-05,-2,-1.2719458711536011,0.0,0.8006,0.0,0.006532,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-06,-2,-2.908311990533987,0.0,0.8346,0.0,0.007851,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-07,-2,-2.033450907829182,0.0,0.8649,0.0,0.007848,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-08,-2,-2.2672189782930476,0.0,0.85,0.0,0.008157,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-09,-2,-2.0270585457234263,0.0,0.8785,0.0,0.008541,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-10,-2,-2.572250175375531,0.0,0.8747,0.0,0.009772,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-11,-2,-2.6026359931369996,0.0,0.9151,0.0,0.011505,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-12,-2,-2.1661246237195644,0.0,0.8683,0.0,0.010991,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-13,-2,-1.9599674821717046,0.0,0.9299,0.0,0.012131,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-14,-2,-1.6178806928089515,0.0,0.9328,0.0,0.011825,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-15,-2,-1.4147824760102068,0.0,0.9354,0.0,0.011787,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-16,-2,-1.2033307210193758,0.0,0.9144,0.0,0.011304,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-17,0,-0.9399261211237314,0.0,0.8641,0.0,0.010245,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-18,0,-0.925271017861287,0.0,0.8471,0.0,0.010253,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-19,0,-0.8866589688640383,0.0,0.8775,0.0,0.010762,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-20,0,-0.8499449649093516,0.0,0.9117,0.0,0.011314,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-21,0,-0.5372023014319566,0.0,0.9182,0.0,0.010777,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-22,0,-0.5870595741556431,0.0,0.9149,0.0,0.011033,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-23,0,-0.286299024431841,0.0,0.9678,0.0,0.011176,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-24,2,2.2282623885420048,0.0,1.3197,0.0,0.010591,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-25,2,1.2528607886382994,0.0,1.1726,0.0,0.010917,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-26,2,1.4105036226112944,0.0,1.0959,0.0,0.00995,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-27,2,1.3407372708537963,0.0,1.1515,0.0,0.010566,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-28,0,0.932300540962892,0.0,1.1745,0.0,0.011382,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-29,0,0.9544594562904152,0.0,1.1415,0.0,0.011022,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-30,0,0.9370422988793249,0.0,1.0925,0.0,0.010465,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-08-31,1,1.0136701872718574,-80775.0642364721,1.129,8644899.75570926,0.010549,200000,182390.095045954,-17609.90495404601,0.9119504752297699
2021-09-01,1,0.7898306875230462,-80775.0642364721,1.1576,8644899.75570926,0.011023,200000,188797.9443673233,-11202.055632676696,0.9439897218366166
2021-09-02,0,-0.34971789462204866,0.0,1.1622,0.0,0.012984,200000,164021.49627345277,-35978.503726547235,0.8201074813672639
2021-09-03,0,0.1733705727568545,0.0,1.2082,0.0,0.012381,200000,164021.49627345277,-35978.503726547235,0.8201074813672639
2021-09-04,1,1.0153771297716243,-61778.34134593325,1.3275,6807566.044386684,0.012047,200000,164021.49627345277,-35978.503726547235,0.8201074813672639
2021-09-05,1,0.5322892609902177,-61778.34134593325,1.3703,6807566.044386684,0.013077,200000,173677.402308777,-26322.597691222996,0.868387011543885
2021-09-06,1,0.7849372905791547,-61778.34134593325,1.3423,6807566.044386684,0.012305,200000,166692.16776482435,-33307.83223517565,0.8334608388241218
2021-09-07,1,0.8934254004346714,-61778.34134593325,1.1209,6807566.044386684,0.010046,200000,137636.1512965652,-62363.84870343481,0.688180756482826
2021-09-08,1,0.8214085964273458,-61778.34134593325,1.1326,6807566.044386684,0.010142,200000,139012.48423057375,-60987.515769426245,0.6950624211528688
2021-09-09,1,1.1013511026004552,-61778.34134593325,1.1803,6807566.044386684,0.010196,200000,142326.91967917164,-57673.08032082836,0.7116345983958582
2021-09-10,1,0.8477532920847857,-61778.34134593325,1.1089,6807566.044386684,0.009741,200000,134818.50355687606,-65181.496443123935,0.6740925177843804
2021-09-11,1,0.9434781855304883,-61778.34134593325,1.1309,6807566.044386684,0.009819,200000,136708.61721794878,-63291.38278205122,0.6835430860897439
2021-09-12,1,0.7332988947598429,-61778.34134593325,1.1385,6807566.044386684,0.010011,200000,138485.1852927001,-61514.8147072999,0.6924259264635004
