date,statusList,zscore,BNBUSDT_position,BNBUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2021-02-23,0,0.2751479234482631,0.0,231.3646,0.0,0.084445,200000,239419.04782164906,39419.04782164906,1.1970952391082452
2021-02-24,0,0.5367500245522854,0.0,254.5056,0.0,0.087108,200000,239419.04782164906,39419.04782164906,1.1970952391082452
2021-02-25,0,0.5940726137538834,0.0,234.9146,0.0,0.078599,200000,239419.04782164906,39419.04782164906,1.1970952391082452
2021-02-26,0,-0.12341014210534815,0.0,221.717,0.0,0.082858,200000,239419.04782164906,39419.04782164906,1.1970952391082452
2021-02-27,0,-0.8835202016673865,0.0,225.3853,0.0,0.094728,200000,239419.04782164906,39419.04782164906,1.1970952391082452
2021-02-28,-1,-1.1920746968866052,569.4655817592591,210.2138,-1299693.0049163413,0.092106,200000,239419.04782164906,39419.04782164906,1.1970952391082452
2021-03-01,-1,-1.174494287431284,569.4655817592591,254.9637,-1299693.0049163413,0.112899,200000,291927.09231004317,91927.09231004317,1.4596354615502158
2021-03-02,-2,-1.647475024426581,0.0,239.6841,0.0,0.122481,200000,262114.90131186304,62114.90131186304,1.3105745065593153
2021-03-03,-2,-1.6129955973171106,0.0,240.5701,0.0,0.128678,200000,262114.90131186304,62114.90131186304,1.3105745065593153
2021-03-04,-2,-1.8426051550308171,0.0,229.6369,0.0,0.143324,200000,262114.90131186304,62114.90131186304,1.3105745065593153
2021-03-05,-2,-1.6163732698511832,0.0,225.4714,0.0,0.139971,200000,262114.90131186304,62114.90131186304,1.3105745065593153
2021-03-06,-2,-1.4597697543232853,0.0,226.3814,0.0,0.140474,200000,262114.90131186304,62114.90131186304,1.3105745065593153
2021-03-07,-2,-1.3270226719898641,0.0,240.11,0.0,0.146994,200000,262114.90131186304,62114.90131186304,1.3105745065593153
2021-03-08,-2,-1.521308503857161,0.0,240.5509,0.0,0.171611,200000,262114.90131186304,62114.90131186304,1.3105745065593153
2021-03-09,-1,-1.1276137895238787,446.982013470196,293.2052,-709384.9495308828,0.184748,200000,262114.90131186304,62114.90131186304,1.3105745065593153
2021-03-10,-2,-1.6099112208084447,0.0,278.4499,0.0,0.253021,200000,317142.0936745418,117142.0936745418,1.585710468372709
2021-03-11,-2,-1.882578079042446,0.0,290.0301,0.0,0.361876,200000,317142.0936745418,117142.0936745418,1.585710468372709
2021-03-12,-2,-1.7925050673549456,0.0,263.2201,0.0,0.394429,200000,317142.0936745418,117142.0936745418,1.585710468372709
2021-03-13,-2,-1.5401409022396453,0.0,276.2822,0.0,0.369683,200000,317142.0936745418,117142.0936745418,1.585710468372709
2021-03-14,-2,-1.4412738816152022,0.0,263.238,0.0,0.374202,200000,317142.0936745418,117142.0936745418,1.585710468372709
2021-03-15,-2,-1.2632172892614855,0.0,254.5144,0.0,0.344795,200000,317142.0936745418,117142.0936745418,1.585710468372709
2021-03-16,-1,-1.1752108804313188,613.3441281391118,258.5352,-449120.70364876906,0.35307,200000,317142.0936745418,117142.0936745418,1.585710468372709
2021-03-17,-1,-1.049327483261643,613.3441281391118,269.7896,-449120.70364876906,0.346803,200000,321230.2743805038,121230.2743805038,1.606151371902519
2021-03-18,-1,-1.0341347026172116,613.3441281391118,261.4816,-449120.70364876906,0.352472,200000,318680.67663290893,118680.67663290893,1.5934033831645447
2021-03-19,-1,-0.9101692839824602,613.3441281391118,262.935,-449120.70364876906,0.341767,200000,314764.2738561862,114764.27385618619,1.5738213692809309
2021-03-20,-1,-0.7278251596621563,613.3441281391118,264.3023,-449120.70364876906,0.317905,200000,304885.98105212394,104885.98105212394,1.5244299052606198
2021-03-21,-1,-0.7371869052047473,613.3441281391118,264.6513,-449120.70364876906,0.332983,200000,311871.88012246054,111871.88012246054,1.5593594006123026
2021-03-22,-1,-0.9012052981059088,613.3441281391118,254.7976,-449120.70364876906,0.371675,200000,323205.5493525944,123205.54935259442,1.6160277467629722
2021-03-23,-1,-1.1733866670759092,613.3441281391118,255.4646,-449120.70364876906,0.476938,200000,370890.44251424354,170890.44251424354,1.8544522125712177
2021-03-24,-1,-0.8472236238350463,613.3441281391118,248.5236,-449120.70364876906,0.392889,200000,328885.0748998546,128885.0748998546,1.644425374499273
2021-03-25,-1,-0.9578238824897215,613.3441281391118,233.9466,-449120.70364876906,0.417473,200000,330985.5409224721,130985.54092247208,1.6549277046123603
2021-03-26,-1,-0.7477017380525134,613.3441281391118,255.2105,-449120.70364876906,0.416534,200000,343605.90478808316,143605.90478808316,1.718029523940416
2021-03-27,-1,-0.4762404290077113,613.3441281391118,269.2234,-449120.70364876906,0.396588,200000,343242.4731663054,143242.4731663054,1.716212365831527
2021-03-28,-1,-0.42713168424152026,613.3441281391118,268.4263,-449120.70364876906,0.399384,200000,344009.3180491677,144009.3180491677,1.7200465902458384
2021-03-29,-1,-0.4492126074491643,613.3441281391118,275.2991,-449120.70364876906,0.41121,200000,353536.0110143925,153536.01101439248,1.7676800550719625
2021-03-30,0,0.6545632831773313,0.0,311.2962,0.0,0.411099,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-03-31,0,0.32484869276666267,0.0,302.3724,0.0,0.416252,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-01,2,1.2326074903221587,0.0,334.7991,0.0,0.415404,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-02,0,0.7533050104016968,0.0,338.2932,0.0,0.439453,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-03,2,1.2254339739806535,0.0,321.9497,0.0,0.393855,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-04,2,1.4623502502166428,0.0,348.8617,0.0,0.410231,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-05,2,2.3088788047115107,0.0,368.0263,0.0,0.376921,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-06,2,2.8669856969582512,0.0,403.3648,0.0,0.347919,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-07,2,1.7670470987239377,0.0,375.5538,0.0,0.359988,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-08,2,1.8073112375090512,0.0,418.7048,0.0,0.382227,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-09,2,2.068062733484402,0.0,453.9937,0.0,0.375167,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-10,2,2.0965174029180846,0.0,471.2975,0.0,0.361716,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-11,2,2.310456481733835,0.0,525.9275,0.0,0.354218,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-12,2,2.4007358041038565,0.0,596.7104,0.0,0.357912,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-13,2,1.788012704413093,0.0,551.6442,0.0,0.352329,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-14,2,1.7704689655130867,0.0,550.0182,0.0,0.334358,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-15,2,1.2038439508295093,0.0,541.8824,0.0,0.363338,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-16,0,0.6168047654648364,0.0,508.2743,0.0,0.387414,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-17,0,0.919554196627527,0.0,514.6861,0.0,0.355571,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-18,1,1.019883704912925,-322.82901307879985,481.4367,488676.9043500444,0.318046,200000,310843.46944182843,110843.46944182843,1.5542173472091423
2021-04-19,2,1.3804569593593898,0.0,504.0322,0.0,0.300044,200000,326935.11403895996,126935.11403895996,1.6346755701948
2021-04-20,2,1.7853406300235446,0.0,586.3635,0.0,0.31082,200000,326935.11403895996,126935.11403895996,1.6346755701948
2021-04-21,2,1.5691940396273236,0.0,543.6327,0.0,0.290039,200000,326935.11403895996,126935.11403895996,1.6346755701948
2021-04-22,2,1.77340131502438,0.0,505.2411,0.0,0.250976,200000,326935.11403895996,126935.11403895996,1.6346755701948
2021-04-23,2,1.551197141925652,0.0,526.5357,0.0,0.265,200000,326935.11403895996,126935.11403895996,1.6346755701948
2021-04-24,2,1.6771569014839205,0.0,496.992,0.0,0.238531,200000,326935.11403895996,126935.11403895996,1.6346755701948
2021-04-25,1,1.031040566330699,-323.69813271184154,505.0,613939.5967080296,0.26626,200000,326935.11403895996,126935.11403895996,1.6346755701948
2021-04-26,1,0.561984675179618,-323.69813271184154,535.33,613939.5967080296,0.3023,200000,358879.26146946754,158879.26146946754,1.7943963073473377
2021-04-27,1,0.484996071861194,-323.69813271184154,568.78,613939.5967080296,0.32129,200000,381365.6769501641,181365.67695016408,1.9068283847508205
2021-04-28,1,0.4887515482410995,-323.69813271184154,562.78,613939.5967080296,0.31404,200000,374972.4260777598,174972.42607775982,1.8748621303887991
2021-04-29,1,0.3777390191398778,-323.69813271184154,599.7,613939.5967080296,0.33615,200000,400497.56562069553,200497.56562069553,2.0024878281034777
2021-04-30,0,0.08864095943361695,0.0,622.65,0.0,0.35815,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-01,0,-0.020143751090380083,0.0,620.0,0.0,0.35872,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-02,0,0.031602828141766716,0.0,621.78,0.0,0.35685,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-03,0,0.3497109897079405,0.0,676.15,0.0,0.37214,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-04,0,0.4819544192122473,0.0,609.3,0.0,0.32882,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-05,0,-0.4024984274626551,0.0,651.1,0.0,0.38419,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-06,0,-0.8413985664725011,0.0,633.99,0.0,0.38257,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-07,-2,-1.756957608600286,0.0,624.3,0.0,0.40605,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-08,-2,-1.3883535901461046,0.0,646.1,0.0,0.40215,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-09,0,-0.6584946160651812,0.0,661.74,0.0,0.3874,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-10,0,0.19455768560573736,0.0,631.1,0.0,0.34681,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-11,0,0.3679781719410741,0.0,671.91,0.0,0.36499,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-12,2,2.002509019185475,0.0,594.65,0.0,0.28697,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-13,0,-0.5536079300964519,0.0,571.1,0.0,0.33436,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-14,0,0.0523666838031231,0.0,602.61,0.0,0.34021,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-15,0,0.2688615791707115,0.0,563.41,0.0,0.31496,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-16,-1,-1.0265725032567934,273.42933956886804,564.32,-448551.29332995246,0.344,200000,308603.2898110073,108603.28981100727,1.5430164490550364
2021-05-17,-2,-1.660026238250525,0.0,512.07,0.0,0.33172,200000,317381.76292138884,117381.76292138884,1.5869088146069443
2021-05-18,-2,-1.5053425592110319,0.0,507.88,0.0,0.33024,200000,317381.76292138884,117381.76292138884,1.5869088146069443
2021-05-19,-2,-1.926515150455713,0.0,334.8,0.0,0.23274,200000,317381.76292138884,117381.76292138884,1.5869088146069443
2021-05-20,-2,-2.0254066112575675,0.0,391.17,0.0,0.28624,200000,317381.76292138884,117381.76292138884,1.5869088146069443
2021-05-21,-2,-2.110394166802954,0.0,326.01,0.0,0.25489,200000,317381.76292138884,117381.76292138884,1.5869088146069443
2021-05-22,-2,-2.416022155524064,0.0,299.76,0.0,0.27369,200000,317381.76292138884,117381.76292138884,1.5869088146069443
2021-05-23,-2,-2.1857167620001716,0.0,260.72,0.0,0.25157,200000,317381.76292138884,117381.76292138884,1.5869088146069443
2021-05-24,-2,-1.2641834004808814,0.0,345.64,0.0,0.27944,200000,317381.76292138884,117381.76292138884,1.5869088146069443
2021-05-25,-1,-1.1654845070550213,462.41296538462154,343.18,-568478.8875539833,0.27915,200000,317381.76292138884,117381.76292138884,1.5869088146069443
2021-05-26,-1,-1.03333013488288,462.41296538462154,379.16,-568478.8875539833,0.30654,200000,349590.0181460311,149590.01814603113,1.7479500907301557
2021-05-27,-1,-1.124243969451654,462.41296538462154,369.67,-568478.8875539833,0.31268,200000,348692.1794741126,148692.17947411258,1.743460897370563
2021-05-28,-2,-1.2042261058118053,0.0,328.82,0.0,0.29327,200000,332048.93499657424,132048.93499657424,1.6602446749828712
2021-05-29,-2,-1.2458373549647492,0.0,305.04,0.0,0.28627,200000,332048.93499657424,132048.93499657424,1.6602446749828712
2021-05-30,-1,-1.1196484528709416,509.95014128539833,325.57,-545039.4520806511,0.30461,200000,332048.93499657424,132048.93499657424,1.6602446749828712
2021-05-31,-1,-1.1098434791849234,509.95014128539833,353.33,-545039.4520806511,0.34008,200000,365537.7002839576,165537.7002839576,1.827688501419788
2021-06-01,-2,-1.2372046640043215,0.0,362.39,0.0,0.36487,200000,346116.64817682595,146116.64817682595,1.7305832408841297
2021-06-02,0,-0.7774705030199315,0.0,401.54,0.0,0.36738,200000,346116.64817682595,146116.64817682595,1.7305832408841297
2021-06-03,-1,-1.1148056125813774,403.88891917572107,428.48,-400060.85368813394,0.43258,200000,346116.64817682595,146116.64817682595,1.7305832408841297
2021-06-04,-2,-1.4496384963400395,0.0,390.7,0.0,0.43143,200000,360915.5015615433,160915.50156154332,1.8045775078077166
2021-06-05,-2,-1.5059938348556667,0.0,390.08,0.0,0.44424,200000,360915.5015615433,160915.50156154332,1.8045775078077166
2021-06-06,-2,-1.5165106318887838,0.0,393.73,0.0,0.4597,200000,360915.5015615433,160915.50156154332,1.8045775078077166
2021-06-07,-2,-1.9706744783776968,0.0,357.96,0.0,0.4784,200000,360915.5015615433,160915.50156154332,1.8045775078077166
2021-06-08,-2,-2.365769591286072,0.0,352.5,0.0,0.5775,200000,360915.5015615433,160915.50156154332,1.8045775078077166
2021-06-09,-2,-1.8999401665310591,0.0,375.54,0.0,0.57565,200000,360915.5015615433,160915.50156154332,1.8045775078077166
2021-06-10,-2,-1.6415162865843855,0.0,351.94,0.0,0.53091,200000,360915.5015615433,160915.50156154332,1.8045775078077166
2021-06-11,-2,-1.2339026069864911,0.0,345.75,0.0,0.48342,200000,360915.5015615433,160915.50156154332,1.8045775078077166
2021-06-12,0,-0.6986386647307358,0.0,343.7,0.0,0.42363,200000,360915.5015615433,160915.50156154332,1.8045775078077166
2021-06-13,-2,-1.3961845545076816,0.0,365.8,0.0,0.57385,200000,360915.5015615433,160915.50156154332,1.8045775078077166
2021-06-14,-1,-1.120638341949318,487.47332661814653,370.19,-327991.6951976075,0.55019,200000,360915.5015615433,160915.50156154332,1.8045775078077166
2021-06-15,-1,-0.7346601135684543,487.47332661814653,366.48,-327991.6951976075,0.49849,200000,342149.80487807374,142149.80487807374,1.7107490243903687
2021-06-16,-1,-0.9035139007927777,487.47332661814653,347.22,-327991.6951976075,0.504,200000,334568.302847947,134568.302847947,1.6728415142397348
2021-06-17,-1,-1.1507520632599293,487.47332661814653,352.85,-327991.6951976075,0.56207,200000,356359.2554169323,156359.25541693228,1.7817962770846614
2021-06-18,-2,-1.2929430988915207,0.0,337.16,0.0,0.5792,200000,386531.7846174233,186531.7846174233,1.9326589230871165
2021-06-19,-2,-1.2631082808292173,0.0,334.01,0.0,0.5873,200000,386531.7846174233,186531.7846174233,1.9326589230871165
2021-06-20,-1,-1.12468941774642,569.9713704987367,339.08,-328231.3349106022,0.58881,200000,386531.7846174233,186531.7846174233,1.9326589230871165
2021-06-21,-1,-0.9457401521496331,569.9713704987367,270.76,-328231.3349106022,0.45868,200000,304878.596973033,104878.59697303298,1.524392984865165
2021-06-22,-1,-1.014589467213922,569.9713704987367,262.1,-328231.3349106022,0.45324,200000,298157.0664426002,98157.06644260022,1.4907853322130011
2021-06-23,-1,-0.6482950267788098,569.9713704987367,296.25,-328231.3349106022,0.47999,200000,326401.7769539907,126401.77695399069,1.6320088847699534
2021-06-24,-1,-0.4093460930962576,569.9713704987367,308.62,-328231.3349106022,0.48658,200000,335615.3673041209,135615.3673041209,1.6780768365206047
2021-06-25,0,-0.01730913225538173,0.0,280.81,0.0,0.42552,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-06-26,0,0.13674149966495205,0.0,279.65,0.0,0.42354,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-06-27,0,0.4352897603704372,0.0,290.87,0.0,0.43151,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-06-28,0,0.41516489761029796,0.0,290.0,0.0,0.429,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-06-29,0,0.8038537354102243,0.0,300.79,0.0,0.42802,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-06-30,2,1.249264512607457,0.0,303.71,0.0,0.41198,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-01,2,1.5168182742151783,0.0,287.43,0.0,0.37767,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-02,2,1.905756773756285,0.0,287.17,0.0,0.36884,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-03,2,1.7925289786880692,0.0,298.13,0.0,0.3772,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-04,2,1.886913589323583,0.0,307.62,0.0,0.37538,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-05,2,2.032614397075607,0.0,302.02,0.0,0.35303,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-06,2,2.1395038374983546,0.0,319.92,0.0,0.35359,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-07,2,1.9833289336415292,0.0,327.51,0.0,0.35301,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-08,0,0.8657481673875059,0.0,310.14,0.0,0.38178,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-09,2,1.3698844887105346,0.0,317.09,0.0,0.35844,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-10,2,1.5457320903857594,0.0,316.12,0.0,0.34214,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-11,2,1.4359966279667817,0.0,322.16,0.0,0.34683,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-12,2,1.5023565493757207,0.0,316.12,0.0,0.33194,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-13,2,1.6654012147915294,0.0,308.94,0.0,0.31135,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-14,2,1.7754181833054967,0.0,309.4,0.0,0.30023,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-15,2,1.9832151707403483,0.0,316.11,0.0,0.28951,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-16,2,2.103922790022193,0.0,302.88,0.0,0.26293,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-17,2,1.494088552250278,0.0,300.52,0.0,0.27528,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-18,0,0.8879706821012305,0.0,302.1,0.0,0.29584,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-19,2,1.2068161432087487,0.0,280.54,0.0,0.26095,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-20,2,1.6172957195893352,0.0,264.44,0.0,0.23041,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-21,0,0.9841447266534011,0.0,293.26,0.0,0.27142,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-22,0,0.5934686051250416,0.0,293.36,0.0,0.2813,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-23,0,0.5684481625288066,0.0,299.27,0.0,0.28544,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-24,0,-0.5636905296239608,0.0,301.56,0.0,0.32065,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-25,-2,-1.477196566688677,0.0,302.56,0.0,0.35555,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-26,0,-0.8506614639664002,0.0,304.0,0.0,0.33305,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-27,0,-0.7889713431934572,0.0,313.48,0.0,0.34149,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-28,0,-0.548682419564517,0.0,313.8,0.0,0.32909,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-29,0,-0.6337292202360925,0.0,317.03,0.0,0.33316,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-30,0,-0.4635413285272584,0.0,322.58,0.0,0.33288,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-07-31,0,-0.024189778396771052,0.0,332.38,0.0,0.3292,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-08-01,0,0.6703406127777172,0.0,332.59,0.0,0.31032,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-08-02,0,0.8154390530073342,0.0,330.55,0.0,0.30342,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-08-03,0,0.8764252039718464,0.0,323.43,0.0,0.29418,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-08-04,0,0.8569912525941825,0.0,334.77,0.0,0.30479,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-08-05,0,0.2050313405401968,0.0,337.91,0.0,0.32597,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-08-06,0,0.8521523645900966,0.0,342.39,0.0,0.3149,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-08-07,2,1.4424635668404522,0.0,356.18,0.0,0.31047,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-08-08,2,1.7882902532995055,0.0,341.79,0.0,0.28578,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-08-09,2,1.3912446236542797,0.0,354.32,0.0,0.30498,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-08-10,2,1.6784183956470782,0.0,371.92,0.0,0.3081,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-08-11,0,0.9871338891435016,0.0,390.96,0.0,0.34113,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-08-12,0,0.9940205505482138,0.0,385.66,0.0,0.3339,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-08-13,1,1.0018522610368668,-445.69471430863825,410.76,520095.34332220524,0.352,200000,366147.1216988325,166147.1216988325,1.8307356084941624
2021-08-14,1,1.0063839293224806,-445.69471430863825,408.67,520095.34332220524,0.34815,200000,363213.252674137,163213.252674137,1.816066263370685
2021-08-15,1,1.186531790111416,-445.69471430863825,414.05,520095.34332220524,0.34505,200000,363998.7946728186,163998.79467281862,1.819993973364093
2021-08-16,1,0.7156595399515439,-445.69471430863825,415.72,520095.34332220524,0.35738,200000,371155.8804288768,171155.8804288768,1.855779402144384
2021-08-17,2,1.2002141886678517,0.0,401.8,0.0,0.332,200000,372555.60392507113,172555.60392507113,1.8627780196253556
2021-08-18,2,1.3168955730716,0.0,396.15,0.0,0.32373,200000,372555.60392507113,172555.60392507113,1.8627780196253556
2021-08-19,2,2.2097031444424724,0.0,431.27,0.0,0.3314,200000,372555.60392507113,172555.60392507113,1.8627780196253556
2021-08-20,2,2.4181828472599305,0.0,454.93,0.0,0.33806,200000,372555.60392507113,172555.60392507113,1.8627780196253556
2021-08-21,2,1.9034448691366088,0.0,448.74,0.0,0.33738,200000,372555.60392507113,172555.60392507113,1.8627780196253556
2021-08-22,2,1.67366753256123,0.0,448.68,0.0,0.3372,200000,372555.60392507113,172555.60392507113,1.8627780196253556
2021-08-23,2,2.252583519626804,0.0,499.06,0.0,0.35075,200000,372555.60392507113,172555.60392507113,1.8627780196253556
2021-08-24,2,1.9252413927188556,0.0,471.62,0.0,0.33145,200000,372555.60392507113,172555.60392507113,1.8627780196253556
2021-08-25,2,2.0646726286456323,0.0,503.19,0.0,0.34281,200000,372555.60392507113,172555.60392507113,1.8627780196253556
2021-08-26,2,2.0476277084094927,0.0,478.1,0.0,0.318,200000,372555.60392507113,172555.60392507113,1.8627780196253556
2021-08-27,2,1.5308636377216327,0.0,494.5,0.0,0.3372,200000,372555.60392507113,172555.60392507113,1.8627780196253556
2021-08-28,2,1.441011011936943,0.0,486.2,0.0,0.3289,200000,372555.60392507113,172555.60392507113,1.8627780196253556
2021-08-29,1,1.1548195283044738,-388.3214549979895,479.7,566021.8838120194,0.3291,200000,372555.60392507113,172555.60392507113,1.8627780196253556
2021-08-30,1,0.7670359499707972,-388.3214549979895,460.3,566021.8838120194,0.3246,200000,362475.06922095607,162475.06922095607,1.8123753461047802
2021-08-31,1,0.5797436752150013,-388.3214549979895,463.9,566021.8838120194,0.3305,200000,367212.5555734397,167212.5555734397,1.8360627778671983
2021-09-01,1,0.7286088230762486,-388.3214549979895,489.4,566021.8838120194,0.3418,200000,383510.79996296426,183510.79996296426,1.9175539998148214
2021-09-02,1,0.41823298240026685,-388.3214549979895,483.7,566021.8838120194,0.3445,200000,382825.6267557682,182825.6267557682,1.9141281337788412
2021-09-03,0,-0.398476919921043,0.0,488.5,0.0,0.3688,200000,353501.7639417163,153501.7639417163,1.7675088197085813
2021-09-04,0,-0.47442179522585676,0.0,497.7,0.0,0.3752,200000,353501.7639417163,153501.7639417163,1.7675088197085813
2021-09-05,-1,-1.0273699378607797,350.14041594860964,504.8,-452279.63656821434,0.3908,200000,353501.7639417163,153501.7639417163,1.7675088197085813
2021-09-06,-2,-2.6372028020996408,0.0,496.1,0.0,0.4413,200000,379388.10720716405,179388.10720716405,1.8969405360358202
2021-09-07,-2,-1.495344729650914,0.0,418.7,0.0,0.3393,200000,379388.10720716405,179388.10720716405,1.8969405360358202
2021-09-08,-1,-1.041945284353968,457.09410506887235,415.0,-582240.8029575876,0.3258,200000,379388.10720716405,179388.10720716405,1.8969405360358202
2021-09-09,-1,-0.9918723039104071,457.09410506887235,421.3,-582240.8029575876,0.3311,200000,385353.67632477323,185353.67632477323,1.926768381623866
2021-09-10,-1,-0.6453424115119338,457.09410506887235,401.4,-582240.8029575876,0.3077,200000,362633.06884469505,162633.06884469505,1.8131653442234752
2021-09-11,-1,-0.6183260117498065,457.09410506887235,405.1,-582240.8029575876,0.3103,200000,365838.14312113967,165838.14312113967,1.8291907156056983
2021-09-12,-1,-0.5831069309034139,457.09410506887235,416.3,-582240.8029575876,0.3195,200000,376314.2124851208,176314.2124851208,1.881571062425604
2021-09-13,0,-0.15442109241094445,0.0,399.1,0.0,0.2975,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-09-14,0,-0.3895237700865545,0.0,414.3,0.0,0.3158,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-09-15,0,-0.21813138377770172,0.0,431.3,0.0,0.3266,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-09-16,0,0.11157904431897717,0.0,424.3,0.0,0.316,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-09-17,0,0.019698463882044232,0.0,406.6,0.0,0.3063,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-09-18,0,0.12788564881980613,0.0,410.7,0.0,0.3092,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-09-19,0,0.7899188320208794,0.0,408.6,0.0,0.2985,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-09-20,2,1.2205638575723643,0.0,364.1,0.0,0.2608,200000,370178.4887540594,170178.48875405942,1.8508924437702972
2021-09-21,0,0.45390631779772656,0.0,344.4,0.0,0.2572,200000,370178.4887540594,170178.48875405942,1.8508924437702972
