date,statusList,zscore,XRPUSDT_position,XRPUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2020-07-28,2,2.572800355177926,0.0,0.23029,0.0,0.01598,200000,185110.5952243635,-14889.404775636503,0.9255529761218175
2020-07-29,2,2.695324074901795,0.0,0.24327,0.0,0.015583,200000,185110.5952243635,-14889.404775636503,0.9255529761218175
2020-07-30,2,1.438213706358448,0.0,0.24408,0.0,0.017315,200000,185110.5952243635,-14889.404775636503,0.9255529761218175
2020-07-31,2,1.7984280724520196,0.0,0.25939,0.0,0.017204,200000,185110.5952243635,-14889.404775636503,0.9255529761218175
2020-08-01,2,2.2889651437547105,0.0,0.29089,0.0,0.017319,200000,185110.5952243635,-14889.404775636503,0.9255529761218175
2020-08-02,2,2.2653321427526487,0.0,0.28803,0.0,0.016207,200000,185110.5952243635,-14889.404775636503,0.9255529761218175
2020-08-03,2,2.1622440676059096,0.0,0.31016,0.0,0.0167,200000,185110.5952243635,-14889.404775636503,0.9255529761218175
2020-08-04,1,1.0543483239283997,-307104.9758185074,0.30138,4940498.431311078,0.018734,200000,185110.5952243635,-14889.404775636503,0.9255529761218175
2020-08-05,1,0.9538751790182255,-307104.9758185074,0.30228,4940498.431311078,0.018793,200000,185678.4791100475,-14321.520889952488,0.9283923955502376
2020-08-06,1,0.59316589634674,-307104.9758185074,0.30311,4940498.431311078,0.019704,200000,190434.17031090125,-9565.829689098755,0.9521708515545062
2020-08-07,1,0.6759434447583985,-307104.9758185074,0.29437,4940498.431311078,0.018671,200000,182646.53794270317,-17353.462057296827,0.9132326897135159
2020-08-08,0,-0.08462218866837207,0.0,0.29527,0.0,0.020815,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-09,0,-0.6063021386765515,0.0,0.2879,0.0,0.021929,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-10,0,-0.3876932539513821,0.0,0.29469,0.0,0.021422,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-11,0,-0.2553350513336763,0.0,0.2831,0.0,0.019966,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-12,0,-0.5174011450956313,0.0,0.28233,0.0,0.020429,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-13,0,0.062270241229081175,0.0,0.2942,0.0,0.019598,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-14,0,-0.27981327975109765,0.0,0.29995,0.0,0.020513,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-15,0,0.04926041737847415,0.0,0.29884,0.0,0.019575,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-16,0,0.07341795593027566,0.0,0.30455,0.0,0.019842,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-17,0,0.3241894554166498,0.0,0.31539,0.0,0.02002,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-18,0,0.3836995038171518,0.0,0.30251,0.0,0.019089,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-19,0,0.592812196176263,0.0,0.28975,0.0,0.017857,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-20,0,-0.2745079524052411,0.0,0.29218,0.0,0.019392,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-21,0,0.1384518317904786,0.0,0.27933,0.0,0.017962,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-22,0,0.40077445681778084,0.0,0.28592,0.0,0.018165,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-23,0,0.8720298969116508,0.0,0.2848,0.0,0.017889,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-24,0,0.8405200252612,0.0,0.2884,0.0,0.01817,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-25,2,1.3503852867974997,0.0,0.27625,0.0,0.016883,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-26,1,1.0510520771968406,-312720.15077307,0.27653,5053263.793214343,0.017113,200000,172953.00658655408,-27046.993413445918,0.8647650329327704
2020-08-27,2,1.4219082376634988,0.0,0.26469,0.0,0.015933,200000,175213.25127739387,-24786.748722606135,0.8760662563869693
2020-08-28,2,1.3136871439505629,0.0,0.27174,0.0,0.016317,200000,175213.25127739387,-24786.748722606135,0.8760662563869693
2020-08-29,0,0.9703199700014298,0.0,0.2738,0.0,0.016744,200000,175213.25127739387,-24786.748722606135,0.8760662563869693
2020-08-30,1,1.1209931140063218,-309542.17242137284,0.28302,5119302.614310578,0.017113,200000,175213.2512773939,-24786.748722606106,0.8760662563869694
2020-08-31,1,0.6045900437662283,-309542.17242137284,0.28115,5119302.614310578,0.017372,200000,175960.30679207234,-24039.69320792766,0.8798015339603618
2020-09-01,2,2.1962526268432137,0.0,0.29521,0.0,0.016989,200000,179621.3638833849,-20378.63611661509,0.8981068194169246
2020-09-02,2,1.767879180603126,0.0,0.27595,0.0,0.015995,200000,179621.3638833849,-20378.63611661509,0.8981068194169246
2020-09-03,2,3.4229546995136753,0.0,0.24409,0.0,0.012343,200000,179621.3638833849,-20378.63611661509,0.8981068194169246
2020-09-04,2,1.3198232046387597,0.0,0.25385,0.0,0.014268,200000,179621.3638833849,-20378.63611661509,0.8981068194169246
2020-09-05,2,2.427571282261636,0.0,0.23738,0.0,0.012101,200000,179621.3638833849,-20378.63611661509,0.8981068194169246
2020-09-06,2,1.915298828513503,0.0,0.23986,0.0,0.012354,200000,179621.3638833849,-20378.63611661509,0.8981068194169246
2020-09-07,2,1.8867319914315444,0.0,0.24198,0.0,0.012201,200000,179621.3638833849,-20378.63611661509,0.8981068194169246
2020-09-08,2,1.4806109049894873,0.0,0.23657,0.0,0.012119,200000,179621.3638833849,-20378.63611661509,0.8981068194169246
2020-09-09,0,0.8211228061260618,0.0,0.23901,0.0,0.012841,200000,179621.3638833849,-20378.63611661509,0.8981068194169246
2020-09-10,0,0.7844752083799271,0.0,0.24302,0.0,0.013005,200000,179621.3638833849,-20378.63611661509,0.8981068194169246
2020-09-11,0,0.46792187111104816,0.0,0.24252,0.0,0.013239,200000,179621.3638833849,-20378.63611661509,0.8981068194169246
2020-09-12,0,0.4847860475595998,0.0,0.24752,0.0,0.013419,200000,179621.3638833849,-20378.63611661509,0.8981068194169246
2020-09-13,0,0.7337515860222914,0.0,0.24218,0.0,0.01281,200000,179621.3638833849,-20378.63611661509,0.8981068194169246
2020-09-14,0,0.7929040886345358,0.0,0.24564,0.0,0.012861,200000,179621.3638833849,-20378.63611661509,0.8981068194169246
2020-09-15,0,0.9017228183729517,0.0,0.24331,0.0,0.012569,200000,179621.3638833849,-20378.63611661509,0.8981068194169246
2020-09-16,1,1.144686283367969,-363812.20911323203,0.24686,7207919.899012235,0.01246,200000,179621.3638833849,-20378.63611661509,0.8981068194169246
2020-09-17,0,0.15172550834041834,0.0,0.25214,0.0,0.013514,200000,173945.14477394387,-26054.855226056126,0.8697257238697194
2020-09-18,-1,-1.0435908043855517,346988.1204347574,0.25065,-6027205.293622449,0.01443,200000,173945.14477394387,-26054.855226056126,0.8697257238697194
2020-09-19,-2,-1.8537945700198881,0.0,0.25112,0.0,0.015265,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-09-20,-2,-1.4798737791706928,0.0,0.24652,0.0,0.014476,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-09-21,0,-0.28567931771066196,0.0,0.23102,0.0,0.012605,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-09-22,0,0.19750800632325216,0.0,0.23302,0.0,0.01234,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-09-23,0,0.8493250149598218,0.0,0.22164,0.0,0.011381,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-09-24,0,0.06924823258345088,0.0,0.23276,0.0,0.012385,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-09-25,0,0.02892697539744664,0.0,0.24154,0.0,0.012909,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-09-26,0,0.16116744027535335,0.0,0.24153,0.0,0.012851,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-09-27,0,0.5776266386290062,0.0,0.24334,0.0,0.012741,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-09-28,0,0.3701542179994734,0.0,0.24107,0.0,0.012765,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-09-29,0,-0.16821023263348525,0.0,0.24285,0.0,0.013169,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-09-30,0,-0.7982088066047062,0.0,0.24171,0.0,0.013519,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-10-01,0,0.1843009412309091,0.0,0.23819,0.0,0.012732,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-10-02,2,1.2756143992495066,0.0,0.23386,0.0,0.011859,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-10-03,2,1.2853268726204963,0.0,0.23273,0.0,0.011739,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-10-04,2,2.3286535075511035,0.0,0.24794,0.0,0.011657,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-10-05,2,2.395834998909735,0.0,0.2503,0.0,0.011383,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-10-06,2,2.9369490798153346,0.0,0.24545,0.0,0.010106,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-10-07,2,1.5174800117121345,0.0,0.2487,0.0,0.011227,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-10-08,2,1.6472474030518174,0.0,0.25141,0.0,0.011012,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-10-09,1,1.1656204562255308,-353486.68955346197,0.25293,7805097.196748767,0.011455,200000,178814.77677751426,-21185.223222485743,0.8940738838875713
2020-10-10,1,1.163886456616205,-353486.68955346197,0.25402,7805097.196748767,0.0114,200000,178770.79692330636,-21229.203076693637,0.8938539846165319
2020-10-11,1,1.077776884717033,-353486.68955346197,0.25544,7805097.196748767,0.011436,200000,179553.73152155522,-20446.268478444777,0.8977686576077761
2020-10-12,1,1.0545847008189608,-353486.68955346197,0.25603,7805097.196748767,0.011377,200000,179301.7879337836,-20698.212066216394,0.896508939668918
2020-10-13,1,0.8800491663884684,-353486.68955346197,0.2565,7805097.196748767,0.011482,200000,180287.46188353235,-19712.53811646765,0.9014373094176618
2020-10-14,1,0.8042640834659867,-353486.68955346197,0.24906,7805097.196748767,0.011139,200000,174980.37257476978,-25019.627425230225,0.8749018628738489
2020-10-15,1,0.7608441515604597,-353486.68955346197,0.24596,7805097.196748767,0.010963,200000,172510.86673052626,-27489.133269473736,0.8625543336526313
2020-10-16,1,0.8008665925060665,-353486.68955346197,0.24011,7805097.196748767,0.010591,200000,167539.47343944793,-32460.52656055207,0.8376973671972396
2020-10-17,1,0.3108479033326449,-353486.68955346197,0.24057,7805097.196748767,0.010988,200000,170800.7009037518,-29199.2990962482,0.8540035045187591
2020-10-18,0,-0.36403558484126736,0.0,0.24221,0.0,0.011627,200000,173682.92274766037,-26317.07725233963,0.8684146137383019
2020-10-19,0,-0.0313095816797339,0.0,0.24558,0.0,0.011396,200000,173682.92274766037,-26317.07725233963,0.8684146137383019
2020-10-20,0,0.5808833101209993,0.0,0.24322,0.0,0.010781,200000,173682.92274766037,-26317.07725233963,0.8684146137383019
2020-10-21,0,0.12117649319037078,0.0,0.25088,0.0,0.011339,200000,173682.92274766037,-26317.07725233963,0.8684146137383019
2020-10-22,-1,-1.0362089248695903,337786.22806733125,0.25709,-7144505.254942837,0.012155,200000,173682.92274766037,-26317.07725233963,0.8684146137383019
2020-10-23,-2,-1.6448650463933174,0.0,0.25471,0.0,0.012218,200000,174936.95780152202,-25063.042198477982,0.8746847890076102
2020-10-24,-2,-1.5452125296687838,0.0,0.2562,0.0,0.012282,200000,174936.95780152202,-25063.042198477982,0.8746847890076102
2020-10-25,0,-0.7442262060725964,0.0,0.25313,0.0,0.01179,200000,174936.95780152202,-25063.042198477982,0.8746847890076102
2020-10-26,0,-0.20704163377355222,0.0,0.2481,0.0,0.011368,200000,174936.95780152202,-25063.042198477982,0.8746847890076102
2020-10-27,0,0.4245549034463926,0.0,0.25273,0.0,0.01137,200000,174936.95780152202,-25063.042198477982,0.8746847890076102
2020-10-28,2,1.682315680175366,0.0,0.2454,0.0,0.010638,200000,174936.95780152202,-25063.042198477982,0.8746847890076102
2020-10-29,2,2.2601123463509665,0.0,0.24239,0.0,0.010186,200000,174936.95780152202,-25063.042198477982,0.8746847890076102
2020-10-30,2,1.8584024960727763,0.0,0.23905,0.0,0.01008,200000,174936.95780152202,-25063.042198477982,0.8746847890076102
2020-10-31,2,2.053453545703394,0.0,0.23968,0.0,0.009895,200000,174936.95780152202,-25063.042198477982,0.8746847890076102
2020-11-01,0,0.6167560926286065,0.0,0.23999,0.0,0.010505,200000,174936.95780152202,-25063.042198477982,0.8746847890076102
2020-11-02,1,1.0953865263101352,-371842.3623719807,0.23523,8703331.233906569,0.01005,200000,174936.95780152205,-25063.042198477953,0.8746847890076103
2020-11-03,2,2.6444242938088447,0.0,0.2396,0.0,0.00925,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-04,2,1.8499900633715454,0.0,0.23758,0.0,0.009398,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-05,2,1.6184466090831615,0.0,0.24561,0.0,0.009721,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-06,0,0.1923367028679869,0.0,0.25863,0.0,0.011196,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-07,0,0.6886117628264609,0.0,0.2491,0.0,0.010383,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-08,0,-0.14339800556004412,0.0,0.25374,0.0,0.011122,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-09,0,-0.22110823170762725,0.0,0.25059,0.0,0.011035,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-10,0,-0.7564575739138779,0.0,0.2538,0.0,0.011583,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-11,0,-0.3793026672505552,0.0,0.25581,0.0,0.01134,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-12,0,0.5353157596445421,0.0,0.2549,0.0,0.010644,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-13,0,-0.6837497358315952,0.0,0.2659,0.0,0.011814,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-14,0,0.3624837061826102,0.0,0.26824,0.0,0.011245,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-15,0,0.7824826035770215,0.0,0.26954,0.0,0.011039,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-16,2,1.5290756081709285,0.0,0.28813,0.0,0.011336,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-17,0,0.6285452814511269,0.0,0.30247,0.0,0.012346,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-18,0,0.9271637141647899,0.0,0.29335,0.0,0.011777,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-19,2,1.8990309185396124,0.0,0.30358,0.0,0.011504,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-20,2,2.1839491491692824,0.0,0.32991,0.0,0.012059,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-21,2,3.2915763303229943,0.0,0.46283,0.0,0.014426,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-22,2,2.5173070818813486,0.0,0.44611,0.0,0.013905,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-23,2,3.1139475655773055,0.0,0.61579,0.0,0.016023,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-24,2,2.909506707803794,0.0,0.694,0.0,0.016174,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-25,2,1.7646441275578504,0.0,0.63022,0.0,0.016548,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-26,2,1.367973587283374,0.0,0.53654,0.0,0.014627,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-27,2,1.4976976145666705,0.0,0.5623,0.0,0.014487,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-28,2,1.5680735318652737,0.0,0.62579,0.0,0.01535,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-29,2,1.3037153871442966,0.0,0.60543,0.0,0.015151,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-11-30,2,1.3680141433154376,0.0,0.66417,0.0,0.015972,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-01,2,1.2203061758638902,0.0,0.61088,0.0,0.014737,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-02,0,0.729780632070664,0.0,0.62972,0.0,0.016405,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-03,0,0.36390365305336153,0.0,0.63046,0.0,0.017397,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-04,0,0.15038651657486288,0.0,0.55367,0.0,0.015698,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-05,0,-0.2075887161394454,0.0,0.58517,0.0,0.017484,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-06,0,0.1656195570655068,0.0,0.62107,0.0,0.017144,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-07,0,-0.42700774672776176,0.0,0.60818,0.0,0.018137,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-08,0,-0.460948723620375,0.0,0.5589,0.0,0.016382,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-09,0,-0.47362692275745666,0.0,0.58265,0.0,0.016758,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-10,0,-0.3421089664806949,0.0,0.57267,0.0,0.015937,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-11,0,-0.6384295877287511,0.0,0.54945,0.0,0.015587,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-12,-2,-2.016726379616367,0.0,0.50658,0.0,0.016497,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-13,-2,-1.6264184563057618,0.0,0.51365,0.0,0.01647,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-14,-2,-1.6961208941711037,0.0,0.4974,0.0,0.01637,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-15,-2,-1.9324965756551873,0.0,0.46793,0.0,0.016501,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-16,0,-0.6568330031542182,0.0,0.56941,0.0,0.017274,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-17,0,-0.3903353488410242,0.0,0.5769,0.0,0.017092,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-18,0,-0.3884953515097131,0.0,0.58337,0.0,0.017424,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-19,0,-0.39631733197113134,0.0,0.57666,0.0,0.017373,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-20,0,-0.02996505961689155,0.0,0.55586,0.0,0.016325,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-21,0,-0.249900184635654,0.0,0.51445,0.0,0.015523,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-22,-2,-2.1377614648363723,0.0,0.44642,0.0,0.015854,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-23,-2,-3.393083116179151,0.0,0.2605,0.0,0.013236,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-24,-2,-2.1222976639609428,0.0,0.33863,0.0,0.014893,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-25,-2,-1.9705075626494264,0.0,0.31768,0.0,0.014598,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-26,-2,-2.261945794363641,0.0,0.29481,0.0,0.016471,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-27,-2,-2.0006827664225093,0.0,0.28407,0.0,0.016542,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-28,-2,-2.2559705221665927,0.0,0.24845,0.0,0.020212,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-29,-2,-2.0864527629785865,0.0,0.22142,0.0,0.021135,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-30,-2,-1.8072285378708264,0.0,0.21138,0.0,0.0202,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2020-12-31,-2,-1.478405048387186,0.0,0.21959,0.0,0.018754,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2021-01-01,-2,-1.247980429435071,0.0,0.23746,0.0,0.019052,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2021-01-02,-2,-1.2598282569581631,0.0,0.22064,0.0,0.019993,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2021-01-03,-2,-1.3569919277283324,0.0,0.2254,0.0,0.026226,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2021-01-04,-1,-1.1307196392385883,389400.75092767423,0.23565,-3730477.5573667143,0.024598,200000,183524.57391221286,-16475.426087787142,0.9176228695610643
2021-01-05,-1,-1.1638643341369237,389400.75092767423,0.22573,-3730477.5573667143,0.027964,200000,192218.5059211067,-7781.494078893302,0.9610925296055335
2021-01-06,-1,-1.065053769858032,389400.75092767423,0.24854,-3730477.5573667143,0.030819,200000,211751.2504760489,11751.25047604891,1.0587562523802445
2021-01-07,-1,-0.650006425991829,389400.75092767423,0.32389,-3730477.5573667143,0.028673,200000,233086.9922203402,33086.99222034021,1.165434961101701
2021-01-08,-1,-0.5268230135851599,389400.75092767423,0.32032,-3730477.5573667143,0.027299,200000,226571.15537570656,26571.155375706556,1.1328557768785328
2021-01-09,-1,-0.5187944768290963,389400.75092767423,0.32419,-3730477.5573667143,0.028812,200000,233722.3488260925,33722.34882609249,1.1686117441304624
2021-01-10,-1,-0.39195080783192365,389400.75092767423,0.31491,-3730477.5573667143,0.02707,200000,223610.21795255085,23610.217952550855,1.1180510897627542
2021-01-11,-1,-0.26820750989338993,389400.75092767423,0.28743,-3730477.5573667143,0.024344,200000,202740.2034956767,2740.2034956766875,1.0137010174783834
2021-01-12,0,0.020987330163577754,0.0,0.29254,0.0,0.02299,200000,155372.9572796918,-44627.04272030821,0.776864786398459
2021-01-13,0,-0.10715221249791694,0.0,0.30582,0.0,0.026073,200000,155372.9572796918,-44627.04272030821,0.776864786398459
2021-01-14,0,-0.02491575219197621,0.0,0.29642,0.0,0.025743,200000,155372.9572796918,-44627.04272030821,0.776864786398459
2021-01-15,0,-0.08854512680941426,0.0,0.27991,0.0,0.025306,200000,155372.9572796918,-44627.04272030821,0.776864786398459
2021-01-16,0,-0.3656289651764021,0.0,0.27924,0.0,0.026863,200000,155372.9572796918,-44627.04272030821,0.776864786398459
2021-01-17,0,-0.42911806141075753,0.0,0.27746,0.0,0.027152,200000,155372.9572796918,-44627.04272030821,0.776864786398459
2021-01-18,-1,-1.0674466376483727,272316.59646608913,0.28528,-2522042.614026098,0.030803,200000,155372.9572796918,-44627.04272030821,0.776864786398459
2021-01-19,-1,-0.4216471088345123,272316.59646608913,0.29396,-2522042.614026098,0.029015,200000,153227.25314313878,-46772.746856861224,0.7661362657156938
2021-01-20,-2,-1.3985928742617393,0.0,0.29539,0.0,0.034595,200000,162183.4220818066,-37816.57791819339,0.810917110409033
2021-01-21,0,-0.5868385057431507,0.0,0.26802,0.0,0.027918,200000,162183.4220818066,-37816.57791819339,0.810917110409033
2021-01-22,-1,-1.1159752174923325,297945.0749197314,0.27217,-2593440.9313324583,0.031268,200000,162183.4220818066,-37816.57791819339,0.810917110409033
2021-01-23,-1,-0.9151603771822365,297945.0749197314,0.27167,-2593440.9313324583,0.030068,200000,158922.32042674778,-41077.679573252215,0.7946116021337389
2021-01-24,-1,-0.9482456442453987,297945.0749197314,0.27339,-2593440.9313324583,0.030606,200000,160830.0571766666,-39169.942823333404,0.8041502858833329
2021-01-25,-1,-0.9815037540247729,297945.0749197314,0.26757,-2593440.9313324583,0.029758,200000,156896.77893086383,-43103.22106913617,0.7844838946543191
2021-01-26,-1,-0.9834924032558663,297945.0749197314,0.26834,-2593440.9313324583,0.029444,200000,156311.85618611364,-43688.14381388636,0.7815592809305683
2021-01-27,-1,-0.6178928336520689,297945.0749197314,0.25039,-2593440.9313324583,0.026361,200000,142968.1637000065,-57031.836299993505,0.7148408185000324
2021-01-28,-1,-0.43875831282474254,297945.0749197314,0.26407,-2593440.9313324583,0.027389,200000,149710.1096023182,-50289.8903976818,0.748550548011591
2021-01-29,0,0.024861489064050998,0.0,0.2829,0.0,0.02783,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-01-30,2,3.3031105207461606,0.0,0.44372,0.0,0.026842,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-01-31,2,3.1713214681847086,0.0,0.49507,0.0,0.025397,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-01,0,0.680073700368614,0.0,0.37106,0.0,0.029382,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-02,0,0.8613953135864193,0.0,0.37254,0.0,0.028127,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-03,0,0.9338842670458172,0.0,0.39721,0.0,0.029177,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-04,2,1.5832758953796426,0.0,0.44545,0.0,0.02771,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-05,0,0.8627150826922605,0.0,0.45219,0.0,0.032096,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-06,0,0.9904949365038449,0.0,0.44307,0.0,0.029946,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-07,0,0.7751144318181987,0.0,0.41849,0.0,0.029139,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-08,0,0.7152659511989411,0.0,0.45099,0.0,0.031326,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-09,0,0.3638506118890345,0.0,0.47636,0.0,0.035375,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-10,0,0.5096437418579843,0.0,0.50429,0.0,0.035689,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-11,0,-0.10839740979747256,0.0,0.52806,0.0,0.042558,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-12,0,-0.5695313469558253,0.0,0.609,0.0,0.054359,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-13,0,-0.5145723596506273,0.0,0.63309,0.0,0.054766,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-14,0,-0.6658646754355916,0.0,0.59211,0.0,0.052161,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-15,0,-0.9596432016229353,0.0,0.54976,0.0,0.051032,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-16,-1,-1.1039524446086315,144312.16607942776,0.51995,-1521424.0100772209,0.049319,200000,150070.22150599692,-49929.77849400308,0.7503511075299846
2021-02-17,-1,-1.1887931136324765,144312.16607942776,0.53467,-1521424.0100772209,0.051196,200000,155050.209457601,-44949.79054239899,0.7752510472880051
2021-02-18,-2,-1.448600263538402,0.0,0.53204,0.0,0.054483,200000,156182.12100613542,-43817.87899386458,0.7809106050306771
2021-02-19,-1,-1.0285357579670926,138299.9389056366,0.56465,-1456868.4098180612,0.053602,200000,156182.12100613542,-43817.87899386458,0.7809106050306771
