date,statusList,zscore,ETCUSDT_position,ETCUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2021-02-17,0,-0.07077936469864445,0.0,15.3015,0.0,0.0015463,200000,108333.63473594192,-91666.36526405808,0.5416681736797095
2021-02-18,0,-0.029970214964372667,0.0,14.9458,0.0,0.0014987,200000,108333.63473594192,-91666.36526405808,0.5416681736797095
2021-02-19,-2,-1.2644632684946229,0.0,15.3876,0.0,0.0018465,200000,108333.63473594192,-91666.36526405808,0.5416681736797095
2021-02-20,-2,-2.145389858032187,0.0,15.0833,0.0,0.0022773,200000,108333.63473594192,-91666.36526405808,0.5416681736797095
2021-02-21,-2,-2.7622147359844336,0.0,15.669,0.0,0.00378,200000,108333.63473594192,-91666.36526405808,0.5416681736797095
2021-02-22,-2,-2.254611754418202,0.0,13.9359,0.0,0.0034332,200000,108333.63473594192,-91666.36526405808,0.5416681736797095
2021-02-23,-2,-1.992030743567588,0.0,11.3651,0.0,0.0030186,200000,108333.63473594192,-91666.36526405808,0.5416681736797095
2021-02-24,-2,-1.7133004529061273,0.0,11.8729,0.0,0.0031333,200000,108333.63473594192,-91666.36526405808,0.5416681736797095
2021-02-25,-2,-1.5283201128472,0.0,11.039,0.0,0.0029679,200000,108333.63473594192,-91666.36526405808,0.5416681736797095
2021-02-26,-2,-1.338961323753547,0.0,10.7153,0.0,0.0028118,200000,108333.63473594192,-91666.36526405808,0.5416681736797095
2021-02-27,-1,-1.0928137749647486,4880.289155694692,11.0991,-20500649.976523716,0.0026422,200000,108333.63473594192,-91666.36526405808,0.5416681736797095
2021-02-28,-1,-0.9863202946880649,4880.289155694692,10.3656,-20500649.976523716,0.0024256,200000,100313.50185532484,-99686.49814467516,0.5015675092766242
2021-03-01,-1,-0.9974159318141013,4880.289155694692,11.0783,-20500649.976523716,0.002807,200000,111610.63183763459,-88389.36816236541,0.558053159188173
2021-03-02,-1,-0.8692359702503861,4880.289155694692,10.9081,-20500649.976523716,0.0026748,200000,108069.82069643891,-91930.17930356109,0.5403491034821946
2021-03-03,-1,-0.7582806515939902,4880.289155694692,11.2516,-20500649.976523716,0.0026857,200000,109969.65710616414,-90030.34289383586,0.5498482855308207
2021-03-04,-1,-0.6274845470724295,4880.289155694692,11.0004,-20500649.976523716,0.0024918,200000,104768.6524398057,-95231.3475601943,0.5238432621990285
2021-03-05,-1,-0.7896657691834775,4880.289155694692,10.9437,-20500649.976523716,0.0030274,200000,115472.0881721039,-84527.9118278961,0.5773604408605195
2021-03-06,-1,-0.6932663137464847,4880.289155694692,11.1134,-20500649.976523716,0.0029855,200000,115441.29600780895,-84558.70399219105,0.5772064800390448
2021-03-07,-1,-0.598262862029258,4880.289155694692,11.5466,-20500649.976523716,0.0030384,200000,118639.921653814,-81360.078346186,0.59319960826907
2021-03-08,-1,-0.4957683592833903,4880.289155694692,11.7082,-20500649.976523716,0.0030073,200000,118791.00616710437,-81208.99383289563,0.5939550308355218
2021-03-09,-1,-0.39157746113359587,4880.289155694692,12.3956,-20500649.976523716,0.0031371,200000,124806.70129968168,-75193.29870031832,0.6240335064984084
2021-03-10,-1,-0.39277401583595184,4880.289155694692,11.958,-20500649.976523716,0.0030958,200000,121824.40992111925,-78175.59007888075,0.6091220496055962
2021-03-11,-1,-0.2913817061112041,4880.289155694692,12.2593,-20500649.976523716,0.0031403,200000,124207.11996768537,-75792.88003231463,0.6210355998384269
2021-03-12,0,0.3354860700805169,0.0,11.9365,0.0,0.0029625,200000,110813.23878444373,-89186.76121555627,0.5540661939222187
2021-03-13,-2,-3.074773217867024,0.0,13.7733,0.0,0.004619,200000,110813.23878444373,-89186.76121555627,0.5540661939222187
2021-03-14,-2,-3.613347490813741,0.0,12.7214,0.0,0.0072737,200000,110813.23878444373,-89186.76121555627,0.5540661939222187
2021-03-15,-2,-2.69609222142932,0.0,12.156,0.0,0.00708,200000,110813.23878444373,-89186.76121555627,0.5540661939222187
2021-03-16,-2,-2.106272049780188,0.0,12.4297,0.0,0.0068416,200000,110813.23878444373,-89186.76121555627,0.5540661939222187
2021-03-17,-2,-1.8581366227494123,0.0,12.5671,0.0,0.0071676,200000,110813.23878444373,-89186.76121555627,0.5540661939222187
2021-03-18,-2,-1.658873803883796,0.0,12.169,0.0,0.0071323,200000,110813.23878444373,-89186.76121555627,0.5540661939222187
2021-03-19,-2,-1.624567548969201,0.0,12.2569,0.0,0.00815,200000,110813.23878444373,-89186.76121555627,0.5540661939222187
2021-03-20,-2,-1.3740055204971116,0.0,12.3108,0.0,0.0077178,200000,110813.23878444373,-89186.76121555627,0.5540661939222187
2021-03-21,-2,-1.307708885843442,0.0,11.9811,0.0,0.0080067,200000,110813.23878444373,-89186.76121555627,0.5540661939222187
2021-03-22,-1,-1.1211398083911464,4753.64797970262,11.6556,-7467199.379005642,0.00742,200000,110813.23878444373,-89186.76121555627,0.5540661939222187
2021-03-23,-1,-0.9911616880968032,4753.64797970262,12.2413,-7467199.379005642,0.0076374,200000,115220.81955115138,-84779.18044884862,0.5761040977557569
2021-03-24,-1,-0.9381431735118394,4753.64797970262,11.292,-7467199.379005642,0.0072311,200000,107674.25841632969,-92325.74158367031,0.5383712920816484
2021-03-25,-1,-0.9602017807397097,4753.64797970262,11.0876,-7467199.379005642,0.0077737,200000,110754.31515232692,-89245.68484767308,0.5537715757616346
2021-03-26,-1,-1.1131806291716693,4753.64797970262,11.7593,-7467199.379005642,0.0104099,200000,133632.37150322786,-66367.62849677214,0.6681618575161392
2021-03-27,-1,-0.9709463508391873,4753.64797970262,11.7927,-7467199.379005642,0.0099946,200000,130690.01544364887,-69309.98455635113,0.6534500772182443
2021-03-28,-1,-0.9012903055977675,4753.64797970262,11.8644,-7467199.379005642,0.0101872,200000,132469.03460419003,-67530.96539580997,0.6623451730209502
2021-03-29,-1,-1.015251488352526,4753.64797970262,12.6381,-7467199.379005642,0.0129999,200000,157149.92373941513,-42850.07626058487,0.7857496186970756
2021-03-30,-2,-1.2182970480155877,0.0,13.016,0.0,0.0181274,200000,184300.66670362127,-15699.333296378725,0.9215033335181064
2021-03-31,-1,-1.0628078255393087,6522.208933009451,14.1287,-5500921.295133098,0.0167518,200000,184300.66670362127,-15699.333296378725,0.9215033335181064
2021-04-01,-2,-1.2950422699067066,0.0,14.315,0.0,0.0173532,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-02,-2,-1.8821051511324645,0.0,15.2454,0.0,0.0242549,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-03,-2,-1.7303000758471638,0.0,13.571,0.0,0.0230732,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-04,-2,-1.636463074358237,0.0,14.5489,0.0,0.0272443,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-05,-2,-1.4181138139749185,0.0,16.0744,0.0,0.0285997,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-06,0,-0.8231721047257698,0.0,17.7329,0.0,0.0227351,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-07,0,-0.36750031968699726,0.0,19.1937,0.0,0.0204695,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-08,0,-0.5230662787248863,0.0,19.6292,0.0,0.0231061,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-09,0,-0.326117255133155,0.0,18.7707,0.0,0.0209399,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-10,0,0.22463192537219645,0.0,20.4439,0.0,0.0191341,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-11,0,0.21333192095185693,0.0,20.3709,0.0,0.0197457,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-12,0,0.3697264581272543,0.0,19.5225,0.0,0.0187987,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-13,0,0.9133262102344242,0.0,21.2069,0.0,0.0187208,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-14,2,1.5462783568079934,0.0,21.9193,0.0,0.01757,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-15,2,2.3770708341846376,0.0,28.6129,0.0,0.0185614,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-16,2,2.9680178133071937,0.0,38.2734,0.0,0.0190209,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-17,2,2.359240553547624,0.0,37.7258,0.0,0.0188709,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-18,2,2.2370282595016646,0.0,37.0728,0.0,0.0170608,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-19,2,1.8177389362929115,0.0,33.4166,0.0,0.0157814,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-20,2,1.5626184075987783,0.0,33.739,0.0,0.0160758,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-21,2,1.450127575713096,0.0,31.9236,0.0,0.0149,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-22,2,1.9317452639057346,0.0,33.5104,0.0,0.0127212,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-23,2,1.5940940393333478,0.0,32.6158,0.0,0.0128001,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-24,2,1.3162400735595072,0.0,29.6577,0.0,0.0120997,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-25,2,1.2620621614966057,0.0,29.315,0.0,0.011748,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-26,0,0.9278906067453081,0.0,32.825,0.0,0.014055,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-27,0,0.41782915587281294,0.0,33.803,0.0,0.016473,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-28,0,0.6020754954930185,0.0,35.061,0.0,0.015843,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-29,0,0.5834495032986883,0.0,34.529,0.0,0.015375,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-04-30,0,0.5341075411075455,0.0,36.317,0.0,0.016071,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-05-01,2,1.4186932767812273,0.0,44.706,0.0,0.016197,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-05-02,2,1.6099302165912976,0.0,44.92,0.0,0.015528,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-05-03,2,2.4294951886513756,0.0,52.037,0.0,0.01529,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-05-04,2,3.5936838158712385,0.0,69.249,0.0,0.013525,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-05-05,2,3.2866367900255034,0.0,93.962,0.0,0.014775,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-05-06,2,3.328874442935941,0.0,133.864,0.0,0.014982,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-05-07,2,2.205644101733873,0.0,119.763,0.0,0.015233,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-05-08,2,2.116869103239802,0.0,127.317,0.0,0.01477,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-05-09,2,1.6727969556998514,0.0,117.904,0.0,0.01442,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-05-10,2,1.5148537538457802,0.0,105.094,0.0,0.012672,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-05-11,2,1.4246435181943509,0.0,111.173,0.0,0.01303,200000,186393.83324629467,-13606.166753705329,0.9319691662314733
2021-05-12,1,1.126081264208569,-1096.4859125505593,84.996,8826301.413310667,0.010559,200000,186393.8332462947,-13606.1667537053,0.9319691662314735
2021-05-13,1,0.9567169952126486,-1096.4859125505593,88.383,8826301.413310667,0.01125,200000,196206.60530870108,-3793.3946912989195,0.9810330265435054
2021-05-14,1,1.1379628744515675,-1096.4859125505593,103.313,8826301.413310667,0.011847,200000,217846.44192682742,17846.44192682742,1.0892322096341371
2021-05-15,1,1.0433764583721146,-1096.4859125505593,95.088,8826301.413310667,0.010849,200000,200019.196485615,19.19648561498616,1.0000959824280748
2021-05-16,1,0.7183307405269199,-1096.4859125505593,93.859,8826301.413310667,0.011639,200000,205644.39341560582,5644.393415605824,1.028221967078029
2021-05-17,1,0.6724005994383931,-1096.4859125505593,89.677,8826301.413310667,0.010999,200000,195410.05642480054,-4589.943575199461,0.9770502821240027
2021-05-18,1,0.550031676888244,-1096.4859125505593,88.577,8826301.413310667,0.011034,200000,194512.8424704608,-5487.157529539196,0.9725642123523041
2021-05-19,1,0.5735368370660876,-1096.4859125505593,59.436,8826301.413310667,0.007187,200000,128605.3649558188,-71394.6350441812,0.643026824779094
2021-05-20,1,0.681954942108829,-1096.4859125505593,73.744,8826301.413310667,0.008513,200000,155997.56106664217,-44002.43893335783,0.7799878053332109
2021-05-21,1,0.4974408299616585,-1096.4859125505593,64.167,8826301.413310667,0.007614,200000,137561.67051157914,-62438.32948842086,0.6878083525578957
2021-05-22,1,0.3431157140593573,-1096.4859125505593,58.498,8826301.413310667,0.007051,200000,126376.48417763613,-73623.51582236387,0.6318824208881806
2021-05-23,1,0.5549405194946171,-1096.4859125505593,51.553,8826301.413310667,0.00601,200000,109573.20974371608,-90426.79025628392,0.5478660487185805
2021-05-24,2,2.093670432365298,0.0,73.711,0.0,0.007672,200000,199501.5219033895,-498.47809661048814,0.9975076095169476
2021-05-25,0,-0.03374488097904525,0.0,78.364,0.0,0.009328,200000,199501.5219033895,-498.47809661048814,0.9975076095169476
2021-05-26,-2,-2.0126077234420894,0.0,79.886,0.0,0.010742,200000,199501.5219033895,-498.47809661048814,0.9975076095169476
2021-05-27,-1,-1.1603131717254298,1337.2132681604207,74.596,-10448388.074965408,0.009547,200000,199501.5219033895,-498.47809661048814,0.9975076095169476
2021-05-28,-1,-0.4149245515809206,1337.2132681604207,68.199,-10448388.074965408,0.008392,200000,178879.48040038225,-21120.51959961775,0.8943974020019112
2021-05-29,-1,-0.9405934152563504,1337.2132681604207,64.293,-10448388.074965408,0.008174,200000,171378.5767746052,-28621.4232253948,0.856892883873026
2021-05-30,-2,-1.2545871862112399,0.0,66.124,0.0,0.008629,200000,201238.77245842636,1238.7724584263633,1.0061938622921318
2021-05-31,0,-0.9364174646809337,0.0,70.019,0.0,0.009011,200000,201238.77245842636,1238.7724584263633,1.0061938622921318
2021-06-01,0,-0.6035584201434944,0.0,67.765,0.0,0.008551,200000,201238.77245842636,1238.7724584263633,1.0061938622921318
2021-06-02,0,-0.8219041251699004,0.0,68.403,0.0,0.008754,200000,201238.77245842636,1238.7724584263633,1.0061938622921318
2021-06-03,-2,-1.2503472461983394,0.0,69.864,0.0,0.009274,200000,201238.77245842636,1238.7724584263633,1.0061938622921318
2021-06-04,-1,-1.0829523941151566,1554.68767350453,64.72,-11755974.55651515,0.008559,200000,201238.77245842636,1238.7724584263633,1.0061938622921318
2021-06-05,-1,-1.0149611144314163,1554.68767350453,63.122,-11755974.55651515,0.008355,200000,196356.162746637,-3643.837253362988,0.981780813733185
2021-06-06,-1,-1.048909914592632,1554.68767350453,64.086,-11755974.55651515,0.008559,200000,200253.10047342448,253.10047342447797,1.0012655023671224
2021-06-07,-1,-1.0340360394189267,1554.68767350453,58.01,-11755974.55651515,0.007787,200000,181731.20581158125,-18268.794188418746,0.9086560290579062
2021-06-08,-2,-1.427548523021582,0.0,56.681,0.0,0.007943,200000,206495.22633891593,6495.226338915934,1.0324761316945796
2021-06-09,0,-0.5939744694239575,0.0,62.32,0.0,0.008231,200000,206495.22633891593,6495.226338915934,1.0324761316945796
2021-06-10,0,-0.8321797285235076,0.0,57.894,0.0,0.007834,200000,206495.22633891593,6495.226338915934,1.0324761316945796
2021-06-11,0,-0.46001990086344074,0.0,56.865,0.0,0.00752,200000,206495.22633891593,6495.226338915934,1.0324761316945796
2021-06-12,0,-0.48958095543371816,0.0,55.195,0.0,0.007354,200000,206495.22633891593,6495.226338915934,1.0324761316945796
2021-06-13,-2,-1.4889691320049403,0.0,58.998,0.0,0.008202,200000,206495.22633891593,6495.226338915934,1.0324761316945796
2021-06-14,-2,-1.6287753391431328,0.0,59.304,0.0,0.008289,200000,206495.22633891593,6495.226338915934,1.0324761316945796
2021-06-15,-2,-1.3174011351450678,0.0,58.154,0.0,0.008067,200000,206495.22633891593,6495.226338915934,1.0324761316945796
2021-06-16,-2,-1.4081506016250394,0.0,55.351,0.0,0.007755,200000,206495.22633891593,6495.226338915934,1.0324761316945796
2021-06-17,-1,-1.0465595657610285,1858.5759859133418,55.552,-13427963.736436203,0.007689,200000,206495.22633891593,6495.226338915934,1.0324761316945796
2021-06-18,-1,-0.6875100196941385,1858.5759859133418,52.568,-13427963.736436203,0.007206,200000,194463.52911225182,-5536.470887748175,0.9723176455612591
2021-06-19,-1,-0.7750512530492303,1858.5759859133418,50.864,-13427963.736436203,0.007011,200000,188678.06270365044,-11321.937296349555,0.9433903135182522
2021-06-20,-2,-2.1218480613404664,0.0,50.956,0.0,0.007439,200000,211680.2506360646,11680.250636064593,1.0584012531803229
2021-06-21,-2,-2.559681693232741,0.0,39.461,0.0,0.005966,200000,211680.2506360646,11680.250636064593,1.0584012531803229
2021-06-22,-2,-1.9698135980796525,0.0,36.545,0.0,0.005448,200000,211680.2506360646,11680.250636064593,1.0584012531803229
2021-06-23,-2,-1.2284350531188792,0.0,40.763,0.0,0.005925,200000,211680.2506360646,11680.250636064593,1.0584012531803229
2021-06-24,0,-0.46395954171144294,0.0,43.151,0.0,0.006093,200000,211680.2506360646,11680.250636064593,1.0584012531803229
2021-06-25,0,-0.4245052066957699,0.0,39.35,0.0,0.005563,200000,211680.2506360646,11680.250636064593,1.0584012531803229
2021-06-26,0,0.03074585646237554,0.0,40.555,0.0,0.005647,200000,211680.2506360646,11680.250636064593,1.0584012531803229
2021-06-27,0,-0.00656141954730471,0.0,42.307,0.0,0.005911,200000,211680.2506360646,11680.250636064593,1.0584012531803229
2021-06-28,0,0.4754946512140156,0.0,43.351,0.0,0.005948,200000,211680.2506360646,11680.250636064593,1.0584012531803229
2021-06-29,2,3.7307990969873592,0.0,56.829,0.0,0.006248,200000,211680.2506360646,11680.250636064593,1.0584012531803229
2021-06-30,2,2.9589843543428493,0.0,57.551,0.0,0.006132,200000,211680.2506360646,11680.250636064593,1.0584012531803229
2021-07-01,2,2.055149330603109,0.0,53.076,0.0,0.005876,200000,211680.2506360646,11680.250636064593,1.0584012531803229
2021-07-02,2,1.8692387897304494,0.0,53.737,0.0,0.005883,200000,211680.2506360646,11680.250636064593,1.0584012531803229
2021-07-03,2,1.8411879992474516,0.0,56.877,0.0,0.006057,200000,211680.2506360646,11680.250636064593,1.0584012531803229
2021-07-04,2,1.4024830171635003,0.0,56.363,0.0,0.006169,200000,211680.2506360646,11680.250636064593,1.0584012531803229
2021-07-05,1,1.1545276007360321,-1971.5762032306745,53.683,17767353.58704588,0.005957,200000,211680.2506360646,11680.250636064593,1.0584012531803229
2021-07-06,1,1.0877569553717128,-1971.5762032306745,54.649,17767353.58704588,0.006029,200000,214864.04270665272,14864.042706652719,1.0743202135332637
2021-07-07,1,0.7778143533306837,-1971.5762032306745,52.813,17767353.58704588,0.005991,200000,210569.06936121348,10569.069361213478,1.0528453468060675
2021-07-08,1,0.5367272216609339,-1971.5762032306745,49.471,17767353.58704588,0.00574,200000,199520.45593966803,-479.544060331973,0.9976022796983401
2021-07-09,1,0.4881899998148457,-1971.5762032306745,50.084,17767353.58704588,0.005803,200000,201848.37542823234,1848.3754282323353,1.0092418771411618
2021-07-10,1,0.42501805571621953,-1971.5762032306745,49.135,17767353.58704588,0.005689,200000,197951.87130244318,-2048.128697556822,0.9897593565122159
2021-07-11,1,0.3407042388341105,-1971.5762032306745,49.704,17767353.58704588,0.005761,200000,200352.94762034877,352.94762034877203,1.0017647381017438
2021-07-12,0,0.1093089714001619,0.0,47.689,0.0,0.005621,200000,205832.45367914732,5832.453679147322,1.0291622683957367
2021-07-13,0,-0.14724448092759318,0.0,45.544,0.0,0.005462,200000,205832.45367914732,5832.453679147322,1.0291622683957367
2021-07-14,0,-0.2699099846770248,0.0,45.61,0.0,0.005484,200000,205832.45367914732,5832.453679147322,1.0291622683957367
2021-07-15,0,-0.48193280955792195,0.0,43.235,0.0,0.005239,200000,205832.45367914732,5832.453679147322,1.0291622683957367
2021-07-16,0,-0.7054296898620172,0.0,41.153,0.0,0.005015,200000,205832.45367914732,5832.453679147322,1.0291622683957367
2021-07-17,-2,-1.2658695006655274,0.0,41.459,0.0,0.005169,200000,205832.45367914732,5832.453679147322,1.0291622683957367
2021-07-18,-2,-1.2644289730585971,0.0,41.88,0.0,0.005114,200000,205832.45367914732,5832.453679147322,1.0291622683957367
2021-07-19,0,-0.06407885836989503,0.0,41.582,0.0,0.004795,200000,205832.45367914732,5832.453679147322,1.0291622683957367
2021-07-20,0,0.4067358359748718,0.0,39.311,0.0,0.004455,200000,205832.45367914732,5832.453679147322,1.0291622683957367
2021-07-21,0,0.7987203345738196,0.0,42.905,0.0,0.004785,200000,205832.45367914732,5832.453679147322,1.0291622683957367
2021-07-22,0,0.5847052962896268,0.0,43.395,0.0,0.004895,200000,205832.45367914732,5832.453679147322,1.0291622683957367
2021-07-23,0,0.8001335404338777,0.0,45.814,0.0,0.005155,200000,205832.45367914732,5832.453679147322,1.0291622683957367
2021-07-24,2,2.3576898116314764,0.0,49.414,0.0,0.005202,200000,205832.45367914732,5832.453679147322,1.0291622683957367
2021-07-25,1,1.1564882114196062,-2124.919514371888,48.433,19276311.45150284,0.005339,200000,205832.4536791473,5832.453679147293,1.0291622683957364
2021-07-26,0,-1.2231562362070794,0.0,48.373,0.0,0.005932,200000,194274.1058175438,-5725.894182456192,0.971370529087719
2021-07-27,-2,-1.7598491291271252,0.0,49.515,0.0,0.006306,200000,194274.1058175438,-5725.894182456192,0.971370529087719
2021-07-28,-2,-1.4082930817430404,0.0,49.275,0.0,0.006218,200000,194274.1058175438,-5725.894182456192,0.971370529087719
2021-07-29,-2,-1.3012698618967367,0.0,49.379,0.0,0.006245,200000,194274.1058175438,-5725.894182456192,0.971370529087719
2021-07-30,-1,-1.0014195531187897,1906.0309029839668,50.963,-15241966.563435102,0.006373,200000,194274.1058175438,-5725.894182456192,0.971370529087719
2021-07-31,-1,-0.6545163625829622,1906.0309029839668,51.324,-15241966.563435102,0.006315,200000,194078.1489128418,-5921.851087158197,0.970390744564209
2021-08-01,-1,-0.7208925464421838,1906.0309029839668,50.245,-15241966.563435102,0.006225,200000,190649.76457781292,-9350.235422187077,0.9532488228890647
2021-08-02,-1,-0.3427521813494707,1906.0309029839668,51.325,-15241966.563435102,0.006227,200000,192738.76188616248,-7261.23811383752,0.9636938094308124
2021-08-03,-1,-0.7036454637830529,1906.0309029839668,49.451,-15241966.563435102,0.006138,200000,187810.3249498248,-12189.675050175196,0.9390516247491241
2021-08-04,-1,-0.6125125615013877,1906.0309029839668,51.576,-15241966.563435102,0.006376,200000,195488.22866076327,-4511.77133923673,0.9774411433038164
2021-08-05,-1,-0.716662622061741,1906.0309029839668,52.431,-15241966.563435102,0.006532,200000,199495.63186671044,-504.36813328956487,0.9974781593335522
2021-08-06,-2,-2.5842062837041864,0.0,53.1,0.0,0.007851,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-07,0,-0.9242517998223543,0.0,60.587,0.0,0.007848,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-08,-2,-1.8034834009361504,0.0,57.068,0.0,0.008157,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-09,-2,-1.681555050486756,0.0,59.034,0.0,0.008541,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-10,-2,-2.3607683158020487,0.0,58.884,0.0,0.009772,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-11,-2,-2.5376312539806247,0.0,60.721,0.0,0.011505,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-12,-2,-1.9955324049062282,0.0,60.0,0.0,0.010991,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-13,-2,-1.9124317448713095,0.0,64.264,0.0,0.012131,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-14,-2,-1.4163400052664885,0.0,67.268,0.0,0.011825,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-15,0,-0.7192020488272318,0.0,74.989,0.0,0.011787,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-16,0,-0.8662373265429799,0.0,69.036,0.0,0.011304,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-17,0,-0.7569858730567823,0.0,62.891,0.0,0.010245,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-18,0,-0.596438094942067,0.0,63.952,0.0,0.010253,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-19,0,-0.5327385297549755,0.0,67.054,0.0,0.010762,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-20,0,-0.48514530494518304,0.0,70.2,0.0,0.011314,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-21,0,-0.3542147993696899,0.0,67.512,0.0,0.010777,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-22,0,-0.44365021287024803,0.0,67.359,0.0,0.011033,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-23,0,-0.3624321816336524,0.0,68.257,0.0,0.011176,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-24,0,-0.5075666745362879,0.0,62.832,0.0,0.010591,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-25,0,-0.5832754737992921,0.0,63.773,0.0,0.010917,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-26,0,-0.24294095936223578,0.0,59.77,0.0,0.00995,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-27,0,0.006001378407711699,0.0,64.09,0.0,0.010566,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-28,0,-0.9254190751284054,0.0,64.19,0.0,0.011382,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-29,0,-0.62142925178436,0.0,63.23,0.0,0.011022,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-30,0,-0.06964876737827523,0.0,61.83,0.0,0.010465,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-08-31,0,0.2793378298922722,0.0,63.8,0.0,0.010549,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-09-01,0,0.876924612914384,0.0,68.75,0.0,0.011023,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-09-02,-2,-2.901531228950416,0.0,67.61,0.0,0.012984,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-09-03,-2,-1.262727096611248,0.0,69.98,0.0,0.012381,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-09-04,0,-0.9521130333924487,0.0,68.81,0.0,0.012047,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-09-05,-1,-1.1526419460805293,1446.3458278394353,73.54,-8133690.615532008,0.013077,200000,212728.54435862415,12728.544358624145,1.0636427217931208
2021-09-06,0,0.12690954864235823,0.0,73.48,0.0,0.012305,200000,206536.1159531038,6536.115953103814,1.032680579765519
2021-09-07,0,-0.042808346510457104,0.0,59.36,0.0,0.010046,200000,206536.1159531038,6536.115953103814,1.032680579765519
2021-09-08,0,-0.42535197703620614,0.0,58.71,0.0,0.010142,200000,206536.1159531038,6536.115953103814,1.032680579765519
2021-09-09,0,-0.39589910804181533,0.0,58.92,0.0,0.010196,200000,206536.1159531038,6536.115953103814,1.032680579765519
