date,statusList,zscore,LTCUSDT_position,LTCUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2020-08-07,0,-0.46330098829909694,0.0,57.17,0.0,0.30778,200000,226333.13742415316,26333.13742415316,1.1316656871207658
2020-08-08,0,-0.9671989883957369,0.0,58.46,0.0,0.33064,200000,226333.13742415316,26333.13742415316,1.1316656871207658
2020-08-09,0,-0.9423210081947195,0.0,56.96,0.0,0.32145,200000,226333.13742415316,26333.13742415316,1.1316656871207658
2020-08-10,-2,-1.8500567864847817,0.0,58.27,0.0,0.37231,200000,226333.13742415316,26333.13742415316,1.1316656871207658
2020-08-11,-2,-1.8567314930341072,0.0,54.1,0.0,0.35598,200000,226333.13742415316,26333.13742415316,1.1316656871207658
2020-08-12,-2,-2.226947759283952,0.0,54.52,0.0,0.40377,200000,226333.13742415316,26333.13742415316,1.1316656871207658
2020-08-13,-2,-1.659742910086626,0.0,57.14,0.0,0.39628,200000,226333.13742415316,26333.13742415316,1.1316656871207658
2020-08-14,-2,-1.5543473097895504,0.0,56.78,0.0,0.40127,200000,226333.13742415316,26333.13742415316,1.1316656871207658
2020-08-15,0,-0.9612657925052678,0.0,59.85,0.0,0.38413,200000,226333.13742415316,26333.13742415316,1.1316656871207658
2020-08-16,0,-0.6992583776056873,0.0,63.87,0.0,0.39647,200000,226333.13742415316,26333.13742415316,1.1316656871207658
2020-08-17,0,-0.17295848265303954,0.0,67.22,0.0,0.38679,200000,226333.13742415316,26333.13742415316,1.1316656871207658
2020-08-18,0,-0.9807004342728933,0.0,65.4,0.0,0.43526,200000,226333.13742415316,26333.13742415316,1.1316656871207658
2020-08-19,0,-0.7766647203697737,0.0,62.12,0.0,0.40443,200000,226333.13742415316,26333.13742415316,1.1316656871207658
2020-08-20,-2,-1.368224752642731,0.0,62.8,0.0,0.45499,200000,226333.13742415316,26333.13742415316,1.1316656871207658
2020-08-21,-1,-1.1321092270342663,1911.597444460753,59.2,-268848.9029341614,0.42093,200000,226333.13742415316,26333.13742415316,1.1316656871207658
2020-08-22,-2,-1.3363402376888391,0.0,60.21,0.0,0.44905,200000,231962.4551557564,31962.455155756412,1.159812275778782
2020-08-23,-2,-1.6699583775937679,0.0,60.55,0.0,0.48402,200000,231962.4551557564,31962.455155756412,1.159812275778782
2020-08-24,-2,-1.9626780039517142,0.0,62.02,0.0,0.55199,200000,231962.4551557564,31962.455155756412,1.159812275778782
2020-08-25,-2,-1.6542621071320243,0.0,58.34,0.0,0.50751,200000,231962.4551557564,31962.455155756412,1.159812275778782
2020-08-26,-2,-1.4162773950243417,0.0,58.1,0.0,0.49529,200000,231962.4551557564,31962.455155756412,1.159812275778782
2020-08-27,0,-0.9855285519589715,0.0,56.1,0.0,0.44932,200000,231962.4551557564,31962.455155756412,1.159812275778782
2020-08-28,-1,-1.0934274153800259,2021.2831575092052,57.38,-244464.36266230678,0.47443,200000,231962.4551557564,31962.455155756412,1.159812275778782
2020-08-29,-2,-1.4299287465331654,0.0,56.97,0.0,0.50518,200000,240308.4604022011,40308.460402201104,1.2015423020110054
2020-08-30,0,-0.5996827598956306,0.0,62.89,0.0,0.49811,200000,240308.4604022011,40308.460402201104,1.2015423020110054
2020-08-31,0,-0.44196922031724983,0.0,60.92,0.0,0.47619,200000,240308.4604022011,40308.460402201104,1.2015423020110054
2020-09-01,0,-0.40464285840370573,0.0,62.69,0.0,0.489,200000,240308.4604022011,40308.460402201104,1.2015423020110054
2020-09-02,0,-0.6830049225862899,0.0,58.06,0.0,0.47499,200000,240308.4604022011,40308.460402201104,1.2015423020110054
2020-09-03,0,-0.8649315076308859,0.0,47.28,0.0,0.4019,200000,240308.4604022011,40308.460402201104,1.2015423020110054
2020-09-04,0,-0.7285876396406872,0.0,50.32,0.0,0.42422,200000,240308.4604022011,40308.460402201104,1.2015423020110054
2020-09-05,0,-0.4803201147609116,0.0,47.83,0.0,0.39346,200000,240308.4604022011,40308.460402201104,1.2015423020110054
2020-09-06,-1,-1.1309782120738285,2507.3921160496775,47.92,-282038.94230576156,0.42602,200000,240308.4604022011,40308.460402201104,1.2015423020110054
2020-09-07,-1,-0.6459954276057649,2507.3921160496775,48.84,-282038.94230576156,0.41567,200000,239696.15809610215,39696.158096102154,1.1984807904805108
2020-09-08,-1,-0.42849855401250386,2507.3921160496775,47.47,-282038.94230576156,0.3984,200000,231390.2183634936,31390.218363493594,1.156951091817468
2020-09-09,-2,-2.3539216533917475,0.0,47.82,0.0,0.47727,200000,255013.69540697636,55013.69540697636,1.275068477034882
2020-09-10,-2,-2.1849931961588984,0.0,48.67,0.0,0.48698,200000,255013.69540697636,55013.69540697636,1.275068477034882
2020-09-11,-2,-2.1152310214650947,0.0,48.96,0.0,0.50008,200000,255013.69540697636,55013.69540697636,1.275068477034882
2020-09-12,-2,-2.2102135725027865,0.0,50.8,0.0,0.54873,200000,255013.69540697636,55013.69540697636,1.275068477034882
2020-09-13,-2,-2.136126716826778,0.0,48.15,0.0,0.54238,200000,255013.69540697636,55013.69540697636,1.275068477034882
2020-09-14,-2,-1.5911873037428819,0.0,49.08,0.0,0.52979,200000,255013.69540697636,55013.69540697636,1.275068477034882
2020-09-15,-2,-1.567225042148714,0.0,48.31,0.0,0.53596,200000,255013.69540697636,55013.69540697636,1.275068477034882
2020-09-16,-2,-1.3642960110070281,0.0,47.76,0.0,0.52668,200000,255013.69540697636,55013.69540697636,1.275068477034882
2020-09-17,-2,-1.4248251413939483,0.0,48.85,0.0,0.55972,200000,255013.69540697636,55013.69540697636,1.275068477034882
2020-09-18,-2,-1.4360185818556122,0.0,48.54,0.0,0.57489,200000,255013.69540697636,55013.69540697636,1.275068477034882
2020-09-19,-2,-1.3286796175950932,0.0,48.52,0.0,0.57862,200000,255013.69540697636,55013.69540697636,1.275068477034882
2020-09-20,-1,-1.1760337664538687,2707.7266447969455,47.09,-228896.59402834246,0.55705,200000,255013.69540697633,55013.69540697633,1.2750684770348817
2020-09-21,-2,-1.6033558384514395,0.0,43.16,0.0,0.57114,200000,268880.2141308877,68880.2141308877,1.3444010706544385
2020-09-22,-2,-1.3507368647750713,0.0,44.47,0.0,0.57472,200000,268880.2141308877,68880.2141308877,1.3444010706544385
2020-09-23,-2,-1.223533335672815,0.0,42.96,0.0,0.55482,200000,268880.2141308877,68880.2141308877,1.3444010706544385
2020-09-24,-2,-1.5410402076013312,0.0,44.92,0.0,0.63897,200000,268880.2141308877,68880.2141308877,1.3444010706544385
2020-09-25,-2,-1.5074931354682601,0.0,46.02,0.0,0.66533,200000,268880.2141308877,68880.2141308877,1.3444010706544385
2020-09-26,-2,-1.5582086133801742,0.0,46.03,0.0,0.6965,200000,268880.2141308877,68880.2141308877,1.3444010706544385
2020-09-27,-2,-1.7539512286358476,0.0,46.05,0.0,0.74923,200000,268880.2141308877,68880.2141308877,1.3444010706544385
2020-09-28,-2,-1.6151228969881912,0.0,45.23,0.0,0.71583,200000,268880.2141308877,68880.2141308877,1.3444010706544385
2020-09-29,-2,-1.7578500545724274,0.0,45.69,0.0,0.77833,200000,268880.2141308877,68880.2141308877,1.3444010706544385
2020-09-30,-2,-1.380229896104599,0.0,46.24,0.0,0.74859,200000,268880.2141308877,68880.2141308877,1.3444010706544385
2020-10-01,-1,-1.134651705498194,2906.8131257393266,46.25,-184746.60858244312,0.7277,200000,268880.2141308877,68880.2141308877,1.3444010706544385
2020-10-02,-1,-0.9824694893674443,2906.8131257393266,44.88,-184746.60858244312,0.69902,200000,259599.34741448038,59599.34741448038,1.297996737072402
2020-10-03,-1,-1.1764141303644777,2906.8131257393266,45.51,-184746.60858244312,0.75199,200000,271216.66754030815,71216.66754030815,1.3560833377015407
2020-10-04,-1,-1.0885993680683188,2906.8131257393266,46.69,-184746.60858244312,0.7724,200000,278417.38530984824,78417.38530984824,1.3920869265492413
2020-10-05,-1,-0.8340042484737638,2906.8131257393266,46.34,-184746.60858244312,0.7428,200000,271931.5011017992,71931.5011017992,1.359657505508996
2020-10-06,-1,-0.31121466349047433,2906.8131257393266,45.99,-184746.60858244312,0.68625,200000,260466.69579245325,60466.69579245325,1.3023334789622663
2020-10-07,-1,-0.6701953165141941,2906.8131257393266,46.55,-184746.60858244312,0.73954,200000,271939.6579142256,71939.6579142256,1.359698289571128
2020-10-08,-1,-0.2797673617263107,2906.8131257393266,47.21,-184746.60858244312,0.71955,200000,270165.06987165054,70165.06987165054,1.3508253493582527
2020-10-09,0,-0.021947673840017196,0.0,47.78,0.0,0.71524,200000,262130.84730556927,62130.847305569274,1.3106542365278464
2020-10-10,0,-0.381790802664738,0.0,48.88,0.0,0.76602,200000,262130.84730556927,62130.847305569274,1.3106542365278464
2020-10-11,0,0.4410234639987487,0.0,50.48,0.0,0.74501,200000,262130.84730556927,62130.847305569274,1.3106542365278464
2020-10-12,0,0.8952180117187013,0.0,50.58,0.0,0.73336,200000,262130.84730556927,62130.847305569274,1.3106542365278464
2020-10-13,0,0.5044875808119132,0.0,49.89,0.0,0.754,200000,262130.84730556927,62130.847305569274,1.3106542365278464
2020-10-14,1,1.1172231194967643,-2632.3644035506054,49.79,178470.8511299118,0.73438,200000,262130.84730556927,62130.847305569274,1.3106542365278464
2020-10-15,2,2.233584686012892,0.0,49.53,0.0,0.6885,200000,269634.6752104865,69634.67521048652,1.3481733760524326
2020-10-16,2,1.92445213575179,0.0,47.6,0.0,0.66165,200000,269634.6752104865,69634.67521048652,1.3481733760524326
2020-10-17,2,2.2645022066235736,0.0,46.93,0.0,0.62437,200000,269634.6752104865,69634.67521048652,1.3481733760524326
2020-10-18,1,1.1526786573347167,-2835.871636626909,47.54,201270.97562850761,0.66983,200000,269634.6752104865,69634.67521048652,1.3481733760524326
2020-10-19,2,2.0152361082185175,0.0,47.99,0.0,0.63118,200000,278689.9406550104,78689.9406550104,1.393449703275052
2020-10-20,2,2.1028050972029244,0.0,46.88,0.0,0.5984,200000,278689.9406550104,78689.9406550104,1.393449703275052
2020-10-21,2,2.396105727828131,0.0,52.98,0.0,0.6373,200000,278689.9406550104,78689.9406550104,1.393449703275052
2020-10-22,2,1.9914028003996072,0.0,54.35,0.0,0.65472,200000,278689.9406550104,78689.9406550104,1.393449703275052
2020-10-23,2,2.067166789392381,0.0,55.42,0.0,0.64431,200000,278689.9406550104,78689.9406550104,1.393449703275052
2020-10-24,2,1.3945583937365438,0.0,59.23,0.0,0.72109,200000,278689.9406550104,78689.9406550104,1.393449703275052
2020-10-25,2,1.550450000307472,0.0,58.84,0.0,0.69502,200000,278689.9406550104,78689.9406550104,1.393449703275052
2020-10-26,2,1.6110161254401378,0.0,56.82,0.0,0.65423,200000,278689.9406550104,78689.9406550104,1.393449703275052
2020-10-27,2,1.5597718797732998,0.0,57.91,0.0,0.65889,200000,278689.9406550104,78689.9406550104,1.393449703275052
2020-10-28,2,1.5531522822946808,0.0,55.77,0.0,0.62367,200000,278689.9406550104,78689.9406550104,1.393449703275052
2020-10-29,2,1.674986058756654,0.0,54.87,0.0,0.59395,200000,278689.9406550104,78689.9406550104,1.393449703275052
2020-10-30,1,1.1260089708233527,-2579.9846385392557,54.01,228150.1249713557,0.61076,200000,278689.9406550104,78689.9406550104,1.393449703275052
2020-10-31,2,1.3235176714107124,0.0,55.72,0.0,0.61054,200000,283151.90741440625,83151.90741440625,1.4157595370720313
2020-11-01,1,1.1655673718113657,-2546.3301026475383,55.6,231495.9100466065,0.61157,200000,283151.90741440625,83151.90741440625,1.4157595370720313
2020-11-02,1,1.1395519721451837,-2546.3301026475383,53.8,231495.9100466065,0.58875,200000,273285.7765623771,73285.77656237711,1.3664288828118856
2020-11-03,2,1.2145414330326185,0.0,53.96,0.0,0.58275,200000,285647.6381736075,85647.63817360753,1.4282381908680377
2020-11-04,1,1.1035919367229479,-2612.471539908611,54.67,241582.91455819312,0.5912,200000,285647.6381736075,85647.63817360753,1.4282381908680377
2020-11-05,2,1.2027531948030183,0.0,58.95,0.0,0.62873,200000,287762.40958104737,87762.40958104737,1.4388120479052369
2020-11-06,1,1.039609618717727,-2276.60134162221,63.2,212342.5741090094,0.67759,200000,287762.40958104737,87762.40958104737,1.4388120479052369
2020-11-07,1,0.8663393566189062,-2276.60134162221,58.9,212342.5741090094,0.6382,200000,269608.849817918,69608.84981791797,1.3480442490895899
2020-11-08,1,0.7279684314117137,-2276.60134162221,61.02,212342.5741090094,0.66452,200000,280024.1012127062,80024.10121270618,1.400120506063531
2020-11-09,1,0.7567324732433244,-2276.60134162221,59.23,212342.5741090094,0.64278,200000,271332.6572500726,71332.65725007257,1.356663286250363
2020-11-10,1,0.22908171651671666,-2276.60134162221,57.93,212342.5741090094,0.64041,200000,267869.8236053253,67869.8236053253,1.3393491180266266
2020-11-11,2,1.895215257156637,0.0,59.27,0.0,0.61132,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-12,2,2.4489795472964544,0.0,60.72,0.0,0.60069,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-13,2,2.711118711312911,0.0,65.96,0.0,0.63125,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-14,2,2.257007894617046,0.0,63.85,0.0,0.61226,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-15,2,1.7837893215091938,0.0,62.28,0.0,0.60341,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-16,2,3.1726067672526024,0.0,73.84,0.0,0.61961,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-17,2,2.28226119191606,0.0,76.32,0.0,0.65411,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-18,2,2.0205038824929766,0.0,73.42,0.0,0.62259,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-19,2,2.5729819510931584,0.0,81.53,0.0,0.62245,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-20,2,1.9712332936885009,0.0,82.53,0.0,0.64345,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-21,2,1.467806570076922,0.0,87.14,0.0,0.70207,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-22,2,1.520015594895948,0.0,82.87,0.0,0.64934,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-23,2,1.6949830048501529,0.0,89.03,0.0,0.66535,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-24,2,1.241846776321507,0.0,89.25,0.0,0.69194,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-25,0,0.4626612158165694,0.0,81.75,0.0,0.69374,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-26,0,0.17732606071488305,0.0,71.0,0.0,0.62041,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-27,0,0.07373260836970984,0.0,69.15,0.0,0.60688,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-28,0,0.17515208459248352,0.0,72.7,0.0,0.62438,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-29,0,0.9570093681721258,0.0,78.91,0.0,0.61777,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-11-30,2,1.5632900003896657,0.0,87.65,0.0,0.6428,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-12-01,2,1.6187779078340756,0.0,85.08,0.0,0.61372,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-12-02,2,1.6350831711104783,0.0,88.9,0.0,0.63198,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-12-03,0,0.965272001142024,0.0,89.0,0.0,0.66365,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-12-04,0,-0.5323029517854346,0.0,79.52,0.0,0.66648,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-12-05,-2,-1.3867841328628558,0.0,83.14,0.0,0.73778,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-12-06,0,-0.6257287194066191,0.0,83.55,0.0,0.69941,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-12-07,0,-0.3532724602648387,0.0,83.37,0.0,0.68216,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-12-08,-2,-2.1745377678453135,0.0,76.76,0.0,0.745,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-12-09,-2,-1.5615654079479273,0.0,77.41,0.0,0.72396,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-12-10,-1,-1.1561367901963664,1960.4237529764132,74.7,-215383.65447014073,0.67992,200000,292887.30869467615,92887.30869467615,1.4644365434733808
2020-12-11,-2,-1.348114311453483,0.0,72.2,0.0,0.68052,200000,297917.59826979926,97917.59826979926,1.4895879913489962
2020-12-12,0,-0.8558428880602185,0.0,76.67,0.0,0.69225,200000,297917.59826979926,97917.59826979926,1.4895879913489962
2020-12-13,0,-0.6038176957814888,0.0,82.28,0.0,0.72938,200000,297917.59826979926,97917.59826979926,1.4895879913489962
2020-12-14,0,-0.8120197635977233,0.0,82.35,0.0,0.75209,200000,297917.59826979926,97917.59826979926,1.4895879913489962
2020-12-15,0,-0.9985099401458468,0.0,81.32,0.0,0.76353,200000,297917.59826979926,97917.59826979926,1.4895879913489962
2020-12-16,0,-0.7853722061388099,0.0,92.94,0.0,0.85623,200000,297917.59826979926,97917.59826979926,1.4895879913489962
2020-12-17,0,0.4749229671767985,0.0,101.01,0.0,0.8154,200000,297917.59826979926,97917.59826979926,1.4895879913489962
2020-12-18,0,0.17404559126128047,0.0,109.34,0.0,0.90713,200000,297917.59826979926,97917.59826979926,1.4895879913489962
2020-12-19,1,1.1912961626173117,-1242.87692227701,119.85,165478.51976282216,0.90017,200000,297917.59826979926,97917.59826979926,1.4895879913489962
2020-12-20,1,0.6130500027151131,-1242.87692227701,114.58,165478.51976282216,0.915,200000,293821.6833374821,93821.6833374821,1.4691084166874104
2020-12-21,0,-0.4064472309944774,0.0,104.45,0.0,0.92725,200000,274296.13535155606,74296.13535155606,1.3714806767577803
2020-12-22,-1,-1.081025349027522,1199.6856864571207,114.32,-126266.42699716258,1.08618,200000,274296.13535155606,74296.13535155606,1.3714806767577803
2020-12-23,-2,-1.9409268001733138,0.0,102.45,0.0,1.06912,200000,286382.2992052305,86382.29920523049,1.4319114960261525
2020-12-24,-2,-1.853372376425156,0.0,111.13,0.0,1.18574,200000,286382.2992052305,86382.29920523049,1.4319114960261525
2020-12-25,-1,-1.1445571733551947,1120.6068993787387,127.78,-111614.33740684479,1.28291,200000,286382.2992052305,86382.29920523049,1.4319114960261525
2020-12-26,-2,-2.528379465000121,0.0,129.61,0.0,1.66866,200000,327386.8192340578,127386.8192340578,1.636934096170289
2020-12-27,-1,-1.0519173546483447,1280.0548140211831,127.88,-121213.97283648333,1.35045,200000,327386.8192340578,127386.8192340578,1.636934096170289
2020-12-28,-2,-1.722236303769807,0.0,129.83,0.0,1.55606,200000,349813.5173016258,149813.5173016258,1.7490675865081289
2020-12-29,-1,-1.1377215794402094,1357.9717286553796,128.8,-122136.4737865822,1.43206,200000,349813.5173016258,149813.5173016258,1.7490675865081289
2020-12-30,-2,-1.5327195600231809,0.0,130.05,0.0,1.59692,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2020-12-31,-2,-2.0762757417504503,0.0,124.21,0.0,1.86224,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-01,-2,-1.881818930047699,0.0,126.24,0.0,1.96621,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-02,-2,-1.9074355685694844,0.0,136.96,0.0,2.40024,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-03,0,-0.9271806521924453,0.0,161.24,0.0,2.12597,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-04,0,-0.7153485090599625,0.0,155.34,0.0,1.96868,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-05,0,-0.8414139572535171,0.0,158.43,0.0,2.13193,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-06,0,-0.5985627798092287,0.0,168.92,0.0,2.16676,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-07,0,-0.17627084649389216,0.0,169.35,0.0,1.98791,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-08,0,0.0026602206806996724,0.0,172.19,0.0,1.99427,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-09,0,0.17938830077279858,0.0,177.26,0.0,2.04103,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-10,0,0.21528029207035246,0.0,170.07,0.0,1.98621,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-11,0,-0.47117022983672935,0.0,138.87,0.0,1.81684,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-12,0,-0.6837009717329756,0.0,133.42,0.0,1.8215,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-13,0,-0.869393942772704,0.0,147.38,0.0,2.09522,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-14,0,-0.8801474405578686,0.0,152.5,0.0,2.19146,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-15,0,-0.7922684894530005,0.0,143.65,0.0,2.05549,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-16,0,-0.6869248995218985,0.0,143.52,0.0,2.04406,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-17,0,-0.5204108387134861,0.0,142.8,0.0,2.00854,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-18,0,-0.0680834427529206,0.0,151.96,0.0,2.04695,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-19,0,0.19455137197629765,0.0,151.86,0.0,1.998,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-20,0,-0.1613057112852483,0.0,149.69,0.0,2.03281,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-21,0,-0.1252772797409569,0.0,129.72,0.0,1.7418,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-22,0,-0.6310879616616042,0.0,137.66,0.0,1.89757,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-23,0,-0.7837118436602166,0.0,137.67,0.0,1.9288,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-24,0,-0.5674314529082906,0.0,141.01,0.0,1.95055,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-25,-2,-1.4768260241609783,0.0,137.07,0.0,2.07529,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-26,-2,-2.1523757254367446,0.0,134.67,0.0,2.287,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-27,-2,-1.6155830143912442,0.0,122.44,0.0,1.99307,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-28,0,-0.7840931622622853,0.0,133.27,0.0,1.99193,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-29,0,-0.9631902354901993,0.0,134.65,0.0,2.05641,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-30,0,-0.7382145640241037,0.0,133.36,0.0,2.00197,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-01-31,0,-0.42633475166302087,0.0,129.36,0.0,1.91015,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-02-01,-1,-1.007761747313875,1394.891938292661,132.0,-90234.27043691163,2.04053,200000,368251.4717092625,168251.47170926252,1.8412573585463126
2021-02-02,-1,-0.6708218965695099,1394.891938292661,141.98,-90234.27043691163,2.1533,200000,392348.2119305938,192348.21193059382,1.9617410596529692
2021-02-03,0,0.4957927568513503,0.0,155.93,0.0,2.18751,200000,348134.3406947364,148134.3406947364,1.7406717034736818
2021-02-04,0,-0.17910956899831013,0.0,145.07,0.0,2.129,200000,348134.3406947364,148134.3406947364,1.7406717034736818
2021-02-05,-1,-1.029119602153096,1122.6518564809298,155.05,-71672.10327809089,2.42866,200000,348134.34069473634,148134.34069473634,1.7406717034736818
2021-02-06,0,-0.049840849434900074,0.0,155.57,0.0,2.27908,200000,336829.8485210295,136829.84852102952,1.6841492426051476
2021-02-07,0,-0.5069320645594563,0.0,150.76,0.0,2.29069,200000,336829.8485210295,136829.84852102952,1.6841492426051476
2021-02-08,-2,-2.0832399947260942,0.0,167.28,0.0,2.90949,200000,336829.8485210295,136829.84852102952,1.6841492426051476
2021-02-09,0,-0.9245054119710389,0.0,181.49,0.0,2.90652,200000,336829.8485210295,136829.84852102952,1.6841492426051476
2021-02-10,0,-0.4714206552423875,0.0,181.56,0.0,2.83099,200000,336829.8485210295,136829.84852102952,1.6841492426051476
2021-02-11,0,-0.7282911281303219,0.0,183.62,0.0,2.92562,200000,336829.8485210295,136829.84852102952,1.6841492426051476
2021-02-12,0,0.09476148722242686,0.0,196.69,0.0,2.99681,200000,336829.8485210295,136829.84852102952,1.6841492426051476
2021-02-13,0,0.7255682303282274,0.0,225.76,0.0,3.34869,200000,336829.8485210295,136829.84852102952,1.6841492426051476
2021-02-14,0,0.5986224939341823,0.0,213.49,0.0,3.18318,200000,336829.8485210295,136829.84852102952,1.6841492426051476
2021-02-15,-2,-1.2612580968856129,0.0,207.83,0.0,3.38903,200000,336829.8485210295,136829.84852102952,1.6841492426051476
2021-02-16,-1,-1.1535390224761095,800.9841351684332,210.26,-49411.29031856742,3.40843,200000,336829.8485210295,136829.84852102952,1.6841492426051476
2021-02-17,0,0.7830664379630148,0.0,237.49,0.0,3.50799,200000,319938.4385845096,119938.4385845096,1.5996921929225478
2021-02-18,0,-0.5266390965790957,0.0,226.59,0.0,3.56669,200000,319938.4385845096,119938.4385845096,1.5996921929225478
2021-02-19,0,-0.4084576762884786,0.0,236.5,0.0,3.70937,200000,319938.4385845096,119938.4385845096,1.5996921929225478
2021-02-20,-1,-1.0259402989953395,705.7984526461717,226.65,-43399.843538488094,3.68594,200000,319938.4385845096,119938.4385845096,1.5996921929225478
2021-02-21,-1,-0.31369909529729906,705.7984526461717,227.13,-43399.843538488094,3.56677,200000,315105.2624872981,115105.26248729811,1.5755263124364904
2021-02-22,-1,-0.643748877892067,705.7984526461717,208.32,-43399.843538488094,3.33586,200000,291807.73572155135,91807.73572155135,1.4590386786077567
2021-02-23,-2,-1.908007379153794,0.0,177.34,0.0,3.05975,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-02-24,-2,-2.4132980909872392,0.0,181.43,0.0,3.32063,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-02-25,0,-0.841316829344984,0.0,179.36,0.0,2.99269,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-02-26,-2,-1.7783032642360224,0.0,170.25,0.0,3.05508,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-02-27,-2,-1.8299706693858635,0.0,171.76,0.0,3.15641,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-02-28,-2,-2.001144689192324,0.0,165.22,0.0,3.13475,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-01,-2,-1.5794327944060322,0.0,175.89,0.0,3.28194,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-02,-2,-2.1797158900648563,0.0,179.08,0.0,3.70038,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-03,-2,-2.022554790428167,0.0,187.64,0.0,3.99035,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-04,-2,-2.4194151338234406,0.0,180.67,0.0,4.45092,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-05,-2,-1.7522985862633818,0.0,180.23,0.0,4.12896,200000,327564.8122591265,127564.81225912651,1.6378240612956325
2021-03-06,-2,-1.527258653839432,0.0,182.85,0.0,4.15675,200000,327564.8122591265,127564.81225912651,1.6378240612956325
