date,statusList,zscore,ZECUSDT_position,ZECUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2021-02-28,-2,-1.458804921475228,0.0,111.31,0.0,0.039735,200000,158620.5914763478,-41379.40852365221,0.793102957381739
2021-03-01,-2,-1.6625485221682441,0.0,124.4,0.0,0.045729,200000,158620.5914763478,-41379.40852365221,0.793102957381739
2021-03-02,-2,-1.3501573027741385,0.0,120.51,0.0,0.043803,200000,158620.5914763478,-41379.40852365221,0.793102957381739
2021-03-03,-2,-2.5050341762962525,0.0,126.69,0.0,0.052864,200000,158620.5914763478,-41379.40852365221,0.793102957381739
2021-03-04,-2,-2.150475529423366,0.0,122.03,0.0,0.050284,200000,158620.5914763478,-41379.40852365221,0.793102957381739
2021-03-05,-2,-2.1109986240591936,0.0,121.12,0.0,0.05201,200000,158620.5914763478,-41379.40852365221,0.793102957381739
2021-03-06,-2,-1.7526714962792729,0.0,125.19,0.0,0.053272,200000,158620.5914763478,-41379.40852365221,0.793102957381739
2021-03-07,-2,-1.6759881029907704,0.0,130.08,0.0,0.05667,200000,158620.5914763478,-41379.40852365221,0.793102957381739
2021-03-08,-2,-2.1576323028588607,0.0,129.55,0.0,0.065316,200000,158620.5914763478,-41379.40852365221,0.793102957381739
2021-03-09,-2,-1.5602091146709156,0.0,137.69,0.0,0.064429,200000,158620.5914763478,-41379.40852365221,0.793102957381739
2021-03-10,-1,-1.072977056326489,567.2314099425969,139.82,-1292898.8757995842,0.061343,200000,158620.5914763478,-41379.40852365221,0.793102957381739
2021-03-11,-1,-1.0456557868067866,567.2314099425969,151.86,-1292898.8757995842,0.067237,200000,173070.40362601943,-26929.596373980574,0.8653520181300971
2021-03-12,-1,-1.0517078265440318,567.2314099425969,145.36,-1292898.8757995842,0.065552,200000,167204.86485567025,-32795.135144329746,0.8360243242783513
2021-03-13,-1,-0.707769470550416,567.2314099425969,156.12,-1292898.8757995842,0.067523,200000,175856.57851085355,-24143.42148914645,0.8792828925542677
2021-03-14,-1,-1.0123969825712251,567.2314099425969,143.18,-1292898.8757995842,0.066074,200000,166643.19359516274,-33356.80640483726,0.8332159679758137
2021-03-15,-2,-1.9751149154988863,0.0,135.1,0.0,0.078901,200000,183998.64219256592,-16001.357807434077,0.9199932109628296
2021-03-16,-2,-1.4168529886161778,0.0,139.41,0.0,0.074411,200000,183998.64219256592,-16001.357807434077,0.9199932109628296
2021-03-17,-2,-1.2452030818476618,0.0,146.02,0.0,0.076673,200000,183998.64219256592,-16001.357807434077,0.9199932109628296
2021-03-18,-2,-1.3210428534477359,0.0,142.97,0.0,0.077475,200000,183998.64219256592,-16001.357807434077,0.9199932109628296
2021-03-19,-2,-1.201489359166669,0.0,150.31,0.0,0.080765,200000,183998.64219256592,-16001.357807434077,0.9199932109628296
2021-03-20,-2,-1.5029309890811255,0.0,155.03,0.0,0.089496,200000,183998.64219256592,-16001.357807434077,0.9199932109628296
2021-03-21,-2,-1.82636430847516,0.0,148.18,0.0,0.093802,200000,183998.64219256592,-16001.357807434077,0.9199932109628296
2021-03-22,-2,-1.7228640162663675,0.0,139.53,0.0,0.088369,200000,183998.64219256592,-16001.357807434077,0.9199932109628296
2021-03-23,-2,-1.3585725828139905,0.0,136.02,0.0,0.083028,200000,183998.64219256592,-16001.357807434077,0.9199932109628296
2021-03-24,-2,-1.619836636393051,0.0,127.67,0.0,0.0846,200000,183998.64219256592,-16001.357807434077,0.9199932109628296
2021-03-25,-2,-1.4092795726497018,0.0,123.02,0.0,0.080762,200000,183998.64219256592,-16001.357807434077,0.9199932109628296
2021-03-26,-2,-1.4014475463198974,0.0,133.46,0.0,0.090047,200000,183998.64219256592,-16001.357807434077,0.9199932109628296
2021-03-27,-1,-1.1868113074363864,688.5146018281915,133.62,-1040186.7951414208,0.088445,200000,183998.64219256592,-16001.357807434077,0.9199932109628296
2021-03-28,-1,-0.8134684898381942,688.5146018281915,144.87,-1040186.7951414208,0.090733,200000,194124.37885041663,-5875.62114958337,0.9706218942520831
2021-03-29,-1,-0.6531197356834687,688.5146018281915,149.18,-1040186.7951414208,0.092003,200000,198412.91401412577,-1587.0859858742333,0.9920645700706289
2021-03-30,0,-0.19494126207990833,0.0,154.6,0.0,0.089331,200000,170475.21134670576,-29524.788653294236,0.8523760567335288
2021-03-31,0,0.17977813559618464,0.0,158.22,0.0,0.087721,200000,170475.21134670576,-29524.788653294236,0.8523760567335288
2021-04-01,0,0.6210914248380959,0.0,165.53,0.0,0.088056,200000,170475.21134670576,-29524.788653294236,0.8523760567335288
2021-04-02,0,0.48514131942622685,0.0,169.52,0.0,0.094023,200000,170475.21134670576,-29524.788653294236,0.8523760567335288
2021-04-03,2,1.6859403505428638,0.0,171.61,0.0,0.087307,200000,170475.21134670576,-29524.788653294236,0.8523760567335288
2021-04-04,2,1.7878923372630735,0.0,187.14,0.0,0.092423,200000,170475.21134670576,-29524.788653294236,0.8523760567335288
2021-04-05,1,1.1677080395287,-432.3928659937751,197.13,832862.0977824852,0.102343,200000,170475.21134670576,-29524.788653294236,0.8523760567335288
2021-04-06,0,-0.04104412829163221,0.0,191.11,0.0,0.111808,200000,159989.16653791204,-40010.83346208796,0.7999458326895602
2021-04-07,0,-0.5316203582455339,0.0,171.26,0.0,0.105908,200000,159989.16653791204,-40010.83346208796,0.7999458326895602
2021-04-08,0,-0.6575375540930484,0.0,184.74,0.0,0.116636,200000,159989.16653791204,-40010.83346208796,0.7999458326895602
2021-04-09,0,-0.8253259333209165,0.0,194.65,0.0,0.125996,200000,159989.16653791204,-40010.83346208796,0.7999458326895602
2021-04-10,-2,-1.2945863882815543,0.0,206.15,0.0,0.141922,200000,159989.16653791204,-40010.83346208796,0.7999458326895602
2021-04-11,0,-0.4727340147735668,0.0,222.31,0.0,0.139394,200000,159989.16653791204,-40010.83346208796,0.7999458326895602
2021-04-12,0,0.21745756379064762,0.0,221.39,0.0,0.128931,200000,159989.16653791204,-40010.83346208796,0.7999458326895602
2021-04-13,-1,-1.1830648160594854,353.98965956702375,225.98,-521317.3491104813,0.153447,200000,159989.16653791204,-40010.83346208796,0.7999458326895602
2021-04-14,-2,-1.4358640901520663,0.0,237.5,0.0,0.168004,200000,163500.0223107012,-36499.9776892988,0.817500111553506
2021-04-15,-2,-1.2761555141577612,0.0,252.27,0.0,0.175601,200000,163500.0223107012,-36499.9776892988,0.817500111553506
2021-04-16,-2,-2.3345274544748627,0.0,270.03,0.0,0.234485,200000,163500.0223107012,-36499.9776892988,0.817500111553506
2021-04-17,-2,-1.7028020126245285,0.0,279.95,0.0,0.226425,200000,163500.0223107012,-36499.9776892988,0.817500111553506
2021-04-18,-2,-2.1377255532376602,0.0,260.05,0.0,0.253321,200000,163500.0223107012,-36499.9776892988,0.817500111553506
2021-04-19,-2,-1.9218330567228423,0.0,225.55,0.0,0.228215,200000,163500.0223107012,-36499.9776892988,0.817500111553506
2021-04-20,-2,-1.6579241703556602,0.0,249.64,0.0,0.251237,200000,163500.0223107012,-36499.9776892988,0.817500111553506
2021-04-21,-2,-1.3341482613218776,0.0,237.29,0.0,0.226271,200000,163500.0223107012,-36499.9776892988,0.817500111553506
2021-04-22,0,-0.850741597254072,0.0,223.91,0.0,0.190174,200000,163500.0223107012,-36499.9776892988,0.817500111553506
2021-04-23,-1,-1.0281014098234909,371.06809112319274,220.31,-404530.7995375761,0.202086,200000,163500.0223107012,-36499.9776892988,0.817500111553506
2021-04-24,-1,-0.894779041533423,371.06809112319274,198.46,-404530.7995375761,0.178425,200000,145820.58127180085,-54179.41872819915,0.7291029063590042
2021-04-25,-1,-0.5036543813602331,371.06809112319274,202.31,-404530.7995375761,0.1683,200000,143153.31907730718,-56846.680922692816,0.715766595386536
2021-04-26,-1,-0.41803040618831344,371.06809112319274,227.09,-404530.7995375761,0.18849,200000,160515.86321800353,-39484.136781996465,0.8025793160900176
2021-04-27,-1,-0.5241561558181879,371.06809112319274,241.89,-404530.7995375761,0.2081,200000,173940.51994555868,-26059.480054441316,0.8697025997277934
2021-04-28,-1,-0.22897033519728363,371.06809112319274,240.65,-404530.7995375761,0.1984,200000,169556.44675705142,-30443.553242948576,0.8477822337852572
2021-04-29,-1,-0.22206600897799894,371.06809112319274,229.42,-404530.7995375761,0.19127,200000,162505.04749303503,-37494.95250696497,0.8125252374651751
2021-04-30,0,-0.06195306157411524,0.0,245.37,0.0,0.20098,200000,153753.64488286542,-46246.355117134575,0.7687682244143271
2021-05-01,0,0.24597550521206513,0.0,257.4,0.0,0.20422,200000,153753.64488286542,-46246.355117134575,0.7687682244143271
2021-05-02,0,-0.4060839045261208,0.0,243.3,0.0,0.21488,200000,153753.64488286542,-46246.355117134575,0.7687682244143271
2021-05-03,0,0.1285226288084245,0.0,250.48,0.0,0.21084,200000,153753.64488286542,-46246.355117134575,0.7687682244143271
2021-05-04,1,1.1138592220943455,-318.99096448727266,241.0,409944.1286270608,0.18753,200000,153753.64488286542,-46246.355117134575,0.7687682244143271
2021-05-05,2,2.3777296122507225,0.0,292.01,0.0,0.20705,200000,162023.26459056098,-37976.73540943902,0.8101163229528049
2021-05-06,2,2.1100934118832684,0.0,308.57,0.0,0.21584,200000,162023.26459056098,-37976.73540943902,0.8101163229528049
2021-05-07,2,1.5819620826796401,0.0,320.01,0.0,0.2306,200000,162023.26459056098,-37976.73540943902,0.8101163229528049
2021-05-08,2,1.5990529693490807,0.0,316.25,0.0,0.2234,200000,162023.26459056098,-37976.73540943902,0.8101163229528049
2021-05-09,0,0.686833085577469,0.0,305.4,0.0,0.23386,200000,162023.26459056098,-37976.73540943902,0.8101163229528049
2021-05-10,2,1.3646632304645823,0.0,283.76,0.0,0.20262,200000,162023.26459056098,-37976.73540943902,0.8101163229528049
2021-05-11,2,1.4107502097598101,0.0,302.07,0.0,0.21269,200000,162023.26459056098,-37976.73540943902,0.8101163229528049
2021-05-12,2,2.726294300086343,0.0,280.13,0.0,0.1666,200000,162023.26459056098,-37976.73540943902,0.8101163229528049
2021-05-13,2,2.0090139111535876,0.0,296.36,0.0,0.18222,200000,162023.26459056098,-37976.73540943902,0.8101163229528049
2021-05-14,2,1.8110261752838346,0.0,305.67,0.0,0.18674,200000,162023.26459056098,-37976.73540943902,0.8101163229528049
2021-05-15,2,1.2645042078245337,0.0,271.08,0.0,0.17254,200000,162023.26459056098,-37976.73540943902,0.8101163229528049
2021-05-16,0,0.6896845069140244,0.0,262.4,0.0,0.17646,200000,162023.26459056098,-37976.73540943902,0.8101163229528049
2021-05-17,0,0.6479817655442516,0.0,235.52,0.0,0.15775,200000,162023.26459056098,-37976.73540943902,0.8101163229528049
2021-05-18,1,1.0467482821498908,-317.8048420826193,254.91,500597.12225965824,0.16183,200000,162023.26459056098,-37976.73540943902,0.8101163229528049
2021-05-19,0,-0.17923201149061974,0.0,146.22,0.0,0.10533,200000,155764.79371227178,-44235.206287728215,0.7788239685613589
2021-05-20,0,-0.20177540925391793,0.0,182.4,0.0,0.13077,200000,155764.79371227178,-44235.206287728215,0.7788239685613589
2021-05-21,0,0.08025287092718159,0.0,156.26,0.0,0.10813,200000,155764.79371227178,-44235.206287728215,0.7788239685613589
2021-05-22,0,-0.12254167350922988,0.0,142.57,0.0,0.09944,200000,155764.79371227178,-44235.206287728215,0.7788239685613589
2021-05-23,-1,-1.1903682049098643,681.2665925134351,114.32,-901625.33984876,0.08638,200000,155764.79371227178,-44235.206287728215,0.7788239685613589
2021-05-24,-2,-1.209964625368426,0.0,149.16,0.0,0.1124,200000,155489.75697196843,-44510.243028031575,0.7774487848598421
2021-05-25,-2,-1.4153243755260916,0.0,145.4,0.0,0.11267,200000,155489.75697196843,-44510.243028031575,0.7774487848598421
2021-05-26,-2,-1.9385949670042397,0.0,158.6,0.0,0.13306,200000,155489.75697196843,-44510.243028031575,0.7774487848598421
2021-05-27,-2,-1.5842384438571269,0.0,150.27,0.0,0.1238,200000,155489.75697196843,-44510.243028031575,0.7774487848598421
2021-05-28,0,0.6186066471151701,0.0,164.62,0.0,0.10815,200000,155489.75697196843,-44510.243028031575,0.7774487848598421
2021-05-29,0,0.452932131769552,0.0,149.24,0.0,0.09896,200000,155489.75697196843,-44510.243028031575,0.7774487848598421
2021-05-30,0,-0.3865387742896506,0.0,149.84,0.0,0.10752,200000,155489.75697196843,-44510.243028031575,0.7774487848598421
2021-05-31,-1,-1.103008189273814,480.94573761821346,161.65,-617611.0461231667,0.12588,200000,155489.75697196843,-44510.243028031575,0.7774487848598421
2021-06-01,-1,-1.073017022745287,480.94573761821346,154.04,-617611.0461231667,0.12068,200000,148618.18246885337,-51381.81753114663,0.7430909123442668
2021-06-02,-1,-0.7633675851401244,480.94573761821346,164.35,-617611.0461231667,0.12573,200000,156695.66880661913,-43304.33119338087,0.7834783440330957
2021-06-03,-2,-1.4480918636333493,0.0,172.95,0.0,0.14323,200000,160770.62178711957,-39229.37821288043,0.8038531089355978
2021-06-04,-2,-1.3553768601301583,0.0,155.28,0.0,0.12902,200000,160770.62178711957,-39229.37821288043,0.8038531089355978
2021-06-05,-1,-1.0836974862184379,524.8110654407508,153.17,-641338.0476588461,0.12534,200000,160770.62178711957,-39229.37821288043,0.8038531089355978
2021-06-06,-2,-1.3550791766995385,0.0,149.63,0.0,0.12766,200000,164116.35722934833,-35883.64277065167,0.8205817861467417
2021-06-07,-1,-1.1869535008605694,604.6137534237707,135.72,-716164.9381626302,0.11458,200000,164116.35722934833,-35883.64277065167,0.8205817861467417
2021-06-08,-2,-1.265091387238464,0.0,130.88,0.0,0.11285,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-09,0,-0.7492051280534444,0.0,145.05,0.0,0.11996,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-10,0,-0.7823540541150515,0.0,134.0,0.0,0.11204,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-11,0,-0.7557704824477931,0.0,124.74,0.0,0.10482,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-12,0,-0.735876208897105,0.0,125.85,0.0,0.10624,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-13,0,-0.6775506968136599,0.0,133.06,0.0,0.11244,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-14,0,-0.2407845271486246,0.0,139.0,0.0,0.11334,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-15,0,-0.2572782504860183,0.0,136.58,0.0,0.11135,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-16,0,0.1947551176398026,0.0,137.31,0.0,0.10752,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-17,0,0.9259202041912086,0.0,142.27,0.0,0.10726,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-18,2,1.5032476984724195,0.0,132.88,0.0,0.09957,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-19,2,1.6173782871438456,0.0,127.9,0.0,0.09639,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-20,2,1.6800800069655848,0.0,131.81,0.0,0.0984,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-21,2,2.032017552593198,0.0,101.3,0.0,0.07332,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-22,2,2.6972479493092547,0.0,106.5,0.0,0.07176,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-23,2,2.0756138693978134,0.0,111.79,0.0,0.07614,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-24,2,1.2097620699685552,0.0,112.82,0.0,0.08077,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-25,1,1.0202002975586135,-828.3559275224723,100.08,1149977.2676716468,0.07209,200000,165803.72245289804,-34196.277547101956,0.8290186122644903
2021-06-26,1,1.0274864360871876,-828.3559275224723,103.61,1149977.2676716468,0.074,200000,170924.2754583052,-29075.7245416948,0.854621377291526
2021-06-27,1,0.7482131635944258,-828.3559275224723,107.71,1149977.2676716468,0.07806,200000,178989.44246789423,-21010.55753210577,0.8949472123394712
2021-06-28,2,1.6039267743681056,0.0,118.0,0.0,0.07942,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-06-29,0,0.7320103096451993,0.0,126.49,0.0,0.09008,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-06-30,0,0.9256871010488078,0.0,130.91,0.0,0.09134,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-01,0,0.7783416097678905,0.0,120.17,0.0,0.08424,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-02,0,0.0734390811274146,0.0,118.5,0.0,0.08655,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-03,0,-0.5397160950277169,0.0,116.22,0.0,0.08736,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-04,0,-0.11482543536698676,0.0,120.25,0.0,0.08778,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-05,0,-0.8849128451065245,0.0,111.17,0.0,0.08342,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-06,0,0.05578152644803112,0.0,117.51,0.0,0.08446,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-07,0,0.5742132636943287,0.0,118.55,0.0,0.0834,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-08,0,0.8409830468137685,0.0,109.46,0.0,0.07607,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-09,0,0.8047514583535993,0.0,111.01,0.0,0.07703,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-10,0,0.3415526660896776,0.0,108.12,0.0,0.07597,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-11,0,0.3767578680957712,0.0,110.84,0.0,0.07768,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-12,0,0.7088464248794644,0.0,107.68,0.0,0.07495,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-13,0,0.554479750171223,0.0,104.1,0.0,0.07294,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-14,0,0.8415554492764302,0.0,104.55,0.0,0.07256,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-15,0,0.9989488420558368,0.0,100.17,0.0,0.06904,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-16,0,0.3601961532942113,0.0,93.06,0.0,0.06521,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-17,0,0.18854682914052856,0.0,93.16,0.0,0.0655,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-18,0,-0.5504946115280602,0.0,93.95,0.0,0.06755,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-19,0,0.8862814959619802,0.0,89.25,0.0,0.0618,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-20,2,1.7567729763964202,0.0,85.65,0.0,0.05773,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-21,0,0.645660523331401,0.0,95.18,0.0,0.06605,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-22,0,0.5509059057291158,0.0,97.6,0.0,0.06777,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-23,-2,-1.319645049146512,0.0,97.73,0.0,0.07099,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-24,-2,-1.3930979292272199,0.0,99.26,0.0,0.07219,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-25,-2,-2.316036266550961,0.0,100.44,0.0,0.07438,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-26,-2,-2.782737627381817,0.0,101.33,0.0,0.07754,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-27,-2,-3.115119071594426,0.0,102.85,0.0,0.08396,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-28,-2,-1.8749001507985668,0.0,105.88,0.0,0.08283,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-29,-2,-1.313155488566143,0.0,107.84,0.0,0.08266,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-30,-2,-1.4963293866048046,0.0,109.91,0.0,0.08596,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-07-31,-2,-1.747120352521089,0.0,111.15,0.0,0.08962,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-08-01,0,-0.3251026287154702,0.0,115.53,0.0,0.08574,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-08-02,0,-0.3774702774034141,0.0,115.26,0.0,0.08606,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-08-03,0,-0.36644537582079656,0.0,114.05,0.0,0.0854,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-08-04,0,-0.29880985448874814,0.0,118.08,0.0,0.08841,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-08-05,0,-0.5746600790699187,0.0,119.03,0.0,0.09082,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-08-06,0,-0.4702882569725699,0.0,126.93,0.0,0.09665,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-08-07,0,-0.6822770888958966,0.0,134.17,0.0,0.10371,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-08-08,-2,-1.5833408780630802,0.0,123.48,0.0,0.1013,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-08-09,-2,-1.3002150391149656,0.0,130.65,0.0,0.10574,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-08-10,-1,-1.1582954029988597,652.9859987186909,131.87,-809830.3738458928,0.10633,200000,172218.52730206755,-27781.472697932448,0.8610926365103377
2021-08-11,-1,-1.1964214255875965,652.9859987186909,137.18,-809830.3738458928,0.11096,200000,179435.3975861703,-20564.602413829707,0.8971769879308514
2021-08-12,-1,-0.9268210665858211,652.9859987186909,133.6,-809830.3738458928,0.10725,200000,174093.2370237891,-25906.762976210914,0.8704661851189455
2021-08-13,-2,-1.7077311638455637,0.0,144.93,0.0,0.12083,200000,175433.07057956693,-24566.929420433065,0.8771653528978347
2021-08-14,-2,-2.676945091325894,0.0,144.89,0.0,0.13014,200000,175433.07057956693,-24566.929420433065,0.8771653528978347
2021-08-15,-2,-2.20553073221329,0.0,154.82,0.0,0.13937,200000,175433.07057956693,-24566.929420433065,0.8771653528978347
2021-08-16,-2,-1.2865568040922155,0.0,150.12,0.0,0.12869,200000,175433.07057956693,-24566.929420433065,0.8771653528978347
2021-08-17,0,-0.7833943553505406,0.0,141.45,0.0,0.11816,200000,175433.07057956693,-24566.929420433065,0.8771653528978347
2021-08-18,0,-0.9585828797576196,0.0,140.76,0.0,0.11955,200000,175433.07057956693,-24566.929420433065,0.8771653528978347
2021-08-19,-2,-1.4030968932679773,0.0,147.37,0.0,0.13013,200000,175433.07057956693,-24566.929420433065,0.8771653528978347
2021-08-20,-1,-1.0045530588939988,570.5140506652583,153.75,-659770.8558840426,0.13295,200000,175433.07057956693,-24566.929420433065,0.8771653528978347
2021-08-21,0,-0.17446857847956598,0.0,155.89,0.0,0.12822,200000,171091.45436281175,-28908.545637188246,0.8554572718140587
2021-08-22,0,0.40522099937958245,0.0,160.54,0.0,0.12817,200000,171091.45436281175,-28908.545637188246,0.8554572718140587
2021-08-23,0,0.5237728047896572,0.0,165.12,0.0,0.13164,200000,171091.45436281175,-28908.545637188246,0.8554572718140587
2021-08-24,1,1.0346880785600503,-550.8417719343585,155.3,705357.2491870538,0.12128,200000,171091.45436281175,-28908.545637188246,0.8554572718140587
2021-08-25,1,1.1600177337159119,-550.8417719343585,163.8,705357.2491870538,0.1275,200000,180160.93151419726,-19839.068485802738,0.9008046575709863
2021-08-26,1,0.5401986043853267,-550.8417719343585,144.0,705357.2491870538,0.11591,200000,161079.17391181903,-38920.82608818097,0.8053958695590951
2021-08-27,0,-0.347714421265255,0.0,152.3,0.0,0.12803,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-08-28,0,0.2556600713955246,0.0,150.5,0.0,0.12328,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-08-29,0,-0.10223737166338188,0.0,148.3,0.0,0.12352,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-08-30,0,0.03504714546757921,0.0,141.2,0.0,0.11709,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-08-31,0,-0.5948712862706191,0.0,143.8,0.0,0.12282,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-01,-2,-1.655585938348073,0.0,151.7,0.0,0.13728,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-02,-2,-2.1445709021277457,0.0,150.7,0.0,0.14307,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-03,-2,-1.440953515226303,0.0,156.4,0.0,0.14294,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-04,-2,-1.2459465450607874,0.0,160.1,0.0,0.14477,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-05,0,-0.9268173709365949,0.0,172.8,0.0,0.15391,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-06,0,-0.6007740024215115,0.0,171.1,0.0,0.14998,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-07,0,-0.9875498870060578,0.0,136.4,0.0,0.12286,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-08,0,-0.5004692392410818,0.0,135.4,0.0,0.11837,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-09,0,-0.6623510190491352,0.0,137.6,0.0,0.12163,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-10,0,-0.48879935700677213,0.0,128.2,0.0,0.11252,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-11,0,-0.7976104036381022,0.0,128.5,0.0,0.11549,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-12,0,-0.9599269901167558,0.0,131.3,0.0,0.11984,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-13,0,-0.23932007885125578,0.0,127.8,0.0,0.11245,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-14,0,-0.11555326430053253,0.0,133.8,0.0,0.11764,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-15,0,0.17141823228651146,0.0,139.8,0.0,0.12206,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-16,1,1.0543774320954584,-597.0912531363164,137.9,705620.737059714,0.11669,200000,164677.76761499606,-35322.23238500394,0.8233888380749803
2021-09-17,2,1.7272902136470143,0.0,134.5,0.0,0.11145,200000,166345.1100165255,-33654.88998347451,0.8317255500826275
2021-09-18,2,2.0622791705623644,0.0,138.6,0.0,0.11297,200000,166345.1100165255,-33654.88998347451,0.8317255500826275
2021-09-19,2,2.07023193763756,0.0,133.6,0.0,0.10824,200000,166345.1100165255,-33654.88998347451,0.8317255500826275
2021-09-20,2,2.6394122818793946,0.0,119.1,0.0,0.09176,200000,166345.1100165255,-33654.88998347451,0.8317255500826275
2021-09-21,2,2.1526937691935832,0.0,111.7,0.0,0.0861,200000,166345.1100165255,-33654.88998347451,0.8317255500826275
2021-09-22,0,0.8698460645797575,0.0,121.3,0.0,0.09956,200000,166345.1100165255,-33654.88998347451,0.8317255500826275
2021-09-23,0,0.5324663297898357,0.0,122.6,0.0,0.10202,200000,166345.1100165255,-33654.88998347451,0.8317255500826275
2021-09-24,0,0.4124203091609289,0.0,110.6,0.0,0.09229,200000,166345.1100165255,-33654.88998347451,0.8317255500826275
2021-09-25,0,0.8683680724564381,0.0,110.7,0.0,0.08994,200000,166345.1100165255,-33654.88998347451,0.8317255500826275
