date,statusList,zscore,FETUSDT_position,FETUSDT_price,QTUMUSDT_position,QTUMUSDT_price,init,total_asset,pnl,return
2021-03-03,2,2.6915246674624598,0.0,0.36388,0.0,5.34,200000,187743.1010374645,-12256.898962535488,0.9387155051873226
2021-03-04,2,1.2882948034280535,0.0,0.32349,0.0,5.685,200000,187743.1010374645,-12256.898962535488,0.9387155051873226
2021-03-05,1,1.1499331997440896,-251194.9438553178,0.3737,14248.869234780244,6.588,200000,187743.1010374645,-12256.898962535488,0.9387155051873226
2021-03-06,2,1.4230770638084862,0.0,0.3831,0.0,6.315,200000,193994.2748107995,-6005.725189200486,0.9699713740539976
2021-03-07,1,1.089671676602941,-260422.96462814734,0.37246,15275.139748881853,6.35,200000,193994.2748107995,-6005.725189200486,0.9699713740539976
2021-03-08,2,2.038921108651708,0.0,0.44438,0.0,6.314,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-09,2,1.3865503532637233,0.0,0.42838,0.0,6.558,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-10,2,1.8562243131653857,0.0,0.454,0.0,6.23,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-11,2,1.5693414977197229,0.0,0.44166,0.0,6.142,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-12,2,2.527030739830613,0.0,0.5255,0.0,5.837,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-13,2,2.6143982983347307,0.0,0.62092,0.0,6.122,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-14,2,2.7196369407979226,0.0,0.68704,0.0,5.832,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-15,2,1.9211964889744366,0.0,0.6461,0.0,5.95,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-16,2,1.230474066476559,0.0,0.61549,0.0,6.368,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-17,2,1.4830810824156098,0.0,0.658,0.0,6.208,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-18,0,0.8256961134525437,0.0,0.59455,0.0,6.372,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-19,0,0.4276251210536805,0.0,0.6038,0.0,7.005,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-20,0,0.4415457840257169,0.0,0.58633,0.0,6.665,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-21,0,0.8216310413014657,0.0,0.64182,0.0,6.596,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-22,0,0.9993832814506046,0.0,0.67196,0.0,6.538,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-23,0,0.2726927236027401,0.0,0.62812,0.0,6.999,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-24,0,-0.021923678084129757,0.0,0.61858,0.0,7.226,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-25,0,-0.7678626742864808,0.0,0.60863,0.0,8.225,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-26,0,-0.4521158618293663,0.0,0.69757,0.0,8.635,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-27,0,0.20375054119131897,0.0,0.78885,0.0,8.535,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-28,0,0.31053589819058164,0.0,0.77916,0.0,8.207,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-29,0,0.12377286544358762,0.0,0.82,0.0,8.753,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-30,0,-0.06497324432695074,0.0,0.80995,0.0,8.76,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-03-31,-2,-1.517530499669309,0.0,0.72674,0.0,9.389,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-04-01,-2,-1.866405963302205,0.0,0.70796,0.0,10.032,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-04-02,-2,-1.7816617416698706,0.0,0.69364,0.0,10.178,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-04-03,-2,-1.8822858430199259,0.0,0.63403,0.0,9.749,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-04-04,-2,-1.5592362867498701,0.0,0.72304,0.0,10.77,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-04-05,-2,-1.9764405774192637,0.0,0.68135,0.0,11.838,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-04-06,-2,-2.4505879759176517,0.0,0.66701,0.0,15.252,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-04-07,-2,-2.277232891946301,0.0,0.59566,0.0,15.695,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-04-08,-2,-1.9908348692963236,0.0,0.6066,0.0,16.809,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-04-09,-2,-1.4370989060733756,0.0,0.68365,0.0,15.745,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-04-10,-2,-1.3828553637259844,0.0,0.65528,0.0,15.907,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-04-11,-2,-1.2157733423832346,0.0,0.63278,0.0,14.94,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-04-12,-1,-1.114291429841603,174992.45089912336,0.60938,-7349.200532660771,14.51,200000,213273.7994578156,13273.799457815592,1.066368997289078
2021-04-13,-1,-1.0758831572291858,174992.45089912336,0.60803,-7349.200532660771,15.052,200000,217020.8263378039,17020.826337803912,1.0851041316890195
2021-04-14,-1,-1.096977508523476,174992.45089912336,0.59596,-7349.200532660771,15.895,200000,221104.04350448452,21104.04350448452,1.1055202175224226
2021-04-15,-1,-1.0167216133085732,174992.45089912336,0.6501,-7349.200532660771,17.62,200000,243255.5057150029,43255.50571500289,1.2162775285750145
2021-04-16,-1,-1.0968320795349378,174992.45089912336,0.60559,-7349.200532660771,18.348,200000,240816.80971325992,40816.80971325992,1.2040840485662996
2021-04-17,-1,-0.8367959878432536,174992.45089912336,0.63834,-7349.200532660771,17.246,200000,238448.99349321407,38448.993493214075,1.1922449674660704
2021-04-18,-1,-1.1674728893462158,174992.45089912336,0.54358,-7349.200532660771,18.38,200000,230200.70225005044,30200.70225005044,1.1510035112502521
2021-04-19,-2,-1.3580444596621568,0.0,0.47802,0.0,18.299,200000,264106.9286261761,64106.928626176086,1.3205346431308804
2021-04-20,-1,-1.0055779690691478,246856.59010933572,0.53494,-7547.6374207297695,17.496,200000,264106.9286261761,64106.928626176086,1.3205346431308804
2021-04-21,-1,-1.0104960532926741,246856.59010933572,0.46711,-7547.6374207297695,15.787,200000,234463.73376703268,34463.73376703268,1.1723186688351634
2021-04-22,-1,-0.8855891561634489,246856.59010933572,0.40685,-7547.6374207297695,13.361,200000,201277.5872643537,1277.5872643537004,1.0063879363217685
2021-04-23,-1,-0.7122319931019373,246856.59010933572,0.41488,-7547.6374207297695,13.052,200000,200927.62571992615,927.6257199261454,1.0046381285996306
2021-04-24,-1,-0.740943179552156,246856.59010933572,0.36899,-7547.6374207297695,11.668,200000,179153.44660951872,-20846.553390481276,0.8957672330475936
2021-04-25,-1,-1.0144170021635965,246856.59010933572,0.35865,-7547.6374207297695,11.938,200000,178638.81157138525,-21361.188428614754,0.8931940578569262
2021-04-26,-1,-0.44118817029113955,246856.59010933572,0.45942,-7547.6374207297695,14.025,200000,219266.469453766,19266.46945376601,1.09633234726883
2021-04-27,0,1.2392377255381102,0.0,0.6231,0.0,14.913,200000,222848.50418439208,22848.504184392077,1.1142425209219604
2021-04-28,0,0.921527367007588,0.0,0.58004,0.0,14.347,200000,222848.50418439208,22848.504184392077,1.1142425209219604
2021-04-29,0,0.8324135249916873,0.0,0.56209,0.0,14.21,200000,222848.50418439208,22848.504184392077,1.1142425209219604
2021-04-30,0,0.932385464699954,0.0,0.60008,0.0,15.021,200000,222848.50418439208,22848.504184392077,1.1142425209219604
2021-05-01,2,1.7486835053334633,0.0,0.6741,0.0,15.126,200000,222848.50418439208,22848.504184392077,1.1142425209219604
2021-05-02,2,1.2127545283308074,0.0,0.63506,0.0,15.237,200000,222848.50418439208,22848.504184392077,1.1142425209219604
2021-05-03,0,0.9236806743640553,0.0,0.63211,0.0,15.754,200000,222848.50418439208,22848.504184392077,1.1142425209219604
2021-05-04,0,0.8112256624181158,0.0,0.54757,0.0,13.793,200000,222848.50418439208,22848.504184392077,1.1142425209219604
2021-05-05,0,-0.3579913125598143,0.0,0.59101,0.0,17.768,200000,222848.50418439208,22848.504184392077,1.1142425209219604
2021-05-06,-2,-1.9865022860196926,0.0,0.56206,0.0,24.776,200000,222848.50418439208,22848.504184392077,1.1142425209219604
2021-05-07,-2,-1.873352799089205,0.0,0.57068,0.0,26.732,200000,222848.50418439208,22848.504184392077,1.1142425209219604
2021-05-08,-2,-1.6536833155943955,0.0,0.55482,0.0,25.673,200000,222848.50418439208,22848.504184392077,1.1142425209219604
2021-05-09,-2,-1.786796436991702,0.0,0.53163,0.0,27.365,200000,222848.50418439208,22848.504184392077,1.1142425209219604
2021-05-10,-2,-1.4542663259928936,0.0,0.48978,0.0,23.534,200000,222848.50418439208,22848.504184392077,1.1142425209219604
2021-05-11,-2,-1.3636562067491393,0.0,0.54404,0.0,26.51,200000,222848.50418439208,22848.504184392077,1.1142425209219604
2021-05-12,-1,-1.0777442189867994,250166.70878355642,0.4454,-5568.98501060556,20.008,200000,222848.50418439208,22848.504184392077,1.1142425209219604
2021-05-13,-1,-1.0709468395557238,250166.70878355642,0.44661,-5568.98501060556,20.782,200000,227461.60030022886,27461.600300228863,1.1373080015011443
2021-05-14,-1,-0.9797662789943786,250166.70878355642,0.47341,-5568.98501060556,21.944,200000,240637.22867795185,40637.22867795185,1.2031861433897593
2021-05-15,-1,-0.6780857278373317,250166.70878355642,0.47902,-5568.98501060556,19.938,200000,230869.27998295284,30869.279982952838,1.1543463999147643
2021-05-16,-1,-0.629560737315249,250166.70878355642,0.4634,-5568.98501060556,19.315,200000,223492.19833014644,23492.198330146435,1.117460991650732
2021-05-17,-1,-0.4658868411794738,250166.70878355642,0.43345,-5568.98501060556,17.42,200000,205446.4788069814,5446.478806981409,1.027232394034907
2021-05-18,0,-0.04412264398917527,0.0,0.50894,0.0,18.053,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-05-19,0,0.24267287831255005,0.0,0.32775,0.0,10.861,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-05-20,0,-0.21660282157391836,0.0,0.34948,0.0,13.621,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-05-21,0,-0.028539442590719333,0.0,0.29189,0.0,11.104,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-05-22,0,-0.011170480933480675,0.0,0.24842,0.0,9.698,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-05-23,0,0.2503285517295153,0.0,0.21258,0.0,8.109,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-05-24,0,0.3378000921732527,0.0,0.28716,0.0,11.282,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-05-25,0,0.08552506344046634,0.0,0.27909,0.0,11.604,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-05-26,0,0.870924760120157,0.0,0.33353,0.0,12.605,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-05-27,-2,-1.2817143027388762,0.0,0.29591,0.0,14.614,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-05-28,0,0.60483643847756,0.0,0.31372,0.0,12.116,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-05-29,0,0.2282545773250723,0.0,0.28186,0.0,11.254,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-05-30,0,0.9335863656442966,0.0,0.30984,0.0,11.412,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-05-31,0,0.5764604123525583,0.0,0.32775,0.0,12.402,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-06-01,0,0.9493220508181867,0.0,0.32699,0.0,11.87,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-06-02,2,1.440910849099627,0.0,0.35097,0.0,12.096,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-06-03,2,2.5205036269417147,0.0,0.40705,0.0,12.41,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-06-04,2,1.989485010588324,0.0,0.36599,0.0,11.296,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-06-05,2,1.7007008976585534,0.0,0.35295,0.0,10.927,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-06-06,2,1.3895534983687787,0.0,0.35291,0.0,11.07,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-06-07,1,1.19958611318077,-319793.7462282679,0.30655,10105.429636766881,9.701,200000,196065.54581255105,-3934.4541874489514,0.9803277290627552
2021-06-08,2,1.6420298182813857,0.0,0.31507,0.0,9.376,200000,202074.4531623652,2074.4531623651856,1.010372265811826
2021-06-09,0,0.9918712483497766,0.0,0.31454,0.0,9.934,200000,202074.4531623652,2074.4531623651856,1.010372265811826
2021-06-10,0,0.3241113679825141,0.0,0.2861,0.0,9.73,200000,202074.4531623652,2074.4531623651856,1.010372265811826
2021-06-11,0,0.4235195297562505,0.0,0.27147,0.0,9.06,200000,202074.4531623652,2074.4531623651856,1.010372265811826
2021-06-12,0,0.2966482872401195,0.0,0.25456,0.0,8.578,200000,202074.4531623652,2074.4531623651856,1.010372265811826
2021-06-13,0,0.48983186893603237,0.0,0.28271,0.0,9.243,200000,202074.4531623652,2074.4531623651856,1.010372265811826
2021-06-14,0,0.5080033182879337,0.0,0.29139,0.0,9.428,200000,202074.4531623652,2074.4531623651856,1.010372265811826
2021-06-15,0,0.577062380455601,0.0,0.2903,0.0,9.257,200000,202074.4531623652,2074.4531623651856,1.010372265811826
2021-06-16,2,1.426351256170007,0.0,0.29433,0.0,8.694,200000,202074.4531623652,2074.4531623651856,1.010372265811826
2021-06-17,2,1.325675435015331,0.0,0.29256,0.0,8.632,200000,202074.4531623652,2074.4531623651856,1.010372265811826
2021-06-18,1,1.0749993414243364,-377539.8945563956,0.26762,12598.157927828253,8.02,200000,202074.4531623652,2074.4531623651856,1.010372265811826
2021-06-19,1,0.9868186726943096,-377539.8945563956,0.25588,12598.157927828253,7.672,200000,193257.97584138886,-6742.024158611137,0.9662898792069443
2021-06-20,2,1.554937077788812,0.0,0.26132,0.0,7.545,200000,205680.0768423783,5680.076842378301,1.0284003842118916
2021-06-21,2,1.90325977601253,0.0,0.19472,0.0,5.478,200000,205680.0768423783,5680.076842378301,1.0284003842118916
2021-06-22,2,2.4729831471429744,0.0,0.1878,0.0,4.997,200000,205680.0768423783,5680.076842378301,1.0284003842118916
2021-06-23,0,0.9832356957883849,0.0,0.20455,0.0,5.898,200000,205680.0768423783,5680.076842378301,1.0284003842118916
2021-06-24,0,0.8401709796192876,0.0,0.21317,0.0,6.175,200000,205680.0768423783,5680.076842378301,1.0284003842118916
2021-06-25,0,0.5134596937775041,0.0,0.1869,0.0,5.512,200000,205680.0768423783,5680.076842378301,1.0284003842118916
2021-06-26,0,-0.322589366901632,0.0,0.18698,0.0,5.822,200000,205680.0768423783,5680.076842378301,1.0284003842118916
2021-06-27,0,-0.7271320892045622,0.0,0.19229,0.0,6.16,200000,205680.0768423783,5680.076842378301,1.0284003842118916
2021-06-28,0,0.2027760597992833,0.0,0.20999,0.0,6.323,200000,205680.0768423783,5680.076842378301,1.0284003842118916
2021-06-29,-2,-1.397934111499136,0.0,0.2231,0.0,7.566,200000,205680.0768423783,5680.076842378301,1.0284003842118916
2021-06-30,-2,-1.326079607078526,0.0,0.22804,0.0,7.68,200000,205680.0768423783,5680.076842378301,1.0284003842118916
2021-07-01,1,1.1059649578113286,411097.05157175066,0.25016,-14562.452339449044,7.062,200000,205680.0768423783,5680.076842378301,1.0284003842118916
2021-07-02,1,1.059940802410389,411097.05157175066,0.25092,-14562.452339449044,7.06,200000,205963.3856968939,5963.385696893907,1.0298169284844696
2021-07-03,2,1.5264373832285507,0.0,0.26797,0.0,7.251,200000,210249.4118387153,10249.411838715314,1.0512470591935765
2021-07-04,2,1.504126503971868,0.0,0.27594,0.0,7.395,200000,210249.4118387153,10249.411838715314,1.0512470591935765
2021-07-05,2,2.083344703035582,0.0,0.27501,0.0,6.952,200000,210249.4118387153,10249.411838715314,1.0512470591935765
2021-07-06,2,2.0035895287513132,0.0,0.28923,0.0,7.167,200000,210249.4118387153,10249.411838715314,1.0512470591935765
2021-07-07,1,1.1652238417279588,-387328.049516811,0.27141,14835.549805159138,7.086,200000,210249.4118387153,10249.411838715314,1.0512470591935765
2021-07-08,2,1.834018863372411,0.0,0.26782,0.0,6.495,200000,217626.714075799,17626.714075799013,1.0881335703789952
2021-07-09,2,1.8221488525879337,0.0,0.28606,0.0,6.776,200000,217626.714075799,17626.714075799013,1.0881335703789952
2021-07-10,2,1.6762031235740158,0.0,0.28287,0.0,6.639,200000,217626.714075799,17626.714075799013,1.0881335703789952
2021-07-11,2,1.5905565864910156,0.0,0.28901,0.0,6.7,200000,217626.714075799,17626.714075799013,1.0881335703789952
2021-07-12,0,0.9360419125681754,0.0,0.26604,0.0,6.548,200000,217626.714075799,17626.714075799013,1.0881335703789952
2021-07-13,0,0.3804695321042534,0.0,0.2387,0.0,6.212,200000,217626.714075799,17626.714075799013,1.0881335703789952
2021-07-14,0,0.5003782383955101,0.0,0.24286,0.0,6.2,200000,217626.714075799,17626.714075799013,1.0881335703789952
2021-07-15,0,0.1734245482381275,0.0,0.22473,0.0,5.92,200000,217626.714075799,17626.714075799013,1.0881335703789952
2021-07-16,0,-0.30747540682189883,0.0,0.20001,0.0,5.528,200000,217626.714075799,17626.714075799013,1.0881335703789952
2021-07-17,0,0.37868157639602124,0.0,0.21857,0.0,5.565,200000,217626.714075799,17626.714075799013,1.0881335703789952
2021-07-18,0,0.7639356006269532,0.0,0.23281,0.0,5.67,200000,217626.714075799,17626.714075799013,1.0881335703789952
2021-07-19,1,1.0706442985827547,-484303.7076637863,0.22468,20476.73260028218,5.314,200000,217626.714075799,17626.714075799013,1.0881335703789952
2021-07-20,2,3.2944936539711063,0.0,0.26,0.0,4.977,200000,241632.97991677903,41632.97991677903,1.2081648995838952
2021-07-21,2,2.0578085389874166,0.0,0.26425,0.0,5.388,200000,241632.97991677903,41632.97991677903,1.2081648995838952
2021-07-22,2,1.576288396766164,0.0,0.26815,0.0,5.6,200000,241632.97991677903,41632.97991677903,1.2081648995838952
2021-07-23,2,1.624826947180277,0.0,0.28779,0.0,5.87,200000,241632.97991677903,41632.97991677903,1.2081648995838952
2021-07-24,0,0.8299080122885882,0.0,0.2796,0.0,6.088,200000,241632.97991677903,41632.97991677903,1.2081648995838952
2021-07-25,2,2.40329274233032,0.0,0.34563,0.0,6.213,200000,241632.97991677903,41632.97991677903,1.2081648995838952
2021-07-26,2,1.2096512616874389,0.0,0.31642,0.0,6.312,200000,241632.97991677903,41632.97991677903,1.2081648995838952
2021-07-27,2,1.7511004335822755,0.0,0.35495,0.0,6.514,200000,241632.97991677903,41632.97991677903,1.2081648995838952
2021-07-28,1,1.147746093363036,-351742.43029693,0.34348,18200.736661402458,6.638,200000,241632.97991677903,41632.97991677903,1.2081648995838952
2021-07-29,2,1.8110830202023946,0.0,0.389,0.0,6.766,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-07-30,0,0.9211343874499768,0.0,0.37801,0.0,7.228,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-07-31,0,0.5924054342218594,0.0,0.40334,0.0,7.986,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-01,0,0.920686122130041,0.0,0.39102,0.0,7.332,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-02,0,0.02070208469389428,0.0,0.38177,0.0,7.986,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-03,0,-0.0068645810162266604,0.0,0.374,0.0,7.779,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-04,0,0.13253802446146287,0.0,0.39503,0.0,7.993,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-05,0,0.36057850447445655,0.0,0.41578,0.0,8.133,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-06,0,-0.6543768857915034,0.0,0.41292,0.0,8.752,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-07,-2,-2.7220571904806756,0.0,0.40583,0.0,10.89,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-08,-2,-2.450487834938006,0.0,0.37665,0.0,10.247,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-09,-2,-2.000470128251572,0.0,0.39836,0.0,10.755,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-10,0,-0.9497269988575187,0.0,0.45594,0.0,10.689,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-11,0,-0.5609454278756866,0.0,0.48337,0.0,10.795,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-12,0,0.21594347240221898,0.0,0.50981,0.0,10.31,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-13,-2,-1.6705790688075894,0.0,0.51539,0.0,13.981,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-14,-2,-1.6483371383861891,0.0,0.50178,0.0,14.1,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-15,-2,-1.3952460048805089,0.0,0.49755,0.0,13.778,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-16,-1,-1.1446711509566045,260089.85071027643,0.49082,-9635.240435173815,13.249,200000,255314.60105123575,55314.601051235746,1.2765730052561788
2021-08-17,-1,-1.0132742003551407,260089.85071027643,0.46319,-9635.240435173815,12.446,200000,240391.22040666622,40391.22040666622,1.2019561020333311
2021-08-18,-1,-0.7345688418868618,260089.85071027643,0.50033,-9635.240435173815,12.929,200000,254704.77859223488,54704.778592234885,1.2735238929611743
2021-08-19,-1,-0.3152066145412677,260089.85071027643,0.54524,-9635.240435173815,13.314,200000,270094.98135517526,70094.98135517526,1.3504749067758763
2021-08-20,-1,-0.44004632765401563,260089.85071027643,0.56253,-9635.240435173815,14.152,200000,282666.2663586316,82666.2663586316,1.413331331793158
2021-08-21,0,-0.0975228040045167,0.0,0.56597,0.0,13.727,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-08-22,0,-0.043190119023094685,0.0,0.55844,0.0,13.555,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-08-23,0,-0.1033681403241496,0.0,0.56006,0.0,13.816,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-08-24,0,0.11077250988565743,0.0,0.52088,0.0,12.666,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-08-25,0,0.9469004140884323,0.0,0.56895,0.0,12.961,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-08-26,0,0.9876559139171265,0.0,0.5156,0.0,11.822,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-08-27,0,0.9254734214800595,0.0,0.5622,0.0,12.854,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-08-28,0,0.8250475278782845,0.0,0.5504,0.0,12.597,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-08-29,2,1.526596608926738,0.0,0.6061,0.0,12.926,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-08-30,2,2.2167609522372134,0.0,0.626,0.0,12.217,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-08-31,2,2.8199553858891697,0.0,0.7248,0.0,12.414,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-09-01,2,1.846439360193354,0.0,0.7106,0.0,13.23,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-09-02,2,1.5621507857049177,0.0,0.7058,0.0,13.249,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-09-03,2,1.4938376613107758,0.0,0.7338,0.0,13.597,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-09-04,0,0.752652365795248,0.0,0.7032,0.0,14.146,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-09-05,0,-0.5980390383509687,0.0,0.6704,0.0,16.112,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-09-06,1,1.0484906047041445,-147469.01453887828,0.815,7694.93865479133,15.619,200000,240374.49369837157,40374.493698371574,1.2018724684918578
2021-09-07,2,3.0668295197852014,0.0,0.9115,0.0,12.52,200000,278451.86849257164,78451.86849257164,1.3922593424628582
2021-09-08,2,2.299387029810268,0.0,0.8872,0.0,12.466,200000,278451.86849257164,78451.86849257164,1.3922593424628582
2021-09-09,2,1.631812149304735,0.0,0.8977,0.0,13.402,200000,278451.86849257164,78451.86849257164,1.3922593424628582
2021-09-10,1,1.0136844598905816,-176168.46039008707,0.7903,10894.048063089658,12.78,200000,278451.86849257164,78451.86849257164,1.3922593424628582
2021-09-11,2,1.8970272536277293,0.0,0.9472,0.0,12.792,200000,305961.9713510192,105961.97135101922,1.529809856755096
2021-09-12,1,1.0234656400337963,-173940.85921035774,0.8795,11413.084577402986,13.404,200000,305961.9713510192,105961.97135101922,1.529809856755096
2021-09-13,2,1.4455576519854274,0.0,0.899,0.0,12.479,200000,319910.92133971903,119910.92133971903,1.5995546066985953
2021-09-14,1,1.197501487227779,-176065.44927887674,0.9085,12452.741196563606,12.845,200000,319910.92133971903,119910.92133971903,1.5995546066985953
2021-09-15,2,1.2529309237726336,0.0,0.9497,0.0,13.04,200000,324736.53331667883,124736.53331667883,1.6236826665833943
2021-09-16,1,1.0571625897721195,-178465.88993002792,0.9098,12813.152356245218,12.672,200000,324736.53331667883,124736.53331667883,1.6236826665833943
2021-09-17,1,0.45697534748518076,-178465.88993002792,0.8253,12813.152356245218,12.496,200000,307401.0508028923,107401.0508028923,1.5370052540144616
2021-09-18,1,0.4584991719712575,-178465.88993002792,0.8385,12813.152356245218,12.549,200000,310435.8976248497,110435.89762484969,1.5521794881242483
2021-09-19,0,-0.005645050766360851,0.0,0.7651,0.0,12.17,200000,305344.7215266389,105344.7215266389,1.5267236076331945
2021-09-20,0,0.23950661177792973,0.0,0.6805,0.0,10.386,200000,305344.7215266389,105344.7215266389,1.5267236076331945
2021-09-21,0,0.09344649705353025,0.0,0.6031,0.0,9.325,200000,305344.7215266389,105344.7215266389,1.5267236076331945
2021-09-22,0,0.4968339874017729,0.0,0.743,0.0,10.77,200000,305344.7215266389,105344.7215266389,1.5267236076331945
2021-09-23,2,1.2670291286445008,0.0,0.8443,0.0,10.969,200000,305344.7215266389,105344.7215266389,1.5267236076331945
2021-09-24,2,1.6634725465755618,0.0,0.8129,0.0,9.934,200000,305344.7215266389,105344.7215266389,1.5267236076331945
2021-09-25,2,2.2426246193506607,0.0,0.8359,0.0,9.715,200000,305344.7215266389,105344.7215266389,1.5267236076331945
2021-09-26,2,2.034178785256953,0.0,0.8114,0.0,9.507,200000,305344.7215266389,105344.7215266389,1.5267236076331945
2021-09-27,1,1.134676089125889,-206929.19593835654,0.7378,16501.55217934711,9.252,200000,305344.72152663895,105344.72152663895,1.526723607633195
2021-09-28,1,0.950870118332407,-206929.19593835654,0.684,16501.55217934711,8.659,200000,284426.5103428025,84426.5103428025,1.4221325517140126
2021-09-29,1,0.634598139217258,-206929.19593835654,0.6981,16501.55217934711,9.047,200000,293746.81425112,93746.81425112003,1.4687340712556
2021-09-30,0,-0.48937346276489413,0.0,0.7229,0.0,10.406,200000,283218.6852921908,83218.68529219081,1.4160934264609542
2021-10-01,0,-0.6362063672384142,0.0,0.7902,0.0,11.603,200000,283218.6852921908,83218.68529219081,1.4160934264609542
