date,statusList,zscore,ATOMUSDT_position,ATOMUSDT_price,ENJUSDT_position,ENJUSDT_price,init,total_asset,pnl,return
2021-03-11,-2,-1.2499330148425685,0.0,19.333,0.0,1.78966,200000,198960.09587015054,-1039.9041298494558,0.9948004793507528
2021-03-12,-2,-1.2718442645540224,0.0,18.552,0.0,2.06814,200000,198960.09587015054,-1039.9041298494558,0.9948004793507528
2021-03-13,-1,-1.111420666104175,5137.636106753875,19.363,-48818.81296685312,2.03774,200000,198960.09587015054,-1039.9041298494558,0.9948004793507528
2021-03-14,-1,-1.1411440867034037,5137.636106753875,18.444,-48818.81296685312,2.33,200000,208506.39456573623,8506.394565736235,1.0425319728286813
2021-03-15,-1,-1.1316891653945291,5137.636106753875,19.838,-48818.81296685312,2.67509,200000,232515.14346528245,32515.143465282454,1.1625757173264122
2021-03-16,-1,-0.9917281858233835,5137.636106753875,21.008,-48818.81296685312,2.54945,200000,232392.58204902906,32392.582049029064,1.1619629102451454
2021-03-17,-1,-0.8852165924288272,5137.636106753875,20.896,-48818.81296685312,2.4596,200000,227430.7964600009,27430.796460000915,1.1371539823000045
2021-03-18,-1,-0.8366022424976072,5137.636106753875,22.106,-48818.81296685312,2.65051,200000,242967.33573267504,42967.33573267504,1.2148366786633753
2021-03-19,-1,-0.7184062980967029,5137.636106753875,22.19,-48818.81296685312,2.48453,200000,235295.95058940406,35295.95058940406,1.1764797529470203
2021-03-20,-1,-0.5849093805196487,5137.636106753875,20.915,-48818.81296685312,2.19916,200000,214814.03989694198,14814.039896941977,1.07407019948471
2021-03-21,-1,-0.7715055943787846,5137.636106753875,20.52,-48818.81296685312,2.43244,200000,224173.1263236817,24173.126323681703,1.1208656316184085
2021-03-22,-1,-0.6541431876085639,5137.636106753875,19.179,-48818.81296685312,2.1572,200000,203846.6662235281,3846.6662235280965,1.0192333311176405
2021-03-23,-1,-0.5120140472227278,5137.636106753875,18.724,-48818.81296685312,2.05019,200000,196284.94061937215,-3715.0593806278484,0.9814247030968608
2021-03-24,-1,-0.8072477950737665,5137.636106753875,17.424,-48818.81296685312,2.14789,200000,194375.61170745365,-5624.388292546355,0.9718780585372683
2021-03-25,-1,-0.7267098069996906,5137.636106753875,17.1,-48818.81296685312,2.09391,200000,190075.7780849147,-9924.221915085305,0.9503788904245735
2021-03-26,-1,-0.7604592041068884,5137.636106753875,18.94,-48818.81296685312,2.33499,200000,211298.26795139076,11298.267951390764,1.0564913397569538
2021-03-27,-1,-0.7244613533242538,5137.636106753875,18.704,-48818.81296685312,2.30202,200000,208476.22956667969,8476.229566679685,1.0423811478333984
2021-03-28,-1,-0.9435181592445087,5137.636106753875,19.331,-48818.81296685312,2.51112,200000,221905.54119698337,21905.541196983366,1.109527705984917
2021-03-29,-1,-0.5693854981616175,5137.636106753875,20.273,-48818.81296685312,2.4925,200000,225836.1881121027,25836.18811210271,1.1291809405605135
2021-03-30,-1,-0.6881085436090706,5137.636106753875,19.968,-48818.81296685312,2.49174,200000,224232.10680168797,24232.106801687973,1.1211605340084398
2021-03-31,-2,-1.4908518953628254,0.0,19.081,0.0,2.55048,200000,225440.2674128794,25440.267412879388,1.127201337064397
2021-04-01,0,-0.8363694272183569,0.0,19.473,0.0,2.4893,200000,225440.2674128794,25440.267412879388,1.127201337064397
2021-04-02,0,-0.5946404508105938,0.0,20.315,0.0,2.56307,200000,225440.2674128794,25440.267412879388,1.127201337064397
2021-04-03,0,0.6965380711449227,0.0,20.033,0.0,2.31414,200000,225440.2674128794,25440.267412879388,1.127201337064397
2021-04-04,1,1.134925824458667,-5236.707721553528,21.525,46841.61622767512,2.40641,200000,225440.2674128794,25440.267412879388,1.127201337064397
2021-04-05,1,0.5912228535895131,-5236.707721553528,21.431,46841.61622767512,2.46647,200000,227761.32435768755,27761.324357687554,1.1388066217884378
2021-04-06,2,1.620165989324389,0.0,21.656,0.0,2.31994,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-07,-2,-2.1932581171499423,0.0,19.558,0.0,2.83,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-08,-2,-2.4147602672987265,0.0,20.543,0.0,3.24217,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-09,-2,-2.167822333504233,0.0,21.393,0.0,3.42571,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-10,-2,-1.595900744600003,0.0,21.025,0.0,3.21942,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-11,0,-0.4583642507940025,0.0,23.365,0.0,3.11876,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-12,0,-0.5579937808878391,0.0,22.012,0.0,2.99944,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-13,0,-0.046230702232281616,0.0,23.829,0.0,3.07597,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-14,2,1.6434983810645936,0.0,27.068,0.0,2.90658,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-15,0,0.9754070321593118,0.0,27.786,0.0,3.16843,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-16,0,0.6188606651514675,0.0,25.46,0.0,3.00779,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-17,0,0.3270594295425569,0.0,24.342,0.0,2.96076,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-18,0,0.04285858917204546,0.0,21.403,0.0,2.69255,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-19,0,0.11174129680210092,0.0,19.199,0.0,2.39609,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-20,0,0.35380421450963717,0.0,21.254,0.0,2.56832,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-21,0,-0.05538502304747364,0.0,19.551,0.0,2.47423,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-22,0,0.5252229024840493,0.0,18.725,0.0,2.21121,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-23,2,1.2047760437503516,0.0,20.515,0.0,2.24075,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-24,1,1.16368613490358,-6235.14656733151,18.458,56980.6292466531,2.01978,200000,230176.67067961,30176.67067960999,1.15088335339805
2021-04-25,1,1.1698180799725513,-6235.14656733151,18.687,56980.6292466531,2.0313,200000,232260.93609245037,32260.93609245037,1.1613046804622518
2021-04-26,1,0.707105709980317,-6235.14656733151,22.058,56980.6292466531,2.5401,200000,282271.359331622,82271.35933162202,1.4113567966581102
2021-04-27,1,0.8026659203842008,-6235.14656733151,23.038,56980.6292466531,2.6009,200000,291846.2252258034,91846.22522580338,1.459231126129017
2021-04-28,1,0.20963461428996613,-6235.14656733151,22.927,56980.6292466531,2.7347,200000,298778.13215003174,98778.13215003174,1.4938906607501587
2021-04-29,0,0.14072452905929794,0.0,22.222,0.0,2.6408,200000,218259.6519842893,18259.65198428929,1.0912982599214465
2021-04-30,0,-0.3343507712169063,0.0,22.704,0.0,2.7652,200000,218259.6519842893,18259.65198428929,1.0912982599214465
2021-05-01,0,0.5498515219643713,0.0,23.801,0.0,2.719,200000,218259.6519842893,18259.65198428929,1.0912982599214465
2021-05-02,0,0.5563590677786809,0.0,23.088,0.0,2.6259,200000,218259.6519842893,18259.65198428929,1.0912982599214465
2021-05-03,0,0.41506706724012116,0.0,22.938,0.0,2.6177,200000,218259.6519842893,18259.65198428929,1.0912982599214465
2021-05-04,1,1.1305496859277013,-5205.830558228528,20.963,46998.202408331024,2.322,200000,218259.6519842893,18259.65198428929,1.0912982599214465
2021-05-05,2,2.1610029636874875,0.0,24.877,0.0,2.586,200000,226227.74735339635,26227.74735339635,1.1311387367669816
2021-05-06,2,2.691458805180647,0.0,25.542,0.0,2.4748,200000,226227.74735339635,26227.74735339635,1.1311387367669816
2021-05-07,2,3.0825396632680615,0.0,28.641,0.0,2.4889,200000,226227.74735339635,26227.74735339635,1.1311387367669816
2021-05-08,2,2.7031288613119813,0.0,29.524,0.0,2.4664,200000,226227.74735339635,26227.74735339635,1.1311387367669816
2021-05-09,2,2.1073164633375714,0.0,28.712,0.0,2.4349,200000,226227.74735339635,26227.74735339635,1.1311387367669816
2021-05-10,2,1.6515751297316585,0.0,25.357,0.0,2.198,200000,226227.74735339635,26227.74735339635,1.1311387367669816
2021-05-11,2,1.484608319035967,0.0,26.902,0.0,2.3288,200000,226227.74735339635,26227.74735339635,1.1311387367669816
2021-05-12,2,1.204803971358044,0.0,23.012,0.0,2.0252,200000,226227.74735339635,26227.74735339635,1.1311387367669816
2021-05-13,1,1.1333508381618953,-4814.585582561427,23.494,55027.18120096233,2.0556,200000,226227.74735339635,26227.74735339635,1.1311387367669816
2021-05-14,2,1.480275534189511,0.0,25.856,0.0,2.1229,200000,233896.4692045817,33896.46920458169,1.1694823460229085
2021-05-15,2,1.5225994468084803,0.0,24.495,0.0,1.9524,200000,233896.4692045817,33896.46920458169,1.1694823460229085
2021-05-16,2,1.2325929186766356,0.0,24.264,0.0,1.9709,200000,233896.4692045817,33896.46920458169,1.1694823460229085
2021-05-17,0,0.7779341767373669,0.0,21.091,0.0,1.7986,200000,233896.4692045817,33896.46920458169,1.1694823460229085
2021-05-18,0,0.915657292464419,0.0,22.84,0.0,1.8901,200000,233896.4692045817,33896.46920458169,1.1694823460229085
2021-05-19,0,0.46840732047351924,0.0,13.757,0.0,1.1943,200000,233896.4692045817,33896.46920458169,1.1694823460229085
2021-05-20,0,0.301001752948871,0.0,16.916,0.0,1.4842,200000,233896.4692045817,33896.46920458169,1.1694823460229085
2021-05-21,0,-0.4082922126484951,0.0,13.572,0.0,1.2778,200000,233896.4692045817,33896.46920458169,1.1694823460229085
2021-05-22,0,-0.7975007121272766,0.0,12.237,0.0,1.1846,200000,233896.4692045817,33896.46920458169,1.1694823460229085
2021-05-23,1,1.0616643840411593,-10040.198712421949,11.648,123964.63281989701,0.9434,200000,233896.4692045817,33896.46920458169,1.1694823460229085
2021-05-24,0,0.018916925951462518,0.0,14.541,0.0,1.2648,200000,223100.5310913035,23100.531091303506,1.1155026554565175
2021-05-25,0,-0.49856506751589585,0.0,13.934,0.0,1.2377,200000,223100.5310913035,23100.531091303506,1.1155026554565175
2021-05-26,-2,-3.562044890914509,0.0,15.278,0.0,1.9309,200000,223100.5310913035,23100.531091303506,1.1155026554565175
2021-05-27,-2,-2.3983480938554886,0.0,14.525,0.0,1.7274,200000,223100.5310913035,23100.531091303506,1.1155026554565175
2021-05-28,-2,-1.7220699510456403,0.0,12.701,0.0,1.4282,200000,223100.5310913035,23100.531091303506,1.1155026554565175
2021-05-29,-2,-1.5012550092430017,0.0,12.059,0.0,1.3524,200000,223100.5310913035,23100.531091303506,1.1155026554565175
2021-05-30,-2,-1.7316184087325242,0.0,12.551,0.0,1.5276,200000,223100.5310913035,23100.531091303506,1.1155026554565175
2021-05-31,-2,-1.3259406824883486,0.0,13.962,0.0,1.6258,200000,223100.5310913035,23100.531091303506,1.1155026554565175
2021-06-01,-1,-1.09824919183648,8108.618561143546,13.757,-71073.75950662744,1.5695,200000,223100.5310913035,23100.531091303506,1.1155026554565175
2021-06-02,-1,-0.6374557196427066,8108.618561143546,14.86,-71073.75950662744,1.5794,200000,232747.96758336044,32747.96758336044,1.1637398379168022
2021-06-03,0,-0.15364252422976776,0.0,16.665,0.0,1.65,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-04,0,-0.11582103221952221,0.0,15.067,0.0,1.5,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-05,0,0.0750174968040294,0.0,14.858,0.0,1.4541,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-06,0,0.14097404473598366,0.0,15.125,0.0,1.4787,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-07,0,0.09967955349584158,0.0,13.46,0.0,1.3376,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-08,0,0.26329942703070314,0.0,13.56,0.0,1.3308,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-09,0,0.30577068563082255,0.0,13.932,0.0,1.3708,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-10,0,0.1333933533613924,0.0,12.829,0.0,1.2924,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-11,0,-0.4656480929473258,0.0,11.95,0.0,1.3013,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-12,0,-0.18466332003690283,0.0,11.616,0.0,1.237,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-13,0,0.14521208268709385,0.0,12.53,0.0,1.3056,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-14,0,-0.0744184711001115,0.0,13.301,0.0,1.4269,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-15,0,-0.3079312891441296,0.0,12.951,0.0,1.4015,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-16,0,0.15974111723163092,0.0,13.425,0.0,1.3984,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-17,0,0.2960175649208815,0.0,13.618,0.0,1.401,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-18,0,0.26788898303440484,0.0,12.472,0.0,1.2805,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-19,0,-0.16913799756635095,0.0,11.85,0.0,1.238,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-20,0,-0.2795359960963844,0.0,11.977,0.0,1.2491,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-21,1,1.0630327267481812,-10780.654793349175,9.519,109439.10949972358,0.9377,200000,205242.1059557816,5242.10595578159,1.026210529778908
2021-06-22,0,0.03711179264022841,0.0,9.002,0.0,0.9181,200000,201813.51397381467,1813.5139738146681,1.0090675698690734
2021-06-23,-2,-1.5330703890327773,0.0,9.613,0.0,1.046,200000,201813.51397381467,1813.5139738146681,1.0090675698690734
2021-06-24,0,-0.1663960061307672,0.0,10.386,0.0,1.0742,200000,201813.51397381467,1813.5139738146681,1.0090675698690734
2021-06-25,0,-0.21628750734403357,0.0,9.066,0.0,0.9419,200000,201813.51397381467,1813.5139738146681,1.0090675698690734
2021-06-26,1,1.1618990266135778,-10515.501978627275,9.596,105883.27071029102,0.953,200000,201813.51397381467,1813.5139738146681,1.0090675698690734
2021-06-27,1,1.087800575993428,-10515.501978627275,10.087,105883.27071029102,1.0044,200000,212419.0255598296,12419.025559829606,1.062095127799148
2021-06-28,2,2.3815755510465637,0.0,10.89,0.0,1.0293,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-06-29,2,2.2581960583261065,0.0,11.65,0.0,1.0922,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-06-30,2,1.3832163975050857,0.0,12.045,0.0,1.1631,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-01,0,-0.24704429273927805,0.0,11.033,0.0,1.14,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-02,2,1.5442445457682015,0.0,11.795,0.0,1.1229,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-03,0,0.8928556551109126,0.0,11.8,0.0,1.15,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-04,2,1.3158091592309409,0.0,12.307,0.0,1.1711,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-05,2,3.3098176620937765,0.0,13.531,0.0,1.105,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-06,2,1.4802629655422992,0.0,13.136,0.0,1.1754,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-07,-2,-1.2913498168644326,0.0,12.939,0.0,1.4049,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-08,0,-0.4154577891814888,0.0,11.916,0.0,1.2108,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-09,0,0.06945288600868767,0.0,13.181,0.0,1.29,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-10,2,1.3244643829389744,0.0,14.425,0.0,1.2873,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-11,0,-0.0709690126010309,0.0,14.077,0.0,1.3799,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-12,0,-0.4438847708180232,0.0,12.981,0.0,1.3058,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-13,0,-0.5553930795437625,0.0,12.092,0.0,1.219,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-14,-2,-1.8534278866933158,0.0,11.747,0.0,1.3206,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-15,-2,-1.3915616632719443,0.0,11.474,0.0,1.2506,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-16,0,-0.9641793387311476,0.0,11.149,0.0,1.1797,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-17,-1,-1.1256352032139916,9405.810196831933,11.022,-87037.89773275256,1.1911,200000,207341.67997896316,7341.679978963162,1.036708399894816
2021-07-18,-1,-1.0121639687089146,9405.810196831933,10.972,-87037.89773275256,1.1847,200000,206314.34692363194,6314.346923631936,1.0315717346181597
2021-07-19,-1,-0.8913067857222455,9405.810196831933,9.98,-87037.89773275256,1.0748,200000,187418.31824754516,-12581.681752454839,0.9370915912377258
2021-07-20,-1,-0.5937511888275919,9405.810196831933,9.443,-87037.89773275256,0.9953,200000,175447.88530209256,-24552.11469790744,0.8772394265104628
2021-07-21,-1,-0.5071922190939698,9405.810196831933,10.481,-87037.89773275256,1.0972,200000,194080.27806537162,-5919.721934628382,0.9704013903268581
2021-07-22,0,0.1985840707006271,0.0,11.377,0.0,1.1235,200000,198118.85547235375,-1881.1445276462473,0.9905942773617687
2021-07-23,0,-0.8310737600070038,0.0,11.442,0.0,1.2432,200000,198118.85547235375,-1881.1445276462473,0.9905942773617687
2021-07-24,-1,-1.1786379033776004,8669.650598300093,11.426,-76269.96283968037,1.2988,200000,198118.85547235372,-1881.1445276462764,0.9905942773617686
2021-07-25,-2,-1.7318643304417451,0.0,11.446,0.0,1.3652,200000,203009.7879929425,3009.787992942496,1.0150489399647125
2021-07-26,-1,-1.033570850767714,8914.886175695701,11.386,-78918.43725429269,1.2862,200000,203009.7879929425,3009.787992942496,1.0150489399647125
2021-07-27,-2,-1.2170050395619338,0.0,11.702,0.0,1.3482,200000,205085.6270711888,5085.627071188792,1.025428135355944
2021-07-28,-1,-1.0709033153886376,8848.28833683617,11.589,-76995.65515512419,1.3318,200000,205085.62707118876,5085.627071188763,1.0254281353559438
2021-07-29,-2,-1.3044544248052312,0.0,11.799,0.0,1.3972,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-07-30,-2,-1.3957115408053202,0.0,12.14,0.0,1.4417,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-07-31,0,-0.7519809341080319,0.0,12.598,0.0,1.4413,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-08-01,0,-0.22076628309985777,0.0,12.312,0.0,1.3719,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-08-02,0,-0.0909358434977087,0.0,12.476,0.0,1.3871,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-08-03,0,-0.21045330186428426,0.0,12.12,0.0,1.355,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-08-04,0,0.17635160511715767,0.0,12.808,0.0,1.4059,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-08-05,0,0.5450434113866557,0.0,13.032,0.0,1.4078,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-08-06,0,0.8723280580942318,0.0,13.589,0.0,1.4441,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-08-07,0,0.7409903153924622,0.0,14.006,0.0,1.4963,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-08-08,0,0.6270741774744943,0.0,13.139,0.0,1.4109,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-08-09,0,-0.2257637984511401,0.0,13.651,0.0,1.5316,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-08-10,0,-0.6536166109768511,0.0,14.105,0.0,1.6217,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-08-11,0,0.274627673905957,0.0,14.558,0.0,1.6186,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-08-12,0,0.2893452619803802,0.0,14.06,0.0,1.5647,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-08-13,0,0.5349827210634538,0.0,15.212,0.0,1.6764,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-08-14,1,1.0043285154324255,-6692.255860141334,15.56,61835.80830391875,1.684,200000,208263.00236759832,8263.002367598325,1.0413150118379917
2021-08-15,2,1.7908205765404297,0.0,15.91,0.0,1.6664,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-08-16,2,2.026570188027928,0.0,15.784,0.0,1.6204,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-08-17,2,2.854794930654338,0.0,16.003,0.0,1.5359,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-08-18,2,3.4550053526832336,0.0,17.948,0.0,1.5205,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-08-19,2,2.6405455543077974,0.0,18.688,0.0,1.5822,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-08-20,2,1.7987217061512817,0.0,18.928,0.0,1.6712,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-08-21,2,2.1023559497980244,0.0,22.14,0.0,1.8374,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-08-22,2,1.6757692988800652,0.0,21.862,0.0,1.8431,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-08-23,0,0.05157232540443351,0.0,21.808,0.0,2.1796,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-08-24,0,0.28485030875366635,0.0,19.538,0.0,1.8911,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-08-25,0,-0.309427350654155,0.0,20.056,0.0,2.0721,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-08-26,0,-0.32597432587127295,0.0,17.9,0.0,1.85,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-08-27,0,0.10908396183695807,0.0,20.42,0.0,2.001,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-08-28,0,0.21254260602241612,0.0,21.31,0.0,2.055,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-08-29,0,-0.43684182186436765,0.0,21.2,0.0,2.183,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-08-30,0,0.3429218208689808,0.0,22.14,0.0,2.085,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-08-31,0,0.9581037683161231,0.0,22.89,0.0,2.019,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-09-01,2,1.6627894777528727,0.0,25.44,0.0,2.079,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-09-02,1,1.1252193360479374,-4384.7059267770655,24.14,51733.52936089852,2.046,200000,211693.60214479675,11693.60214479675,1.0584680107239837
2021-09-03,1,0.8803707940472103,-4384.7059267770655,24.11,51733.52936089852,2.071,200000,212855.39920101588,12855.399201015884,1.0642769960050793
2021-09-04,1,0.7902012605062213,-4384.7059267770655,24.4,51733.52936089852,2.097,200000,215472.0356831646,15472.035683164606,1.077360178415823
2021-09-05,1,0.8218128559282061,-4384.7059267770655,25.73,51733.52936089852,2.191,200000,226166.64632570255,26166.646325702546,1.1308332316285128
2021-09-06,1,0.5003524819393003,-4384.7059267770655,25.08,51733.52936089852,2.179,200000,222695.78512096667,22695.78512096667,1.1134789256048334
2021-09-07,1,1.030279224079426,-4384.7059267770655,21.08,51733.52936089852,1.757,200000,183325.4120235592,-16674.587976440787,0.916627060117796
2021-09-08,1,0.9716381408398063,-4384.7059267770655,20.69,51733.52936089852,1.73,200000,180218.57141937193,-19781.428580628068,0.9010928570968597
2021-09-09,2,2.9697554139206614,0.0,26.85,0.0,1.79,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-10,2,3.2576926194139313,0.0,29.41,0.0,1.646,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-11,2,2.038976281362293,0.0,27.33,0.0,1.679,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-12,2,2.8034678058612026,0.0,34.89,0.0,1.712,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-13,2,2.556642922164065,0.0,35.82,0.0,1.629,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-14,2,1.8024949441405234,0.0,34.2,0.0,1.681,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-15,2,1.3691321067736235,0.0,34.12,0.0,1.767,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-16,2,1.780494299818741,0.0,37.07,0.0,1.681,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-17,2,1.265559400785487,0.0,33.46,0.0,1.634,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-18,2,1.9342644546051995,0.0,40.76,0.0,1.646,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-19,2,2.1990841692081697,0.0,44.27,0.0,1.57,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-20,2,1.479711596102146,0.0,34.01,0.0,1.339,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-21,2,1.2366618399758451,0.0,30.45,0.0,1.226,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-22,2,1.608206609204498,0.0,39.71,0.0,1.413,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-23,2,1.4384858764622948,0.0,41.51,0.0,1.478,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-24,2,1.7950842018247826,0.0,42.58,0.0,1.344,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-25,2,1.3217577550350283,0.0,39.45,0.0,1.334,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-26,2,1.2799144683363852,0.0,39.8,0.0,1.327,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-27,1,1.1098116556269406,-3182.20826018211,37.21,93827.23404229501,1.262,200000,236819.93872275262,36819.93872275262,1.184099693613763
2021-09-28,1,0.7857515587173023,-3182.20826018211,33.7,93827.23404229501,1.203,200000,220114.580921018,20114.580921018,1.10057290460509
2021-09-29,1,0.6521184315519849,-3182.20826018211,33.88,93827.23404229501,1.223,200000,222563.9230886967,22563.923088696698,1.1128196154434835
2021-09-30,1,0.5758357381363974,-3182.20826018211,36.23,93827.23404229501,1.308,200000,238017.4273937197,38017.4273937197,1.1900871369685986
2021-10-01,0,-0.21932464713978378,0.0,37.85,0.0,1.525,200000,214179.98945614562,14179.989456145617,1.0708999472807281
2021-10-02,0,-0.06981249860188919,0.0,38.62,0.0,1.505,200000,214179.98945614562,14179.989456145617,1.0708999472807281
2021-10-03,0,-0.3185445889472036,0.0,38.74,0.0,1.552,200000,214179.98945614562,14179.989456145617,1.0708999472807281
2021-10-04,0,-0.8402241825543108,0.0,36.8,0.0,1.566,200000,214179.98945614562,14179.989456145617,1.0708999472807281
2021-10-05,-2,-1.5396862491356464,0.0,36.75,0.0,1.692,200000,214179.98945614562,14179.989456145617,1.0708999472807281
2021-10-06,-2,-1.6161152746648566,0.0,35.15,0.0,1.645,200000,214179.98945614562,14179.989456145617,1.0708999472807281
2021-10-07,-2,-1.550198140934309,0.0,36.67,0.0,1.68,200000,214179.98945614562,14179.989456145617,1.0708999472807281
2021-10-08,-2,-1.7422179092555012,0.0,35.04,0.0,1.7,200000,214179.98945614562,14179.989456145617,1.0708999472807281
2021-10-09,-2,-1.5699190066255448,0.0,35.16,0.0,1.719,200000,214179.98945614562,14179.989456145617,1.0708999472807281
