date,statusList,zscore,IOTAUSDT_position,IOTAUSDT_price,MITHUSDT_position,MITHUSDT_price,init,total_asset,pnl,return
2021-03-07,0,-0.9560541185818942,0.0,1.3112,0.0,0.02394,200000,114767.57551119037,-85232.42448880963,0.5738378775559518
2021-03-08,-1,-1.046159541491129,44090.50154098746,1.3015,-2377124.596337829,0.02414,200000,114767.57551119037,-85232.42448880963,0.5738378775559518
2021-03-09,-1,-1.1515072056398066,44090.50154098746,1.4244,-2377124.596337829,0.02691,200000,126770.93328243351,-73229.06671756649,0.6338546664121676
2021-03-10,-2,-2.477291654942111,0.0,1.307,0.0,0.02952,200000,127314.00808101246,-72685.99191898754,0.6365700404050623
2021-03-11,-2,-2.2282344485881596,0.0,1.39,0.0,0.03248,200000,127314.00808101246,-72685.99191898754,0.6365700404050623
2021-03-12,-2,-1.769882229647706,0.0,1.321,0.0,0.03015,200000,127314.00808101246,-72685.99191898754,0.6365700404050623
2021-03-13,-2,-1.9515813729485285,0.0,1.378,0.0,0.0343,200000,127314.00808101246,-72685.99191898754,0.6365700404050623
2021-03-14,-2,-1.6897384983081554,0.0,1.311,0.0,0.03254,200000,127314.00808101246,-72685.99191898754,0.6365700404050623
2021-03-15,-2,-2.400921126918458,0.0,1.2802,0.0,0.0428,200000,127314.00808101246,-72685.99191898754,0.6365700404050623
2021-03-16,-2,-2.327137358617594,0.0,1.3295,0.0,0.05222,200000,127314.00808101246,-72685.99191898754,0.6365700404050623
2021-03-17,-2,-2.0377769421936276,0.0,1.3525,0.0,0.05506,200000,127314.00808101246,-72685.99191898754,0.6365700404050623
2021-03-18,-2,-1.7215485393469507,0.0,1.3245,0.0,0.05155,200000,127314.00808101246,-72685.99191898754,0.6365700404050623
2021-03-19,-2,-1.5847041100794834,0.0,1.334,0.0,0.05399,200000,127314.00808101246,-72685.99191898754,0.6365700404050623
2021-03-20,-1,-1.1706595709955412,45140.4084814255,1.4102,-1280309.815778484,0.04972,200000,127314.00808101246,-72685.99191898754,0.6365700404050623
2021-03-21,-1,-1.139868449797104,45140.4084814255,1.4101,-1280309.815778484,0.05201,200000,130241.40351829704,-69758.59648170296,0.6512070175914852
2021-03-22,-1,-0.687473538644287,45140.4084814255,1.4771,-1280309.815778484,0.04595,200000,125507.13340293495,-74492.86659706505,0.6275356670146748
2021-03-23,-1,-0.26733457274313077,45140.4084814255,1.6571,-1280309.815778484,0.04504,200000,132467.3249972331,-67532.67500276689,0.6623366249861655
2021-03-24,-1,-0.5657405880628766,45140.4084814255,1.4053,-1280309.815778484,0.0438,200000,119513.38597004485,-80486.61402995515,0.5975669298502242
2021-03-25,-1,-0.42392262672586406,45140.4084814255,1.335,-1280309.815778484,0.04063,200000,112281.43313778285,-87718.56686221715,0.5614071656889142
2021-03-26,-1,-0.5357904043578752,45140.4084814255,1.447,-1280309.815778484,0.04693,200000,125403.11072710695,-74596.88927289305,0.6270155536355347
2021-03-27,-1,-0.51234849577551,45140.4084814255,1.3982,-1280309.815778484,0.0461,200000,122137.60164611725,-77862.39835388275,0.6106880082305863
2021-03-28,-2,-1.5434862420484694,0.0,1.3908,0.0,0.06858,200000,152336.37513113432,-47663.62486886568,0.7616818756556716
2021-03-29,-1,-1.1668531650084586,50419.13521252874,1.5107,-1172539.83321378,0.06496,200000,152336.37513113432,-47663.62486886568,0.7616818756556716
2021-03-30,-1,-1.0602852264837674,50419.13521252874,1.5266,-1172539.83321378,0.0652,200000,153419.44894098482,-46580.55105901518,0.767097244704924
2021-03-31,-1,-0.8033386540917633,50419.13521252874,1.5381,-1172539.83321378,0.06232,200000,150622.35427627322,-49377.645723726775,0.7531117713813661
2021-04-01,-1,-0.819832860237314,50419.13521252874,1.5777,-1172539.83321378,0.06505,200000,155819.985775363,-44180.01422463701,0.779099928876815
2021-04-02,-1,-0.6681344405599747,50419.13521252874,1.625,-1172539.83321378,0.06568,200000,158943.51096584025,-41056.48903415975,0.7947175548292013
2021-04-03,-1,-0.676620635918917,50419.13521252874,1.4801,-1172539.83321378,0.06045,200000,145505.3949458368,-54494.6050541632,0.7275269747291839
2021-04-04,-2,-2.013676491702024,0.0,1.5535,0.0,0.09,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-05,-2,-2.59449765730782,0.0,1.7195,0.0,0.16143,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-06,-2,-1.7663838189070902,0.0,1.8032,0.0,0.12899,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-07,-2,-1.4033063325435011,0.0,1.6591,0.0,0.10868,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-08,-2,-1.7406703502019276,0.0,1.8809,0.0,0.16899,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-09,-2,-1.3119356805732179,0.0,1.8672,0.0,0.14176,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-10,0,-0.9425839842488445,0.0,2.08,0.0,0.13568,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-11,0,-0.9672195375888125,0.0,2.0996,0.0,0.14642,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-12,0,-0.7779594714755484,0.0,2.0001,0.0,0.13076,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-13,0,-0.3982417342283543,0.0,2.1742,0.0,0.12438,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-14,0,-0.5569757044687452,0.0,2.1199,0.0,0.13306,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-15,0,-0.33142892931864604,0.0,2.1813,0.0,0.12981,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-16,0,-0.07085160109269108,0.0,2.509,0.0,0.14225,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-17,0,-0.2404857590190364,0.0,2.3274,0.0,0.13962,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-18,0,0.6613455762710903,0.0,2.3721,0.0,0.11485,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-19,0,0.6618802679322398,0.0,2.0812,0.0,0.102,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-20,0,0.9315110158366889,0.0,2.1956,0.0,0.10363,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-21,0,0.9934622473992614,0.0,2.0638,0.0,0.098,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-22,2,1.2665073946320446,0.0,1.8239,0.0,0.08429,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-23,2,1.8198075981388666,0.0,1.8719,0.0,0.07999,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-24,2,1.6714537738702622,0.0,1.6647,0.0,0.07019,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-25,0,0.9058855014331351,0.0,1.6397,0.0,0.07783,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-26,0,0.5253173896696263,0.0,1.9897,0.0,0.09973,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-27,0,-0.11055636919475735,0.0,2.2069,0.0,0.1236,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-28,0,-0.9654729183020705,0.0,2.1884,0.0,0.14151,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-29,0,-0.7960698733349764,0.0,2.1037,0.0,0.12896,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-04-30,0,-0.7248469626791715,0.0,2.1512,0.0,0.12936,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-01,0,-0.8242545859444972,0.0,2.109,0.0,0.12723,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-02,-2,-1.3000120390379846,0.0,2.0433,0.0,0.13354,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-03,0,-0.7838242353399271,0.0,2.0836,0.0,0.12537,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-04,0,-0.6050312987709174,0.0,1.8319,0.0,0.1065,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-05,0,-0.38797736802675575,0.0,2.0282,0.0,0.11368,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-06,0,0.46613775643272365,0.0,2.2188,0.0,0.10978,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-07,0,0.3499119008258372,0.0,2.184,0.0,0.10888,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-08,0,0.5158967676687235,0.0,2.1611,0.0,0.10555,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-09,0,0.7686881222884757,0.0,2.2647,0.0,0.10691,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-10,0,0.5229696392206956,0.0,2.0144,0.0,0.09827,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-11,0,0.7004702755006132,0.0,2.1175,0.0,0.10109,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-12,2,1.4468641786895935,0.0,1.817,0.0,0.07877,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-13,2,1.3886667324181043,0.0,1.9589,0.0,0.08584,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-14,0,0.987982833985659,0.0,1.9569,0.0,0.091,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-15,2,1.3436711292117511,0.0,1.8575,0.0,0.08231,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-16,2,1.7003211619922756,0.0,1.9991,0.0,0.08309,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-17,2,1.6986406148679978,0.0,1.8508,0.0,0.07467,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-18,2,1.601465843136414,0.0,1.8888,0.0,0.07537,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-19,2,1.378267875868296,0.0,1.1294,0.0,0.04546,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-20,2,1.3852840321034885,0.0,1.3223,0.0,0.0522,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-21,2,1.3882278648743902,0.0,1.1072,0.0,0.04295,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-22,2,1.2665983461102084,0.0,1.0244,0.0,0.03999,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-23,2,1.4409904310396189,0.0,0.9075,0.0,0.03438,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-24,0,-0.14321596795052272,0.0,1.0765,0.0,0.04799,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-25,0,-0.3463493352175589,0.0,1.0832,0.0,0.04864,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-26,0,0.1829594397809694,0.0,1.2899,0.0,0.05483,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-27,-2,-2.066519788574714,0.0,1.1728,0.0,0.06268,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-28,-2,-1.5843165945045652,0.0,1.0409,0.0,0.05315,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-29,-1,-1.136633361239248,91976.8614588684,0.976,-1884328.64785591,0.04764,200000,179538.83356771112,-20461.166432288883,0.8976941678385556
2021-05-30,-1,-0.9743006152984319,91976.8614588684,1.0321,-1884328.64785591,0.04941,200000,188033.9972022586,-11966.002797741414,0.940169986011293
2021-05-31,-1,-0.9452761532780548,91976.8614588684,1.1147,-1884328.64785591,0.0532,200000,202772.891534135,2772.8915341350075,1.013864457670675
2021-06-01,-1,-0.4803805101054158,91976.8614588684,1.1197,-1884328.64785591,0.0511,200000,199275.68568093196,-724.3143190680421,0.9963784284046598
2021-06-02,0,0.7445657078341343,0.0,1.278,0.0,0.05164,200000,159299.1359985565,-40700.86400144349,0.7964956799927825
2021-06-03,0,0.8251419960643077,0.0,1.3829,0.0,0.05505,200000,159299.1359985565,-40700.86400144349,0.7964956799927825
2021-06-04,1,1.0201058481046448,-63425.36072565556,1.2558,1635514.7433116685,0.0487,200000,159299.1359985565,-40700.86400144349,0.7964956799927825
2021-06-05,1,0.5247996649528504,-63425.36072565556,1.2156,1635514.7433116685,0.04927,200000,157681.6799010728,-42318.320098927186,0.7884083995053641
2021-06-06,0,-0.27164490128528473,0.0,1.2525,0.0,0.05515,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-07,0,-0.18376406298562964,0.0,1.0948,0.0,0.048,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-08,0,-0.15887103476478132,0.0,1.1481,0.0,0.05043,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-09,-2,-2.433288639781201,0.0,1.182,0.0,0.07322,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-10,-2,-1.8850252358781894,0.0,1.1132,0.0,0.06629,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-11,0,-0.9290348073319857,0.0,1.0393,0.0,0.05394,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-12,0,-0.876994825783797,0.0,1.0177,0.0,0.05305,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-13,0,-0.8456580736849034,0.0,1.091,0.0,0.05724,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-14,0,-0.48040885313268666,0.0,1.129,0.0,0.05663,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-15,0,-0.4641583224596193,0.0,1.1186,0.0,0.05646,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-16,0,-0.3672226202186269,0.0,1.0665,0.0,0.05289,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-17,0,-0.01665514371582566,0.0,1.1005,0.0,0.05197,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-18,0,-0.15185687383271923,0.0,1.0119,0.0,0.04856,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-19,0,-0.4546014436681728,0.0,0.964,0.0,0.04822,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-20,0,-0.7235945474568227,0.0,0.9605,0.0,0.05012,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-21,0,-0.2849925617434859,0.0,0.7499,0.0,0.03702,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-22,0,-0.20772701120407927,0.0,0.7139,0.0,0.03522,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-23,0,-0.23750637719337508,0.0,0.7961,0.0,0.03983,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-24,0,0.18997286030459956,0.0,0.8391,0.0,0.04062,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-25,0,0.9725101114688212,0.0,0.771,0.0,0.03534,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-26,2,1.2841897002824785,0.0,0.7872,0.0,0.03531,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-27,0,0.8512811140757114,0.0,0.7979,0.0,0.03726,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-28,1,1.1216905217259543,-90518.44132468104,0.8205,1964824.8970079576,0.0378,200000,148540.7622138016,-51459.23778619841,0.742703811069008
2021-06-29,1,0.8198105494675867,-90518.44132468104,0.8432,1964824.8970079576,0.03963,200000,154191.1603933964,-45808.83960660361,0.770955801966982
2021-06-30,1,1.1015280384944515,-90518.44132468104,0.8676,1964824.8970079576,0.04022,200000,157559.05705095333,-42440.94294904667,0.7877952852547666
2021-07-01,2,1.3181740797518502,0.0,0.8002,0.0,0.0365,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-02,2,2.0937582135555397,0.0,0.8277,0.0,0.03592,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-03,2,1.762923984305146,0.0,0.8306,0.0,0.03626,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-04,2,1.677063111206834,0.0,0.8455,0.0,0.03664,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-05,0,0.5029619143306128,0.0,0.822,0.0,0.03767,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-06,2,1.3352166843028432,0.0,0.8522,0.0,0.0372,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-07,2,1.5658517994873467,0.0,0.8887,0.0,0.03796,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-08,0,0.9452118614294991,0.0,0.8154,0.0,0.0358,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-09,-2,-1.9380079360019138,0.0,0.8191,0.0,0.04307,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-10,-2,-1.6261911787098422,0.0,0.7916,0.0,0.04061,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-11,-2,-2.2052116236463526,0.0,0.8403,0.0,0.046,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-12,-2,-2.7136641933581207,0.0,0.7931,0.0,0.04884,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-13,-2,-2.6886538847947303,0.0,0.7559,0.0,0.0516,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-14,-2,-2.0918199035266487,0.0,0.7408,0.0,0.04923,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-15,-2,-1.792272187947032,0.0,0.6936,0.0,0.0461,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-16,-2,-1.2188991196633,0.0,0.6568,0.0,0.04019,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-17,0,-0.5266008004849225,0.0,0.6872,0.0,0.03752,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-18,0,-0.7718110153928511,0.0,0.6833,0.0,0.03945,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-19,0,-0.7263313390884221,0.0,0.6247,0.0,0.03623,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-20,0,-0.6988699191340069,0.0,0.59,0.0,0.0345,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-21,0,-0.7071580555669021,0.0,0.6491,0.0,0.03856,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-22,0,-0.5648281590877197,0.0,0.6513,0.0,0.03821,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-23,0,-0.35680429561984445,0.0,0.6852,0.0,0.03926,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-24,0,0.11416401554039315,0.0,0.7329,0.0,0.03952,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-25,0,0.18727175707398983,0.0,0.7427,0.0,0.04004,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-26,0,0.42088692482285955,0.0,0.7569,0.0,0.04022,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-27,2,1.6384239390022768,0.0,0.8796,0.0,0.0419,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-28,2,1.6724832328624053,0.0,0.8423,0.0,0.04104,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-29,2,1.442210668486125,0.0,0.8496,0.0,0.04185,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-30,2,1.3175148794099547,0.0,0.8352,0.0,0.04142,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-07-31,2,1.9676317855759353,0.0,0.9318,0.0,0.04235,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-08-01,2,1.2108387743528874,0.0,0.8735,0.0,0.04216,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-08-02,2,1.398912250882451,0.0,0.8955,0.0,0.04188,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-08-03,1,1.0228517034174824,-87674.75929336285,0.8512,1821991.0915651964,0.04096,200000,149257.5102210209,-50742.4897789791,0.7462875511051046
2021-08-04,1,0.7532433581518512,-87674.75929336285,0.8751,1821991.0915651964,0.04293,200000,154942.25941851572,-45057.74058148428,0.7747112970925786
2021-08-05,0,0.015292777328267122,0.0,0.88,0.0,0.04581,200000,142945.88649457856,-57054.11350542144,0.7147294324728928
2021-08-06,0,0.24181353169363043,0.0,0.9197,0.0,0.0468,200000,142945.88649457856,-57054.11350542144,0.7147294324728928
2021-08-07,0,-0.3798390216693814,0.0,0.9394,0.0,0.0502,200000,142945.88649457856,-57054.11350542144,0.7147294324728928
2021-08-08,0,-0.02413925642189534,0.0,0.8794,0.0,0.04535,200000,142945.88649457856,-57054.11350542144,0.7147294324728928
2021-08-09,0,-0.6226571207865583,0.0,0.9191,0.0,0.04939,200000,142945.88649457856,-57054.11350542144,0.7147294324728928
2021-08-10,0,-0.10620689157694885,0.0,0.9781,0.0,0.05016,200000,142945.88649457856,-57054.11350542144,0.7147294324728928
2021-08-11,0,0.48487307292986004,0.0,1.0562,0.0,0.05188,200000,142945.88649457856,-57054.11350542144,0.7147294324728928
2021-08-12,-1,-1.0223770605339504,67952.97893828606,1.0518,-1278357.0604058178,0.05591,200000,142945.88649457856,-57054.11350542144,0.7147294324728928
2021-08-13,-2,-1.9188246903463684,0.0,1.1139,0.0,0.06291,200000,147674.50592535175,-52325.494074648246,0.7383725296267587
2021-08-14,0,0.10518522731193128,0.0,1.1634,0.0,0.05813,200000,147674.50592535175,-52325.494074648246,0.7383725296267587
2021-08-15,-1,-1.0356549120135448,63011.82195142164,1.1718,-1184428.183552709,0.06234,200000,147674.50592535175,-52325.494074648246,0.7383725296267587
2021-08-16,-1,-0.8756050971128604,63011.82195142164,1.1061,-1184428.183552709,0.05862,200000,139128.55638032727,-60871.44361967273,0.6956427819016363
2021-08-17,-1,-0.8395946998512477,63011.82195142164,1.0185,-1184428.183552709,0.05413,200000,128290.63823323106,-71709.36176676894,0.6414531911661553
2021-08-18,-1,-0.5513137823642065,63011.82195142164,1.0003,-1184428.183552709,0.05248,200000,125189.51657085323,-74810.48342914677,0.6259475828542662
2021-08-19,-2,-1.370517516444547,0.0,1.0593,0.0,0.05882,200000,150594.14868878113,-49405.85131121887,0.7529707434439057
2021-08-20,-1,-1.0969056956929435,67933.12373185724,1.1084,-1241092.3742276342,0.06067,200000,150594.14868878113,-49405.85131121887,0.7529707434439057
2021-08-21,-1,-0.880330242649707,67933.12373185724,1.0725,-1241092.3742276342,0.0583,200000,145213.96061988798,-54786.03938011202,0.7260698030994399
2021-08-22,0,0.9176736851251653,0.0,1.1672,0.0,0.05858,200000,144005.79795121215,-55994.20204878785,0.7200289897560608
2021-08-23,0,0.3889072614954091,0.0,1.1563,0.0,0.05966,200000,144005.79795121215,-55994.20204878785,0.7200289897560608
2021-08-24,0,-0.5881330880265692,0.0,1.0567,0.0,0.0568,200000,144005.79795121215,-55994.20204878785,0.7200289897560608
2021-08-25,-2,-1.5333804699056475,0.0,1.0833,0.0,0.0608,200000,144005.79795121215,-55994.20204878785,0.7200289897560608
2021-08-26,-2,-1.760234633650152,0.0,0.9727,0.0,0.05573,200000,144005.79795121215,-55994.20204878785,0.7200289897560608
2021-08-27,0,-0.8147815783636876,0.0,1.0413,0.0,0.05737,200000,144005.79795121215,-55994.20204878785,0.7200289897560608
2021-08-28,-1,-1.1499207522379853,71043.80757336563,1.0135,-1263430.4084156181,0.05699,200000,144005.79795121215,-55994.20204878785,0.7200289897560608
2021-08-29,-1,-0.9681616528742407,71043.80757336563,1.0045,-1263430.4084156181,0.0562,200000,142368.29366040352,-57631.70633959648,0.7118414683020176
2021-08-30,-1,-0.6387735265809407,71043.80757336563,0.9656,-1263430.4084156181,0.05339,200000,136054.4500981517,-63945.54990184831,0.6802722504907585
2021-08-31,-2,-1.2225051481925442,0.0,0.9891,0.0,0.05631,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-01,0,0.9609801128032339,0.0,1.1333,0.0,0.05898,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-02,2,3.956169199463643,0.0,1.5463,0.0,0.0575,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-03,2,2.5764805515612776,0.0,1.5744,0.0,0.06129,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-04,2,3.273792959226271,0.0,1.9835,0.0,0.06049,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-05,2,1.702195871277468,0.0,1.8008,0.0,0.06512,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-06,2,1.4553216978238273,0.0,1.8015,0.0,0.06574,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-07,2,1.7410613064275973,0.0,1.518,0.0,0.05065,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-08,2,1.6762626755819217,0.0,1.5197,0.0,0.04916,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-09,2,1.5538026806256584,0.0,1.5672,0.0,0.04989,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-10,2,1.2595348161461668,0.0,1.5375,0.0,0.05028,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-11,0,0.7697409845654246,0.0,1.505,0.0,0.05341,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-12,0,0.7294783090929361,0.0,1.5119,0.0,0.05325,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-13,0,0.6354185822409365,0.0,1.4021,0.0,0.04959,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-14,0,0.7580681187995092,0.0,1.5609,0.0,0.05298,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-15,0,0.7996966456832626,0.0,1.6074,0.0,0.05328,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-16,0,0.42890939778025267,0.0,1.523,0.0,0.05334,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-17,2,1.46060614074879,0.0,1.7462,0.0,0.05053,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-18,0,0.7740878959571206,0.0,1.6658,0.0,0.05298,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-19,0,-0.016451500555467246,0.0,1.5344,0.0,0.05421,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-20,0,-0.649456655046853,0.0,1.302,0.0,0.0486,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-21,0,-0.20294588196279456,0.0,1.2204,0.0,0.04227,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-22,0,-0.1659756638603161,0.0,1.3653,0.0,0.04696,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-23,0,-0.2251626939989599,0.0,1.3906,0.0,0.04768,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-24,0,-0.45852951211664644,0.0,1.264,0.0,0.04424,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-25,0,-0.8091051162400031,0.0,1.2318,0.0,0.04403,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-26,0,-0.8680137178834165,0.0,1.1772,0.0,0.04216,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-27,0,-0.8363495361672524,0.0,1.1389,0.0,0.0409,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-28,-2,-1.3446999868486913,0.0,1.0511,0.0,0.03942,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
2021-09-29,-1,-1.0853570328402904,69043.14438537919,1.0492,-1859822.004855965,0.03895,200000,144880.13417827967,-55119.865821720334,0.7244006708913984
