date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2021-03-01,0,-0.27456927795771197,0.0,3.28194,0.0,0.04045,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-02,0,0.343461026725829,0.0,3.70038,0.0,0.040816,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-03,0,0.41411877758934673,0.0,3.99035,0.0,0.044099,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-04,0,0.8416941016635074,0.0,4.45092,0.0,0.045633,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-05,0,0.13911825821095908,0.0,4.12896,0.0,0.04828,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-06,0,0.575973470901527,0.0,4.15675,0.0,0.045334,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-07,0,0.9492388946956632,0.0,4.33521,0.0,0.045319,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-08,2,1.9735681444596163,0.0,4.92836,0.0,0.04463,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-09,2,1.9439016978385375,0.0,5.36426,0.0,0.046748,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-10,2,2.7348642958610854,0.0,6.49261,0.0,0.045055,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-11,2,2.446352473062569,0.0,7.03079,0.0,0.045976,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-12,2,2.1980704166321856,0.0,6.92649,0.0,0.043395,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-13,2,1.7915039231892844,0.0,6.83,0.0,0.043814,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-14,2,1.8931910336711668,0.0,7.33788,0.0,0.043502,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-15,2,1.441742931858352,0.0,6.75292,0.0,0.04261,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-16,2,1.4996128514382543,0.0,7.02166,0.0,0.042184,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-17,2,1.759368950948189,0.0,7.87,0.0,0.042714,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-18,2,1.5555979040871195,0.0,8.40472,0.0,0.045688,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-19,1,1.1850305845295623,-9609.805303448107,8.21023,1678303.2013045617,0.047011,200000,157797.4235930575,-42202.576406942506,0.7889871179652874
2021-03-20,0,-0.05791440755243962,0.0,8.30181,0.0,0.064004,200000,130158.08326297882,-69841.91673702118,0.6507904163148941
2021-03-21,1,1.0752760710577853,-6761.34647439517,9.62516,1183255.3023907165,0.055,200000,130158.08326297882,-69841.91673702118,0.6507904163148941
2021-03-22,2,1.7315595124471757,0.0,10.00622,0.0,0.04833,200000,140626.87481745795,-59373.12518254205,0.7031343740872897
2021-03-23,2,2.630336589063444,0.0,12.9,0.0,0.047852,200000,140626.87481745795,-59373.12518254205,0.7031343740872897
2021-03-24,2,1.9431849229337825,0.0,11.2236,0.0,0.044295,200000,140626.87481745795,-59373.12518254205,0.7031343740872897
2021-03-25,2,2.336064322217236,0.0,13.12322,0.0,0.044273,200000,140626.87481745795,-59373.12518254205,0.7031343740872897
2021-03-26,2,1.410239331594165,0.0,12.61731,0.0,0.049652,200000,140626.87481745795,-59373.12518254205,0.7031343740872897
2021-03-27,1,1.078384887256558,-5951.8304864017755,11.81375,1436991.6292070257,0.048931,200000,140626.87481745795,-59373.12518254205,0.7031343740872897
2021-03-28,2,1.3317805732060652,0.0,12.86302,0.0,0.049154,200000,146551.50285861158,-53448.49714138842,0.7327575142930579
2021-03-29,1,1.0496368466872799,-5579.590021739869,13.13282,1406255.4249775615,0.052107,200000,146551.50285861158,-53448.49714138842,0.7327575142930579
2021-03-30,1,0.7402501599366172,-5579.590021739869,12.88211,1406255.4249775615,0.053531,200000,147155.15156942923,-52844.84843057077,0.7357757578471462
2021-03-31,1,0.4931145701409645,-5579.590021739869,12.32709,1406255.4249775615,0.053163,200000,143540.86551917144,-56459.134480828565,0.7177043275958572
2021-04-01,0,-0.004324873131400013,0.0,11.51814,0.0,0.054694,200000,133904.2676578917,-66095.7323421083,0.6695213382894585
2021-04-02,0,-0.15106737055664246,0.0,11.67188,0.0,0.056503,200000,133904.2676578917,-66095.7323421083,0.6695213382894585
2021-04-03,0,0.24129529087024226,0.0,11.39042,0.0,0.050236,200000,133904.2676578917,-66095.7323421083,0.6695213382894585
2021-04-04,0,0.11588570735854782,0.0,11.78727,0.0,0.052547,200000,133904.2676578917,-66095.7323421083,0.6695213382894585
2021-04-05,0,-0.10671121704080604,0.0,11.60442,0.0,0.05326,200000,133904.2676578917,-66095.7323421083,0.6695213382894585
2021-04-06,0,-0.5724252997260165,0.0,11.71977,0.0,0.058393,200000,133904.2676578917,-66095.7323421083,0.6695213382894585
2021-04-07,0,0.3196920201483681,0.0,12.2877,0.0,0.051696,200000,133904.2676578917,-66095.7323421083,0.6695213382894585
2021-04-08,0,0.2827371463969859,0.0,12.91336,0.0,0.054035,200000,133904.2676578917,-66095.7323421083,0.6695213382894585
2021-04-09,0,-0.0012245912428378903,0.0,12.63749,0.0,0.054006,200000,133904.2676578917,-66095.7323421083,0.6695213382894585
2021-04-10,0,-0.21257825870631783,0.0,12.37453,0.0,0.053369,200000,133904.2676578917,-66095.7323421083,0.6695213382894585
2021-04-11,-1,-1.0544843806557256,5489.414158297183,12.19659,-1167410.050896163,0.057351,200000,133904.2676578917,-66095.7323421083,0.6695213382894585
2021-04-12,-2,-1.5227740632088158,0.0,12.13286,0.0,0.061344,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-13,-2,-1.6822903158346016,0.0,12.42308,0.0,0.066042,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-14,-2,-2.4929953814369994,0.0,12.14722,0.0,0.074491,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-15,-2,-2.2344078028696743,0.0,12.5658,0.0,0.079609,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-16,0,-0.67848415613363,0.0,14.20003,0.0,0.07162,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-17,-2,-1.565836634479786,0.0,13.28915,0.0,0.078152,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-18,-2,-2.0266230834180754,0.0,11.76513,0.0,0.078993,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-19,-2,-1.6498561573979178,0.0,10.79894,0.0,0.070423,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-20,0,-0.8576036530539315,0.0,11.75186,0.0,0.067435,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-21,0,-0.8639643987736214,0.0,11.01359,0.0,0.064149,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-22,0,-0.051726729317277974,0.0,9.90408,0.0,0.050625,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-23,0,0.020213651429091917,0.0,9.94528,0.0,0.050674,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-24,0,-0.1493880785119669,0.0,8.66017,0.0,0.045657,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-25,0,0.2318350949802259,0.0,9.167,0.0,0.045949,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-26,0,-0.18574135926923774,0.0,10.759,0.0,0.057489,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-27,0,-0.43980943151960833,0.0,11.265,0.0,0.063311,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-28,0,-0.23366830102262945,0.0,11.041,0.0,0.060991,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-29,0,-0.21565005070954835,0.0,10.896,0.0,0.060761,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-04-30,-1,-1.05245454196303,6210.460316319222,11.184,-1004974.2190831695,0.069114,200000,138915.57635542835,-61084.42364457165,0.6945778817771417
2021-05-01,-1,-0.20575491919218755,6210.460316319222,11.485,-1004974.2190831695,0.065591,200000,137244.40073681044,-62755.599263189564,0.6862220036840522
2021-05-02,-1,-0.22345333472398807,6210.460316319222,10.946,-1004974.2190831695,0.062992,200000,131285.03463091722,-68714.96536908278,0.656425173154586
2021-05-03,0,0.12026643564306069,0.0,11.498,0.0,0.064435,200000,132263.217445014,-67736.78255498601,0.66131608722507
2021-05-04,0,0.16876283125711525,0.0,10.211,0.0,0.056743,200000,132263.217445014,-67736.78255498601,0.66131608722507
2021-05-05,0,-0.07253390313902235,0.0,10.992,0.0,0.061933,200000,132263.217445014,-67736.78255498601,0.66131608722507
2021-05-06,0,-0.6497060485173102,0.0,10.868,0.0,0.064511,200000,132263.217445014,-67736.78255498601,0.66131608722507
2021-05-07,0,-0.3643848276896318,0.0,11.507,0.0,0.066767,200000,132263.217445014,-67736.78255498601,0.66131608722507
2021-05-08,0,0.9985420216535249,0.0,12.297,0.0,0.064462,200000,132263.217445014,-67736.78255498601,0.66131608722507
2021-05-09,0,0.7555885081625073,0.0,11.956,0.0,0.063419,200000,132263.217445014,-67736.78255498601,0.66131608722507
2021-05-10,0,0.8128372313500649,0.0,10.491,0.0,0.055236,200000,132263.217445014,-67736.78255498601,0.66131608722507
2021-05-11,0,-0.06053904356214108,0.0,10.842,0.0,0.059688,200000,132263.217445014,-67736.78255498601,0.66131608722507
2021-05-12,0,0.6089796181751675,0.0,9.16,0.0,0.048843,200000,132263.217445014,-67736.78255498601,0.66131608722507
2021-05-13,2,1.394119014896603,0.0,9.78,0.0,0.050246,200000,132263.217445014,-67736.78255498601,0.66131608722507
2021-05-14,1,1.0340772543353978,-6609.85594427856,10.005,1265773.6232918692,0.052246,200000,132263.217445014,-67736.78255498601,0.66131608722507
2021-05-15,2,1.4281560896681567,0.0,9.338,0.0,0.04807,200000,133140.31418104703,-66859.68581895297,0.6657015709052352
2021-05-16,1,1.0188129986175756,-7057.156481556612,9.433,1347819.584347827,0.049391,200000,133140.31418104703,-66859.68581895297,0.6657015709052352
2021-05-17,2,2.5099566961812574,0.0,9.688,0.0,0.045819,200000,139754.3006391344,-60245.699360865605,0.698771503195672
2021-05-18,2,2.0023031537213343,0.0,9.775,0.0,0.046505,200000,139754.3006391344,-60245.699360865605,0.698771503195672
2021-05-19,0,0.8993285371436849,0.0,5.844,0.0,0.02961,200000,139754.3006391344,-60245.699360865605,0.698771503195672
2021-05-20,1,1.0662734899644688,-9589.28918890726,7.287,1922236.7495479533,0.036352,200000,139754.3006391344,-60245.699360865605,0.698771503195672
2021-05-21,0,-0.4630257155399386,0.0,6.362,0.0,0.034814,200000,133840.60826019995,-66159.39173980005,0.6692030413009997
2021-05-22,2,1.9548970396463694,0.0,6.884,0.0,0.032072,200000,133840.60826019995,-66159.39173980005,0.6692030413009997
2021-05-23,2,1.7500418985068869,0.0,5.902,0.0,0.027391,200000,133840.60826019995,-66159.39173980005,0.6692030413009997
2021-05-24,0,0.3191858662013805,0.0,6.756,0.0,0.034283,200000,133840.60826019995,-66159.39173980005,0.6692030413009997
2021-05-25,1,1.1602975690827024,-9704.220436499416,6.896,2035103.3704376114,0.032883,200000,133840.60826019995,-66159.39173980005,0.6692030413009997
2021-05-26,2,1.58286961968128,0.0,7.647,0.0,0.035289,200000,136232.01909873815,-63767.98090126185,0.6811600954936907
2021-05-27,2,2.227719139377692,0.0,7.879,0.0,0.034445,200000,136232.01909873815,-63767.98090126185,0.6811600954936907
2021-05-28,2,1.248763243416116,0.0,6.557,0.0,0.030096,200000,136232.01909873815,-63767.98090126185,0.6811600954936907
2021-05-29,0,0.7852004454699111,0.0,6.342,0.0,0.029807,200000,136232.01909873815,-63767.98090126185,0.6811600954936907
2021-05-30,0,0.8361691012843794,0.0,6.512,0.0,0.03034,200000,136232.01909873815,-63767.98090126185,0.6811600954936907
2021-05-31,1,1.0013037051337128,-9585.703567319037,7.106,2089319.966547116,0.032602,200000,136232.01909873815,-63767.98090126185,0.6811600954936907
2021-06-01,2,2.2425341826698952,0.0,7.504,0.0,0.031354,200000,142654.60043678194,-57345.39956321806,0.7132730021839098
2021-06-02,2,1.3642082448605384,0.0,7.944,0.0,0.034641,200000,142654.60043678194,-57345.39956321806,0.7132730021839098
2021-06-03,2,2.937204277378859,0.0,9.573,0.0,0.035518,200000,142654.60043678194,-57345.39956321806,0.7132730021839098
2021-06-04,2,2.5113738243468773,0.0,8.841,0.0,0.032123,200000,142654.60043678194,-57345.39956321806,0.7132730021839098
2021-06-05,2,2.435902165487541,0.0,8.95,0.0,0.031068,200000,142654.60043678194,-57345.39956321806,0.7132730021839098
2021-06-06,2,1.65664327045644,0.0,8.844,0.0,0.032299,200000,142654.60043678194,-57345.39956321806,0.7132730021839098
2021-06-07,2,1.9610701788746032,0.0,8.729,0.0,0.029729,200000,142654.60043678194,-57345.39956321806,0.7132730021839098
2021-06-08,2,2.128414436829101,0.0,8.92,0.0,0.02846,200000,142654.60043678194,-57345.39956321806,0.7132730021839098
2021-06-09,2,1.8643639675310262,0.0,9.385,0.0,0.029771,200000,142654.60043678194,-57345.39956321806,0.7132730021839098
2021-06-10,2,1.4304540172289957,0.0,8.732,0.0,0.028738,200000,142654.60043678194,-57345.39956321806,0.7132730021839098
2021-06-11,0,0.885397493070985,0.0,7.943,0.0,0.027774,200000,142654.60043678194,-57345.39956321806,0.7132730021839098
2021-06-12,1,1.0095281227578918,-9135.156277970154,7.808,2696174.6444298234,0.026455,200000,142654.60043678194,-57345.39956321806,0.7132730021839098
2021-06-13,2,1.343583224752207,0.0,8.771,0.0,0.027951,200000,147418.27866440016,-52581.72133559984,0.7370913933220008
2021-06-14,1,1.0947810096796524,-8133.871036437882,9.062,2507625.343001976,0.029394,200000,147418.27866440016,-52581.72133559984,0.7370913933220008
2021-06-15,1,0.9688867740721997,-8133.871036437882,8.915,2507625.343001976,0.02902,200000,145284.74774376105,-54715.25225623895,0.7264237387188053
2021-06-16,2,1.372771158653721,0.0,8.973,0.0,0.027293,200000,151962.88498780437,-48037.11501219563,0.7598144249390218
2021-06-17,2,1.8009344168550112,0.0,9.519,0.0,0.026825,200000,151962.88498780437,-48037.11501219563,0.7598144249390218
2021-06-18,2,1.617609368125445,0.0,9.011,0.0,0.025468,200000,151962.88498780437,-48037.11501219563,0.7598144249390218
2021-06-19,2,1.7068015440218098,0.0,8.811,0.0,0.024234,200000,151962.88498780437,-48037.11501219563,0.7598144249390218
2021-06-20,2,1.6999387595416895,0.0,8.7,0.0,0.02362,200000,151962.88498780437,-48037.11501219563,0.7598144249390218
2021-06-21,2,1.7358944924972803,0.0,6.518,0.0,0.017301,200000,151962.88498780437,-48037.11501219563,0.7598144249390218
2021-06-22,2,2.1545871224409257,0.0,6.488,0.0,0.01617,200000,151962.88498780437,-48037.11501219563,0.7598144249390218
2021-06-23,2,1.2533191475350167,0.0,6.918,0.0,0.0186,200000,151962.88498780437,-48037.11501219563,0.7598144249390218
2021-06-24,1,1.1797175353765363,-10402.716661268098,7.304,3886916.436152148,0.019548,200000,151962.88498780437,-48037.11501219563,0.7598144249390218
2021-06-25,1,1.092574331006837,-10402.716661268098,6.677,3886916.436152148,0.017821,200000,138727.67695595452,-61272.32304404548,0.6936383847797727
2021-06-26,1,0.4790417059495126,-10402.716661268098,6.557,3886916.436152148,0.018492,200000,140087.47188526043,-59912.52811473957,0.7004373594263021
2021-06-27,1,0.7331604797423353,-10402.716661268098,6.918,3886916.436152148,0.018889,200000,145385.95842513064,-54614.04157486936,0.7269297921256532
2021-06-28,0,0.18476505908424884,0.0,6.929,0.0,0.019827,200000,146977.41655414237,-53022.58344585763,0.7348870827707119
2021-06-29,0,-0.5722912812939299,0.0,7.122,0.0,0.021902,200000,146977.41655414237,-53022.58344585763,0.7348870827707119
2021-06-30,-1,-1.1107166789575158,10624.361468421454,6.917,-3273293.3177618454,0.022451,200000,146977.41655414237,-53022.58344585763,0.7348870827707119
2021-07-01,-2,-1.623589190555317,0.0,6.297,0.0,0.021505,200000,150467.98518596098,-49532.01481403902,0.7523399259298049
2021-07-02,-2,-2.5597210051545076,0.0,6.243,0.0,0.025264,200000,150467.98518596098,-49532.01481403902,0.7523399259298049
2021-07-03,-2,-2.1290237018812763,0.0,6.272,0.0,0.025185,200000,150467.98518596098,-49532.01481403902,0.7523399259298049
2021-07-04,-2,-1.9093510432444665,0.0,6.34,0.0,0.025675,200000,150467.98518596098,-49532.01481403902,0.7523399259298049
2021-07-05,-2,-1.728435702020865,0.0,5.938,0.0,0.02418,200000,150467.98518596098,-49532.01481403902,0.7523399259298049
2021-07-06,-2,-1.4165918605449914,0.0,6.123,0.0,0.024184,200000,150467.98518596098,-49532.01481403902,0.7523399259298049
2021-07-07,-1,-1.0627354771404656,11812.528276492461,6.369,-3144182.2380884523,0.023928,200000,150467.98518596098,-49532.01481403902,0.7523399259298049
2021-07-08,-1,-0.5246418930393131,11812.528276492461,6.137,-3144182.2380884523,0.020973,200000,138436.42011226335,-61563.57988773665,0.6921821005613167
2021-07-09,-1,-0.5886597613885569,11812.528276492461,6.069,-3144182.2380884523,0.021263,200000,138544.9810385075,-61455.01896149249,0.6927249051925375
2021-07-10,-1,-0.5370487972022185,11812.528276492461,5.9,-3144182.2380884523,0.020736,200000,134891.67972030767,-65108.32027969233,0.6744583986015383
2021-07-11,-1,-0.615566668187932,11812.528276492461,5.94,-3144182.2380884523,0.0215,200000,137766.33608126696,-62233.663918733044,0.6888316804063348
2021-07-12,-1,-0.8375448990084675,11812.528276492461,5.56,-3144182.2380884523,0.021302,200000,132655.0272530583,-67344.9727469417,0.6632751362652916
2021-07-13,-1,-0.8091724185696494,11812.528276492461,5.284,-3144182.2380884523,0.020447,200000,126706.49363518074,-73293.50636481926,0.6335324681759037
2021-07-14,-1,-0.781117215885642,11812.528276492461,5.166,-3144182.2380884523,0.020158,200000,124403.94663174708,-75596.05336825292,0.6220197331587354
2021-07-15,-1,-0.7551626715621729,11812.528276492461,4.876,-3144182.2380884523,0.019146,200000,117796.40100661875,-82203.59899338125,0.5889820050330937
2021-07-16,-1,-0.948377514638306,11812.528276492461,4.416,-3144182.2380884523,0.01806,200000,108948.05608886816,-91051.94391113184,0.5447402804443409
2021-07-17,-1,-1.0487556322575222,11812.528276492461,4.437,-3144182.2380884523,0.018432,200000,110365.75497524341,-89634.24502475659,0.5518287748762171
2021-07-18,-1,-1.1289013603227493,11812.528276492461,4.433,-3144182.2380884523,0.018556,200000,110708.3834596604,-89291.6165403396,0.553541917298302
2021-07-19,-2,-1.44698564092683,0.0,4.071,0.0,0.017635,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-07-20,-2,-2.389452983003548,0.0,3.658,0.0,0.017964,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-07-21,-2,-1.2075722879880872,0.0,4.418,0.0,0.019419,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-07-22,0,-0.5807052459048329,0.0,4.842,0.0,0.020141,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-07-23,0,-0.7826822254399678,0.0,5.013,0.0,0.021322,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-07-24,0,-0.8977454005309498,0.0,5.608,0.0,0.024234,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-07-25,0,0.42162132544814773,0.0,6.127,0.0,0.023425,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-07-26,0,-0.2370846759421565,0.0,5.638,0.0,0.022869,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-07-27,0,0.2271949529783593,0.0,5.968,0.0,0.02328,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-07-28,0,-0.009256269910727836,0.0,5.805,0.0,0.023316,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-07-29,0,0.16460611746914683,0.0,6.036,0.0,0.02411,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-07-30,0,-0.9823642933640728,0.0,5.98,0.0,0.026136,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-07-31,-2,-1.2851746958098094,0.0,6.102,0.0,0.0274,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-01,0,-0.951300317398883,0.0,5.75,0.0,0.025413,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-02,0,-0.8905305948475921,0.0,5.825,0.0,0.025796,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-03,0,0.22849783089844344,0.0,5.915,0.0,0.02455,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-04,0,0.22191653076861456,0.0,6.069,0.0,0.025289,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-05,2,1.926488699194831,0.0,7.135,0.0,0.026789,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-06,0,0.6523659717225171,0.0,6.887,0.0,0.02775,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-07,0,0.24494580420348888,0.0,6.936,0.0,0.028622,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-08,0,-0.0374982101128519,0.0,6.408,0.0,0.026864,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-09,0,-0.01184415269029731,0.0,6.767,0.0,0.028102,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-10,0,-0.4899835269089718,0.0,6.938,0.0,0.02945,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-11,0,-0.6774919945068858,0.0,7.152,0.0,0.030708,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-12,-2,-1.3169751547326731,0.0,6.772,0.0,0.030228,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-13,-2,-1.3914517516476514,0.0,7.162,0.0,0.032278,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-14,-2,-1.362291650495261,0.0,7.217,0.0,0.032696,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-15,0,-0.8593608325371149,0.0,7.462,0.0,0.033024,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-16,0,-0.03254795153408271,0.0,7.605,0.0,0.032301,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-17,0,-0.4295733203495322,0.0,6.98,0.0,0.030356,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-18,0,-0.6341141856621562,0.0,6.843,0.0,0.030185,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-19,0,-0.7257968614624899,0.0,7.151,0.0,0.031719,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-20,-1,-1.051411013275488,10845.714426955059,7.276,-2404723.8594138534,0.032816,200000,157826.83634105002,-42173.16365894998,0.7891341817052501
2021-08-21,-2,-2.0937098096699294,0.0,7.264,0.0,0.035285,200000,163894.2481230663,-36105.751876933704,0.8194712406153315
2021-08-22,-2,-2.2201347651640195,0.0,7.341,0.0,0.037027,200000,163894.2481230663,-36105.751876933704,0.8194712406153315
2021-08-23,-2,-2.5340389345279064,0.0,7.829,0.0,0.043006,200000,163894.2481230663,-36105.751876933704,0.8194712406153315
2021-08-24,-2,-2.2405499173687327,0.0,7.057,0.0,0.039731,200000,163894.2481230663,-36105.751876933704,0.8194712406153315
2021-08-25,-2,-2.4792051102909736,0.0,7.207,0.0,0.044358,200000,163894.2481230663,-36105.751876933704,0.8194712406153315
2021-08-26,-2,-2.470702455507317,0.0,6.525,0.0,0.04423,200000,163894.2481230663,-36105.751876933704,0.8194712406153315
2021-08-27,-2,-2.025732208237003,0.0,6.951,0.0,0.04659,200000,163894.2481230663,-36105.751876933704,0.8194712406153315
2021-08-28,-2,-1.675556630900502,0.0,6.918,0.0,0.04541,200000,163894.2481230663,-36105.751876933704,0.8194712406153315
2021-08-29,-2,-1.3514989691166779,0.0,6.914,0.0,0.04384,200000,163894.2481230663,-36105.751876933704,0.8194712406153315
2021-08-30,-1,-1.1642310686970005,12448.294707813026,6.583,-1988042.7962526237,0.04122,200000,163894.2481230663,-36105.751876933704,0.8194712406153315
2021-08-31,-1,-1.1049820897698484,12448.294707813026,6.661,-1988042.7962526237,0.04221,200000,166833.3774785658,-33166.62252143421,0.834166887392829
2021-09-01,-1,-0.8818645004992594,12448.294707813026,7.109,-1988042.7962526237,0.04386,200000,175690.48412148288,-24309.515878517122,0.8784524206074144
2021-09-02,-1,-0.9362258432308056,12448.294707813026,7.024,-1988042.7962526237,0.04472,200000,176342.09587609602,-23657.90412390398,0.8817104793804801
2021-09-03,-2,-1.3258905950172244,0.0,7.256,0.0,0.05212,200000,177186.21226386173,-22813.78773613827,0.8859310613193087
2021-09-04,-2,-1.4914095056343504,0.0,7.517,0.0,0.05884,200000,177186.21226386173,-22813.78773613827,0.8859310613193087
2021-09-05,-2,-1.21492708619422,0.0,8.188,0.0,0.06122,200000,177186.21226386173,-22813.78773613827,0.8859310613193087
2021-09-06,0,-0.8448735743435025,0.0,9.215,0.0,0.06425,200000,177186.21226386173,-22813.78773613827,0.8859310613193087
2021-09-07,-2,-1.2010154565881923,0.0,7.032,0.0,0.0541,200000,177186.21226386173,-22813.78773613827,0.8859310613193087
2021-09-08,-2,-2.363603212178376,0.0,6.813,0.0,0.07866,200000,177186.21226386173,-22813.78773613827,0.8859310613193087
2021-09-09,-2,-2.11442960345333,0.0,6.988,0.0,0.07978,200000,177186.21226386173,-22813.78773613827,0.8859310613193087
2021-09-10,-2,-1.9269664184411128,0.0,6.455,0.0,0.07458,200000,177186.21226386173,-22813.78773613827,0.8859310613193087
2021-09-11,-2,-1.6922599754845182,0.0,6.45,0.0,0.07282,200000,177186.21226386173,-22813.78773613827,0.8859310613193087
2021-09-12,-2,-1.4739706093974452,0.0,6.588,0.0,0.07294,200000,177186.21226386173,-22813.78773613827,0.8859310613193087
2021-09-13,-2,-1.291838993652569,0.0,6.125,0.0,0.06662,200000,177186.21226386173,-22813.78773613827,0.8859310613193087
2021-09-14,-2,-1.3029901383878877,0.0,6.466,0.0,0.07417,200000,177186.21226386173,-22813.78773613827,0.8859310613193087
2021-09-15,-1,-1.1946635407338888,12901.282384146041,6.867,-1114378.6934834071,0.0795,200000,177186.21226386173,-22813.78773613827,0.8859310613193087
2021-09-16,-1,-0.9438528830389225,12901.282384146041,6.653,-1114378.6934834071,0.07301,200000,167193.02011294715,-32806.97988705285,0.8359651005647357
2021-09-17,-1,-0.8373698042434463,12901.282384146041,6.319,-1114378.6934834071,0.06893,200000,158337.3267272301,-41662.6732727699,0.7916866336361505
2021-09-18,-1,-0.7711134944720388,12901.282384146041,6.367,-1114378.6934834071,0.06986,200000,159992.9604666087,-40007.039533391304,0.7999648023330435
2021-09-19,-1,-0.6836522663708747,12901.282384146041,6.099,-1114378.6934834071,0.0667,200000,153013.98011624994,-46986.019883750065,0.7650699005812497
2021-09-20,-1,-0.5797685595407088,12901.282384146041,5.157,-1114378.6934834071,0.05589,200000,128814.53843382875,-71185.46156617125,0.6440726921691438
2021-09-21,-1,-0.3588873130773724,12901.282384146041,5.016,-1114378.6934834071,0.05224,200000,122927.97538644975,-77072.02461355025,0.6146398769322488
2021-09-22,-1,-0.7768823342533906,12901.282384146041,5.575,-1114378.6934834071,0.0656,200000,145027.8915841257,-54972.1084158743,0.7251394579206285
2021-09-23,-1,-0.6495877370345048,12901.282384146041,5.707,-1114378.6934834071,0.06624,200000,147444.06322266234,-52555.93677733766,0.7372203161133117
