date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2021-02-22,2,2.6899025448937888,0.0,0.0034332,0.0,0.27521,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-23,2,2.423869662889227,0.0,0.0030186,0.0,0.22399,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-24,2,2.013027622976464,0.0,0.0031333,0.0,0.23287,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-25,2,1.6695957780248851,0.0,0.0029679,0.0,0.22555,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-26,2,1.3188153589773624,0.0,0.0028118,0.0,0.22514,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-27,0,0.4485842274709656,0.0,0.0026422,0.0,0.27529,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-02-28,0,0.4541847288686535,0.0,0.0024256,0.0,0.24682,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-03-01,0,0.4529684450201305,0.0,0.002807,0.0,0.27925,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-03-02,0,-0.039678654095274386,0.0,0.0026748,0.0,0.31185,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-03-03,0,-0.4433284263547912,0.0,0.0026857,0.0,0.36388,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-03-04,0,-0.38516944800953645,0.0,0.0024918,0.0,0.32349,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-03-05,0,-0.3140798181749216,0.0,0.0030274,0.0,0.3737,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-03-06,0,-0.47951696700439783,0.0,0.0029855,0.0,0.3831,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-03-07,0,-0.41909993328520617,0.0,0.0030384,0.0,0.37246,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-03-08,0,-0.9631734958707352,0.0,0.0030073,0.0,0.44438,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-03-09,0,-0.7825195558006749,0.0,0.0031371,0.0,0.42838,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-03-10,-1,-1.0648213843070542,25577382.670242578,0.0030958,-174410.70764435458,0.454,200000,158364.92254107396,-41635.07745892604,0.7918246127053699
2021-03-11,-1,-0.9834064330650603,25577382.670242578,0.0031403,-174410.70764435458,0.44166,200000,157350.88793756842,-42649.11206243158,0.7867544396878421
2021-03-12,-2,-1.4573748299039373,0.0,0.0029625,0.0,0.5255,200000,174244.75324758864,-25755.24675241136,0.8712237662379432
2021-03-13,0,-0.6866210288784489,0.0,0.004619,0.0,0.62092,200000,174244.75324758864,-25755.24675241136,0.8712237662379432
2021-03-14,0,0.6258681504169585,0.0,0.0072737,0.0,0.68704,200000,174244.75324758864,-25755.24675241136,0.8712237662379432
2021-03-15,0,0.8991060093543359,0.0,0.00708,0.0,0.6461,200000,174244.75324758864,-25755.24675241136,0.8712237662379432
2021-03-16,1,1.1197302751343416,-12734210.80212148,0.0068416,141549.62164095975,0.61549,200000,174244.75324758864,-25755.24675241136,0.8712237662379432
2021-03-17,1,1.1817602772682123,-12734210.80212148,0.0071676,141549.62164095975,0.658,200000,184413.38038503745,-15586.619614962547,0.9220669019251873
2021-03-18,2,1.8447036626209774,0.0,0.0071323,0.0,0.59455,200000,180910.63740492705,-19089.362595072947,0.9045531870246353
2021-03-19,2,2.2131078850039594,0.0,0.00815,0.0,0.6038,200000,180910.63740492705,-19089.362595072947,0.9045531870246353
2021-03-20,2,1.7972987849428896,0.0,0.0077178,0.0,0.58633,200000,180910.63740492705,-19089.362595072947,0.9045531870246353
2021-03-21,2,1.3732328340734647,0.0,0.0080067,0.0,0.64182,200000,180910.63740492705,-19089.362595072947,0.9045531870246353
2021-03-22,0,0.7166448582083984,0.0,0.00742,0.0,0.67196,200000,180910.63740492705,-19089.362595072947,0.9045531870246353
2021-03-23,1,1.0615516616319989,-11843731.990266783,0.0076374,144009.6139311971,0.62812,200000,180910.63740492705,-19089.362595072947,0.9045531870246353
2021-03-24,1,0.7892431714445411,-11843731.990266783,0.0072311,144009.6139311971,0.61858,200000,174724.67738037804,-25275.322619621962,0.8736233869018902
2021-03-25,1,1.1066308984669653,-11843731.990266783,0.0077737,144009.6139311971,0.60863,200000,179718.19069968138,-20281.809300318622,0.8985909534984069
2021-03-26,2,1.698766498135413,0.0,0.0104099,0.0,0.69757,200000,203745.91666042007,3745.9166604200727,1.0187295833021004
2021-03-27,0,0.7833319490607484,0.0,0.0099946,0.0,0.78885,200000,203745.91666042007,3745.9166604200727,1.0187295833021004
2021-03-28,0,0.8473033704149354,0.0,0.0101872,0.0,0.77916,200000,203745.91666042007,3745.9166604200727,1.0187295833021004
2021-03-29,2,1.694317459629132,0.0,0.0129999,0.0,0.82,200000,203745.91666042007,3745.9166604200727,1.0187295833021004
2021-03-30,2,2.9733535110574927,0.0,0.0181274,0.0,0.80995,200000,203745.91666042007,3745.9166604200727,1.0187295833021004
2021-03-31,2,2.514160423330913,0.0,0.0167518,0.0,0.72674,200000,203745.91666042007,3745.9166604200727,1.0187295833021004
2021-04-01,2,2.401685001600728,0.0,0.0173532,0.0,0.70796,200000,203745.91666042007,3745.9166604200727,1.0187295833021004
2021-04-02,2,3.1563174975484696,0.0,0.0242549,0.0,0.69364,200000,203745.91666042007,3745.9166604200727,1.0187295833021004
2021-04-03,2,2.569358793602375,0.0,0.0230732,0.0,0.63403,200000,203745.91666042007,3745.9166604200727,1.0187295833021004
2021-04-04,2,2.2177287642768357,0.0,0.0272443,0.0,0.72304,200000,203745.91666042007,3745.9166604200727,1.0187295833021004
2021-04-05,2,2.195847752068331,0.0,0.0285997,0.0,0.68135,200000,203745.91666042007,3745.9166604200727,1.0187295833021004
2021-04-06,2,1.28019008851023,0.0,0.0227351,0.0,0.66701,200000,203745.91666042007,3745.9166604200727,1.0187295833021004
2021-04-07,1,1.1753803545238573,-4976817.134283204,0.0204695,171025.3472286372,0.59566,200000,203745.91666042007,3745.9166604200727,1.0187295833021004
2021-04-08,2,1.3540156985879255,0.0,0.0231061,0.0,0.6066,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-09,0,0.6191295732973238,0.0,0.0209399,0.0,0.68365,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-10,0,0.4256878690354599,0.0,0.0191341,0.0,0.65528,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-11,0,0.5368902406158271,0.0,0.0197457,0.0,0.63278,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-12,0,0.4316365458969673,0.0,0.0187987,0.0,0.60938,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-13,0,0.3513229388036555,0.0,0.0187208,0.0,0.60803,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-14,0,0.1335282768362111,0.0,0.01757,0.0,0.59596,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-15,0,-0.05345651492490088,0.0,0.0185614,0.0,0.6501,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-16,0,0.20423216295357052,0.0,0.0190209,0.0,0.60559,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-17,0,-0.19549425415755062,0.0,0.0188709,0.0,0.63834,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-18,0,-0.028585862407196665,0.0,0.0170608,0.0,0.54358,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-19,0,0.2128308814692068,0.0,0.0157814,0.0,0.47802,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-20,0,-0.5910169939232149,0.0,0.0160758,0.0,0.53494,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-21,0,-0.24906416145538252,0.0,0.0149,0.0,0.46711,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-22,0,-0.3776406387868166,0.0,0.0127212,0.0,0.40685,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-23,0,-0.42893195408024765,0.0,0.0128001,0.0,0.41488,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-24,0,0.22620523423558367,0.0,0.0120997,0.0,0.36899,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-25,0,0.5259479949230667,0.0,0.011748,0.0,0.35865,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-26,0,-0.40088125146857573,0.0,0.014055,0.0,0.45942,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-27,-2,-2.031667014333188,0.0,0.016473,0.0,0.6231,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-28,-2,-1.8582627607925049,0.0,0.015843,0.0,0.58004,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-29,-2,-1.6101505825192337,0.0,0.015375,0.0,0.56209,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-04-30,-2,-1.7138883555726794,0.0,0.016071,0.0,0.60008,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-05-01,-2,-2.4110977546978445,0.0,0.016197,0.0,0.6741,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-05-02,-2,-1.8922752583313964,0.0,0.015528,0.0,0.63506,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-05-03,-2,-1.7179930862356436,0.0,0.01529,0.0,0.63211,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-05-04,-2,-1.3820579115396427,0.0,0.013525,0.0,0.54757,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-05-05,-1,-1.179904323008449,7275694.599593564,0.014775,-181889.28733692307,0.59101,200000,214996.77541798982,14996.775417989818,1.0749838770899491
2021-05-06,-1,-0.5959290652613016,7275694.599593564,0.014982,-181889.28733692307,0.56206,200000,211237.14933170174,11237.149331701745,1.0561857466585087
2021-05-07,-1,-0.5363896032701033,7275694.599593564,0.015233,-181889.28733692307,0.57068,200000,214631.234333044,14631.234333044005,1.07315617166522
2021-05-08,-1,-0.49297775522305287,7275694.599593564,0.01477,-181889.28733692307,0.55482,200000,208377.82363626861,8377.823636268615,1.041889118181343
2021-05-09,-1,-0.25653145300203317,7275694.599593564,0.01442,-181889.28733692307,0.53163,200000,201613.3179530676,1613.3179530675989,1.008066589765338
2021-05-10,-1,-0.6142647763576029,7275694.599593564,0.012672,-181889.28733692307,0.48978,200000,181283.33711792782,-18716.66288207218,0.9064166855896391
2021-05-11,-1,-1.1619389400468314,7275694.599593564,0.01303,-181889.28733692307,0.54404,200000,193757.34851548375,-6242.651484516246,0.9687867425774188
2021-05-12,-1,-1.1375746688534238,7275694.599593564,0.010559,-181889.28733692307,0.4454,200000,157837.54785697398,-42162.45214302602,0.7891877392848698
2021-05-13,-1,-0.5334794487610257,7275694.599593564,0.01125,-181889.28733692307,0.44661,200000,163085.1388629708,-36914.86113702919,0.815425694314854
2021-05-14,-1,-0.5325570213924139,7275694.599593564,0.011847,-181889.28733692307,0.47341,200000,172303.3614395577,-27696.638560442312,0.8615168071977884
2021-05-15,-2,-1.7126406094953368,0.0,0.010849,0.0,0.47902,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-05-16,0,-0.2368087344645235,0.0,0.011639,0.0,0.4634,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-05-17,0,-0.010483388349003413,0.0,0.010999,0.0,0.43345,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-05-18,-2,-2.265434850464278,0.0,0.011034,0.0,0.50894,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-05-19,-2,-1.8473947758007654,0.0,0.007187,0.0,0.32775,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-05-20,0,-0.23638084002632082,0.0,0.008513,0.0,0.34948,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-05-21,0,0.8282127125006468,0.0,0.007614,0.0,0.29189,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-05-22,2,1.9577678426797693,0.0,0.007051,0.0,0.24842,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-05-23,2,1.646159920811165,0.0,0.00601,0.0,0.21258,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-05-24,0,0.7432233284592884,0.0,0.007672,0.0,0.28716,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-05-25,2,2.9468882001279972,0.0,0.009328,0.0,0.27909,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-05-26,2,2.0777686362006653,0.0,0.010742,0.0,0.33353,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-05-27,2,1.8139364028676146,0.0,0.009547,0.0,0.29591,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-05-28,0,0.13561346488225806,0.0,0.008392,0.0,0.31372,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-05-29,0,0.779064347509402,0.0,0.008174,0.0,0.28186,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-05-30,0,0.40356470917293763,0.0,0.008629,0.0,0.30984,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-05-31,0,0.248054621070352,0.0,0.009011,0.0,0.32775,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-06-01,0,-0.19949909346863104,0.0,0.008551,0.0,0.32699,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-06-02,0,-0.5680799607622362,0.0,0.008754,0.0,0.35097,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-06-03,-1,-1.163284987351108,12033177.222726557,0.009274,-274157.193375669,0.40705,200000,223191.37112713215,23191.37112713215,1.1159568556356607
2021-06-04,-1,-1.0070028699736773,12033177.222726557,0.008559,-274157.193375669,0.36599,200000,203330.7550528777,3330.7550528777065,1.0166537752643885
2021-06-05,-1,-0.8844552451067003,12033177.222726557,0.008355,-274157.193375669,0.35295,200000,197300.97709782276,-2699.0229021772393,0.9865048854891139
2021-06-06,-1,-0.6879582249616176,12033177.222726557,0.008559,-274157.193375669,0.35291,200000,199744.77896352398,-255.2210364760249,0.9987238948176199
2021-06-07,-1,-0.4267137645568723,12033177.222726557,0.007787,-274157.193375669,0.30655,200000,177745.23866268303,-22254.761337316973,0.8887261933134152
2021-06-08,-1,-0.5706129133403468,12033177.222726557,0.007943,-274157.193375669,0.31507,200000,181958.23359698907,-18041.76640301093,0.9097911679849453
2021-06-09,-1,-0.2879579596211306,12033177.222726557,0.008231,-274157.193375669,0.31454,200000,185278.48532464524,-14721.51467535476,0.9263924266232262
2021-06-10,0,0.10048222583753923,0.0,0.007834,0.0,0.2861,200000,207359.83378907124,7359.833789071243,1.0367991689453562
2021-06-11,0,0.22098894035183,0.0,0.00752,0.0,0.27147,200000,207359.83378907124,7359.833789071243,1.0367991689453562
2021-06-12,0,0.6110903970736107,0.0,0.007354,0.0,0.25456,200000,207359.83378907124,7359.833789071243,1.0367991689453562
2021-06-13,0,0.6078180467034927,0.0,0.008202,0.0,0.28271,200000,207359.83378907124,7359.833789071243,1.0367991689453562
2021-06-14,0,0.5706073072069247,0.0,0.008289,0.0,0.29139,200000,207359.83378907124,7359.833789071243,1.0367991689453562
2021-06-15,0,0.45566003770452185,0.0,0.008067,0.0,0.2903,200000,207359.83378907124,7359.833789071243,1.0367991689453562
2021-06-16,0,-0.043212568885047355,0.0,0.007755,0.0,0.29433,200000,207359.83378907124,7359.833789071243,1.0367991689453562
2021-06-17,0,-0.06541145242865996,0.0,0.007689,0.0,0.29256,200000,207359.83378907124,7359.833789071243,1.0367991689453562
2021-06-18,0,0.3386870479128342,0.0,0.007206,0.0,0.26762,200000,207359.83378907124,7359.833789071243,1.0367991689453562
2021-06-19,0,0.6144824650117569,0.0,0.007011,0.0,0.25588,200000,207359.83378907124,7359.833789071243,1.0367991689453562
2021-06-20,1,1.1452284224408011,-13937346.000072,0.007439,396754.61845452175,0.26132,200000,207359.83378907124,7359.833789071243,1.0367991689453562
2021-06-21,2,1.9463563304011078,0.0,0.005966,0.0,0.19472,200000,213253.9807200363,13253.980720036314,1.0662699036001815
2021-06-22,1,1.05666775066085,-19571767.687228,0.005448,567768.8517572852,0.1878,200000,213253.9807200363,13253.980720036314,1.0662699036001815
2021-06-23,1,0.96589936784557,-19571767.687228,0.005925,567768.8517572852,0.20455,200000,232099.8421737786,32099.842173778597,1.160499210868893
2021-06-24,1,0.701862856980755,-19571767.687228,0.006093,567768.8517572852,0.21317,200000,240282.0666473807,40282.06664738071,1.2014103332369035
2021-06-25,2,1.2950263934997208,0.0,0.005563,0.0,0.1869,200000,216015.7259706491,16015.725970649102,1.0800786298532454
2021-06-26,2,1.4771191599165234,0.0,0.005647,0.0,0.18698,200000,216015.7259706491,16015.725970649102,1.0800786298532454
2021-06-27,2,1.6523630879197697,0.0,0.005911,0.0,0.19229,200000,216015.7259706491,16015.725970649102,1.0800786298532454
2021-06-28,0,-0.019530349527419482,0.0,0.005948,0.0,0.20999,200000,216015.7259706491,16015.725970649102,1.0800786298532454
2021-06-29,0,-0.3441328080072399,0.0,0.006248,0.0,0.2231,200000,216015.7259706491,16015.725970649102,1.0800786298532454
2021-06-30,-1,-1.1763152339180436,17613806.74907445,0.006132,-473635.60333855706,0.22804,200000,216015.7259706491,16015.725970649102,1.0800786298532454
2021-07-01,-2,-2.7736764283877386,0.0,0.005876,0.0,0.25016,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-02,-2,-2.249019979142338,0.0,0.005883,0.0,0.25092,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-03,-2,-2.1743181474431594,0.0,0.006057,0.0,0.26797,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-04,-2,-1.9234060397315131,0.0,0.006169,0.0,0.27594,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-05,-2,-1.8654747221265595,0.0,0.005957,0.0,0.27501,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-06,-2,-1.851618673001755,0.0,0.006029,0.0,0.28923,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-07,-2,-1.3293411453958894,0.0,0.005991,0.0,0.27141,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-08,-2,-1.363410025649151,0.0,0.00574,0.0,0.26782,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-09,-2,-1.4908878934222716,0.0,0.005803,0.0,0.28606,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-10,-2,-1.3680790443067743,0.0,0.005689,0.0,0.28287,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-11,-2,-1.2808065291603683,0.0,0.005761,0.0,0.28901,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-12,0,-0.8819474423639003,0.0,0.005621,0.0,0.26604,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-13,0,-0.3623089320255556,0.0,0.005462,0.0,0.2387,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-14,0,-0.375530602899591,0.0,0.005484,0.0,0.24286,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-15,0,-0.09054492245795873,0.0,0.005239,0.0,0.22473,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-16,0,0.57359982387704,0.0,0.005015,0.0,0.20001,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-17,0,0.2645366517492528,0.0,0.005169,0.0,0.21857,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-18,0,-0.3430516965101335,0.0,0.005114,0.0,0.23281,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-19,0,-0.5947780626163857,0.0,0.004795,0.0,0.22468,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-20,-2,-2.7346913024820423,0.0,0.004455,0.0,0.26,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-21,-2,-1.8591623716552792,0.0,0.004785,0.0,0.26425,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-22,-2,-1.5692317932367392,0.0,0.004895,0.0,0.26815,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-23,-2,-1.5325285303882599,0.0,0.005155,0.0,0.28779,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-24,-1,-1.0838178611883267,22203160.327206943,0.005202,-413093.13312636095,0.2796,200000,231001.68004426104,31001.68004426104,1.1550084002213052
2021-07-25,-2,-2.1082302191063613,0.0,0.005339,0.0,0.34563,200000,255236.38665976727,55236.386659767275,1.2761819332988364
2021-07-26,0,-0.7064098928141561,0.0,0.005932,0.0,0.31642,200000,255236.38665976727,55236.386659767275,1.2761819332988364
2021-07-27,0,-0.9980760935438376,0.0,0.006306,0.0,0.35495,200000,255236.38665976727,55236.386659767275,1.2761819332988364
2021-07-28,0,-0.7891216219766186,0.0,0.006218,0.0,0.34348,200000,255236.38665976727,55236.386659767275,1.2761819332988364
2021-07-29,-2,-1.4220757449657668,0.0,0.006245,0.0,0.389,200000,255236.38665976727,55236.386659767275,1.2761819332988364
2021-07-30,-1,-1.0329049170376792,20024822.427409954,0.006373,-337605.3367103612,0.37801,200000,255236.38665976727,55236.386659767275,1.2761819332988364
2021-07-31,-2,-1.3187249516703639,0.0,0.006315,0.0,0.40334,200000,264949.3695394305,64949.36953943048,1.3247468476971525
2021-08-01,-1,-1.1099766016306225,21281073.858588796,0.006225,-338792.6059273573,0.39102,200000,264949.3695394305,64949.36953943048,1.3247468476971525
2021-08-02,-1,-0.8882521821151129,21281073.858588796,0.006227,-338792.6059273573,0.38177,200000,261858.10008231964,61858.10008231964,1.3092905004115982
2021-08-03,-1,-0.7705185739829997,21281073.858588796,0.006138,-338792.6059273573,0.374,200000,257331.66596084967,57331.66596084967,1.2866583298042484
2021-08-04,-1,-0.7872049573465418,21281073.858588796,0.006376,-338792.6059273573,0.39503,200000,269521.37004184606,69521.37004184606,1.3476068502092304
2021-08-05,-1,-0.9349447111079366,21281073.858588796,0.006532,-338792.6059273573,0.41578,200000,279871.16413677856,79871.16413677856,1.3993558206838927
2021-08-06,0,0.7998588843816987,0.0,0.007851,0.0,0.41292,200000,237765.90151517425,37765.90151517425,1.1888295075758712
2021-08-07,2,1.231300989085834,0.0,0.007848,0.0,0.40583,200000,237765.90151517425,37765.90151517425,1.1888295075758712
2021-08-08,2,2.6523566195857806,0.0,0.008157,0.0,0.37665,200000,237765.90151517425,37765.90151517425,1.1888295075758712
2021-08-09,2,2.0780491372345318,0.0,0.008541,0.0,0.39836,200000,237765.90151517425,37765.90151517425,1.1888295075758712
2021-08-10,2,1.7985761701412912,0.0,0.009772,0.0,0.45594,200000,237765.90151517425,37765.90151517425,1.1888295075758712
2021-08-11,2,2.3661330818546715,0.0,0.011505,0.0,0.48337,200000,237765.90151517425,37765.90151517425,1.1888295075758712
2021-08-12,2,1.2928102544794327,0.0,0.010991,0.0,0.50981,200000,237765.90151517425,37765.90151517425,1.1888295075758712
2021-08-13,2,1.7949396702484781,0.0,0.012131,0.0,0.51539,200000,237765.90151517425,37765.90151517425,1.1888295075758712
2021-08-14,2,1.5938352375271359,0.0,0.011825,0.0,0.50178,200000,237765.90151517425,37765.90151517425,1.1888295075758712
2021-08-15,2,1.457372168225795,0.0,0.011787,0.0,0.49755,200000,237765.90151517425,37765.90151517425,1.1888295075758712
2021-08-16,1,1.1235757947064275,-10516892.317550171,0.011304,242212.93092699387,0.49082,200000,237765.90151517425,37765.90151517425,1.1888295075758712
2021-08-17,1,0.7643907265343098,-10516892.317550171,0.010245,242212.93092699387,0.46319,200000,219936.1692693758,19936.169269375794,1.099680846346879
2021-08-18,0,0.19605036893592329,0.0,0.010253,0.0,0.50033,200000,224409.20271631327,24409.202716313273,1.1220460135815664
2021-08-19,0,-0.09608824415086838,0.0,0.010762,0.0,0.54524,200000,224409.20271631327,24409.202716313273,1.1220460135815664
2021-08-20,0,-0.048730850783702755,0.0,0.011314,0.0,0.56253,200000,224409.20271631327,24409.202716313273,1.1220460135815664
2021-08-21,0,-0.5115263604498148,0.0,0.010777,0.0,0.56597,200000,224409.20271631327,24409.202716313273,1.1220460135815664
2021-08-22,0,-0.32947443719894165,0.0,0.011033,0.0,0.55844,200000,224409.20271631327,24409.202716313273,1.1220460135815664
2021-08-23,0,-0.3479580564133177,0.0,0.011176,0.0,0.56006,200000,224409.20271631327,24409.202716313273,1.1220460135815664
2021-08-24,0,-0.3109288874281422,0.0,0.010591,0.0,0.52088,200000,224409.20271631327,24409.202716313273,1.1220460135815664
2021-08-25,-1,-1.1604974791945368,10277970.262723884,0.010917,-197213.4657846149,0.56895,200000,224409.20271631327,24409.202716313273,1.1220460135815664
2021-08-26,-1,-1.1154255380244769,10277970.262723884,0.00995,-197213.4657846149,0.5156,200000,203949.06707265007,3949.0670726500684,1.0197453353632504
2021-08-27,-2,-1.372697364393739,0.0,0.010566,0.0,0.5622,200000,226685.57938448322,26685.579384483222,1.133427896922416
2021-08-28,0,-0.23489543900153945,0.0,0.011382,0.0,0.5504,200000,226685.57938448322,26685.579384483222,1.133427896922416
2021-08-29,-2,-1.505804033226178,0.0,0.011022,0.0,0.6061,200000,226685.57938448322,26685.579384483222,1.133427896922416
2021-08-30,-2,-1.9467682026228668,0.0,0.010465,0.0,0.626,200000,226685.57938448322,26685.579384483222,1.133427896922416
2021-08-31,-2,-2.441568546345113,0.0,0.010549,0.0,0.7248,200000,226685.57938448322,26685.579384483222,1.133427896922416
2021-09-01,-2,-1.7466580154560023,0.0,0.011023,0.0,0.7106,200000,226685.57938448322,26685.579384483222,1.133427896922416
2021-09-02,0,-0.5278222210319498,0.0,0.012984,0.0,0.7058,200000,226685.57938448322,26685.579384483222,1.133427896922416
2021-09-03,-1,-1.074587539852761,9154574.726778258,0.012381,-154460.05681690053,0.7338,200000,226685.57938448322,26685.579384483222,1.133427896922416
2021-09-04,-1,-0.8948334956189338,9154574.726778258,0.012047,-154460.05681690053,0.7032,200000,218901.47368714213,18901.473687142134,1.0945073684357107
2021-09-05,0,0.3693075455649654,0.0,0.013077,0.0,0.6704,200000,210521.22777245403,10521.227772454033,1.05260613886227
2021-09-06,-2,-1.8044686457113868,0.0,0.012305,0.0,0.815,200000,210521.22777245403,10521.227772454033,1.05260613886227
2021-09-07,-2,-2.85759505338843,0.0,0.010046,0.0,0.9115,200000,210521.22777245403,10521.227772454033,1.05260613886227
2021-09-08,-2,-2.190024756718982,0.0,0.010142,0.0,0.8872,200000,210521.22777245403,10521.227772454033,1.05260613886227
2021-09-09,-2,-1.8886304482254423,0.0,0.010196,0.0,0.8977,200000,210521.22777245403,10521.227772454033,1.05260613886227
2021-09-10,-2,-1.3966171121757502,0.0,0.009741,0.0,0.7903,200000,210521.22777245403,10521.227772454033,1.05260613886227
2021-09-11,-2,-1.7392385308191884,0.0,0.009819,0.0,0.9472,200000,210521.22777245403,10521.227772454033,1.05260613886227
2021-09-12,-2,-1.2959965837382825,0.0,0.010011,0.0,0.8795,200000,210521.22777245403,10521.227772454033,1.05260613886227
2021-09-13,-2,-1.3479574946643655,0.0,0.009609,0.0,0.899,200000,210521.22777245403,10521.227772454033,1.05260613886227
2021-09-14,-1,-1.1730157338480918,10670107.844523773,0.009865,-115861.98556546727,0.9085,200000,210521.22777245403,10521.227772454033,1.05260613886227
2021-09-15,-1,-1.119074028785314,10670107.844523773,0.010107,-115861.98556546727,0.9497,200000,217876.90767612605,17876.90767612605,1.0893845383806302
2021-09-16,-1,-0.9981779424101811,10670107.844523773,0.009743,-115861.98556546727,0.9098,200000,209370.09519665723,9370.095196657232,1.0468504759832862
