date,statusList,zscore,TFUELUSDT_position,TFUELUSDT_price,ETCUSDT_position,ETCUSDT_price,init,total_asset,pnl,return
2021-03-07,2,1.4047995408091851,0.0,0.146994,0.0,11.5466,200000,230733.03158489466,30733.031584894663,1.1536651579244732
2021-03-08,2,1.7789026438220803,0.0,0.171611,0.0,11.7082,200000,230733.03158489466,30733.031584894663,1.1536651579244732
2021-03-09,2,1.6655542295571555,0.0,0.184748,0.0,12.3956,200000,230733.03158489466,30733.031584894663,1.1536651579244732
2021-03-10,2,2.739701545734078,0.0,0.253021,0.0,11.958,200000,230733.03158489466,30733.031584894663,1.1536651579244732
2021-03-11,2,3.16027371090137,0.0,0.361876,0.0,12.2593,200000,230733.03158489466,30733.031584894663,1.1536651579244732
2021-03-12,2,2.7631246685174196,0.0,0.394429,0.0,11.9365,200000,230733.03158489466,30733.031584894663,1.1536651579244732
2021-03-13,2,1.6718374912047307,0.0,0.369683,0.0,13.7733,200000,230733.03158489466,30733.031584894663,1.1536651579244732
2021-03-14,2,1.7375527449492523,0.0,0.374202,0.0,12.7214,200000,230733.03158489466,30733.031584894663,1.1536651579244732
2021-03-15,2,1.4312308793227346,0.0,0.344795,0.0,12.156,200000,230733.03158489466,30733.031584894663,1.1536651579244732
2021-03-16,2,1.2889790058584056,0.0,0.35307,0.0,12.4297,200000,230733.03158489466,30733.031584894663,1.1536651579244732
2021-03-17,1,1.0837651497205802,-332657.2024822373,0.346803,9180.042793679317,12.5671,200000,230733.0315848947,30733.031584894692,1.1536651579244734
2021-03-18,1,1.1246105064955563,-332657.2024822373,0.352472,9180.042793679317,12.169,200000,228964.29022960278,28964.290229602775,1.144821451148014
2021-03-19,1,0.9067907053040442,-332657.2024822373,0.341767,9180.042793679317,12.2569,200000,226210.1206385948,26210.120638594788,1.131050603192974
2021-03-20,1,0.5885636502120762,-332657.2024822373,0.317905,9180.042793679317,12.3108,200000,218767.05877954297,18767.058779542975,1.093835293897715
2021-03-21,1,0.7487222651903215,-332657.2024822373,0.332983,9180.042793679317,11.9811,200000,220756.20396949406,20756.20396949406,1.1037810198474702
2021-03-22,1,1.156492242272437,-332657.2024822373,0.371675,9180.042793679317,11.6556,200000,230639.27251859417,30639.272518594167,1.1531963625929709
2021-03-23,2,1.8251510297892533,0.0,0.476938,0.0,12.2413,200000,277014.2345721013,77014.23457210133,1.3850711728605067
2021-03-24,1,1.1903034019011007,-352534.9838912534,0.392889,12265.950875491557,11.292,200000,277014.2345721013,77014.23457210133,1.3850711728605067
2021-03-25,2,1.4195903353171038,0.0,0.417473,0.0,11.0876,200000,288188.1149750344,88188.11497503438,1.4409405748751718
2021-03-26,1,1.054189187448191,-345935.88395549264,0.416534,12253.625427322817,11.7593,200000,288188.1149750344,88188.11497503438,1.4409405748751718
2021-03-27,1,0.7477683155619848,-345935.88395549264,0.396588,12253.625427322817,11.7927,200000,281697.3489229307,81697.34892293072,1.4084867446146536
2021-03-28,1,0.6984687331721775,-345935.88395549264,0.399384,12253.625427322817,11.8644,200000,283543.17059760925,83543.17059760925,1.4177158529880463
2021-03-29,1,0.4320729434230749,-345935.88395549264,0.41121,12253.625427322817,12.6381,200000,297114.8383543866,97114.83835438662,1.4855741917719332
2021-03-30,0,0.10667838413851012,0.0,0.411099,0.0,13.016,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-03-31,0,-0.46536452486769875,0.0,0.416252,0.0,14.1287,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-01,0,-0.5300612567365994,0.0,0.415404,0.0,14.315,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-02,0,-0.6243547242127077,0.0,0.439453,0.0,15.2454,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-03,0,-0.5629458554117329,0.0,0.393855,0.0,13.571,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-04,0,-0.786580154133696,0.0,0.410231,0.0,14.5489,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-05,-2,-1.8500202311640064,0.0,0.376921,0.0,16.0744,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-06,-2,-2.3159718970796375,0.0,0.347919,0.0,17.7329,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-07,-2,-2.0885455026306476,0.0,0.359988,0.0,19.1937,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-08,-2,-1.721358749180741,0.0,0.382227,0.0,19.6292,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-09,-2,-1.497561132908976,0.0,0.375167,0.0,18.7707,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-10,-2,-1.6505878204147921,0.0,0.361716,0.0,20.4439,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-11,-2,-1.4954951463829704,0.0,0.354218,0.0,20.3709,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-12,-2,-1.2490356126301554,0.0,0.357912,0.0,19.5225,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-13,-2,-1.3461351389613165,0.0,0.352329,0.0,21.2069,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-14,-2,-1.4149931697386702,0.0,0.334358,0.0,21.9193,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-15,-2,-1.6122050707820554,0.0,0.363338,0.0,28.6129,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-16,-2,-1.7574688936477718,0.0,0.387414,0.0,38.2734,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-17,-2,-1.6665892303687688,0.0,0.355571,0.0,37.7258,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-18,-2,-1.6090301613524083,0.0,0.318046,0.0,37.0728,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-19,-2,-1.4187036457133726,0.0,0.300044,0.0,33.4166,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-20,-2,-1.264645382238872,0.0,0.31082,0.0,33.739,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-21,-1,-1.179226844299266,467021.3701799063,0.290039,-4243.080704732857,31.9236,200000,270908.8223712197,70908.82237121969,1.3545441118560984
2021-04-22,-2,-1.31252913724069,0.0,0.250976,0.0,33.5104,200000,295884.9986168274,95884.99861682742,1.479424993084137
2021-04-23,-1,-1.1516082714851696,558273.5822959008,0.265,-4535.915087424307,32.6158,200000,295884.9986168274,95884.99861682742,1.479424993084137
2021-04-24,-1,-1.130177844327562,558273.5822959008,0.238531,-4535.915087424307,29.6577,200000,267690.3647469274,67690.3647469274,1.338451823734637
2021-04-25,-1,-0.859728376075791,558273.5822959008,0.26626,-4535.915087424307,29.315,200000,281616.2748099501,81616.27480995009,1.4080813740497504
2021-04-26,-1,-0.7515409961076994,558273.5822959008,0.3023,-4535.915087424307,32.825,200000,317657.5166727537,117657.51667275373,1.5882875833637686
2021-04-27,-1,-0.6113139186699262,558273.5822959008,0.32129,-4535.915087424307,33.803,200000,332695.2569560538,132695.25695605378,1.6634762847802689
2021-04-28,-1,-0.6597559822624982,558273.5822959008,0.31404,-4535.915087424307,35.061,200000,334353.9546643883,134353.95466438832,1.6717697733219417
2021-04-29,-1,-0.39298862383898053,558273.5822959008,0.33615,-4535.915087424307,34.529,200000,344284.276742441,144284.276742441,1.721421383712205
2021-04-30,-1,-0.2765466862099837,558273.5822959008,0.35815,-4535.915087424307,36.317,200000,364676.51172926545,164676.51172926545,1.8233825586463273
2021-05-01,-1,-0.7634216770813052,558273.5822959008,0.35872,-4535.915087424307,44.706,200000,403046.5193395766,203046.5193395766,2.0152325966978832
2021-05-02,-1,-0.7796637790111244,558273.5822959008,0.35685,-4535.915087424307,44.92,200000,402973.2335693921,202973.23356939212,2.014866167846961
2021-05-03,-1,-1.189429801256023,558273.5822959008,0.37214,-4535.915087424307,52.037,200000,443791.3443198952,243791.3443198952,2.218956721599476
2021-05-04,-2,-2.672206657808685,0.0,0.32882,0.0,69.249,200000,426421.0631753351,226421.06317533512,2.1321053158766756
2021-05-05,-2,-2.7231310617945383,0.0,0.38419,0.0,93.962,200000,426421.0631753351,226421.06317533512,2.1321053158766756
2021-05-06,-2,-2.651939620380297,0.0,0.38257,0.0,133.864,200000,426421.0631753351,226421.06317533512,2.1321053158766756
2021-05-07,-2,-1.992374520552573,0.0,0.40605,0.0,119.763,200000,426421.0631753351,226421.06317533512,2.1321053158766756
2021-05-08,-2,-1.7970999756493309,0.0,0.40215,0.0,127.317,200000,426421.0631753351,226421.06317533512,2.1321053158766756
2021-05-09,-2,-1.5326726424069226,0.0,0.3874,0.0,117.904,200000,426421.0631753351,226421.06317533512,2.1321053158766756
2021-05-10,-2,-1.3609546541188684,0.0,0.34681,0.0,105.094,200000,426421.0631753351,226421.06317533512,2.1321053158766756
2021-05-11,-2,-1.2278334304100003,0.0,0.36499,0.0,111.173,200000,426421.0631753351,226421.06317533512,2.1321053158766756
2021-05-12,-1,-1.0827028129229375,742971.5008107731,0.28697,-2508.4772411368485,84.996,200000,426421.0631753351,226421.06317533512,2.1321053158766756
2021-05-13,-1,-0.8485470527962324,742971.5008107731,0.33436,-2508.4772411368485,88.383,200000,470126.6950144882,270126.6950144882,2.350633475072441
2021-05-14,-1,-0.9289513493463251,742971.5008107731,0.34021,-2508.4772411368485,103.313,200000,511924.64350440435,311924.64350440435,2.559623217522022
2021-05-15,-1,-0.8335870592563245,742971.5008107731,0.31496,-2508.4772411368485,95.088,200000,472532.38780058175,272532.38780058175,2.3626619390029084
2021-05-16,-1,-0.6289885192445362,742971.5008107731,0.344,-2508.4772411368485,93.859,200000,491025.3616547694,291025.3616547694,2.455126808273847
2021-05-17,-1,-0.5410581877427918,742971.5008107731,0.33172,-2508.4772411368485,89.677,200000,471411.21980237885,271411.21980237885,2.3570560990118943
2021-05-18,-1,-0.4540492800049526,742971.5008107731,0.33024,-2508.4772411368485,88.577,200000,467552.2970159283,267552.2970159283,2.3377614850796418
2021-05-19,-1,-0.28627871255918574,742971.5008107731,0.23274,-2508.4772411368485,59.436,200000,322013.04040290904,122013.04040290904,1.6100652020145452
2021-05-20,0,-0.19868240059841116,0.0,0.28624,0.0,73.744,200000,398738.0464536552,198738.04645365517,1.993690232268276
2021-05-21,0,-0.015083389303398831,0.0,0.25489,0.0,64.167,200000,398738.0464536552,198738.04645365517,1.993690232268276
2021-05-22,0,0.9270776421935206,0.0,0.27369,0.0,58.498,200000,398738.0464536552,198738.04645365517,1.993690232268276
2021-05-23,2,2.111664822376663,0.0,0.25157,0.0,51.553,200000,398738.0464536552,198738.04645365517,1.993690232268276
2021-05-24,0,0.24996935374443993,0.0,0.27944,0.0,73.711,200000,398738.0464536552,198738.04645365517,1.993690232268276
2021-05-25,0,-0.16139383336382207,0.0,0.27915,0.0,78.364,200000,398738.0464536552,198738.04645365517,1.993690232268276
2021-05-26,0,0.32685983287209386,0.0,0.30654,0.0,79.886,200000,398738.0464536552,198738.04645365517,1.993690232268276
2021-05-27,1,1.0064967021715847,-637613.6088871292,0.31268,2672.650319411598,74.596,200000,398738.0464536552,198738.04645365517,1.993690232268276
2021-05-28,1,1.1280046139374589,-637613.6088871292,0.29327,2672.650319411598,68.199,200000,369265.02221187996,169265.02221187996,1.8463251110593997
2021-05-29,2,1.3140528497260797,0.0,0.28627,0.0,64.293,200000,409434.9872838437,209434.9872838437,2.0471749364192187
2021-05-30,2,1.4706936221113607,0.0,0.30461,0.0,66.124,200000,409434.9872838437,209434.9872838437,2.0471749364192187
2021-05-31,2,1.756863870427735,0.0,0.34008,0.0,70.019,200000,409434.9872838437,209434.9872838437,2.0471749364192187
2021-06-01,2,2.3031259309887115,0.0,0.36487,0.0,67.765,200000,409434.9872838437,209434.9872838437,2.0471749364192187
2021-06-02,2,1.9223766068935877,0.0,0.36738,0.0,68.403,200000,409434.9872838437,209434.9872838437,2.0471749364192187
2021-06-03,2,2.5466805364317295,0.0,0.43258,0.0,69.864,200000,409434.9872838437,209434.9872838437,2.0471749364192187
2021-06-04,2,2.518239442998532,0.0,0.43143,0.0,64.72,200000,409434.9872838437,209434.9872838437,2.0471749364192187
2021-06-05,2,2.350957536477253,0.0,0.44424,0.0,63.122,200000,409434.9872838437,209434.9872838437,2.0471749364192187
2021-06-06,2,2.0707803416298933,0.0,0.4597,0.0,64.086,200000,409434.9872838437,209434.9872838437,2.0471749364192187
2021-06-07,2,2.3917097148403066,0.0,0.4784,0.0,58.01,200000,409434.9872838437,209434.9872838437,2.0471749364192187
2021-06-08,2,2.7832949008010215,0.0,0.5775,0.0,56.681,200000,409434.9872838437,209434.9872838437,2.0471749364192187
2021-06-09,2,1.899340767410527,0.0,0.57565,0.0,62.32,200000,409434.9872838437,209434.9872838437,2.0471749364192187
2021-06-10,2,1.6300065947863043,0.0,0.53091,0.0,57.894,200000,409434.9872838437,209434.9872838437,2.0471749364192187
2021-06-11,1,1.1678556776823865,-423477.5012244463,0.48342,3600.0614374733464,56.865,200000,409434.9872838437,209434.9872838437,2.0471749364192187
2021-06-12,1,0.6985614446650069,-423477.5012244463,0.42363,3600.0614374733464,55.195,200000,378103.1648850535,178103.16488505353,1.8905158244252678
2021-06-13,2,1.5006164401451747,0.0,0.57385,0.0,58.998,200000,440051.12667343975,240051.12667343975,2.200255633367199
2021-06-14,1,1.1756908193452522,-399908.3286441409,0.55019,3710.130232981247,59.304,200000,440051.12667343975,240051.12667343975,2.200255633367199
2021-06-15,1,0.7590507460271051,-399908.3286441409,0.49849,3710.130232981247,58.154,200000,415109.2163146093,215109.21631460928,2.075546081573046
2021-06-16,1,0.9329684588392377,-399908.3286441409,0.504,3710.130232981247,55.351,200000,406913.216162392,206913.216162392,2.0345660808119597
2021-06-17,2,1.3272525924255054,0.0,0.56207,0.0,55.552,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-06-18,2,1.627143727505347,0.0,0.5792,0.0,52.568,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-06-19,2,1.7225223723033105,0.0,0.5873,0.0,50.864,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-06-20,2,1.5850888249672899,0.0,0.58881,0.0,50.956,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-06-21,2,1.4888432361976003,0.0,0.45868,0.0,39.461,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-06-22,2,1.75952655630843,0.0,0.45324,0.0,36.545,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-06-23,2,1.303043619257036,0.0,0.47999,0.0,40.763,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-06-24,0,0.9325218647915513,0.0,0.48658,0.0,43.151,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-06-25,0,0.5732668819568255,0.0,0.42552,0.0,39.35,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-06-26,0,0.24270115435856796,0.0,0.42354,0.0,40.555,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-06-27,0,-0.009160767223877656,0.0,0.43151,0.0,42.307,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-06-28,0,-0.23336748223599385,0.0,0.429,0.0,43.351,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-06-29,-2,-1.8343244324662256,0.0,0.42802,0.0,56.829,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-06-30,-2,-1.849075976106535,0.0,0.41198,0.0,57.551,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-07-01,-2,-1.7211776808330796,0.0,0.37767,0.0,53.076,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-07-02,-2,-1.776730321346019,0.0,0.36884,0.0,53.737,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-07-03,-2,-1.6748382470419714,0.0,0.3772,0.0,56.877,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-07-04,-2,-1.4908602712489627,0.0,0.37538,0.0,56.363,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-07-05,-2,-1.4096771451049523,0.0,0.35303,0.0,53.683,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-07-06,-2,-1.3286543910121282,0.0,0.35359,0.0,54.649,200000,458722.44625187776,258722.44625187776,2.293612231259389
2021-07-07,-1,-1.1157980317212717,649730.1014870369,0.35301,-4342.893286235186,52.813,200000,458722.4462518778,258722.44625187782,2.293612231259389
2021-07-08,-1,-0.5917447746118132,649730.1014870369,0.38178,-4342.893286235186,49.471,200000,462901.23190906184,262901.23190906184,2.314506159545309
2021-07-09,-1,-0.7579845406997068,649730.1014870369,0.35844,-4342.893286235186,50.084,200000,450398.7249248165,250398.72492481652,2.251993624624083
2021-07-10,-1,-0.7626335301891821,649730.1014870369,0.34214,-4342.893286235186,49.135,200000,435686.7185419407,235686.71854194067,2.1784335927097036
2021-07-11,-1,-0.6776397712727537,649730.1014870369,0.34683,-4342.893286235186,49.704,200000,441205.0589977827,241205.0589977827,2.2060252949889136
2021-07-12,-1,-0.6179137896143663,649730.1014870369,0.33194,-4342.893286235186,47.689,200000,422779.6478148768,222779.6478148768,2.113898239074384
2021-07-13,-1,-0.6185672511001952,649730.1014870369,0.31135,-4342.893286235186,45.544,200000,400086.1989262842,200086.1989262842,2.0004309946314214
2021-07-14,-1,-0.7145861898194904,649730.1014870369,0.30023,-4342.893286235186,45.61,200000,393147.83115463995,193147.83115463995,1.9657391557731998
2021-07-15,-1,-0.5729327552396021,649730.1014870369,0.28951,-4342.893286235186,43.235,200000,375868.3529118903,175868.3529118903,1.8793417645594515
2021-07-16,-1,-0.7905856747847517,649730.1014870369,0.26293,-4342.893286235186,41.153,200000,349556.62299242325,149556.62299242325,1.7477831149621164
2021-07-17,-1,-0.5099163752453044,649730.1014870369,0.27528,-4342.893286235186,41.459,200000,358909.7150913761,158909.7150913761,1.7945485754568806
2021-07-18,0,0.5267585006588468,0.0,0.29584,0.0,41.88,200000,448386.66385548236,248386.66385548236,2.241933319277412
2021-07-19,-2,-1.642594281813523,0.0,0.26095,0.0,41.582,200000,448386.66385548236,248386.66385548236,2.241933319277412
2021-07-20,-2,-2.3237217927790916,0.0,0.23041,0.0,39.311,200000,448386.66385548236,248386.66385548236,2.241933319277412
2021-07-21,-1,-1.0097660932723587,826001.5176764468,0.27142,-5225.342778877547,42.905,200000,448386.66385548236,248386.66385548236,2.241933319277412
2021-07-22,-1,-0.5539714422138933,826001.5176764468,0.2813,-5225.342778877547,43.395,200000,459107.9768117757,259107.9768117757,2.2955398840588783
2021-07-23,-1,-1.1114396376114073,826001.5176764468,0.28544,-5225.342778877547,45.814,200000,475167.72727706097,275167.72727706097,2.375838636385305
2021-07-24,-1,-0.4447641469873123,826001.5176764468,0.32065,-5225.342778877547,49.414,200000,523062.47471840784,323062.47471840784,2.6153123735920394
2021-07-25,0,1.4723049220353315,0.0,0.35555,0.0,48.433,200000,407780.8510549979,207780.85105499788,2.038904255274989
2021-07-26,0,0.366656020034457,0.0,0.33305,0.0,48.373,200000,407780.8510549979,207780.85105499788,2.038904255274989
2021-07-27,0,0.3677837830069705,0.0,0.34149,0.0,49.515,200000,407780.8510549979,207780.85105499788,2.038904255274989
2021-07-28,0,-0.02197640313830681,0.0,0.32909,0.0,49.275,200000,407780.8510549979,207780.85105499788,2.038904255274989
2021-07-29,0,0.23348661605005264,0.0,0.33316,0.0,49.379,200000,407780.8510549979,207780.85105499788,2.038904255274989
2021-07-30,0,-0.33140666489789683,0.0,0.33288,0.0,50.963,200000,407780.8510549979,207780.85105499788,2.038904255274989
2021-07-31,0,-0.6045702227762816,0.0,0.3292,0.0,51.324,200000,407780.8510549979,207780.85105499788,2.038904255274989
2021-08-01,-1,-1.1865332803082593,657032.8226588649,0.31032,-4057.9246796198418,50.245,200000,407780.8510549979,207780.85105499788,2.038904255274989
2021-08-02,-2,-1.705897930250377,0.0,0.30342,0.0,51.325,200000,416696.9361853335,216696.93618533353,2.0834846809266674
2021-08-03,-2,-1.428682895727729,0.0,0.29418,0.0,49.451,200000,416696.9361853335,216696.93618533353,2.0834846809266674
2021-08-04,-2,-1.3631849714686628,0.0,0.30479,0.0,51.576,200000,416696.9361853335,216696.93618533353,2.0834846809266674
2021-08-05,0,-0.5751925311523397,0.0,0.32597,0.0,52.431,200000,416696.9361853335,216696.93618533353,2.0834846809266674
2021-08-06,-1,-1.154484885537242,661633.750691225,0.3149,-3923.6999640803533,53.1,200000,416696.9361853335,216696.93618533353,2.0834846809266674
2021-08-07,-2,-2.476539112630979,0.0,0.31047,0.0,60.587,200000,449004.7153319653,249004.7153319653,2.2450235766598263
2021-08-08,-2,-2.209937592225442,0.0,0.28578,0.0,57.068,200000,449004.7153319653,249004.7153319653,2.2450235766598263
2021-08-09,-2,-1.7294864350989951,0.0,0.30498,0.0,59.034,200000,449004.7153319653,249004.7153319653,2.2450235766598263
2021-08-10,-2,-1.4416511268876733,0.0,0.3081,0.0,58.884,200000,449004.7153319653,249004.7153319653,2.2450235766598263
2021-08-11,0,-0.7715986366686214,0.0,0.34113,0.0,60.721,200000,449004.7153319653,249004.7153319653,2.2450235766598263
2021-08-12,0,-0.7884053115563626,0.0,0.3339,0.0,60.0,200000,449004.7153319653,249004.7153319653,2.2450235766598263
2021-08-13,0,-0.8359287093857415,0.0,0.352,0.0,64.264,200000,449004.7153319653,249004.7153319653,2.2450235766598263
2021-08-14,-2,-1.2108137137705788,0.0,0.34815,0.0,67.268,200000,449004.7153319653,249004.7153319653,2.2450235766598263
2021-08-15,-2,-1.8744076857311236,0.0,0.34505,0.0,74.989,200000,449004.7153319653,249004.7153319653,2.2450235766598263
2021-08-16,0,-0.9071970434469988,0.0,0.35738,0.0,69.036,200000,449004.7153319653,249004.7153319653,2.2450235766598263
2021-08-17,0,-0.6632891603978776,0.0,0.332,0.0,62.891,200000,449004.7153319653,249004.7153319653,2.2450235766598263
2021-08-18,0,-0.9715007571375534,0.0,0.32373,0.0,63.952,200000,449004.7153319653,249004.7153319653,2.2450235766598263
2021-08-19,-1,-1.1166732886423052,677436.2029752042,0.3314,-3348.0830027437983,67.054,200000,449004.7153319653,249004.7153319653,2.2450235766598263
2021-08-20,-2,-1.28180789986496,0.0,0.33806,0.0,70.2,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-08-21,0,-0.816064836711079,0.0,0.33738,0.0,67.512,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-08-22,0,-0.7158732148730482,0.0,0.3372,0.0,67.359,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-08-23,0,-0.3315660018296874,0.0,0.35075,0.0,68.257,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-08-24,0,0.09305577076213051,0.0,0.33145,0.0,62.832,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-08-25,0,0.5955627404881305,0.0,0.34281,0.0,63.773,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-08-26,0,0.6224466671074875,0.0,0.318,0.0,59.77,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-08-27,0,0.3526928485789991,0.0,0.3372,0.0,64.09,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-08-28,0,-0.2331396567774649,0.0,0.3289,0.0,64.19,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-08-29,0,0.09213758397728852,0.0,0.3291,0.0,63.23,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-08-30,0,0.2737737142704212,0.0,0.3246,0.0,61.83,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-08-31,0,0.08537232144729442,0.0,0.3305,0.0,63.8,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-09-01,0,-0.7898475589192316,0.0,0.3418,0.0,68.75,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-09-02,0,-0.09285285858204184,0.0,0.3445,0.0,67.61,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-09-03,0,0.8098114271296072,0.0,0.3688,0.0,69.98,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-09-04,2,1.8313424749667302,0.0,0.3752,0.0,68.81,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-09-05,0,0.9008047828018646,0.0,0.3908,0.0,73.54,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-09-06,2,3.230240446601496,0.0,0.4413,0.0,73.48,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-09-07,2,1.7722069478736224,0.0,0.3393,0.0,59.36,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-09-08,1,1.047402452185268,-698321.1469410411,0.3258,3875.2006416861045,58.71,200000,455026.0593467824,255026.0593467824,2.275130296733912
2021-09-09,2,1.2073518863059978,0.0,0.3311,0.0,58.92,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-10,0,0.5366453238318543,0.0,0.3077,0.0,56.31,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-11,0,0.3542301699131932,0.0,0.3103,0.0,57.08,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-12,0,0.5600618776923245,0.0,0.3195,0.0,58.07,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-13,0,-0.14170909542083743,0.0,0.2975,0.0,55.72,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-14,0,0.6151740836268785,0.0,0.3158,0.0,57.14,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-15,0,0.5365150384473841,0.0,0.3266,0.0,59.18,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-16,0,0.20878726926136532,0.0,0.316,0.0,57.99,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-17,0,-0.04923470515341863,0.0,0.3063,0.0,56.7,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-18,0,-0.07569107098082897,0.0,0.3092,0.0,57.19,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-19,0,-0.16266234796765863,0.0,0.2985,0.0,55.33,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-20,0,-0.5912002711910084,0.0,0.2608,0.0,49.11,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-21,0,0.7744637563916896,0.0,0.2572,0.0,45.81,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-22,0,-0.019069844717030007,0.0,0.2812,0.0,51.26,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-23,0,0.6260566960829373,0.0,0.2876,0.0,51.31,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-24,0,0.6320386385216744,0.0,0.2675,0.0,47.64,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-25,0,0.3629626044847545,0.0,0.2643,0.0,47.34,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-26,2,2.187560254561698,0.0,0.2729,0.0,47.19,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-27,2,2.3115199633970684,0.0,0.2646,0.0,45.37,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-28,0,0.6134536969581571,0.0,0.2523,0.0,44.99,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-29,0,0.27074872214643697,0.0,0.253,0.0,45.52,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-09-30,0,0.35990353983186085,0.0,0.2621,0.0,47.01,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-01,0,0.6557963558705872,0.0,0.2919,0.0,51.9,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-02,0,0.8933027570840243,0.0,0.3013,0.0,53.17,200000,457913.3692908159,257913.3692908159,2.2895668464540795
2021-10-03,0,-0.281807022945529,0.0,0.2962,0.0,53.68,200000,457913.3692908159,257913.3692908159,2.2895668464540795
