date,statusList,zscore,ETCUSDT_position,ETCUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2021-02-24,-2,-1.4444739891556855,0.0,11.8729,0.0,254.5056,200000,176519.81655590792,-23480.18344409208,0.8825990827795396
2021-02-25,-2,-1.2959143815974454,0.0,11.039,0.0,234.9146,200000,176519.81655590792,-23480.18344409208,0.8825990827795396
2021-02-26,-1,-1.133748847676281,8236.811687769261,10.7153,-398.0746098763467,221.717,200000,176519.81655590792,-23480.18344409208,0.8825990827795396
2021-02-27,-1,-1.0051006822404955,8236.811687769261,11.0991,-398.0746098763467,225.3853,200000,181141.36197308317,-18858.63802691683,0.9057068098654159
2021-02-28,-1,-0.9081292444578882,8236.811687769261,10.3656,-398.0746098763467,210.2138,200000,169060.27165636542,-30939.728343634575,0.8453013582818272
2021-03-01,-1,-1.0156555254898683,8236.811687769261,11.0783,-398.0746098763467,254.9637,200000,192744.4463307441,-7255.553669255896,0.9637222316537205
2021-03-02,-1,-0.8642935630500048,8236.811687769261,10.9081,-398.0746098763467,239.6841,200000,185260.12017241915,-14739.879827580851,0.9263006008620958
2021-03-03,-1,-0.7407133545639117,8236.811687769261,11.2516,-398.0746098763467,240.5701,200000,188442.15909151832,-11557.840908481681,0.9422107954575916
2021-03-04,-1,-0.6332078389409205,8236.811687769261,11.0004,-398.0746098763467,229.6369,200000,182020.84267085063,-17979.15732914937,0.9101042133542532
2021-03-05,-1,-0.5414749217908509,8236.811687769261,10.9437,-398.0746098763467,225.4714,200000,179895.63566071418,-20104.36433928582,0.8994781783035709
2021-03-06,-1,-0.4462821003351378,8236.811687769261,11.1134,-398.0746098763467,226.3814,200000,181655.67049911612,-18344.329500883876,0.9082783524955806
2021-03-07,-1,-0.4225280948180451,8236.811687769261,11.5466,-398.0746098763467,240.11,200000,190688.86441140616,-9311.13558859384,0.9534443220570308
2021-03-08,-1,-0.3153559971826311,8236.811687769261,11.7082,-398.0746098763467,240.5509,200000,192195.44427564414,-7804.555724355858,0.9609772213782207
2021-03-09,-1,-1.0522214398351932,8236.811687769261,12.3956,-398.0746098763467,293.2052,200000,218817.76856062887,18817.768560628872,1.0940888428031443
2021-03-10,-2,-1.376866677342366,0.0,11.958,0.0,278.4499,200000,188867.85770617085,-11132.14229382915,0.9443392885308542
2021-03-11,-2,-1.4263783483795185,0.0,12.2593,0.0,290.0301,200000,188867.85770617085,-11132.14229382915,0.9443392885308542
2021-03-12,0,-0.650558824778927,0.0,11.9365,0.0,263.2201,200000,188867.85770617085,-11132.14229382915,0.9443392885308542
2021-03-13,1,1.002568584752586,-6856.303780000829,13.7733,341.80243552818615,276.2822,200000,188867.85770617085,-11132.14229382915,0.9443392885308542
2021-03-14,1,0.5613610261986532,-6856.303780000829,12.7214,341.80243552818615,263.238,200000,177197.1724304712,-22802.827569528803,0.885985862152356
2021-03-15,1,0.36759125736427223,-6856.303780000829,12.156,341.80243552818615,254.5144,200000,170338.87054668507,-29661.129453314934,0.8516943527334253
2021-03-16,1,0.46529936662415133,-6856.303780000829,12.4297,341.80243552818615,258.5352,200000,173589.760124043,-26410.23987595699,0.8679488006202151
2021-03-17,0,-0.13717540947210893,0.0,12.5671,0.0,269.7896,200000,182816.97057964414,-17183.02942035586,0.9140848528982207
2021-03-18,0,-0.11903268498234768,0.0,12.169,0.0,261.4816,200000,182816.97057964414,-17183.02942035586,0.9140848528982207
2021-03-19,0,-0.03412743503580198,0.0,12.2569,0.0,262.935,200000,182816.97057964414,-17183.02942035586,0.9140848528982207
2021-03-20,0,0.00822891204767555,0.0,12.3108,0.0,264.3023,200000,182816.97057964414,-17183.02942035586,0.9140848528982207
2021-03-21,0,-0.6318166443982833,0.0,11.9811,0.0,264.6513,200000,182816.97057964414,-17183.02942035586,0.9140848528982207
2021-03-22,0,-0.4215405120507332,0.0,11.6556,0.0,254.7976,200000,182816.97057964414,-17183.02942035586,0.9140848528982207
2021-03-23,0,0.5456213720707521,0.0,12.2413,0.0,255.4646,200000,182816.97057964414,-17183.02942035586,0.9140848528982207
2021-03-24,0,-0.5285667615275188,0.0,11.292,0.0,248.5236,200000,182816.97057964414,-17183.02942035586,0.9140848528982207
2021-03-25,0,0.39624769115787245,0.0,11.0876,0.0,233.9466,200000,182816.97057964414,-17183.02942035586,0.9140848528982207
2021-03-26,0,-0.15043006055896188,0.0,11.7593,0.0,255.2105,200000,182816.97057964414,-17183.02942035586,0.9140848528982207
2021-03-27,-1,-1.1248411299457655,7751.277085809193,11.7927,-339.5265244024927,269.2234,200000,182816.97057964414,-17183.02942035586,0.9140848528982207
2021-03-28,-1,-0.8473291432891924,7751.277085809193,11.8644,-339.5265244024927,268.4263,200000,183102.10055409544,-16897.899445904564,0.9155105027704772
2021-03-29,0,-0.12005519210359439,0.0,12.6381,0.0,275.2991,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-03-30,-2,-2.140113106492816,0.0,13.016,0.0,311.2962,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-03-31,0,0.2400325227659703,0.0,14.1287,0.0,302.3724,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-01,-2,-1.7570448641272596,0.0,14.315,0.0,334.7991,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-02,0,-0.4938182508639384,0.0,15.2454,0.0,338.2932,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-03,-2,-1.8786081015702012,0.0,13.571,0.0,321.9497,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-04,-2,-1.8351793078804912,0.0,14.5489,0.0,348.8617,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-05,0,-0.7520722004061935,0.0,16.0744,0.0,368.0263,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-06,0,-0.5367967623807447,0.0,17.7329,0.0,403.3648,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-07,2,2.5676844637017258,0.0,19.1937,0.0,375.5538,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-08,0,0.7232342996355483,0.0,19.6292,0.0,418.7048,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-09,-2,-1.475219709615581,0.0,18.7707,0.0,453.9937,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-10,0,-0.5982700357345888,0.0,20.4439,0.0,471.2975,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-11,-2,-2.0557896250362284,0.0,20.3709,0.0,525.9275,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-12,-2,-2.9506261270109477,0.0,19.5225,0.0,596.7104,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-13,-2,-1.271117879469233,0.0,21.2069,0.0,551.6442,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-14,0,-0.8214771758067286,0.0,21.9193,0.0,550.0182,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-15,2,2.1538580369575726,0.0,28.6129,0.0,541.8824,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-16,2,3.6211787817006442,0.0,38.2734,0.0,508.2743,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-17,2,2.561008606027737,0.0,37.7258,0.0,514.6861,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-18,2,2.317914331651534,0.0,37.0728,0.0,481.4367,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-19,2,1.3088064179389907,0.0,33.4166,0.0,504.0322,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-20,0,0.5933017129474281,0.0,33.739,0.0,586.3635,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-21,0,0.6205393106316002,0.0,31.9236,0.0,543.6327,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-22,1,1.0823309331655377,-2660.7695258130802,33.5104,176.47703466287012,505.2411,200000,178326.90223561326,-21673.097764386737,0.8916345111780664
2021-04-23,1,0.6886027418051714,-2660.7695258130802,32.6158,176.47703466287012,526.5357,200000,179704.58568015287,-20295.41431984713,0.8985229284007643
2021-04-24,1,0.46177817830161694,-2660.7695258130802,29.6577,176.47703466287012,496.992,200000,166619.97877687574,-33380.02122312426,0.8330998938843787
2021-04-25,1,0.29150389376653374,-2660.7695258130802,29.315,176.47703466287012,505.0,200000,167121.36115395988,-32878.63884604012,0.8356068057697994
2021-04-26,1,0.4766464511740995,-2660.7695258130802,32.825,176.47703466287012,535.33,200000,181813.21065088865,-18186.78934911135,0.9090660532544432
2021-04-27,1,0.30186577733870973,-2660.7695258130802,33.803,176.47703466287012,568.78,200000,190318.6000566068,-9681.39994339319,0.9515930002830341
2021-04-28,1,0.4637920135698677,-2660.7695258130802,35.061,176.47703466287012,562.78,200000,192606.98591210245,-7393.014087897551,0.9630349295605123
2021-04-29,0,0.04290835482185803,0.0,34.529,0.0,599.7,200000,164367.3355050899,-35632.6644949101,0.8218366775254495
2021-04-30,0,0.044528806404434323,0.0,36.317,0.0,622.65,200000,164367.3355050899,-35632.6644949101,0.8218366775254495
2021-05-01,1,1.0779656550137748,-1838.3140462699625,44.706,132.55430282668542,620.0,200000,164367.3355050899,-35632.6644949101,0.8218366775254495
2021-05-02,1,1.0570609523794552,-1838.3140462699625,44.92,132.55430282668542,621.78,200000,164996.68137002317,-35003.31862997683,0.8249834068501158
2021-05-03,2,1.4699147181384213,0.0,52.037,0.0,676.15,200000,170401.09167457663,-29598.90832542337,0.8520054583728831
2021-05-04,2,3.5188438509704727,0.0,69.249,0.0,609.3,200000,170401.09167457663,-29598.90832542337,0.8520054583728831
2021-05-05,2,3.400552955819695,0.0,93.962,0.0,651.1,200000,170401.09167457663,-29598.90832542337,0.8520054583728831
2021-05-06,2,3.5072279096447283,0.0,133.864,0.0,633.99,200000,170401.09167457663,-29598.90832542337,0.8520054583728831
2021-05-07,2,2.3621168260899568,0.0,119.763,0.0,624.3,200000,170401.09167457663,-29598.90832542337,0.8520054583728831
2021-05-08,2,2.0540942888394773,0.0,127.317,0.0,646.1,200000,170401.09167457663,-29598.90832542337,0.8520054583728831
2021-05-09,2,1.4911411516965816,0.0,117.904,0.0,661.74,200000,170401.09167457663,-29598.90832542337,0.8520054583728831
2021-05-10,1,1.152434359661582,-810.7079931993103,105.094,135.00324170066284,631.1,200000,170401.09167457663,-29598.90832542337,0.8520054583728831
2021-05-11,1,1.0247621582137854,-810.7079931993103,111.173,135.00324170066284,671.91,200000,180838.86785903928,-19161.13214096072,0.9041943392951964
2021-05-12,1,0.5677738085821173,-810.7079931993103,84.996,135.00324170066284,594.65,200000,149186.61426726775,-50813.38573273225,0.7459330713363388
2021-05-13,1,0.6984867921595879,-810.7079931993103,88.383,135.00324170066284,571.1,200000,148753.15589818318,-51246.84410181682,0.7437657794909158
2021-05-14,1,0.8983534607310456,-810.7079931993103,103.313,135.00324170066284,602.61,200000,165110.9783826368,-34889.02161736321,0.825554891913184
2021-05-15,1,0.7672222387086217,-810.7079931993103,95.088,135.00324170066284,563.41,200000,153150.77806390647,-46849.22193609353,0.7657538903195323
2021-05-16,1,0.6459467660898955,-810.7079931993103,93.859,135.00324170066284,564.32,200000,152277.27089021212,-47722.72910978788,0.7613863544510606
2021-05-17,1,0.7288963345729985,-810.7079931993103,89.677,135.00324170066284,512.07,200000,141832.97068379298,-58167.029316207016,0.709164853418965
2021-05-18,1,0.6381579556328584,-810.7079931993103,88.577,135.00324170066284,507.88,200000,140375.52830854795,-59624.471691452054,0.7018776415427397
2021-05-19,1,0.6280205922295838,-810.7079931993103,59.436,135.00324170066284,334.8,200000,93384.32560517613,-106615.67439482387,0.46692162802588066
2021-05-20,1,0.8076238468454544,-810.7079931993103,73.744,135.00324170066284,391.17,200000,112594.06830653822,-87405.93169346178,0.5629703415326911
2021-05-21,1,0.9528821349935951,-810.7079931993103,64.167,135.00324170066284,326.01,200000,96033.10662645323,-103966.89337354677,0.4801655331322662
2021-05-22,1,0.8827221820006469,-810.7079931993103,58.498,135.00324170066284,299.76,200000,87893.36791836395,-112106.63208163605,0.43946683959181976
2021-05-23,1,1.0352911872062998,-810.7079931993103,51.553,135.00324170066284,260.72,200000,76992.47434960086,-123007.52565039914,0.3849623717480043
2021-05-24,2,1.7300994261286353,0.0,73.711,0.0,345.64,200000,183496.66809987387,-16503.331900126126,0.9174833404993694
2021-05-25,2,2.1521082154791173,0.0,78.364,0.0,343.18,200000,183496.66809987387,-16503.331900126126,0.9174833404993694
2021-05-26,2,1.3160748195718275,0.0,79.886,0.0,379.16,200000,183496.66809987387,-16503.331900126126,0.9174833404993694
2021-05-27,0,0.8550685401134207,0.0,74.596,0.0,369.67,200000,183496.66809987387,-16503.331900126126,0.9174833404993694
2021-05-28,1,1.070537137137751,-1345.3032163218954,68.199,279.02297320703406,328.82,200000,183496.66809987387,-16503.331900126126,0.9174833404993694
2021-05-29,1,1.1121878901721587,-1345.3032163218954,64.293,279.02297320703406,305.04,200000,171606.7474340573,-28393.252565942705,0.8580337371702864
2021-05-30,1,0.6958379169456987,-1345.3032163218954,66.124,279.02297320703406,325.57,200000,179798.33926308306,-20201.660736916936,0.8989916963154153
2021-05-31,1,0.4118742320058295,-1345.3032163218954,70.019,279.02297320703406,353.33,200000,192783.97302688414,-7216.026973115862,0.9639198651344207
2021-06-01,0,-0.22923883834513756,0.0,67.765,0.0,362.39,200000,173546.00529343006,-26453.994706569938,0.8677300264671504
2021-06-02,-2,-1.2293273096883166,0.0,68.403,0.0,401.54,200000,173546.00529343006,-26453.994706569938,0.8677300264671504
2021-06-03,-2,-1.5642712156375378,0.0,69.864,0.0,428.48,200000,173546.00529343006,-26453.994706569938,0.8677300264671504
2021-06-04,-2,-1.3972421957086243,0.0,64.72,0.0,390.7,200000,173546.00529343006,-26453.994706569938,0.8677300264671504
2021-06-05,-2,-1.562605196757793,0.0,63.122,0.0,390.08,200000,173546.00529343006,-26453.994706569938,0.8677300264671504
2021-06-06,-2,-1.423492295928019,0.0,64.086,0.0,393.73,200000,173546.00529343006,-26453.994706569938,0.8677300264671504
2021-06-07,-2,-1.3775931310590726,0.0,58.01,0.0,357.96,200000,173546.00529343006,-26453.994706569938,0.8677300264671504
2021-06-08,-2,-1.3411455776426595,0.0,56.681,0.0,352.5,200000,173546.00529343006,-26453.994706569938,0.8677300264671504
2021-06-09,-1,-1.0150612603321354,1392.3780912502411,62.32,-231.06194452445817,375.54,200000,173546.00529343006,-26453.994706569938,0.8677300264671504
2021-06-10,-1,-0.9842789280209009,1392.3780912502411,57.894,-231.06194452445817,351.94,200000,161930.27797077928,-38069.72202922072,0.8096513898538964
2021-06-11,-1,-0.8999977142871557,1392.3780912502411,56.865,-231.06194452445817,345.75,200000,159067.24747827637,-40932.752521723625,0.7953362373913819
2021-06-12,-1,-0.9709373428420273,1392.3780912502411,55.195,-231.06194452445817,343.7,200000,156268.29907961332,-43731.70092038668,0.7813414953980666
2021-06-13,-1,-0.8529824763252649,1392.3780912502411,58.998,-231.06194452445817,365.8,200000,166669.9819346285,-33330.01806537149,0.8333499096731425
2021-06-14,-1,-0.8480812401307773,1392.3780912502411,59.304,-231.06194452445817,370.19,200000,168110.41156701348,-31889.588432986522,0.8405520578350674
2021-06-15,-1,-0.8470637516087102,1392.3780912502411,58.154,-231.06194452445817,366.48,200000,165651.93694788998,-34348.063052110025,0.8282596847394499
2021-06-16,-1,-0.7287206918661887,1392.3780912502411,55.351,-231.06194452445817,347.22,200000,157298.84810657444,-42701.15189342556,0.7864942405328722
2021-06-17,-1,-0.7753591290566454,1392.3780912502411,55.552,-231.06194452445817,352.85,200000,158879.59485058847,-41120.40514941153,0.7943979742529423
2021-06-18,-1,-0.855208516469579,1392.3780912502411,52.568,-231.06194452445817,337.16,200000,151099.376716709,-48900.623283291,0.7554968835835449
2021-06-19,-1,-1.177407628964607,1392.3780912502411,50.864,-231.06194452445817,334.01,200000,147998.91932396655,-52001.08067603345,0.7399945966198327
2021-06-20,-2,-1.6062860684085414,0.0,50.956,0.0,339.08,200000,180944.47142503603,-19055.528574963973,0.9047223571251801
2021-06-21,-2,-2.516089985792482,0.0,39.461,0.0,270.76,200000,180944.47142503603,-19055.528574963973,0.9047223571251801
2021-06-22,-2,-2.7840419740849534,0.0,36.545,0.0,262.1,200000,180944.47142503603,-19055.528574963973,0.9047223571251801
2021-06-23,-2,-2.3946872586371284,0.0,40.763,0.0,296.25,200000,180944.47142503603,-19055.528574963973,0.9047223571251801
2021-06-24,-2,-1.828950254911337,0.0,43.151,0.0,308.62,200000,180944.47142503603,-19055.528574963973,0.9047223571251801
2021-06-25,-2,-1.5716138393876207,0.0,39.35,0.0,280.81,200000,180944.47142503603,-19055.528574963973,0.9047223571251801
2021-06-26,0,-0.9533373560407555,0.0,40.555,0.0,279.65,200000,180944.47142503603,-19055.528574963973,0.9047223571251801
2021-06-27,0,-0.821484023548082,0.0,42.307,0.0,290.87,200000,180944.47142503603,-19055.528574963973,0.9047223571251801
2021-06-28,0,-0.34172268445203946,0.0,43.351,0.0,290.0,200000,180944.47142503603,-19055.528574963973,0.9047223571251801
2021-06-29,2,2.9043010776558034,0.0,56.829,0.0,300.79,200000,180944.47142503603,-19055.528574963973,0.9047223571251801
2021-06-30,2,2.4012761651476144,0.0,57.551,0.0,303.71,200000,180944.47142503603,-19055.528574963973,0.9047223571251801
2021-07-01,2,1.8224359477516154,0.0,53.076,0.0,287.43,200000,180944.47142503603,-19055.528574963973,0.9047223571251801
2021-07-02,2,1.734185642572707,0.0,53.737,0.0,287.17,200000,180944.47142503603,-19055.528574963973,0.9047223571251801
2021-07-03,2,1.706925155164822,0.0,56.877,0.0,298.13,200000,180944.47142503603,-19055.528574963973,0.9047223571251801
2021-07-04,1,1.1911796307284492,-1605.1706919879712,56.363,294.1038804775958,307.62,200000,180944.47142503603,-19055.528574963973,0.9047223571251801
2021-07-05,1,0.8437227436091917,-1605.1706919879712,53.683,294.1038804775958,302.02,200000,174995.63223983374,-25004.367760166264,0.8749781611991687
2021-07-06,1,0.46340193599603186,-1605.1706919879712,54.649,294.1038804775958,319.92,200000,181810.6865888431,-18189.31341115691,0.9090534329442155
2021-07-07,0,-0.02522584254912117,0.0,52.813,0.0,327.51,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-08,0,-0.12195033260950179,0.0,49.471,0.0,310.14,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-09,0,-0.21584515864109843,0.0,50.084,0.0,317.09,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-10,0,-0.3583691657060087,0.0,49.135,0.0,316.12,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-11,0,-0.44505329907886476,0.0,49.704,0.0,322.16,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-12,0,-0.671051152892487,0.0,47.689,0.0,316.12,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-13,0,-0.9085323078025678,0.0,45.544,0.0,308.94,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-14,0,-0.9536019989131502,0.0,45.61,0.0,309.4,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-15,-2,-1.5215526546411808,0.0,43.235,0.0,316.11,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-16,-2,-1.4948483085701068,0.0,41.153,0.0,302.88,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-17,-2,-1.3302323153453328,0.0,41.459,0.0,300.52,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-18,-2,-1.2304182988032792,0.0,41.88,0.0,302.1,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-19,0,-0.664195224563295,0.0,41.582,0.0,280.54,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-20,0,-0.565751596687367,0.0,39.311,0.0,264.44,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-21,0,-0.6215678569590937,0.0,42.905,0.0,293.26,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-22,0,-0.44946929254012863,0.0,43.395,0.0,293.36,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-23,0,0.009232036506373973,0.0,45.814,0.0,299.27,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-24,1,1.0690908106091455,-1714.052589203256,49.414,280.86680807431253,301.56,200000,169396.38928577938,-30603.610714220617,0.8469819464288969
2021-07-25,1,0.9403046267734579,-1714.052589203256,48.433,280.86680807431253,302.56,200000,167995.7705038453,-32004.2294961547,0.8399788525192264
2021-07-26,1,1.002689225855717,-1714.052589203256,48.373,280.86680807431253,304.0,200000,168297.3755521201,-31702.624447879905,0.8414868777606005
2021-07-27,1,0.9053783526858954,-1714.052589203256,49.515,280.86680807431253,313.48,200000,172917.4409495347,-27082.559050465294,0.8645872047476735
2021-07-28,1,0.8220089590773128,-1714.052589203256,49.275,280.86680807431253,313.8,200000,172595.9457067097,-27404.054293290304,0.8629797285335485
2021-07-29,1,0.689063241716943,-1714.052589203256,49.379,280.86680807431253,317.03,200000,173681.40696606686,-26318.59303393314,0.8684070348303343
2021-07-30,1,0.9345271166845104,-1714.052589203256,50.963,280.86680807431253,322.58,200000,177955.2770521773,-22044.72294782271,0.8897763852608864
2021-07-31,1,0.5015076448499874,-1714.052589203256,51.324,280.86680807431253,332.38,200000,181326.5447560079,-18673.455243992095,0.9066327237800396
2021-08-01,0,0.09618626033858359,0.0,50.245,0.0,332.59,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-02,0,0.5534930257051809,0.0,51.325,0.0,330.55,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-03,0,0.23545711297148222,0.0,49.451,0.0,323.43,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-04,0,0.2964687162791998,0.0,51.576,0.0,334.77,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-05,0,0.35966177796545595,0.0,52.431,0.0,337.91,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-06,0,0.25715832936918664,0.0,53.1,0.0,342.39,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-07,2,2.6349061903775146,0.0,60.587,0.0,356.18,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-08,2,1.8104509296430853,0.0,57.068,0.0,341.79,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-09,2,1.5583508971313227,0.0,59.034,0.0,354.32,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-10,0,0.12247435157580663,0.0,58.884,0.0,371.92,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-11,0,-0.5228222018311774,0.0,60.721,0.0,390.96,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-12,0,-0.50500750837145,0.0,60.0,0.0,385.66,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-13,0,-0.2681836554801025,0.0,64.264,0.0,410.76,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-14,2,1.2973422125451182,0.0,67.268,0.0,408.67,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-15,2,3.031061261643553,0.0,74.989,0.0,414.05,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-16,0,0.8850807332913048,0.0,69.036,0.0,415.72,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-17,0,-0.3961155100025339,0.0,62.891,0.0,401.8,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-18,0,0.22754212846311941,0.0,63.952,0.0,396.15,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-19,0,-0.556876635568221,0.0,67.054,0.0,431.27,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-20,0,-0.7130710139003237,0.0,70.2,0.0,454.93,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-21,-2,-1.2208979045681103,0.0,67.512,0.0,448.74,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-22,-1,-1.1911192702053488,1203.29480791625,67.359,-180.64708693596924,448.68,200000,162105.46993286136,-37894.530067138636,0.8105273496643068
2021-08-23,-2,-2.3785642032779313,0.0,68.257,0.0,499.06,200000,170125.9114351867,-29874.08856481331,0.8506295571759335
2021-08-24,-2,-2.2605930180487763,0.0,62.832,0.0,471.62,200000,170125.9114351867,-29874.08856481331,0.8506295571759335
2021-08-25,-2,-2.3004844627836682,0.0,63.773,0.0,503.19,200000,170125.9114351867,-29874.08856481331,0.8506295571759335
2021-08-26,-2,-2.0348222974143773,0.0,59.77,0.0,478.1,200000,170125.9114351867,-29874.08856481331,0.8506295571759335
2021-08-27,-2,-1.5233714885361433,0.0,64.09,0.0,494.5,200000,170125.9114351867,-29874.08856481331,0.8506295571759335
2021-08-28,-2,-1.225278510403893,0.0,64.19,0.0,486.2,200000,170125.9114351867,-29874.08856481331,0.8506295571759335
2021-08-29,-1,-1.1193642572193105,1345.2942545879068,63.23,-177.32531940294632,479.7,200000,170125.9114351867,-29874.08856481331,0.8506295571759335
2021-08-30,-1,-0.868412308388736,1345.2942545879068,61.83,-177.32531940294632,460.3,200000,164802.38828234648,-35197.61171765352,0.8240119414117324
2021-08-31,-1,-0.6032536539366163,1345.2942545879068,63.8,-177.32531940294632,463.9,200000,168090.98911373524,-31909.01088626476,0.8404549455686762
2021-09-01,-1,-0.3680487731236937,1345.2942545879068,68.75,-177.32531940294632,489.4,200000,179271.9913187205,-20728.00868127949,0.8963599565936026
2021-09-02,-1,-0.36261628904331084,1345.2942545879068,67.61,-177.32531940294632,483.7,200000,176727.6015478935,-23272.398452106514,0.8836380077394674
2021-09-03,0,-0.07104586667036769,0.0,69.98,0.0,488.5,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-04,0,-0.32614635461710717,0.0,68.81,0.0,497.7,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-05,0,0.4276055643632717,0.0,73.54,0.0,504.8,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-06,0,0.7297730920681321,0.0,73.48,0.0,496.1,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-07,0,0.22873645117160912,0.0,59.36,0.0,418.7,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-08,0,0.3000920326049962,0.0,58.71,0.0,415.0,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-09,0,0.21149157551639114,0.0,58.92,0.0,421.3,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-10,0,0.36890664273668516,0.0,56.31,0.0,401.4,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-11,0,0.5817837085232073,0.0,57.08,0.0,405.1,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-12,0,0.327714164128367,0.0,58.07,0.0,416.3,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-13,0,0.2990347909657699,0.0,55.72,0.0,399.1,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-14,0,-0.08022207868375206,0.0,57.14,0.0,414.3,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-15,0,-0.3892881085882987,0.0,59.18,0.0,431.3,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-16,0,-0.6651105044535552,0.0,57.99,0.0,424.3,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
2021-09-17,0,-0.06797665306888043,0.0,56.7,0.0,406.6,200000,162605.63802746424,-37394.36197253576,0.8130281901373212
