date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,NEOUSDT_position,NEOUSDT_price,init,total_asset,pnl,return
2021-03-04,0,-0.7972371274137358,0.0,211.18,0.0,37.827,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-03-05,0,-0.8998437944514784,0.0,205.7,0.0,37.408,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-03-06,-1,-1.0106635403796955,476.92862090832614,208.61,-2612.7807875124327,38.079,200000,198984.15921537185,-1015.840784628148,0.9949207960768592
2021-03-07,-1,-0.9366142580312374,476.92862090832614,214.79,-2612.7807875124327,39.279,200000,205066.9150376002,5066.915037600207,1.025334575188001
2021-03-08,-1,-0.9122104017968076,476.92862090832614,218.23,-2612.7807875124327,40.113,200000,208886.60867031023,8886.608670310234,1.0444330433515512
2021-03-09,0,-0.15138268424187054,0.0,244.2,0.0,42.587,200000,193788.6853873506,-6211.31461264941,0.968943426936753
2021-03-10,0,-0.06703665447450134,0.0,234.41,0.0,40.867,200000,193788.6853873506,-6211.31461264941,0.968943426936753
2021-03-11,0,-0.30692841994076486,0.0,235.39,0.0,41.937,200000,193788.6853873506,-6211.31461264941,0.968943426936753
2021-03-12,0,-0.09327859969342406,0.0,224.69,0.0,39.895,200000,193788.6853873506,-6211.31461264941,0.968943426936753
2021-03-13,0,0.7966486298393545,0.0,243.04,0.0,42.044,200000,193788.6853873506,-6211.31461264941,0.968943426936753
2021-03-14,1,1.1307002368588388,-419.14756540068043,231.17,2445.8386180754064,39.616,200000,193788.6853873506,-6211.31461264941,0.968943426936753
2021-03-15,1,0.6348420078922018,-419.14756540068043,221.42,2445.8386180754064,38.597,200000,187209.68707287512,-12790.312927124876,0.9360484353643757
2021-03-16,0,-1.1443092604588074,0.0,223.59,0.0,40.793,200000,187732.7947881387,-12267.205211861292,0.9386639739406936
2021-03-17,-2,-3.223544749826427,0.0,229.47,0.0,46.428,200000,187732.7947881387,-12267.205211861292,0.9386639739406936
2021-03-18,-2,-1.8239999651130894,0.0,225.83,0.0,43.643,200000,187732.7947881387,-12267.205211861292,0.9386639739406936
2021-03-19,-2,-1.7522687724543484,0.0,225.72,0.0,44.023,200000,187732.7947881387,-12267.205211861292,0.9386639739406936
2021-03-20,-1,-1.0617510278958924,413.308077117121,227.11,-2178.8857333813685,43.08,200000,187732.7947881387,-12267.205211861292,0.9386639739406936
2021-03-21,-1,-1.193700135111969,413.308077117121,221.01,-2178.8857333813685,42.421,200000,183775.72981942593,-16224.270180574065,0.9188786490971297
2021-03-22,-2,-1.5287965069849914,0.0,206.6,0.0,40.695,200000,191013.1009756963,-8986.899024303711,0.9550655048784814
2021-03-23,-2,-1.507097035948622,0.0,206.62,0.0,41.081,200000,191013.1009756963,-8986.899024303711,0.9550655048784814
2021-03-24,-2,-1.9034063643337409,0.0,190.75,0.0,39.529,200000,191013.1009756963,-8986.899024303711,0.9550655048784814
2021-03-25,-2,-1.4812729668354117,0.0,189.1,0.0,38.632,200000,191013.1009756963,-8986.899024303711,0.9550655048784814
2021-03-26,-2,-1.3480244288332741,0.0,203.51,0.0,41.652,200000,191013.1009756963,-8986.899024303711,0.9550655048784814
2021-03-27,-1,-1.1661686786802032,473.6488320167038,201.64,-2323.4211669305732,41.106,200000,191013.1009756963,-8986.899024303711,0.9550655048784814
2021-03-28,-2,-1.6652583685571687,0.0,207.72,0.0,44.763,200000,196630.06728449982,-3369.932715500181,0.983150336422499
2021-03-29,-2,-1.3016858883060676,0.0,214.98,0.0,45.499,200000,196630.06728449982,-3369.932715500181,0.983150336422499
2021-03-30,0,-0.977853412277418,0.0,216.3,0.0,44.947,200000,196630.06728449982,-3369.932715500181,0.983150336422499
2021-03-31,-2,-1.8377605579389502,0.0,222.44,0.0,50.778,200000,196630.06728449982,-3369.932715500181,0.983150336422499
2021-04-01,-2,-1.467459582607953,0.0,233.44,0.0,52.326,200000,196630.06728449982,-3369.932715500181,0.983150336422499
2021-04-02,-1,-1.04791521396286,403.60866062748846,243.59,-1856.4718010923734,52.958,200000,196630.06728449982,-3369.932715500181,0.983150336422499
2021-04-03,-2,-1.5186726924145142,0.0,222.84,0.0,50.709,200000,200829.7419118635,829.7419118635007,1.0041487095593176
2021-04-04,0,0.2437505882216746,0.0,270.78,0.0,54.567,200000,200829.7419118635,829.7419118635007,1.0041487095593176
2021-04-05,0,-0.80514368661073,0.0,273.66,0.0,59.068,200000,200829.7419118635,829.7419118635007,1.0041487095593176
2021-04-06,-2,-1.5463545414525226,0.0,275.99,0.0,63.036,200000,200829.7419118635,829.7419118635007,1.0041487095593176
2021-04-07,-2,-1.7748526602495196,0.0,253.45,0.0,59.778,200000,200829.7419118635,829.7419118635007,1.0041487095593176
2021-04-08,-2,-1.6069305330251336,0.0,267.79,0.0,63.351,200000,200829.7419118635,829.7419118635007,1.0041487095593176
2021-04-09,-1,-1.0954619156584897,378.78110507707186,265.1,-1651.5332141894335,60.801,200000,200829.7419118635,829.7419118635007,1.0041487095593176
2021-04-10,-1,-0.2184369863616662,378.78110507707186,283.32,-1651.5332141894335,61.685,200000,209191.0890077112,9191.089007711213,1.045955445038556
2021-04-11,-1,-0.5424045651259604,378.78110507707186,286.79,-1651.5332141894335,63.922,200000,214199.9392424704,14199.939242470398,1.070999696212352
2021-04-12,-1,-1.0479661881702016,378.78110507707186,280.48,-1651.5332141894335,64.65,200000,213012.146649364,13012.146649364004,1.06506073324682
2021-04-13,-1,-0.6302370033456892,378.78110507707186,294.31,-1651.5332141894335,66.587,200000,221449.70916846482,21449.70916846482,1.107248545842324
2021-04-14,-1,-0.5640381294516725,378.78110507707186,305.36,-1651.5332141894335,69.12,200000,229818.5740111083,29818.574011108314,1.1490928700555416
2021-04-15,-1,-0.7140441927560093,378.78110507707186,326.8,-1651.5332141894335,74.829,200000,247368.24402376817,47368.24402376817,1.2368412201188408
2021-04-16,-1,-0.6853982048959072,378.78110507707186,378.47,-1651.5332141894335,86.833,200000,286764.8684262305,86764.8684262305,1.4338243421311525
2021-04-17,-2,-2.6853498610452267,0.0,356.64,0.0,93.96,200000,220919.3094024158,20919.30940241579,1.1045965470120789
2021-04-18,-2,-3.6662837653182283,0.0,317.23,0.0,119.841,200000,220919.3094024158,20919.30940241579,1.1045965470120789
2021-04-19,-2,-2.6703007588225067,0.0,294.09,0.0,109.129,200000,220919.3094024158,20919.30940241579,1.1045965470120789
2021-04-20,-2,-1.9089770645028732,0.0,317.15,0.0,108.138,200000,220919.3094024158,20919.30940241579,1.1045965470120789
2021-04-21,-2,-1.5294243384011603,0.0,294.62,0.0,96.846,200000,220919.3094024158,20919.30940241579,1.1045965470120789
2021-04-22,-2,-1.3260205878750257,0.0,275.97,0.0,89.828,200000,220919.3094024158,20919.30940241579,1.1045965470120789
2021-04-23,-2,-1.220225101924128,0.0,262.52,0.0,86.096,200000,220919.3094024158,20919.30940241579,1.1045965470120789
2021-04-24,-1,-1.0560552964287375,448.7129004395658,246.17,-1388.6610517601314,79.544,200000,220919.30940241576,20919.30940241576,1.1045965470120789
2021-04-25,-1,-0.9447149093091918,448.7129004395658,247.06,-1388.6610517601314,79.596,200000,221390.87425849854,21390.874258498545,1.1069543712924927
2021-04-26,-1,-0.8742187037903751,448.7129004395658,278.62,-1388.6610517601314,90.206,200000,250285.94715554622,50285.94715554622,1.251429735777731
2021-04-27,-1,-0.7634218926000332,448.7129004395658,292.8,-1388.6610517601314,94.117,200000,262079.74945721315,62079.749457213155,1.3103987472860656
2021-04-28,-1,-0.6435234941731321,448.7129004395658,288.78,-1388.6610517601314,91.795,200000,257051.45263525905,57051.45263525905,1.2852572631762953
2021-04-29,-1,-0.49305054566828554,448.7129004395658,286.63,-1388.6610517601314,89.448,200000,252827.53241083294,52827.53241083294,1.2641376620541647
2021-04-30,-1,-0.28617056897363113,448.7129004395658,319.62,-1388.6610517601314,96.965,200000,278069.1361224152,78069.13612241519,1.390345680612076
2021-05-01,-1,-0.43404942960159515,448.7129004395658,321.98,-1388.6610517601314,102.2,200000,286397.73917341686,86397.73917341686,1.4319886958670844
2021-05-02,-1,-0.6827709187366574,448.7129004395658,315.17,-1388.6610517601314,106.817,200000,289753.45239739993,89753.45239739993,1.4487672619869998
2021-05-03,0,-0.1611882511037364,0.0,342.75,0.0,107.046,200000,215773.57372346963,15773.573723469628,1.078867868617348
2021-05-04,1,1.0449952308389514,-299.17028135359885,360.62,1118.368649311013,96.468,200000,215773.57372346963,15773.573723469628,1.078867868617348
2021-05-05,1,0.6357283315287953,-299.17028135359885,396.74,1118.368649311013,114.883,200000,247174.36296302394,47174.362963023945,1.2358718148151198
2021-05-06,2,1.4821644961836828,0.0,443.11,0.0,122.794,200000,211009.9571705663,11009.957170566311,1.0550497858528316
2021-05-07,1,1.0547510482211417,-261.07985099424207,404.11,895.7496653644226,117.784,200000,211009.9571705663,11009.957170566311,1.0550497858528316
2021-05-08,2,1.2695353311086803,0.0,408.83,0.0,116.473,200000,213416.5818785519,13416.581878551893,1.0670829093927594
2021-05-09,0,0.7762132912792737,0.0,406.96,0.0,119.599,200000,213416.5818785519,13416.581878551893,1.0670829093927594
2021-05-10,2,1.2667394441988913,0.0,371.63,0.0,104.943,200000,213416.5818785519,13416.581878551893,1.0670829093927594
2021-05-11,2,1.680231984052117,0.0,426.74,0.0,115.724,200000,213416.5818785519,13416.581878551893,1.0670829093927594
2021-05-12,2,1.8716721977159272,0.0,359.0,0.0,94.286,200000,213416.5818785519,13416.581878551893,1.0670829093927594
2021-05-13,2,1.288523159100063,0.0,357.29,0.0,96.686,200000,213416.5818785519,13416.581878551893,1.0670829093927594
2021-05-14,1,1.105126769461561,-287.6156732683107,371.01,1057.963266039499,100.862,200000,213416.5818785519,13416.581878551893,1.0670829093927594
2021-05-15,1,0.817632589683793,-287.6156732683107,336.28,1057.963266039499,92.735,200000,194829.62208284045,-5170.377917159552,0.9741481104142022
2021-05-16,1,0.5212576124744177,-287.6156732683107,331.6,1057.963266039499,92.911,200000,193669.78226676772,-6330.217733232275,0.9683489113338386
2021-05-17,0,-0.07859900035526445,0.0,294.45,0.0,85.634,200000,207507.3905483795,7507.39054837951,1.0375369527418976
2021-05-18,0,0.043325041625805936,0.0,304.52,0.0,87.421,200000,207507.3905483795,7507.39054837951,1.0375369527418976
2021-05-19,0,-0.2605323859659421,0.0,189.04,0.0,55.124,200000,207507.3905483795,7507.39054837951,1.0375369527418976
2021-05-20,-2,-1.4154140790219798,0.0,226.94,0.0,71.705,200000,207507.3905483795,7507.39054837951,1.0375369527418976
2021-05-21,-1,-1.0635675559989193,550.8850763204298,188.34,-1793.4641626625255,57.851,200000,207507.3905483795,7507.39054837951,1.0375369527418976
2021-05-22,-1,-0.2272481681617994,550.8850763204298,178.31,-1793.4641626625255,51.385,200000,190385.47395710973,-9614.52604289027,0.9519273697855487
2021-05-23,-1,-0.28394198329291137,550.8850763204298,149.93,-1793.4641626625255,43.103,200000,159897.8852959649,-40102.114704035106,0.7994894264798245
2021-05-24,0,1.2995734351015804,0.0,201.48,0.0,54.04,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-05-25,0,-0.48846233588161997,0.0,195.0,0.0,56.599,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-05-26,0,-0.554895041723587,0.0,214.1,0.0,62.5,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-05-27,-2,-1.4720160881134476,0.0,205.1,0.0,62.947,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-05-28,0,-0.7688821484411604,0.0,183.22,0.0,54.421,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-05-29,0,0.12090961867648478,0.0,176.53,0.0,50.092,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-05-30,0,0.12933528398895106,0.0,181.8,0.0,51.579,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-05-31,0,0.23698041521166027,0.0,197.42,0.0,55.865,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-01,0,0.4585351923788116,0.0,191.5,0.0,53.951,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-02,0,0.2135228401044438,0.0,202.42,0.0,57.8,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-03,0,-0.24310725788374046,0.0,210.25,0.0,61.321,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-04,0,-0.3941253026164414,0.0,191.25,0.0,56.25,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-05,0,-0.8720856514796445,0.0,185.23,0.0,55.635,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-06,-2,-1.2256199324377646,0.0,185.45,0.0,56.7,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-07,0,-0.34710311508392827,0.0,172.58,0.0,51.08,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-08,0,-0.09020668798451736,0.0,166.22,0.0,48.735,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-09,0,0.08372224401759377,0.0,176.76,0.0,51.297,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-10,0,-0.7371542753731591,0.0,170.04,0.0,50.561,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-11,0,0.4666793934610425,0.0,165.71,0.0,47.443,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-12,0,0.8219693249812153,0.0,163.5,0.0,46.25,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-13,0,0.8249558583709599,0.0,172.55,0.0,49.201,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-14,0,0.7727805160435917,0.0,177.91,0.0,50.735,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-15,0,-0.09628983872321153,0.0,171.94,0.0,50.139,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-16,0,-0.7754811746038452,0.0,164.5,0.0,48.639,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-17,0,-0.9138559268385716,0.0,163.93,0.0,48.623,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-18,0,-0.2521491897972105,0.0,155.32,0.0,45.422,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-19,0,-0.48418483377404503,0.0,150.94,0.0,44.445,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-20,0,0.0451409547436744,0.0,153.28,0.0,44.679,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-21,2,3.4840797029681023,0.0,123.09,0.0,32.046,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-22,2,3.0522806227406734,0.0,119.37,0.0,30.115,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-23,2,1.8039047352940623,0.0,127.43,0.0,33.453,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-24,2,1.3521746610035597,0.0,131.43,0.0,34.978,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-25,2,1.5531753604107768,0.0,119.77,0.0,31.229,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-26,2,1.9912253108468445,0.0,124.32,0.0,31.167,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-27,2,1.696138561752224,0.0,127.22,0.0,31.961,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-28,2,1.517515686194923,0.0,132.23,0.0,33.171,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-29,2,1.423555539075,0.0,140.85,0.0,35.148,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-06-30,1,1.1652558099032306,-664.1734264579804,145.62,2639.078104147869,36.648,200000,193433.86872162222,-6566.131278377783,0.9671693436081111
2021-07-01,2,1.319416359078368,0.0,138.16,0.0,34.097,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-02,0,0.37398907555434174,0.0,135.35,0.0,35.438,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-03,0,0.3172191883046044,0.0,138.81,0.0,36.348,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-04,0,-0.06113419389377723,0.0,140.22,0.0,37.545,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-05,0,-0.30926474621836997,0.0,132.52,0.0,35.916,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-06,0,-0.5339371775719807,0.0,134.94,0.0,36.88,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-07,0,-0.6839045762193774,0.0,135.15,0.0,36.998,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-08,0,-0.4795263029305099,0.0,126.48,0.0,34.018,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-09,0,-0.7458801976546268,0.0,128.41,0.0,34.674,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-10,0,-0.5248209722095815,0.0,128.42,0.0,34.062,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-11,0,-0.6011914952284372,0.0,128.44,0.0,34.203,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-12,0,-0.555337034451528,0.0,126.62,0.0,33.747,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-13,0,-0.8741615398616644,0.0,123.93,0.0,33.463,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-14,0,-0.4925937871367069,0.0,123.25,0.0,32.839,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-15,0,0.6843219533055684,0.0,122.87,0.0,31.406,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-16,0,0.4189826567556949,0.0,114.77,0.0,29.665,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-17,0,0.8905708671590562,0.0,116.08,0.0,29.589,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-18,0,0.7234921644016302,0.0,115.78,0.0,29.733,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-19,2,3.9275887390758046,0.0,137.98,0.0,27.702,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-20,2,2.6165988248592225,0.0,125.26,0.0,25.845,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-21,2,2.381233970454839,0.0,139.02,0.0,27.907,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-22,2,1.8881378943506697,0.0,142.2,0.0,28.93,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-23,2,1.5056736040122423,0.0,142.76,0.0,29.568,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-24,0,0.9420489915722864,0.0,140.89,0.0,30.712,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-25,0,0.7675467274659509,0.0,139.6,0.0,30.759,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-26,0,0.4050514652565725,0.0,142.17,0.0,32.451,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-27,0,0.16299328045396452,0.0,146.04,0.0,34.072,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-28,0,0.3637330829757541,0.0,152.63,0.0,34.555,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-29,0,0.7817205224409137,0.0,164.24,0.0,35.231,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-30,0,-0.7004539642023003,0.0,165.36,0.0,41.66,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-07-31,-2,-1.4822871400345796,0.0,163.77,0.0,45.81,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-08-01,-1,-1.0167646689999161,609.3121393467972,160.19,-2318.3153199839307,42.102,200000,195211.42320392688,-4788.576796073117,0.9760571160196344
2021-08-02,-1,-1.183834479315446,609.3121393467972,161.75,-2318.3153199839307,43.389,200000,199145.62195812722,-854.3780418727838,0.9957281097906361
2021-08-03,-1,-1.0970838392576674,609.3121393467972,156.41,-2318.3153199839307,41.473,200000,191450.0029809261,-8549.997019073897,0.9572500149046305
2021-08-04,-1,-1.1919913546173406,609.3121393467972,161.58,-2318.3153199839307,43.64,200000,199623.93603975425,-376.06396024575224,0.9981196801987713
2021-08-05,-1,-1.0766435093619646,609.3121393467972,164.41,-2318.3153199839307,43.891,200000,201930.18653942161,1930.1865394216147,1.0096509326971081
2021-08-06,-1,-1.0172662101214855,609.3121393467972,167.19,-2318.3153199839307,44.473,200000,204973.33380303637,4973.333803036367,1.0248666690151818
2021-08-07,-2,-1.2197190488274532,0.0,170.34,0.0,46.954,200000,200275.37092211895,275.37092211894924,1.0013768546105948
2021-08-08,-1,-1.1837094641273882,619.5872135939826,161.62,-2222.762767997591,45.051,200000,200275.37092211895,275.37092211894924,1.0013768546105948
2021-08-09,-1,-0.5875588620938971,619.5872135939826,179.06,-2222.762767997591,46.501,200000,214303.9779407945,14303.977940794488,1.0715198897039724
2021-08-10,-1,-0.6880168621134263,619.5872135939826,175.82,-2222.762767997591,46.681,200000,212696.61266698956,12696.61266698956,1.0634830633349477
2021-08-11,-1,-0.714558086188162,619.5872135939826,181.49,-2222.762767997591,48.741,200000,220788.5634701425,20788.563470142486,1.1039428173507124
2021-08-12,-1,-0.6899607883819012,619.5872135939826,180.2,-2222.762767997591,48.611,200000,219700.33680476653,19700.336804766528,1.0985016840238326
2021-08-13,-1,-0.6584438289910541,619.5872135939826,204.6,-2222.762767997591,55.424,200000,249961.94755482732,49961.94755482732,1.2498097377741366
2021-08-14,-1,-0.9567095652189762,619.5872135939826,199.02,-2222.762767997591,55.809,200000,247360.41456865196,47360.41456865196,1.2368020728432598
2021-08-15,-1,-0.5689850917773204,619.5872135939826,215.87,-2222.762767997591,58.913,200000,264699.9147495751,64699.91474957508,1.3234995737478754
2021-08-16,-1,-0.8207940646146946,619.5872135939826,200.98,-2222.762767997591,56.34,200000,249755.09253710287,49755.09253710287,1.2487754626855143
2021-08-17,0,-0.02550360693891142,0.0,194.76,0.0,51.863,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-08-18,2,2.6321447623110372,0.0,209.79,0.0,51.556,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-08-19,2,2.2965027710048744,0.0,220.09,0.0,54.334,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-08-20,2,2.266575002772532,0.0,232.73,0.0,56.542,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-08-21,2,2.5585407303449292,0.0,237.27,0.0,55.368,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-08-22,2,2.8960708861979323,0.0,255.26,0.0,55.495,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-08-23,2,1.966689854401949,0.0,270.58,0.0,60.763,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-08-24,2,1.74038858455663,0.0,248.16,0.0,55.528,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-08-25,2,2.02911813457045,0.0,264.46,0.0,56.304,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-08-26,2,1.3692221604529897,0.0,232.1,0.0,51.39,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-08-27,0,0.881593941752183,0.0,242.3,0.0,55.52,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-08-28,0,0.7290871034087038,0.0,236.4,0.0,54.51,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-08-29,0,0.16319359380127513,0.0,225.3,0.0,54.45,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-08-30,0,0.27489256088663017,0.0,216.6,0.0,51.58,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-08-31,0,0.4675435637630972,0.0,223.7,0.0,52.09,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-09-01,0,0.4921314132568302,0.0,238.9,0.0,55.19,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-09-02,0,0.3760283422608046,0.0,239.0,0.0,55.41,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-09-03,0,0.3192600257008985,0.0,247.5,0.0,57.27,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-09-04,0,0.3161806662182673,0.0,251.8,0.0,57.95,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-09-05,-2,-1.206204318617862,0.0,264.4,0.0,65.78,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-09-06,-2,-1.447924290745669,0.0,255.7,0.0,63.62,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-09-07,0,-0.7589527717640671,0.0,207.3,0.0,49.84,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-09-08,-1,-1.0857159713932474,483.1029019316161,201.7,-1982.9437386977402,49.14,200000,194883.7106392139,-5116.28936078609,0.9744185531960695
2021-09-09,-2,-1.5548291752656862,0.0,202.5,0.0,50.62,200000,197431.9850509413,-2568.0149490587064,0.9871599252547064
2021-09-10,-2,-1.3526575056146706,0.0,192.9,0.0,48.09,200000,197431.9850509413,-2568.0149490587064,0.9871599252547064
2021-09-11,-2,-1.4666041218669703,0.0,194.1,0.0,49.03,200000,197431.9850509413,-2568.0149490587064,0.9871599252547064
2021-09-12,-2,-1.3641726315327778,0.0,203.5,0.0,51.56,200000,197431.9850509413,-2568.0149490587064,0.9871599252547064
2021-09-13,0,-0.7344722301560533,0.0,196.6,0.0,48.43,200000,197431.9850509413,-2568.0149490587064,0.9871599252547064
2021-09-14,-1,-1.1811226685354221,479.9027346887246,205.7,-1904.6110848055305,51.83,200000,197431.9850509413,-2568.0149490587064,0.9871599252547064
2021-09-15,-1,-1.175114708008707,479.9027346887246,209.0,-1904.6110848055305,52.79,200000,200844.09071682737,844.0907168273698,1.0042204535841368
2021-09-16,0,-0.10189372918025652,0.0,208.3,0.0,50.62,200000,193879.65852813591,-6120.341471864085,0.9693982926406796
2021-09-17,0,-0.2224776528886116,0.0,199.3,0.0,48.77,200000,193879.65852813591,-6120.341471864085,0.9693982926406796
2021-09-18,0,-0.6770742778637395,0.0,199.4,0.0,49.65,200000,193879.65852813591,-6120.341471864085,0.9693982926406796
2021-09-19,0,-0.682852050811081,0.0,192.9,0.0,48.16,200000,193879.65852813591,-6120.341471864085,0.9693982926406796
2021-09-20,0,0.002656621594478655,0.0,170.1,0.0,41.57,200000,193879.65852813591,-6120.341471864085,0.9693982926406796
2021-09-21,0,0.9136204718614035,0.0,157.4,0.0,37.49,200000,193879.65852813591,-6120.341471864085,0.9693982926406796
2021-09-22,0,0.12758395443082465,0.0,175.5,0.0,42.93,200000,193879.65852813591,-6120.341471864085,0.9693982926406796
2021-09-23,2,1.378169823968083,0.0,184.7,0.0,43.9,200000,193879.65852813591,-6120.341471864085,0.9693982926406796
2021-09-24,2,1.302018853374126,0.0,165.5,0.0,39.74,200000,193879.65852813591,-6120.341471864085,0.9693982926406796
2021-09-25,2,1.6630818040325033,0.0,164.4,0.0,39.01,200000,193879.65852813591,-6120.341471864085,0.9693982926406796
2021-09-26,1,1.1835963547523307,-598.3940078028886,162.0,2503.611292976962,38.72,200000,193879.65852813591,-6120.341471864085,0.9693982926406796
2021-09-27,1,0.3379139896750578,-598.3940078028886,153.7,2503.611292976962,37.45,200000,185733.4019212912,-14266.598078708805,0.928667009606456
2021-09-28,1,0.29012449148696584,-598.3940078028886,147.3,2503.611292976962,35.93,200000,178098.19110602775,-21901.80889397225,0.8904909555301388
2021-09-29,1,0.40971722156843515,-598.3940078028886,152.6,2503.611292976962,37.08,200000,184148.83233430656,-15851.167665693443,0.9207441616715328
