date,statusList,zscore,ZRXUSDT_position,ZRXUSDT_price,DASHUSDT_position,DASHUSDT_price,init,total_asset,pnl,return
2021-02-28,0,-0.47684186925352856,0.0,1.2115,0.0,196.77,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-01,0,-0.46560166640082074,0.0,1.3565,0.0,224.94,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-02,0,-0.2173101179232818,0.0,1.3617,0.0,216.04,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-03,0,0.12619750277422623,0.0,1.4635,0.0,222.59,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-04,0,0.4335001896805062,0.0,1.3724,0.0,211.18,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-05,0,0.514603875136438,0.0,1.3389,0.0,205.7,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-06,0,0.8749196951111393,0.0,1.3703,0.0,208.61,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-07,0,0.9052156610264807,0.0,1.4204,0.0,214.79,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-08,0,0.6751359750755197,0.0,1.4198,0.0,218.23,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-09,0,-0.24031892228779103,0.0,1.4757,0.0,244.2,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-10,0,-0.46163763524824036,0.0,1.3933,0.0,234.41,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-11,0,-0.9728952592420106,0.0,1.3743,0.0,235.39,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-12,0,-0.9648098537435196,0.0,1.3396,0.0,224.69,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-13,-2,-1.7004717657471673,0.0,1.393,0.0,243.04,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-14,-2,-1.6901939333305827,0.0,1.3247,0.0,231.17,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-15,0,-0.7749315328263143,0.0,1.3282,0.0,221.42,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-16,0,0.5815446429607841,0.0,1.43,0.0,223.59,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-17,0,0.28995343766474524,0.0,1.4469,0.0,229.47,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-18,2,1.5368533013287122,0.0,1.5162,0.0,225.83,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-19,2,1.8569408315704405,0.0,1.5586,0.0,225.72,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-20,0,0.9003138269136308,0.0,1.5,0.0,227.11,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-21,0,0.7954577320512014,0.0,1.458,0.0,221.01,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-22,2,1.3810417238929098,0.0,1.417,0.0,206.6,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-23,2,2.0680996741563455,0.0,1.498,0.0,206.62,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-24,2,1.6844435493603906,0.0,1.3704,0.0,190.75,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-25,1,1.041176212951423,-50850.24514680508,1.3095,352.13324177546934,189.1,200000,133176.7920394825,-66823.2079605175,0.6658839601974125
2021-03-26,1,0.774432321068847,-50850.24514680508,1.3873,352.13324177546934,203.51,200000,142207.18112588846,-57792.818874111545,0.7110359056294423
2021-03-27,1,1.121755059005151,-50850.24514680508,1.4158,352.13324177546934,201.64,200000,142997.92395045227,-57002.07604954773,0.7149896197522614
2021-03-28,1,1.0011513865398085,-50850.24514680508,1.4542,352.13324177546934,207.72,200000,147091.54347408444,-52908.456525915564,0.7354577173704222
2021-03-29,2,1.5975866079399916,0.0,1.5948,0.0,214.98,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-03-30,2,2.7414281003953738,0.0,1.8486,0.0,216.3,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-03-31,2,2.1759757643265463,0.0,1.8818,0.0,222.44,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-04-01,2,1.8286283228637614,0.0,1.964,0.0,233.44,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-04-02,2,1.255351720738386,0.0,1.9601,0.0,243.59,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-04-03,0,0.7978014234380406,0.0,1.7262,0.0,222.84,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-04-04,0,-0.6134621198137659,0.0,1.835,0.0,270.78,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-04-05,0,-0.9010919302753401,0.0,1.8058,0.0,273.66,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-04-06,0,-0.40874027159827014,0.0,1.9261,0.0,275.99,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-04-07,0,-0.7605019407284492,0.0,1.712,0.0,253.45,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-04-08,0,-0.49820867041629724,0.0,1.8545,0.0,267.79,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-04-09,2,1.2333949520190597,0.0,2.1552,0.0,265.1,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-04-10,0,0.47088100194804844,0.0,2.1747,0.0,283.32,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-04-11,0,0.03880874874481598,0.0,2.1306,0.0,286.79,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-04-12,0,0.29065043079316133,0.0,2.1328,0.0,280.48,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-04-13,0,0.5585583057199199,0.0,2.2968,0.0,294.31,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-04-14,0,-0.630592900504802,0.0,2.1585,0.0,305.36,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-04-15,-1,-1.1657039499666284,31524.970125288204,2.1978,-212.01217668714327,326.8,200000,138571.15868271684,-61428.841317283164,0.6928557934135842
2021-04-16,-2,-2.487329204818784,0.0,2.0744,0.0,378.47,200000,153416.0091656021,-46583.990834397904,0.7670800458280105
2021-04-17,-2,-1.8972237040163649,0.0,2.0355,0.0,356.64,200000,153416.0091656021,-46583.990834397904,0.7670800458280105
2021-04-18,-2,-1.7862904316731802,0.0,1.762,0.0,317.23,200000,153416.0091656021,-46583.990834397904,0.7670800458280105
2021-04-19,-2,-1.7433123096691747,0.0,1.5827,0.0,294.09,200000,153416.0091656021,-46583.990834397904,0.7670800458280105
2021-04-20,-2,-1.576345211642299,0.0,1.7029,0.0,317.15,200000,153416.0091656021,-46583.990834397904,0.7670800458280105
2021-04-21,-2,-1.271580973927752,0.0,1.636,0.0,294.62,200000,153416.0091656021,-46583.990834397904,0.7670800458280105
2021-04-22,-2,-1.295763320204869,0.0,1.4909,0.0,275.97,200000,153416.0091656021,-46583.990834397904,0.7670800458280105
2021-04-23,0,-0.9678129366668232,0.0,1.4752,0.0,262.52,200000,153416.0091656021,-46583.990834397904,0.7670800458280105
2021-04-24,-1,-1.0974500784577774,57762.051643675484,1.328,-311.60581948572553,246.17,200000,153416.0091656021,-46583.990834397904,0.7670800458280105
2021-04-25,-1,-0.9772262683707783,57762.051643675484,1.3408,-311.60581948572553,247.06,200000,154432.69260598344,-45567.30739401656,0.7721634630299172
2021-04-26,-1,-0.8536339413867702,57762.051643675484,1.5226,-311.60581948572553,278.62,200000,174768.11325777316,-25231.886742226838,0.8738405662888657
2021-04-27,0,-0.06158571504584452,0.0,1.8259,0.0,292.8,200000,139186.4630148355,-60813.53698516451,0.6959323150741774
2021-04-28,0,-0.33388190361650544,0.0,1.7083,0.0,288.78,200000,139186.4630148355,-60813.53698516451,0.6959323150741774
2021-04-29,0,-0.330968729347628,0.0,1.6732,0.0,286.63,200000,139186.4630148355,-60813.53698516451,0.6959323150741774
2021-04-30,0,-0.47677548173383627,0.0,1.8027,0.0,319.62,200000,139186.4630148355,-60813.53698516451,0.6959323150741774
2021-05-01,0,0.09635842775402455,0.0,1.9426,0.0,321.98,200000,139186.4630148355,-60813.53698516451,0.6959323150741774
2021-05-02,0,0.06810954916838378,0.0,1.866,0.0,315.17,200000,139186.4630148355,-60813.53698516451,0.6959323150741774
2021-05-03,0,-0.4794993289693926,0.0,1.9001,0.0,342.75,200000,139186.4630148355,-60813.53698516451,0.6959323150741774
2021-05-04,-2,-2.3994054057814633,0.0,1.6773,0.0,360.62,200000,139186.4630148355,-60813.53698516451,0.6959323150741774
2021-05-05,-2,-2.132075592464346,0.0,1.8811,0.0,396.74,200000,139186.4630148355,-60813.53698516451,0.6959323150741774
2021-05-06,-2,-2.032861598361691,0.0,2.0519,0.0,443.11,200000,139186.4630148355,-60813.53698516451,0.6959323150741774
2021-05-07,-1,-1.109419214130559,34611.44452549746,2.0107,-172.213584190982,404.11,200000,139186.4630148355,-60813.53698516451,0.6959323150741774
2021-05-08,-2,-1.3939068776149552,0.0,1.9526,0.0,408.83,200000,142010.2360591483,-57989.7639408517,0.7100511802957414
2021-05-09,-2,-1.2132590787255422,0.0,1.9563,0.0,406.96,200000,142010.2360591483,-57989.7639408517,0.7100511802957414
2021-05-10,-2,-1.345292079092661,0.0,1.7365,0.0,371.63,200000,142010.2360591483,-57989.7639408517,0.7100511802957414
2021-05-11,-2,-1.6799411089959249,0.0,1.8645,0.0,426.74,200000,142010.2360591483,-57989.7639408517,0.7100511802957414
2021-05-12,-1,-1.1711164441628572,43132.74087569806,1.6462,-197.78584409352132,359.0,200000,142010.2360591483,-57989.7639408517,0.7100511802957414
2021-05-13,-1,-1.1722768765181197,43132.74087569806,1.6112,-197.78584409352132,357.29,200000,140162.37633509893,-59837.62366490107,0.7008118816754947
2021-05-14,-1,-0.9484141021796334,43132.74087569806,1.7027,-197.78584409352132,371.01,200000,146822.64390618843,-53177.35609381157,0.7341132195309421
2021-05-15,-1,-0.7986857944762503,43132.74087569806,1.5585,-197.78584409352132,336.28,200000,133733.80030654476,-66266.19969345524,0.6686690015327238
2021-05-16,-1,-0.5801607749962203,43132.74087569806,1.5692,-197.78584409352132,331.6,200000,133269.68288355705,-66730.31711644295,0.6663484144177853
2021-05-17,0,-0.08325228567860403,0.0,1.4667,0.0,294.45,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-05-18,0,0.5009103649327507,0.0,1.5998,0.0,304.52,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-05-19,0,0.5890433492425907,0.0,0.9923,0.0,189.04,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-05-20,0,0.3455589450097737,0.0,1.1564,0.0,226.94,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-05-21,2,1.4447332384525653,0.0,1.0341,0.0,188.34,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-05-22,2,1.4321928894433138,0.0,0.9585,0.0,178.31,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-05-23,2,1.3374813620571644,0.0,0.7951,0.0,149.93,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-05-24,0,0.038767747034550416,0.0,0.9864,0.0,201.48,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-05-25,0,0.3518618496077545,0.0,0.9767,0.0,195.0,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-05-26,2,1.3246578109064597,0.0,1.1494,0.0,214.1,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-05-27,2,1.2364950955839105,0.0,1.103,0.0,205.1,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-05-28,0,0.824134195563384,0.0,0.9645,0.0,183.22,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-05-29,0,0.3131627326516832,0.0,0.9005,0.0,176.53,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-05-30,0,0.39382244674799066,0.0,0.9363,0.0,181.8,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-05-31,0,0.36392300634268687,0.0,1.0201,0.0,197.42,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-01,0,0.910353836823948,0.0,1.0262,0.0,191.5,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-02,2,1.8129743980699868,0.0,1.1463,0.0,202.42,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-03,2,1.6606769083008321,0.0,1.1887,0.0,210.25,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-04,2,1.321462038657332,0.0,1.0668,0.0,191.25,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-05,2,1.4059486811883157,0.0,1.04,0.0,185.23,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-06,2,1.6737602517169472,0.0,1.0612,0.0,185.45,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-07,0,0.7424281093404891,0.0,0.953,0.0,172.58,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-08,2,1.4887916894393105,0.0,0.9547,0.0,166.22,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-09,0,0.3130057025657285,0.0,0.9663,0.0,176.76,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-10,0,0.4275675672517169,0.0,0.9343,0.0,170.04,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-11,0,-0.7047972363785443,0.0,0.8635,0.0,165.71,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-12,0,-0.67188916951324,0.0,0.8523,0.0,163.5,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-13,0,-0.9170137820966721,0.0,0.8951,0.0,172.55,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-14,-2,-1.3022721024151858,0.0,0.9105,0.0,177.91,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-15,0,-0.8758482569218705,0.0,0.8936,0.0,171.94,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-16,0,-0.4969441330835446,0.0,0.8677,0.0,164.5,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-17,0,-0.22912560211423497,0.0,0.8751,0.0,163.93,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-18,0,-0.6465469764440502,0.0,0.8169,0.0,155.32,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-19,0,-0.8469563688803518,0.0,0.7885,0.0,150.94,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-20,-1,-1.1806320273449582,86721.63003931333,0.7898,-446.84722993899834,153.28,200000,136985.48681009933,-63014.51318990067,0.6849274340504967
2021-06-21,-2,-2.0434503709741194,0.0,0.6018,0.0,123.09,200000,139798.83538563186,-60201.16461436814,0.6989941769281593
2021-06-22,-2,-1.8758650586754617,0.0,0.5799,0.0,119.37,200000,139798.83538563186,-60201.16461436814,0.6989941769281593
2021-06-23,-1,-1.0283649021575283,108674.46780599492,0.6432,-548.5318817610918,127.43,200000,139798.83538563186,-60201.16461436814,0.6989941769281593
2021-06-24,-1,-0.9612238286459787,108674.46780599492,0.6623,-548.5318817610918,131.43,200000,144068.64524777074,-55931.354752229265,0.7203432262388536
2021-06-25,-1,-0.9492683934107503,108674.46780599492,0.6011,-548.5318817610918,119.77,200000,131021.88607670949,-68978.11392329051,0.6551094303835474
2021-06-26,-2,-1.6026551318379951,0.0,0.6007,0.0,124.32,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-06-27,0,-0.7310742791242365,0.0,0.6381,0.0,127.22,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-06-28,0,0.801990384776909,0.0,0.7013,0.0,132.23,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-06-29,0,0.12184495705041846,0.0,0.7271,0.0,140.85,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-06-30,0,-0.15854469730092596,0.0,0.7425,0.0,145.62,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-01,0,-0.8321304030654968,0.0,0.6892,0.0,138.16,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-02,0,-0.0015324340563694669,0.0,0.691,0.0,135.35,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-03,0,-0.2703436632941564,0.0,0.7024,0.0,138.81,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-04,0,0.455009765731014,0.0,0.7246,0.0,140.22,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-05,0,0.8766204097948342,0.0,0.6933,0.0,132.52,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-06,2,1.2295480807412098,0.0,0.7131,0.0,134.94,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-07,2,3.3004120061236266,0.0,0.7897,0.0,135.15,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-08,2,3.6222681864351416,0.0,0.8455,0.0,126.48,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-09,2,2.495369664885622,0.0,0.8384,0.0,128.41,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-10,2,1.5422022041624184,0.0,0.7901,0.0,128.42,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-11,2,1.4483774057651717,0.0,0.7967,0.0,128.44,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-12,0,0.8958033339346645,0.0,0.7525,0.0,126.62,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-13,0,0.5391719184716648,0.0,0.7158,0.0,123.93,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-14,0,0.5484260563816761,0.0,0.717,0.0,123.25,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-15,0,-0.13147593818795367,0.0,0.671,0.0,122.87,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-16,0,-0.30319602415183644,0.0,0.6201,0.0,114.77,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-17,0,-0.3478327204269994,0.0,0.6273,0.0,116.08,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-18,0,-0.4056466239358528,0.0,0.6228,0.0,115.78,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-19,-2,-2.233093738121428,0.0,0.5842,0.0,137.98,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-20,-2,-1.7842792755477643,0.0,0.5476,0.0,125.26,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-21,-2,-1.3806436239061115,0.0,0.6358,0.0,139.02,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-22,-2,-1.3638855543616015,0.0,0.6418,0.0,142.2,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-23,-2,-1.2202971672098375,0.0,0.6507,0.0,142.76,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-24,-1,-1.0074735560425885,108542.4141429188,0.6574,-506.4644975339259,140.89,200000,142711.56611510963,-57288.43388489037,0.7135578305755481
2021-07-25,-1,-0.8821877613660021,108542.4141429188,0.6587,-506.4644975339259,139.6,200000,142199.33205167667,-57800.66794832333,0.7109966602583833
2021-07-26,-1,-0.7886678089749969,108542.4141429188,0.6755,-506.4644975339259,142.17,200000,145324.4583679399,-54675.54163206011,0.7266222918396994
2021-07-27,-1,-0.5755893532222353,108542.4141429188,0.7105,-506.4644975339259,146.04,200000,151083.46046839835,-48916.53953160165,0.7554173023419918
2021-07-28,-1,-0.8128254966823156,108542.4141429188,0.7071,-506.4644975339259,152.63,200000,154052.017299061,-45947.982700939,0.770260086495305
2021-07-29,-1,-0.7761254679080506,108542.4141429188,0.7575,-506.4644975339259,164.24,200000,165402.60778823297,-34597.39221176703,0.8270130389411648
2021-07-30,-1,-0.5379558309374946,108542.4141429188,0.7797,-506.4644975339259,165.36,200000,168379.48961944378,-31620.510380556225,0.8418974480972189
2021-07-31,0,0.06257181445475592,0.0,0.8192,0.0,163.77,200000,136737.3112103616,-63262.6887896384,0.683686556051808
2021-08-01,0,-0.10924384605992413,0.0,0.7794,0.0,160.19,200000,136737.3112103616,-63262.6887896384,0.683686556051808
2021-08-02,0,0.41143241863240887,0.0,0.8171,0.0,161.75,200000,136737.3112103616,-63262.6887896384,0.683686556051808
2021-08-03,2,1.6167596262410817,0.0,0.8576,0.0,156.41,200000,136737.3112103616,-63262.6887896384,0.683686556051808
2021-08-04,2,1.3910064296385298,0.0,0.87,0.0,161.58,200000,136737.3112103616,-63262.6887896384,0.683686556051808
2021-08-05,2,1.441711205028635,0.0,0.8884,0.0,164.41,200000,136737.3112103616,-63262.6887896384,0.683686556051808
2021-08-06,2,1.3472212961794165,0.0,0.8964,0.0,167.19,200000,136737.3112103616,-63262.6887896384,0.683686556051808
2021-08-07,2,1.6147878919966656,0.0,0.9334,0.0,170.34,200000,136737.3112103616,-63262.6887896384,0.683686556051808
2021-08-08,2,2.045728733645631,0.0,0.9312,0.0,161.62,200000,136737.3112103616,-63262.6887896384,0.683686556051808
2021-08-09,0,0.9061961286042861,0.0,0.956,0.0,179.06,200000,136737.3112103616,-63262.6887896384,0.683686556051808
2021-08-10,2,1.2790749459609607,0.0,0.974,0.0,175.82,200000,136737.3112103616,-63262.6887896384,0.683686556051808
2021-08-11,1,1.0229338544282252,-68760.59097373107,0.9943,376.7075629796727,181.49,200000,136737.3112103616,-63262.6887896384,0.683686556051808
2021-08-12,1,0.459466798790809,-68760.59097373107,0.9531,376.7075629796727,180.2,200000,133418.4221060001,-66581.5778939999,0.6670921105300005
2021-08-13,0,0.09430062302654932,0.0,1.0596,0.0,204.6,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-14,0,0.5624619387702657,0.0,1.0687,0.0,199.02,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-15,0,-0.8055783913082423,0.0,1.062,0.0,215.87,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-16,0,-0.2706259746398409,0.0,1.0273,0.0,200.98,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-17,0,-0.46821546348518545,0.0,0.9899,0.0,194.76,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-18,-2,-2.082037037808253,0.0,0.9653,0.0,209.79,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-19,-2,-1.8182004877450153,0.0,1.0278,0.0,220.09,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-20,-2,-1.933980533063997,0.0,1.0589,0.0,232.73,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-21,-2,-1.8466495352751624,0.0,1.0706,0.0,237.27,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-22,-2,-1.8681027311908343,0.0,1.1226,0.0,255.26,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-23,-2,-1.8399302502172383,0.0,1.1594,0.0,270.58,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-24,-2,-1.6266104604155605,0.0,1.0606,0.0,248.16,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-25,-2,-1.3089867289515718,0.0,1.1502,0.0,264.46,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-26,0,-0.8718548493830057,0.0,1.048,0.0,232.1,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-27,0,-0.6416264973655845,0.0,1.112,0.0,242.3,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-28,0,-0.6165515484497633,0.0,1.0798,0.0,236.4,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-29,0,0.14077210273276886,0.0,1.0961,0.0,225.3,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-30,0,0.16934456172844925,0.0,1.0473,0.0,216.6,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-08-31,0,0.05605925039715587,0.0,1.0636,0.0,223.7,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-09-01,0,-0.03171306176264809,0.0,1.122,0.0,238.9,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-09-02,0,-0.0007099142348399077,0.0,1.1188,0.0,239.0,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-09-03,0,0.4712612919849612,0.0,1.1788,0.0,247.5,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-09-04,2,1.2220166910367527,0.0,1.2449,0.0,251.8,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-09-05,2,1.4322651733769176,0.0,1.3138,0.0,264.4,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-09-06,2,1.8267526853339286,0.0,1.2915,0.0,255.7,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-09-07,0,0.9815385925893495,0.0,1.0121,0.0,207.3,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-09-08,2,1.3446421857013686,0.0,1.0082,0.0,201.7,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-09-09,2,2.0952990566445404,0.0,1.0708,0.0,202.5,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-09-10,2,1.636955908204719,0.0,1.0085,0.0,192.9,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-09-11,2,1.698369309904102,0.0,1.0318,0.0,194.1,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-09-12,2,1.3001809939649651,0.0,1.0638,0.0,203.5,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-09-13,0,0.9336309529694773,0.0,1.0102,0.0,196.6,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-09-14,1,1.004559091022246,-62240.12118189273,1.0646,322.1236412748809,205.7,200000,132521.666020486,-67478.33397951399,0.66260833010243
2021-09-15,1,0.9906072818221109,-62240.12118189273,1.0854,322.1236412748809,209.0,200000,134879.26855727646,-65120.73144272354,0.6743963427863823
2021-09-16,2,1.9464649627120738,0.0,1.1429,0.0,208.3,200000,136557.54604171353,-63442.45395828647,0.6827877302085676
2021-09-17,2,1.552554521558265,0.0,1.0809,0.0,199.3,200000,136557.54604171353,-63442.45395828647,0.6827877302085676
2021-09-18,2,1.9096725087701676,0.0,1.1155,0.0,199.4,200000,136557.54604171353,-63442.45395828647,0.6827877302085676
2021-09-19,2,1.480155740137225,0.0,1.0668,0.0,192.9,200000,136557.54604171353,-63442.45395828647,0.6827877302085676
2021-09-20,0,0.7253764146944427,0.0,0.9087,0.0,170.1,200000,136557.54604171353,-63442.45395828647,0.6827877302085676
2021-09-21,0,0.7429073025865491,0.0,0.8448,0.0,157.4,200000,136557.54604171353,-63442.45395828647,0.6827877302085676
2021-09-22,2,1.357113730743358,0.0,0.9727,0.0,175.5,200000,136557.54604171353,-63442.45395828647,0.6827877302085676
2021-09-23,0,0.6193228266971739,0.0,0.9946,0.0,184.7,200000,136557.54604171353,-63442.45395828647,0.6827877302085676
2021-09-24,2,1.2671458437914005,0.0,0.9181,0.0,165.5,200000,136557.54604171353,-63442.45395828647,0.6827877302085676
2021-09-25,1,1.0191274922781497,-75304.70168838289,0.9067,415.321003776501,164.4,200000,136557.54604171353,-63442.45395828647,0.6827877302085676
2021-09-26,1,0.9641946917620139,-75304.70168838289,0.8948,415.321003776501,162.0,200000,134664.6496825582,-65335.3503174418,0.673323248412791
2021-09-27,1,0.9996360981974479,-75304.70168838289,0.8509,415.321003776501,153.7,200000,127911.6089470932,-72088.3910529068,0.6395580447354661
