date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,ZECUSDT_position,ZECUSDT_price,init,total_asset,pnl,return
2021-02-22,2,2.825952976044078,0.0,0.0034332,0.0,144.39,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-23,2,2.2615352657532424,0.0,0.0030186,0.0,127.13,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-24,2,1.9331515482479056,0.0,0.0031333,0.0,130.96,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-25,2,1.7446763250601836,0.0,0.0029679,0.0,121.25,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-26,2,1.4498598766920145,0.0,0.0028118,0.0,118.23,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-27,1,1.080926882302906,-37278738.59608591,0.0026422,822.3232853446168,119.78,200000,196995.7662371564,-3004.2337628435926,0.984978831185782
2021-02-28,1,0.949039625689592,-37278738.59608591,0.0024256,822.3232853446168,111.31,200000,181956.11323037528,-18043.886769624718,0.9097805661518764
2021-03-01,1,0.9599856173044852,-37278738.59608591,0.002807,822.3232853446168,124.4,200000,206938.4359360835,6938.435936083493,1.0346921796804174
2021-03-02,1,0.822246432788653,-37278738.59608591,0.0026748,822.3232853446168,120.51,200000,198811.34911369038,-1188.6508863096242,0.9940567455684519
2021-03-03,1,0.6108064916602693,-37278738.59608591,0.0026857,822.3232853446168,126.69,200000,204299.64526781742,4299.645267817425,1.021498226339087
2021-03-04,1,0.4359280735155313,-37278738.59608591,0.0024918,822.3232853446168,122.03,200000,193239.27134433045,-6760.728655669547,0.9661963567216523
2021-03-05,1,0.9994816066461266,-37278738.59608591,0.0030274,822.3232853446168,121.12,200000,212457.4495467305,12457.449546730495,1.0622872477336525
2021-03-06,1,0.749846534198853,-37278738.59608591,0.0029855,822.3232853446168,125.19,200000,214242.32617090706,14242.326170907065,1.0712116308545354
2021-03-07,1,0.5992550356304918,-37278738.59608591,0.0030384,822.3232853446168,130.08,200000,220235.53230797523,20235.532307975227,1.101177661539876
2021-03-08,1,0.5013197113361921,-37278738.59608591,0.0030073,822.3232853446168,129.55,200000,218640.33219640428,18640.332196404284,1.0932016609820214
2021-03-09,1,0.3376877896391429,-37278738.59608591,0.0031371,822.3232853446168,137.69,200000,230172.8240088814,30172.824008881405,1.150864120044407
2021-03-10,0,0.07067776425854706,0.0,0.0030958,0.0,139.82,200000,197426.04342603486,-2573.9565739651443,0.9871302171301742
2021-03-11,0,-0.7350396578737873,0.0,0.0031403,0.0,151.86,200000,197426.04342603486,-2573.9565739651443,0.9871302171301742
2021-03-12,-2,-1.7464804125733742,0.0,0.0029625,0.0,145.36,200000,197426.04342603486,-2573.9565739651443,0.9871302171301742
2021-03-13,2,3.2046070524750494,0.0,0.004619,0.0,156.12,200000,197426.04342603486,-2573.9565739651443,0.9871302171301742
2021-03-14,2,4.037855991935723,0.0,0.0072737,0.0,143.18,200000,197426.04342603486,-2573.9565739651443,0.9871302171301742
2021-03-15,2,2.9372040630788785,0.0,0.00708,0.0,135.1,200000,197426.04342603486,-2573.9565739651443,0.9871302171301742
2021-03-16,2,2.111398455866837,0.0,0.0068416,0.0,139.41,200000,197426.04342603486,-2573.9565739651443,0.9871302171301742
2021-03-17,2,1.807881056814491,0.0,0.0071676,0.0,146.02,200000,197426.04342603486,-2573.9565739651443,0.9871302171301742
2021-03-18,2,1.6351284902626086,0.0,0.0071323,0.0,142.97,200000,197426.04342603486,-2573.9565739651443,0.9871302171301742
2021-03-19,2,1.7150589668538192,0.0,0.00815,0.0,150.31,200000,197426.04342603486,-2573.9565739651443,0.9871302171301742
2021-03-20,2,1.2408948594484908,0.0,0.0077178,0.0,155.03,200000,197426.04342603486,-2573.9565739651443,0.9871302171301742
2021-03-21,2,1.3775026508550878,0.0,0.0080067,0.0,148.18,200000,197426.04342603486,-2573.9565739651443,0.9871302171301742
2021-03-22,1,1.1854842281604203,-13303641.740298845,0.00742,707.468083659553,139.53,200000,197426.04342603486,-2573.9565739651443,0.9871302171301742
2021-03-23,2,1.247148892506963,0.0,0.0076374,0.0,136.02,200000,202801.46811402088,2801.468114020885,1.0140073405701044
2021-03-24,1,1.1575877454025767,-14022864.30238974,0.0072311,794.240887107468,127.67,200000,202801.46811402088,2801.468114020885,1.0140073405701044
2021-03-25,2,1.4197725238637073,0.0,0.0077737,0.0,123.02,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-03-26,2,2.0110879682758656,0.0,0.0104099,0.0,133.46,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-03-27,2,1.6125697064735351,0.0,0.0099946,0.0,133.62,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-03-28,2,1.2321858094979097,0.0,0.0101872,0.0,144.87,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-03-29,2,1.9191946720296587,0.0,0.0129999,0.0,149.18,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-03-30,2,2.7394564193719977,0.0,0.0181274,0.0,154.6,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-03-31,2,1.9542380490705102,0.0,0.0167518,0.0,158.22,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-01,2,1.7332359311742476,0.0,0.0173532,0.0,165.53,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-02,2,2.655277265483199,0.0,0.0242549,0.0,169.52,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-03,2,1.9659393452803036,0.0,0.0230732,0.0,171.61,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-04,2,1.964680229199714,0.0,0.0272443,0.0,187.14,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-05,2,1.696200428712085,0.0,0.0285997,0.0,197.13,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-06,0,0.871300519020152,0.0,0.0227351,0.0,191.11,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-07,0,0.8009205932405762,0.0,0.0204695,0.0,171.26,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-08,0,0.8685256319933007,0.0,0.0231061,0.0,184.74,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-09,0,0.2905235906773943,0.0,0.0209399,0.0,194.65,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-10,0,-0.22944668488524497,0.0,0.0191341,0.0,206.15,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-11,0,-0.44073432447050115,0.0,0.0197457,0.0,222.31,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-12,0,-0.6610695221949745,0.0,0.0187987,0.0,221.39,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-13,0,-0.8363752835204658,0.0,0.0187208,0.0,225.98,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-14,-2,-1.2379133747350608,0.0,0.01757,0.0,237.5,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-15,-2,-1.2318984614671227,0.0,0.0185614,0.0,252.27,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-16,-2,-1.331845222568515,0.0,0.0190209,0.0,270.03,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-17,-2,-1.4325037061356478,0.0,0.0188709,0.0,279.95,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-18,-2,-1.3968108288107606,0.0,0.0170608,0.0,260.05,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-19,-1,-1.1159397522694592,6783412.574598807,0.0157814,-474.62534783761305,225.55,200000,214103.49440954725,14103.494409547246,1.0705174720477362
2021-04-20,-1,-1.1927403728370762,6783412.574598807,0.0160758,-474.62534783761305,249.64,200000,227534.25570091722,27534.255700917216,1.1376712785045862
2021-04-21,-1,-1.1341678513021751,6783412.574598807,0.0149,-474.62534783761305,237.29,200000,213696.6961499094,13696.696149909403,1.068483480749547
2021-04-22,-2,-1.2224506193184241,0.0,0.0127212,0.0,223.91,200000,234083.70799988083,34083.70799988083,1.1704185399994043
2021-04-23,-1,-1.0768086809007007,9143823.407624973,0.0128001,-531.2598338701848,220.31,200000,234083.70799988083,34083.70799988083,1.1704185399994043
2021-04-24,-1,-0.9155238026812709,9143823.407624973,0.0120997,-531.2598338701848,198.46,200000,216071.34671511676,16071.346715116757,1.0803567335755837
2021-04-25,-1,-1.0036596645576905,9143823.407624973,0.011748,-531.2598338701848,202.31,200000,214900.81438305526,14900.814383055258,1.0745040719152763
2021-04-26,-1,-0.7573156207397121,9143823.407624973,0.014055,-531.2598338701848,227.09,200000,249160.23366774927,49160.23366774927,1.2458011683387464
2021-04-27,-1,-0.3714303884937685,9143823.407624973,0.016473,-531.2598338701848,241.89,200000,279132.6442086652,79132.64420866518,1.395663221043326
2021-04-28,-1,-0.44338393741246157,9143823.407624973,0.015843,-531.2598338701848,240.65,200000,272713.27326786245,72713.27326786245,1.3635663663393123
2021-04-29,-1,-0.2610600353250122,9143823.407624973,0.015375,-531.2598338701848,229.42,200000,262467.91597873176,62467.91597873176,1.3123395798936588
2021-04-30,-1,-0.3233827059959626,9143823.407624973,0.016071,-531.2598338701848,245.37,200000,277305.6114206682,77305.6114206682,1.386528057103341
2021-05-01,-1,-0.5537720745855585,9143823.407624973,0.016197,-531.2598338701848,257.4,200000,284848.78897148726,84848.78897148726,1.4242439448574362
2021-05-02,-1,-0.3524292605198153,9143823.407624973,0.015528,-531.2598338701848,243.3,200000,271240.8074542165,71240.80745421653,1.3562040372710826
2021-05-03,-1,-0.8002599192394803,9143823.407624973,0.01529,-531.2598338701848,250.48,200000,272879.02309038973,72879.02309038973,1.3643951154519487
2021-05-04,-2,-1.6732941031890187,0.0,0.013525,0.0,241.0,200000,238447.11637446762,38447.116374467616,1.192235581872338
2021-05-05,-2,-2.4271084304645414,0.0,0.014775,0.0,292.01,200000,238447.11637446762,38447.116374467616,1.192235581872338
2021-05-06,-2,-2.3345517054287113,0.0,0.014982,0.0,308.57,200000,238447.11637446762,38447.116374467616,1.192235581872338
2021-05-07,-2,-2.085777779677341,0.0,0.015233,0.0,320.01,200000,238447.11637446762,38447.116374467616,1.192235581872338
2021-05-08,-2,-1.8916701214823635,0.0,0.01477,0.0,316.25,200000,238447.11637446762,38447.116374467616,1.192235581872338
2021-05-09,-2,-1.6267557517541447,0.0,0.01442,0.0,305.4,200000,238447.11637446762,38447.116374467616,1.192235581872338
2021-05-10,-2,-1.7220055530665699,0.0,0.012672,0.0,283.76,200000,238447.11637446762,38447.116374467616,1.192235581872338
2021-05-11,-2,-1.6696535951764306,0.0,0.01303,0.0,302.07,200000,238447.11637446762,38447.116374467616,1.192235581872338
2021-05-12,-2,-1.96795645727866,0.0,0.010559,0.0,280.13,200000,238447.11637446762,38447.116374467616,1.192235581872338
2021-05-13,-2,-1.6826696462641006,0.0,0.01125,0.0,296.36,200000,238447.11637446762,38447.116374467616,1.192235581872338
2021-05-14,-2,-1.4210482421399429,0.0,0.011847,0.0,305.67,200000,238447.11637446762,38447.116374467616,1.192235581872338
2021-05-15,-1,-1.1730261911760254,10989359.2208714,0.010849,-439.80949604262145,271.08,200000,238447.11637446762,38447.116374467616,1.192235581872338
2021-05-16,-1,-0.6974579060406251,10989359.2208714,0.011639,-439.80949604262145,262.4,200000,243311.16373330608,43311.16373330608,1.2165558186665304
2021-05-17,-1,-0.405424655898753,10989359.2208714,0.010999,-439.80949604262145,235.52,200000,224455.89457832274,24455.89457832274,1.1222794728916137
2021-05-18,-1,-0.6650938851289919,10989359.2208714,0.011034,-439.80949604262145,254.91,200000,233368.42827931966,33368.42827931966,1.1668421413965984
2021-05-19,0,0.04154570418880969,0.0,0.007187,0.0,146.22,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-05-20,0,-0.1512814104143054,0.0,0.008513,0.0,182.4,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-05-21,0,0.22904960616624614,0.0,0.007614,0.0,156.26,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-05-22,0,0.5274086641567157,0.0,0.007051,0.0,142.57,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-05-23,2,1.3510186226717023,0.0,0.00601,0.0,114.32,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-05-24,2,1.2750864256899457,0.0,0.007672,0.0,149.16,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-05-25,2,2.957363205951221,0.0,0.009328,0.0,145.4,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-05-26,2,2.6574854606348857,0.0,0.010742,0.0,158.6,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-05-27,2,1.8130005774155464,0.0,0.009547,0.0,150.27,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-05-28,0,0.3031068068747701,0.0,0.008392,0.0,164.62,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-05-29,0,0.6969634591733369,0.0,0.008174,0.0,149.24,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-05-30,0,0.9326422977248134,0.0,0.008629,0.0,149.84,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-05-31,0,0.6513579018788317,0.0,0.009011,0.0,161.65,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-01,0,0.5497030245673563,0.0,0.008551,0.0,154.04,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-02,0,0.2001943164778869,0.0,0.008754,0.0,164.35,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-03,0,0.16347586355431154,0.0,0.009274,0.0,172.95,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-04,0,0.29382387463713483,0.0,0.008559,0.0,155.28,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-05,0,0.13366115249483473,0.0,0.008355,0.0,153.17,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-06,0,0.49617675142718853,0.0,0.008559,0.0,149.63,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-07,0,0.4492978053629021,0.0,0.007787,0.0,135.72,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-08,0,0.9644790184587927,0.0,0.007943,0.0,130.88,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-09,0,0.14375321343338018,0.0,0.008231,0.0,145.05,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-10,0,0.4180231995328395,0.0,0.007834,0.0,134.0,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-11,0,0.732857635352752,0.0,0.00752,0.0,124.74,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-12,0,0.25173838737260307,0.0,0.007354,0.0,125.85,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-13,0,0.9125515487665973,0.0,0.008202,0.0,133.06,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-14,0,0.511709123972645,0.0,0.008289,0.0,139.0,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-15,0,0.5962311669456217,0.0,0.008067,0.0,136.58,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-16,0,-0.1390656585452086,0.0,0.007755,0.0,137.31,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-17,-2,-1.2076907879296674,0.0,0.007689,0.0,142.27,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-18,-1,-1.1086404818688904,15527028.598766098,0.007206,-842.0211324707142,132.88,200000,223775.536165417,23775.536165416997,1.118877680827085
2021-06-19,-1,-0.8032640140116531,15527028.598766098,0.007011,-842.0211324707142,127.9,200000,216554.50034895347,16554.500348953472,1.0827725017447674
2021-06-20,0,-0.1761085536889957,0.0,0.007439,0.0,131.81,200000,219256.77589016082,19256.775890160818,1.096283879450804
2021-06-21,0,0.7286900887159885,0.0,0.005966,0.0,101.3,200000,219256.77589016082,19256.775890160818,1.096283879450804
2021-06-22,-2,-2.117556585610656,0.0,0.005448,0.0,106.5,200000,219256.77589016082,19256.775890160818,1.096283879450804
2021-06-23,-2,-1.4087403804195704,0.0,0.005925,0.0,111.79,200000,219256.77589016082,19256.775890160818,1.096283879450804
2021-06-24,-1,-1.0090223486178462,17992514.02348275,0.006093,-971.7105827431343,112.82,200000,219256.77589016082,19256.775890160818,1.096283879450804
2021-06-25,-1,-0.47440229874070594,17992514.02348275,0.005563,-971.7105827431343,100.08,200000,197341.15063356742,-2658.8493664325797,0.9867057531678372
2021-06-26,-1,-0.7999248254750616,17992514.02348275,0.005647,-971.7105827431343,103.61,200000,202282.66016862326,2282.6601686232607,1.0114133008431163
2021-06-27,-1,-0.6175798177670816,17992514.02348275,0.005911,-971.7105827431343,107.71,200000,211016.69726006952,11016.697260069515,1.0550834863003475
2021-06-28,-2,-1.8955856316275734,0.0,0.005948,0.0,118.0,200000,226899.15124217526,26899.151242175256,1.1344957562108764
2021-06-29,-2,-1.890556996858286,0.0,0.006248,0.0,126.49,200000,226899.15124217526,26899.151242175256,1.1344957562108764
2021-06-30,-2,-2.1679705354679575,0.0,0.006132,0.0,130.91,200000,226899.15124217526,26899.151242175256,1.1344957562108764
2021-07-01,-2,-1.4675988944946943,0.0,0.005876,0.0,120.17,200000,226899.15124217526,26899.151242175256,1.1344957562108764
2021-07-02,-1,-1.1504219808180314,19284306.581860892,0.005883,-957.3803849880812,118.5,200000,226899.15124217526,26899.151242175256,1.1344957562108764
2021-07-03,-1,-0.4469512516947219,19284306.581860892,0.006057,-957.3803849880812,116.22,200000,228071.79330964622,28071.793309646222,1.1403589665482312
2021-07-04,-1,-0.6023825274901419,19284306.581860892,0.006169,-957.3803849880812,120.25,200000,234089.8785983166,34089.8785983166,1.170449392991583
2021-07-05,0,0.19111701363248565,0.0,0.005957,0.0,111.17,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-06,0,-0.4971854078593766,0.0,0.006029,0.0,117.51,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-07,0,-0.6961451008197423,0.0,0.005991,0.0,118.55,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-08,0,-0.01655843569989363,0.0,0.00574,0.0,109.46,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-09,0,-0.030031558889061945,0.0,0.005803,0.0,111.01,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-10,0,0.1665966370768279,0.0,0.005689,0.0,108.12,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-11,0,0.0700799859536249,0.0,0.005761,0.0,110.84,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-12,0,0.1498318699149265,0.0,0.005621,0.0,107.68,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-13,0,0.28694035677905905,0.0,0.005462,0.0,104.1,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-14,0,0.32391960161199773,0.0,0.005484,0.0,104.55,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-15,0,0.36304457838793236,0.0,0.005239,0.0,100.17,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-16,2,1.2391562190675383,0.0,0.005015,0.0,93.06,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-17,2,2.0122853336080033,0.0,0.005169,0.0,93.16,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-18,2,1.309805729539161,0.0,0.005114,0.0,93.95,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-19,0,0.8663265904277877,0.0,0.004795,0.0,89.25,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-20,0,-0.17495702090449697,0.0,0.004455,0.0,85.65,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-21,-2,-1.4796848904375672,0.0,0.004785,0.0,95.18,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-22,-2,-1.6384710036079875,0.0,0.004895,0.0,97.6,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-23,0,0.24907515372925562,0.0,0.005155,0.0,97.73,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-24,0,-0.042435710408024484,0.0,0.005202,0.0,99.26,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-25,0,0.5413219396674314,0.0,0.005339,0.0,100.44,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-26,2,3.0719764639324385,0.0,0.005932,0.0,101.33,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-27,2,3.074043684658323,0.0,0.006306,0.0,102.85,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-28,2,1.7811994892991756,0.0,0.006218,0.0,105.88,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-29,2,1.3333688396001127,0.0,0.006245,0.0,107.84,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-30,2,1.2212564833787258,0.0,0.006373,0.0,109.91,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-07-31,0,0.7636360230049539,0.0,0.006315,0.0,111.15,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-08-01,0,-0.21336885081222026,0.0,0.006225,0.0,115.53,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-08-02,0,-0.19412964255526813,0.0,0.006227,0.0,115.26,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-08-03,0,-0.28879986484517195,0.0,0.006138,0.0,114.05,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-08-04,0,-0.2614595052219656,0.0,0.006376,0.0,118.08,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-08-05,0,0.021377412055040988,0.0,0.006532,0.0,119.03,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-08-06,2,2.0211403848000002,0.0,0.007851,0.0,126.93,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-08-07,0,0.9277754184623817,0.0,0.007848,0.0,134.17,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-08-08,2,2.444364584083344,0.0,0.008157,0.0,123.48,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-08-09,2,1.9340446027273321,0.0,0.008541,0.0,130.65,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-08-10,2,2.8379657909261784,0.0,0.009772,0.0,131.87,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-08-11,2,3.079962941038361,0.0,0.011505,0.0,137.18,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-08-12,2,2.3069065275301672,0.0,0.010991,0.0,133.6,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-08-13,2,2.0560656398347525,0.0,0.012131,0.0,144.93,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-08-14,2,1.6226791609201658,0.0,0.011825,0.0,144.89,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-08-15,1,1.015016472719386,-9266756.35586472,0.011787,705.5112851477683,154.82,200000,218454.51433315495,18454.514333154948,1.0922725716657746
2021-08-16,1,0.8613954776555072,-9266756.35586472,0.011304,705.5112851477683,150.12,200000,210662.76797307777,10662.767973077775,1.053313839865389
2021-08-17,1,0.548442010936414,-9266756.35586472,0.010245,705.5112851477683,141.45,200000,194732.49014998588,-5267.509850014118,0.9736624507499294
2021-08-18,1,0.5227986414403747,-9266756.35586472,0.010253,705.5112851477683,140.76,200000,194319.82141408083,-5680.178585919173,0.9715991070704041
2021-08-19,1,0.47799739085885035,-9266756.35586472,0.010762,705.5112851477683,147.37,200000,203700.02999404274,3700.029994042736,1.0185001499702138
2021-08-20,1,0.46274810350093637,-9266756.35586472,0.011314,705.5112851477683,153.75,200000,213316.4415017228,13316.441501722788,1.066582207508614
2021-08-21,0,-0.018742957166020452,0.0,0.010777,0.0,155.89,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-08-22,0,-0.1384339955865184,0.0,0.011033,0.0,160.54,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-08-23,0,-0.3453126949216233,0.0,0.011176,0.0,165.12,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-08-24,0,-0.4081706546827958,0.0,0.010591,0.0,155.3,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-08-25,0,-0.7610620984982491,0.0,0.010917,0.0,163.8,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-08-26,0,-0.4930412704932008,0.0,0.00995,0.0,144.0,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-08-27,0,-0.6034848223844786,0.0,0.010566,0.0,152.3,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-08-28,0,0.38228160744115497,0.0,0.011382,0.0,150.5,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-08-29,0,0.08101338505247102,0.0,0.011022,0.0,148.3,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-08-30,0,0.042535167321234885,0.0,0.010465,0.0,141.2,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-08-31,0,-6.862472711237346e-05,0.0,0.010549,0.0,143.8,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-01,0,-0.049051270105506105,0.0,0.011023,0.0,151.7,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-02,2,2.7766734746195745,0.0,0.012984,0.0,150.7,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-03,2,1.3867887628286302,0.0,0.012381,0.0,156.4,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-04,0,0.5358026303383417,0.0,0.012047,0.0,160.1,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-05,0,0.6255962851076883,0.0,0.013077,0.0,172.8,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-06,0,-0.20169369490781586,0.0,0.012305,0.0,171.1,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-07,0,0.173062776172088,0.0,0.010046,0.0,136.4,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-08,0,0.42729003387325276,0.0,0.010142,0.0,135.4,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-09,0,0.2441833305687774,0.0,0.010196,0.0,137.6,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-10,0,0.5892587537510336,0.0,0.009741,0.0,128.2,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-11,0,0.6110641803405593,0.0,0.009819,0.0,128.5,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-12,0,0.4994411226089837,0.0,0.010011,0.0,131.3,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-13,0,0.1749817509418438,0.0,0.009609,0.0,127.8,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-14,0,-0.3167011032409814,0.0,0.009865,0.0,133.8,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-15,0,-0.8164950944558246,0.0,0.010107,0.0,139.8,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-16,-2,-1.3735347632336192,0.0,0.009743,0.0,137.9,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-17,-2,-1.2345267226810108,0.0,0.009506,0.0,134.5,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-18,-2,-1.2546781823139315,0.0,0.009731,0.0,138.6,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-19,0,-0.991304782203648,0.0,0.009469,0.0,133.6,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-20,-2,-1.5585724422454228,0.0,0.008118,0.0,119.1,200000,208340.19333862345,8340.193338623445,1.0417009666931172
2021-09-21,-2,-1.4177090045667036,0.0,0.007615,0.0,111.7,200000,208340.19333862345,8340.193338623445,1.0417009666931172
