date,statusList,zscore,IOTAUSDT_position,IOTAUSDT_price,LTCUSDT_position,LTCUSDT_price,init,total_asset,pnl,return
2021-03-14,-2,-1.330860445916028,0.0,1.311,0.0,213.94,200000,235771.00755881902,35771.00755881902,1.1788550377940952
2021-03-15,0,-0.7108151747827446,0.0,1.2802,0.0,200.59,200000,235771.00755881902,35771.00755881902,1.1788550377940952
2021-03-16,0,-0.13249085156062135,0.0,1.3295,0.0,201.6,200000,235771.00755881902,35771.00755881902,1.1788550377940952
2021-03-17,0,-0.286862742474811,0.0,1.3525,0.0,205.98,200000,235771.00755881902,35771.00755881902,1.1788550377940952
2021-03-18,0,-0.103968406412748,0.0,1.3245,0.0,199.7,200000,235771.00755881902,35771.00755881902,1.1788550377940952
2021-03-19,0,0.010914500031948592,0.0,1.334,0.0,199.96,200000,235771.00755881902,35771.00755881902,1.1788550377940952
2021-03-20,1,1.02934345787744,-83594.88283889485,1.4102,588.9269310056927,200.17,200000,235771.00755881902,35771.00755881902,1.1788550377940952
2021-03-21,2,1.4092111156405411,0.0,1.4101,0.0,195.31,200000,238624.83295522278,38624.83295522278,1.193124164776114
2021-03-22,2,2.5609786221990514,0.0,1.4771,0.0,185.67,200000,238624.83295522278,38624.83295522278,1.193124164776114
2021-03-23,2,3.0587320176825266,0.0,1.6571,0.0,185.83,200000,238624.83295522278,38624.83295522278,1.193124164776114
2021-03-24,2,1.4838955346383254,0.0,1.4053,0.0,176.05,200000,238624.83295522278,38624.83295522278,1.193124164776114
2021-03-25,1,1.142321154729001,-89372.596612443,1.335,695.5775460713076,171.53,200000,238624.8329552228,38624.83295522281,1.1931241647761142
2021-03-26,1,1.1777048866123077,-89372.596612443,1.447,695.5775460713076,183.45,200000,256925.8481249864,56925.8481249864,1.284629240624932
2021-03-27,1,0.7346470540413756,-89372.596612443,1.3982,695.5775460713076,184.06,200000,252988.7677134027,52988.76771340269,1.2649438385670133
2021-03-28,1,0.6180860376147076,-89372.596612443,1.3908,695.5775460713076,184.24,200000,252452.61445676343,52452.61445676343,1.262263072283817
2021-03-29,1,0.8690748311099585,-89372.596612443,1.5107,695.5775460713076,193.73,200000,269769.41970281204,69769.41970281204,1.3488470985140601
2021-03-30,1,0.7883390266244705,-89372.596612443,1.5266,695.5775460713076,195.74,200000,272588.5548565532,72588.55485655321,1.362942774282766
2021-03-31,1,0.7469092694914887,-89372.596612443,1.5381,695.5775460713076,196.7,200000,274284.0941618248,74284.09416182479,1.371420470809124
2021-04-01,1,0.6184338663328885,-89372.596612443,1.5777,695.5775460713076,202.86,200000,282108.00667147676,82108.00667147676,1.4105400333573839
2021-04-02,1,0.4200027927435506,-89372.596612443,1.625,695.5775460713076,211.46,200000,292317.2973874586,92317.29738745862,1.4615864869372932
2021-04-03,0,0.18689893106911754,0.0,1.4801,0.0,195.23,200000,235107.60888179828,35107.60888179828,1.1755380444089913
2021-04-04,0,0.26529179500430133,0.0,1.5535,0.0,202.21,200000,235107.60888179828,35107.60888179828,1.1755380444089913
2021-04-05,0,0.3267916084781763,0.0,1.7195,0.0,221.48,200000,235107.60888179828,35107.60888179828,1.1755380444089913
2021-04-06,0,-0.062322151427331086,0.0,1.8032,0.0,237.04,200000,235107.60888179828,35107.60888179828,1.1755380444089913
2021-04-07,0,-0.25789078579920294,0.0,1.6591,0.0,219.05,200000,235107.60888179828,35107.60888179828,1.1755380444089913
2021-04-08,2,1.4527449647095478,0.0,1.8809,0.0,226.11,200000,235107.60888179828,35107.60888179828,1.1755380444089913
2021-04-09,2,1.648888908310761,0.0,1.8672,0.0,221.12,200000,235107.60888179828,35107.60888179828,1.1755380444089913
2021-04-10,0,0.678106068242725,0.0,2.08,0.0,256.34,200000,235107.60888179828,35107.60888179828,1.1755380444089913
2021-04-11,1,1.1823692666066832,-55988.666622642,2.0996,465.91020744678826,252.31,200000,235107.60888179828,35107.60888179828,1.1755380444089913
2021-04-12,1,1.164369552450192,-55988.666622642,2.0001,465.91020744678826,244.42,200000,225860.70501609024,25860.705016090244,1.1293035250804513
2021-04-13,1,0.9105876457522825,-55988.666622642,2.1742,465.91020744678826,267.59,200000,246403.4713816343,46403.4713816343,1.2320173569081714
2021-04-14,0,-0.9088043806275358,0.0,2.1199,0.0,278.86,200000,223874.2628065257,23874.262806525687,1.1193713140326285
2021-04-15,0,-0.7320782161591903,0.0,2.1813,0.0,285.63,200000,223874.2628065257,23874.262806525687,1.1193713140326285
2021-04-16,0,0.89268597580323,0.0,2.509,0.0,308.43,200000,223874.2628065257,23874.262806525687,1.1193713140326285
2021-04-17,0,-0.5298894405086483,0.0,2.3274,0.0,300.86,200000,223874.2628065257,23874.262806525687,1.1193713140326285
2021-04-18,2,2.256032770794796,0.0,2.3721,0.0,273.36,200000,223874.2628065257,23874.262806525687,1.1193713140326285
2021-04-19,0,0.07578575156678546,0.0,2.0812,0.0,261.38,200000,223874.2628065257,23874.262806525687,1.1193713140326285
2021-04-20,2,1.3146046440904218,0.0,2.1956,0.0,260.68,200000,223874.2628065257,23874.262806525687,1.1193713140326285
2021-04-21,0,0.08678945352718644,0.0,2.0638,0.0,257.69,200000,223874.2628065257,23874.262806525687,1.1193713140326285
2021-04-22,-2,-1.9384679618866973,0.0,1.8239,0.0,252.5,200000,223874.2628065257,23874.262806525687,1.1193713140326285
2021-04-23,0,-0.5597982530865256,0.0,1.8719,0.0,241.31,200000,223874.2628065257,23874.262806525687,1.1193713140326285
2021-04-24,-2,-1.4075068708152043,0.0,1.6647,0.0,224.75,200000,223874.2628065257,23874.262806525687,1.1193713140326285
2021-04-25,-2,-1.477057589339298,0.0,1.6397,0.0,223.88,200000,223874.2628065257,23874.262806525687,1.1193713140326285
2021-04-26,0,0.22587467160491995,0.0,1.9897,0.0,247.42,200000,223874.2628065257,23874.262806525687,1.1193713140326285
2021-04-27,2,1.2153995199017875,0.0,2.2069,0.0,259.77,200000,223874.2628065257,23874.262806525687,1.1193713140326285
2021-04-28,1,1.1043412434571709,-51150.215410008605,2.1884,433.0089025695828,258.51,200000,223874.2628065257,23874.262806525687,1.1193713140326285
2021-04-29,1,0.6014531260011247,-51150.215410008605,2.1037,433.0089025695828,255.31,200000,218156.21107307528,18156.211073075276,1.0907810553653763
2021-04-30,0,-0.12436858383829705,0.0,2.1512,0.0,271.13,200000,216506.90244284522,16506.902442845225,1.082534512214226
2021-05-01,0,-0.8097023203411178,0.0,2.109,0.0,276.78,200000,216506.90244284522,16506.902442845225,1.082534512214226
2021-05-02,0,-0.7819697685249674,0.0,2.0433,0.0,268.88,200000,216506.90244284522,16506.902442845225,1.082534512214226
2021-05-03,-2,-1.782671418938445,0.0,2.0836,0.0,294.87,200000,216506.90244284522,16506.902442845225,1.082534512214226
2021-05-04,-2,-2.916598591292097,0.0,1.8319,0.0,305.23,200000,216506.90244284522,16506.902442845225,1.082534512214226
2021-05-05,-2,-2.587328854476666,0.0,2.0282,0.0,356.04,200000,216506.90244284522,16506.902442845225,1.082534512214226
2021-05-06,-2,-1.622730674879886,0.0,2.2188,0.0,354.67,200000,216506.90244284522,16506.902442845225,1.082534512214226
2021-05-07,-2,-1.3691909765693517,0.0,2.184,0.0,344.89,200000,216506.90244284522,16506.902442845225,1.082534512214226
2021-05-08,-2,-1.3474624429327697,0.0,2.1611,0.0,347.1,200000,216506.90244284522,16506.902442845225,1.082534512214226
2021-05-09,-2,-1.56803825348926,0.0,2.2647,0.0,387.8,200000,216506.90244284522,16506.902442845225,1.082534512214226
2021-05-10,-2,-1.6044758195318027,0.0,2.0144,0.0,358.89,200000,216506.90244284522,16506.902442845225,1.082534512214226
2021-05-11,-2,-1.429747199621716,0.0,2.1175,0.0,377.6,200000,216506.90244284522,16506.902442845225,1.082534512214226
2021-05-12,-1,-1.079693588719235,59578.12395235147,1.817,-348.75467532674816,310.4,200000,216506.90244284522,16506.902442845225,1.082534512214226
2021-05-13,-1,-0.7065700852905901,59578.12395235147,1.9589,-348.75467532674816,317.95,200000,227594.13603040087,27594.13603040087,1.1379706801520044
2021-05-14,-1,-0.7876731499762145,59578.12395235147,1.9569,-348.75467532674816,326.23,200000,230362.66849420164,30362.668494201644,1.1518133424710082
2021-05-15,-1,-0.552358200409248,59578.12395235147,1.8575,-348.75467532674816,300.3,200000,215397.39424211532,15397.394242115319,1.0769869712105766
2021-05-16,0,0.058864847073881774,0.0,1.9991,0.0,295.89,200000,200597.29573213094,597.2957321309368,1.0029864786606546
2021-05-17,0,-0.030147695969051893,0.0,1.8508,0.0,281.53,200000,200597.29573213094,597.2957321309368,1.0029864786606546
2021-05-18,0,-0.09400600661319297,0.0,1.8888,0.0,293.98,200000,200597.29573213094,597.2957321309368,1.0029864786606546
2021-05-19,0,-0.46490079071443596,0.0,1.1294,0.0,185.93,200000,200597.29573213094,597.2957321309368,1.0029864786606546
2021-05-20,0,-0.05814582973378312,0.0,1.3223,0.0,210.74,200000,200597.29573213094,597.2957321309368,1.0029864786606546
2021-05-21,0,-0.1694604370914388,0.0,1.1072,0.0,179.97,200000,200597.29573213094,597.2957321309368,1.0029864786606546
2021-05-22,0,-0.29183693940321653,0.0,1.0244,0.0,169.32,200000,200597.29573213094,597.2957321309368,1.0029864786606546
2021-05-23,0,0.8244091255498622,0.0,0.9075,0.0,142.39,200000,200597.29573213094,597.2957321309368,1.0029864786606546
2021-05-24,0,-0.9772116153932862,0.0,1.0765,0.0,185.32,200000,200597.29573213094,597.2957321309368,1.0029864786606546
2021-05-25,0,-0.7602493093900425,0.0,1.0832,0.0,183.76,200000,200597.29573213094,597.2957321309368,1.0029864786606546
2021-05-26,1,1.1317861196492751,-77756.91748667762,1.2899,504.241354713516,198.91,200000,200597.29573213094,597.2957321309368,1.0029864786606546
2021-05-27,0,-0.27389128027374865,0.0,1.1728,0.0,194.32,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-05-28,0,-0.7461613745293292,0.0,1.0409,0.0,177.33,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-05-29,0,-0.5097298723276352,0.0,0.976,0.0,164.01,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-05-30,0,-0.2679045572127981,0.0,1.0321,0.0,170.51,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-05-31,0,-0.8228597139126216,0.0,1.1147,0.0,187.97,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-01,0,-0.15709158710098706,0.0,1.1197,0.0,182.99,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-02,2,2.1700701728866654,0.0,1.278,0.0,187.14,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-03,2,2.501001831516725,0.0,1.3829,0.0,193.5,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-04,2,1.868122823156493,0.0,1.2558,0.0,178.44,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-05,2,1.7224902615335869,0.0,1.2156,0.0,172.94,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-06,2,1.6960026586850652,0.0,1.2525,0.0,176.41,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-07,0,0.8894608758831366,0.0,1.0948,0.0,161.95,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-08,2,1.5192680741622129,0.0,1.1481,0.0,160.63,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-09,0,0.8384535582954249,0.0,1.182,0.0,172.56,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-10,0,0.33308922007664715,0.0,1.1132,0.0,168.16,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-11,0,-0.18121064278713436,0.0,1.0393,0.0,162.83,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-12,0,-0.3621197400059372,0.0,1.0177,0.0,161.8,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-13,0,-0.23693632840201154,0.0,1.091,0.0,170.85,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-14,0,-0.5353759043170127,0.0,1.129,0.0,179.89,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-15,0,-0.2761453112180823,0.0,1.1186,0.0,175.15,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-16,0,-0.2895522040161714,0.0,1.0665,0.0,166.57,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-17,0,0.05556493985457668,0.0,1.1005,0.0,167.08,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-18,0,-0.3103307030753852,0.0,1.0119,0.0,156.34,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-19,0,-0.7745351176635527,0.0,0.964,0.0,152.49,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-20,-2,-1.2154561093100344,0.0,0.9605,0.0,154.88,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-21,-2,-1.6794187292818532,0.0,0.7499,0.0,124.46,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-22,-2,-1.6110403819853667,0.0,0.7139,0.0,119.64,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-23,0,-0.988096743319958,0.0,0.7961,0.0,129.1,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-24,0,-0.7179136175570543,0.0,0.8391,0.0,134.58,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-25,0,-0.8343907696262384,0.0,0.771,0.0,125.0,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-26,0,-0.6596975892414806,0.0,0.7872,0.0,126.89,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-27,-1,-1.1903408017034365,121447.81834351171,0.7979,-730.79347101273,132.6,200000,193806.428512576,-6193.571487423993,0.9690321425628801
2021-06-28,-2,-1.4753353846322883,0.0,0.8205,0.0,137.69,200000,194781.44658546743,-5218.5534145325655,0.9739072329273372
2021-06-29,-2,-1.9006722422247813,0.0,0.8432,0.0,144.2,200000,194781.44658546743,-5218.5534145325655,0.9739072329273372
2021-06-30,-1,-1.0272738112256714,112253.02362002502,0.8676,-675.1055267761939,144.26,200000,194781.44658546743,-5218.5534145325655,0.9739072329273372
2021-07-01,-2,-1.6684436590490392,0.0,0.8002,0.0,137.02,200000,197459.5363635975,-2540.4636364025064,0.9872976818179875
2021-07-02,0,-0.6109159143902959,0.0,0.8277,0.0,136.85,200000,197459.5363635975,-2540.4636364025064,0.9872976818179875
2021-07-03,-1,-1.0806004736549275,118865.60098940374,0.8306,-704.3573388157149,140.17,200000,197459.5363635975,-2540.4636364025064,0.9872976818179875
2021-07-04,-2,-1.3541633801383128,0.0,0.8455,0.0,144.95,200000,199055.2669883945,-944.7330116055091,0.9952763349419724
2021-07-05,0,-0.6586537149659858,0.0,0.822,0.0,137.71,200000,199055.2669883945,-944.7330116055091,0.9952763349419724
2021-07-06,0,0.19559498218593876,0.0,0.8522,0.0,138.87,200000,199055.2669883945,-944.7330116055091,0.9952763349419724
2021-07-07,2,1.9885787686528722,0.0,0.8887,0.0,137.41,200000,199055.2669883945,-944.7330116055091,0.9952763349419724
2021-07-08,0,0.5612760821927233,0.0,0.8154,0.0,132.15,200000,199055.2669883945,-944.7330116055091,0.9952763349419724
2021-07-09,0,0.14080155754455148,0.0,0.8191,0.0,134.58,200000,199055.2669883945,-944.7330116055091,0.9952763349419724
2021-07-10,0,-0.8945298922781475,0.0,0.7916,0.0,133.99,200000,199055.2669883945,-944.7330116055091,0.9952763349419724
2021-07-11,1,1.1944946461283703,-118442.97690610169,0.8403,741.1947683511859,134.28,200000,199055.2669883945,-944.7330116055091,0.9952763349419724
2021-07-12,0,-0.6880814422642049,0.0,0.7931,0.0,133.38,200000,194131.83376994258,-5868.166230057424,0.9706591688497129
2021-07-13,-2,-1.628473043865772,0.0,0.7559,0.0,131.44,200000,194131.83376994258,-5868.166230057424,0.9706591688497129
2021-07-14,-2,-1.8790000874619326,0.0,0.7408,0.0,131.07,200000,194131.83376994258,-5868.166230057424,0.9706591688497129
2021-07-15,-2,-2.1511948246970096,0.0,0.6936,0.0,125.86,200000,194131.83376994258,-5868.166230057424,0.9706591688497129
2021-07-16,-2,-2.0614917771487624,0.0,0.6568,0.0,120.65,200000,194131.83376994258,-5868.166230057424,0.9706591688497129
2021-07-17,0,-0.8022946017366357,0.0,0.6872,0.0,119.95,200000,194131.83376994258,-5868.166230057424,0.9706591688497129
2021-07-18,0,-0.7261402589870369,0.0,0.6833,0.0,119.17,200000,194131.83376994258,-5868.166230057424,0.9706591688497129
2021-07-19,-2,-1.4306871386253512,0.0,0.6247,0.0,113.13,200000,194131.83376994258,-5868.166230057424,0.9706591688497129
2021-07-20,-2,-1.3531626429753871,0.0,0.59,0.0,107.29,200000,194131.83376994258,-5868.166230057424,0.9706591688497129
2021-07-21,-1,-1.1936635714935788,149539.23414723662,0.6491,-824.4090104040368,117.74,200000,194131.83376994258,-5868.166230057424,0.9706591688497129
2021-07-22,-2,-1.416541070820719,0.0,0.6513,0.0,120.67,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-07-23,0,-0.9354753055122518,0.0,0.6852,0.0,124.24,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-07-24,0,0.05162567681146744,0.0,0.7329,0.0,125.99,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-07-25,0,0.07626815211939836,0.0,0.7427,0.0,127.68,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-07-26,0,-0.0013504651443835573,0.0,0.7569,0.0,131.06,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-07-27,2,2.489859907697559,0.0,0.8796,0.0,134.74,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-07-28,0,0.7833247367293099,0.0,0.8423,0.0,140.42,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-07-29,0,0.8371867917754696,0.0,0.8496,0.0,141.44,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-07-30,0,-0.06252971526459258,0.0,0.8352,0.0,145.51,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-07-31,2,2.2418106735667815,0.0,0.9318,0.0,144.37,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-08-01,2,1.3835866517465158,0.0,0.8735,0.0,140.31,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-08-02,2,1.5260581490303118,0.0,0.8955,0.0,141.35,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-08-03,0,0.8895168171082098,0.0,0.8512,0.0,138.49,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-08-04,0,0.7818229024233734,0.0,0.8751,0.0,142.57,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-08-05,0,0.6829448001303592,0.0,0.88,0.0,143.53,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-08-06,0,0.8521295537434238,0.0,0.9197,0.0,147.95,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-08-07,0,0.25039525592413114,0.0,0.9394,0.0,155.92,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-08-08,0,-0.255095774903885,0.0,0.8794,0.0,149.69,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-08-09,-2,-1.3398921227488845,0.0,0.9191,0.0,166.31,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-08-10,0,-0.21211973544692675,0.0,0.9781,0.0,165.38,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-08-11,0,0.6235486202851408,0.0,1.0562,0.0,170.6,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-08-12,1,1.1525031594639292,-93277.4129374893,1.0518,593.2348707682382,165.38,200000,196218.3658553025,-3781.634144697513,0.9810918292765124
2021-08-13,0,0.010237866942201468,0.0,1.1139,0.0,183.31,200000,191374.19196584605,-8625.808034153946,0.9568709598292303
2021-08-14,1,1.043364505445521,-82247.80469565328,1.1634,523.5669510993819,182.76,200000,191374.19196584605,-8625.808034153946,0.9568709598292303
2021-08-15,1,0.8822698839267068,-82247.80469565328,1.1718,523.5669510993819,184.6,200000,193028.43671531242,-6971.5632846875815,0.9651421835765621
2021-08-16,1,0.4443685881873599,-82247.80469565328,1.1061,523.5669510993819,177.93,200000,184132.5643829751,-15867.435617024894,0.9206628219148756
2021-08-17,0,-0.3325808849368333,0.0,1.0185,0.0,168.61,200000,186864.9574235021,-13135.042576497886,0.9343247871175105
2021-08-18,0,-0.49832853069110816,0.0,1.0003,0.0,166.65,200000,186864.9574235021,-13135.042576497886,0.9343247871175105
2021-08-19,0,-0.4630765728466506,0.0,1.0593,0.0,175.59,200000,186864.9574235021,-13135.042576497886,0.9343247871175105
2021-08-20,0,-0.36639808481386027,0.0,1.1084,0.0,183.59,200000,186864.9574235021,-13135.042576497886,0.9343247871175105
2021-08-21,0,-0.6369420243662106,0.0,1.0725,0.0,179.63,200000,186864.9574235021,-13135.042576497886,0.9343247871175105
2021-08-22,0,0.9377101743070025,0.0,1.1672,0.0,185.91,200000,186864.9574235021,-13135.042576497886,0.9343247871175105
2021-08-23,0,0.440803115730095,0.0,1.1563,0.0,187.01,200000,186864.9574235021,-13135.042576497886,0.9343247871175105
2021-08-24,0,-0.004536052542644041,0.0,1.0567,0.0,173.42,200000,186864.9574235021,-13135.042576497886,0.9343247871175105
2021-08-25,0,0.010985014107638282,0.0,1.0833,0.0,177.75,200000,186864.9574235021,-13135.042576497886,0.9343247871175105
2021-08-26,-2,-1.3284893623478364,0.0,0.9727,0.0,167.7,200000,186864.9574235021,-13135.042576497886,0.9343247871175105
2021-08-27,0,-0.7530273951776253,0.0,1.0413,0.0,176.2,200000,186864.9574235021,-13135.042576497886,0.9343247871175105
2021-08-28,-2,-1.3541974197195783,0.0,1.0135,0.0,175.6,200000,186864.9574235021,-13135.042576497886,0.9343247871175105
2021-08-29,-2,-1.6530263582590021,0.0,1.0045,0.0,174.3,200000,186864.9574235021,-13135.042576497886,0.9343247871175105
2021-08-30,-2,-1.498086320399129,0.0,0.9656,0.0,167.3,200000,186864.9574235021,-13135.042576497886,0.9343247871175105
2021-08-31,-2,-1.3539454007430662,0.0,0.9891,0.0,171.5,200000,186864.9574235021,-13135.042576497886,0.9343247871175105
2021-09-01,1,1.1399704677747253,82442.84718234453,1.1333,-516.4868917178057,180.9,200000,186864.9574235021,-13135.042576497886,0.9343247871175105
2021-09-02,2,3.98674762062331,0.0,1.5463,0.0,183.3,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-03,2,1.870417673126223,0.0,1.5744,0.0,212.9,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-04,2,3.163249581237582,0.0,1.9835,0.0,211.9,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-05,2,1.3220513372671132,0.0,1.8008,0.0,232.2,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-06,2,1.5601318106136348,0.0,1.8015,0.0,219.4,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-07,2,1.6022055301909608,0.0,1.518,0.0,178.5,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-08,2,1.3872009880500316,0.0,1.5197,0.0,179.7,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-09,2,1.398690799819142,0.0,1.5672,0.0,180.5,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-10,2,1.3518548020340304,0.0,1.5375,0.0,174.1,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-11,0,0.9452373164813845,0.0,1.505,0.0,178.6,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-12,0,0.7425482886400836,0.0,1.5119,0.0,183.0,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-13,0,0.3474048580080138,0.0,1.4021,0.0,179.4,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-14,0,0.8067539894327002,0.0,1.5609,0.0,183.1,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-15,0,0.7110626820470088,0.0,1.6074,0.0,189.0,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-16,0,0.41219139142853634,0.0,1.523,0.0,185.2,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-17,2,1.518458631326798,0.0,1.7462,0.0,180.0,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-18,1,1.0020805225501381,-65936.57244857957,1.6658,605.4969260465482,181.4,200000,219674.28476968769,19674.284769687685,1.0983714238484383
2021-09-19,1,0.5204437804991332,-65936.57244857957,1.5344,605.4969260465482,175.6,200000,207498.33697887434,7498.336978874344,1.0374916848943718
2021-09-20,0,-0.13121058786348877,0.0,1.302,0.0,157.2,200000,210339.58532322093,10339.585323220934,1.0516979266161046
2021-09-21,0,-0.4812607531346301,0.0,1.2204,0.0,148.5,200000,210339.58532322093,10339.585323220934,1.0516979266161046
2021-09-22,0,-0.033048916078685694,0.0,1.3653,0.0,161.4,200000,210339.58532322093,10339.585323220934,1.0516979266161046
2021-09-23,0,-0.09949758185400147,0.0,1.3906,0.0,163.9,200000,210339.58532322093,10339.585323220934,1.0516979266161046
2021-09-24,0,-0.391739583769501,0.0,1.264,0.0,152.1,200000,210339.58532322093,10339.585323220934,1.0516979266161046
2021-09-25,0,-0.8470193554025659,0.0,1.2318,0.0,151.0,200000,210339.58532322093,10339.585323220934,1.0516979266161046
2021-09-26,-2,-1.5625929230888485,0.0,1.1772,0.0,150.7,200000,210339.58532322093,10339.585323220934,1.0516979266161046
2021-09-27,-2,-1.3177613958581194,0.0,1.1389,0.0,145.0,200000,210339.58532322093,10339.585323220934,1.0516979266161046
2021-09-28,-2,-1.8474716390136738,0.0,1.0511,0.0,140.6,200000,210339.58532322093,10339.585323220934,1.0516979266161046
2021-09-29,-2,-1.9358542587212715,0.0,1.0492,0.0,144.7,200000,210339.58532322093,10339.585323220934,1.0516979266161046
2021-09-30,-2,-1.3054419320184798,0.0,1.1522,0.0,153.3,200000,210339.58532322093,10339.585323220934,1.0516979266161046
2021-10-01,0,-0.4721083198333746,0.0,1.3241,0.0,166.2,200000,210339.58532322093,10339.585323220934,1.0516979266161046
2021-10-02,-1,-1.142149053197133,82784.78641499564,1.2704,-622.6749121468944,168.9,200000,210339.58532322093,10339.585323220934,1.0516979266161046
2021-10-03,-2,-1.5127183897815948,0.0,1.231,0.0,170.5,200000,214597.58576740677,14597.585767406767,1.0729879288370339
2021-10-04,-2,-1.4214374432949444,0.0,1.1998,0.0,167.5,200000,214597.58576740677,14597.585767406767,1.0729879288370339
2021-10-05,-2,-1.3737865418304676,0.0,1.2308,0.0,173.8,200000,214597.58576740677,14597.585767406767,1.0729879288370339
2021-10-06,-1,-1.010064491016241,82728.44478311749,1.297,-601.1136856229881,178.5,200000,214597.58576740674,14597.585767406737,1.0729879288370336
2021-10-07,-1,-1.0398683906915591,82728.44478311749,1.292,-601.1136856229881,178.6,200000,214244.05491205346,14244.054912053456,1.0712202745602672
2021-10-08,-1,-0.2417294207143026,82728.44478311749,1.3472,-601.1136856229881,175.9,200000,217187.6581128995,17187.658112899488,1.0859382905644974
2021-10-09,0,0.022485909563517717,0.0,1.3932,0.0,179.9,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-10,0,0.7622871042452977,0.0,1.4104,0.0,174.8,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-11,0,0.846726859366621,0.0,1.4499,0.0,179.1,200000,207480.66853914305,7480.668539143051,1.0374033426957152
2021-10-12,0,0.2840651868165954,0.0,1.3465,0.0,172.6,200000,207480.66853914305,7480.668539143051,1.0374033426957152
