date,statusList,zscore,BNBUSDT_position,BNBUSDT_price,ONEUSDT_position,ONEUSDT_price,init,total_asset,pnl,return
2021-03-02,0,0.2034860706438308,0.0,239.6841,0.0,0.02882,200000,126541.96857315738,-73458.03142684262,0.6327098428657869
2021-03-03,0,0.049757350970581406,0.0,240.5701,0.0,0.02998,200000,126541.96857315738,-73458.03142684262,0.6327098428657869
2021-03-04,0,-0.39447956864596,0.0,229.6369,0.0,0.03257,200000,126541.96857315738,-73458.03142684262,0.6327098428657869
2021-03-05,0,-0.8227958528804747,0.0,225.4714,0.0,0.03619,200000,126541.96857315738,-73458.03142684262,0.6327098428657869
2021-03-06,-1,-1.0528075225556552,279.488439803706,226.3814,-1680058.0001746865,0.03766,200000,126541.96857315738,-73458.03142684262,0.6327098428657869
2021-03-07,-1,-0.9557427742999312,279.488439803706,240.11,-1680058.0001746865,0.03705,200000,129354.11818774,-70645.88181226,0.6467705909387
2021-03-08,-1,-1.015148628941292,279.488439803706,240.5509,-1680058.0001746865,0.03623,200000,128099.6970807062,-71900.3029192938,0.6404984854035309
2021-03-09,-1,-0.8552160961331399,279.488439803706,293.2052,-1680058.0001746865,0.04191,200000,152358.6946776547,-47641.30532234529,0.7617934733882735
2021-03-10,-1,-0.9957520364011468,279.488439803706,278.4499,-1680058.0001746865,0.0413,200000,147209.9235217125,-52790.07647828749,0.7360496176085625
2021-03-11,-1,-0.8198129887665021,279.488439803706,290.0301,-1680058.0001746865,0.04211,200000,151807.30253246886,-48192.697467531136,0.7590365126623443
2021-03-12,-2,-1.939465840987385,0.0,263.2201,0.0,0.05866,200000,151527.195789429,-48472.80421057099,0.7576359789471451
2021-03-13,-2,-1.3852273649769093,0.0,276.2822,0.0,0.05312,200000,151527.195789429,-48472.80421057099,0.7576359789471451
2021-03-14,-2,-2.073712032432051,0.0,263.238,0.0,0.0812,200000,151527.195789429,-48472.80421057099,0.7576359789471451
2021-03-15,-2,-1.9932675076614828,0.0,254.5144,0.0,0.08642,200000,151527.195789429,-48472.80421057099,0.7576359789471451
2021-03-16,-2,-1.7864433230667394,0.0,258.5352,0.0,0.08425,200000,151527.195789429,-48472.80421057099,0.7576359789471451
2021-03-17,-2,-1.5241032702268644,0.0,269.7896,0.0,0.08221,200000,151527.195789429,-48472.80421057099,0.7576359789471451
2021-03-18,-2,-1.5744126604336939,0.0,261.4816,0.0,0.09517,200000,151527.195789429,-48472.80421057099,0.7576359789471451
2021-03-19,-2,-1.6085206826947382,0.0,262.935,0.0,0.11644,200000,151527.195789429,-48472.80421057099,0.7576359789471451
2021-03-20,-2,-1.4222242685540838,0.0,264.3023,0.0,0.11328,200000,151527.195789429,-48472.80421057099,0.7576359789471451
2021-03-21,-2,-1.6313637071963352,0.0,264.6513,0.0,0.17651,200000,151527.195789429,-48472.80421057099,0.7576359789471451
2021-03-22,-2,-1.4238573238068564,0.0,254.7976,0.0,0.15511,200000,151527.195789429,-48472.80421057099,0.7576359789471451
2021-03-23,-2,-1.313622613683813,0.0,255.4646,0.0,0.15772,200000,151527.195789429,-48472.80421057099,0.7576359789471451
2021-03-24,-2,-1.3427696452377482,0.0,248.5236,0.0,0.19799,200000,151527.195789429,-48472.80421057099,0.7576359789471451
2021-03-25,-1,-1.1867310262100361,323.84996360158476,233.9466,-424374.6031183247,0.17853,200000,151527.195789429,-48472.80421057099,0.7576359789471451
2021-03-26,-1,-1.0311047698467164,323.84996360158476,255.2105,-424374.6031183247,0.18096,200000,159444.7393160343,-40555.260683965695,0.7972236965801716
2021-03-27,-1,-0.8384106621852667,323.84996360158476,269.2234,-424374.6031183247,0.16448,200000,156989.12301159697,-43010.87698840303,0.7849456150579848
2021-03-28,-1,-0.9030044912246071,323.84996360158476,268.4263,-424374.6031183247,0.20116,200000,172297.04264799028,-27702.95735200972,0.8614852132399514
2021-03-29,-1,-0.8144965278004543,323.84996360158476,275.2991,-424374.6031183247,0.19846,200000,173376.98724941176,-26623.01275058824,0.8668849362470588
2021-03-30,-1,-0.6115553697418917,323.84996360158476,311.2962,-424374.6031183247,0.18989,200000,181397.75642545032,-18602.243574549677,0.9069887821272516
2021-03-31,-1,-0.5243461935763982,323.84996360158476,302.3724,-424374.6031183247,0.17622,200000,172706.583295635,-27293.416704364994,0.8635329164781751
2021-04-01,-1,-0.28167021834850714,323.84996360158476,334.7991,-424374.6031183247,0.17699,200000,183534.73735475563,-16465.262645244366,0.9176736867737781
2021-04-02,0,-0.014480734503456612,0.0,338.2932,0.0,0.16906,200000,113715.72568594935,-86284.27431405065,0.5685786284297467
2021-04-03,0,0.2677111036304544,0.0,321.9497,0.0,0.15166,200000,113715.72568594935,-86284.27431405065,0.5685786284297467
2021-04-04,0,0.479550353630416,0.0,348.8617,0.0,0.15868,200000,113715.72568594935,-86284.27431405065,0.5685786284297467
2021-04-05,0,0.9414034133585928,0.0,368.0263,0.0,0.15433,200000,113715.72568594935,-86284.27431405065,0.5685786284297467
2021-04-06,2,1.9570200733122982,0.0,403.3648,0.0,0.14504,200000,113715.72568594935,-86284.27431405065,0.5685786284297467
2021-04-07,2,1.3148132003909723,0.0,375.5538,0.0,0.15477,200000,113715.72568594935,-86284.27431405065,0.5685786284297467
2021-04-08,2,1.5907424852095764,0.0,418.7048,0.0,0.16085,200000,113715.72568594935,-86284.27431405065,0.5685786284297467
2021-04-09,2,1.9512499950805078,0.0,453.9937,0.0,0.15741,200000,113715.72568594935,-86284.27431405065,0.5685786284297467
2021-04-10,2,2.0370326790348554,0.0,471.2975,0.0,0.15029,200000,113715.72568594935,-86284.27431405065,0.5685786284297467
2021-04-11,2,2.3690153595655743,0.0,525.9275,0.0,0.14247,200000,113715.72568594935,-86284.27431405065,0.5685786284297467
2021-04-12,2,2.2617543215899083,0.0,596.7104,0.0,0.14936,200000,113715.72568594935,-86284.27431405065,0.5685786284297467
2021-04-13,2,1.7089162014990065,0.0,551.6442,0.0,0.14724,200000,113715.72568594935,-86284.27431405065,0.5685786284297467
2021-04-14,2,1.4527156105620993,0.0,550.0182,0.0,0.14964,200000,113715.72568594935,-86284.27431405065,0.5685786284297467
2021-04-15,1,1.1544677843139164,-104.92657233926528,541.8824,369687.0145837105,0.1538,200000,113715.72568594935,-86284.27431405065,0.5685786284297467
2021-04-16,1,1.1251581874007868,-104.92657233926528,508.2743,369687.0145837105,0.14116,200000,105516.499085776,-94483.500914224,0.5275824954288799
2021-04-17,1,1.0195236824345895,-104.92657233926528,514.6861,369687.0145837105,0.14338,200000,107009.97245467674,-92990.02754532326,0.5350498622733837
2021-04-18,1,1.1223040730712857,-104.92657233926528,481.4367,369687.0145837105,0.12835,200000,97964.83105114641,-102035.16894885359,0.4898241552557321
2021-04-19,2,1.6885489669211253,0.0,504.0322,0.0,0.11587,200000,123766.46240075384,-76233.53759924616,0.6188323120037692
2021-04-20,2,2.0615775508647864,0.0,586.3635,0.0,0.11962,200000,123766.46240075384,-76233.53759924616,0.6188323120037692
2021-04-21,2,1.6784688793438616,0.0,543.6327,0.0,0.11453,200000,123766.46240075384,-76233.53759924616,0.6188323120037692
2021-04-22,2,1.6097088889397033,0.0,505.2411,0.0,0.10434,200000,123766.46240075384,-76233.53759924616,0.6188323120037692
2021-04-23,2,1.5701495795738623,0.0,526.5357,0.0,0.10626,200000,123766.46240075384,-76233.53759924616,0.6188323120037692
2021-04-24,2,1.483336939998053,0.0,496.992,0.0,0.09929,200000,123766.46240075384,-76233.53759924616,0.6188323120037692
2021-04-25,2,1.624258225152789,0.0,505.0,0.0,0.09564,200000,123766.46240075384,-76233.53759924616,0.6188323120037692
2021-04-26,0,-0.0028846267462644647,0.0,535.33,0.0,0.13624,200000,123766.46240075384,-76233.53759924616,0.6188323120037692
2021-04-27,0,-0.004031522923020021,0.0,568.78,0.0,0.14192,200000,123766.46240075384,-76233.53759924616,0.6188323120037692
2021-04-28,0,0.22772150258363938,0.0,562.78,0.0,0.13256,200000,123766.46240075384,-76233.53759924616,0.6188323120037692
2021-04-29,0,0.5806498645169319,0.0,599.7,0.0,0.13236,200000,123766.46240075384,-76233.53759924616,0.6188323120037692
2021-04-30,0,-0.25634254130634454,0.0,622.65,0.0,0.15268,200000,123766.46240075384,-76233.53759924616,0.6188323120037692
2021-05-01,0,-0.001347740382968314,0.0,620.0,0.0,0.1459,200000,123766.46240075384,-76233.53759924616,0.6188323120037692
2021-05-02,0,0.28958474513708876,0.0,621.78,0.0,0.14035,200000,123766.46240075384,-76233.53759924616,0.6188323120037692
2021-05-03,0,0.8469662165113568,0.0,676.15,0.0,0.14134,200000,123766.46240075384,-76233.53759924616,0.6188323120037692
2021-05-04,1,1.0892922684115542,-101.56446939172316,609.3,505416.78536733845,0.12244,200000,123766.46240075384,-76233.53759924616,0.6188323120037692
2021-05-05,1,0.997904717925219,-101.56446939172316,651.1,505416.78536733845,0.1309,200000,132287.68322553555,-67712.31677446445,0.6614384161276778
2021-05-06,1,0.9145882462163077,-101.56446939172316,633.99,505416.78536733845,0.12751,200000,128836.5522518479,-71163.4477481521,0.6441827612592395
2021-05-07,1,0.4813278438014873,-101.56446939172316,624.3,505416.78536733845,0.1301,200000,129161.42201754349,-70838.57798245651,0.6458071100877174
2021-05-08,1,1.0525558266409114,-101.56446939172316,646.1,505416.78536733845,0.12732,200000,129970.46878696186,-70029.53121303814,0.6498523439348094
2021-05-09,1,0.8819419718634602,-101.56446939172316,661.74,505416.78536733845,0.13121,200000,133525.00838332734,-66474.99161667266,0.6676250419166367
2021-05-10,1,1.1630628626815973,-101.56446939172316,631.1,505416.78536733845,0.12173,200000,125621.7219158826,-74378.2780841174,0.6281086095794131
2021-05-11,2,1.491096275262538,0.0,671.91,0.0,0.12458,200000,129043.82190868353,-70956.17809131647,0.6452191095434177
2021-05-12,2,1.6787270505274399,0.0,594.65,0.0,0.10663,200000,129043.82190868353,-70956.17809131647,0.6452191095434177
2021-05-13,0,0.9224777478392757,0.0,571.1,0.0,0.10902,200000,129043.82190868353,-70956.17809131647,0.6452191095434177
2021-05-14,0,0.846680650817942,0.0,602.61,0.0,0.11548,200000,129043.82190868353,-70956.17809131647,0.6452191095434177
2021-05-15,-2,-2.0901671630946552,0.0,563.41,0.0,0.15842,200000,129043.82190868353,-70956.17809131647,0.6452191095434177
2021-05-16,-2,-1.6214520212098635,0.0,564.32,0.0,0.14886,200000,129043.82190868353,-70956.17809131647,0.6452191095434177
2021-05-17,-2,-1.5342173781216053,0.0,512.07,0.0,0.13448,200000,129043.82190868353,-70956.17809131647,0.6452191095434177
2021-05-18,-2,-2.4751679285862394,0.0,507.88,0.0,0.17543,200000,129043.82190868353,-70956.17809131647,0.6452191095434177
2021-05-19,-2,-1.8593202872166528,0.0,334.8,0.0,0.10765,200000,129043.82190868353,-70956.17809131647,0.6452191095434177
2021-05-20,-2,-1.5605063601479587,0.0,391.17,0.0,0.12139,200000,129043.82190868353,-70956.17809131647,0.6452191095434177
2021-05-21,-2,-1.5130498501985752,0.0,326.01,0.0,0.10445,200000,129043.82190868353,-70956.17809131647,0.6452191095434177
2021-05-22,-1,-1.1428769876289901,215.24523270063307,299.76,-722368.0133714932,0.08932,200000,129043.82190868355,-70956.17809131645,0.6452191095434177
2021-05-23,-1,-1.1511594111254875,215.24523270063307,260.72,-722368.0133714932,0.08059,200000,114334.3752673177,-85665.6247326823,0.5716718763365884
2021-05-24,-1,-1.0754761564478887,215.24523270063307,345.64,-722368.0133714932,0.1081,200000,152485.34447610524,-47514.65552389476,0.7624267223805262
2021-05-25,-1,-0.8874389572005352,215.24523270063307,343.18,-722368.0133714932,0.10431,200000,149218.06643298373,-50781.93356701627,0.7460903321649186
2021-05-26,-1,-0.723556389987634,215.24523270063307,379.16,-722368.0133714932,0.1124,200000,162806.54713372787,-37193.45286627213,0.8140327356686394
2021-05-27,-1,-0.5107553745115627,215.24523270063307,369.67,-722368.0133714932,0.10503,200000,155440.01761685096,-44559.982383149036,0.7772000880842548
2021-05-28,-1,-0.32733581108457815,215.24523270063307,328.82,-722368.0133714932,0.09049,200000,136144.0189466086,-63855.98105339141,0.680720094733043
2021-05-29,-1,-0.21014313632930712,215.24523270063307,305.04,-722368.0133714932,0.08284,200000,125499.3720106956,-74500.6279893044,0.627496860053478
2021-05-30,-1,-0.33260589289129,215.24523270063307,325.57,-722368.0133714932,0.09285,200000,137149.26045188826,-62850.73954811174,0.6857463022594412
2021-05-31,-1,-0.2760795963940712,215.24523270063307,353.33,-722368.0133714932,0.10145,200000,149336.83302665266,-50663.16697334734,0.7466841651332633
2021-06-01,0,0.20211009075841502,0.0,362.39,0.0,0.09739,200000,121392.52285255084,-78607.47714744916,0.6069626142627542
2021-06-02,0,0.8750364912043215,0.0,401.54,0.0,0.10153,200000,121392.52285255084,-78607.47714744916,0.6069626142627542
2021-06-03,2,1.4717988550471242,0.0,428.48,0.0,0.10999,200000,121392.52285255084,-78607.47714744916,0.6069626142627542
2021-06-04,2,1.5428209963754351,0.0,390.7,0.0,0.09845,200000,121392.52285255084,-78607.47714744916,0.6069626142627542
2021-06-05,2,2.057718510206516,0.0,390.08,0.0,0.09238,200000,121392.52285255084,-78607.47714744916,0.6069626142627542
2021-06-06,2,1.5548997106066573,0.0,393.73,0.0,0.09625,200000,121392.52285255084,-78607.47714744916,0.6069626142627542
2021-06-07,2,1.6037266684127964,0.0,357.96,0.0,0.08596,200000,121392.52285255084,-78607.47714744916,0.6069626142627542
2021-06-08,2,1.309003887667765,0.0,352.5,0.0,0.08582,200000,121392.52285255084,-78607.47714744916,0.6069626142627542
2021-06-09,2,1.2369452806152959,0.0,375.54,0.0,0.09094,200000,121392.52285255084,-78607.47714744916,0.6069626142627542
2021-06-10,2,1.4427116962394035,0.0,351.94,0.0,0.08271,200000,121392.52285255084,-78607.47714744916,0.6069626142627542
2021-06-11,2,1.6250872660568125,0.0,345.75,0.0,0.07858,200000,121392.52285255084,-78607.47714744916,0.6069626142627542
2021-06-12,2,1.6494900012306548,0.0,343.7,0.0,0.07669,200000,121392.52285255084,-78607.47714744916,0.6069626142627542
2021-06-13,2,1.433071229626363,0.0,365.8,0.0,0.08228,200000,121392.52285255084,-78607.47714744916,0.6069626142627542
2021-06-14,2,1.3278398281691288,0.0,370.19,0.0,0.08323,200000,121392.52285255084,-78607.47714744916,0.6069626142627542
2021-06-15,1,1.0533942969748478,-165.61957385471354,366.48,725511.1334720944,0.08366,200000,121392.52285255084,-78607.47714744916,0.6069626142627542
2021-06-16,1,0.7693964922253046,-165.61957385471354,347.22,725511.1334720944,0.08053,200000,115931.8400123414,-84068.1599876586,0.579659200061707
2021-06-17,1,0.9833723053488466,-165.61957385471354,352.85,725511.1334720944,0.07998,200000,116465.24708973378,-83534.75291026622,0.5823262354486689
2021-06-18,2,1.338273495046992,0.0,337.16,0.0,0.07382,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-06-19,2,1.5544413590908481,0.0,334.01,0.0,0.0716,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-06-20,2,1.5378342525588875,0.0,339.08,0.0,0.07271,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-06-21,2,1.8489129346011839,0.0,270.76,0.0,0.05663,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-06-22,2,2.4044209359136626,0.0,262.1,0.0,0.05179,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-06-23,2,1.9217927692598862,0.0,296.25,0.0,0.05931,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-06-24,2,1.9992870177258137,0.0,308.62,0.0,0.06043,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-06-25,2,1.6539068147742246,0.0,280.81,0.0,0.05533,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-06-26,0,0.6025202106524716,0.0,279.65,0.0,0.05885,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-06-27,0,-0.8337192960860941,0.0,290.87,0.0,0.06751,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-06-28,0,-0.4903868898012588,0.0,290.0,0.0,0.06531,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-06-29,0,-0.17093173244242527,0.0,300.79,0.0,0.06598,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-06-30,0,-0.3651689365768041,0.0,303.71,0.0,0.06714,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-07-01,0,-0.3264004703981149,0.0,287.43,0.0,0.06328,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-07-02,0,-0.20228748421945572,0.0,287.17,0.0,0.06271,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-07-03,0,-0.06975772066197969,0.0,298.13,0.0,0.0645,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-07-04,0,-0.16651038480043684,0.0,307.62,0.0,0.06678,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-07-05,0,0.5012574073089882,0.0,302.02,0.0,0.06307,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-07-06,-1,-1.034639990309346,193.291426763716,319.92,-856953.897592129,0.07216,200000,123675.58650049605,-76324.41349950395,0.6183779325024803
2021-07-07,-2,-2.6479273262448557,0.0,327.51,0.0,0.08422,200000,132543.36857632056,-67456.63142367944,0.6627168428816028
2021-07-08,-2,-2.323071019349368,0.0,310.14,0.0,0.08126,200000,132543.36857632056,-67456.63142367944,0.6627168428816028
2021-07-09,-2,-2.429817577973928,0.0,317.09,0.0,0.0895,200000,132543.36857632056,-67456.63142367944,0.6627168428816028
2021-07-10,-2,-1.5127738584359296,0.0,316.12,0.0,0.08231,200000,132543.36857632056,-67456.63142367944,0.6627168428816028
2021-07-11,-1,-1.1897163542127076,205.71046774323403,322.16,-807403.5610155979,0.08208,200000,132543.36857632056,-67456.63142367944,0.6627168428816028
2021-07-12,-1,-0.8876487243183636,205.71046774323403,316.12,-807403.5610155979,0.0786,200000,128491.11295881713,-71508.88704118287,0.6424555647940857
2021-07-13,-2,-1.3552073962521938,0.0,308.94,0.0,0.08244,200000,135553.52624185174,-64446.47375814826,0.6777676312092586
2021-07-14,0,-0.9721758440626938,0.0,309.4,0.0,0.07969,200000,135553.52624185174,-64446.47375814826,0.6777676312092586
2021-07-15,0,0.11113711150294062,0.0,316.11,0.0,0.07354,200000,135553.52624185174,-64446.47375814826,0.6777676312092586
2021-07-16,0,0.7215310307762302,0.0,302.88,0.0,0.06715,200000,135553.52624185174,-64446.47375814826,0.6777676312092586
2021-07-17,0,0.7791631616499533,0.0,300.52,0.0,0.06607,200000,135553.52624185174,-64446.47375814826,0.6777676312092586
2021-07-18,1,1.0795074510997253,-224.35207918214454,302.1,1050965.4693894535,0.06449,200000,135553.52624185174,-64446.47375814826,0.6777676312092586
2021-07-19,1,1.1410357485750893,-224.35207918214454,280.54,1050965.4693894535,0.05936,200000,125325.0425567168,-74674.9574432832,0.6266252127835841
2021-07-20,1,0.9103848097456411,-224.35207918214454,264.44,1050965.4693894535,0.05692,200000,119148.618336574,-80851.381663426,0.59574309168287
2021-07-21,1,0.7794194875452264,-224.35207918214454,293.26,1050965.4693894535,0.06378,200000,132824.06837861508,-67175.93162138492,0.6641203418930754
2021-07-22,1,0.6692502441514395,-224.35207918214454,293.36,1050965.4693894535,0.06445,200000,133550.65045102418,-66449.34954897582,0.6677532522551208
2021-07-23,0,0.03385589856239198,0.0,299.27,0.0,0.06992,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-07-24,0,-0.23694035575485228,0.0,301.56,0.0,0.07261,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-07-25,0,-0.11997595176505542,0.0,302.56,0.0,0.07256,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-07-26,0,-0.05330180430212628,0.0,304.0,0.0,0.0727,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-07-27,0,-0.10256691080832493,0.0,313.48,0.0,0.07501,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-07-28,0,0.3566419782265863,0.0,313.8,0.0,0.07191,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-07-29,0,0.056111133374087685,0.0,317.03,0.0,0.07378,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-07-30,0,-0.2760655433899611,0.0,322.58,0.0,0.0764,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-07-31,0,-0.2959383295574491,0.0,332.38,0.0,0.07846,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-08-01,0,0.15042092970667126,0.0,332.59,0.0,0.07609,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-08-02,0,-0.4036471675376269,0.0,330.55,0.0,0.0774,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-08-03,0,0.012651206445671808,0.0,323.43,0.0,0.07374,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-08-04,0,-0.49789927337710504,0.0,334.77,0.0,0.07803,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-08-05,0,-0.1828537619197425,0.0,337.91,0.0,0.07784,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-08-06,0,-0.6972775526517363,0.0,342.39,0.0,0.08091,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-08-07,0,-0.5435481727476271,0.0,356.18,0.0,0.08388,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-08-08,0,-0.723032388006807,0.0,341.79,0.0,0.08121,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-08-09,-2,-2.9298124019515552,0.0,354.32,0.0,0.09345,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-08-10,-1,-1.0902987193057037,173.70922155165297,371.92,-708942.5401019508,0.09113,200000,129211.86735898154,-70788.13264101846,0.6460593367949077
2021-08-11,-2,-1.5350083675625266,0.0,390.96,0.0,0.09767,200000,130540.92799290484,-69459.07200709516,0.6527046399645242
2021-08-12,0,-0.31467091158029376,0.0,385.66,0.0,0.09257,200000,130540.92799290484,-69459.07200709516,0.6527046399645242
2021-08-13,0,-0.20764464202677038,0.0,410.76,0.0,0.09821,200000,130540.92799290484,-69459.07200709516,0.6527046399645242
2021-08-14,0,-0.27429828599440104,0.0,408.67,0.0,0.09792,200000,130540.92799290484,-69459.07200709516,0.6527046399645242
2021-08-15,-2,-2.2834309909864454,0.0,414.05,0.0,0.10834,200000,130540.92799290484,-69459.07200709516,0.6527046399645242
2021-08-16,-1,-1.0620034382009103,157.00583083915234,415.72,-628991.654586609,0.10377,200000,130540.92799290484,-69459.07200709516,0.6527046399645242
2021-08-17,0,0.19066379773089595,0.0,401.8,0.0,0.09549,200000,127518.39825820873,-72481.60174179127,0.6375919912910437
2021-08-18,0,-0.5981058517614845,0.0,396.15,0.0,0.09737,200000,127518.39825820873,-72481.60174179127,0.6375919912910437
2021-08-19,0,0.6006639915581681,0.0,431.27,0.0,0.10111,200000,127518.39825820873,-72481.60174179127,0.6375919912910437
2021-08-20,0,-0.3472436230458187,0.0,454.93,0.0,0.11084,200000,127518.39825820873,-72481.60174179127,0.6375919912910437
2021-08-21,0,-0.13450696741421214,0.0,448.74,0.0,0.10871,200000,127518.39825820873,-72481.60174179127,0.6375919912910437
2021-08-22,-2,-1.5262142629865885,0.0,448.68,0.0,0.11564,200000,127518.39825820873,-72481.60174179127,0.6375919912910437
2021-08-23,2,1.2033969876269845,0.0,499.06,0.0,0.11563,200000,127518.39825820873,-72481.60174179127,0.6375919912910437
2021-08-24,2,1.7309671066414534,0.0,471.62,0.0,0.10663,200000,127518.39825820873,-72481.60174179127,0.6375919912910437
2021-08-25,2,2.3348878994638924,0.0,503.19,0.0,0.10954,200000,127518.39825820873,-72481.60174179127,0.6375919912910437
2021-08-26,2,2.662963101505914,0.0,478.1,0.0,0.09903,200000,127518.39825820873,-72481.60174179127,0.6375919912910437
2021-08-27,2,1.8445684816889913,0.0,494.5,0.0,0.10525,200000,127518.39825820873,-72481.60174179127,0.6375919912910437
2021-08-28,2,2.0086545528726325,0.0,486.2,0.0,0.10028,200000,127518.39825820873,-72481.60174179127,0.6375919912910437
2021-08-29,2,1.4895981547887376,0.0,479.7,0.0,0.10123,200000,127518.39825820873,-72481.60174179127,0.6375919912910437
2021-08-30,0,-0.9036406503456583,0.0,460.3,0.0,0.11541,200000,127518.39825820873,-72481.60174179127,0.6375919912910437
2021-08-31,-1,-1.115372888382896,137.44168814206589,463.9,-537689.3163189776,0.11858,200000,127518.39825820873,-72481.60174179127,0.6375919912910437
2021-09-01,-1,-0.8233123053654825,137.44168814206589,489.4,-537689.3163189776,0.12259,200000,133179.29546427052,-66820.70453572948,0.6658964773213526
2021-09-02,-1,-0.60680386715166,137.44168814206589,483.7,-537689.3163189776,0.11931,200000,130632.25688433449,-69367.74311566551,0.6531612844216725
2021-09-03,-1,-0.7153164730213266,137.44168814206589,488.5,-537689.3163189776,0.1219,200000,132684.59231668257,-67315.40768331743,0.6634229615834129
2021-09-04,-1,-0.7688044966751615,137.44168814206589,497.7,-537689.3163189776,0.12422,200000,135196.4950614496,-64803.50493855041,0.675982475307248
2021-09-05,-2,-1.302241012681341,0.0,504.8,0.0,0.13243,200000,129344.03024421606,-70655.96975578394,0.6467201512210803
2021-09-06,-1,-1.1975583046303349,130.36084483392062,496.1,-496674.7187013903,0.13021,200000,129344.03024421606,-70655.96975578394,0.6467201512210803
2021-09-07,-2,-1.8320293920407238,0.0,418.7,0.0,0.11971,200000,134218.87508799692,-65781.12491200308,0.6710943754399845
2021-09-08,-2,-2.5407262607589423,0.0,415.0,0.0,0.14202,200000,134218.87508799692,-65781.12491200308,0.6710943754399845
2021-09-09,-2,-2.937895231657975,0.0,421.3,0.0,0.20086,200000,134218.87508799692,-65781.12491200308,0.6710943754399845
2021-09-10,-2,-2.118191204842931,0.0,401.4,0.0,0.17201,200000,134218.87508799692,-65781.12491200308,0.6710943754399845
2021-09-11,-2,-1.8883282106254549,0.0,405.1,0.0,0.1792,200000,134218.87508799692,-65781.12491200308,0.6710943754399845
2021-09-12,-2,-1.9293642170420906,0.0,416.3,0.0,0.21665,200000,134218.87508799692,-65781.12491200308,0.6710943754399845
2021-09-13,-2,-1.4753640646051898,0.0,399.1,0.0,0.18428,200000,134218.87508799692,-65781.12491200308,0.6710943754399845
2021-09-14,-1,-1.1111663577613269,161.98271190924078,414.3,-389989.7579265368,0.17208,200000,134218.87508799692,-65781.12491200308,0.6710943754399845
2021-09-15,-1,-0.9272456898168104,161.98271190924078,431.3,-389989.7579265368,0.17264,200000,137190.97545489285,-62809.02454510715,0.6859548772744642
2021-09-16,-1,-0.7471183721624617,161.98271190924078,424.3,-389989.7579265368,0.16357,200000,132519.88936713448,-67480.11063286552,0.6625994468356724
2021-09-17,-1,-0.6014948532570822,161.98271190924078,406.6,-389989.7579265368,0.15283,200000,125464.30536620991,-74535.69463379009,0.6273215268310496
2021-09-18,-1,-0.7443895313347088,161.98271190924078,410.7,-389989.7579265368,0.16603,200000,131276.2992896681,-68723.7007103319,0.6563814964483405
2021-09-19,-1,-0.5050167160594005,161.98271190924078,408.6,-389989.7579265368,0.15662,200000,127266.33197256998,-72733.66802743002,0.6363316598628499
2021-09-20,0,-0.13683289788459765,0.0,364.1,0.0,0.12793,200000,125132.35941338417,-74867.64058661583,0.6256617970669208
2021-09-21,0,-0.06542218687965737,0.0,344.4,0.0,0.12106,200000,125132.35941338417,-74867.64058661583,0.6256617970669208
2021-09-22,0,-0.08455102067786681,0.0,379.0,0.0,0.13673,200000,125132.35941338417,-74867.64058661583,0.6256617970669208
2021-09-23,0,-0.5572793323530656,0.0,383.5,0.0,0.15874,200000,125132.35941338417,-74867.64058661583,0.6256617970669208
