date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2020-08-07,-2,-1.394320105024695,0.0,0.1767,0.0,0.09591,200000,203948.57017553676,3948.5701755367627,1.0197428508776838
2020-08-08,-1,-1.0235622564396936,547954.2455011735,0.1861,-1102663.1172985334,0.09248,200000,203948.5701755368,3948.570175536792,1.019742850877684
2020-08-09,-1,-0.8627748469788467,547954.2455011735,0.193,-1102663.1172985334,0.09382,200000,209207.0230466749,9207.023046674905,1.0460351152333744
2020-08-10,-1,-1.088407501747631,547954.2455011735,0.1968,-1102663.1172985334,0.10691,200000,225723.1093850172,25723.10938501719,1.128615546925086
2020-08-11,-1,-0.8410824830674547,547954.2455011735,0.1831,-1102663.1172985334,0.09418,200000,204179.23473844078,4179.234738440777,1.020896173692204
2020-08-12,-1,-0.806507871857867,547954.2455011735,0.1858,-1102663.1172985334,0.09679,200000,208536.6619374431,8536.661937443103,1.0426833096872155
2020-08-13,-1,-0.69758609490671,547954.2455011735,0.1854,-1102663.1172985334,0.09497,200000,206310.63336575928,6310.633365759277,1.0315531668287963
2020-08-14,-2,-1.3460956512302562,0.0,0.1855,0.0,0.11117,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-15,-2,-1.7801034625679848,0.0,0.1832,0.0,0.11678,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-16,-2,-1.969538338585741,0.0,0.1968,0.0,0.1361,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-17,-2,-2.1881947875582033,0.0,0.1949,0.0,0.15761,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-18,-2,-1.8628330057403206,0.0,0.1924,0.0,0.15153,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-19,-2,-1.2038252542166563,0.0,0.186,0.0,0.12791,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-20,0,-0.2727444246223084,0.0,0.2075,0.0,0.118,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-21,0,-0.05890170449536349,0.0,0.19,0.0,0.10529,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-22,0,-0.8212919301864688,0.0,0.1991,0.0,0.12928,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-23,0,-0.18670887344235765,0.0,0.1984,0.0,0.11671,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-24,0,-0.5141128486493792,0.0,0.1998,0.0,0.12526,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-25,0,-0.13125514849607098,0.0,0.1907,0.0,0.11393,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-26,0,-0.061283229953395094,0.0,0.1911,0.0,0.11347,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-27,0,0.25587738257341125,0.0,0.1823,0.0,0.10399,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-28,0,0.2158435804048584,0.0,0.1854,0.0,0.10736,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-29,0,0.19289059658481833,0.0,0.1896,0.0,0.1115,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-30,0,-0.34814549359411695,0.0,0.1966,0.0,0.12439,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-08-31,0,0.24541796192275284,0.0,0.1904,0.0,0.11328,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-09-01,0,0.7406433491651688,0.0,0.1936,0.0,0.11023,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-09-02,0,0.2585259829599103,0.0,0.1776,0.0,0.10744,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-09-03,0,-0.7326096452470213,0.0,0.1367,0.0,0.0919,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-09-04,0,0.08025578542991821,0.0,0.1473,0.0,0.091,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-09-05,2,1.4474552549165172,0.0,0.138,0.0,0.07406,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-09-06,0,0.11593289698986847,0.0,0.1399,0.0,0.08408,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-09-07,0,-0.5491391065537373,0.0,0.1355,0.0,0.08422,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-09-08,2,2.9670786835027765,0.0,0.1553,0.0,0.07511,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-09-09,2,2.5283819859651473,0.0,0.1617,0.0,0.07683,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-09-10,1,1.0330619033618615,-688567.4108547062,0.1633,1294681.1536277896,0.08685,200000,224886.11638514703,24886.116385147034,1.1244305819257352
2020-09-11,2,1.6399845219054148,0.0,0.166,0.0,0.08252,200000,232351.21778966312,32351.21778966312,1.1617560889483156
2020-09-12,0,0.5212885077563286,0.0,0.159,0.0,0.0867,200000,232351.21778966312,32351.21778966312,1.1617560889483156
2020-09-13,1,1.0470575176582209,-782327.3326251283,0.1485,1517643.4865425415,0.07655,200000,232351.21778966312,32351.21778966312,1.1617560889483156
2020-09-14,2,1.6472787757509137,0.0,0.1541,0.0,0.07402,200000,240571.88887331646,40571.888873316464,1.2028594443665823
2020-09-15,2,1.9499940279763166,0.0,0.1447,0.0,0.06568,200000,240571.88887331646,40571.888873316464,1.2028594443665823
2020-09-16,1,1.031210341155492,-846487.9974430559,0.1421,1725519.2144119674,0.06971,200000,240571.8888733165,40571.88887331649,1.2028594443665825
2020-09-17,2,1.2829567580831274,0.0,0.1463,0.0,0.06896,200000,245421.27787338628,45421.27787338628,1.2271063893669314
2020-09-18,2,1.2294027297440784,0.0,0.1406,0.0,0.06569,200000,245421.27787338628,45421.27787338628,1.2271063893669314
2020-09-19,0,0.7370796040596982,0.0,0.139,0.0,0.06784,200000,245421.27787338628,45421.27787338628,1.2271063893669314
2020-09-20,0,0.5108591858643898,0.0,0.1335,0.0,0.06626,200000,245421.27787338628,45421.27787338628,1.2271063893669314
2020-09-21,0,0.7692785045427322,0.0,0.12,0.0,0.05752,200000,245421.27787338628,45421.27787338628,1.2271063893669314
2020-09-22,2,1.2790624547429956,0.0,0.1226,0.0,0.05516,200000,245421.27787338628,45421.27787338628,1.2271063893669314
2020-09-23,2,1.8865479574460449,0.0,0.1126,0.0,0.04735,200000,245421.27787338628,45421.27787338628,1.2271063893669314
2020-09-24,0,0.32376914821825603,0.0,0.1198,0.0,0.05764,200000,245421.27787338628,45421.27787338628,1.2271063893669314
2020-09-25,0,-0.256354990473559,0.0,0.121,0.0,0.06113,200000,245421.27787338628,45421.27787338628,1.2271063893669314
2020-09-26,0,0.21832802100914125,0.0,0.1226,0.0,0.05893,200000,245421.27787338628,45421.27787338628,1.2271063893669314
2020-09-27,0,-0.29135877004931404,0.0,0.1204,0.0,0.05924,200000,245421.27787338628,45421.27787338628,1.2271063893669314
2020-09-28,-1,-1.0216159994270901,1013300.0737959797,0.1211,-1960547.0352563208,0.06259,200000,245421.27787338628,45421.27787338628,1.2271063893669314
2020-09-29,-2,-1.731972283479057,0.0,0.1294,0.0,0.07136,200000,254204.88476007758,54204.88476007758,1.2710244238003878
2020-09-30,0,-0.6292897047534374,0.0,0.1356,0.0,0.06888,200000,254204.88476007758,54204.88476007758,1.2710244238003878
2020-10-01,2,1.6476359449516225,0.0,0.1416,0.0,0.06166,200000,254204.88476007758,54204.88476007758,1.2710244238003878
2020-10-02,2,1.8961498557800525,0.0,0.1296,0.0,0.05477,200000,254204.88476007758,54204.88476007758,1.2710244238003878
2020-10-03,2,2.1438988915094903,0.0,0.1259,0.0,0.05104,200000,254204.88476007758,54204.88476007758,1.2710244238003878
2020-10-04,2,1.3295991934961766,0.0,0.1235,0.0,0.05235,200000,254204.88476007758,54204.88476007758,1.2710244238003878
2020-10-05,1,1.1362199000130466,-1049565.99818364,0.1211,2455136.9978759666,0.05177,200000,254204.88476007758,54204.88476007758,1.2710244238003878
2020-10-06,2,1.9664547020855268,0.0,0.1125,0.0,0.04407,200000,264083.17205934325,64083.172059343255,1.3204158602967162
2020-10-07,2,1.7746142296129872,0.0,0.1194,0.0,0.04642,200000,264083.17205934325,64083.172059343255,1.3204158602967162
2020-10-08,0,0.8127886465527641,0.0,0.1215,0.0,0.05109,200000,264083.17205934325,64083.172059343255,1.3204158602967162
2020-10-09,0,0.7219610042330705,0.0,0.1274,0.0,0.05365,200000,264083.17205934325,64083.172059343255,1.3204158602967162
2020-10-10,0,0.8497170587199383,0.0,0.1264,0.0,0.05217,200000,264083.17205934325,64083.172059343255,1.3204158602967162
2020-10-11,0,0.4885753288386137,0.0,0.1267,0.0,0.05378,200000,264083.17205934325,64083.172059343255,1.3204158602967162
2020-10-12,0,0.37583020010023777,0.0,0.1263,0.0,0.05404,200000,264083.17205934325,64083.172059343255,1.3204158602967162
2020-10-13,0,0.36505242324423204,0.0,0.1236,0.0,0.053,200000,264083.17205934325,64083.172059343255,1.3204158602967162
2020-10-14,0,0.2478511644702048,0.0,0.1203,0.0,0.05191,200000,264083.17205934325,64083.172059343255,1.3204158602967162
2020-10-15,0,0.6860382133668024,0.0,0.1224,0.0,0.05039,200000,264083.17205934325,64083.172059343255,1.3204158602967162
2020-10-16,2,1.8352537720184654,0.0,0.1192,0.0,0.04366,200000,264083.17205934325,64083.172059343255,1.3204158602967162
2020-10-17,1,1.052478352737401,-1084976.0561189123,0.1217,2797491.2294421955,0.0472,200000,264083.17205934325,64083.172059343255,1.3204158602967162
2020-10-18,1,0.645353385265088,-1084976.0561189123,0.1219,2797491.2294421955,0.04868,200000,268440.45429014147,68440.45429014147,1.3422022714507074
2020-10-19,0,0.09335361613475794,0.0,0.1211,0.0,0.05006,200000,255431.36150946724,55431.36150946724,1.2771568075473363
2020-10-20,1,1.0700291114661387,-1106721.6703183155,0.1154,2829323.8979781484,0.04514,200000,255431.36150946724,55431.36150946724,1.2771568075473363
2020-10-21,2,1.394694606905291,0.0,0.1187,0.0,0.04545,200000,258206.4526131444,58206.452613144414,1.291032263065722
2020-10-22,0,0.08503942755785496,0.0,0.1208,0.0,0.04901,200000,258206.4526131444,58206.452613144414,1.291032263065722
2020-10-23,-1,-1.1586846922329743,1052186.0334683962,0.1227,-2430407.1217351696,0.05312,200000,258206.4526131444,58206.452613144414,1.291032263065722
2020-10-24,-2,-1.7521903973055235,0.0,0.125,0.0,0.05642,200000,263806.7682378932,63806.76823789318,1.3190338411894658
2020-10-25,0,0.07980582858636805,0.0,0.1255,0.0,0.0511,200000,263806.7682378932,63806.76823789318,1.3190338411894658
2020-10-26,0,0.4013858462558294,0.0,0.1191,0.0,0.04778,200000,263806.7682378932,63806.76823789318,1.3190338411894658
2020-10-27,0,0.6206610309179287,0.0,0.1178,0.0,0.04683,200000,263806.7682378932,63806.76823789318,1.3190338411894658
2020-10-28,0,0.4866661635053562,0.0,0.1132,0.0,0.04518,200000,263806.7682378932,63806.76823789318,1.3190338411894658
2020-10-29,0,-0.71281633184467,0.0,0.1081,0.0,0.04583,200000,263806.7682378932,63806.76823789318,1.3190338411894658
2020-10-30,-1,-1.0391886151845524,1265867.4099706965,0.1042,-2923390.605473107,0.04512,200000,263806.7682378932,63806.76823789318,1.3190338411894658
2020-10-31,-1,-0.32508494732247745,1265867.4099706965,0.1058,-2923390.605473107,0.04405,200000,262704.1281459901,62704.12814599008,1.3135206407299505
2020-11-01,-1,-0.615828020936665,1265867.4099706965,0.1071,-2923390.605473107,0.04523,200000,267799.3566934102,67799.3566934102,1.338996783467051
2020-11-02,0,0.6620136946497286,0.0,0.1024,0.0,0.0404,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-03,2,2.012235962124367,0.0,0.1015,0.0,0.03699,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-04,0,0.7944436677870971,0.0,0.1025,0.0,0.03956,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-05,2,1.5274086190388767,0.0,0.1065,0.0,0.03972,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-06,0,0.983130448676881,0.0,0.1143,0.0,0.04374,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-07,2,1.6918528544349944,0.0,0.1097,0.0,0.04005,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-08,2,1.9997637230950855,0.0,0.1192,0.0,0.04196,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-09,2,1.537564984219081,0.0,0.1181,0.0,0.04225,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-10,0,0.5595240436104216,0.0,0.12,0.0,0.0457,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-11,0,0.8116462537997242,0.0,0.1203,0.0,0.04484,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-12,2,1.2552638277076285,0.0,0.1162,0.0,0.04173,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-13,0,-0.0432851553809923,0.0,0.1184,0.0,0.046,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-14,0,0.11964071890126987,0.0,0.1161,0.0,0.04454,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-15,0,0.8391876025183126,0.0,0.1158,0.0,0.04241,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-16,0,0.7448535799565666,0.0,0.1167,0.0,0.04279,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-17,-2,-1.7051464868138806,0.0,0.1178,0.0,0.05092,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-18,0,0.21166154658119057,0.0,0.1229,0.0,0.04639,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-19,-2,-2.1522150478790456,0.0,0.12,0.0,0.05311,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-20,-2,-1.9067908343082534,0.0,0.1221,0.0,0.05373,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-21,-2,-2.079822862636383,0.0,0.1286,0.0,0.05839,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-22,-2,-1.4959138940481491,0.0,0.1238,0.0,0.05424,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-23,-2,-2.231494989358056,0.0,0.128,0.0,0.06314,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-24,-2,-1.4001668226158164,0.0,0.1359,0.0,0.06227,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-25,2,4.091525614260536,0.0,0.384,0.0,0.05959,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-26,2,1.8810732557599776,0.0,0.2355,0.0,0.04975,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-27,2,1.4390122037515376,0.0,0.22,0.0,0.0493,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-28,2,2.0316084453333287,0.0,0.2886,0.0,0.05209,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-29,2,1.8072039731983272,0.0,0.2814,0.0,0.04992,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-11-30,2,1.356525827424074,0.0,0.2661,0.0,0.05069,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-12-01,2,1.2091510145022468,0.0,0.2565,0.0,0.04903,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-12-02,1,1.0521221661596565,-463762.73146692524,0.272,2392706.050056974,0.05272,200000,252286.92591800736,52286.92591800736,1.2614346295900367
2020-12-03,1,0.6835867928388972,-463762.73146692524,0.2601,2392706.050056974,0.05524,200000,252797.76865969447,52797.76865969447,1.2639888432984723
2020-12-04,1,0.39597591742406096,-463762.73146692524,0.2186,2392706.050056974,0.05021,200000,221516.30387203052,21516.30387203052,1.1075815193601526
2020-12-05,1,0.4187761465467408,-463762.73146692524,0.239,2392706.050056974,0.05347,200000,238777.2853171415,38777.285317141504,1.1938864265857074
2020-12-06,1,0.48029627168272604,-463762.73146692524,0.2419,2392706.050056974,0.05201,200000,236628.84640531242,36628.84640531242,1.1831442320265622
2020-12-07,1,0.20178354946860866,-463762.73146692524,0.2303,2392706.050056974,0.05318,200000,234048.66479886277,34048.66479886277,1.1702433239943137
2020-12-08,0,0.15722789401721585,0.0,0.2083,0.0,0.04793,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-09,0,0.014110459861262905,0.0,0.2061,0.0,0.04855,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-10,0,-0.3900123997753997,0.0,0.1915,0.0,0.05014,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-11,0,-0.7121465236047804,0.0,0.1808,0.0,0.05096,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-12,0,-0.5636059635311688,0.0,0.1954,0.0,0.05069,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-13,0,-0.5841477632016219,0.0,0.2093,0.0,0.05199,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-14,0,-0.7192671063157634,0.0,0.2178,0.0,0.05268,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-15,0,-0.905438137082595,0.0,0.2077,0.0,0.05202,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-16,-2,-1.2174327646895564,0.0,0.2085,0.0,0.05589,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-17,-2,-1.424707818422722,0.0,0.1996,0.0,0.05699,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-18,-2,-1.277575501809464,0.0,0.2117,0.0,0.05995,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-19,0,-0.8130748511617436,0.0,0.2233,0.0,0.05898,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-20,0,-0.905228486238617,0.0,0.2086,0.0,0.05643,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-21,0,-0.4151131585512336,0.0,0.2066,0.0,0.05289,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-22,0,-0.9436612429032385,0.0,0.1975,0.0,0.05391,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-23,-2,-1.8687020174931794,0.0,0.1639,0.0,0.0505,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-24,-1,-1.0083075127279053,647336.3789478638,0.1809,-2283157.5541366455,0.05129,200000,234206.30190333712,34206.301903337124,1.1710315095166857
2020-12-25,-1,-0.8135240077305813,647336.3789478638,0.1856,-2283157.5541366455,0.052,200000,238869.82474782906,38869.82474782906,1.1943491237391453
2020-12-26,0,0.6304538932699284,0.0,0.2019,0.0,0.05031,200000,218374.74354237807,18374.74354237807,1.0918737177118905
2020-12-27,0,-0.43901189749837766,0.0,0.1949,0.0,0.05313,200000,218374.74354237807,18374.74354237807,1.0918737177118905
2020-12-28,0,-0.880280924637158,0.0,0.193,0.0,0.05469,200000,218374.74354237807,18374.74354237807,1.0918737177118905
2020-12-29,0,-0.573967053618446,0.0,0.1877,0.0,0.05231,200000,218374.74354237807,18374.74354237807,1.0918737177118905
2020-12-30,0,-0.40589328509113987,0.0,0.1882,0.0,0.05205,200000,218374.74354237807,18374.74354237807,1.0918737177118905
2020-12-31,0,-0.44832138740427124,0.0,0.186,0.0,0.05152,200000,218374.74354237807,18374.74354237807,1.0918737177118905
2021-01-01,0,-0.33451981799318414,0.0,0.1933,0.0,0.05333,200000,218374.74354237807,18374.74354237807,1.0918737177118905
2021-01-02,2,1.3804169820439383,0.0,0.2049,0.0,0.05127,200000,218374.74354237807,18374.74354237807,1.0918737177118905
2021-01-03,0,-0.5065182932528706,0.0,0.2025,0.0,0.05671,200000,218374.74354237807,18374.74354237807,1.0918737177118905
2021-01-04,-2,-1.5820601231364464,0.0,0.1908,0.0,0.05723,200000,218374.74354237807,18374.74354237807,1.0918737177118905
2021-01-05,-2,-1.9098485262191165,0.0,0.1981,0.0,0.06182,200000,218374.74354237807,18374.74354237807,1.0918737177118905
2021-01-06,-2,-2.667013889364167,0.0,0.2088,0.0,0.07311,200000,218374.74354237807,18374.74354237807,1.0918737177118905
2021-01-07,-2,-1.3317078192237815,0.0,0.2262,0.0,0.07112,200000,218374.74354237807,18374.74354237807,1.0918737177118905
2021-01-08,-2,-1.5278199169869375,0.0,0.2178,0.0,0.07104,200000,218374.74354237807,18374.74354237807,1.0918737177118905
2021-01-09,-1,-1.0217769566719512,472059.5407314701,0.2313,-1503751.1606003174,0.07261,200000,218374.74354237807,18374.74354237807,1.0918737177118905
2021-01-10,-1,-0.5477611710606605,472059.5407314701,0.2312,-1503751.1606003174,0.0699,200000,214252.37194307806,14252.371943078062,1.0712618597153902
2021-01-11,0,1.4853885488975689,0.0,0.2383,0.0,0.06049,200000,196844.86269078197,-3155.1373092180293,0.9842243134539098
2021-01-12,0,0.6690328529824946,0.0,0.2182,0.0,0.05881,200000,196844.86269078197,-3155.1373092180293,0.9842243134539098
2021-01-13,0,-0.27499102457206254,0.0,0.2255,0.0,0.06604,200000,196844.86269078197,-3155.1373092180293,0.9842243134539098
2021-01-14,-2,-1.5429518899995203,0.0,0.2278,0.0,0.07696,200000,196844.86269078197,-3155.1373092180293,0.9842243134539098
2021-01-15,-2,-2.3486913336879502,0.0,0.2247,0.0,0.08851,200000,196844.86269078197,-3155.1373092180293,0.9842243134539098
2021-01-16,-2,-1.6340606393237072,0.0,0.2294,0.0,0.08459,200000,196844.86269078197,-3155.1373092180293,0.9842243134539098
2021-01-17,-2,-1.9307319357307728,0.0,0.233,0.0,0.09487,200000,196844.86269078197,-3155.1373092180293,0.9842243134539098
2021-01-18,-2,-1.5716736749386795,0.0,0.2435,0.0,0.0968,200000,196844.86269078197,-3155.1373092180293,0.9842243134539098
2021-01-19,-2,-1.206542291276516,0.0,0.2389,0.0,0.09115,200000,196844.86269078197,-3155.1373092180293,0.9842243134539098
2021-01-20,-2,-1.2857000833831094,0.0,0.2312,0.0,0.092,200000,196844.86269078197,-3155.1373092180293,0.9842243134539098
2021-01-21,-1,-1.183124061078119,488206.50468943943,0.2016,-1220516.2617235985,0.08064,200000,196844.86269078197,-3155.1373092180293,0.9842243134539098
2021-01-22,-2,-1.3900818064993206,0.0,0.2105,0.0,0.08955,200000,203374.62469100324,3374.624691003235,1.0168731234550161
2021-01-23,-1,-1.1145649741714256,469253.86407707253,0.2167,-1138333.2849602778,0.08933,200000,203374.62469100324,3374.624691003235,1.0168731234550161
2021-01-24,-1,-0.7739921230203926,469253.86407707253,0.2234,-1138333.2849602778,0.08779,200000,204765.5923214808,4765.592321480799,1.023827961607404
2021-01-25,-1,-0.5492144830217214,469253.86407707253,0.2162,-1138333.2849602778,0.08253,200000,195399.33142123482,-4600.66857876518,0.9769966571061741
2021-01-26,-2,-1.201972971127471,0.0,0.2159,0.0,0.09518,200000,210409.27749928253,10409.277499282529,1.0520463874964125
2021-01-27,-2,-1.259361856868463,0.0,0.1954,0.0,0.09,200000,210409.27749928253,10409.277499282529,1.0520463874964125
2021-01-28,0,-0.7824860708973493,0.0,0.2097,0.0,0.08857,200000,210409.27749928253,10409.277499282529,1.0520463874964125
2021-01-29,-2,-1.5312926747737692,0.0,0.2114,0.0,0.11164,200000,210409.27749928253,10409.277499282529,1.0520463874964125
2021-01-30,-2,-1.202317057854649,0.0,0.2089,0.0,0.10452,200000,210409.27749928253,10409.277499282529,1.0520463874964125
2021-01-31,-1,-1.0698890349165238,519016.4713845154,0.2027,-1073188.1949366648,0.09803,200000,210409.2774992825,10409.2774992825,1.0520463874964125
2021-02-01,-2,-1.5816673387980806,0.0,0.2036,0.0,0.10884,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-02,-2,-1.505501583455802,0.0,0.2112,0.0,0.1101,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-03,-2,-2.574474708936374,0.0,0.2283,0.0,0.15841,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-04,-2,-1.973197444404922,0.0,0.2251,0.0,0.14849,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-05,-2,-1.9854259596069965,0.0,0.2479,0.0,0.17848,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-06,-2,-1.4465631260048812,0.0,0.2597,0.0,0.17,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-07,-2,-1.6167087282699673,0.0,0.2483,0.0,0.18214,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-08,-2,-1.6781277362016696,0.0,0.2655,0.0,0.21432,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-09,-2,-1.6740154013767587,0.0,0.285,0.0,0.25112,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-10,-2,-1.2375013971416424,0.0,0.3065,0.0,0.23952,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-11,0,-0.7572446901416353,0.0,0.3457,0.0,0.23532,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-12,0,-0.8703401675533936,0.0,0.3456,0.0,0.25158,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-13,0,-0.5126006943965917,0.0,0.3969,0.0,0.26402,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-14,0,-0.5120800987604355,0.0,0.3657,0.0,0.24813,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-15,0,-0.5367983668701187,0.0,0.344,0.0,0.2394,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-16,0,0.8088941746444787,0.0,0.424,0.0,0.22679,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-17,0,0.5790795936290047,0.0,0.409,0.0,0.23594,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-18,0,-0.4230944066330517,0.0,0.4426,0.0,0.30729,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-19,0,0.05570694115713154,0.0,0.451,0.0,0.29228,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-20,0,0.2579646322001587,0.0,0.4492,0.0,0.2884,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-21,2,2.6722104821893677,0.0,0.6419,0.0,0.29609,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-22,2,1.8233804852477458,0.0,0.5432,0.0,0.27521,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-23,2,1.6559381389192296,0.0,0.4466,0.0,0.22399,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-24,2,2.2474794949556984,0.0,0.5354,0.0,0.23287,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-25,2,1.6670279627161313,0.0,0.4952,0.0,0.22555,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-26,2,1.3949839475787817,0.0,0.4866,0.0,0.22514,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-27,0,0.2590839169904042,0.0,0.4879,0.0,0.27529,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-02-28,1,1.08170450992022,-213597.5000600673,0.5186,448795.3307315084,0.24682,200000,221543.3270623018,21543.327062301803,1.107716635311509
2021-03-01,1,0.40769124089584957,-213597.5000600673,0.5286,448795.3307315084,0.27925,200000,238233.7346385253,38233.73463852529,1.1911686731926265
2021-03-02,0,-0.5769530703229041,0.0,0.4999,0.0,0.31185,200000,188363.89345370856,-11636.106546291441,0.9418194672685428
2021-03-03,-1,-1.132821519254307,181014.69676504764,0.5203,-258826.93944941816,0.36388,200000,188363.89345370856,-11636.106546291441,0.9418194672685428
2021-03-04,-1,-0.2753947102132513,181014.69676504764,0.5541,-258826.93944941816,0.32349,200000,184028.1701200052,-15971.829879994795,0.920140850600026
