date,statusList,zscore,WAVESUSDT_position,WAVESUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2020-08-05,0,-0.4771010130664669,0.0,1.6475,0.0,0.018793,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-06,0,-0.7101773690831186,0.0,1.711,0.0,0.019704,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-07,0,0.722546818837829,0.0,1.786,0.0,0.018671,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-08,0,-0.8905824832620376,0.0,1.8258,0.0,0.020815,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-09,0,-0.5879061603541452,0.0,1.9479,0.0,0.021929,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-10,0,0.16821955299536545,0.0,1.9747,0.0,0.021422,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-11,0,0.4693013521819868,0.0,1.8648,0.0,0.019966,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-12,2,2.5436110731172117,0.0,2.1706,0.0,0.020429,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-13,2,4.044642637711613,0.0,3.3267,0.0,0.019598,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-14,2,2.86530527971883,0.0,3.4914,0.0,0.020513,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-15,2,2.3571020399975287,0.0,3.3895,0.0,0.019575,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-16,2,2.564886426406798,0.0,4.0341,0.0,0.019842,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-17,2,2.379787818418041,0.0,4.4095,0.0,0.02002,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-18,2,1.972775862657355,0.0,4.1839,0.0,0.019089,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-19,2,1.622738610731653,0.0,3.8151,0.0,0.017857,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-20,2,1.2034065608027675,0.0,3.8557,0.0,0.019392,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-21,0,0.7401846298031058,0.0,3.2014,0.0,0.017962,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-22,0,0.8060283276259441,0.0,3.3831,0.0,0.018165,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-23,0,0.8879127470968267,0.0,3.499,0.0,0.017889,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-24,0,0.8904590750911383,0.0,3.6478,0.0,0.01817,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-25,0,0.6328974973328602,0.0,3.227,0.0,0.016883,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-26,0,0.5428549806846883,0.0,3.2575,0.0,0.017113,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-27,0,0.5502946462983342,0.0,3.0972,0.0,0.015933,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-28,0,0.7362963544236385,0.0,3.3697,0.0,0.016317,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-29,0,0.5441101563728055,0.0,3.37,0.0,0.016744,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-30,0,0.36437033445233025,0.0,3.3786,0.0,0.017113,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-08-31,0,0.635947863415995,0.0,3.5954,0.0,0.017372,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-09-01,0,0.7859217232341503,0.0,3.5345,0.0,0.016989,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-09-02,0,0.49012302827073817,0.0,3.2748,0.0,0.015995,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-09-03,0,0.08718302178806966,0.0,2.4758,0.0,0.012343,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-09-04,-2,-1.4853009186332586,0.0,2.6204,0.0,0.014268,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-09-05,0,-0.7404560352618277,0.0,2.3133,0.0,0.012101,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-09-06,0,0.15687249745433432,0.0,2.471,0.0,0.012354,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-09-07,0,-0.07089198704086531,0.0,2.3998,0.0,0.012201,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-09-08,0,-0.5960833958691494,0.0,2.32,0.0,0.012119,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-09-09,-1,-1.0816909242765984,39787.354859603816,2.3971,-7427324.066190819,0.012841,200000,190748.53666791262,-9251.463332087384,0.953742683339563
2020-09-10,-1,-1.1932806240039804,39787.354859603816,2.4337,-7427324.066190819,0.013005,200000,193422.8350026294,-6577.1649973705935,0.967114175013147
2020-09-11,-1,-1.004098006064027,39787.354859603816,2.5,-7427324.066190819,0.013239,200000,197798.73046130978,-2201.2695386902196,0.9889936523065489
2020-09-12,-1,-0.20242021827450807,39787.354859603816,2.6119,-7427324.066190819,0.013419,200000,203587.8538020138,3587.853802013793,1.017939269010069
2020-09-13,0,3.433867825856198,0.0,3.0776,0.0,0.01281,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-14,2,1.825073367527616,0.0,2.8853,0.0,0.012861,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-15,0,-0.16742610073016803,0.0,2.4875,0.0,0.012569,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-16,0,0.35293902818408995,0.0,2.5589,0.0,0.01246,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-17,0,-0.8129293358583224,0.0,2.5523,0.0,0.013514,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-18,-2,-1.9022206002909774,0.0,2.4474,0.0,0.01443,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-19,-2,-1.8109629831842655,0.0,2.5426,0.0,0.015265,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-20,-2,-1.4949591379495497,0.0,2.4389,0.0,0.014476,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-21,-2,-1.2225957345330036,0.0,2.1531,0.0,0.012605,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-22,0,-0.6576279432706751,0.0,2.2183,0.0,0.01234,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-23,0,-0.01812817644161562,0.0,2.1718,0.0,0.011381,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-24,0,-0.015915046756133516,0.0,2.3686,0.0,0.012385,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-25,0,-0.3424890011566659,0.0,2.3894,0.0,0.012909,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-26,0,0.262490765408334,0.0,2.5148,0.0,0.012851,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-27,0,0.22471586341913613,0.0,2.4835,0.0,0.012741,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-28,0,-0.08151108263990375,0.0,2.4173,0.0,0.012765,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-29,0,-0.2604632906236119,0.0,2.4515,0.0,0.013169,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-09-30,0,-0.033778725269683584,0.0,2.5734,0.0,0.013519,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-10-01,0,0.7891618952875789,0.0,2.624,0.0,0.012732,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-10-02,0,0.779648600460407,0.0,2.452,0.0,0.011859,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-10-03,1,1.029414822274344,-33769.213768574446,2.42,6961538.2332353825,0.011739,200000,163442.9946399003,-36557.00536009969,0.8172149731995015
2020-10-04,1,1.038597043347757,-33769.213768574446,2.3699,6961538.2332353825,0.011657,200000,161180.31089496944,-38819.68910503056,0.8059015544748472
2020-10-05,2,1.262141587747741,0.0,2.3597,0.0,0.011383,200000,163885.01866068706,-36114.981339312944,0.8194250933034353
2020-10-06,2,1.70070838074616,0.0,2.1724,0.0,0.010106,200000,163885.01866068706,-36114.981339312944,0.8194250933034353
2020-10-07,0,0.8317060145246218,0.0,2.2845,0.0,0.011227,200000,163885.01866068706,-36114.981339312944,0.8194250933034353
2020-10-08,1,1.1610930952308045,-35459.13251561882,2.3109,7441201.355824876,0.011012,200000,163885.01866068706,-36114.981339312944,0.8194250933034353
2020-10-09,1,1.0220960582413767,-35459.13251561882,2.3927,7441201.355824876,0.011455,200000,170082.0279010951,-29917.972098904895,0.8504101395054755
2020-10-10,2,1.2484369085106846,0.0,2.4244,0.0,0.0114,200000,165022.44407514972,-34977.55592485028,0.8251122203757486
2020-10-11,2,1.3221769566022044,0.0,2.4477,0.0,0.011436,200000,165022.44407514972,-34977.55592485028,0.8251122203757486
2020-10-12,2,1.439482856440461,0.0,2.4622,0.0,0.011377,200000,165022.44407514972,-34977.55592485028,0.8251122203757486
2020-10-13,2,1.5157680705323007,0.0,2.5167,0.0,0.011482,200000,165022.44407514972,-34977.55592485028,0.8251122203757486
2020-10-14,2,1.8112271225888843,0.0,2.5097,0.0,0.011139,200000,165022.44407514972,-34977.55592485028,0.8251122203757486
2020-10-15,2,2.787948147850962,0.0,2.697,0.0,0.010963,200000,165022.44407514972,-34977.55592485028,0.8251122203757486
2020-10-16,2,3.2402017308421835,0.0,2.9557,0.0,0.010591,200000,165022.44407514972,-34977.55592485028,0.8251122203757486
2020-10-17,2,2.747599510076138,0.0,3.1854,0.0,0.010988,200000,165022.44407514972,-34977.55592485028,0.8251122203757486
2020-10-18,2,1.533241140153233,0.0,3.0567,0.0,0.011627,200000,165022.44407514972,-34977.55592485028,0.8251122203757486
2020-10-19,2,1.2197113427720816,0.0,2.9373,0.0,0.011396,200000,165022.44407514972,-34977.55592485028,0.8251122203757486
2020-10-20,2,1.3654662731228813,0.0,2.8678,0.0,0.010781,200000,165022.44407514972,-34977.55592485028,0.8251122203757486
2020-10-21,2,1.4717319160177285,0.0,3.1111,0.0,0.011339,200000,165022.44407514972,-34977.55592485028,0.8251122203757486
2020-10-22,1,1.0969872304457573,-25436.593513032512,3.2438,6788253.561297809,0.012155,200000,165022.44407514972,-34977.55592485028,0.8251122203757486
2020-10-23,2,1.2570251519328193,0.0,3.3709,0.0,0.012218,200000,167827.77513629437,-32172.224863705633,0.8391388756814718
2020-10-24,2,1.2530569588357912,0.0,3.4382,0.0,0.012282,200000,167827.77513629437,-32172.224863705633,0.8391388756814718
2020-10-25,1,1.0791850115429207,-25595.988155242554,3.2784,7117378.080419608,0.01179,200000,167827.77513629437,-32172.224863705633,0.8391388756814718
2020-10-26,1,0.9980331206518465,-25595.988155242554,3.1694,7117378.080419608,0.011368,200000,162034.27887743583,-37965.721122564166,0.8101713943871791
2020-10-27,1,0.8748651170371124,-25595.988155242554,3.1569,7117378.080419608,0.01137,200000,161728.56378165615,-38271.43621834385,0.8086428189082807
2020-10-28,1,1.0826319975713397,-25595.988155242554,3.0504,7117378.080419608,0.010638,200000,153792.67028825567,-46207.32971174433,0.7689633514412784
2020-10-29,2,1.3201145825307403,0.0,3.0232,0.0,0.010186,200000,172711.95340006956,-27288.046599930443,0.8635597670003478
2020-10-30,2,1.8746315855152247,0.0,3.2101,0.0,0.01008,200000,172711.95340006956,-27288.046599930443,0.8635597670003478
2020-10-31,2,1.9381940267997517,0.0,3.2329,0.0,0.009895,200000,172711.95340006956,-27288.046599930443,0.8635597670003478
2020-11-01,1,1.1690593561866913,-26792.831963027762,3.2231,8220464.226562092,0.010505,200000,172711.95340006956,-27288.046599930443,0.8635597670003478
2020-11-02,2,1.2308991322200493,0.0,3.1145,0.0,0.01005,200000,173542.56307197048,-26457.43692802952,0.8677128153598523
2020-11-03,2,2.258565930846081,0.0,3.1477,0.0,0.00925,200000,173542.56307197048,-26457.43692802952,0.8677128153598523
2020-11-04,2,1.983666892339719,0.0,3.1986,0.0,0.009398,200000,173542.56307197048,-26457.43692802952,0.8677128153598523
2020-11-05,2,2.049829907338585,0.0,3.4277,0.0,0.009721,200000,173542.56307197048,-26457.43692802952,0.8677128153598523
2020-11-06,0,0.7953006599316585,0.0,3.5691,0.0,0.011196,200000,173542.56307197048,-26457.43692802952,0.8677128153598523
2020-11-07,1,1.1221352060578718,-25199.303460528907,3.4434,8357053.022824352,0.010383,200000,173542.56307197048,-26457.43692802952,0.8677128153598523
2020-11-08,1,0.518758720606154,-25199.303460528907,3.5186,8357053.022824352,0.011122,200000,181613.41287606946,-18386.58712393054,0.9080670643803472
2020-11-09,2,1.3828849772763063,0.0,3.7976,0.0,0.011035,200000,177019.3577868084,-22980.642213191604,0.885096788934042
2020-11-10,0,0.797396340395718,0.0,3.8268,0.0,0.011583,200000,177019.3577868084,-22980.642213191604,0.885096788934042
2020-11-11,0,0.7204998671799764,0.0,3.7467,0.0,0.01134,200000,177019.3577868084,-22980.642213191604,0.885096788934042
2020-11-12,2,1.8401385604060603,0.0,3.891,0.0,0.010644,200000,177019.3577868084,-22980.642213191604,0.885096788934042
2020-11-13,1,1.0370262871843599,-21600.897838536715,4.0975,7491931.512900305,0.011814,200000,177019.3577868084,-22980.642213191604,0.885096788934042
2020-11-14,2,2.0538969491908916,0.0,4.2902,0.0,0.011245,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-11-15,2,2.1907180244167117,0.0,4.3653,0.0,0.011039,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-11-16,2,2.710104436541021,0.0,4.9029,0.0,0.011336,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-11-17,2,1.5664413762923848,0.0,4.9243,0.0,0.012346,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-11-18,2,2.254252389149558,0.0,5.1728,0.0,0.011777,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-11-19,2,2.854951958997353,0.0,5.8456,0.0,0.011504,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-11-20,2,2.7892530133844096,0.0,6.7653,0.0,0.012059,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-11-21,0,0.7746462416169169,0.0,6.2111,0.0,0.014426,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-11-22,2,1.6924703434135604,0.0,7.0696,0.0,0.013905,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-11-23,2,1.3320802014393809,0.0,7.9207,0.0,0.016023,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-11-24,0,0.866543159442014,0.0,7.5488,0.0,0.016174,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-11-25,0,-0.0029288578136075455,0.0,6.7033,0.0,0.016548,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-11-26,0,0.06092230096064926,0.0,6.0606,0.0,0.014627,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-11-27,0,0.4354095241104891,0.0,6.4518,0.0,0.014487,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-11-28,0,0.1309640614635076,0.0,6.5973,0.0,0.01535,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-11-29,0,0.5949183386002735,0.0,7.0331,0.0,0.015151,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-11-30,0,0.18165641586571707,0.0,7.0841,0.0,0.015972,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-01,0,0.4401504513792448,0.0,6.8201,0.0,0.014737,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-02,0,-0.26675431318773546,0.0,7.0493,0.0,0.016405,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-03,0,-0.5016577260402252,0.0,7.3857,0.0,0.017397,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-04,0,0.23095776979426771,0.0,7.227,0.0,0.015698,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-05,0,0.2698731396395298,0.0,8.1289,0.0,0.017484,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-06,0,0.8632877261773337,0.0,8.4331,0.0,0.017144,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-07,0,0.8141853247287462,0.0,8.9462,0.0,0.018137,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-08,0,0.31521932842374845,0.0,7.7944,0.0,0.016382,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-09,2,1.214355194606262,0.0,8.5543,0.0,0.016758,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-10,2,1.4619172881097968,0.0,8.116,0.0,0.015937,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-11,2,1.597516858027694,0.0,8.1207,0.0,0.015587,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-12,2,1.356150857310614,0.0,8.4688,0.0,0.016497,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-13,2,1.5531489760950463,0.0,8.6419,0.0,0.01647,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-14,2,1.4322785684430939,0.0,8.6192,0.0,0.01637,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-15,0,0.4716644441229684,0.0,8.1174,0.0,0.016501,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-16,0,0.14143398147769995,0.0,8.3437,0.0,0.017274,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-17,0,-0.47028626759933767,0.0,7.93,0.0,0.017092,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-18,0,-0.9906153839040612,0.0,7.8286,0.0,0.017424,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-19,-1,-1.1735563541553249,12095.906375961087,7.6656,-5337154.1999405585,0.017373,200000,185444.75983113464,-14555.240168865363,0.9272237991556732
2020-12-20,-2,-1.2131348900894212,0.0,7.1741,0.0,0.016325,200000,185796.56021338183,-14203.439786618168,0.9289828010669091
2020-12-21,-2,-1.4112649364457983,0.0,6.6577,0.0,0.015523,200000,185796.56021338183,-14203.439786618168,0.9289828010669091
2020-12-22,0,-0.9205798968459679,0.0,7.0959,0.0,0.015854,200000,185796.56021338183,-14203.439786618168,0.9289828010669091
2020-12-23,-1,-1.1121686203671683,15817.319367072621,5.8732,-7018606.837918625,0.013236,200000,185796.56021338183,-14203.439786618168,0.9289828010669091
2020-12-24,-2,-1.2861109362186545,0.0,6.4838,0.0,0.014893,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2020-12-25,0,-0.6315234536221569,0.0,6.6622,0.0,0.014598,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2020-12-26,-2,-2.2368232231524456,0.0,6.3428,0.0,0.016471,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2020-12-27,-2,-1.8619497537015686,0.0,6.3995,0.0,0.016542,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2020-12-28,-2,-2.4893382421126016,0.0,6.6245,0.0,0.020212,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2020-12-29,-2,-2.0256121415976946,0.0,7.0125,0.0,0.021135,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2020-12-30,-2,-1.8051104874868198,0.0,6.6235,0.0,0.0202,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2020-12-31,-2,-1.5725248492743287,0.0,6.1939,0.0,0.018754,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2021-01-01,-2,-1.6194941026094716,0.0,5.9795,0.0,0.019052,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2021-01-02,-2,-1.8788501857618096,0.0,5.5873,0.0,0.019993,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2021-01-03,-2,-2.3745866436799417,0.0,5.5581,0.0,0.026226,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2021-01-04,-2,-1.9557153888038465,0.0,5.3943,0.0,0.024598,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2021-01-05,-2,-1.8960758121455608,0.0,5.5768,0.0,0.027964,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2021-01-06,-2,-1.7498663787290971,0.0,5.84,0.0,0.030819,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2021-01-07,-2,-1.394037771740463,0.0,5.9377,0.0,0.028673,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2021-01-08,-2,-1.2681983499242169,0.0,5.6108,0.0,0.027299,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2021-01-09,-1,-1.064660315924429,15187.189535271154,6.1818,-3258509.241605554,0.028812,200000,187768.33653827844,-12231.66346172156,0.9388416826913922
2021-01-10,-1,-0.708623904124486,15187.189535271154,6.5273,-3258509.241605554,0.02707,200000,187339.18742383775,-12660.81257616225,0.9366959371191887
2021-01-11,-1,-0.7393624951323021,15187.189535271154,5.6184,-3258509.241605554,0.024344,200000,164652.85466261307,-35347.14533738693,0.8232642733130653
2021-01-12,-1,-0.31227828845081435,15187.189535271154,6.023,-3258509.241605554,0.02299,200000,166385.57003544984,-33614.42996455016,0.8319278501772492
2021-01-13,-1,-0.4444503587310259,15187.189535271154,6.3812,-3258509.241605554,0.026073,200000,181871.60531885386,-18128.394681146136,0.9093580265942693
2021-01-14,-1,-0.2808264586838772,15187.189535271154,6.4439,-3258509.241605554,0.025743,200000,181748.53405298555,-18251.465947014454,0.9087426702649277
2021-01-15,0,-0.18012045255964024,0.0,6.3539,0.0,0.025306,200000,173730.28781818922,-26269.712181810784,0.8686514390909461
2021-01-16,0,-0.15343176717764667,0.0,6.6316,0.0,0.026863,200000,173730.28781818922,-26269.712181810784,0.8686514390909461
2021-01-17,0,0.4470487598645893,0.0,7.3768,0.0,0.027152,200000,173730.28781818922,-26269.712181810784,0.8686514390909461
2021-01-18,0,0.16714637947571026,0.0,7.8384,0.0,0.030803,200000,173730.28781818922,-26269.712181810784,0.8686514390909461
2021-01-19,0,0.014344561793760768,0.0,7.0773,0.0,0.029015,200000,173730.28781818922,-26269.712181810784,0.8686514390909461
2021-01-20,0,-0.9315779420991026,0.0,7.2094,0.0,0.034595,200000,173730.28781818922,-26269.712181810784,0.8686514390909461
2021-01-21,0,-0.696260144097606,0.0,5.9885,0.0,0.027918,200000,173730.28781818922,-26269.712181810784,0.8686514390909461
2021-01-22,-1,-1.0031343547401497,13566.743285608578,6.4028,-2778084.428460235,0.031268,200000,173730.28781818922,-26269.712181810784,0.8686514390909461
2021-01-23,-1,-0.41287499942249933,13566.743285608578,6.5923,-2778084.428460235,0.030068,200000,172967.48435665976,-27032.515643340244,0.8648374217832988
2021-01-24,0,-0.05294027596608207,0.0,6.9833,0.0,0.030606,200000,164015.70144925278,-35984.29855074722,0.820078507246264
2021-01-25,0,-0.2870971400900731,0.0,6.6723,0.0,0.029758,200000,164015.70144925278,-35984.29855074722,0.820078507246264
2021-01-26,0,-0.041810037977637375,0.0,6.8288,0.0,0.029444,200000,164015.70144925278,-35984.29855074722,0.820078507246264
2021-01-27,0,-0.25130018413313493,0.0,6.0371,0.0,0.026361,200000,164015.70144925278,-35984.29855074722,0.820078507246264
2021-01-28,0,-0.3106078014200353,0.0,6.2836,0.0,0.027389,200000,164015.70144925278,-35984.29855074722,0.820078507246264
2021-01-29,0,-0.11201917600721227,0.0,6.5143,0.0,0.02783,200000,164015.70144925278,-35984.29855074722,0.820078507246264
2021-01-30,0,0.8181186514055978,0.0,6.74,0.0,0.026842,200000,164015.70144925278,-35984.29855074722,0.820078507246264
2021-01-31,1,1.0779730283719973,-12532.145041814601,6.5438,3229036.922653321,0.025397,200000,164015.70144925278,-35984.29855074722,0.820078507246264
2021-02-01,0,0.1234067852466725,0.0,7.0187,0.0,0.029382,200000,157099.50499283706,-42900.49500716294,0.7854975249641853
2021-02-02,0,0.5811160560055654,0.0,6.9479,0.0,0.028127,200000,157099.50499283706,-42900.49500716294,0.7854975249641853
2021-02-03,0,0.7581940505380613,0.0,7.2973,0.0,0.029177,200000,157099.50499283706,-42900.49500716294,0.7854975249641853
2021-02-04,2,1.334662024482246,0.0,7.2465,0.0,0.02771,200000,157099.50499283706,-42900.49500716294,0.7854975249641853
2021-02-05,2,1.8459924867982926,0.0,8.8459,0.0,0.032096,200000,157099.50499283706,-42900.49500716294,0.7854975249641853
2021-02-06,2,1.7234317083141621,0.0,8.1914,0.0,0.029946,200000,157099.50499283706,-42900.49500716294,0.7854975249641853
2021-02-07,2,1.685960784618964,0.0,8.0508,0.0,0.029139,200000,157099.50499283706,-42900.49500716294,0.7854975249641853
2021-02-08,1,1.1862325323567433,-9365.097167978365,8.3875,2507493.8548304453,0.031326,200000,157099.50499283706,-42900.49500716294,0.7854975249641853
2021-02-09,2,1.4361184966996858,0.0,9.7879,0.0,0.035375,200000,160061.54444866552,-39938.45555133448,0.8003077222433276
2021-02-10,1,1.0707961228014278,-8278.845568313809,9.6669,2242449.276368987,0.035689,200000,160061.54444866552,-39938.45555133448,0.8003077222433276
2021-02-11,0,-0.1881100017240475,0.0,10.4596,0.0,0.042558,200000,151220.80125128932,-48779.19874871068,0.7561040062564466
2021-02-12,-2,-2.2718219669238082,0.0,10.8509,0.0,0.054359,200000,151220.80125128932,-48779.19874871068,0.7561040062564466
2021-02-13,-2,-1.820050835720212,0.0,11.2315,0.0,0.054766,200000,151220.80125128932,-48779.19874871068,0.7561040062564466
2021-02-14,0,-0.9168809695382395,0.0,11.8003,0.0,0.052161,200000,151220.80125128932,-48779.19874871068,0.7561040062564466
2021-02-15,-2,-1.3191493238879621,0.0,10.9669,0.0,0.051032,200000,151220.80125128932,-48779.19874871068,0.7561040062564466
2021-02-16,0,-0.9066542787729093,0.0,11.0666,0.0,0.049319,200000,151220.80125128932,-48779.19874871068,0.7561040062564466
2021-02-17,0,-0.8859693118212439,0.0,11.4913,0.0,0.051196,200000,151220.80125128932,-48779.19874871068,0.7561040062564466
2021-02-18,0,-0.7647491337648235,0.0,12.3607,0.0,0.054483,200000,151220.80125128932,-48779.19874871068,0.7561040062564466
2021-02-19,0,-0.4366582239162567,0.0,12.5462,0.0,0.053602,200000,151220.80125128932,-48779.19874871068,0.7561040062564466
2021-02-20,0,-0.5846158443654758,0.0,12.2604,0.0,0.053554,200000,151220.80125128932,-48779.19874871068,0.7561040062564466
2021-02-21,0,-0.6922798193570019,0.0,12.3564,0.0,0.054826,200000,151220.80125128932,-48779.19874871068,0.7561040062564466
2021-02-22,-1,-1.1266237895329576,7122.976978393279,10.615,-1507775.1535614226,0.050147,200000,151220.80125128932,-48779.19874871068,0.7561040062564466
2021-02-23,-1,-0.6686711204539392,7122.976978393279,9.3749,-1507775.1535614226,0.042224,200000,130441.49495871665,-69558.50504128335,0.6522074747935833
2021-02-24,-1,-0.29823460251744094,7122.976978393279,9.8336,-1507775.1535614226,0.042694,200000,134417.45882087952,-65582.54117912048,0.6720872941043976
2021-02-25,0,0.31878048070067166,0.0,9.6074,0.0,0.039342,200000,142106.4023204872,-57893.59767951281,0.710532011602436
2021-02-26,0,0.3274361063521775,0.0,9.5612,0.0,0.039453,200000,142106.4023204872,-57893.59767951281,0.710532011602436
2021-02-27,0,0.10819230238993217,0.0,9.5955,0.0,0.040822,200000,142106.4023204872,-57893.59767951281,0.710532011602436
2021-02-28,0,-0.34867245488921617,0.0,8.9026,0.0,0.039735,200000,142106.4023204872,-57893.59767951281,0.710532011602436
2021-03-01,-1,-1.175224444617744,7460.906940824033,9.5234,-1553788.6496587198,0.045729,200000,142106.4023204872,-57893.59767951281,0.710532011602436
