date,statusList,zscore,ETCUSDT_position,ETCUSDT_price,QTUMUSDT_position,QTUMUSDT_price,init,total_asset,pnl,return
2021-03-07,-2,-1.591538281693777,0.0,11.5466,0.0,6.35,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-08,-2,-1.2391182865526356,0.0,11.7082,0.0,6.314,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-09,0,-0.9402240724053953,0.0,12.3956,0.0,6.558,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-10,0,-0.7069093363962706,0.0,11.958,0.0,6.23,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-11,0,-0.22536323031633518,0.0,12.2593,0.0,6.142,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-12,0,0.12885705289382665,0.0,11.9365,0.0,5.837,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-13,2,1.3469352721448087,0.0,13.7733,0.0,6.122,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-14,0,0.9338806321456969,0.0,12.7214,0.0,5.832,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-15,0,0.1548079318565145,0.0,12.156,0.0,5.95,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-16,0,-0.3412812943414784,0.0,12.4297,0.0,6.368,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-17,0,0.1814911830467573,0.0,12.5671,0.0,6.208,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-18,0,-0.537245193441301,0.0,12.169,0.0,6.372,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-19,-2,-1.431862788824915,0.0,12.2569,0.0,7.005,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-20,0,-0.7232126377161839,0.0,12.3108,0.0,6.665,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-21,0,-0.8356307893315058,0.0,11.9811,0.0,6.596,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-22,0,-0.9576192010332296,0.0,11.6556,0.0,6.538,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-23,-1,-1.0714678960559196,9625.247180224169,12.2413,-16834.624704568956,6.999,200000,235651.07661455625,35651.07661455625,1.1782553830727813
2021-03-24,-2,-1.9500056594978656,0.0,11.292,0.0,7.226,200000,248609.7835706802,48609.783570680214,1.243048917853401
2021-03-25,-2,-2.6104381163655677,0.0,11.0876,0.0,8.225,200000,248609.7835706802,48609.783570680214,1.243048917853401
2021-03-26,-2,-2.1326843041362102,0.0,11.7593,0.0,8.635,200000,248609.7835706802,48609.783570680214,1.243048917853401
2021-03-27,-2,-1.7750359873844574,0.0,11.7927,0.0,8.535,200000,248609.7835706802,48609.783570680214,1.243048917853401
2021-03-28,-2,-1.366809466251733,0.0,11.8644,0.0,8.207,200000,248609.7835706802,48609.783570680214,1.243048917853401
2021-03-29,-2,-1.237292284394992,0.0,12.6381,0.0,8.753,200000,248609.7835706802,48609.783570680214,1.243048917853401
2021-03-30,0,-0.9881443496508053,0.0,13.016,0.0,8.76,200000,248609.7835706802,48609.783570680214,1.243048917853401
2021-03-31,0,-0.8345213395105685,0.0,14.1287,0.0,9.389,200000,248609.7835706802,48609.783570680214,1.243048917853401
2021-04-01,-1,-1.001120053488265,8683.54116558436,14.315,-12390.838495348895,10.032,200000,248609.7835706802,48609.783570680214,1.243048917853401
2021-04-02,-1,-0.6838195504626898,8683.54116558436,15.2454,-12390.838495348895,10.178,200000,258498.01269146084,58498.01269146084,1.2924900634573042
2021-04-03,-1,-1.0248686065983894,8683.54116558436,13.571,-12390.838495348895,9.749,200000,238642.62164930173,38642.62164930173,1.1932131082465087
2021-04-04,-1,-1.109362791839932,8683.54116558436,14.5489,-12390.838495348895,10.77,200000,259785.3026588779,59785.30265887789,1.2989265132943895
2021-04-05,-1,-0.9891387553806255,8683.54116558436,16.0744,-12390.838495348895,11.838,200000,286265.46022000944,86265.46022000944,1.4313273011000471
2021-04-06,-2,-1.7672908319738083,0.0,17.7329,0.0,15.252,200000,283610.4851665507,83610.48516655067,1.4180524258327534
2021-04-07,-2,-1.3755678852125244,0.0,19.1937,0.0,15.695,200000,283610.4851665507,83610.48516655067,1.4180524258327534
2021-04-08,-2,-1.4829329544427847,0.0,19.6292,0.0,16.809,200000,283610.4851665507,83610.48516655067,1.4180524258327534
2021-04-09,-2,-1.2779148471679438,0.0,18.7707,0.0,15.745,200000,283610.4851665507,83610.48516655067,1.4180524258327534
2021-04-10,0,-0.7216143688951493,0.0,20.4439,0.0,15.907,200000,283610.4851665507,83610.48516655067,1.4180524258327534
2021-04-11,0,-0.15215784646274572,0.0,20.3709,0.0,14.94,200000,283610.4851665507,83610.48516655067,1.4180524258327534
2021-04-12,0,-0.1717862355146456,0.0,19.5225,0.0,14.51,200000,283610.4851665507,83610.48516655067,1.4180524258327534
2021-04-13,0,0.49411895281119095,0.0,21.2069,0.0,15.052,200000,283610.4851665507,83610.48516655067,1.4180524258327534
2021-04-14,0,0.19286278763533404,0.0,21.9193,0.0,15.895,200000,283610.4851665507,83610.48516655067,1.4180524258327534
2021-04-15,2,2.096236836701941,0.0,28.6129,0.0,17.62,200000,283610.4851665507,83610.48516655067,1.4180524258327534
2021-04-16,2,3.3954169033845334,0.0,38.2734,0.0,18.348,200000,283610.4851665507,83610.48516655067,1.4180524258327534
2021-04-17,2,2.79943666388719,0.0,37.7258,0.0,17.246,200000,283610.4851665507,83610.48516655067,1.4180524258327534
2021-04-18,2,1.8458277015507647,0.0,37.0728,0.0,18.38,200000,283610.4851665507,83610.48516655067,1.4180524258327534
2021-04-19,1,1.1016288143313073,-4243.556872430927,33.4166,7749.343821152814,18.299,200000,283610.4851665507,83610.48516655067,1.4180524258327534
2021-04-20,2,1.3015754996109068,0.0,33.739,0.0,17.496,200000,291201.3309906081,91201.33099060808,1.4560066549530404
2021-04-21,2,1.417851918311749,0.0,31.9236,0.0,15.787,200000,291201.3309906081,91201.33099060808,1.4560066549530404
2021-04-22,2,2.279849883294098,0.0,33.5104,0.0,13.361,200000,291201.3309906081,91201.33099060808,1.4560066549530404
2021-04-23,2,1.9069544759911232,0.0,32.6158,0.0,13.052,200000,291201.3309906081,91201.33099060808,1.4560066549530404
2021-04-24,2,1.7289680548671598,0.0,29.6577,0.0,11.668,200000,291201.3309906081,91201.33099060808,1.4560066549530404
2021-04-25,2,1.3792030627720504,0.0,29.315,0.0,11.938,200000,291201.3309906081,91201.33099060808,1.4560066549530404
2021-04-26,1,1.0435807808885011,-4435.663838394639,32.825,10381.509126224886,14.025,200000,291201.3309906081,91201.33099060808,1.4560066549530404
2021-04-27,1,0.8092983103645081,-4435.663838394639,33.803,10381.509126224886,14.913,200000,304758.19032864575,104758.19032864575,1.5237909516432286
2021-04-28,1,1.0720024751702977,-4435.663838394639,35.061,10381.509126224886,14.347,200000,304462.3212719029,104462.32127190288,1.5223116063595143
2021-04-29,1,0.9563759112614257,-4435.663838394639,34.529,10381.509126224886,14.21,200000,300680.2813595842,100680.28135958419,1.503401406797921
2021-04-30,1,0.8485793394253186,-4435.663838394639,36.317,10381.509126224886,15.021,200000,317030.65220400214,117030.65220400214,1.5851532610200105
2021-05-01,2,1.8643680011592714,0.0,44.706,0.0,15.126,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-02,2,1.685727959763109,0.0,44.92,0.0,15.237,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-03,2,2.1781204375182375,0.0,52.037,0.0,15.754,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-04,2,3.525220542690924,0.0,69.249,0.0,13.793,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-05,2,2.832315502308847,0.0,93.962,0.0,17.768,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-06,2,2.342975590426585,0.0,133.864,0.0,24.776,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-07,2,1.3369164395842572,0.0,119.763,0.0,26.732,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-08,2,1.545509666614094,0.0,127.317,0.0,25.673,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-09,0,0.908811479607534,0.0,117.904,0.0,27.365,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-10,0,0.9423914174618385,0.0,105.094,0.0,23.534,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-11,0,0.6358815340921633,0.0,111.173,0.0,26.51,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-12,0,0.6130291510563146,0.0,84.996,0.0,20.008,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-13,0,0.5488456661105039,0.0,88.383,0.0,20.782,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-14,0,0.8626294291866323,0.0,103.313,0.0,21.944,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-15,0,0.8293314532242799,0.0,95.088,0.0,19.938,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-16,0,0.8267461034585334,0.0,93.859,0.0,19.315,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-17,1,1.0130339355064246,-1853.7161786556262,89.677,9542.807448524718,17.42,200000,332471.4115066012,132471.4115066012,1.662357057533006
2021-05-18,1,0.6981223485403072,-1853.7161786556262,88.577,9542.807448524718,18.053,200000,336472.92082499614,136472.92082499614,1.6823646041249807
2021-05-19,2,1.2284932331645448,0.0,59.436,0.0,10.861,200000,339004.45460275,139004.45460275002,1.69502227301375
2021-05-20,1,1.1311652317444174,-2298.522283865467,73.744,12444.183782495778,13.621,200000,339004.45460275,139004.45460275002,1.69502227301375
2021-05-21,2,1.5314093901334942,0.0,64.167,0.0,11.104,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-05-22,2,1.8506433133462004,0.0,58.498,0.0,9.698,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-05-23,2,2.207147595171497,0.0,51.553,0.0,8.109,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-05-24,2,2.0702488345181345,0.0,73.711,0.0,11.282,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-05-25,2,2.0119209958738975,0.0,78.364,0.0,11.604,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-05-26,2,1.3595020228011123,0.0,79.886,0.0,12.605,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-05-27,0,-0.1531245506904343,0.0,74.596,0.0,14.614,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-05-28,0,0.44383710955722583,0.0,68.199,0.0,12.116,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-05-29,0,0.4758646687686761,0.0,64.293,0.0,11.254,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-05-30,0,0.5080425419890273,0.0,66.124,0.0,11.412,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-05-31,0,0.23924382617547682,0.0,70.019,0.0,12.402,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-06-01,0,0.24555310011961415,0.0,67.765,0.0,11.87,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-06-02,0,0.06609278668819883,0.0,68.403,0.0,12.096,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-06-03,0,-0.05895523615787448,0.0,69.864,0.0,12.41,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-06-04,0,0.03807970569081715,0.0,64.72,0.0,11.296,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-06-05,0,0.04436198117948567,0.0,63.122,0.0,10.927,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-06-06,0,0.0025440961861848124,0.0,64.086,0.0,11.07,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-06-07,0,0.34970913954150085,0.0,58.01,0.0,9.701,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-06-08,0,0.45168110299848585,0.0,56.681,0.0,9.376,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-06-09,0,0.9432512630951054,0.0,62.32,0.0,9.934,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-06-10,0,0.0740510880198099,0.0,57.894,0.0,9.73,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-06-11,0,0.8822680505748411,0.0,56.865,0.0,9.06,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-06-12,2,1.2639234459410793,0.0,55.195,0.0,8.578,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-06-13,1,1.1843074055409202,-2951.9095331258036,58.998,18842.016513616374,9.243,200000,348313.5172707123,148313.5172707123,1.7415675863535616
2021-06-14,1,1.1211732059722819,-2951.9095331258036,59.304,18842.016513616374,9.428,200000,352702.57464286784,152702.57464286784,1.7635128732143392
2021-06-15,1,1.1171260858906837,-2951.9095331258036,58.154,18842.016513616374,9.257,200000,346085.89385594474,146085.89385594474,1.7304294692797237
2021-06-16,2,1.3476440777293328,0.0,55.351,0.0,8.694,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-06-17,2,1.4143807891795706,0.0,55.552,0.0,8.632,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-06-18,2,1.59007202582452,0.0,52.568,0.0,8.02,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-06-19,2,1.5996990443288277,0.0,50.864,0.0,7.672,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-06-20,2,1.7328600049725646,0.0,50.956,0.0,7.545,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-06-21,2,2.4150610096457257,0.0,39.461,0.0,5.478,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-06-22,2,2.234309707975086,0.0,36.545,0.0,4.997,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-06-23,2,1.2289327382851978,0.0,40.763,0.0,5.898,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-06-24,2,1.2783557587933023,0.0,43.151,0.0,6.175,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-06-25,2,1.4732876098099417,0.0,39.35,0.0,5.512,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-06-26,0,0.989189348802959,0.0,40.555,0.0,5.822,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-06-27,0,0.6734408078666926,0.0,42.307,0.0,6.16,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-06-28,0,0.5677349837115643,0.0,43.351,0.0,6.323,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-06-29,2,1.9639119270249765,0.0,56.829,0.0,7.566,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-06-30,2,1.7521616755649718,0.0,57.551,0.0,7.68,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-07-01,2,1.602452520261425,0.0,53.076,0.0,7.062,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-07-02,2,1.6081671644101398,0.0,53.737,0.0,7.06,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-07-03,2,1.8475119486123008,0.0,56.877,0.0,7.251,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-07-04,2,1.2539953049224226,0.0,56.363,0.0,7.395,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-07-05,2,1.352810667857537,0.0,53.683,0.0,6.952,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-07-06,1,1.050058015848734,-3182.9692242253095,54.649,24270.417906333045,7.167,200000,347892.1702693779,147892.17026937788,1.7394608513468894
2021-07-07,1,0.5722086086984214,-3182.9692242253095,52.813,24270.417906333045,7.086,200000,340082.3349232873,140082.33492328727,1.7004116746164364
2021-07-08,1,0.91283564801893,-3182.9692242253095,49.471,24270.417906333045,6.495,200000,315101.0347932834,115101.03479328338,1.575505173966417
2021-07-09,1,0.21345151705696055,-3182.9692242253095,50.084,24270.417906333045,6.776,200000,323872.1823594131,123872.18235941313,1.6193609117970658
2021-07-10,0,0.1582055184491919,0.0,49.135,0.0,6.639,200000,343156.05862154334,143156.05862154334,1.7157802931077168
2021-07-11,0,0.181472579314179,0.0,49.704,0.0,6.7,200000,343156.05862154334,143156.05862154334,1.7157802931077168
2021-07-12,0,-0.25916823325181915,0.0,47.689,0.0,6.548,200000,343156.05862154334,143156.05862154334,1.7157802931077168
2021-07-13,0,-0.17950902254347728,0.0,45.544,0.0,6.212,200000,343156.05862154334,143156.05862154334,1.7157802931077168
2021-07-14,0,-0.16596243293367424,0.0,45.61,0.0,6.2,200000,343156.05862154334,143156.05862154334,1.7157802931077168
2021-07-15,0,-0.4023960137808391,0.0,43.235,0.0,5.92,200000,343156.05862154334,143156.05862154334,1.7157802931077168
2021-07-16,0,0.0455350179483703,0.0,41.153,0.0,5.528,200000,343156.05862154334,143156.05862154334,1.7157802931077168
2021-07-17,0,-0.06191153012158124,0.0,41.459,0.0,5.565,200000,343156.05862154334,143156.05862154334,1.7157802931077168
2021-07-18,0,-0.7031857626587347,0.0,41.88,0.0,5.67,200000,343156.05862154334,143156.05862154334,1.7157802931077168
2021-07-19,2,1.9484279346635998,0.0,41.582,0.0,5.314,200000,343156.05862154334,143156.05862154334,1.7157802931077168
2021-07-20,2,2.0041611186357033,0.0,39.311,0.0,4.977,200000,343156.05862154334,143156.05862154334,1.7157802931077168
2021-07-21,2,1.9748934872175528,0.0,42.905,0.0,5.388,200000,343156.05862154334,143156.05862154334,1.7157802931077168
2021-07-22,0,0.9068218861431266,0.0,43.395,0.0,5.6,200000,343156.05862154334,143156.05862154334,1.7157802931077168
2021-07-23,1,1.1894593950440713,-3745.1003909453807,45.814,29229.647242039468,5.87,200000,343156.05862154334,143156.05862154334,1.7157802931077168
2021-07-24,2,2.1860485573698982,0.0,49.414,0.0,6.088,200000,350266.3569301821,150266.35693018208,1.7513317846509104
2021-07-25,0,0.8602427994721304,0.0,48.433,0.0,6.213,200000,350266.3569301821,150266.35693018208,1.7513317846509104
2021-07-26,0,0.32403687105773804,0.0,48.373,0.0,6.312,200000,350266.3569301821,150266.35693018208,1.7513317846509104
2021-07-27,0,0.04557638613378362,0.0,49.515,0.0,6.514,200000,350266.3569301821,150266.35693018208,1.7513317846509104
2021-07-28,0,-0.6261648893893611,0.0,49.275,0.0,6.638,200000,350266.3569301821,150266.35693018208,1.7513317846509104
2021-07-29,-1,-1.0863114352394254,3546.7137541280918,49.379,-25884.30068949025,6.766,200000,350266.3569301821,150266.35693018208,1.7513317846509104
2021-07-30,-2,-1.8184356500775454,0.0,50.963,0.0,7.228,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-07-31,-2,-2.8748085113330535,0.0,51.324,0.0,7.986,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-01,-2,-1.58025110401883,0.0,50.245,0.0,7.332,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-02,-2,-2.179756885610629,0.0,51.325,0.0,7.986,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-03,-2,-1.9707725663870486,0.0,49.451,0.0,7.779,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-04,-2,-1.5854967782429747,0.0,51.576,0.0,7.993,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-05,-2,-1.4219561754603938,0.0,52.431,0.0,8.133,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-06,-2,-1.7669152313144851,0.0,53.1,0.0,8.752,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-07,-2,-2.0878494358409116,0.0,60.587,0.0,10.89,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-08,-2,-1.792137258815695,0.0,57.068,0.0,10.247,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-09,-2,-1.6581824221277026,0.0,59.034,0.0,10.755,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-10,-2,-1.4634885423756265,0.0,58.884,0.0,10.689,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-11,-2,-1.2006076382511879,0.0,60.721,0.0,10.795,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-12,0,-0.8877871810469775,0.0,60.0,0.0,10.31,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-13,-2,-2.045876464562144,0.0,64.264,0.0,13.981,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-14,-2,-1.662440767872008,0.0,67.268,0.0,14.1,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-15,0,-0.8277871138262458,0.0,74.989,0.0,13.778,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-16,-1,-1.0224937451628782,2582.7605109087117,69.036,-13457.880189530819,13.249,200000,356606.90926218766,156606.90926218766,1.7830345463109383
2021-08-17,-1,-1.1364742776942809,2582.7605109087117,62.891,-13457.880189530819,12.446,200000,329929.16813046037,129929.16813046037,1.6496458406523018
2021-08-18,-1,-1.1988599010377146,2582.7605109087117,63.952,-13457.880189530819,12.929,200000,339169.6331640779,139169.63316407788,1.6958481658203894
2021-08-19,-1,-0.9953894370640974,2582.7605109087117,67.054,-13457.880189530819,13.314,200000,352362.6401418861,152362.64014188608,1.7618132007094305
2021-08-20,-1,-1.0081332763232056,2582.7605109087117,70.2,-13457.880189530819,14.152,200000,371765.70830803167,171765.70830803167,1.8588285415401584
2021-08-21,-1,-1.0071156316772445,2582.7605109087117,67.512,-13457.880189530819,13.727,200000,359103.6489741585,159103.6489741585,1.7955182448707925
2021-08-22,-1,-0.839094577803392,2582.7605109087117,67.359,-13457.880189530819,13.555,200000,356393.73122339015,156393.73122339015,1.7819686561169508
2021-08-23,-1,-0.8127270908687608,2582.7605109087117,68.257,-13457.880189530819,13.816,200000,362225.55689165374,162225.55689165374,1.8111277844582687
2021-08-24,-1,-0.7127470797183477,2582.7605109087117,62.832,-13457.880189530819,12.666,200000,332737.51890201354,132737.51890201354,1.6636875945100678
2021-08-25,-1,-0.7668308841196554,2582.7605109087117,63.773,-13457.880189530819,12.961,200000,339137.97119869024,139137.97119869024,1.6956898559934512
2021-08-26,-1,-0.33495146171280515,2582.7605109087117,59.77,-13457.880189530819,11.822,200000,313470.65533764707,113470.65533764707,1.5673532766882352
2021-08-27,-1,-0.4732937604042875,2582.7605109087117,64.09,-13457.880189530819,12.854,200000,338516.7131003685,138516.7131003685,1.6925835655018426
2021-08-28,0,-0.06394508765548004,0.0,64.19,0.0,12.597,200000,360348.42881447717,160348.42881447717,1.801742144072386
2021-08-29,0,-0.6509771282424682,0.0,63.23,0.0,12.926,200000,360348.42881447717,160348.42881447717,1.801742144072386
2021-08-30,0,-0.007303323839063239,0.0,61.83,0.0,12.217,200000,360348.42881447717,160348.42881447717,1.801742144072386
2021-08-31,0,0.40502578837602465,0.0,63.8,0.0,12.414,200000,360348.42881447717,160348.42881447717,1.801742144072386
2021-09-01,1,1.0925760134991302,-2620.71584592347,68.75,13618.610310448872,13.23,200000,360348.42881447717,160348.42881447717,1.801742144072386
2021-09-02,1,0.48595768521738303,-2620.71584592347,67.61,13618.610310448872,13.249,200000,357619.56634602294,157619.56634602294,1.7880978317301146
2021-09-03,1,0.7180823715449348,-2620.71584592347,69.98,13618.610310448872,13.597,200000,368569.9392888978,168569.9392888978,1.842849696444489
2021-09-04,0,-1.5523342512153249,0.0,68.81,0.0,14.146,200000,348031.02472086134,148031.02472086134,1.7401551236043067
2021-09-05,-2,-3.1302749820892806,0.0,73.54,0.0,16.112,200000,348031.02472086134,148031.02472086134,1.7401551236043067
2021-09-06,-2,-1.797624361683094,0.0,73.48,0.0,15.619,200000,348031.02472086134,148031.02472086134,1.7401551236043067
2021-09-07,-2,-1.4015421687233869,0.0,59.36,0.0,12.52,200000,348031.02472086134,148031.02472086134,1.7401551236043067
2021-09-08,-2,-1.4204411110591901,0.0,58.71,0.0,12.466,200000,348031.02472086134,148031.02472086134,1.7401551236043067
2021-09-09,-2,-2.520262785473597,0.0,58.92,0.0,13.402,200000,348031.02472086134,148031.02472086134,1.7401551236043067
2021-09-10,-2,-2.0560868314947904,0.0,56.31,0.0,12.78,200000,348031.02472086134,148031.02472086134,1.7401551236043067
2021-09-11,-2,-1.5919301263405383,0.0,57.08,0.0,12.792,200000,348031.02472086134,148031.02472086134,1.7401551236043067
2021-09-12,-2,-1.800129034778331,0.0,58.07,0.0,13.404,200000,348031.02472086134,148031.02472086134,1.7401551236043067
2021-09-13,-1,-1.194464701542414,3123.035038772984,55.72,-13944.668031126748,12.479,200000,348031.02472086134,148031.02472086134,1.7401551236043067
2021-09-14,-1,-1.1326439041259158,3123.035038772984,57.14,-13944.668031126748,12.845,200000,357569.4829753114,157569.4829753114,1.7878474148765569
2021-09-15,-1,-0.7518962716348769,3123.035038772984,59.18,-13944.668031126748,13.04,200000,366659.68472047796,166659.68472047796,1.8332984236023897
2021-09-16,-1,-0.5601137330652393,3123.035038772984,57.99,-13944.668031126748,12.672,200000,357811.6351888835,157811.63518888352,1.7890581759444175
2021-09-17,-1,-0.6152884454527235,3123.035038772984,56.7,-13944.668031126748,12.496,200000,351328.6584153881,151328.65841538808,1.7566432920769404
2021-09-18,-1,-0.4898492833322215,3123.035038772984,57.19,-13944.668031126748,12.549,200000,353598.0129900365,153598.0129900365,1.7679900649501825
2021-09-19,-1,-0.45640533694085506,3123.035038772984,55.33,-13944.668031126748,12.17,200000,342504.13863412174,142504.13863412174,1.7125206931706087
2021-09-20,0,0.3061013884744627,0.0,49.11,0.0,10.386,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-09-21,2,1.2154126592609156,0.0,45.81,0.0,9.325,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-09-22,0,0.6943224307619756,0.0,51.26,0.0,10.77,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-09-23,0,0.5097630900831667,0.0,51.31,0.0,10.969,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-09-24,2,1.3153234008230064,0.0,47.64,0.0,9.934,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-09-25,2,1.5927544619457026,0.0,47.34,0.0,9.715,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-09-26,2,1.868984614556722,0.0,47.19,0.0,9.507,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-09-27,2,1.4275001199044466,0.0,45.37,0.0,9.252,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-09-28,2,2.3576300211706585,0.0,44.99,0.0,8.659,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-09-29,2,1.4644998724023077,0.0,45.52,0.0,9.047,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-09-30,0,-0.7529400637722936,0.0,47.01,0.0,10.406,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-10-01,0,-0.9510726611614305,0.0,51.9,0.0,11.603,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-10-02,-2,-2.839255447712036,0.0,53.17,0.0,13.805,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-10-03,-2,-2.342795225616452,0.0,53.68,0.0,13.978,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-10-04,-2,-2.007448607580083,0.0,52.58,0.0,13.698,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-10-05,-2,-1.2078663542200545,0.0,54.36,0.0,13.249,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-10-06,-1,-1.023164812912509,3095.824331004948,54.83,-12824.421884935122,13.236,200000,339488.0961380026,139488.09613800258,1.697440480690013
2021-10-07,-1,-0.8052568435006785,3095.824331004948,54.34,-12824.421884935122,12.909,200000,333777.55625943636,133777.55625943636,1.6688877812971818
