date,statusList,zscore,XMRUSDT_position,XMRUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2021-02-26,-2,-1.36454152740093,0.0,204.2,0.0,0.082858,200000,122460.26156837185,-77539.73843162815,0.6123013078418592
2021-02-27,-2,-1.4860324031842476,0.0,209.26,0.0,0.094728,200000,122460.26156837185,-77539.73843162815,0.6123013078418592
2021-02-28,-1,-1.1560455502798879,279.36002730260935,219.18,-664778.9588537763,0.092106,200000,122460.26156837185,-77539.73843162815,0.6123013078418592
2021-03-01,-2,-1.3792879831531313,0.0,230.4,0.0,0.112899,200000,133148.59095348313,-66851.40904651687,0.6657429547674156
2021-03-02,-2,-1.467969435595062,0.0,220.04,0.0,0.122481,200000,133148.59095348313,-66851.40904651687,0.6657429547674156
2021-03-03,-2,-1.4090926326226645,0.0,218.7,0.0,0.128678,200000,133148.59095348313,-66851.40904651687,0.6657429547674156
2021-03-04,-2,-1.4362920175874974,0.0,217.52,0.0,0.143324,200000,133148.59095348313,-66851.40904651687,0.6657429547674156
2021-03-05,-2,-1.3654796144000017,0.0,205.84,0.0,0.139971,200000,133148.59095348313,-66851.40904651687,0.6657429547674156
2021-03-06,-2,-1.2554158090081473,0.0,204.35,0.0,0.140474,200000,133148.59095348313,-66851.40904651687,0.6657429547674156
2021-03-07,-1,-1.1698001946200118,318.55254068013573,208.99,-452904.8496995902,0.146994,200000,133148.59095348313,-66851.40904651687,0.6657429547674156
2021-03-08,-1,-1.1996042571059466,318.55254068013573,221.08,-452904.8496995902,0.171611,200000,148149.04985536076,-51850.95014463924,0.7407452492768039
2021-03-09,-2,-1.288474106795844,0.0,225.16,0.0,0.184748,200000,145096.56606624366,-54903.43393375634,0.7254828303312183
2021-03-10,-2,-1.801032520997828,0.0,220.19,0.0,0.253021,200000,145096.56606624366,-54903.43393375634,0.7254828303312183
2021-03-11,-2,-1.9774222019714636,0.0,221.11,0.0,0.361876,200000,145096.56606624366,-54903.43393375634,0.7254828303312183
2021-03-12,-2,-1.8070604352507942,0.0,222.85,0.0,0.394429,200000,145096.56606624366,-54903.43393375634,0.7254828303312183
2021-03-13,-2,-1.5159172967780086,0.0,239.46,0.0,0.369683,200000,145096.56606624366,-54903.43393375634,0.7254828303312183
2021-03-14,-2,-1.3917653814123534,0.0,232.25,0.0,0.374202,200000,145096.56606624366,-54903.43393375634,0.7254828303312183
2021-03-15,-2,-1.2414022882763125,0.0,221.88,0.0,0.344795,200000,145096.56606624366,-54903.43393375634,0.7254828303312183
2021-03-16,-1,-1.1167942888627993,315.5370695595069,229.92,-205478.46895267745,0.35307,200000,145096.56606624366,-54903.43393375634,0.7254828303312183
2021-03-17,-1,-0.9892593177725426,315.5370695595069,236.2,-205478.46895267745,0.346803,200000,145790.4052981509,-54209.5947018491,0.7289520264907545
2021-03-18,-1,-0.9682970908061665,315.5370695595069,228.04,-205478.46895267745,0.352472,200000,144380.48025103807,-55619.51974896193,0.7219024012551903
2021-03-19,-1,-0.8398927830135985,315.5370695595069,231.43,-205478.46895267745,0.341767,200000,143250.5039067064,-56749.496093293594,0.7162525195335321
2021-03-20,-1,-0.6911290271876825,315.5370695595069,231.95,-205478.46895267745,0.317905,200000,138511.45595672855,-61488.54404327145,0.6925572797836428
2021-03-21,-1,-0.6983399389584115,315.5370695595069,231.66,-205478.46895267745,0.332983,200000,141518.15456142474,-58481.845438575256,0.7075907728071238
2021-03-22,-1,-0.8896276449405998,315.5370695595069,217.08,-205478.46895267745,0.371675,200000,144867.99700796415,-55132.00299203585,0.7243399850398207
2021-03-23,-1,-1.1412349141057465,315.5370695595069,218.02,-205478.46895267745,0.476938,200000,166793.88193071575,-33206.118069284246,0.8339694096535788
2021-03-24,-1,-0.8507590009723248,315.5370695595069,210.67,-205478.46895267745,0.392889,200000,147204.4246324498,-52795.57536755019,0.736022123162249
2021-03-25,-1,-0.8523607001657605,315.5370695595069,214.33,-205478.46895267745,0.417473,200000,153410.7729877702,-46589.22701222979,0.767053864938851
2021-03-26,-1,-0.7389163786728253,315.5370695595069,221.7,-205478.46895267745,0.416534,200000,155543.33690807724,-44456.66309192276,0.7777166845403862
2021-03-27,-1,-0.6009580463756024,315.5370695595069,221.27,-205478.46895267745,0.396588,200000,151309.18242643654,-48690.81757356346,0.7565459121321827
2021-03-28,-1,-0.42614918269871843,315.5370695595069,232.66,-205478.46895267745,0.399384,200000,155477.667447911,-44522.33255208901,0.7773883372395549
2021-03-29,-1,-0.5534771117389754,315.5370695595069,233.8,-205478.46895267745,0.41121,200000,158267.3680810432,-41732.63191895679,0.7913368404052161
2021-03-30,0,-0.15119224081817825,0.0,244.39,0.0,0.411099,200000,152454.45474457252,-47545.54525542748,0.7622722737228627
2021-03-31,0,-0.19415819255381492,0.0,245.8,0.0,0.416252,200000,152454.45474457252,-47545.54525542748,0.7622722737228627
2021-04-01,0,-0.03418835456150228,0.0,250.65,0.0,0.415404,200000,152454.45474457252,-47545.54525542748,0.7622722737228627
2021-04-02,0,-0.24162897535935104,0.0,257.7,0.0,0.439453,200000,152454.45474457252,-47545.54525542748,0.7622722737228627
2021-04-03,0,0.7182589780508521,0.0,257.23,0.0,0.393855,200000,152454.45474457252,-47545.54525542748,0.7622722737228627
2021-04-04,0,0.5641552448341784,0.0,263.6,0.0,0.410231,200000,152454.45474457252,-47545.54525542748,0.7622722737228627
2021-04-05,2,1.3714527872197169,0.0,265.37,0.0,0.376921,200000,152454.45474457252,-47545.54525542748,0.7622722737228627
2021-04-06,2,2.103657725307311,0.0,270.68,0.0,0.347919,200000,152454.45474457252,-47545.54525542748,0.7622722737228627
2021-04-07,2,1.2188750835304538,0.0,257.44,0.0,0.359988,200000,152454.45474457252,-47545.54525542748,0.7622722737228627
2021-04-08,1,1.0673101777084724,-282.64758564383646,269.69,199429.2066554332,0.382227,200000,152454.45474457252,-47545.54525542748,0.7622722737228627
2021-04-09,2,1.3457081113684923,0.0,273.37,0.0,0.375167,200000,154902.56805872917,-45097.43194127083,0.7745128402936459
2021-04-10,2,2.0024264047311138,0.0,291.72,0.0,0.361716,200000,154902.56805872917,-45097.43194127083,0.7745128402936459
2021-04-11,2,2.5329884388480983,0.0,328.9,0.0,0.354218,200000,154902.56805872917,-45097.43194127083,0.7745128402936459
2021-04-12,2,1.8525359395840144,0.0,314.32,0.0,0.357912,200000,154902.56805872917,-45097.43194127083,0.7745128402936459
2021-04-13,2,1.9456348002593014,0.0,327.43,0.0,0.352329,200000,154902.56805872917,-45097.43194127083,0.7745128402936459
2021-04-14,2,1.8855653609352987,0.0,320.65,0.0,0.334358,200000,154902.56805872917,-45097.43194127083,0.7745128402936459
2021-04-15,2,1.6002821398308475,0.0,344.4,0.0,0.363338,200000,154902.56805872917,-45097.43194127083,0.7745128402936459
2021-04-16,1,1.0087913128628714,-227.356555008996,340.66,199918.65040851542,0.387414,200000,154902.56805872917,-45097.43194127083,0.7745128402936459
2021-04-17,2,1.7754562046223923,0.0,363.77,0.0,0.355571,200000,166522.7876299454,-33477.21237005459,0.8326139381497271
2021-04-18,2,1.7965358546663937,0.0,338.48,0.0,0.318046,200000,166522.7876299454,-33477.21237005459,0.8326139381497271
2021-04-19,2,2.1844092663822074,0.0,358.07,0.0,0.300044,200000,166522.7876299454,-33477.21237005459,0.8326139381497271
2021-04-20,2,2.2982951092272472,0.0,404.34,0.0,0.31082,200000,166522.7876299454,-33477.21237005459,0.8326139381497271
2021-04-21,2,1.9455095003374996,0.0,375.44,0.0,0.290039,200000,166522.7876299454,-33477.21237005459,0.8326139381497271
2021-04-22,2,2.0251224089950477,0.0,346.68,0.0,0.250976,200000,166522.7876299454,-33477.21237005459,0.8326139381497271
2021-04-23,2,1.617955025052781,0.0,354.37,0.0,0.265,200000,166522.7876299454,-33477.21237005459,0.8326139381497271
2021-04-24,2,2.2617874540696548,0.0,381.18,0.0,0.238531,200000,166522.7876299454,-33477.21237005459,0.8326139381497271
2021-04-25,1,1.1351942215017252,-234.24880096492433,355.44,312707.1051414884,0.26626,200000,166522.7876299454,-33477.21237005459,0.8326139381497271
2021-04-26,1,1.0484266807411502,-234.24880096492433,405.46,312707.1051414884,0.3023,200000,189509.87672351015,-10490.123276489845,0.9475493836175508
2021-04-27,1,0.6223680640274968,-234.24880096492433,401.6,312707.1051414884,0.32129,200000,194543.98427842243,-5456.015721577569,0.9727199213921122
2021-04-28,1,0.809184362909985,-234.24880096492433,413.54,312707.1051414884,0.31404,200000,195073.78844966783,-4926.211550332169,0.9753689422483391
2021-04-29,1,0.2873489128011709,-234.24880096492433,407.32,312707.1051414884,0.33615,200000,200530.7150023443,530.71500234431,1.0026535750117216
2021-04-30,0,0.050588310506551756,0.0,421.78,0.0,0.35815,200000,153328.1971945071,-46671.80280549289,0.7666409859725356
2021-05-01,0,0.033754596832546384,0.0,425.76,0.0,0.35872,200000,153328.1971945071,-46671.80280549289,0.7666409859725356
2021-05-02,0,-0.32605738806263335,0.0,404.46,0.0,0.35685,200000,153328.1971945071,-46671.80280549289,0.7666409859725356
2021-05-03,0,-0.5566581652074859,0.0,411.31,0.0,0.37214,200000,153328.1971945071,-46671.80280549289,0.7666409859725356
2021-05-04,0,-0.34891190283981394,0.0,379.54,0.0,0.32882,200000,153328.1971945071,-46671.80280549289,0.7666409859725356
2021-05-05,0,-0.8539491850653455,0.0,417.16,0.0,0.38419,200000,153328.1971945071,-46671.80280549289,0.7666409859725356
2021-05-06,0,-0.9192383543760196,0.0,422.45,0.0,0.38257,200000,153328.1971945071,-46671.80280549289,0.7666409859725356
2021-05-07,0,-0.87827249049411,0.0,454.81,0.0,0.40605,200000,153328.1971945071,-46671.80280549289,0.7666409859725356
2021-05-08,0,-0.46386311929506446,0.0,475.59,0.0,0.40215,200000,153328.1971945071,-46671.80280549289,0.7666409859725356
2021-05-09,0,0.04860944411153528,0.0,484.0,0.0,0.3874,200000,153328.1971945071,-46671.80280549289,0.7666409859725356
2021-05-10,0,0.24094660522322825,0.0,441.03,0.0,0.34681,200000,153328.1971945071,-46671.80280549289,0.7666409859725356
2021-05-11,0,0.024453653917135644,0.0,453.41,0.0,0.36499,200000,153328.1971945071,-46671.80280549289,0.7666409859725356
2021-05-12,1,1.1451690737775464,-193.56688026373163,396.06,267150.21987404104,0.28697,200000,153328.1971945071,-46671.80280549289,0.7666409859725356
2021-05-13,0,-0.24088256179481962,0.0,402.34,0.0,0.33436,200000,141883.54828273255,-58116.45171726745,0.7094177414136628
2021-05-14,0,0.0049617291116315545,0.0,412.91,0.0,0.34021,200000,141883.54828273255,-58116.45171726745,0.7094177414136628
2021-05-15,0,0.08512250147334634,0.0,382.38,0.0,0.31496,200000,141883.54828273255,-58116.45171726745,0.7094177414136628
2021-05-16,0,-0.8153071312292324,0.0,390.65,0.0,0.344,200000,141883.54828273255,-58116.45171726745,0.7094177414136628
2021-05-17,-2,-1.9337086306872713,0.0,339.87,0.0,0.33172,200000,141883.54828273255,-58116.45171726745,0.7094177414136628
2021-05-18,-2,-1.652664277395899,0.0,341.02,0.0,0.33024,200000,141883.54828273255,-58116.45171726745,0.7094177414136628
2021-05-19,-2,-2.772430143058835,0.0,197.34,0.0,0.23274,200000,141883.54828273255,-58116.45171726745,0.7094177414136628
2021-05-20,-2,-1.3951896618007698,0.0,280.79,0.0,0.28624,200000,141883.54828273255,-58116.45171726745,0.7094177414136628
2021-05-21,-1,-1.0774197603849265,276.8999771325772,256.2,-278323.0967922095,0.25489,200000,141883.54828273255,-58116.45171726745,0.7094177414136628
2021-05-22,-2,-2.0204386211373135,0.0,231.12,0.0,0.27369,200000,154060.6739289111,-45939.3260710889,0.7703033696445555
2021-05-23,-2,-1.4673303389077776,0.0,225.5,0.0,0.25157,200000,154060.6739289111,-45939.3260710889,0.7703033696445555
2021-05-24,-1,-1.1969681779062848,300.6413900728106,256.22,-275659.66563289275,0.27944,200000,154060.6739289111,-45939.3260710889,0.7703033696445555
2021-05-25,-2,-1.288063753373387,0.0,246.62,0.0,0.27915,200000,156866.88997057654,-43133.110029423464,0.7843344498528827
2021-05-26,-2,-1.211106448612821,0.0,268.53,0.0,0.30654,200000,156866.88997057654,-43133.110029423464,0.7843344498528827
2021-05-27,-2,-1.4376247201804688,0.0,252.84,0.0,0.31268,200000,156866.88997057654,-43133.110029423464,0.7843344498528827
2021-05-28,0,-0.8630370843914046,0.0,262.1,0.0,0.29327,200000,156866.88997057654,-43133.110029423464,0.7843344498528827
2021-05-29,-1,-1.0099149118113837,322.5589940174711,243.16,-273984.15826069185,0.28627,200000,156866.88997057654,-43133.110029423464,0.7843344498528827
2021-05-30,-1,-0.8639855318552353,322.5589940174711,261.9,-273984.15826069185,0.30461,200000,167936.514980965,-32063.485019034997,0.839682574904825
2021-05-31,-1,-1.109763843922501,322.5589940174711,272.21,-273984.15826069185,0.34008,200000,180980.31630279188,-19019.683697208122,0.9049015815139594
2021-06-01,-2,-1.5183342881562834,0.0,266.37,0.0,0.36487,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-02,0,-0.9460568917259825,0.0,294.63,0.0,0.36738,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-03,-2,-1.498915406061868,0.0,309.57,0.0,0.43258,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-04,-2,-1.8386060554770465,0.0,287.36,0.0,0.43143,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-05,-2,-2.225529588693314,0.0,264.01,0.0,0.44424,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-06,-2,-1.948537706362237,0.0,272.5,0.0,0.4597,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-07,-2,-2.1771150431398776,0.0,249.02,0.0,0.4784,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-08,-2,-2.2503094377870507,0.0,253.61,0.0,0.5775,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-09,-2,-1.7542734291425035,0.0,274.87,0.0,0.57565,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-10,-2,-1.5625271474848468,0.0,255.6,0.0,0.53091,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-11,-2,-1.2810103178227574,0.0,242.89,0.0,0.48342,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-12,0,-0.7683309018865461,0.0,243.04,0.0,0.42363,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-13,-2,-1.354864980629862,0.0,260.75,0.0,0.57385,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-14,0,-0.9728572196542818,0.0,275.57,0.0,0.55019,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-15,0,-0.5422229489625208,0.0,278.15,0.0,0.49849,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-16,0,-0.6996568013421298,0.0,262.94,0.0,0.504,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-17,0,-0.818283177632024,0.0,277.12,0.0,0.56207,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-18,0,-0.9859086442224446,0.0,265.77,0.0,0.5792,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-19,0,-0.9539424976132925,0.0,267.9,0.0,0.5873,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-20,0,-0.9536276732376563,0.0,264.53,0.0,0.58881,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-21,0,-0.9381042860258417,0.0,203.05,0.0,0.45868,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-22,0,-0.9264607384712478,0.0,201.81,0.0,0.45324,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-23,0,-0.7757591245890397,0.0,218.51,0.0,0.47999,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-24,0,-0.5935915089730318,0.0,225.74,0.0,0.48658,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-25,0,-0.6403085619838385,0.0,194.95,0.0,0.42552,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-26,0,-0.0694253888354337,0.0,202.84,0.0,0.42354,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-27,0,0.29756650832330983,0.0,211.92,0.0,0.43151,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-28,0,0.38761095268650037,0.0,213.17,0.0,0.429,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-29,0,0.6741169562150311,0.0,217.89,0.0,0.42802,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-06-30,2,1.399450372671641,0.0,223.06,0.0,0.41198,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-07-01,2,1.344369428546176,0.0,205.44,0.0,0.37767,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-07-02,2,2.06775316952123,0.0,211.35,0.0,0.36884,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-07-03,2,1.7198940904298052,0.0,214.86,0.0,0.3772,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-07-04,2,1.8084292307099377,0.0,219.92,0.0,0.37538,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-07-05,2,2.0283072730802236,0.0,214.47,0.0,0.35303,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-07-06,2,2.0318800860279675,0.0,221.75,0.0,0.35359,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-07-07,2,1.527570185205227,0.0,215.17,0.0,0.35301,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-07-08,0,0.33002912574254106,0.0,205.23,0.0,0.38178,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-07-09,1,1.1185650705387766,-401.4549973193062,212.87,238415.70494186116,0.35844,200000,170915.4505587214,-29084.549441278592,0.8545772527936071
2021-07-10,2,1.2837285588734748,0.0,209.7,0.0,0.34214,200000,173529.01420777154,-26470.985792228457,0.8676450710388577
2021-07-11,1,1.1280570241475554,-410.19528698886995,211.52,250164.36612716826,0.34683,200000,173529.01420777154,-26470.985792228457,0.8676450710388577
2021-07-12,2,1.206583080768608,0.0,206.25,0.0,0.33194,200000,175092.23245697375,-24907.767543026246,0.8754611622848688
2021-07-13,2,1.5949188874325515,0.0,203.83,0.0,0.31135,200000,175092.23245697375,-24907.767543026246,0.8754611622848688
2021-07-14,2,1.7638398441600347,0.0,203.38,0.0,0.30023,200000,175092.23245697375,-24907.767543026246,0.8754611622848688
2021-07-15,2,1.6509479752395864,0.0,196.71,0.0,0.28951,200000,175092.23245697375,-24907.767543026246,0.8754611622848688
2021-07-16,2,2.197567309427944,0.0,192.95,0.0,0.26293,200000,175092.23245697375,-24907.767543026246,0.8754611622848688
2021-07-17,2,1.7409805242469214,0.0,197.56,0.0,0.27528,200000,175092.23245697375,-24907.767543026246,0.8754611622848688
2021-07-18,0,0.9834639474989876,0.0,199.41,0.0,0.29584,200000,175092.23245697375,-24907.767543026246,0.8754611622848688
2021-07-19,2,1.6443458752291034,0.0,189.02,0.0,0.26095,200000,175092.23245697375,-24907.767543026246,0.8754611622848688
2021-07-20,2,2.2960676960104505,0.0,182.89,0.0,0.23041,200000,175092.23245697375,-24907.767543026246,0.8754611622848688
2021-07-21,1,1.1711838386388518,-444.91597412454576,196.77,322548.5086894366,0.27142,200000,175092.23245697375,-24907.767543026246,0.8754611622848688
2021-07-22,1,0.7576862766208012,-444.91597412454576,197.7,322548.5086894366,0.2813,200000,178692.7835787612,-21307.216421238787,0.8934639178938061
2021-07-23,1,0.8477100409641248,-444.91597412454576,203.96,322548.5086894366,0.28544,200000,182813.30840275512,-17186.691597244877,0.9140665420137756
2021-07-24,0,-0.21153835240293706,0.0,208.52,0.0,0.32065,200000,164440.9320701562,-35559.06792984379,0.8222046603507811
2021-07-25,-1,-1.030120818764632,386.1747500590771,212.91,-231248.67398418818,0.35555,200000,164440.9320701562,-35559.06792984379,0.8222046603507811
2021-07-26,0,-0.15488059408733215,0.0,218.07,0.0,0.33305,200000,157245.17519520712,-42754.82480479288,0.7862258759760357
2021-07-27,0,-0.1039243868085858,0.0,225.59,0.0,0.34149,200000,157245.17519520712,-42754.82480479288,0.7862258759760357
2021-07-28,0,0.7486567692831396,0.0,235.44,0.0,0.32909,200000,157245.17519520712,-42754.82480479288,0.7862258759760357
2021-07-29,0,0.8545394756234073,0.0,241.67,0.0,0.33316,200000,157245.17519520712,-42754.82480479288,0.7862258759760357
2021-07-30,0,0.8031686447562961,0.0,242.01,0.0,0.33288,200000,157245.17519520712,-42754.82480479288,0.7862258759760357
2021-07-31,0,0.7589276435344862,0.0,239.86,0.0,0.3292,200000,157245.17519520712,-42754.82480479288,0.7862258759760357
2021-08-01,2,1.302380812742353,0.0,235.45,0.0,0.31032,200000,157245.17519520712,-42754.82480479288,0.7862258759760357
2021-08-02,2,1.3248035548495767,0.0,232.58,0.0,0.30342,200000,157245.17519520712,-42754.82480479288,0.7862258759760357
2021-08-03,2,1.224158277548491,0.0,226.02,0.0,0.29418,200000,157245.17519520712,-42754.82480479288,0.7862258759760357
2021-08-04,2,1.6823623670155816,0.0,244.38,0.0,0.30479,200000,157245.17519520712,-42754.82480479288,0.7862258759760357
2021-08-05,1,1.0874218459504423,-310.95786899859024,252.84,241195.77751818745,0.32597,200000,157245.17519520712,-42754.82480479288,0.7862258759760357
2021-08-06,2,1.901471235090447,0.0,263.09,0.0,0.3149,200000,163102.530609569,-36897.46939043101,0.8155126530478449
2021-08-07,2,2.1364937439048197,0.0,271.83,0.0,0.31047,200000,163102.530609569,-36897.46939043101,0.8155126530478449
2021-08-08,2,2.0715325496870785,0.0,257.12,0.0,0.28578,200000,163102.530609569,-36897.46939043101,0.8155126530478449
2021-08-09,2,1.6672363049109342,0.0,269.31,0.0,0.30498,200000,163102.530609569,-36897.46939043101,0.8155126530478449
2021-08-10,2,1.2900089492715792,0.0,266.34,0.0,0.3081,200000,163102.530609569,-36897.46939043101,0.8155126530478449
2021-08-11,0,0.312243832501025,0.0,268.03,0.0,0.34113,200000,163102.530609569,-36897.46939043101,0.8155126530478449
2021-08-12,0,0.10340986291957259,0.0,257.42,0.0,0.3339,200000,163102.530609569,-36897.46939043101,0.8155126530478449
2021-08-13,0,0.08441924531532136,0.0,272.89,0.0,0.352,200000,163102.530609569,-36897.46939043101,0.8155126530478449
2021-08-14,0,0.03624163442173941,0.0,271.6,0.0,0.34815,200000,163102.530609569,-36897.46939043101,0.8155126530478449
2021-08-15,0,0.05797114071652068,0.0,271.86,0.0,0.34505,200000,163102.530609569,-36897.46939043101,0.8155126530478449
2021-08-16,0,-0.7753654419557973,0.0,266.5,0.0,0.35738,200000,163102.530609569,-36897.46939043101,0.8155126530478449
2021-08-17,0,-0.37181510946566726,0.0,256.23,0.0,0.332,200000,163102.530609569,-36897.46939043101,0.8155126530478449
2021-08-18,0,-0.27944924912329355,0.0,252.51,0.0,0.32373,200000,163102.530609569,-36897.46939043101,0.8155126530478449
2021-08-19,0,-0.008955944783110844,0.0,264.19,0.0,0.3314,200000,163102.530609569,-36897.46939043101,0.8155126530478449
2021-08-20,0,0.6873677452077407,0.0,282.06,0.0,0.33806,200000,163102.530609569,-36897.46939043101,0.8155126530478449
2021-08-21,1,1.0020051059619657,-283.1837811819727,287.98,241719.32332913775,0.33738,200000,163102.530609569,-36897.46939043101,0.8155126530478449
2021-08-22,2,1.878798981739214,0.0,306.38,0.0,0.3372,200000,168356.62166151655,-31643.378338483453,0.8417831083075827
2021-08-23,2,1.6201458155677622,0.0,318.17,0.0,0.35075,200000,168356.62166151655,-31643.378338483453,0.8417831083075827
2021-08-24,2,1.726993322135249,0.0,307.33,0.0,0.33145,200000,168356.62166151655,-31643.378338483453,0.8417831083075827
2021-08-25,2,1.3779258209297118,0.0,314.29,0.0,0.34281,200000,168356.62166151655,-31643.378338483453,0.8417831083075827
2021-08-26,2,1.2449913655593667,0.0,291.4,0.0,0.318,200000,168356.62166151655,-31643.378338483453,0.8417831083075827
2021-08-27,2,1.4136899027131604,0.0,315.0,0.0,0.3372,200000,168356.62166151655,-31643.378338483453,0.8417831083075827
2021-08-28,1,1.0764768612704285,-280.12749028538525,300.5,255938.92013000385,0.3289,200000,168356.62166151655,-31643.378338483453,0.8417831083075827
2021-08-29,1,0.6459421584440205,-280.12749028538525,291.4,255938.92013000385,0.3291,200000,165858.64928394553,-34141.35071605447,0.8292932464197277
2021-08-30,1,0.3806078636869078,-280.12749028538525,281.8,255938.92013000385,0.3246,200000,162017.70023662082,-37982.29976337918,0.810088501183104
2021-08-31,1,0.2746129586833651,-280.12749028538525,285.8,255938.92013000385,0.3305,200000,164648.24982652938,-35351.75017347062,0.823241249132647
2021-09-01,1,0.5331717000032852,-280.12749028538525,302.9,255938.92013000385,0.3418,200000,172330.5397078785,-27669.460292121512,0.8616526985393924
2021-09-02,1,0.33562043800801983,-280.12749028538525,302.5,255938.92013000385,0.3445,200000,172909.52379611536,-27090.47620388464,0.8645476189805767
2021-09-03,0,-0.6119996971061132,0.0,304.1,0.0,0.3688,200000,159153.1177133568,-40846.8822866432,0.795765588566784
2021-09-04,0,-0.8507145939022085,0.0,305.1,0.0,0.3752,200000,159153.1177133568,-40846.8822866432,0.795765588566784
2021-09-05,-1,-1.114364347204102,252.3036108328421,315.4,-203624.76677758034,0.3908,200000,159153.1177133568,-40846.8822866432,0.795765588566784
2021-09-06,-2,-2.544777632600747,0.0,314.8,0.0,0.4413,200000,169587.5506021243,-30412.449397875695,0.8479377530106216
2021-09-07,-2,-1.461644054369449,0.0,263.2,0.0,0.3393,200000,169587.5506021243,-30412.449397875695,0.8479377530106216
2021-09-08,-2,-1.2153351585867749,0.0,257.1,0.0,0.3258,200000,169587.5506021243,-30412.449397875695,0.8479377530106216
2021-09-09,-1,-1.117577943291834,323.88760619198683,261.8,-256097.17698901283,0.3311,200000,169587.5506021243,-30412.449397875695,0.8479377530106216
2021-09-10,-1,-0.7543428275275015,323.88760619198683,249.2,-256097.17698901283,0.3077,200000,159513.89282256237,-40486.10717743763,0.7975694641128118
2021-09-11,-1,-0.7521809398546053,323.88760619198683,249.8,-256097.17698901283,0.3103,200000,160374.078046449,-39625.921953551006,0.8018703902322449
2021-09-12,-1,-0.7240293616936657,323.88760619198683,256.2,-256097.17698901283,0.3195,200000,164803.05275437664,-35196.94724562336,0.8240152637718832
2021-09-13,0,0.6991971470330278,0.0,263.3,0.0,0.2975,200000,160496.85404600546,-39503.145953994535,0.8024842702300273
2021-09-14,0,0.20260671644672207,0.0,269.1,0.0,0.3158,200000,160496.85404600546,-39503.145953994535,0.8024842702300273
2021-09-15,0,-0.21656625002232677,0.0,269.3,0.0,0.3266,200000,160496.85404600546,-39503.145953994535,0.8024842702300273
2021-09-16,0,0.0880897998098879,0.0,264.0,0.0,0.316,200000,160496.85404600546,-39503.145953994535,0.8024842702300273
2021-09-17,0,0.654924388364188,0.0,262.7,0.0,0.3063,200000,160496.85404600546,-39503.145953994535,0.8024842702300273
2021-09-18,1,1.1448911948131413,-295.3567428156155,271.7,259535.66307568803,0.3092,200000,160496.85404600546,-39503.145953994535,0.8024842702300273
2021-09-19,1,0.9509797027786903,-295.3567428156155,259.8,259535.66307568803,0.2985,200000,154205.07721158979,-45794.922788410215,0.7710253860579489
2021-09-20,2,1.3647926956894108,0.0,232.7,0.0,0.2608,200000,161539.4671690598,-38460.53283094021,0.807697335845299
2021-09-21,0,0.45169505893404555,0.0,218.0,0.0,0.2572,200000,161539.4671690598,-38460.53283094021,0.807697335845299
