date,statusList,zscore,ADAUSDT_position,ADAUSDT_price,XRPUSDT_position,XRPUSDT_price,init,total_asset,pnl,return
2021-02-24,2,1.982539193627096,0.0,1.04902,0.0,0.4686,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-02-25,2,2.3756660804866896,0.0,1.07691,0.0,0.43601,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-02-26,2,2.790745066785441,0.0,1.24303,0.0,0.42788,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-02-27,2,2.408191743806733,0.0,1.31402,0.0,0.43589,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-02-28,2,2.2122102746654986,0.0,1.31203,0.0,0.41565,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-01,2,1.5419514820203115,0.0,1.29627,0.0,0.44537,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-02,2,1.219756831983519,0.0,1.2228,0.0,0.4357,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-03,0,0.9468666744103388,0.0,1.21311,0.0,0.44846,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-04,0,0.21583153504528832,0.0,1.11239,0.0,0.48096,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-05,0,0.5592077763638371,0.0,1.15908,0.0,0.45457,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-06,0,0.2801346478566286,0.0,1.129,0.0,0.46285,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-07,0,0.1840968909371283,0.0,1.13042,0.0,0.46558,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-08,0,-0.032849734874159556,0.0,1.11848,0.0,0.47412,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-09,0,0.13026215398357843,0.0,1.1972,0.0,0.4849,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-10,0,0.008176967927528297,0.0,1.13261,0.0,0.46155,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-11,0,-0.014942993620437358,0.0,1.1243,0.0,0.45187,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-12,0,-0.4580998081204786,0.0,1.03207,0.0,0.43934,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-13,0,-0.37717547628077314,0.0,1.1,0.0,0.45787,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-14,0,-0.5162819819080029,0.0,1.05243,0.0,0.43905,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-15,0,-0.7482578082220115,0.0,1.03103,0.0,0.43574,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-16,0,0.5156389438048037,0.0,1.24924,0.0,0.46024,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-17,2,1.2383271898582275,0.0,1.377,0.0,0.4698,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-18,0,0.10997728208591137,0.0,1.22925,0.0,0.46893,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-19,0,0.821790433840862,0.0,1.29474,0.0,0.46651,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-20,-2,-1.2686204408286887,0.0,1.20046,0.0,0.52613,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-21,-1,-1.1223076037909947,73002.50747894656,1.18561,-167571.7854293505,0.51651,200000,173105.00578422766,-26894.99421577234,0.8655250289211383
2021-03-22,-2,-2.176092629461336,0.0,1.1015,0.0,0.5441,200000,183868.55224827764,-16131.447751722357,0.9193427612413883
2021-03-23,-2,-1.8530804672480798,0.0,1.11639,0.0,0.5498,200000,183868.55224827764,-16131.447751722357,0.9193427612413883
2021-03-24,0,-0.9214531208586569,0.0,1.06902,0.0,0.48021,200000,183868.55224827764,-16131.447751722357,0.9193427612413883
2021-03-25,-1,-1.1574951356738574,83912.26371316068,1.0956,-180058.51409013048,0.51058,200000,183868.55224827764,-16131.447751722357,0.9193427612413883
2021-03-26,-1,-1.0262081648230934,83912.26371316068,1.2142,-180058.51409013048,0.56357,200000,203361.8473862945,3361.84738629451,1.0168092369314725
2021-03-27,-1,-0.9637191982581838,83912.26371316068,1.17678,-180058.51409013048,0.54752,200000,197331.91132700146,-2668.088672998536,0.9866595566350074
2021-03-28,-1,-0.7815989171643423,83912.26371316068,1.18983,-180058.51409013048,0.54552,200000,198066.84934027796,-1933.1506597220432,0.9903342467013898
2021-03-29,-1,-0.9155516322319227,83912.26371316068,1.20239,-180058.51409013048,0.56538,200000,202696.74946234527,2696.749462345266,1.0134837473117264
2021-03-30,-1,-0.730946220558593,83912.26371316068,1.21189,-180058.51409013048,0.5621,200000,202903.32404140464,2903.324041404645,1.0145166202070233
2021-03-31,-1,-0.8948619389374771,83912.26371316068,1.19191,-180058.51409013048,0.56982,200000,202616.8087411915,2616.8087411914894,1.0130840437059574
2021-04-01,-1,-0.8917508110869579,83912.26371316068,1.18377,-180058.51409013048,0.57087,200000,202122.824354361,2122.824354360986,1.010614121771805
2021-04-02,-1,-1.1940166274558224,83912.26371316068,1.18998,-180058.51409013048,0.60701,200000,209151.23421123705,9151.234211237053,1.0457561710561853
2021-04-03,-1,-0.9225076179995249,83912.26371316068,1.16238,-180058.51409013048,0.57831,200000,201667.57637836706,1667.5763783670554,1.0083378818918354
2021-04-04,-2,-1.3054565411941614,0.0,1.18206,0.0,0.635,200000,199016.3782507318,-983.6217492682044,0.995081891253659
2021-04-05,-2,-2.536901752825538,0.0,1.2118,0.0,0.91584,200000,199016.3782507318,-983.6217492682044,0.995081891253659
2021-04-06,-2,-2.620577102296609,0.0,1.252,0.0,1.09663,200000,199016.3782507318,-983.6217492682044,0.995081891253659
2021-04-07,-2,-1.9425420215479619,0.0,1.17359,0.0,0.91542,200000,199016.3782507318,-983.6217492682044,0.995081891253659
2021-04-08,-2,-2.054403147658935,0.0,1.21926,0.0,1.05599,200000,199016.3782507318,-983.6217492682044,0.995081891253659
2021-04-09,-2,-1.721083280379631,0.0,1.20201,0.0,1.01721,200000,199016.3782507318,-983.6217492682044,0.995081891253659
2021-04-10,-2,-2.0531767578826443,0.0,1.21747,0.0,1.3728,200000,199016.3782507318,-983.6217492682044,0.995081891253659
2021-04-11,-2,-1.6853744645315432,0.0,1.26355,0.0,1.35118,200000,199016.3782507318,-983.6217492682044,0.995081891253659
2021-04-12,-2,-1.5511059169169374,0.0,1.31431,0.0,1.46843,200000,199016.3782507318,-983.6217492682044,0.995081891253659
2021-04-13,-2,-1.5552759987656941,0.0,1.41246,0.0,1.79611,200000,199016.3782507318,-983.6217492682044,0.995081891253659
2021-04-14,-2,-1.3804454416612628,0.0,1.45092,0.0,1.83468,200000,199016.3782507318,-983.6217492682044,0.995081891253659
2021-04-15,-1,-1.1649459674956737,67317.13511389928,1.4782,-56609.1836577138,1.75781,200000,199016.3782507318,-983.6217492682044,0.995081891253659
2021-04-16,-1,-0.9428186672414726,67317.13511389928,1.40989,-56609.1836577138,1.54805,200000,182543.6023870593,-17456.397612940695,0.9127180119352966
2021-04-17,-1,-0.8931573370357649,67317.13511389928,1.36802,-56609.1836577138,1.53896,200000,179210.45646039172,-20789.543539608276,0.8960522823019587
2021-04-18,-1,-0.7776849583085351,67317.13511389928,1.27693,-56609.1836577138,1.40797,200000,165663.3016555427,-34336.69834445731,0.8283165082777134
2021-04-19,-1,-0.692563394210765,67317.13511389928,1.1945,-56609.1836577138,1.30945,200000,154537.21343414602,-45462.78656585398,0.7726860671707301
2021-04-20,-1,-0.614673389855296,67317.13511389928,1.26689,-56609.1836577138,1.38501,200000,163687.69076221806,-36312.30923778194,0.8184384538110903
2021-04-21,-1,-0.5022350240812792,67317.13511389928,1.20358,-56609.1836577138,1.29097,200000,154102.3153069857,-45897.68469301431,0.7705115765349284
2021-04-22,-1,-0.26122573887325407,67317.13511389928,1.144,-56609.1836577138,1.15489,200000,142388.18268475786,-57611.81731524214,0.7119409134237893
2021-04-23,0,-0.14685076612837486,0.0,1.15866,0.0,1.17073,200000,187292.77606325658,-12707.223936743423,0.9364638803162829
2021-04-24,0,0.42966056659269114,0.0,1.10287,0.0,1.04833,200000,187292.77606325658,-12707.223936743423,0.9364638803162829
2021-04-25,0,0.6138347791261566,0.0,1.0913,0.0,1.0351,200000,187292.77606325658,-12707.223936743423,0.9364638803162829
2021-04-26,0,-0.4118972513091623,0.0,1.2375,0.0,1.3629,200000,187292.77606325658,-12707.223936743423,0.9364638803162829
2021-04-27,0,-0.10898397316107038,0.0,1.3063,0.0,1.4017,200000,187292.77606325658,-12707.223936743423,0.9364638803162829
2021-04-28,0,0.5561939472181298,0.0,1.3379,0.0,1.3576,200000,187292.77606325658,-12707.223936743423,0.9364638803162829
2021-04-29,0,0.17272841282061588,0.0,1.3063,0.0,1.3978,200000,187292.77606325658,-12707.223936743423,0.9364638803162829
2021-04-30,-1,-1.026804922911384,69203.6565412565,1.3532,-58572.92221142625,1.5988,200000,187292.77606325658,-12707.223936743423,0.9364638803162829
2021-05-01,-2,-1.2713681161179098,0.0,1.3516,0.0,1.651,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-02,0,-0.810027226034193,0.0,1.3267,0.0,1.5605,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-03,0,-0.5681059427297078,0.0,1.3622,0.0,1.5546,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-04,0,-0.1224381740070362,0.0,1.2698,0.0,1.3877,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-05,0,-0.1540228198091434,0.0,1.4798,0.0,1.6133,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-06,2,1.45860194384667,0.0,1.6491,0.0,1.6028,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-07,2,1.5207408039665749,0.0,1.653,0.0,1.5793,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-08,2,1.2579214010456325,0.0,1.6211,0.0,1.5611,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-09,2,2.2563386269161825,0.0,1.7663,0.0,1.5345,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-10,2,2.1356848625733322,0.0,1.6423,0.0,1.3906,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-11,2,1.9041000990891035,0.0,1.7632,0.0,1.4786,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-12,2,1.951569441759109,0.0,1.5694,0.0,1.2691,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-13,2,2.57272539085242,0.0,1.9296,0.0,1.364,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-14,2,2.2017784359186354,0.0,2.0069,0.0,1.4,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-15,2,1.9754066146983984,0.0,2.1744,0.0,1.4904,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-16,2,2.139473674469558,0.0,2.3002,0.0,1.4496,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-17,1,1.041995355214031,-46895.40760652954,2.0307,63716.38179217151,1.4946,200000,190461.00845315907,-9538.99154684093,0.9523050422657954
2021-05-18,1,0.5677263132567337,-46895.40760652954,2.0036,63716.38179217151,1.5889,200000,195198.5977100239,-4801.402289976104,0.9759929885501195
2021-05-19,1,0.9992935442980427,-46895.40760652954,1.4663,63716.38179217151,1.0568,200000,136098.20845142112,-63901.79154857888,0.6804910422571055
2021-05-20,2,1.423958432350148,0.0,1.8006,0.0,1.1795,200000,199747.40706560982,-252.59293439018074,0.9987370353280491
2021-05-21,2,1.349204316686806,0.0,1.5493,0.0,1.0062,200000,199747.40706560982,-252.59293439018074,0.9987370353280491
2021-05-22,2,1.5164399566523739,0.0,1.4629,0.0,0.9052,200000,199747.40706560982,-252.59293439018074,0.9987370353280491
2021-05-23,2,1.560297770493006,0.0,1.3139,0.0,0.7898,200000,199747.40706560982,-252.59293439018074,0.9987370353280491
2021-05-24,1,1.034490886857578,-64434.64744051929,1.55,100577.74776717514,0.993,200000,199747.40706560982,-252.59293439018074,0.9987370353280491
2021-05-25,1,1.104416225668958,-64434.64744051929,1.5532,100577.74776717514,0.9746,200000,198102.96737850347,-1897.0326214965316,0.9905148368925173
2021-05-26,2,1.5723571985172526,0.0,1.7791,0.0,1.0316,200000,210627.08373041984,10627.083730419836,1.0531354186520991
2021-05-27,2,1.3337163671820587,0.0,1.6552,0.0,0.9747,200000,210627.08373041984,10627.083730419836,1.0531354186520991
2021-05-28,1,1.193398435677757,-69591.97902941248,1.5133,117210.39717886469,0.8985,200000,210627.08373041984,10627.083730419836,1.0531354186520991
2021-05-29,1,1.1159649967161969,-69591.97902941248,1.4029,117210.39717886469,0.8318,200000,195126.19575374242,-4873.804246257583,0.9756309787687121
2021-05-30,2,1.3110948111453464,0.0,1.5751,0.0,0.9058,200000,214072.2321350318,14072.232135031809,1.070361160675159
2021-05-31,0,0.8311533353345707,0.0,1.7373,0.0,1.0409,200000,214072.2321350318,14072.232135031809,1.070361160675159
2021-06-01,1,1.0871081765797932,-61646.09575967051,1.7363,105892.47731254048,1.0108,200000,214072.2321350318,14072.232135031809,1.070361160675159
2021-06-02,1,0.9480308572389176,-61646.09575967051,1.7534,105892.47731254048,1.0241,200000,216534.75032077899,16534.750320778985,1.082673751603895
2021-06-03,2,1.2045319104250347,0.0,1.8453,0.0,1.045,200000,217170.133848747,17170.133848747006,1.085850669243735
2021-06-04,1,1.0741539785516434,-63585.56357930169,1.7077,112139.90181180781,0.9683,200000,217170.133848747,17170.133848747006,1.085850669243735
2021-06-05,1,1.1658426336286591,-63585.56357930169,1.6551,112139.90181180781,0.923,200000,208745.59565240087,8745.595652400865,1.0437279782620044
2021-06-06,1,0.940507511141018,-63585.56357930169,1.6771,112139.90181180781,0.947,200000,212835.83569462888,12835.835694628884,1.0641791784731445
2021-06-07,2,1.364823102746459,0.0,1.5659,0.0,0.8618,200000,220096.6004761596,20096.600476159598,1.1004830023807979
2021-06-08,2,1.3587724108644916,0.0,1.5819,0.0,0.8731,200000,220096.6004761596,20096.600476159598,1.1004830023807979
2021-06-09,0,0.7686522020568237,0.0,1.6279,0.0,0.9218,200000,220096.6004761596,20096.600476159598,1.1004830023807979
2021-06-10,0,0.6902379601095426,0.0,1.5328,0.0,0.8686,200000,220096.6004761596,20096.600476159598,1.1004830023807979
2021-06-11,0,-0.3512158537853982,0.0,1.4371,0.0,0.8471,200000,220096.6004761596,20096.600476159598,1.1004830023807979
2021-06-12,0,0.760969937178399,0.0,1.4789,0.0,0.8326,200000,220096.6004761596,20096.600476159598,1.1004830023807979
2021-06-13,0,0.49168017415436116,0.0,1.5566,0.0,0.8832,200000,220096.6004761596,20096.600476159598,1.1004830023807979
2021-06-14,0,0.600330562481924,0.0,1.5769,0.0,0.8906,200000,220096.6004761596,20096.600476159598,1.1004830023807979
2021-06-15,1,1.0575499759003124,-70761.50992674884,1.5552,127032.55250846104,0.8663,200000,220096.6004761596,20096.600476159598,1.1004830023807979
2021-06-16,1,0.7455225023950651,-70761.50992674884,1.4851,127032.55250846104,0.832,200000,210779.0020792543,10779.002079254307,1.0538950103962716
2021-06-17,0,0.11777907741094402,0.0,1.4826,0.0,0.8419,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-06-18,0,0.42404911862599687,0.0,1.4163,0.0,0.7972,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-06-19,2,1.5171574593508326,0.0,1.3839,0.0,0.7582,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-06-20,2,1.8894997705975685,0.0,1.4263,0.0,0.7741,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-06-21,2,3.0670476608742474,0.0,1.174,0.0,0.6067,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-06-22,2,3.5960237274002527,0.0,1.1567,0.0,0.5468,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-06-23,2,1.5756374767624677,0.0,1.2512,0.0,0.6383,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-06-24,2,1.8915682377012577,0.0,1.3604,0.0,0.6731,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-06-25,2,1.8424633833013713,0.0,1.2521,0.0,0.6111,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-06-26,2,1.492583356321424,0.0,1.2521,0.0,0.6162,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-06-27,2,1.5440886030383063,0.0,1.338,0.0,0.6484,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-06-28,2,1.3380185314725306,0.0,1.326,0.0,0.6444,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-06-29,0,0.43178291427883514,0.0,1.373,0.0,0.7063,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-06-30,0,0.49742513114452497,0.0,1.3853,0.0,0.7063,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-07-01,0,0.8636635818403086,0.0,1.3313,0.0,0.6591,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-07-02,2,1.532553278658476,0.0,1.3946,0.0,0.6556,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-07-03,1,1.104295797365314,-77628.66113801497,1.4045,161957.00322094775,0.6732,200000,218058.90913668406,18058.90913668406,1.0902945456834203
2021-07-04,1,1.1047654794075399,-77628.66113801497,1.4615,161957.00322094775,0.696,200000,226176.3624949885,26176.362494988512,1.1308818124749425
2021-07-05,2,1.3732843655302711,0.0,1.4039,0.0,0.6526,200000,221348.6462063528,21348.6462063528,1.106743231031764
2021-07-06,1,1.101962861604426,-78176.3954956392,1.4157,166477.6219963544,0.6648,200000,221348.6462063528,21348.6462063528,1.106743231031764
2021-07-07,2,1.22598143644118,0.0,1.404,0.0,0.6522,200000,222531.60041620786,22531.60041620786,1.1126580020810393
2021-07-08,1,1.0232335452285226,-83847.62638138955,1.327,179027.83621577462,0.6215,200000,222531.60041620786,22531.60041620786,1.1126580020810393
2021-07-09,1,0.819015770779491,-83847.62638138955,1.3504,179027.83621577462,0.6369,200000,227250.6635512553,27250.663551255304,1.1362533177562766
2021-07-10,1,1.0142276888877937,-83847.62638138955,1.3356,179027.83621577462,0.6246,200000,223807.6762953567,23807.67629535671,1.1190383814767835
2021-07-11,1,0.6745465089449743,-83847.62638138955,1.3485,179027.83621577462,0.6364,200000,227001.83914302278,27001.83914302278,1.1350091957151138
2021-07-12,1,0.22335944010487857,-83847.62638138955,1.3126,179027.83621577462,0.6288,200000,222631.097800691,22631.097800691,1.113155489003455
2021-07-13,0,-0.5594513793372613,0.0,1.265,0.0,0.6192,200000,217744.81160385802,17744.81160385802,1.08872405801929
2021-07-14,0,-0.648995881080687,0.0,1.2635,0.0,0.6197,200000,217744.81160385802,17744.81160385802,1.08872405801929
2021-07-15,0,-0.46207982250897933,0.0,1.2258,0.0,0.5979,200000,217744.81160385802,17744.81160385802,1.08872405801929
2021-07-16,-2,-1.4203044075605198,0.0,1.1708,0.0,0.5893,200000,217744.81160385802,17744.81160385802,1.08872405801929
2021-07-17,0,-0.9297109133286985,0.0,1.1721,0.0,0.5821,200000,217744.81160385802,17744.81160385802,1.08872405801929
2021-07-18,0,-0.8740469505666144,0.0,1.1813,0.0,0.5866,200000,217744.81160385802,17744.81160385802,1.08872405801929
2021-07-19,0,-0.9911835096659999,0.0,1.1225,0.0,0.557,200000,217744.81160385802,17744.81160385802,1.08872405801929
2021-07-20,-2,-1.4362897804432062,0.0,1.0539,0.0,0.5284,200000,217744.81160385802,17744.81160385802,1.08872405801929
2021-07-21,0,-0.5348689362096185,0.0,1.1711,0.0,0.5719,200000,217744.81160385802,17744.81160385802,1.08872405801929
2021-07-22,-2,-1.2075431136024406,0.0,1.1856,0.0,0.592,200000,217744.81160385802,17744.81160385802,1.08872405801929
2021-07-23,-2,-1.389402900746232,0.0,1.2077,0.0,0.6091,200000,217744.81160385802,17744.81160385802,1.08872405801929
2021-07-24,0,-0.6094634281107567,0.0,1.2327,0.0,0.6085,200000,217744.81160385802,17744.81160385802,1.08872405801929
2021-07-25,0,-0.5631410576213763,0.0,1.2284,0.0,0.6069,200000,217744.81160385802,17744.81160385802,1.08872405801929
2021-07-26,0,-0.6735890340343659,0.0,1.2551,0.0,0.6234,200000,217744.81160385802,17744.81160385802,1.08872405801929
2021-07-27,-1,-1.130808729155845,85063.21259624112,1.2799,-168768.26197787788,0.6451,200000,217744.81160385802,17744.81160385802,1.08872405801929
2021-07-28,-2,-3.4187768751196823,0.0,1.2875,0.0,0.7327,200000,231882.4309373887,31882.430937388708,1.1594121546869436
2021-07-29,-2,-2.852486955274702,0.0,1.2856,0.0,0.7488,200000,231882.4309373887,31882.430937388708,1.1594121546869436
2021-07-30,-2,-2.172216605925399,0.0,1.3108,0.0,0.7521,200000,231882.4309373887,31882.430937388708,1.1594121546869436
2021-07-31,-2,-1.7049653014850816,0.0,1.3193,0.0,0.746,200000,231882.4309373887,31882.430937388708,1.1594121546869436
2021-08-01,-1,-1.1775018590158453,88221.89580634177,1.3142,-160095.575074143,0.7242,200000,231882.4309373887,31882.430937388708,1.1594121546869436
2021-08-02,-2,-1.3691102166428228,0.0,1.3083,0.0,0.738,200000,234612.25905866933,34612.259058669326,1.1730612952933466
2021-08-03,0,-0.11002480903789148,0.0,1.3696,0.0,0.7136,200000,234612.25905866933,34612.259058669326,1.1730612952933466
2021-08-04,0,-0.3537480619195582,0.0,1.3765,0.0,0.731,200000,234612.25905866933,34612.259058669326,1.1730612952933466
2021-08-05,0,-0.2410739805709102,0.0,1.3859,0.0,0.7327,200000,234612.25905866933,34612.259058669326,1.1730612952933466
2021-08-06,0,-0.3169659359060705,0.0,1.4025,0.0,0.7474,200000,234612.25905866933,34612.259058669326,1.1730612952933466
2021-08-07,0,-0.8638175950556432,0.0,1.4727,0.0,0.8162,200000,234612.25905866933,34612.259058669326,1.1730612952933466
2021-08-08,0,-0.5624205470046127,0.0,1.4255,0.0,0.7788,200000,234612.25905866933,34612.259058669326,1.1730612952933466
2021-08-09,0,-0.7149049570157476,0.0,1.4745,0.0,0.817,200000,234612.25905866933,34612.259058669326,1.1730612952933466
2021-08-10,0,0.8796250892614641,0.0,1.678,0.0,0.8511,200000,234612.25905866933,34612.259058669326,1.1730612952933466
2021-08-11,0,-0.9038419048908465,0.0,1.7934,0.0,1.0105,200000,234612.25905866933,34612.259058669326,1.1730612952933466
2021-08-12,0,0.33304049092755944,0.0,1.8324,0.0,0.966,200000,234612.25905866933,34612.259058669326,1.1730612952933466
2021-08-13,1,1.0643231149663595,-54851.832754762305,2.1386,107610.42980399473,1.0901,200000,234612.25905866933,34612.259058669326,1.1730612952933466
2021-08-14,0,-1.4495990060420703,0.0,2.1878,0.0,1.2791,200000,216972.59799724867,16972.597997248668,1.0848629899862434
2021-08-15,-2,-1.5639346782168402,0.0,2.1667,0.0,1.2839,200000,216972.59799724867,16972.597997248668,1.0848629899862434
2021-08-16,0,-0.8266433426789478,0.0,2.0714,0.0,1.1855,200000,216972.59799724867,16972.597997248668,1.0848629899862434
2021-08-17,0,-0.7599387783856079,0.0,1.9239,0.0,1.0978,200000,216972.59799724867,16972.597997248668,1.0848629899862434
2021-08-18,0,0.22566468094814335,0.0,2.1043,0.0,1.1431,200000,216972.59799724867,16972.597997248668,1.0848629899862434
2021-08-19,2,1.668557309060141,0.0,2.4411,0.0,1.2347,200000,216972.59799724867,16972.597997248668,1.0848629899862434
2021-08-20,1,1.1590339739990556,-44177.3421014881,2.4557,85902.52513946024,1.2629,200000,216972.5979972487,16972.597997248697,1.0848629899862434
2021-08-21,2,1.5904340810503206,0.0,2.4341,0.0,1.2158,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-08-22,2,2.7484242759046706,0.0,2.7049,0.0,1.226,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-08-23,2,2.7888850208301443,0.0,2.9152,0.0,1.2457,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-08-24,2,2.4344704339975975,0.0,2.7187,0.0,1.1353,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-08-25,2,1.817269540740337,0.0,2.739,0.0,1.1735,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-08-26,2,1.680910092099571,0.0,2.528,0.0,1.0712,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-08-27,2,1.8423690642759378,0.0,2.946,0.0,1.1918,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-08-28,2,1.6463266597559696,0.0,2.847,0.0,1.1459,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-08-29,2,1.500730710105891,0.0,2.851,0.0,1.1408,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-08-30,2,1.3008720526013584,0.0,2.734,0.0,1.1002,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-08-31,0,0.7181298618288872,0.0,2.767,0.0,1.1856,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-09-01,0,0.606013015257818,0.0,2.869,0.0,1.2362,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-09-02,0,0.6757959817343225,0.0,2.96,0.0,1.2533,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-09-03,0,0.3839686464292723,0.0,2.966,0.0,1.2907,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-09-04,0,0.1399662113257228,0.0,2.83,0.0,1.2548,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-09-05,0,-0.08505364808790884,0.0,2.91,0.0,1.3076,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-09-06,-1,-1.1142026874645554,38839.45929084453,2.833,-79194.03207928786,1.3894,200000,220064.37634192512,20064.37634192512,1.1003218817096256
2021-09-07,-1,-0.3013840195788736,38839.45929084453,2.514,-79194.03207928786,1.1292,200000,187068.301681115,-12931.698318884999,0.935341508405575
2021-09-08,-1,-0.2914007140676031,38839.45929084453,2.47,-79194.03207928786,1.0998,200000,183031.0609291868,-16968.939070813212,0.915155304645934
2021-09-09,0,0.05126901511355788,0.0,2.518,0.0,1.0868,200000,208334.69191134864,8334.691911348636,1.0416734595567432
2021-09-10,0,-0.5711055051025765,0.0,2.383,0.0,1.0552,200000,208334.69191134864,8334.691911348636,1.0416734595567432
2021-09-11,0,0.9826203958054704,0.0,2.638,0.0,1.0787,200000,208334.69191134864,8334.691911348636,1.0416734595567432
2021-09-12,0,-0.22037841867819646,0.0,2.581,0.0,1.1181,200000,208334.69191134864,8334.691911348636,1.0416734595567432
2021-09-13,0,-0.614405513213839,0.0,2.402,0.0,1.0643,200000,208334.69191134864,8334.691911348636,1.0416734595567432
2021-09-14,-1,-1.1369008559200582,43475.520014889116,2.396,-95017.19050959985,1.0963,200000,208334.69191134864,8334.691911348636,1.0416734595567432
2021-09-15,-1,-0.6546703266131597,43475.520014889116,2.505,-95017.19050959985,1.1207,200000,215391.94304140582,15391.943041405815,1.0769597152070292
2021-09-16,-1,-0.7277495684810303,43475.520014889116,2.417,-95017.19050959985,1.0902,200000,208668.07296955277,8668.07296955277,1.043340364847764
2021-09-17,-1,-0.7624593239806916,43475.520014889116,2.35,-95017.19050959985,1.0661,200000,203465.29883727385,3465.2988372738473,1.0173264941863693
2021-09-18,-1,-0.6872423504803346,43475.520014889116,2.371,-95017.19050959985,1.0751,200000,205233.43947217287,5233.439472172875,1.0261671973608644
2021-09-19,-1,-0.933658949092387,43475.520014889116,2.283,-95017.19050959985,1.0483,200000,198861.13300520537,-1138.8669947946328,0.9943056650260268
