date,statusList,zscore,VETUSDT_position,VETUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2020-07-31,0,-0.5765429465423426,0.0,0.017204,0.0,0.0007611,200000,228316.19057677814,28316.190576778143,1.1415809528838907
2020-08-01,-1,-1.1015993494051275,6591494.617956526,0.017319,-140762139.68975225,0.000811,200000,228316.19057677814,28316.190576778143,1.1415809528838907
2020-08-02,-1,-1.0624529289230553,6591494.617956526,0.016207,-140762139.68975225,0.0007635,200000,214300.24692634726,14300.24692634726,1.0715012346317363
2020-08-03,-1,-0.7380271671646095,6591494.617956526,0.0167,-140762139.68975225,0.0007699,200000,218450.73146701424,18450.731467014237,1.0922536573350712
2020-08-04,0,0.791110764768128,0.0,0.018734,0.0,0.0007788,200000,214456.68479435967,14456.684794359666,1.0722834239717984
2020-08-05,1,1.109222508216034,-5705759.71889426,0.018793,139966508.807179,0.0007661,200000,214456.68479435967,14456.684794359666,1.0722834239717984
2020-08-06,2,1.5171761738719007,0.0,0.019704,0.0,0.0007845,200000,217079.2481362202,17079.24813622021,1.085396240681101
2020-08-07,0,-0.6744930792917154,0.0,0.018671,0.0,0.0008578,200000,217079.2481362202,17079.24813622021,1.085396240681101
2020-08-08,2,1.404644638021637,0.0,0.020815,0.0,0.0008517,200000,217079.2481362202,17079.24813622021,1.085396240681101
2020-08-09,2,2.3087235409524967,0.0,0.021929,0.0,0.0008322,200000,217079.2481362202,17079.24813622021,1.085396240681101
2020-08-10,2,1.2881922149474787,0.0,0.021422,0.0,0.0008578,200000,217079.2481362202,17079.24813622021,1.085396240681101
2020-08-11,0,0.8324780707132998,0.0,0.019966,0.0,0.0008198,200000,217079.2481362202,17079.24813622021,1.085396240681101
2020-08-12,0,0.44312757412352527,0.0,0.020429,0.0,0.0008584,200000,217079.2481362202,17079.24813622021,1.085396240681101
2020-08-13,0,-0.01897317165029008,0.0,0.019598,0.0,0.0008484,200000,217079.2481362202,17079.24813622021,1.085396240681101
2020-08-14,0,0.659319035163498,0.0,0.020513,0.0,0.000847,200000,217079.2481362202,17079.24813622021,1.085396240681101
2020-08-15,0,-0.14016594257410117,0.0,0.019575,0.0,0.000855,200000,217079.2481362202,17079.24813622021,1.085396240681101
2020-08-16,0,-0.7737221318982858,0.0,0.019842,0.0,0.000907,200000,217079.2481362202,17079.24813622021,1.085396240681101
2020-08-17,0,-0.35082920967431924,0.0,0.02002,0.0,0.0008824,200000,217079.2481362202,17079.24813622021,1.085396240681101
2020-08-18,0,-0.4927229831593206,0.0,0.019089,0.0,0.0008437,200000,217079.2481362202,17079.24813622021,1.085396240681101
2020-08-19,-1,-1.0746579869378807,6078267.573954757,0.017857,-131947026.58413579,0.0008226,200000,217079.2481362202,17079.24813622021,1.085396240681101
2020-08-20,-1,-0.23294361740830005,6078267.573954757,0.019392,-131947026.58413579,0.000845,200000,229365.0022577254,29365.0022577254,1.146825011288627
2020-08-21,0,-0.16230481159616286,0.0,0.017962,0.0,0.0007758,200000,210265.90919681743,10265.909196817433,1.0513295459840872
2020-08-22,0,-0.4980761170205483,0.0,0.018165,0.0,0.0007962,200000,210265.90919681743,10265.909196817433,1.0513295459840872
2020-08-23,0,-0.35044760389144486,0.0,0.017889,0.0,0.0007745,200000,210265.90919681743,10265.909196817433,1.0513295459840872
2020-08-24,0,-0.19562950943558943,0.0,0.01817,0.0,0.0007816,200000,210265.90919681743,10265.909196817433,1.0513295459840872
2020-08-25,0,-0.6276363123502364,0.0,0.016883,0.0,0.0007459,200000,210265.90919681743,10265.909196817433,1.0513295459840872
2020-08-26,0,-0.03765551864512822,0.0,0.017113,0.0,0.0007359,200000,210265.90919681743,10265.909196817433,1.0513295459840872
2020-08-27,0,-0.9578613486634622,0.0,0.015933,0.0,0.0007156,200000,210265.90919681743,10265.909196817433,1.0513295459840872
2020-08-28,0,-0.8269685522309927,0.0,0.016317,0.0,0.0007313,200000,210265.90919681743,10265.909196817433,1.0513295459840872
2020-08-29,0,-0.552507013321584,0.0,0.016744,0.0,0.0007416,200000,210265.90919681743,10265.909196817433,1.0513295459840872
2020-08-30,0,0.19590552728097768,0.0,0.017113,0.0,0.000742,200000,210265.90919681743,10265.909196817433,1.0513295459840872
2020-08-31,2,1.6626447399411897,0.0,0.017372,0.0,0.0007249,200000,210265.90919681743,10265.909196817433,1.0513295459840872
2020-09-01,0,0.6397199084838855,0.0,0.016989,0.0,0.00073,200000,210265.90919681743,10265.909196817433,1.0513295459840872
2020-09-02,0,-0.21780972760787468,0.0,0.015995,0.0,0.0007035,200000,210265.90919681743,10265.909196817433,1.0513295459840872
2020-09-03,-2,-3.0002106031104785,0.0,0.012343,0.0,0.0006018,200000,210265.90919681743,10265.909196817433,1.0513295459840872
2020-09-04,1,1.1913106105169304,7368443.692066773,0.014268,-174003566.03510213,0.0006042,200000,210265.90919681743,10265.909196817433,1.0513295459840872
2020-09-05,0,-0.1106187103747339,0.0,0.012101,0.0,0.0005336,200000,206583.14347818698,6583.143478186976,1.032915717390935
2020-09-06,0,0.1402705379889116,0.0,0.012354,0.0,0.0005402,200000,206583.14347818698,6583.143478186976,1.032915717390935
2020-09-07,0,-0.721200611903304,0.0,0.012201,0.0,0.0005492,200000,206583.14347818698,6583.143478186976,1.032915717390935
2020-09-08,0,-0.07626710612967402,0.0,0.012119,0.0,0.0005328,200000,206583.14347818698,6583.143478186976,1.032915717390935
2020-09-09,0,0.7997485402741775,0.0,0.012841,0.0,0.0005491,200000,206583.14347818698,6583.143478186976,1.032915717390935
2020-09-10,0,0.9154981639434681,0.0,0.013005,0.0,0.0005535,200000,206583.14347818698,6583.143478186976,1.032915717390935
2020-09-11,-1,-1.1348584624791052,7802067.5080514755,0.013239,-171239343.06878895,0.0006032,200000,206583.14347818698,6583.143478186976,1.032915717390935
2020-09-12,0,0.054869511818176495,0.0,0.013419,0.0,0.000588,200000,202575.9333120921,2575.933312092093,1.0128796665604605
2020-09-13,0,0.9646124305992905,0.0,0.01281,0.0,0.0005446,200000,202575.9333120921,2575.933312092093,1.0128796665604605
2020-09-14,0,0.39681256565584766,0.0,0.012861,0.0,0.0005563,200000,202575.9333120921,2575.933312092093,1.0128796665604605
2020-09-15,0,0.2997861493001999,0.0,0.012569,0.0,0.0005457,200000,202575.9333120921,2575.933312092093,1.0128796665604605
2020-09-16,0,-0.36829338406153905,0.0,0.01246,0.0,0.0005526,200000,202575.9333120921,2575.933312092093,1.0128796665604605
2020-09-17,2,1.6152917862326996,0.0,0.013514,0.0,0.0005585,200000,202575.9333120921,2575.933312092093,1.0128796665604605
2020-09-18,2,2.9097996952065874,0.0,0.01443,0.0,0.0005497,200000,202575.9333120921,2575.933312092093,1.0128796665604605
2020-09-19,2,3.1778776843072563,0.0,0.015265,0.0,0.0005345,200000,202575.9333120921,2575.933312092093,1.0128796665604605
2020-09-20,2,2.126665670850981,0.0,0.014476,0.0,0.0005255,200000,202575.9333120921,2575.933312092093,1.0128796665604605
2020-09-21,1,1.1921361842584925,-8035538.806509008,0.012605,209099848.5880389,0.0004844,200000,202575.9333120921,2575.933312092093,1.0128796665604605
2020-09-22,1,0.7491615527306996,-8035538.806509008,0.01234,209099848.5880389,0.0004878,200000,201157.45501356653,1157.455013566534,1.0057872750678327
2020-09-23,1,0.5556547879816041,-8035538.806509008,0.011381,209099848.5880389,0.0004541,200000,186404.70840070746,-13595.291599292541,0.9320235420035373
2020-09-24,1,0.6624313755044013,-8035538.806509008,0.012385,209099848.5880389,0.0004884,200000,201644.51416901225,1644.5141690122546,1.0082225708450612
2020-09-25,1,1.0440271379085595,-8035538.806509008,0.012909,209099848.5880389,0.0004914,200000,206482.4360493871,6482.436049387092,1.0324121802469355
2020-09-26,1,0.8602254237325478,-8035538.806509008,0.012851,209099848.5880389,0.0004925,200000,206246.3846320564,6246.384632056404,1.031231923160282
2020-09-27,1,1.1789041813711392,-8035538.806509008,0.012741,209099848.5880389,0.0004732,200000,201326.8482855913,1326.848285591288,1.0066342414279565
2020-09-28,1,1.0499392332115605,-8035538.806509008,0.012765,209099848.5880389,0.0004747,200000,201833.35098982955,1833.3509898295451,1.0091667549491476
2020-09-29,2,1.2038938898985527,0.0,0.013169,0.0,0.00048,200000,208028.01653275054,8028.016532750538,1.0401400826637528
2020-09-30,2,1.3972444003812636,0.0,0.013519,0.0,0.0004804,200000,208028.01653275054,8028.016532750538,1.0401400826637528
2020-10-01,0,0.7385802485220883,0.0,0.012732,0.0,0.000472,200000,208028.01653275054,8028.016532750538,1.0401400826637528
2020-10-02,0,-0.31165110731995915,0.0,0.011859,0.0,0.000471,200000,208028.01653275054,8028.016532750538,1.0401400826637528
2020-10-03,0,-0.25960155530519896,0.0,0.011739,0.0,0.0004625,200000,208028.01653275054,8028.016532750538,1.0401400826637528
2020-10-04,0,-0.542552961083173,0.0,0.011657,0.0,0.000465,200000,208028.01653275054,8028.016532750538,1.0401400826637528
2020-10-05,0,-0.7044139935429646,0.0,0.011383,0.0,0.0004551,200000,208028.01653275054,8028.016532750538,1.0401400826637528
2020-10-06,-2,-2.221983634160619,0.0,0.010106,0.0,0.0004392,200000,208028.01653275054,8028.016532750538,1.0401400826637528
2020-10-07,0,-0.739319295749019,0.0,0.011227,0.0,0.0004471,200000,208028.01653275054,8028.016532750538,1.0401400826637528
2020-10-08,-2,-1.5207110564029895,0.0,0.011012,0.0,0.0004622,200000,208028.01653275054,8028.016532750538,1.0401400826637528
2020-10-09,-2,-1.265645107951497,0.0,0.011455,0.0,0.0004761,200000,208028.01653275054,8028.016532750538,1.0401400826637528
2020-10-10,0,-0.9866319791420943,0.0,0.0114,0.0,0.0004691,200000,208028.01653275054,8028.016532750538,1.0401400826637528
2020-10-11,-2,-1.7193863707332564,0.0,0.011436,0.0,0.000497,200000,208028.01653275054,8028.016532750538,1.0401400826637528
2020-10-12,-2,-1.8299369549387745,0.0,0.011377,0.0,0.0005071,200000,208028.01653275054,8028.016532750538,1.0401400826637528
2020-10-13,-1,-1.0494695605505644,9058875.480436794,0.011482,-213056141.47147742,0.0004882,200000,208028.01653275054,8028.016532750538,1.0401400826637528
2020-10-14,-1,-1.1170499601911061,9058875.480436794,0.011139,-213056141.47147742,0.0004793,200000,203024.62258386455,3024.622583864548,1.0151231129193228
2020-10-15,-2,-1.2193167447092343,0.0,0.010963,0.0,0.00048,200000,210982.5125470311,10982.512547031103,1.0549125627351554
2020-10-16,-1,-1.005718918884543,9960462.30511902,0.010591,-229328817.98590335,0.00046,200000,210982.5125470311,10982.512547031103,1.0549125627351554
2020-10-17,-1,-0.6875883048135629,9960462.30511902,0.010988,-229328817.98590335,0.0004688,200000,216954.90968043928,16954.909680439276,1.0847745484021964
2020-10-18,0,-0.10749801234274026,0.0,0.011627,0.0,0.0004786,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-10-19,0,-0.22354873059307534,0.0,0.011396,0.0,0.0004754,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-10-20,-2,-1.6488528851704487,0.0,0.010781,0.0,0.0004901,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-10-21,-2,-1.7264381565867548,0.0,0.011339,0.0,0.0005182,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-10-22,0,-0.1762862616991488,0.0,0.012155,0.0,0.000518,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-10-23,0,0.9663799575747332,0.0,0.012218,0.0,0.0004982,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-10-24,0,0.9396791320041441,0.0,0.012282,0.0,0.0005028,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-10-25,0,0.7251866149202475,0.0,0.01179,0.0,0.0004882,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-10-26,0,-0.030077517925515555,0.0,0.011368,0.0,0.0004832,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-10-27,0,-0.37995940279033164,0.0,0.01137,0.0,0.0004909,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-10-28,0,-0.5995874544694979,0.0,0.010638,0.0,0.0004636,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-10-29,-2,-1.2326191860844615,0.0,0.010186,0.0,0.0004558,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-10-30,0,-0.9615672994557037,0.0,0.01008,0.0,0.0004483,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-10-31,-2,-1.4396557512357138,0.0,0.009895,0.0,0.0004499,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-01,0,0.06401834857503985,0.0,0.010505,0.0,0.0004513,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-02,0,-0.4033993794423229,0.0,0.01005,0.0,0.0004395,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-03,-2,-2.1783123580115236,0.0,0.00925,0.0,0.0004398,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-04,-2,-1.634191339066834,0.0,0.009398,0.0,0.0004403,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-05,0,-0.7197533015510029,0.0,0.009721,0.0,0.0004374,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-06,0,0.8026169450264389,0.0,0.011196,0.0,0.0004699,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-07,0,-0.22612471507717727,0.0,0.010383,0.0,0.0004578,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-08,0,0.8166799095391943,0.0,0.011122,0.0,0.0004693,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-09,0,0.5121242352351574,0.0,0.011035,0.0,0.0004703,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-10,2,1.3883882882823642,0.0,0.011583,0.0,0.0004733,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-11,0,0.5605407272835344,0.0,0.01134,0.0,0.0004792,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-12,0,-0.3435994941447811,0.0,0.010644,0.0,0.0004691,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-13,2,1.68525649992891,0.0,0.011814,0.0,0.0004794,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-14,0,0.3438875783353296,0.0,0.011245,0.0,0.0004826,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-15,0,0.02593047108902585,0.0,0.011039,0.0,0.0004804,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-16,0,-0.15444362762685965,0.0,0.011336,0.0,0.0004973,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-17,2,1.5885442872176225,0.0,0.012346,0.0,0.0005021,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-18,0,0.9183199861587995,0.0,0.011777,0.0,0.0004903,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-19,0,0.09235303940755765,0.0,0.011504,0.0,0.0004952,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-20,0,0.9005925401759178,0.0,0.012059,0.0,0.0004999,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-21,2,2.476830217542159,0.0,0.014426,0.0,0.0005471,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-22,1,1.1953016225040445,-7368895.707064564,0.013905,184156173.26875052,0.0005564,200000,204928.98961346556,4928.989613465557,1.0246449480673279
2020-11-23,2,2.622126489354701,0.0,0.016023,0.0,0.000583,200000,215637.75651207956,15637.756512079563,1.0781887825603977
2020-11-24,0,0.5320383137702256,0.0,0.016174,0.0,0.0006555,200000,215637.75651207956,15637.756512079563,1.0781887825603977
2020-11-25,2,1.597046787688602,0.0,0.016548,0.0,0.0006298,200000,215637.75651207956,15637.756512079563,1.0781887825603977
2020-11-26,2,1.3027223240287593,0.0,0.014627,0.0,0.0005607,200000,215637.75651207956,15637.756512079563,1.0781887825603977
2020-11-27,0,0.8773065929251179,0.0,0.014487,0.0,0.0005652,200000,215637.75651207956,15637.756512079563,1.0781887825603977
2020-11-28,2,1.2570584344938769,0.0,0.01535,0.0,0.0005829,200000,215637.75651207956,15637.756512079563,1.0781887825603977
2020-11-29,1,1.191030820821874,-7116287.918687861,0.015151,188067117.13943794,0.0005733,200000,215637.75651207956,15637.756512079563,1.0781887825603977
2020-11-30,1,0.2543613488457118,-7116287.918687861,0.015972,188067117.13943794,0.0006355,200000,233178.00357939533,33178.00357939533,1.1658900178969767
2020-12-01,0,0.10052795822457379,0.0,0.014737,0.0,0.00059,200000,209550.89245751416,9550.892457514157,1.0477544622875707
2020-12-02,2,1.6704524539061811,0.0,0.016405,0.0,0.0005979,200000,209550.89245751416,9550.892457514157,1.0477544622875707
2020-12-03,2,1.6141287646044564,0.0,0.017397,0.0,0.0006283,200000,209550.89245751416,9550.892457514157,1.0477544622875707
2020-12-04,1,1.0563513860901064,-6674445.54903536,0.015698,180212325.81485564,0.0005814,200000,209550.89245751416,9550.892457514157,1.0477544622875707
2020-12-05,2,2.195076486401293,0.0,0.017484,0.0,0.0005969,200000,218678.16115796106,18678.16115796106,1.0933908057898054
2020-12-06,2,1.7236573310663077,0.0,0.017144,0.0,0.0005953,200000,218678.16115796106,18678.16115796106,1.0933908057898054
2020-12-07,2,2.2409675543706506,0.0,0.018137,0.0,0.0005953,200000,218678.16115796106,18678.16115796106,1.0933908057898054
2020-12-08,2,1.4950100736254255,0.0,0.016382,0.0,0.0005569,200000,218678.16115796106,18678.16115796106,1.0933908057898054
2020-12-09,2,1.692961917861278,0.0,0.016758,0.0,0.0005567,200000,218678.16115796106,18678.16115796106,1.0933908057898054
2020-12-10,1,1.1716370748757203,-6860706.56829896,0.015937,201212882.92046472,0.0005434,200000,218678.16115796106,18678.16115796106,1.0933908057898054
2020-12-11,1,1.0582972542976035,-6860706.56829896,0.015587,201212882.92046472,0.0005316,200000,213902.60184059496,13902.601840594958,1.0695130092029748
2020-12-12,2,1.5332216128806202,0.0,0.016497,0.0,0.0005399,200000,223224.4019264301,23224.401926430088,1.1161220096321505
2020-12-13,1,1.1587927124907258,-6776697.0833767485,0.01647,203671899.56791067,0.000548,200000,223224.4019264301,23224.401926430088,1.1161220096321505
2020-12-14,0,0.07568953752172414,0.0,0.01637,0.0,0.0005834,200000,215336.74697338836,15336.746973388363,1.0766837348669418
2020-12-15,0,0.16866987585030452,0.0,0.016501,0.0,0.0005825,200000,215336.74697338836,15336.746973388363,1.0766837348669418
2020-12-16,0,-0.13722131471236473,0.0,0.017274,0.0,0.0006198,200000,215336.74697338836,15336.746973388363,1.0766837348669418
2020-12-17,0,-0.06654401192720144,0.0,0.017092,0.0,0.0006077,200000,215336.74697338836,15336.746973388363,1.0766837348669418
2020-12-18,0,0.033166604497841576,0.0,0.017424,0.0,0.0006137,200000,215336.74697338836,15336.746973388363,1.0766837348669418
2020-12-19,0,-0.00354059925807509,0.0,0.017373,0.0,0.000611,200000,215336.74697338836,15336.746973388363,1.0766837348669418
2020-12-20,0,-0.8723919546117856,0.0,0.016325,0.0,0.0005963,200000,215336.74697338836,15336.746973388363,1.0766837348669418
2020-12-21,-2,-2.506182900872927,0.0,0.015523,0.0,0.0006134,200000,215336.74697338836,15336.746973388363,1.0766837348669418
2020-12-22,-2,-2.296606754277534,0.0,0.015854,0.0,0.000635,200000,215336.74697338836,15336.746973388363,1.0766837348669418
2020-12-23,-2,-2.179268789865023,0.0,0.013236,0.0,0.000541,200000,215336.74697338836,15336.746973388363,1.0766837348669418
2020-12-24,-1,-1.1330125162075522,7229461.726092405,0.014893,-189523628.7391202,0.0005681,200000,215336.74697338836,15336.746973388363,1.0766837348669418
2020-12-25,-2,-1.3950080596828471,0.0,0.014598,0.0,0.000574,200000,218587.62759214645,18587.627592146455,1.0929381379607324
2020-12-26,0,0.36647283898725835,0.0,0.016471,0.0,0.0005732,200000,218587.62759214645,18587.627592146455,1.0929381379607324
2020-12-27,0,0.4771497695469384,0.0,0.016542,0.0,0.0005739,200000,218587.62759214645,18587.627592146455,1.0929381379607324
2020-12-28,2,2.908017448163799,0.0,0.020212,0.0,0.0005725,200000,218587.62759214645,18587.627592146455,1.0929381379607324
2020-12-29,2,2.7035238812337448,0.0,0.021135,0.0,0.0005719,200000,218587.62759214645,18587.627592146455,1.0929381379607324
2020-12-30,2,1.6523686461279372,0.0,0.0202,0.0,0.0005874,200000,218587.62759214645,18587.627592146455,1.0929381379607324
2020-12-31,0,0.8968519228059355,0.0,0.018754,0.0,0.0005849,200000,218587.62759214645,18587.627592146455,1.0929381379607324
2021-01-01,0,0.5651203842230952,0.0,0.019052,0.0,0.0006155,200000,218587.62759214645,18587.627592146455,1.0929381379607324
2021-01-02,-1,-1.0897952468476575,5466604.001204083,0.019993,-136072975.34371668,0.0008032,200000,218587.62759214645,18587.627592146455,1.0929381379607324
2021-01-03,0,1.5358806389776087,0.0,0.026226,0.0,0.0007508,200000,177384.06094463065,-22615.939055369352,0.8869203047231532
2021-01-04,1,1.079368368384938,-3605660.2354791174,0.024598,121130880.18617225,0.0007322,200000,177384.06094463065,-22615.939055369352,0.8869203047231532
2021-01-05,2,1.8384494474217006,0.0,0.027964,0.0,0.0007393,200000,188660.68404793154,-11339.315952068457,0.9433034202396577
2021-01-06,2,2.006443280828447,0.0,0.030819,0.0,0.000765,200000,188660.68404793154,-11339.315952068457,0.9433034202396577
2021-01-07,1,1.004821453014649,-3289866.495447486,0.028673,118030958.48844565,0.0007992,200000,188660.68404793154,-11339.315952068457,0.9433034202396577
2021-01-08,1,0.48145403692395267,-3289866.495447486,0.027299,118030958.48844565,0.0008147,200000,185969.8873397576,-14030.11266024239,0.9298494366987881
2021-01-09,0,-0.5093357018008885,0.0,0.028812,0.0,0.0010065,200000,164650.15779614396,-35349.84220385604,0.8232507889807198
2021-01-10,0,-0.717314751640406,0.0,0.02707,0.0,0.0009735,200000,164650.15779614396,-35349.84220385604,0.8232507889807198
2021-01-11,0,-0.8460918690240656,0.0,0.024344,0.0,0.0008877,200000,164650.15779614396,-35349.84220385604,0.8232507889807198
2021-01-12,0,-0.9162355435271337,0.0,0.02299,0.0,0.0008387,200000,164650.15779614396,-35349.84220385604,0.8232507889807198
2021-01-13,0,0.09164806811582239,0.0,0.026073,0.0,0.0008084,200000,164650.15779614396,-35349.84220385604,0.8232507889807198
2021-01-14,0,0.24159431380059085,0.0,0.025743,0.0,0.0007747,200000,164650.15779614396,-35349.84220385604,0.8232507889807198
2021-01-15,0,0.6347807233392706,0.0,0.025306,0.0,0.0007204,200000,164650.15779614396,-35349.84220385604,0.8232507889807198
2021-01-16,1,1.1126942226917613,-3064627.1413495135,0.026863,115059509.29150522,0.0007155,200000,164650.15779614396,-35349.84220385604,0.8232507889807198
2021-01-17,2,1.2492760933181823,0.0,0.027152,0.0,0.0007062,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-01-18,2,1.9084549047376054,0.0,0.030803,0.0,0.0007288,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-01-19,2,1.5093982534559265,0.0,0.029015,0.0,0.0007036,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-01-20,2,2.4355559389381587,0.0,0.034595,0.0,0.0007018,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-01-21,2,1.685150447272316,0.0,0.027918,0.0,0.0006025,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-01-22,2,1.7966010854632573,0.0,0.031268,0.0,0.000645,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-01-23,0,0.9529981661066901,0.0,0.030068,0.0,0.0006917,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-01-24,0,0.9623183865435965,0.0,0.030606,0.0,0.0006926,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-01-25,0,0.9944055122287592,0.0,0.029758,0.0,0.0006618,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-01-26,0,0.8045086163924225,0.0,0.029444,0.0,0.000671,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-01-27,0,0.5181519181226847,0.0,0.026361,0.0,0.0006255,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-01-28,0,-0.279023112710902,0.0,0.027389,0.0,0.0007498,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-01-29,0,-0.6321798385908458,0.0,0.02783,0.0,0.0008071,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-01-30,0,-0.7164409434057369,0.0,0.026842,0.0,0.0007772,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-01-31,0,-0.958539532416575,0.0,0.025397,0.0,0.0007528,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-02-01,0,-0.22173833049628308,0.0,0.029382,0.0,0.0007557,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-02-02,0,-0.9376897795574622,0.0,0.028127,0.0,0.0007934,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-02-03,0,-0.8520132146321813,0.0,0.029177,0.0,0.0008064,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-02-04,-1,-1.002647260063473,3006241.2211549073,0.02771,-106661900.43303773,0.000781,200000,166605.88847640494,-33394.11152359506,0.8330294423820247
2021-02-05,-1,-0.2721889423076414,3006241.2211549073,0.032096,-106661900.43303773,0.0008201,200000,183961.74277932214,-16038.257220677857,0.9198087138966107
2021-02-06,-1,-0.5346374123551181,3006241.2211549073,0.029946,-106661900.43303773,0.0007917,200000,174469.12618154084,-25530.873818459164,0.8723456309077042
2021-02-07,-1,-0.7535939789429258,3006241.2211549073,0.029139,-106661900.43303773,0.0008,200000,172928.38328966303,-27071.616710336966,0.8646419164483152
2021-02-08,-2,-2.075081903472312,0.0,0.031326,0.0,0.001128,200000,192746.99967097293,-7253.000329027069,0.9637349983548646
2021-02-09,-2,-1.604174988588156,0.0,0.035375,0.0,0.001196,200000,192746.99967097293,-7253.000329027069,0.9637349983548646
2021-02-10,-1,-1.1063249762170961,2700369.857252556,0.035689,-85749176.82666293,0.0011239,200000,192746.99967097293,-7253.000329027069,0.9637349983548646
2021-02-11,-1,-0.8251258602117026,2700369.857252556,0.042558,-85749176.82666293,0.001292,200000,225710.27684500278,25710.27684500278,1.1285513842250139
2021-02-12,0,0.41758059876949744,0.0,0.054359,0.0,0.0014056,200000,166486.63754813865,-33513.36245186135,0.8324331877406932
2021-02-13,0,0.6460584798529824,0.0,0.054766,0.0,0.0013934,200000,166486.63754813865,-33513.36245186135,0.8324331877406932
2021-02-14,1,1.110384659444764,-1595891.9264214514,0.052161,65013526.06534624,0.0012804,200000,166486.63754813865,-33513.36245186135,0.8324331877406932
2021-02-15,1,0.9026794739376404,-1595891.9264214514,0.051032,65013526.06534624,0.0012961,200000,165705.58792243476,-34294.41207756524,0.8285279396121739
2021-02-16,1,0.6792024752417174,-1595891.9264214514,0.049319,65013526.06534624,0.0012916,200000,162679.26418518077,-37320.73581481923,0.8133963209259039
2021-02-17,0,-0.7366620696095602,0.0,0.051196,0.0,0.0015463,200000,147659.50525836638,-52340.49474163362,0.7382975262918319
2021-02-18,0,0.16727666562374013,0.0,0.054483,0.0,0.0014987,200000,147659.50525836638,-52340.49474163362,0.7382975262918319
2021-02-19,-2,-1.708051512150644,0.0,0.053602,0.0,0.0018465,200000,147659.50525836638,-52340.49474163362,0.7382975262918319
2021-02-20,-2,-2.4761943141574827,0.0,0.053554,0.0,0.0022773,200000,147659.50525836638,-52340.49474163362,0.7382975262918319
2021-02-21,-2,-3.0021445490225247,0.0,0.054826,0.0,0.00378,200000,147659.50525836638,-52340.49474163362,0.7382975262918319
