date,statusList,zscore,FETUSDT_position,FETUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2020-08-05,2,2.0626402083600475,0.0,0.08762,0.0,0.005596,200000,167623.31941755832,-32376.68058244168,0.8381165970877916
2020-08-06,2,2.2412937074522814,0.0,0.097,0.0,0.005625,200000,167623.31941755832,-32376.68058244168,0.8381165970877916
2020-08-07,2,1.6667288664598434,0.0,0.09591,0.0,0.005853,200000,167623.31941755832,-32376.68058244168,0.8381165970877916
2020-08-08,1,1.1011736943284007,-906267.9466779752,0.09248,13708155.006342683,0.006114,200000,167623.31941755832,-32376.68058244168,0.8381165970877916
2020-08-09,1,1.0503784104723142,-906267.9466779752,0.09382,13708155.006342683,0.006132,200000,169084.46525622098,-30915.53474377902,0.8454223262811049
2020-08-10,2,1.2532325919529077,0.0,0.10691,0.0,0.006566,200000,174504.6798252546,-25495.3201747454,0.872523399126273
2020-08-11,0,0.8428783478547668,0.0,0.09418,0.0,0.006139,200000,174504.6798252546,-25495.3201747454,0.872523399126273
2020-08-12,0,0.6923131312681876,0.0,0.09679,0.0,0.006396,200000,174504.6798252546,-25495.3201747454,0.872523399126273
2020-08-13,0,0.598809959743991,0.0,0.09497,0.0,0.006301,200000,174504.6798252546,-25495.3201747454,0.872523399126273
2020-08-14,1,1.1764265271505954,-784855.0860180561,0.11117,12978185.320932219,0.006723,200000,174504.6798252546,-25495.3201747454,0.872523399126273
2020-08-15,1,1.1701430063849103,-784855.0860180561,0.11678,12978185.320932219,0.007066,200000,183359.23442289565,-16640.76557710435,0.9167961721144783
2020-08-16,2,2.3310030351500988,0.0,0.1361,0.0,0.007034,200000,190034.90148487483,-9965.098515125166,0.9501745074243741
2020-08-17,2,2.5579670513879944,0.0,0.15761,0.0,0.007432,200000,190034.90148487483,-9965.098515125166,0.9501745074243741
2020-08-18,2,2.0796857689708843,0.0,0.15153,0.0,0.007234,200000,190034.90148487483,-9965.098515125166,0.9501745074243741
2020-08-19,1,1.078257531847814,-742846.1476228397,0.12791,13907706.490403602,0.006832,200000,190034.90148487483,-9965.098515125166,0.9501745074243741
2020-08-20,0,-0.21833348950115886,0.0,0.118,0.0,0.007554,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-08-21,0,-0.7815924660893856,0.0,0.10529,0.0,0.007278,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-08-22,0,0.4984491135674377,0.0,0.12928,0.0,0.007366,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-08-23,0,-0.24845503405752986,0.0,0.11671,0.0,0.007242,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-08-24,0,-0.049429931393181574,0.0,0.12526,0.0,0.007515,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-08-25,0,-0.10658486817782672,0.0,0.11393,0.0,0.00686,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-08-26,0,-0.07125096546452458,0.0,0.11347,0.0,0.006817,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-08-27,0,-0.311890391308257,0.0,0.10399,0.0,0.006428,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-08-28,0,-0.09346159120239908,0.0,0.10736,0.0,0.006439,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-08-29,0,-0.1454727462409271,0.0,0.1115,0.0,0.006697,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-08-30,0,0.5832217933671928,0.0,0.12439,0.0,0.006882,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-08-31,0,-0.6089810863910656,0.0,0.11328,0.0,0.007111,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-01,0,-0.8458360922978625,0.0,0.11023,0.0,0.007094,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-02,0,-0.5599144366026886,0.0,0.10744,0.0,0.006661,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-03,0,0.5434939568735787,0.0,0.0919,0.0,0.005066,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-04,0,-0.3092665976395085,0.0,0.091,0.0,0.005465,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-05,0,-0.9685482004580366,0.0,0.07406,0.0,0.004833,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-06,0,-0.13230139956881248,0.0,0.08408,0.0,0.005073,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-07,-2,-2.0092368276242487,0.0,0.08422,0.0,0.005963,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-08,-2,-3.137121743286648,0.0,0.07511,0.0,0.006604,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-09,-2,-2.0992666333122956,0.0,0.07683,0.0,0.00625,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-10,-2,-2.2636179117847965,0.0,0.08685,0.0,0.007731,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-11,-2,-2.0084503476630826,0.0,0.08252,0.0,0.007514,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-12,-2,-1.9317011335165835,0.0,0.0867,0.0,0.008372,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-13,-2,-1.667464185964297,0.0,0.07655,0.0,0.007372,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-14,-2,-1.3016097209037902,0.0,0.07402,0.0,0.006765,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-15,-2,-1.3363238067303926,0.0,0.06568,0.0,0.006313,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-16,-1,-1.1953094405385989,1238214.9768746316,0.06971,-12904165.949757895,0.006689,200000,172631.9320758611,-27368.067924138886,0.8631596603793056
2020-09-17,-1,-0.9923792980835819,1238214.9768746316,0.06896,-12904165.949757895,0.00644,200000,168490.1335217154,-31509.866478284588,0.842450667608577
2020-09-18,-1,-1.0949334835397977,1238214.9768746316,0.06569,-12904165.949757895,0.006525,200000,165538.02465306481,-34461.975346935185,0.8276901232653241
2020-09-19,-1,-0.8057162784331013,1238214.9768746316,0.06784,-12904165.949757895,0.006347,200000,165903.24531428836,-34096.75468571164,0.8295162265714418
2020-09-20,-1,-0.7134530211057893,1238214.9768746316,0.06626,-12904165.949757895,0.00618,200000,161791.86993721686,-38208.13006278314,0.8089593496860843
2020-09-21,-1,-0.6766476027531132,1238214.9768746316,0.05752,-12904165.949757895,0.005421,200000,141175.60908346635,-58824.39091653365,0.7058780454173317
2020-09-22,-1,-0.8184896805339975,1238214.9768746316,0.05516,-12904165.949757895,0.00551,200000,139401.89250757068,-60598.10749242932,0.6970094625378533
2020-09-23,-2,-1.2182508753327257,0.0,0.04735,0.0,0.005294,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-09-24,0,-0.7151392694419347,0.0,0.05764,0.0,0.005795,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-09-25,0,-0.3618564753991022,0.0,0.06113,0.0,0.005842,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-09-26,0,-0.6086006555110397,0.0,0.05893,0.0,0.00583,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-09-27,0,-0.5304695916346994,0.0,0.05924,0.0,0.005815,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-09-28,0,0.09140000633319952,0.0,0.06259,0.0,0.005927,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-09-29,2,2.490538083790625,0.0,0.07136,0.0,0.005964,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-09-30,2,1.7955191392896297,0.0,0.06888,0.0,0.005923,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-10-01,0,0.5282901327467722,0.0,0.06166,0.0,0.005696,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-10-02,0,-0.7044758498666347,0.0,0.05477,0.0,0.005456,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-10-03,-2,-1.3926277563616942,0.0,0.05104,0.0,0.005366,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-10-04,-2,-1.2446116313145987,0.0,0.05235,0.0,0.005502,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-10-05,-2,-1.2802857714366513,0.0,0.05177,0.0,0.005509,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-10-06,-2,-2.2277318058021773,0.0,0.04407,0.0,0.005287,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-10-07,-2,-1.6224869592572295,0.0,0.04642,0.0,0.00537,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-10-08,0,-0.7866791829299379,0.0,0.05109,0.0,0.005464,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-10-09,0,-0.8126625618246442,0.0,0.05365,0.0,0.0058,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-10-10,0,-0.9383196064533394,0.0,0.05217,0.0,0.005769,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-10-11,0,-0.8470340516188151,0.0,0.05378,0.0,0.005945,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-10-12,0,-0.6467609690690993,0.0,0.05404,0.0,0.005883,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-10-13,-1,-1.0435137003632922,1719972.7118760906,0.053,-15127539.616567008,0.006026,200000,182317.1074588656,-17682.89254113441,0.911585537294328
2020-10-14,-1,-0.7877967657978239,1719972.7118760906,0.05191,-15127539.616567008,0.005782,200000,176751.2175364783,-23248.782463521697,0.8837560876823916
2020-10-15,-1,-0.955891533894984,1719972.7118760906,0.05039,-15127539.616567008,0.00578,200000,174106.6039351935,-25893.396064806497,0.8705330196759675
2020-10-16,-2,-1.4915969363158732,0.0,0.04366,0.0,0.005459,200000,189804.33762519478,-10195.662374805222,0.9490216881259739
2020-10-17,0,-0.8715240464991577,0.0,0.0472,0.0,0.00552,200000,189804.33762519478,-10195.662374805222,0.9490216881259739
2020-10-18,0,-0.5790352897882967,0.0,0.04868,0.0,0.005543,200000,189804.33762519478,-10195.662374805222,0.9490216881259739
2020-10-19,0,-0.30172228824440817,0.0,0.05006,0.0,0.005576,200000,189804.33762519478,-10195.662374805222,0.9490216881259739
2020-10-20,0,-0.4718500293875437,0.0,0.04514,0.0,0.005131,200000,189804.33762519478,-10195.662374805222,0.9490216881259739
2020-10-21,-2,-1.4602717990464038,0.0,0.04545,0.0,0.005511,200000,189804.33762519478,-10195.662374805222,0.9490216881259739
2020-10-22,0,-0.2696440719660218,0.0,0.04901,0.0,0.00558,200000,189804.33762519478,-10195.662374805222,0.9490216881259739
2020-10-23,2,1.7404440860003765,0.0,0.05312,0.0,0.005507,200000,189804.33762519478,-10195.662374805222,0.9490216881259739
2020-10-24,2,2.636507109312316,0.0,0.05642,0.0,0.005481,200000,189804.33762519478,-10195.662374805222,0.9490216881259739
2020-10-25,1,1.0349387760215207,-1857185.29965944,0.0511,17607081.412355732,0.00539,200000,189804.33762519478,-10195.662374805222,0.9490216881259739
2020-10-26,1,0.2328247014299345,-1857185.29965944,0.04778,17607081.412355732,0.005251,200000,181191.098114008,-18808.901885992003,0.90595549057004
2020-10-27,0,-0.23508510881630154,0.0,0.04683,0.0,0.005274,200000,183916.57783948223,-16083.422160517774,0.9195828891974112
2020-10-28,0,0.2055002497607062,0.0,0.04518,0.0,0.004975,200000,183916.57783948223,-16083.422160517774,0.9195828891974112
2020-10-29,0,0.673514337366377,0.0,0.04583,0.0,0.004921,200000,183916.57783948223,-16083.422160517774,0.9195828891974112
2020-10-30,0,0.47152147817679035,0.0,0.04512,0.0,0.004891,200000,183916.57783948223,-16083.422160517774,0.9195828891974112
2020-10-31,0,0.15876692488125477,0.0,0.04405,0.0,0.004855,200000,183916.57783948223,-16083.422160517774,0.9195828891974112
2020-11-01,0,0.17455301509294507,0.0,0.04523,0.0,0.004984,200000,183916.57783948223,-16083.422160517774,0.9195828891974112
2020-11-02,0,-0.5846113683266153,0.0,0.0404,0.0,0.004645,200000,183916.57783948223,-16083.422160517774,0.9195828891974112
2020-11-03,-1,-1.097915844707775,2486031.060279565,0.03699,-20875888.51753487,0.004405,200000,183916.57783948223,-16083.422160517774,0.9195828891974112
2020-11-04,0,0.3974819445273212,0.0,0.03956,0.0,0.004309,200000,175523.39271688042,-24476.607283119578,0.8776169635844021
2020-11-05,0,-0.7519617545795168,0.0,0.03972,0.0,0.004583,200000,175523.39271688042,-24476.607283119578,0.8776169635844021
2020-11-06,0,-0.781247401942683,0.0,0.04374,0.0,0.005049,200000,175523.39271688042,-24476.607283119578,0.8776169635844021
2020-11-07,0,-0.6929533508583581,0.0,0.04005,0.0,0.004605,200000,175523.39271688042,-24476.607283119578,0.8776169635844021
2020-11-08,-2,-1.4766365119466651,0.0,0.04196,0.0,0.005081,200000,175523.39271688042,-24476.607283119578,0.8776169635844021
2020-11-09,0,-0.7760561108886074,0.0,0.04225,0.0,0.004922,200000,175523.39271688042,-24476.607283119578,0.8776169635844021
2020-11-10,0,-0.38290884316221185,0.0,0.0457,0.0,0.005183,200000,175523.39271688042,-24476.607283119578,0.8776169635844021
2020-11-11,0,-0.5990937893528168,0.0,0.04484,0.0,0.005147,200000,175523.39271688042,-24476.607283119578,0.8776169635844021
2020-11-12,-2,-1.3157522204471064,0.0,0.04173,0.0,0.005019,200000,175523.39271688042,-24476.607283119578,0.8776169635844021
2020-11-13,0,0.28671230366460954,0.0,0.046,0.0,0.005137,200000,175523.39271688042,-24476.607283119578,0.8776169635844021
2020-11-14,1,1.0294255768431069,-1970401.8041859048,0.04454,18054247.34796137,0.004861,200000,175523.39271688042,-24476.607283119578,0.8776169635844021
2020-11-15,0,-0.15113101471536286,0.0,0.04241,0.0,0.00483,200000,171886.11854175123,-28113.88145824877,0.8594305927087562
2020-11-16,0,-0.01510761164347222,0.0,0.04279,0.0,0.004852,200000,171886.11854175123,-28113.88145824877,0.8594305927087562
2020-11-17,2,3.385463160505742,0.0,0.05092,0.0,0.004816,200000,171886.11854175123,-28113.88145824877,0.8594305927087562
2020-11-18,2,1.9572261698741185,0.0,0.04639,0.0,0.004638,200000,171886.11854175123,-28113.88145824877,0.8594305927087562
2020-11-19,2,2.987257032915762,0.0,0.05311,0.0,0.004694,200000,171886.11854175123,-28113.88145824877,0.8594305927087562
2020-11-20,2,2.242823231058651,0.0,0.05373,0.0,0.004817,200000,171886.11854175123,-28113.88145824877,0.8594305927087562
2020-11-21,2,1.703918969883901,0.0,0.05839,0.0,0.005356,200000,171886.11854175123,-28113.88145824877,0.8594305927087562
2020-11-22,1,1.0483105631876597,-1584495.9305102439,0.05424,16426425.701619959,0.005232,200000,171886.11854175123,-28113.88145824877,0.8594305927087562
2020-11-23,2,1.7204265812253303,0.0,0.06314,0.0,0.005586,200000,180173.177624919,-19826.822375081014,0.9008658881245949
2020-11-24,0,0.26567590813429626,0.0,0.06227,0.0,0.00637,200000,180173.177624919,-19826.822375081014,0.9008658881245949
2020-11-25,0,-0.031570838331692386,0.0,0.05959,0.0,0.006273,200000,180173.177624919,-19826.822375081014,0.9008658881245949
2020-11-26,0,-0.6485574134567053,0.0,0.04975,0.0,0.005612,200000,180173.177624919,-19826.822375081014,0.9008658881245949
2020-11-27,0,-0.6816152996092498,0.0,0.0493,0.0,0.005576,200000,180173.177624919,-19826.822375081014,0.9008658881245949
2020-11-28,0,-0.7165422826345349,0.0,0.05209,0.0,0.005881,200000,180173.177624919,-19826.822375081014,0.9008658881245949
2020-11-29,-2,-1.2201290659842412,0.0,0.04992,0.0,0.006002,200000,180173.177624919,-19826.822375081014,0.9008658881245949
2020-11-30,-2,-1.2915661156684592,0.0,0.05069,0.0,0.006207,200000,180173.177624919,-19826.822375081014,0.9008658881245949
2020-12-01,-2,-1.29135643876454,0.0,0.04903,0.0,0.006059,200000,180173.177624919,-19826.822375081014,0.9008658881245949
2020-12-02,-1,-1.0870413327532373,1708774.446366834,0.05272,-14209241.137611907,0.00634,200000,180173.177624919,-19826.822375081014,0.9008658881245949
2020-12-03,-1,-0.5940206586205922,1708774.446366834,0.05524,-14209241.137611907,0.006244,200000,183115.20208055264,-16884.79791944736,0.9155760104027633
2020-12-04,-1,-0.9807859021336103,1708774.446366834,0.05021,-14209241.137611907,0.006009,200000,171180.89494798868,-28819.10505201132,0.8559044747399434
2020-12-05,-1,-0.7015789539093333,1708774.446366834,0.05347,-14209241.137611907,0.006174,200000,179096.02443085052,-20903.97556914948,0.8954801221542525
2020-12-06,-1,-0.7166286631144559,1708774.446366834,0.05201,-14209241.137611907,0.006027,200000,174512.455291926,-25487.544708074012,0.8725622764596299
2020-12-07,-1,-0.3611818813449425,1708774.446366834,0.05318,-14209241.137611907,0.005934,200000,175190.26196837728,-24809.73803162272,0.8759513098418864
2020-12-08,-1,-0.5885428076601324,1708774.446366834,0.04793,-14209241.137611907,0.005546,200000,160706.01056355797,-39293.98943644203,0.8035300528177898
2020-12-09,-1,-1.1581924796227092,1708774.446366834,0.04855,-14209241.137611907,0.006129,200000,170049.43830353318,-29950.561696466815,0.8502471915176659
2020-12-10,-1,-0.5260060323491096,1708774.446366834,0.05014,-14209241.137611907,0.005897,200000,169469.84572933047,-30530.154270669533,0.8473492286466523
2020-12-11,0,0.07285908765204047,0.0,0.05096,0.0,0.005692,200000,173973.03239335207,-26026.96760664793,0.8698651619667603
2020-12-12,0,-0.36378089463722363,0.0,0.05069,0.0,0.00594,200000,173973.03239335207,-26026.96760664793,0.8698651619667603
2020-12-13,0,0.28572065289101123,0.0,0.05199,0.0,0.005905,200000,173973.03239335207,-26026.96760664793,0.8698651619667603
2020-12-14,0,-0.2626638279557447,0.0,0.05268,0.0,0.006184,200000,173973.03239335207,-26026.96760664793,0.8698651619667603
2020-12-15,0,-0.8665625678145077,0.0,0.05202,0.0,0.006275,200000,173973.03239335207,-26026.96760664793,0.8698651619667603
2020-12-16,0,0.5195195633340512,0.0,0.05589,0.0,0.006424,200000,173973.03239335207,-26026.96760664793,0.8698651619667603
2020-12-17,1,1.1042663681657534,-1526347.011698123,0.05699,13551412.400167633,0.006419,200000,173973.03239335207,-26026.96760664793,0.8698651619667603
2020-12-18,2,1.8125958444959729,0.0,0.05995,0.0,0.006556,200000,176634.47604915558,-23365.52395084442,0.8831723802457779
2020-12-19,1,1.015900874762016,-1497409.9359880942,0.05898,13361155.525654733,0.00661,200000,176634.47604915558,-23365.52395084442,0.8831723802457779
2020-12-20,1,0.3323201024758019,-1497409.9359880942,0.05643,13361155.525654733,0.006469,200000,170932.1577832686,-29067.8422167314,0.854660788916343
2020-12-21,0,-0.22362221126388654,0.0,0.05289,0.0,0.006164,200000,173474.32490343013,-26525.675096569874,0.8673716245171507
2020-12-22,0,0.44726055194638253,0.0,0.05391,0.0,0.006132,200000,173474.32490343013,-26525.675096569874,0.8673716245171507
2020-12-23,2,3.092854157729135,0.0,0.0505,0.0,0.005073,200000,173474.32490343013,-26525.675096569874,0.8673716245171507
2020-12-24,0,0.7373573410924321,0.0,0.05129,0.0,0.005668,200000,173474.32490343013,-26525.675096569874,0.8673716245171507
2020-12-25,0,0.4188678735884179,0.0,0.052,0.0,0.005818,200000,173474.32490343013,-26525.675096569874,0.8673716245171507
2020-12-26,0,-0.4196684267051777,0.0,0.05031,0.0,0.005847,200000,173474.32490343013,-26525.675096569874,0.8673716245171507
2020-12-27,0,0.9932664969764881,0.0,0.05313,0.0,0.005785,200000,173474.32490343013,-26525.675096569874,0.8673716245171507
2020-12-28,1,1.119071064869516,-1585978.4686727931,0.05469,14721174.889972007,0.005892,200000,173474.32490343013,-26525.675096569874,0.8673716245171507
2020-12-29,1,0.4253144701962907,-1585978.4686727931,0.05231,14721174.889972007,0.005797,200000,168301.18453344153,-31698.815466558473,0.8415059226672077
2020-12-30,0,-0.35626835771130794,0.0,0.05205,0.0,0.005945,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2020-12-31,0,0.5421504305246767,0.0,0.05152,0.0,0.005673,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-01,0,0.8287044806601258,0.0,0.05333,0.0,0.005787,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-02,0,0.5409025447921946,0.0,0.05127,0.0,0.005615,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-03,2,2.2311824523132993,0.0,0.05671,0.0,0.005726,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-04,2,1.9253251395189213,0.0,0.05723,0.0,0.005796,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-05,2,2.899758744421163,0.0,0.06182,0.0,0.005739,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-06,2,3.192753928057433,0.0,0.07311,0.0,0.006113,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-07,2,1.909191631939089,0.0,0.07112,0.0,0.006353,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-08,-2,-1.201434253607397,0.0,0.07104,0.0,0.008581,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-09,-2,-2.510068978590531,0.0,0.07261,0.0,0.011344,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-10,-2,-1.826135253860198,0.0,0.0699,0.0,0.010123,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-11,-2,-2.2508018759474315,0.0,0.06049,0.0,0.010585,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-12,-2,-1.925325486043121,0.0,0.05881,0.0,0.010376,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-13,-2,-1.8500016875608287,0.0,0.06604,0.0,0.012541,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-14,-2,-1.6429323492772987,0.0,0.07696,0.0,0.01478,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-15,-2,-2.048774934510044,0.0,0.08851,0.0,0.024766,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-16,-2,-1.5993864738698211,0.0,0.08459,0.0,0.02079,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-17,-2,-1.2415638775684505,0.0,0.09487,0.0,0.020653,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-18,-1,-1.0601796536131192,870388.0138273006,0.0968,-4153285.99716468,0.020286,200000,168507.1194769654,-31492.880523034604,0.842535597384827
2021-01-19,-1,-0.8512948816384839,870388.0138273006,0.09115,-4153285.99716468,0.017878,200000,153588.31451766862,-46411.68548233138,0.7679415725883432
2021-01-20,-1,-0.7920211739473302,870388.0138273006,0.092,-4153285.99716468,0.01825,200000,155873.16672036707,-44126.833279632934,0.7793658336018353
2021-01-21,-1,-0.5823045911166269,870388.0138273006,0.08064,-4153285.99716468,0.014886,200000,132013.90478882694,-67986.09521117306,0.6600695239441348
2021-01-22,-1,-0.4229133305525816,870388.0138273006,0.08955,-4153285.99716468,0.015771,200000,143444.72009951895,-56555.27990048105,0.7172236004975947
2021-01-23,-1,-0.3151573828040873,870388.0138273006,0.08933,-4153285.99716468,0.01545,200000,141920.02993138708,-58079.97006861292,0.7096001496569354
2021-01-24,-1,-0.5742170750782626,870388.0138273006,0.08779,-4153285.99716468,0.017724,200000,150024.20474764553,-49975.795252354466,0.7501210237382276
2021-01-25,-1,-0.4535957856954774,870388.0138273006,0.08253,-4153285.99716468,0.016313,200000,139585.67725291455,-60414.32274708545,0.6979283862645728
2021-01-26,0,-0.05637980913052928,0.0,0.09518,0.0,0.016927,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-01-27,0,0.29539445072176773,0.0,0.09,0.0,0.015691,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-01-28,0,-0.1577473026556904,0.0,0.08857,0.0,0.017132,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-01-29,2,1.7172221306531221,0.0,0.11164,0.0,0.016936,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-01-30,2,1.729369870244405,0.0,0.10452,0.0,0.01605,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-01-31,2,1.2446086632431403,0.0,0.09803,0.0,0.015755,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-01,2,1.734412539565051,0.0,0.10884,0.0,0.016121,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-02,2,1.392592521412563,0.0,0.1101,0.0,0.01666,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-03,2,2.9581158492462314,0.0,0.15841,0.0,0.017367,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-04,2,2.4361718080200747,0.0,0.14849,0.0,0.016295,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-05,2,2.3927644473284113,0.0,0.17848,0.0,0.018217,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-06,2,1.4212650555042337,0.0,0.17,0.0,0.019791,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-07,2,1.8237190198515891,0.0,0.18214,0.0,0.018838,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-08,2,2.0358357323374134,0.0,0.21432,0.0,0.02006,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-09,2,2.062366831769829,0.0,0.25112,0.0,0.021872,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-10,2,1.470483108690923,0.0,0.23952,0.0,0.022485,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-11,0,0.5684450859154432,0.0,0.23532,0.0,0.026566,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-12,0,0.1562977814213856,0.0,0.25158,0.0,0.031099,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-13,0,-0.16336785699424505,0.0,0.26402,0.0,0.034867,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-14,0,-0.022342739231787388,0.0,0.24813,0.0,0.031014,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-15,0,-0.17786308367426357,0.0,0.2394,0.0,0.030545,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-16,0,-0.5237068049887188,0.0,0.22679,0.0,0.030866,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-17,-2,-1.4709741438636121,0.0,0.23594,0.0,0.0402,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-18,0,-0.6879303258753563,0.0,0.30729,0.0,0.042707,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-19,-1,-1.009584622318749,266809.66948626237,0.29228,-1787455.996090693,0.043628,200000,155966.2603948895,-44033.73960511049,0.7798313019744476
2021-02-20,-1,-0.8994007404310701,266809.66948626237,0.2884,-1787455.996090693,0.0415,200000,151127.33251760184,-48872.66748239816,0.7556366625880092
2021-02-21,-2,-1.8084490295160132,0.0,0.29609,0.0,0.056268,200000,177543.15934473317,-22456.84065526683,0.8877157967236659
2021-02-22,-2,-1.9614274528312876,0.0,0.27521,0.0,0.059897,200000,177543.15934473317,-22456.84065526683,0.8877157967236659
2021-02-23,-2,-1.9096923327545687,0.0,0.22399,0.0,0.055317,200000,177543.15934473317,-22456.84065526683,0.8877157967236659
2021-02-24,-2,-1.5176315297090595,0.0,0.23287,0.0,0.052644,200000,177543.15934473317,-22456.84065526683,0.8877157967236659
2021-02-25,-1,-1.0415557312677381,393578.2738743808,0.22555,-2049962.5824950717,0.043304,200000,177543.15934473317,-22456.84065526683,0.8877157967236659
2021-02-26,-1,-0.7892695931267684,393578.2738743808,0.22514,-2049962.5824950717,0.040312,200000,171248.30420561944,-28751.69579438056,0.8562415210280971
