date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2021-02-22,-2,-2.065218990538257,0.0,0.5432,0.0,0.059897,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-02-23,-2,-2.2287492442942196,0.0,0.4466,0.0,0.055317,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-02-24,0,-0.8856697063696846,0.0,0.5354,0.0,0.052644,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-02-25,0,-0.052189959930670105,0.0,0.4952,0.0,0.043304,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-02-26,0,0.3939654111908259,0.0,0.4866,0.0,0.040312,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-02-27,0,0.6238721592062354,0.0,0.4879,0.0,0.039475,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-02-28,2,2.0167864688427666,0.0,0.5186,0.0,0.035048,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-03-01,0,0.9562377270323031,0.0,0.5286,0.0,0.04045,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-03-02,0,0.5181244981559874,0.0,0.4999,0.0,0.040816,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-03-03,0,0.2778007960012271,0.0,0.5203,0.0,0.044099,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-03-04,0,0.46690702793046307,0.0,0.5541,0.0,0.045633,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-03-05,2,1.6484695207299285,0.0,0.6913,0.0,0.04828,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-03-06,2,2.4514853793934863,0.0,0.7626,0.0,0.045334,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-03-07,2,2.21306850636097,0.0,0.7888,0.0,0.045319,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-03-08,2,1.8610461267805667,0.0,0.7665,0.0,0.04463,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-03-09,2,1.4003449151258582,0.0,0.7679,0.0,0.046748,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-03-10,2,1.4103184626197027,0.0,0.763,0.0,0.045055,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-03-11,1,1.0459750870697082,-94628.39173777586,0.7457,1534809.2856894785,0.045976,200000,141128.78343771893,-58871.21656228107,0.7056439171885946
2021-03-12,2,1.2167565356767764,0.0,0.742,0.0,0.043395,200000,144740.0011546537,-55259.9988453463,0.7237000057732685
2021-03-13,2,1.2368999086757582,0.0,0.7699,0.0,0.043814,200000,144740.0011546537,-55259.9988453463,0.7237000057732685
2021-03-14,2,1.2220288865593418,0.0,0.7764,0.0,0.043502,200000,144740.0011546537,-55259.9988453463,0.7237000057732685
2021-03-15,0,0.9792853461424804,0.0,0.7364,0.0,0.04261,200000,144740.0011546537,-55259.9988453463,0.7237000057732685
2021-03-16,0,0.8418483336276424,0.0,0.722,0.0,0.042184,200000,144740.0011546537,-55259.9988453463,0.7237000057732685
2021-03-17,1,1.13317133424479,-93852.93811091538,0.7711,1694292.283029612,0.042714,200000,144740.0011546537,-55259.9988453463,0.7237000057732685
2021-03-18,1,0.4859638665899508,-93852.93811091538,0.7644,1694292.283029612,0.045688,200000,149150.01171904063,-50849.98828095937,0.7457500585952032
2021-03-19,1,0.6699803502014874,-93852.93811091538,0.8133,1694292.283029612,0.047011,200000,155980.96908311255,-44019.03091688745,0.7799048454155627
2021-03-20,0,-1.7294709184670107,0.0,0.7615,0.0,0.064004,200000,107767.53024308846,-92232.46975691154,0.5388376512154422
2021-03-21,0,-0.6657045067971364,0.0,0.7915,0.0,0.055,200000,107767.53024308846,-92232.46975691154,0.5388376512154422
2021-03-22,0,0.24548361122361614,0.0,0.7997,0.0,0.04833,200000,107767.53024308846,-92232.46975691154,0.5388376512154422
2021-03-23,0,0.8612384975072677,0.0,0.856,0.0,0.047852,200000,107767.53024308846,-92232.46975691154,0.5388376512154422
2021-03-24,0,0.011329163108677607,0.0,0.7352,0.0,0.044295,200000,107767.53024308846,-92232.46975691154,0.5388376512154422
2021-03-25,0,-0.736158555707082,0.0,0.6915,0.0,0.044273,200000,107767.53024308846,-92232.46975691154,0.5388376512154422
2021-03-26,0,-0.9906205365157871,0.0,0.7518,0.0,0.049652,200000,107767.53024308846,-92232.46975691154,0.5388376512154422
2021-03-27,1,1.1068431429032348,-60401.0370155187,0.8921,1101219.3726174457,0.048931,200000,107767.53024308846,-92232.46975691154,0.5388376512154422
2021-03-28,1,0.8212929552497438,-60401.0370155187,0.8781,1101219.3726174457,0.049154,200000,107167.48764496489,-92832.51235503511,0.5358374382248244
2021-03-29,1,0.8322272731277757,-60401.0370155187,0.937,1101219.3726174457,0.052107,200000,113977.00953251826,-86022.99046748174,0.5698850476625913
2021-03-30,2,1.2704983981648688,0.0,1.0083,0.0,0.053531,200000,109720.52163025149,-90279.47836974851,0.5486026081512574
2021-03-31,2,1.375079501927533,0.0,1.0245,0.0,0.053163,200000,109720.52163025149,-90279.47836974851,0.5486026081512574
2021-04-01,0,0.4284262383845827,0.0,0.969,0.0,0.054694,200000,109720.52163025149,-90279.47836974851,0.5486026081512574
2021-04-02,1,1.1692374635138618,-50791.834844112345,1.0801,970926.5139041422,0.056503,200000,109720.52163025149,-90279.47836974851,0.5486026081512574
2021-04-03,2,2.3110302995868848,0.0,1.1088,0.0,0.050236,200000,117263.04375291476,-82736.95624708524,0.5863152187645738
2021-04-04,2,2.259576431631015,0.0,1.214,0.0,0.052547,200000,117263.04375291476,-82736.95624708524,0.5863152187645738
2021-04-05,2,1.5686265061219318,0.0,1.1686,0.0,0.05326,200000,117263.04375291476,-82736.95624708524,0.5863152187645738
2021-04-06,0,0.36889297210612165,0.0,1.0994,0.0,0.058393,200000,117263.04375291476,-82736.95624708524,0.5863152187645738
2021-04-07,0,0.24152204778969588,0.0,0.9606,0.0,0.051696,200000,117263.04375291476,-82736.95624708524,0.5863152187645738
2021-04-08,0,0.7314699851972727,0.0,1.0825,0.0,0.054035,200000,117263.04375291476,-82736.95624708524,0.5863152187645738
2021-04-09,2,1.4200067789037494,0.0,1.1855,0.0,0.054006,200000,117263.04375291476,-82736.95624708524,0.5863152187645738
2021-04-10,2,1.7264621600215038,0.0,1.2324,0.0,0.053369,200000,117263.04375291476,-82736.95624708524,0.5863152187645738
2021-04-11,0,0.8192204953905168,0.0,1.2135,0.0,0.057351,200000,117263.04375291476,-82736.95624708524,0.5863152187645738
2021-04-12,0,-0.14460134277580183,0.0,1.1638,0.0,0.061344,200000,117263.04375291476,-82736.95624708524,0.5863152187645738
2021-04-13,0,-0.783177438351648,0.0,1.1615,0.0,0.066042,200000,117263.04375291476,-82736.95624708524,0.5863152187645738
2021-04-14,-2,-1.7374075089800523,0.0,1.1461,0.0,0.074491,200000,117263.04375291476,-82736.95624708524,0.5863152187645738
2021-04-15,-2,-1.625887419650049,0.0,1.2549,0.0,0.079609,200000,117263.04375291476,-82736.95624708524,0.5863152187645738
2021-04-16,0,-0.21390869208755744,0.0,1.3563,0.0,0.07162,200000,117263.04375291476,-82736.95624708524,0.5863152187645738
2021-04-17,-1,-1.1935869205413405,45083.83073929825,1.3005,-750224.2025342586,0.078152,200000,117263.04375291476,-82736.95624708524,0.5863152187645738
2021-04-18,-2,-1.2206670510983963,0.0,1.2961,0.0,0.078993,200000,118092.35116249896,-81907.64883750104,0.5904617558124948
2021-04-19,-2,-1.2527246166220816,0.0,1.131,0.0,0.070423,200000,118092.35116249896,-81907.64883750104,0.5904617558124948
2021-04-20,-1,-1.0445575619233094,53576.05986865936,1.1021,-875601.3284088306,0.067435,200000,118092.35116249896,-81907.64883750104,0.5904617558124948
2021-04-21,-1,-0.9802504670497297,53576.05986865936,1.0513,-875601.3284088306,0.064149,200000,112493.46135601966,-87506.53864398034,0.5624673067800983
2021-04-22,-1,-0.806880404583038,53576.05986865936,0.8442,-875601.3284088306,0.050625,200000,89556.22699181928,-110443.77300818072,0.4477811349590963
2021-04-23,-1,-1.0683976963890438,53576.05986865936,0.7958,-875601.3284088306,0.050674,200000,87006.0501592682,-112993.9498407318,0.43503025079634094
2021-04-24,-1,-0.8414360913090356,53576.05986865936,0.7353,-875601.3284088306,0.045657,200000,79371.8066725872,-120628.1933274128,0.39685903336293604
2021-04-25,-1,-0.645338723722387,53576.05986865936,0.7533,-875601.3284088306,0.045949,200000,80591.85133811845,-119408.14866188155,0.4029592566905922
2021-04-26,-1,-0.9904047109754763,53576.05986865936,0.8849,-875601.3284088306,0.057489,200000,97746.90014667192,-102253.09985332808,0.48873450073335956
2021-04-27,-1,-0.9756005122942953,53576.05986865936,0.9627,-875601.3284088306,0.063311,200000,107012.86853844984,-92987.13146155016,0.5350643426922492
2021-04-28,-1,-0.8668871723538337,53576.05986865936,0.9299,-875601.3284088306,0.060991,200000,103224.17869284932,-96775.82130715068,0.5161208934642466
2021-04-29,-1,-0.7744703811621223,53576.05986865936,0.9307,-875601.3284088306,0.060761,200000,103065.65123521021,-96934.34876478979,0.515328256176051
2021-04-30,-2,-1.230656892522471,0.0,1.0069,0.0,0.069114,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-01,0,-0.8424734555556622,0.0,0.9994,0.0,0.065591,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-02,0,-0.14649647093404186,0.0,1.003,0.0,0.062992,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-03,0,-0.435399519318956,0.0,1.0033,0.0,0.064435,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-04,0,-0.7636499156201166,0.0,0.8662,0.0,0.056743,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-05,0,0.014965888347287752,0.0,0.9898,0.0,0.061933,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-06,2,1.7973546296882363,0.0,1.0975,0.0,0.064511,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-07,0,0.03216907180200606,0.0,1.0584,0.0,0.066767,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-08,0,0.45102437660500777,0.0,1.0369,0.0,0.064462,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-09,0,0.782499268211157,0.0,1.0338,0.0,0.063419,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-10,0,0.7438687953266125,0.0,0.8988,0.0,0.055236,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-11,0,0.7899980652711408,0.0,0.9724,0.0,0.059688,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-12,0,0.8516539515599453,0.0,0.7956,0.0,0.048843,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-13,0,0.3950635235178516,0.0,0.8062,0.0,0.050246,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-14,0,0.49857331858424736,0.0,0.8414,0.0,0.052246,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-15,0,0.7918625540202797,0.0,0.7817,0.0,0.04807,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-16,0,-0.08982413098368289,0.0,0.7794,0.0,0.049391,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-17,-1,-1.1426131155100105,89569.5694010589,0.6959,-1360384.6296557519,0.045819,200000,124662.92669239378,-75337.07330760622,0.6233146334619689
2021-05-18,-1,-0.369454229156726,89569.5694010589,0.7277,-1360384.6296557519,0.046505,200000,128444.4628552913,-71555.5371447087,0.6422223142764565
2021-05-19,0,2.2927528864641062,0.0,0.5153,0.0,0.02961,200000,118788.71646413494,-81211.28353586506,0.5939435823206747
2021-05-20,2,4.243725998378631,0.0,2.4318,0.0,0.036352,200000,118788.71646413494,-81211.28353586506,0.5939435823206747
2021-05-21,2,1.5595216225843407,0.0,1.3506,0.0,0.034814,200000,118788.71646413494,-81211.28353586506,0.5939435823206747
2021-05-22,0,0.6081723405273447,0.0,0.8925,0.0,0.032072,200000,118788.71646413494,-81211.28353586506,0.5939435823206747
2021-05-23,0,0.5314955019619129,0.0,0.7534,0.0,0.027391,200000,118788.71646413494,-81211.28353586506,0.5939435823206747
2021-05-24,0,0.4274004454781215,0.0,0.9185,0.0,0.034283,200000,118788.71646413494,-81211.28353586506,0.5939435823206747
2021-05-25,0,0.7562524799124736,0.0,1.0436,0.0,0.032883,200000,118788.71646413494,-81211.28353586506,0.5939435823206747
2021-05-26,0,0.799507978301385,0.0,1.1722,0.0,0.035289,200000,118788.71646413494,-81211.28353586506,0.5939435823206747
2021-05-27,0,0.5582988881092533,0.0,1.065,0.0,0.034445,200000,118788.71646413494,-81211.28353586506,0.5939435823206747
2021-05-28,1,1.0712759376490586,-50812.18088122805,1.1689,1973496.75146423,0.030096,200000,118788.71646413494,-81211.28353586506,0.5939435823206747
2021-05-29,1,0.7048088826976391,-50812.18088122805,1.0449,1973496.75146423,0.029807,200000,111917.6654736895,-88082.3345263105,0.5595883273684474
2021-05-30,1,0.5662811580098758,-50812.18088122805,1.0348,1973496.75146423,0.03034,200000,112456.33621531952,-87543.66378468048,0.5622816810765976
2021-05-31,1,0.3867814296120917,-50812.18088122805,1.0609,1973496.75146423,0.032602,200000,118246.58378813165,-81753.41621186835,0.5912329189406582
2021-06-01,1,0.3154383103467253,-50812.18088122805,1.0147,1973496.75146423,0.031354,200000,113436.13708559156,-86563.86291440844,0.5671806854279577
2021-06-02,0,0.09896852100410462,0.0,1.0517,0.0,0.034641,200000,103863.9861294501,-96136.0138705499,0.5193199306472505
2021-06-03,0,0.08770791054622609,0.0,1.0986,0.0,0.035518,200000,103863.9861294501,-96136.0138705499,0.5193199306472505
2021-06-04,0,0.06565940611599386,0.0,1.0087,0.0,0.032123,200000,103863.9861294501,-96136.0138705499,0.5193199306472505
2021-06-05,0,-0.05498321256664605,0.0,0.9579,0.0,0.031068,200000,103863.9861294501,-96136.0138705499,0.5193199306472505
2021-06-06,0,-0.013477161177835059,0.0,1.0378,0.0,0.032299,200000,103863.9861294501,-96136.0138705499,0.5193199306472505
2021-06-07,0,-0.17543463216506855,0.0,0.935,0.0,0.029729,200000,103863.9861294501,-96136.0138705499,0.5193199306472505
2021-06-08,0,-0.1677422378624781,0.0,0.9221,0.0,0.02846,200000,103863.9861294501,-96136.0138705499,0.5193199306472505
2021-06-09,0,0.3060462617246764,0.0,0.9842,0.0,0.029771,200000,103863.9861294501,-96136.0138705499,0.5193199306472505
2021-06-10,0,0.31150280877031405,0.0,0.9379,0.0,0.028738,200000,103863.9861294501,-96136.0138705499,0.5193199306472505
2021-06-11,0,-0.4260112847364238,0.0,0.8579,0.0,0.027774,200000,103863.9861294501,-96136.0138705499,0.5193199306472505
2021-06-12,-1,-1.032877097207905,66239.78707235339,0.784,-1963031.3008779078,0.026455,200000,103863.98612945012,-96136.01387054988,0.5193199306472506
2021-06-13,-1,-0.6044377946184515,66239.78707235339,0.8681,-1963031.3008779078,0.027951,200000,112371.44704834837,-87628.55295165163,0.5618572352417419
2021-06-14,-1,-0.9151910834832763,66239.78707235339,0.8912,-1963031.3008779078,0.029394,200000,116734.24029688656,-83265.75970311344,0.5836712014844327
2021-06-15,-1,-1.0423677132362472,66239.78707235339,0.8658,-1963031.3008779078,0.02902,200000,114317.57599872045,-85682.42400127955,0.5715878799936023
2021-06-16,-1,-0.9513873455334692,66239.78707235339,0.8172,-1963031.3008779078,0.027293,200000,107708.16729038794,-92291.83270961206,0.5385408364519397
2021-06-17,-1,-0.5962525911624332,66239.78707235339,0.8242,-1963031.3008779078,0.026825,200000,107253.14715108354,-92746.85284891646,0.5362657357554177
2021-06-18,-1,-1.145978053211778,66239.78707235339,0.7619,-1963031.3008779078,0.025468,200000,100462.5749411846,-99537.4250588154,0.502312874705923
2021-06-19,-1,-0.34556742277517577,66239.78707235339,0.7464,-1963031.3008779078,0.024234,200000,97013.47761627978,-102986.52238372022,0.48506738808139893
2021-06-20,-1,-0.5539307396896875,66239.78707235339,0.7205,-1963031.3008779078,0.02362,200000,94092.5659123668,-105907.4340876332,0.47046282956183405
2021-06-21,-2,-1.779391964985543,0.0,0.5021,0.0,0.017301,200000,104567.39357691017,-95432.60642308983,0.5228369678845508
2021-06-22,-2,-1.5951852376885,0.0,0.4694,0.0,0.01617,200000,104567.39357691017,-95432.60642308983,0.5228369678845508
2021-06-23,-2,-2.38293094026793,0.0,0.5098,0.0,0.0186,200000,104567.39357691017,-95432.60642308983,0.5228369678845508
2021-06-24,0,-0.8361456202854181,0.0,0.5747,0.0,0.019548,200000,104567.39357691017,-95432.60642308983,0.5228369678845508
2021-06-25,-1,-1.1281692215759387,101719.25445224725,0.514,-2933825.082119695,0.017821,200000,104567.39357691017,-95432.60642308983,0.5228369678845508
2021-06-26,-1,-0.23400523415502145,101719.25445224725,0.5552,-2933825.082119695,0.018492,200000,110726.82349044508,-89273.17650955492,0.5536341174522255
2021-06-27,-1,-0.3159589414454239,101719.25445224725,0.5636,-2933825.082119695,0.018889,200000,112745.99378544546,-87254.00621455454,0.5637299689272273
2021-06-28,0,0.04916600279749229,0.0,0.5991,0.0,0.019827,200000,101796.33813775603,-98203.66186224397,0.5089816906887801
2021-06-29,1,1.0035952741659975,-74619.80511490692,0.6821,2323905.0803067307,0.021902,200000,101796.33813775604,-98203.66186224396,0.5089816906887803
2021-06-30,2,3.662527739378335,0.0,0.8245,0.0,0.022451,200000,111146.3744970304,-88853.6255029696,0.555731872485152
2021-07-01,2,1.9064610899575039,0.0,0.735,0.0,0.021505,200000,111146.3744970304,-88853.6255029696,0.555731872485152
2021-07-02,-1,-1.0334208538205554,-77800.90612979868,0.7143,2199698.6719646608,0.025264,200000,111146.3744970304,-88853.6255029696,0.555731872485152
2021-07-03,-1,-0.37135743420893375,-77800.90612979868,0.7438,2199698.6719646608,0.025185,200000,113267.72503277424,-86732.27496722576,0.5663386251638711
2021-07-04,-1,-0.3284209279822965,-77800.90612979868,0.7595,2199698.6719646608,0.025675,200000,115567.05160827475,-84432.94839172525,0.5778352580413737
2021-07-05,0,1.2778061346124017,0.0,0.8009,0.0,0.02418,200000,102024.34266578013,-97975.65733421987,0.5101217133289007
2021-07-06,1,1.1018245107979288,-63957.08542237972,0.7976,2109335.566196248,0.024184,200000,102024.34266578013,-97975.65733421987,0.5101217133289007
2021-07-07,2,1.6294895783283458,0.0,0.8286,0.0,0.023928,200000,104547.00221882013,-95452.99778117987,0.5227350110941007
2021-07-08,2,1.3658494258184741,0.0,0.7214,0.0,0.020973,200000,104547.00221882013,-95452.99778117987,0.5227350110941007
2021-07-09,2,1.381409070942578,0.0,0.7407,0.0,0.021263,200000,104547.00221882013,-95452.99778117987,0.5227350110941007
2021-07-10,2,1.5522606294945185,0.0,0.7434,0.0,0.020736,200000,104547.00221882013,-95452.99778117987,0.5227350110941007
2021-07-11,2,1.2580866472095373,0.0,0.7617,0.0,0.0215,200000,104547.00221882013,-95452.99778117987,0.5227350110941007
2021-07-12,2,1.2103124657464597,0.0,0.7601,0.0,0.021302,200000,104547.00221882013,-95452.99778117987,0.5227350110941007
2021-07-13,2,2.361276619184417,0.0,0.8291,0.0,0.020447,200000,104547.00221882013,-95452.99778117987,0.5227350110941007
2021-07-14,2,1.4283236687059,0.0,0.767,0.0,0.020158,200000,104547.00221882013,-95452.99778117987,0.5227350110941007
2021-07-15,2,1.2585858288167744,0.0,0.726,0.0,0.019146,200000,104547.00221882013,-95452.99778117987,0.5227350110941007
2021-07-16,2,2.003458713272874,0.0,0.753,0.0,0.01806,200000,104547.00221882013,-95452.99778117987,0.5227350110941007
2021-07-17,1,1.0230479214238775,-73790.9388896246,0.7084,2836018.940397681,0.018432,200000,104547.00221882013,-95452.99778117987,0.5227350110941007
2021-07-18,1,0.823758959536337,-73790.9388896246,0.7055,2836018.940397681,0.018556,200000,104684.67484464953,-95315.32515535047,0.5234233742232477
2021-07-19,1,0.5720678174839853,-73790.9388896246,0.6591,2836018.940397681,0.017635,200000,98648.80183606468,-101351.19816393532,0.4932440091803234
2021-07-20,0,-0.5077622246928523,0.0,0.6001,0.0,0.017964,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-07-21,0,-0.4441578845232529,0.0,0.6524,0.0,0.019419,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-07-22,0,-0.665462542708067,0.0,0.6707,0.0,0.020141,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-07-23,-2,-1.222191490394257,0.0,0.6797,0.0,0.021322,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-07-24,-2,-2.1528397602381633,0.0,0.7003,0.0,0.024234,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-07-25,-2,-1.5851120632792786,0.0,0.7075,0.0,0.023425,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-07-26,0,-0.8406465794670426,0.0,0.7453,0.0,0.022869,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-07-27,0,-0.8209239341018744,0.0,0.7566,0.0,0.02328,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-07-28,0,-0.7834354845335966,0.0,0.7575,0.0,0.023316,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-07-29,0,-0.5879175749385572,0.0,0.7966,0.0,0.02411,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-07-30,0,-0.9769560780520886,0.0,0.8208,0.0,0.026136,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-07-31,-2,-1.268260338518599,0.0,0.8193,0.0,0.0274,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-08-01,0,-0.9373940614230869,0.0,0.7825,0.0,0.025413,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-08-02,0,-0.9193634696543331,0.0,0.7883,0.0,0.025796,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-08-03,0,-0.6052236532726211,0.0,0.7709,0.0,0.02455,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-08-04,0,-0.504398942569317,0.0,0.7965,0.0,0.025289,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-08-05,-1,-1.0040017770326206,61130.839621021674,0.8006,-1826919.6386796802,0.026789,200000,97882.7004011799,-102117.2995988201,0.4894135020058995
2021-08-06,-1,-0.8875750604239113,61130.839621021674,0.8346,-1826919.6386796802,0.02775,200000,101716.81872106582,-98283.18127893418,0.5085840936053292
2021-08-07,-1,-0.8046519638926919,61130.839621021674,0.8649,-1826919.6386796802,0.028622,200000,105162.15708651146,-94837.84291348854,0.5258107854325573
2021-08-08,0,0.129415397058395,0.0,0.85,0.0,0.026864,200000,94999.8558968024,-105000.1441031976,0.474999279484012
2021-08-09,0,-0.07378624982019923,0.0,0.8785,0.0,0.028102,200000,94999.8558968024,-105000.1441031976,0.474999279484012
2021-08-10,-1,-1.1895213450076731,54304.2505412155,0.8747,-1612900.7792326384,0.02945,200000,94999.8558968024,-105000.1441031976,0.474999279484012
2021-08-11,-1,-1.0281112788637552,54304.2505412155,0.9151,-1612900.7792326384,0.030708,200000,99222.77679894216,-100777.22320105784,0.4961138839947108
2021-08-12,-2,-1.6991350639870086,0.0,0.8683,0.0,0.030228,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-13,-2,-1.6180209935638319,0.0,0.9299,0.0,0.032278,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-14,-2,-1.64777492397643,0.0,0.9328,0.0,0.032696,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-15,-2,-1.6063181918716756,0.0,0.9354,0.0,0.033024,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-16,-2,-1.4620929872672621,0.0,0.9144,0.0,0.032301,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-17,-2,-1.2381771571606497,0.0,0.8641,0.0,0.030356,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-18,-2,-1.4803833375572857,0.0,0.8471,0.0,0.030185,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-19,-2,-1.603973448422046,0.0,0.8775,0.0,0.031719,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-20,-2,-1.3531805628148326,0.0,0.9117,0.0,0.032816,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-21,-2,-2.193867501650179,0.0,0.9182,0.0,0.035285,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-22,-2,-2.408181235623608,0.0,0.9149,0.0,0.037027,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-23,-2,-2.7283395398908232,0.0,0.9678,0.0,0.043006,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-24,2,1.9037006997770416,0.0,1.3197,0.0,0.039731,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-25,0,-0.8610825566173091,0.0,1.1726,0.0,0.044358,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-26,-2,-1.3767052466072829,0.0,1.0959,0.0,0.04423,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-27,-2,-1.2557446169703188,0.0,1.1515,0.0,0.04659,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-28,0,-0.7327878627601349,0.0,1.1745,0.0,0.04541,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-29,0,-0.5871668828126744,0.0,1.1415,0.0,0.04384,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-30,0,-0.32937113500413223,0.0,1.0925,0.0,0.04122,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-08-31,0,-0.16305416326789168,0.0,1.129,0.0,0.04221,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-09-01,0,-0.2731872030440901,0.0,1.1576,0.0,0.04386,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-09-02,0,-0.3989812473001829,0.0,1.1622,0.0,0.04472,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-09-03,-2,-1.4958632686905895,0.0,1.2082,0.0,0.05212,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-09-04,-2,-1.5533373424646872,0.0,1.3275,0.0,0.05884,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-09-05,-2,-1.44297612537263,0.0,1.3703,0.0,0.06122,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-09-06,-2,-1.7643097269663532,0.0,1.3423,0.0,0.06425,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-09-07,-2,-1.6038786015061803,0.0,1.1209,0.0,0.0541,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-09-08,-2,-2.781167423136706,0.0,1.1326,0.0,0.07866,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-09-09,-2,-2.1864745843939386,0.0,1.1803,0.0,0.07978,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-09-10,-2,-1.8459631216774464,0.0,1.1089,0.0,0.07458,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-09-11,-2,-1.5028777359303807,0.0,1.1309,0.0,0.07282,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-09-12,-2,-1.3443119284016152,0.0,1.1385,0.0,0.07294,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-09-13,-1,-1.154833486487259,44525.368688472154,1.0848,-725024.3163202431,0.06662,200000,96602.23990650919,-103397.76009349081,0.4830111995325459
2021-09-14,-2,-1.252531162716006,0.0,1.1241,0.0,0.07417,200000,100326.32650527006,-99673.67349472994,0.5016316325263503
