date,statusList,zscore,IOSTUSDT_position,IOSTUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2020-08-03,0,-0.3635171080340069,0.0,0.005509,0.0,0.1697,200000,167267.0473510757,-32732.952648924314,0.8363352367553785
2020-08-04,0,0.3677962628708682,0.0,0.005589,0.0,0.1687,200000,167267.0473510757,-32732.952648924314,0.8363352367553785
2020-08-05,0,-0.40197652335911666,0.0,0.005596,0.0,0.1719,200000,167267.0473510757,-32732.952648924314,0.8363352367553785
2020-08-06,-1,-1.0453735555987604,14868181.986762283,0.005625,-477087.9844582877,0.1753,200000,167267.0473510757,-32732.952648924314,0.8363352367553785
2020-08-07,0,0.2526957460653715,0.0,0.005853,0.0,0.1767,200000,164545.02503633546,-35454.97496366454,0.8227251251816773
2020-08-08,0,-0.18057287690754414,0.0,0.006114,0.0,0.1861,200000,164545.02503633546,-35454.97496366454,0.8227251251816773
2020-08-09,-2,-1.8212816454744738,0.0,0.006132,0.0,0.193,200000,164545.02503633546,-35454.97496366454,0.8227251251816773
2020-08-10,0,0.5348343935202318,0.0,0.006566,0.0,0.1968,200000,164545.02503633546,-35454.97496366454,0.8227251251816773
2020-08-11,0,0.7604673000994567,0.0,0.006139,0.0,0.1831,200000,164545.02503633546,-35454.97496366454,0.8227251251816773
2020-08-12,2,1.847737440802692,0.0,0.006396,0.0,0.1858,200000,164545.02503633546,-35454.97496366454,0.8227251251816773
2020-08-13,1,1.1401861621376275,-13057056.422499243,0.006301,443756.80969885504,0.1854,200000,164545.02503633546,-35454.97496366454,0.8227251251816773
2020-08-14,2,2.8756869401433414,0.0,0.006723,0.0,0.1855,200000,170010.72716566024,-29989.27283433976,0.8500536358283012
2020-08-15,2,3.205639102536836,0.0,0.007066,0.0,0.1832,200000,170010.72716566024,-29989.27283433976,0.8500536358283012
2020-08-16,2,1.268902226244933,0.0,0.007034,0.0,0.1968,200000,170010.72716566024,-29989.27283433976,0.8500536358283012
2020-08-17,2,2.2196058298085255,0.0,0.007432,0.0,0.1949,200000,170010.72716566024,-29989.27283433976,0.8500536358283012
2020-08-18,2,1.6870258506661149,0.0,0.007234,0.0,0.1924,200000,170010.72716566024,-29989.27283433976,0.8500536358283012
2020-08-19,1,1.1417244811871012,-12442237.058376772,0.006832,457018.08377865655,0.186,200000,170010.72716566024,-29989.27283433976,0.8500536358283012
2020-08-20,1,0.9037307216339687,-12442237.058376772,0.007554,457018.08377865655,0.2075,200000,188819.91112304936,-11180.088876950642,0.9440995556152468
2020-08-21,2,1.5691910803002782,0.0,0.007278,0.0,0.19,200000,173731.89255858166,-26268.10744141834,0.8686594627929083
2020-08-22,0,0.9125633805804542,0.0,0.007366,0.0,0.1991,200000,173731.89255858166,-26268.10744141834,0.8686594627929083
2020-08-23,0,0.6225149057973342,0.0,0.007242,0.0,0.1984,200000,173731.89255858166,-26268.10744141834,0.8686594627929083
2020-08-24,1,1.0094309154105066,-11559008.154263584,0.007515,434764.4958923465,0.1998,200000,173731.89255858166,-26268.10744141834,0.8686594627929083
2020-08-25,1,0.218853828843923,-11559008.154263584,0.00686,434764.4958923465,0.1907,200000,162204.38530491866,-37795.61469508134,0.8110219265245933
2020-08-26,0,-0.0021268847690988366,0.0,0.006817,0.0,0.1911,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-08-27,0,-0.27095325094260975,0.0,0.006428,0.0,0.1823,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-08-28,0,-0.6292821705018927,0.0,0.006439,0.0,0.1854,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-08-29,0,-0.4714051545960648,0.0,0.006697,0.0,0.1896,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-08-30,0,-0.7831925247261443,0.0,0.006882,0.0,0.1966,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-08-31,0,0.7666954105008862,0.0,0.007111,0.0,0.1904,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-01,0,0.16255215220639765,0.0,0.007094,0.0,0.1936,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-02,0,0.7869832976038157,0.0,0.006661,0.0,0.1776,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-03,0,0.35636818328895403,0.0,0.005066,0.0,0.1367,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-04,0,0.4960186421006403,0.0,0.005465,0.0,0.1473,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-05,-2,-1.4009420308197342,0.0,0.004833,0.0,0.138,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-06,0,-0.18674759103788538,0.0,0.005073,0.0,0.1399,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-07,2,3.6757543893898035,0.0,0.005963,0.0,0.1355,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-08,2,2.323302679136664,0.0,0.006604,0.0,0.1553,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-09,0,0.6227689636712661,0.0,0.00625,0.0,0.1617,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-10,2,2.958875763373598,0.0,0.007731,0.0,0.1633,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-11,2,1.955412747466132,0.0,0.007514,0.0,0.166,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-12,2,2.8134878040666305,0.0,0.008372,0.0,0.159,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-13,2,1.8688277098689805,0.0,0.007372,0.0,0.1485,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-14,0,0.7402770611417401,0.0,0.006765,0.0,0.1541,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-15,0,0.6214320614385105,0.0,0.006313,0.0,0.1447,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-16,1,1.130624554169797,-12666030.49642466,0.006689,596221.5199900389,0.1421,200000,169446.15598116908,-30553.844018830918,0.8472307799058454
2020-09-17,1,0.507022112427332,-12666030.49642466,0.00644,596221.5199900389,0.1463,200000,168796.44477151753,-31203.555228482466,0.8439822238575877
2020-09-18,1,0.86148564606473,-12666030.49642466,0.006525,596221.5199900389,0.1406,200000,166474.5946997704,-33525.40530022961,0.8323729734988519
2020-09-19,1,0.6430254162396867,-12666030.49642466,0.006347,596221.5199900389,0.139,200000,163266.08683942276,-36733.91316057724,0.8163304341971138
2020-09-20,1,0.6888907526137374,-12666030.49642466,0.00618,596221.5199900389,0.1335,200000,157871.6413865746,-42128.3586134254,0.7893582069328731
2020-09-21,1,0.3968502205679709,-12666030.49642466,0.005421,596221.5199900389,0.12,200000,140209.13371992274,-59790.86628007726,0.7010456685996137
2020-09-22,1,0.28245730755196946,-12666030.49642466,0.00551,596221.5199900389,0.1226,200000,142886.58638607868,-57113.41361392132,0.7144329319303934
2020-09-23,1,0.6516484889740152,-12666030.49642466,0.005294,596221.5199900389,0.1126,200000,134188.50859895055,-65811.49140104945,0.6709425429947528
2020-09-24,1,0.8761503490946804,-12666030.49642466,0.005795,596221.5199900389,0.1198,200000,144826.98482158757,-55173.01517841243,0.7241349241079378
2020-09-25,1,0.8135466418103396,-12666030.49642466,0.005842,596221.5199900389,0.121,200000,146137.75407890757,-53862.24592109243,0.7306887703945378
2020-09-26,1,0.5601864278637845,-12666030.49642466,0.00583,596221.5199900389,0.1226,200000,146939.71614493453,-53060.28385506547,0.7346985807246726
2020-09-27,1,0.7395478551862812,-12666030.49642466,0.005815,596221.5199900389,0.1204,200000,145438.03834351007,-54561.96165648993,0.7271901917175503
2020-09-28,1,0.870153365228234,-12666030.49642466,0.005927,596221.5199900389,0.1211,200000,147273.98882310267,-52726.01117689733,0.7363699441155134
2020-09-29,0,-0.33605750011658625,0.0,0.005964,0.0,0.1294,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-09-30,-2,-1.2881144885199116,0.0,0.005923,0.0,0.1356,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-01,-2,-2.282584483331869,0.0,0.005696,0.0,0.1416,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-02,-2,-1.5488466350099732,0.0,0.005456,0.0,0.1296,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-03,-2,-1.2239871867628769,0.0,0.005366,0.0,0.1259,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-04,0,-0.42476371007585456,0.0,0.005502,0.0,0.1235,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-05,0,-0.06443929731722908,0.0,0.005509,0.0,0.1211,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-06,0,0.5916474237651477,0.0,0.005287,0.0,0.1125,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-07,0,-0.3118051947823092,0.0,0.00537,0.0,0.1194,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-08,0,-0.28198391395600825,0.0,0.005464,0.0,0.1215,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-09,0,-0.034770667363384425,0.0,0.0058,0.0,0.1274,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-10,0,0.0302369511161509,0.0,0.005769,0.0,0.1264,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-11,0,0.5528293207416235,0.0,0.005945,0.0,0.1267,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-12,0,0.36670118748848546,0.0,0.005883,0.0,0.1263,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-13,2,1.2354814828950624,0.0,0.006026,0.0,0.1236,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-14,0,0.9569371775043649,0.0,0.005782,0.0,0.1203,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-15,0,0.6345183565652162,0.0,0.00578,0.0,0.1224,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-16,0,0.05507458023579667,0.0,0.005459,0.0,0.1192,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-17,0,-0.07695216690161695,0.0,0.00552,0.0,0.1217,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-18,0,0.05924563036781718,0.0,0.005543,0.0,0.1219,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-19,0,0.3432010640870149,0.0,0.005576,0.0,0.1211,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-20,0,-0.4631043448088838,0.0,0.005131,0.0,0.1154,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-21,0,0.4567997185052954,0.0,0.005511,0.0,0.1187,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-22,0,0.21311568519834057,0.0,0.00558,0.0,0.1208,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-23,0,-0.9910528348890165,0.0,0.005507,0.0,0.1227,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-24,-2,-1.7754956744761736,0.0,0.005481,0.0,0.125,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-25,-2,-2.1092082866518904,0.0,0.00539,0.0,0.1255,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-26,-1,-1.1536504239983416,15981269.965257544,0.005251,-704598.2249166025,0.1191,200000,167835.2971751347,-32164.702824865293,0.8391764858756735
2020-10-27,-1,-0.6577959150455038,15981269.965257544,0.005274,-704598.2249166025,0.1178,200000,167286.88869194407,-32713.11130805593,0.8364344434597204
2020-10-28,-1,-1.1667368796810222,15981269.965257544,0.004975,-704598.2249166025,0.1132,200000,159267.3371377157,-40732.66286228431,0.7963366856885784
2020-10-29,0,-0.08555412354045298,0.0,0.004921,0.0,0.1081,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-10-30,0,0.8263341183806157,0.0,0.004891,0.0,0.1042,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-10-31,0,0.15643636861046445,0.0,0.004855,0.0,0.1058,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-01,0,0.6027121234880675,0.0,0.004984,0.0,0.1071,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-02,0,-0.10093346857907257,0.0,0.004645,0.0,0.1024,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-03,-2,-1.5610165798914082,0.0,0.004405,0.0,0.1015,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-04,-2,-2.2785418333976977,0.0,0.004309,0.0,0.1025,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-05,-2,-1.3479341298989163,0.0,0.004583,0.0,0.1065,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-06,0,-0.46103692394740264,0.0,0.005049,0.0,0.1143,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-07,-2,-1.7822734609278619,0.0,0.004605,0.0,0.1097,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-08,-2,-1.2109084769063037,0.0,0.005081,0.0,0.1192,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-09,-2,-1.6162418862185048,0.0,0.004922,0.0,0.1181,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-10,0,-0.611573078846767,0.0,0.005183,0.0,0.12,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-11,0,-0.7867212243690502,0.0,0.005147,0.0,0.1203,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-12,0,-0.4647713884295451,0.0,0.005019,0.0,0.1162,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-13,0,-0.3206322468605224,0.0,0.005137,0.0,0.1184,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-14,-2,-1.2404728964450278,0.0,0.004861,0.0,0.1161,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-15,-2,-1.2142499327831604,0.0,0.00483,0.0,0.1158,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-16,-1,-1.165881380995127,17040244.825802457,0.004852,-708477.0170933465,0.1167,200000,165358.53578958707,-34641.46421041293,0.8267926789479354
2020-11-17,-2,-1.40521741393532,0.0,0.004816,0.0,0.1178,200000,166751.30932211864,-33248.69067788136,0.8337565466105932
2020-11-18,-2,-2.4911809322204976,0.0,0.004638,0.0,0.1229,200000,166751.30932211864,-33248.69067788136,0.8337565466105932
2020-11-19,-2,-1.688472080035279,0.0,0.004694,0.0,0.12,200000,166751.30932211864,-33248.69067788136,0.8337565466105932
2020-11-20,-2,-1.3958607894350594,0.0,0.004817,0.0,0.1221,200000,166751.30932211864,-33248.69067788136,0.8337565466105932
2020-11-21,0,-0.22217323944965983,0.0,0.005356,0.0,0.1286,200000,166751.30932211864,-33248.69067788136,0.8337565466105932
2020-11-22,0,0.23574031176097096,0.0,0.005232,0.0,0.1238,200000,166751.30932211864,-33248.69067788136,0.8337565466105932
2020-11-23,1,1.0862526372109351,-14925824.32170772,0.005586,651372.3020395259,0.128,200000,166751.30932211864,-33248.69067788136,0.8337565466105932
2020-11-24,2,2.4241470152756035,0.0,0.00637,0.0,0.1359,200000,173307.31440422524,-26692.68559577476,0.8665365720211262
2020-11-25,-2,-4.026102909262268,0.0,0.006273,0.0,0.384,200000,173307.31440422524,-26692.68559577476,0.8665365720211262
2020-11-26,-2,-2.2474316907739125,0.0,0.005612,0.0,0.2355,200000,173307.31440422524,-26692.68559577476,0.8665365720211262
2020-11-27,-2,-1.751126709391084,0.0,0.005576,0.0,0.22,200000,173307.31440422524,-26692.68559577476,0.8665365720211262
2020-11-28,-2,-1.9960351602067377,0.0,0.005881,0.0,0.2886,200000,173307.31440422524,-26692.68559577476,0.8665365720211262
2020-11-29,-2,-1.6421535584746023,0.0,0.006002,0.0,0.2814,200000,173307.31440422524,-26692.68559577476,0.8665365720211262
2020-11-30,-2,-1.2799815053328198,0.0,0.006207,0.0,0.2661,200000,173307.31440422524,-26692.68559577476,0.8665365720211262
2020-12-01,-1,-1.126329865155717,14301643.373842651,0.006059,-337831.02223045856,0.2565,200000,173307.31440422524,-26692.68559577476,0.8665365720211262
2020-12-02,-1,-1.045861505856776,14301643.373842651,0.00634,-337831.02223045856,0.272,200000,182562.45703684713,-17437.542963152868,0.9128122851842356
2020-12-03,-1,-0.8836686126391755,14301643.373842651,0.006244,-337831.02223045856,0.2601,200000,177169.31010841578,-22830.689891584218,0.885846550542079
2020-12-04,-1,-0.4743829808804183,14301643.373842651,0.006009,-337831.02223045856,0.2186,200000,159788.43649299874,-40211.563507001265,0.7989421824649937
2020-12-05,-1,-0.5709642878236068,14301643.373842651,0.006174,-337831.02223045856,0.239,200000,169039.96050318412,-30960.03949681588,0.8451998025159206
2020-12-06,-1,-0.5921032099969505,14301643.373842651,0.006027,-337831.02223045856,0.2419,200000,167917.32889169757,-32082.671108302427,0.8395866444584879
2020-12-07,-1,-0.4358409218616681,14301643.373842651,0.005934,-337831.02223045856,0.2303,200000,162668.43620005692,-37331.56379994308,0.8133421810002847
2020-12-08,-1,-0.28866500503788783,14301643.373842651,0.005546,-337831.02223045856,0.2083,200000,149687.11608193588,-50312.88391806412,0.7484355804096794
2020-12-09,0,0.10801249603983405,0.0,0.006129,0.0,0.2061,200000,155279.51584764116,-44720.48415235884,0.7763975792382058
2020-12-10,0,0.2882273699874725,0.0,0.005897,0.0,0.1915,200000,155279.51584764116,-44720.48415235884,0.7763975792382058
2020-12-11,0,0.4595987634209432,0.0,0.005692,0.0,0.1808,200000,155279.51584764116,-44720.48415235884,0.7763975792382058
2020-12-12,0,0.43785857623062624,0.0,0.00594,0.0,0.1954,200000,155279.51584764116,-44720.48415235884,0.7763975792382058
2020-12-13,0,0.28502403478514265,0.0,0.005905,0.0,0.2093,200000,155279.51584764116,-44720.48415235884,0.7763975792382058
2020-12-14,0,0.7484727250555167,0.0,0.006184,0.0,0.2178,200000,155279.51584764116,-44720.48415235884,0.7763975792382058
2020-12-15,2,1.221279493880722,0.0,0.006275,0.0,0.2077,200000,155279.51584764116,-44720.48415235884,0.7763975792382058
2020-12-16,2,1.2594649462836243,0.0,0.006424,0.0,0.2085,200000,155279.51584764116,-44720.48415235884,0.7763975792382058
2020-12-17,2,1.4702367903209477,0.0,0.006419,0.0,0.1996,200000,155279.51584764116,-44720.48415235884,0.7763975792382058
2020-12-18,1,1.060015966131951,-11842550.018886603,0.006556,366744.2509391619,0.2117,200000,155279.51584764116,-44720.48415235884,0.7763975792382058
2020-12-19,1,0.573745589100354,-11842550.018886603,0.00661,366744.2509391619,0.2233,200000,160173.2468595553,-39826.75314044469,0.8008662342977766
2020-12-20,1,0.9561693505695631,-11842550.018886603,0.006469,366744.2509391619,0.2086,200000,153112.3068180866,-46887.693181913404,0.7655615340904329
2020-12-21,1,0.47094712895306623,-11842550.018886603,0.006164,366744.2509391619,0.2066,200000,148766.8405604479,-51233.15943955211,0.7438342028022394
2020-12-22,1,0.8626775473111958,-11842550.018886603,0.006132,366744.2509391619,0.1975,200000,145050.50627629715,-54949.49372370285,0.7252525313814857
2020-12-23,1,0.7629932044555463,-11842550.018886603,0.005073,366744.2509391619,0.1639,200000,120186.63897474037,-79813.36102525963,0.6009331948737019
2020-12-24,1,0.8505221549077625,-11842550.018886603,0.005668,366744.2509391619,0.1809,200000,133467.60850194364,-66532.39149805636,0.6673380425097182
2020-12-25,1,0.7826945602907456,-11842550.018886603,0.005818,366744.2509391619,0.1856,200000,136967.6889841907,-63032.311015809304,0.6848384449209535
2020-12-26,0,-0.6161665122068868,0.0,0.005847,0.0,0.2019,200000,150477.24154345432,-49522.75845654568,0.7523862077172716
2020-12-27,0,-0.3716941756527957,0.0,0.005785,0.0,0.1949,200000,150477.24154345432,-49522.75845654568,0.7523862077172716
2020-12-28,0,0.1489578302020967,0.0,0.005892,0.0,0.193,200000,150477.24154345432,-49522.75845654568,0.7523862077172716
2020-12-29,0,0.4378488493287627,0.0,0.005797,0.0,0.1877,200000,150477.24154345432,-49522.75845654568,0.7523862077172716
2020-12-30,1,1.049344215519616,-12655781.4586589,0.005945,399780.1316244801,0.1882,200000,150477.24154345432,-49522.75845654568,0.7523862077172716
2020-12-31,0,0.07573968132867913,0.0,0.005673,0.0,0.186,200000,147914.38527627295,-52085.61472372705,0.7395719263813647
2021-01-01,0,-0.44069360313207867,0.0,0.005787,0.0,0.1933,200000,147914.38527627295,-52085.61472372705,0.7395719263813647
2021-01-02,-2,-2.5810154892383523,0.0,0.005615,0.0,0.2049,200000,147914.38527627295,-52085.61472372705,0.7395719263813647
2021-01-03,-2,-1.7963561765634257,0.0,0.005726,0.0,0.2025,200000,147914.38527627295,-52085.61472372705,0.7395719263813647
2021-01-04,0,0.014834529493233136,0.0,0.005796,0.0,0.1908,200000,147914.38527627295,-52085.61472372705,0.7395719263813647
2021-01-05,-1,-1.090846035766017,12886773.416646885,0.005739,-373332.62311022956,0.1981,200000,147914.38527627295,-52085.61472372705,0.7395719263813647
2021-01-06,-1,-0.755556770991774,12886773.416646885,0.006113,-373332.62311022956,0.2088,200000,156728.69760137834,-43271.30239862166,0.7836434880068917
2021-01-07,-2,-1.5913758144114296,0.0,0.006353,0.0,0.2262,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-08,2,3.699302579833127,0.0,0.008581,0.0,0.2178,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-09,2,3.6760443695145333,0.0,0.011344,0.0,0.2313,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-10,2,2.1183606874573546,0.0,0.010123,0.0,0.2312,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-11,2,1.8927509683315773,0.0,0.010585,0.0,0.2383,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-12,2,2.0030423367464043,0.0,0.010376,0.0,0.2182,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-13,2,2.4464041041511306,0.0,0.012541,0.0,0.2255,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-14,2,2.6320046693653305,0.0,0.01478,0.0,0.2278,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-15,2,3.5630807870882615,0.0,0.024766,0.0,0.2247,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-16,2,2.1070649101193095,0.0,0.02079,0.0,0.2294,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-17,2,1.7390393293632966,0.0,0.020653,0.0,0.233,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-18,2,1.3532184184224394,0.0,0.020286,0.0,0.2435,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-19,0,0.9225725249189607,0.0,0.017878,0.0,0.2389,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-20,0,0.9797278288969451,0.0,0.01825,0.0,0.2312,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-21,0,0.7039779285099308,0.0,0.014886,0.0,0.2016,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-22,0,0.6686123328190545,0.0,0.015771,0.0,0.2105,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-23,0,0.4529857182215429,0.0,0.01545,0.0,0.2167,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-24,0,0.7071627544688449,0.0,0.017724,0.0,0.2234,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-25,0,0.46634846727910695,0.0,0.016313,0.0,0.2162,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-26,0,0.5250473788556027,0.0,0.016927,0.0,0.2159,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-27,0,0.5457255172897464,0.0,0.015691,0.0,0.1954,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-28,0,0.5466639026298488,0.0,0.017132,0.0,0.2097,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-29,0,0.3818092938745583,0.0,0.016936,0.0,0.2114,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-30,0,0.08681437481016012,0.0,0.01605,0.0,0.2089,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-01-31,0,0.03942695164197978,0.0,0.015755,0.0,0.2027,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-02-01,0,0.03521681217573434,0.0,0.016121,0.0,0.2036,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-02-02,0,-0.12051073316151864,0.0,0.01666,0.0,0.2112,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-02-03,0,-0.5325606189607558,0.0,0.017367,0.0,0.2283,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-02-04,-2,-1.289943659118597,0.0,0.016295,0.0,0.2251,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-02-05,-1,-1.0568325320759075,4130552.591201877,0.018217,-303534.7985232941,0.2479,200000,150492.5531078492,-49507.446892150794,0.7524627655392461
2021-02-06,-1,-0.3007830711309101,4130552.591201877,0.019791,-303534.7985232941,0.2597,200000,160575.75350897585,-39424.246491024154,0.8028787675448792
2021-02-07,-1,-0.3254588938051572,4130552.591201877,0.018838,-303534.7985232941,0.2483,200000,153179.04018639488,-46820.95981360512,0.7658952009319744
2021-02-08,-1,-0.45206085572799604,4130552.591201877,0.02006,-303534.7985232941,0.2655,200000,163447.37398744427,-36552.62601255573,0.8172368699372213
2021-02-09,0,0.010381946872658473,0.0,0.021872,0.0,0.285,200000,146656.52441222058,-53343.47558777942,0.7332826220611028
2021-02-10,-1,-1.1931735738506017,3261208.0145034594,0.022485,-239243.92236903845,0.3065,200000,146656.52441222058,-53343.47558777942,0.7332826220611028
2021-02-11,0,0.021547339413138456,0.0,0.026566,0.0,0.3457,200000,142725.89626189828,-57274.10373810172,0.7136294813094914
2021-02-12,2,3.24518746865946,0.0,0.031099,0.0,0.3456,200000,142725.89626189828,-57274.10373810172,0.7136294813094914
2021-02-13,2,2.2053093334434037,0.0,0.034867,0.0,0.3969,200000,142725.89626189828,-57274.10373810172,0.7136294813094914
2021-02-14,2,1.348904099761768,0.0,0.031014,0.0,0.3657,200000,142725.89626189828,-57274.10373810172,0.7136294813094914
2021-02-15,2,1.8856424976125004,0.0,0.030545,0.0,0.344,200000,142725.89626189828,-57274.10373810172,0.7136294813094914
2021-02-16,-1,-1.1241292923709527,-2312024.4972121147,0.030866,168308.83993148382,0.424,200000,142725.89626189828,-57274.10373810172,0.7136294813094914
2021-02-17,0,2.7268377688067984,0.0,0.0402,0.0,0.409,200000,118620.82700594813,-81379.17299405187,0.5931041350297406
2021-02-18,2,2.0535058298007987,0.0,0.042707,0.0,0.4426,200000,118620.82700594813,-81379.17299405187,0.5931041350297406
2021-02-19,2,1.7865550861801736,0.0,0.043628,0.0,0.451,200000,118620.82700594813,-81379.17299405187,0.5931041350297406
2021-02-20,1,1.1552212221681226,-1429166.59043311,0.0415,132035.64893805445,0.4492,200000,118620.82700594813,-81379.17299405187,0.5931041350297406
2021-02-21,1,0.5711365529623478,-1429166.59043311,0.056268,132035.64893805445,0.6419,200000,165170.0287638274,-34829.9712361726,0.825850143819137
2021-02-22,2,2.4186433314774183,0.0,0.059897,0.0,0.5432,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-02-23,2,2.7060054174844286,0.0,0.055317,0.0,0.4466,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
2021-02-24,0,0.7717032896850794,0.0,0.052644,0.0,0.5354,200000,132501.85376996893,-67498.14623003107,0.6625092688498446
