date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,NEOUSDT_position,NEOUSDT_price,init,total_asset,pnl,return
2021-02-23,2,2.494562325750927,0.0,0.0030186,0.0,38.65,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-24,2,2.0227275776419087,0.0,0.0031333,0.0,40.619,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-25,2,1.7384494498830583,0.0,0.0029679,0.0,38.541,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-26,2,1.425100633216456,0.0,0.0028118,0.0,37.68,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-27,1,1.1063924147346624,-38122375.56388114,0.0026422,2701.9029161718545,37.28,200000,201453.88142977346,1453.8814297734643,1.0072694071488673
2021-02-28,1,0.9095884005122175,-38122375.56388114,0.0024256,2701.9029161718545,35.261,200000,187741.43289488586,-12258.56710511414,0.9387071644744293
2021-03-01,1,1.0463119525209124,-38122375.56388114,0.002807,2701.9029161718545,38.12,200000,210006.04737228545,10006.047372285451,1.0500302368614272
2021-03-02,1,0.8211753976548466,-38122375.56388114,0.0026748,2701.9029161718545,37.733,200000,203920.63289418185,3920.63289418185,1.0196031644709092
2021-03-03,1,0.5949111996760047,-38122375.56388114,0.0026857,2701.9029161718545,39.6,200000,209380.619532321,9380.619532320998,1.046903097661605
2021-03-04,1,0.4312966992524957,-38122375.56388114,0.0024918,2701.9029161718545,37.827,200000,197198.21704011178,-2801.7829598882236,0.9859910852005589
2021-03-05,1,1.108348431762924,-38122375.56388114,0.0030274,2701.9029161718545,37.408,200000,216484.46407025048,16484.464070250484,1.0824223203512524
2021-03-06,1,0.8939767127817921,-38122375.56388114,0.0029855,2701.9029161718545,38.079,200000,216700.11339087517,16700.113390875165,1.0835005669543758
2021-03-07,1,0.7623556192388129,-38122375.56388114,0.0030384,2701.9029161718545,39.279,200000,221959.07055761074,21959.070557610743,1.1097953527880537
2021-03-08,1,0.5474619235760646,-38122375.56388114,0.0030073,2701.9029161718545,40.113,200000,223026.85170966134,23026.851709661336,1.1151342585483066
2021-03-09,1,0.3781206495135121,-38122375.56388114,0.0031371,2701.9029161718545,42.587,200000,234659.64387246227,34659.64387246227,1.1732982193623114
2021-03-10,1,0.4898554592768409,-38122375.56388114,0.0030958,2701.9029161718545,40.867,200000,228437.91674585838,28437.916745858383,1.142189583729292
2021-03-11,1,0.34077189017746146,-38122375.56388114,0.0031403,2701.9029161718545,41.937,200000,233025.39857875498,33025.398578754975,1.1651269928937749
2021-03-12,0,0.1023468239658081,0.0,0.0029625,0.0,39.895,200000,206599.0021970952,6599.002197095193,1.032995010985476
2021-03-13,2,3.8413072814339877,0.0,0.004619,0.0,42.044,200000,206599.0021970952,6599.002197095193,1.032995010985476
2021-03-14,2,3.9888956409235155,0.0,0.0072737,0.0,39.616,200000,206599.0021970952,6599.002197095193,1.032995010985476
2021-03-15,2,2.8233666566119617,0.0,0.00708,0.0,38.597,200000,206599.0021970952,6599.002197095193,1.032995010985476
2021-03-16,2,1.9795833297875853,0.0,0.0068416,0.0,40.793,200000,206599.0021970952,6599.002197095193,1.032995010985476
2021-03-17,2,1.447983516423254,0.0,0.0071676,0.0,46.428,200000,206599.0021970952,6599.002197095193,1.032995010985476
2021-03-18,2,1.4737251158632534,0.0,0.0071323,0.0,43.643,200000,206599.0021970952,6599.002197095193,1.032995010985476
2021-03-19,2,1.7079427169130315,0.0,0.00815,0.0,44.023,200000,206599.0021970952,6599.002197095193,1.032995010985476
2021-03-20,2,1.4038220202244909,0.0,0.0077178,0.0,43.08,200000,206599.0021970952,6599.002197095193,1.032995010985476
2021-03-21,2,1.4203218153793855,0.0,0.0080067,0.0,42.421,200000,206599.0021970952,6599.002197095193,1.032995010985476
2021-03-22,1,1.16550655992515,-13921765.646704527,0.00742,2538.383120740818,40.695,200000,206599.0021970952,6599.002197095193,1.032995010985476
2021-03-23,1,1.1157774109971041,-13921765.646704527,0.0076374,2538.383120740818,41.081,200000,210605.4099332947,10605.409933294693,1.0530270496664735
2021-03-24,1,0.9600423393783719,-13921765.646704527,0.0072311,2538.383120740818,39.529,200000,201009.4259476489,1009.4259476489096,1.0050471297382446
2021-03-25,1,1.1880609307779242,-13921765.646704527,0.0077737,2538.383120740818,38.632,200000,206286.44632824627,6286.4463282462675,1.0314322316412314
2021-03-26,2,1.8439308814245534,0.0,0.0104099,0.0,41.652,200000,245794.45665762806,45794.45665762806,1.2289722832881402
2021-03-27,2,1.5365065221304897,0.0,0.0099946,0.0,41.106,200000,245794.45665762806,45794.45665762806,1.2289722832881402
2021-03-28,1,1.1515735526946138,-12063886.870662598,0.0101872,2745.5092002058404,44.763,200000,245794.45665762806,45794.45665762806,1.2289722832881402
2021-03-29,2,1.9462938507722787,0.0,0.0129999,0.0,45.499,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-03-30,2,2.944396513658788,0.0,0.0181274,0.0,44.947,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-03-31,2,1.7268552021715375,0.0,0.0167518,0.0,50.778,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-04-01,2,1.6053445301394142,0.0,0.0173532,0.0,52.326,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-04-02,2,2.6285342331915285,0.0,0.0242549,0.0,52.958,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-04-03,2,2.1277377147383425,0.0,0.0230732,0.0,50.709,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-04-04,2,2.122601633632935,0.0,0.0272443,0.0,54.567,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-04-05,2,1.7218170812558156,0.0,0.0285997,0.0,59.068,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-04-06,0,0.6086317974679153,0.0,0.0227351,0.0,63.036,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-04-07,0,0.38618884213542615,0.0,0.0204695,0.0,59.778,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-04-08,0,0.5151316039476987,0.0,0.0231061,0.0,63.351,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-04-09,0,0.2661299022828504,0.0,0.0209399,0.0,60.801,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-04-10,0,-0.11671621390146387,0.0,0.0191341,0.0,61.685,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-04-11,0,-0.20170942446692552,0.0,0.0197457,0.0,63.922,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-04-12,0,-0.4691145755104349,0.0,0.0187987,0.0,64.65,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-04-13,0,-0.6727685868407268,0.0,0.0187208,0.0,66.587,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-04-14,-1,-1.0661015251970205,7902841.675793662,0.01757,-2008.8675961182669,69.12,200000,277705.85648738925,77705.85648738925,1.3885292824369462
2021-04-15,-1,-1.1386460205602051,7902841.675793662,0.0185614,-2008.8675961182669,74.829,200000,297009.3588310103,97009.3588310103,1.4850467941550516
2021-04-16,-2,-1.4487791906120162,0.0,0.0190209,0.0,86.833,200000,301822.695230023,101822.695230023,1.509113476150115
2021-04-17,-2,-1.61077024074288,0.0,0.0188709,0.0,93.96,200000,301822.695230023,101822.695230023,1.509113476150115
2021-04-18,-2,-1.9775984146606185,0.0,0.0170608,0.0,119.841,200000,301822.695230023,101822.695230023,1.509113476150115
2021-04-19,-2,-1.6945672473083528,0.0,0.0157814,0.0,109.129,200000,301822.695230023,101822.695230023,1.509113476150115
2021-04-20,-2,-1.470482093631881,0.0,0.0160758,0.0,108.138,200000,301822.695230023,101822.695230023,1.509113476150115
2021-04-21,-2,-1.2807494883907011,0.0,0.0149,0.0,96.846,200000,301822.695230023,101822.695230023,1.509113476150115
2021-04-22,-2,-1.2609588964630585,0.0,0.0127212,0.0,89.828,200000,301822.695230023,101822.695230023,1.509113476150115
2021-04-23,-1,-1.0984319357493748,11789856.924165554,0.0128001,-1752.8264683029583,86.096,200000,301822.695230023,101822.695230023,1.509113476150115
2021-04-24,-1,-1.0142623698247015,11789856.924165554,0.0120997,-1752.8264683029583,79.544,200000,282080.56042001647,82080.56042001647,1.4104028021000823
2021-04-25,-1,-1.03627940667954,11789856.924165554,0.011748,-1752.8264683029583,79.596,200000,278025.2147161392,78025.21471613919,1.390126073580696
2021-04-26,-1,-0.855091208773099,11789856.924165554,0.014055,-1752.8264683029583,90.206,200000,323821.90346888354,123821.90346888354,1.6191095173444177
2021-04-27,-1,-0.5425840852577233,11789856.924165554,0.016473,-1752.8264683029583,94.117,200000,359185.0818290487,159185.0818290487,1.7959254091452435
2021-04-28,-1,-0.500660146645432,11789856.924165554,0.015843,-1752.8264683029583,91.795,200000,347687.40890742495,147687.40890742495,1.7384370445371249
2021-04-29,-1,-0.43446430334226677,11789856.924165554,0.015375,-1752.8264683029583,89.448,200000,338055.8721458084,138055.87214580842,1.690279360729042
2021-04-30,-1,-0.4593028763439727,11789856.924165554,0.016071,-1752.8264683029583,96.965,200000,359437.609127261,159437.60912726098,1.7971880456363047
2021-05-01,-1,-0.5210224730434915,11789856.924165554,0.016197,-1752.8264683029583,102.2,200000,370099.1776612718,170099.17766127182,1.8504958883063591
2021-05-02,-1,-0.7410626289193077,11789856.924165554,0.015528,-1752.8264683029583,106.817,200000,370304.5631831598,170304.5631831598,1.851522815915799
2021-05-03,-1,-0.7744178937068333,11789856.924165554,0.01529,-1752.8264683029583,107.046,200000,367899.9744964498,167899.9744964498,1.839499872482249
2021-05-04,-1,-0.8251220163029773,11789856.924165554,0.013525,-1752.8264683029583,96.468,200000,328549.47864358895,128549.47864358895,1.6427473932179448
2021-05-05,-2,-1.3471571859813831,0.0,0.014775,0.0,114.883,200000,328997.5223335257,128997.5223335257,1.6449876116676285
2021-05-06,-2,-1.7442277964421191,0.0,0.014982,0.0,122.794,200000,328997.5223335257,128997.5223335257,1.6449876116676285
2021-05-07,-2,-1.3837575403259212,0.0,0.015233,0.0,117.784,200000,328997.5223335257,128997.5223335257,1.6449876116676285
2021-05-08,-2,-1.4260590229631178,0.0,0.01477,0.0,116.473,200000,328997.5223335257,128997.5223335257,1.6449876116676285
2021-05-09,-2,-1.6254280275913817,0.0,0.01442,0.0,119.599,200000,328997.5223335257,128997.5223335257,1.6449876116676285
2021-05-10,-2,-1.4395806727988405,0.0,0.012672,0.0,104.943,200000,328997.5223335257,128997.5223335257,1.6449876116676285
2021-05-11,-2,-1.655108975838555,0.0,0.01303,0.0,115.724,200000,328997.5223335257,128997.5223335257,1.6449876116676285
2021-05-12,-2,-1.505163225743381,0.0,0.010559,0.0,94.286,200000,328997.5223335257,128997.5223335257,1.6449876116676285
2021-05-13,-1,-1.1661354741436594,14622112.103712253,0.01125,-1701.371048205147,96.686,200000,328997.5223335257,128997.5223335257,1.6449876116676285
2021-05-14,-1,-1.0096768521671282,14622112.103712253,0.011847,-1701.371048205147,100.862,200000,344831.8487567466,144831.84875674662,1.724159243783733
2021-05-15,-1,-0.940414190745144,14622112.103712253,0.010849,-1701.371048205147,92.735,200000,316411.93836847856,116411.93836847856,1.5820596918423928
2021-05-16,-1,-0.49854248093711134,14622112.103712253,0.011639,-1701.371048205147,92.911,200000,328262.8482348953,128262.84823489533,1.6413142411744768
2021-05-17,-1,-0.26894862700458544,14622112.103712253,0.010999,-1701.371048205147,85.634,200000,306523.81937073066,106523.81937073066,1.5326190968536533
2021-05-18,-1,-0.2979785461551342,14622112.103712253,0.011034,-1701.371048205147,87.421,200000,310075.94335750316,110075.94335750316,1.5503797167875157
2021-05-19,0,0.07281580619335463,0.0,0.007187,0.0,55.124,200000,317694.7803054063,117694.78030540631,1.5884739015270317
2021-05-20,0,-0.6930832189280063,0.0,0.008513,0.0,71.705,200000,317694.7803054063,117694.78030540631,1.5884739015270317
2021-05-21,0,0.6363447343484158,0.0,0.007614,0.0,57.851,200000,317694.7803054063,117694.78030540631,1.5884739015270317
2021-05-22,2,1.3863636819272651,0.0,0.007051,0.0,51.385,200000,317694.7803054063,117694.78030540631,1.5884739015270317
2021-05-23,2,1.7292794235192492,0.0,0.00601,0.0,43.103,200000,317694.7803054063,117694.78030540631,1.5884739015270317
2021-05-24,2,1.9813162466158663,0.0,0.007672,0.0,54.04,200000,317694.7803054063,117694.78030540631,1.5884739015270317
2021-05-25,2,3.081924759228814,0.0,0.009328,0.0,56.599,200000,317694.7803054063,117694.78030540631,1.5884739015270317
2021-05-26,2,2.6872805363566825,0.0,0.010742,0.0,62.5,200000,317694.7803054063,117694.78030540631,1.5884739015270317
2021-05-27,2,1.27530698460955,0.0,0.009547,0.0,62.947,200000,317694.7803054063,117694.78030540631,1.5884739015270317
2021-05-28,2,1.2846942827384007,0.0,0.008392,0.0,54.421,200000,317694.7803054063,117694.78030540631,1.5884739015270317
2021-05-29,2,1.5780679769730674,0.0,0.008174,0.0,50.092,200000,317694.7803054063,117694.78030540631,1.5884739015270317
2021-05-30,2,1.5780960541820657,0.0,0.008629,0.0,51.579,200000,317694.7803054063,117694.78030540631,1.5884739015270317
2021-05-31,1,1.152668532835748,-17628164.482599396,0.009011,2843.4152000841877,55.865,200000,317694.7803054063,117694.78030540631,1.5884739015270317
2021-06-01,1,0.918112840967177,-17628164.482599396,0.008551,2843.4152000841877,53.951,200000,304143.5279504495,104143.5279504495,1.5207176397522475
2021-06-02,1,0.4729037574450501,-17628164.482599396,0.008754,2843.4152000841877,57.8,200000,318666.35044554115,118666.35044554115,1.5933317522277057
2021-06-03,1,0.38790696207118597,-17628164.482599396,0.009274,2843.4152000841877,61.321,200000,337844.6608959893,137844.66089598928,1.6892233044799463
2021-06-04,1,0.3651510199403478,-17628164.482599396,0.008559,2843.4152000841877,56.25,200000,310821.5648113038,110821.5648113038,1.5541078240565191
2021-06-05,0,0.17061864778176997,0.0,0.008355,0.0,55.635,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-06,0,0.15451608033433456,0.0,0.008559,0.0,56.7,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-07,0,0.1795084907223127,0.0,0.007787,0.0,51.08,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-08,0,0.8759358597379946,0.0,0.007943,0.0,48.735,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-09,0,0.6413051227303845,0.0,0.008231,0.0,51.297,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-10,0,0.0031795926803405575,0.0,0.007834,0.0,50.561,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-11,0,0.31273347451416234,0.0,0.00752,0.0,47.443,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-12,0,0.2885472493819953,0.0,0.007354,0.0,46.25,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-13,2,1.312837032834733,0.0,0.008202,0.0,49.201,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-14,0,0.8196827123172437,0.0,0.008289,0.0,50.735,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-15,0,0.5938105903113711,0.0,0.008067,0.0,50.139,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-16,0,0.2725460686019323,0.0,0.007755,0.0,48.639,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-17,0,-0.004108853785308709,0.0,0.007689,0.0,48.623,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-18,0,0.13685828252000393,0.0,0.007206,0.0,45.422,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-19,0,0.06177570236629322,0.0,0.007011,0.0,44.445,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-20,2,1.7259191628025468,0.0,0.007439,0.0,44.679,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-21,2,3.320240810336799,0.0,0.005966,0.0,32.046,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-22,2,2.1909149181569045,0.0,0.005448,0.0,30.115,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-23,2,1.571132801037644,0.0,0.005925,0.0,33.453,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-24,1,1.1462064856903784,-25175175.60322012,0.006093,4385.394961130431,34.978,200000,306784.6899008404,106784.6899008404,1.533923449504202
2021-06-25,2,1.3952192701159658,0.0,0.005563,0.0,31.229,200000,309882.6925404118,109882.69254041178,1.5494134627020588
2021-06-26,2,1.5274887668231791,0.0,0.005647,0.0,31.167,200000,309882.6925404118,109882.69254041178,1.5494134627020588
2021-06-27,2,1.6837671359803337,0.0,0.005911,0.0,31.961,200000,309882.6925404118,109882.69254041178,1.5494134627020588
2021-06-28,1,1.0349551111028776,-26049318.471789826,0.005948,4670.988100153926,33.171,200000,309882.6925404118,109882.69254041178,1.5494134627020588
2021-06-29,1,0.8052532685819223,-26049318.471789826,0.006248,4670.988100153926,35.148,200000,326932.031555953,126932.03155595303,1.634660157779765
2021-06-30,0,-0.24458780143636608,0.0,0.006132,0.0,36.648,200000,298434.7415149859,98434.74151498592,1.4921737075749295
2021-07-01,0,0.18805116970131325,0.0,0.005876,0.0,34.097,200000,298434.7415149859,98434.74151498592,1.4921737075749295
2021-07-02,0,-0.5100680616780189,0.0,0.005883,0.0,35.438,200000,298434.7415149859,98434.74151498592,1.4921737075749295
2021-07-03,0,-0.4430726536448779,0.0,0.006057,0.0,36.348,200000,298434.7415149859,98434.74151498592,1.4921737075749295
2021-07-04,0,-0.6964786682345484,0.0,0.006169,0.0,37.545,200000,298434.7415149859,98434.74151498592,1.4921737075749295
2021-07-05,0,-0.571569690259671,0.0,0.005957,0.0,35.916,200000,298434.7415149859,98434.74151498592,1.4921737075749295
2021-07-06,0,-0.8732850195087688,0.0,0.006029,0.0,36.88,200000,298434.7415149859,98434.74151498592,1.4921737075749295
2021-07-07,-1,-1.0977142628314125,24906922.176179763,0.005991,-4033.1199188467745,36.998,200000,298434.7415149859,98434.74151498592,1.4921737075749295
2021-07-08,-1,-0.40000265167546945,24906922.176179763,0.00574,-4033.1199188467745,34.018,200000,280164.4066906014,80164.40669060138,1.4008220334530068
2021-07-09,-1,-0.6762622043173133,24906922.176179763,0.005803,-4033.1199188467745,34.674,200000,284379.2694544642,84379.2694544642,1.421896347272321
2021-07-10,-1,-0.726276835938571,24906922.176179763,0.005689,-4033.1199188467745,34.062,200000,279071.6109360455,79071.61093604547,1.3953580546802273
2021-07-11,-1,-0.46395903370617325,24906922.176179763,0.005761,-4033.1199188467745,34.203,200000,281433.57924128784,81433.57924128784,1.4071678962064391
2021-07-12,-1,-0.6565407933096232,24906922.176179763,0.005621,-4033.1199188467745,33.747,200000,276107.5074536286,76107.50745362858,1.380537537268143
2021-07-13,-1,-1.0466559394221193,24906922.176179763,0.005462,-4033.1199188467745,33.463,200000,271001.90077066346,71001.90077066346,1.3550095038533172
2021-07-14,-1,-0.43195685623322255,24906922.176179763,0.005484,-4033.1199188467745,32.839,200000,269033.18622917903,69033.18622917903,1.3451659311458952
2021-07-15,-1,-0.3896090409269807,24906922.176179763,0.005239,-4033.1199188467745,31.406,200000,257151.52945230756,57151.52945230756,1.2857576472615377
2021-07-16,0,0.06065284508981534,0.0,0.005015,0.0,29.665,200000,293169.02919403394,93169.02919403394,1.4658451459701696
2021-07-17,2,1.419658326093357,0.0,0.005169,0.0,29.589,200000,293169.02919403394,93169.02919403394,1.4658451459701696
2021-07-18,1,1.0740152274387997,-28663377.903210204,0.005114,4930.027733394442,29.733,200000,293169.02919403394,93169.02919403394,1.4658451459701696
2021-07-19,2,1.63681317582992,0.0,0.004795,0.0,27.702,200000,294038.29796943394,94038.29796943394,1.4701914898471697
2021-07-20,2,1.284906994054148,0.0,0.004455,0.0,25.845,200000,294038.29796943394,94038.29796943394,1.4701914898471697
2021-07-21,1,1.054576889013447,-30725005.012480035,0.004785,5268.181781800873,27.907,200000,294038.29796943394,94038.29796943394,1.4701914898471697
2021-07-22,1,0.35859333464148124,-30725005.012480035,0.004895,5268.181781800873,28.93,200000,302807.39848358906,102807.39848358906,1.5140369924179453
2021-07-23,2,1.6114369983173944,0.0,0.005155,0.0,29.568,200000,296656.0998844803,96656.0998844803,1.4832804994224014
2021-07-24,0,0.2163827467242422,0.0,0.005202,0.0,30.712,200000,296656.0998844803,96656.0998844803,1.4832804994224014
2021-07-25,2,1.2384293197802982,0.0,0.005339,0.0,30.759,200000,296656.0998844803,96656.0998844803,1.4832804994224014
2021-07-26,2,2.7906200806914474,0.0,0.005932,0.0,32.451,200000,296656.0998844803,96656.0998844803,1.4832804994224014
2021-07-27,2,2.6196281768626895,0.0,0.006306,0.0,34.072,200000,296656.0998844803,96656.0998844803,1.4832804994224014
2021-07-28,2,1.464708185299598,0.0,0.006218,0.0,34.555,200000,296656.0998844803,96656.0998844803,1.4832804994224014
2021-07-29,0,0.8958685691915306,0.0,0.006245,0.0,35.231,200000,296656.0998844803,96656.0998844803,1.4832804994224014
2021-07-30,-2,-2.619988842892917,0.0,0.006373,0.0,41.66,200000,296656.0998844803,96656.0998844803,1.4832804994224014
2021-07-31,-2,-3.111644570127473,0.0,0.006315,0.0,45.81,200000,296656.0998844803,96656.0998844803,1.4832804994224014
2021-08-01,-2,-1.8512753406378135,0.0,0.006225,0.0,42.102,200000,296656.0998844803,96656.0998844803,1.4832804994224014
2021-08-02,-2,-1.925653192692045,0.0,0.006227,0.0,43.389,200000,296656.0998844803,96656.0998844803,1.4832804994224014
2021-08-03,-2,-1.413398288725503,0.0,0.006138,0.0,41.473,200000,296656.0998844803,96656.0998844803,1.4832804994224014
2021-08-04,-2,-1.3952365505640998,0.0,0.006376,0.0,43.64,200000,296656.0998844803,96656.0998844803,1.4832804994224014
2021-08-05,-1,-1.0969216682196377,22707907.217121884,0.006532,-3379.4638978888647,43.891,200000,296656.0998844803,96656.0998844803,1.4832804994224014
2021-08-06,0,0.7703663901447617,0.0,0.007851,0.0,44.473,200000,268671.2182536679,68671.21825366787,1.3433560912683393
2021-08-07,0,0.1543247882238027,0.0,0.007848,0.0,46.954,200000,268671.2182536679,68671.21825366787,1.3433560912683393
2021-08-08,1,1.0468783661700727,-16468751.88510898,0.008157,2981.8563212100494,45.051,200000,268671.2182536679,68671.21825366787,1.3433560912683393
2021-08-09,1,1.1457843099526996,-16468751.88510898,0.008541,2981.8563212100494,46.501,200000,279318.9106433043,79318.91064330429,1.3965945532165214
2021-08-10,2,2.2677277327383747,0.0,0.009772,0.0,46.681,200000,290407.82674454653,90407.82674454653,1.4520391337227325
2021-08-11,2,2.7204129055843147,0.0,0.011505,0.0,48.741,200000,290407.82674454653,90407.82674454653,1.4520391337227325
2021-08-12,2,1.951483801054512,0.0,0.010991,0.0,48.611,200000,290407.82674454653,90407.82674454653,1.4520391337227325
2021-08-13,2,1.4905265857934435,0.0,0.012131,0.0,55.424,200000,290407.82674454653,90407.82674454653,1.4520391337227325
2021-08-14,1,1.137120358152306,-12279400.708014652,0.011825,2601.8010244274806,55.809,200000,290407.82674454653,90407.82674454653,1.4520391337227325
2021-08-15,1,0.7020128156965438,-12279400.708014652,0.011787,2601.8010244274806,58.913,200000,298017.19989746483,98017.19989746483,1.4900859994873241
2021-08-16,1,0.6865875958865127,-12279400.708014652,0.011304,2601.8010244274806,56.34,200000,285391.8153196419,85391.8153196419,1.4269590765982096
2021-08-17,1,0.5515048502610823,-12279400.708014652,0.010245,2601.8010244274806,51.863,200000,260739.66678349255,60739.66678349255,1.3036983339174628
2021-08-18,1,0.5550351738425,-12279400.708014652,0.010253,2601.8010244274806,51.556,200000,260039.1490746574,60039.14907465741,1.300195745373287
2021-08-19,1,0.46499174553075356,-12279400.708014652,0.010762,2601.8010244274806,54.334,200000,273517.16728089645,73517.16728089645,1.3675858364044822
2021-08-20,1,0.4567801299852553,-12279400.708014652,0.011314,2601.8010244274806,56.542,200000,286040.1731336564,86040.17313365638,1.4302008656682819
2021-08-21,0,0.19485703130508042,0.0,0.010777,0.0,55.368,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-08-22,0,0.2680900326434138,0.0,0.011033,0.0,55.495,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-08-23,0,-0.4373602334948321,0.0,0.011176,0.0,60.763,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-08-24,0,-0.27186762806630577,0.0,0.010591,0.0,55.528,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-08-25,0,-0.2724453581600329,0.0,0.010917,0.0,56.304,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-08-26,0,-0.3573869803249594,0.0,0.00995,0.0,51.39,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-08-27,0,-0.7194679743196987,0.0,0.010566,0.0,55.52,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-08-28,0,0.5237239327172369,0.0,0.011382,0.0,54.51,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-08-29,0,-0.024500522742406855,0.0,0.011022,0.0,54.45,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-08-30,0,0.03781737475970614,0.0,0.010465,0.0,51.58,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-08-31,0,0.18154662234587582,0.0,0.010549,0.0,52.09,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-09-01,0,0.039987889423683094,0.0,0.011023,0.0,55.19,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-09-02,2,3.348459438614753,0.0,0.012984,0.0,55.41,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-09-03,2,1.5036587967208068,0.0,0.012381,0.0,57.27,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-09-04,0,0.6672105196825094,0.0,0.012047,0.0,57.95,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-09-05,0,-0.17908179285918993,0.0,0.013077,0.0,65.78,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-09-06,0,-0.65952252238286,0.0,0.012305,0.0,63.62,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-09-07,0,0.08688898778765436,0.0,0.010046,0.0,49.84,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-09-08,0,0.4949627422364464,0.0,0.010142,0.0,49.14,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-09-09,0,0.02855082545746024,0.0,0.010196,0.0,50.62,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-09-10,0,0.09805148152366348,0.0,0.009741,0.0,48.09,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-09-11,0,-0.1234793266687055,0.0,0.009819,0.0,49.03,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-09-12,0,-0.7929178271940962,0.0,0.010011,0.0,51.56,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-09-13,0,-0.419956991737841,0.0,0.009609,0.0,48.43,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-09-14,-2,-1.2106890814497546,0.0,0.009865,0.0,51.83,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-09-15,-1,-1.0740772299858097,13786801.674795667,0.010107,-2639.575762969498,52.79,200000,278686.4090543196,78686.4090543196,1.393432045271598
2021-09-16,-1,-0.995584324387657,13786801.674795667,0.009743,-2639.575762969498,50.62,200000,267940.1338390502,67940.13383905019,1.3397006691952509
2021-09-17,-1,-0.6773935344634111,13786801.674795667,0.009506,-2639.575762969498,48.77,200000,259789.44668063003,59789.44668063003,1.2989472334031502
2021-09-18,-1,-0.5316842003038701,13786801.674795667,0.009731,-2639.575762969498,49.65,200000,265214.3037288722,65214.30372887221,1.326071518644361
