date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,ETHUSDT_position,ETHUSDT_price,init,total_asset,pnl,return
2021-03-05,2,2.276452778279064,0.0,0.6913,0.0,1528.31,200000,290106.9884689192,90106.98846891918,1.450534942344596
2021-03-06,2,2.068176103825706,0.0,0.7626,0.0,1650.35,200000,290106.9884689192,90106.98846891918,1.450534942344596
2021-03-07,2,1.7862796440699031,0.0,0.7888,0.0,1726.16,200000,290106.9884689192,90106.98846891918,1.450534942344596
2021-03-08,1,1.1399976639176046,-189241.349294794,0.7665,79.12670563417645,1833.18,200000,290106.9884689192,90106.98846891918,1.450534942344596
2021-03-09,1,0.9494707435115272,-189241.349294794,0.7679,79.12670563417645,1870.51,200000,293325.7262792557,93325.7262792557,1.4666286313962784
2021-03-10,1,1.0676030905144414,-189241.349294794,0.763,79.12670563417645,1795.12,200000,286433.0813299506,86433.0813299506,1.432165406649753
2021-03-11,1,0.7489513670302281,-189241.349294794,0.7457,79.12670563417645,1825.78,200000,285585.2307818945,85585.23078189453,1.4279261539094725
2021-03-12,1,0.8870895089908218,-189241.349294794,0.742,79.12670563417645,1766.1,200000,280162.75599725614,80162.75599725614,1.4008137799862808
2021-03-13,1,0.46639931281910063,-189241.349294794,0.7699,79.12670563417645,1922.35,200000,297806.13739792095,97806.13739792095,1.4890306869896048
2021-03-14,1,0.7491026043931299,-189241.349294794,0.7764,79.12670563417645,1848.1,200000,293161.04827499954,93161.04827499954,1.4658052413749978
2021-03-15,1,0.49178563516966073,-189241.349294794,0.7364,79.12670563417645,1793.48,200000,281269.49364146905,81269.49364146905,1.4063474682073451
2021-03-16,0,0.19882894655114108,0.0,0.722,0.0,1805.12,200000,283906.0437853958,83906.0437853958,1.419530218926979
2021-03-17,0,0.6309613789522055,0.0,0.7711,0.0,1823.58,200000,283906.0437853958,83906.0437853958,1.419530218926979
2021-03-18,0,0.7242387765697842,0.0,0.7644,0.0,1776.08,200000,283906.0437853958,83906.0437853958,1.419530218926979
2021-03-19,1,1.0878988577984354,-174539.55722697394,0.8133,78.46610021154049,1809.1,200000,283906.0437853958,83906.0437853958,1.419530218926979
2021-03-20,1,0.3304294005677067,-174539.55722697394,0.7615,78.46610021154049,1806.1,200000,274629.49642040394,74629.49642040394,1.3731474821020198
2021-03-21,1,0.8306343345676656,-174539.55722697394,0.7915,78.46610021154049,1782.98,200000,278051.5469003223,78051.54690032231,1.3902577345016116
2021-03-22,2,1.632894091696127,0.0,0.7997,0.0,1680.97,200000,291586.1672272136,91586.16722721362,1.457930836136068
2021-03-23,2,2.5463966964836233,0.0,0.856,0.0,1668.08,200000,291586.1672272136,91586.16722721362,1.457930836136068
2021-03-24,1,1.0157525588843075,-198303.97662351307,0.7352,92.16677009912938,1581.84,200000,291586.1672272136,91586.16722721362,1.457930836136068
2021-03-25,0,0.05382292684663795,0.0,0.6915,0.0,1585.74,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-03-26,0,0.32045647791302867,0.0,0.7518,0.0,1698.84,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-03-27,2,2.4833907838653535,0.0,0.8921,0.0,1712.63,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-03-28,2,2.0500251636405684,0.0,0.8781,0.0,1687.01,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-03-29,2,1.675380481604952,0.0,0.937,0.0,1816.74,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-03-30,2,2.041423001714255,0.0,1.0083,0.0,1840.46,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-03-31,2,1.5343954359523546,0.0,1.0245,0.0,1919.37,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-04-01,0,0.6089907910057755,0.0,0.969,0.0,1968.05,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-04-02,0,0.8122218662042915,0.0,1.0801,0.0,2133.69,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-04-03,2,1.5844829732171566,0.0,1.1088,0.0,2008.52,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-04-04,2,1.9463774902656226,0.0,1.214,0.0,2075.69,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-04-05,2,1.2534429539362097,0.0,1.1686,0.0,2107.38,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-04-06,0,0.5031957202977205,0.0,1.0994,0.0,2112.21,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-04-07,0,-0.22130570878400574,0.0,0.9606,0.0,1963.47,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-04-08,0,0.396272831578007,0.0,1.0825,0.0,2080.46,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-04-09,2,1.487407534955349,0.0,1.1855,0.0,2066.87,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-04-10,2,1.4427966949153066,0.0,1.2324,0.0,2133.49,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-04-11,1,1.0122072400257875,-116423.91143196517,1.2135,65.67028136745581,2151.36,200000,282560.8330453795,82560.83304537949,1.4128041652268974
2021-04-12,1,0.5044663670504224,-116423.91143196517,1.1638,65.67028136745581,2137.69,200000,275876.8519009177,75876.85190091771,1.3793842595045884
2021-04-13,0,-0.49537025610252267,0.0,1.1615,0.0,2299.19,200000,266798.75195636635,66798.75195636635,1.3339937597818317
2021-04-14,-2,-1.5150916431682375,0.0,1.1461,0.0,2432.6,200000,266798.75195636635,66798.75195636635,1.3339937597818317
2021-04-15,0,-0.960828148677205,0.0,1.2549,0.0,2514.04,200000,266798.75195636635,66798.75195636635,1.3339937597818317
2021-04-16,0,0.8697795060566259,0.0,1.3563,0.0,2422.67,200000,266798.75195636635,66798.75195636635,1.3339937597818317
2021-04-17,0,0.8335881348750417,0.0,1.3005,0.0,2317.6,200000,266798.75195636635,66798.75195636635,1.3339937597818317
2021-04-18,2,1.253586448898644,0.0,1.2961,0.0,2235.64,200000,266798.75195636635,66798.75195636635,1.3339937597818317
2021-04-19,0,-0.3598585952372004,0.0,1.131,0.0,2161.12,200000,266798.75195636635,66798.75195636635,1.3339937597818317
2021-04-20,-2,-1.6120578216455161,0.0,1.1021,0.0,2330.03,200000,266798.75195636635,66798.75195636635,1.3339937597818317
2021-04-21,-2,-2.0614129766996774,0.0,1.0513,0.0,2357.06,200000,266798.75195636635,66798.75195636635,1.3339937597818317
2021-04-22,-2,-2.991193212012799,0.0,0.8442,0.0,2397.94,200000,266798.75195636635,66798.75195636635,1.3339937597818317
2021-04-23,-2,-2.50623142116091,0.0,0.7958,0.0,2367.39,200000,266798.75195636635,66798.75195636635,1.3339937597818317
2021-04-24,-2,-2.127150049883855,0.0,0.7353,0.0,2213.35,200000,266798.75195636635,66798.75195636635,1.3339937597818317
2021-04-25,-2,-1.8872787046977122,0.0,0.7533,0.0,2320.49,200000,266798.75195636635,66798.75195636635,1.3339937597818317
2021-04-26,-2,-1.4207294308100171,0.0,0.8849,0.0,2532.6,200000,266798.75195636635,66798.75195636635,1.3339937597818317
2021-04-27,-1,-1.1752868347575818,138567.96092051853,0.9627,-50.03483550246356,2666.13,200000,266798.75195636635,66798.75195636635,1.3339937597818317
2021-04-28,-2,-1.267548068406847,0.0,0.9299,0.0,2748.24,200000,275452.1414176666,75452.14141766657,1.377260707088333
2021-04-29,-1,-1.1529915871087613,147981.16547634391,0.9307,-49.95432445986757,2757.04,200000,275452.1414176666,75452.14141766657,1.377260707088333
2021-04-30,-1,-0.8088632692490548,147981.16547634391,1.0069,-49.95432445986757,2772.42,200000,287496.6037371567,87496.60373715672,1.4374830186857837
2021-05-01,-1,-0.9594661815337082,147981.16547634391,0.9994,-49.95432445986757,2944.77,200000,294996.3728167423,94996.37281674228,1.4749818640837113
2021-05-02,-1,-0.8624464224294898,147981.16547634391,1.003,-49.95432445986757,2949.56,200000,295768.38622661994,95768.38622661994,1.4788419311330996
2021-05-03,-2,-1.2383473442288948,0.0,1.0033,0.0,3431.04,200000,298377.92349003477,98377.92349003477,1.491889617450174
2021-05-04,-2,-1.340604148824183,0.0,0.8662,0.0,3239.01,200000,298377.92349003477,98377.92349003477,1.491889617450174
2021-05-05,-1,-1.08788365542337,150726.37072642695,0.9898,-42.33199643187999,3524.26,200000,298377.92349003477,98377.92349003477,1.491889617450174
2021-05-06,-1,-0.673028976385535,150726.37072642695,1.0975,-42.33199643187999,3489.73,200000,313149.4297804781,113149.42978047812,1.5657471489023906
2021-05-07,-1,-0.7249479126130152,150726.37072642695,1.0584,-42.33199643187999,3479.53,200000,306824.2423214697,106824.2423214697,1.5341212116073484
2021-05-08,-2,-1.2489932845356866,0.0,1.0369,0.0,3910.26,200000,307618.86205152574,107618.86205152574,1.5380943102576285
2021-05-09,-2,-1.3220378769782963,0.0,1.0338,0.0,3923.95,200000,307618.86205152574,107618.86205152574,1.5380943102576285
2021-05-10,-2,-1.972492118800333,0.0,0.8988,0.0,3945.88,200000,307618.86205152574,107618.86205152574,1.5380943102576285
2021-05-11,-2,-1.8653940833381686,0.0,0.9724,0.0,4173.45,200000,307618.86205152574,107618.86205152574,1.5380943102576285
2021-05-12,-2,-2.0569693263472,0.0,0.7956,0.0,3823.21,200000,307618.86205152574,107618.86205152574,1.5380943102576285
2021-05-13,-2,-1.629771370915659,0.0,0.8062,0.0,3717.91,200000,307618.86205152574,107618.86205152574,1.5380943102576285
2021-05-14,-2,-1.6058619152595766,0.0,0.8414,0.0,4075.01,200000,307618.86205152574,107618.86205152574,1.5380943102576285
2021-05-15,-2,-1.3022623099519317,0.0,0.7817,0.0,3646.68,200000,307618.86205152574,107618.86205152574,1.5380943102576285
2021-05-16,-1,-1.125884187034507,197343.38083880275,0.7794,-42.938340924531104,3582.1,200000,307618.86205152574,107618.86205152574,1.5380943102576285
2021-05-17,-1,-1.1233270586472954,197343.38083880275,0.6959,-42.938340924531104,3282.51,200000,278276.79219390545,78276.79219390545,1.3913839609695273
2021-05-18,-1,-0.9585440591365549,197343.38083880275,0.7277,-42.938340924531104,3375.07,200000,288526.68454055395,88526.68454055395,1.4426334227027697
2021-05-19,-1,-0.9475486401513902,197343.38083880275,0.5153,-42.938340924531104,2438.92,200000,206414.22259389248,6414.222593892482,1.0320711129694624
2021-05-20,0,4.044390345429694,0.0,2.4318,0.0,2768.62,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-05-21,2,1.638304638178135,0.0,1.3506,0.0,2430.98,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-05-22,0,0.5660687182966443,0.0,0.8925,0.0,2294.87,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-05-23,0,0.358500020138694,0.0,0.7534,0.0,2096.39,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-05-24,0,0.2549596167152319,0.0,0.9185,0.0,2648.43,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-05-25,0,0.46330079906319355,0.0,1.0436,0.0,2705.11,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-05-26,0,0.557514587094181,0.0,1.1722,0.0,2884.94,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-05-27,0,0.4189825903899274,0.0,1.065,0.0,2742.23,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-05-28,0,0.9223331035223412,0.0,1.1689,0.0,2412.1,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-05-29,0,0.7007769793716916,0.0,1.0449,0.0,2278.74,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-05-30,0,0.4945616548721736,0.0,1.0348,0.0,2385.98,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-05-31,0,0.2001153821406524,0.0,1.0609,0.0,2706.15,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-06-01,0,0.10717084381022006,0.0,1.0147,0.0,2634.57,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-06-02,0,0.07731871198282647,0.0,1.0517,0.0,2706.22,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-06-03,0,-0.005778651024876989,0.0,1.0986,0.0,2857.25,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-06-04,0,-0.1252260298612794,0.0,1.0087,0.0,2689.51,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-06-05,0,-0.25706953448890674,0.0,0.9579,0.0,2627.73,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-06-06,0,-0.19878569403231583,0.0,1.0378,0.0,2711.92,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-06-07,0,-0.4411812029012157,0.0,0.935,0.0,2592.05,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-06-08,0,-0.4807910339641748,0.0,0.9221,0.0,2507.23,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-06-09,0,-0.4480184930159819,0.0,0.9842,0.0,2610.18,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-06-10,0,-0.32753916987910753,0.0,0.9379,0.0,2471.09,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-06-11,0,-0.7315832810262691,0.0,0.8579,0.0,2354.01,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-06-12,-2,-1.594751601905415,0.0,0.784,0.0,2370.74,200000,-53400.82202179951,-253400.8220217995,-0.2670041101089975
2021-06-13,-1,-1.166277057210811,-30757.298710862524,0.8681,10.640454229176616,2509.33,200000,53400.82202179951,-146599.1779782005,0.2670041101089976
2021-06-14,-1,-1.0897142806897748,-30757.298710862524,0.8912,10.640454229176616,2580.77,200000,54871.469672152816,-145128.53032784717,0.2743573483607642
2021-06-15,-1,-1.1041980396155637,-30757.298710862524,0.8658,10.640454229176616,2543.54,200000,53694.09017394466,-146305.90982605534,0.2684704508697233
2021-06-16,-1,-0.9029968267054804,-30757.298710862524,0.8172,10.640454229176616,2367.89,200000,50330.28967124187,-149669.7103287581,0.25165144835620945
2021-06-17,-1,-0.8467339876322256,-30757.298710862524,0.8242,10.640454229176616,2373.28,200000,50602.942810513174,-149397.05718948683,0.2530147140525658
2021-06-18,-1,-1.0897783640821876,-30757.298710862524,0.7619,10.640454229176616,2234.09,200000,47205.71827666734,-152794.28172333265,0.23602859138333676
2021-06-19,-1,-0.9529762542427267,-30757.298710862524,0.7464,10.640454229176616,2164.67,200000,45990.319814059534,-154009.68018594047,0.22995159907029772
2021-06-20,-2,-1.9090622341170784,0.0,0.7205,0.0,2243.47,200000,55111.72815015391,-144888.2718498461,0.2755586407507695
2021-06-21,-2,-3.1040371071143276,0.0,0.5021,0.0,1885.49,200000,55111.72815015391,-144888.2718498461,0.2755586407507695
2021-06-22,-2,-2.747426479171757,0.0,0.4694,0.0,1879.28,200000,55111.72815015391,-144888.2718498461,0.2755586407507695
2021-06-23,-2,-2.079346461944725,0.0,0.5098,0.0,1968.14,200000,55111.72815015391,-144888.2718498461,0.2755586407507695
2021-06-24,-1,-1.18518456086614,47948.25835231765,0.5747,-13.850508703142946,1989.52,200000,55111.72815015391,-144888.2718498461,0.2755586407507695
2021-06-25,-1,-1.1722163414061582,47948.25835231765,0.514,-13.850508703142946,1808.82,200000,49698.4819455103,-150301.5180544897,0.2484924097275516
2021-06-26,-1,-0.6243130939219993,47948.25835231765,0.5552,-13.850508703142946,1829.64,200000,51962.31778082522,-148037.68221917478,0.25981158890412615
2021-06-27,-1,-1.001787840052872,47948.25835231765,0.5636,-13.850508703142946,1982.28,200000,54479.22479943243,-145520.77520056756,0.2723961239971622
2021-06-28,-1,-0.8353226116841987,47948.25835231765,0.5991,-13.850508703142946,2084.41,200000,57595.94042479169,-142404.05957520832,0.2879797021239584
2021-06-29,0,-0.05923608398595632,0.0,0.6821,0.0,2165.33,200000,52397.14313821457,-147602.85686178543,0.2619857156910729
2021-06-30,2,1.288084448960307,0.0,0.8245,0.0,2275.68,200000,52397.14313821457,-147602.85686178543,0.2619857156910729
2021-07-01,0,0.9604483529397302,0.0,0.735,0.0,2106.41,200000,52397.14313821457,-147602.85686178543,0.2619857156910729
2021-07-02,0,0.4597986774434695,0.0,0.7143,0.0,2154.13,200000,52397.14313821457,-147602.85686178543,0.2619857156910729
2021-07-03,0,0.5531165702209712,0.0,0.7438,0.0,2226.99,200000,52397.14313821457,-147602.85686178543,0.2619857156910729
2021-07-04,0,0.38261204441393,0.0,0.7595,0.0,2322.69,200000,52397.14313821457,-147602.85686178543,0.2619857156910729
2021-07-05,2,1.4047879680940558,0.0,0.8009,0.0,2196.53,200000,52397.14313821457,-147602.85686178543,0.2619857156910729
2021-07-06,0,0.8050261921250681,0.0,0.7976,0.0,2322.5,200000,52397.14313821457,-147602.85686178543,0.2619857156910729
2021-07-07,1,1.1780090287138825,-31617.875415287574,0.8286,11.30920782411379,2316.57,200000,52397.14313821457,-147602.85686178543,0.2619857156910729
2021-07-08,1,0.7061741079743739,-31617.875415287574,0.7214,11.30920782411379,2116.33,200000,46743.15111899519,-153256.84888100481,0.23371575559497593
2021-07-09,1,0.8215144115648418,-31617.875415287574,0.7407,11.30920782411379,2146.99,200000,47700.116426397566,-152299.88357360242,0.23850058213198788
2021-07-10,1,0.9559468583429572,-31617.875415287574,0.7434,11.30920782411379,2110.69,200000,47374.96044600352,-152625.03955399647,0.23687480223001767
2021-07-11,1,0.9625636092520967,-31617.875415287574,0.7617,11.30920782411379,2140.45,200000,48290.1295909489,-151709.8704090511,0.24145064795474447
2021-07-12,2,1.4012424213178811,0.0,0.7601,0.0,2031.58,200000,53454.32981006155,-146545.67018993845,0.26727164905030776
2021-07-13,2,2.542342337601422,0.0,0.8291,0.0,1940.15,200000,53454.32981006155,-146545.67018993845,0.26727164905030776
2021-07-14,2,1.2221579814172818,0.0,0.767,0.0,1994.58,200000,53454.32981006155,-146545.67018993845,0.26727164905030776
2021-07-15,0,0.959180251809987,0.0,0.726,0.0,1919.51,200000,53454.32981006155,-146545.67018993845,0.26727164905030776
2021-07-16,2,1.4728761062778575,0.0,0.753,0.0,1876.26,200000,53454.32981006155,-146545.67018993845,0.26727164905030776
2021-07-17,0,0.5743259691491872,0.0,0.7084,0.0,1899.59,200000,53454.32981006155,-146545.67018993845,0.26727164905030776
2021-07-18,0,0.5067779686692768,0.0,0.7055,0.0,1891.64,200000,53454.32981006155,-146545.67018993845,0.26727164905030776
2021-07-19,0,0.021670426026950136,0.0,0.6591,0.0,1818.73,200000,53454.32981006155,-146545.67018993845,0.26727164905030776
2021-07-20,0,-0.9789661976291736,0.0,0.6001,0.0,1786.03,200000,53454.32981006155,-146545.67018993845,0.26727164905030776
2021-07-21,-2,-1.246721335882248,0.0,0.6524,0.0,1995.5,200000,53454.32981006155,-146545.67018993845,0.26727164905030776
2021-07-22,-1,-1.0787417138980069,39849.6569331009,0.6707,-13.201468420313933,2024.56,200000,53454.32981006155,-146545.67018993845,0.26727164905030776
2021-07-23,-2,-1.436128093764757,0.0,0.6797,0.0,2124.25,200000,54411.737284484756,-145588.26271551524,0.2720586864224238
2021-07-24,-2,-1.3808964927736733,0.0,0.7003,0.0,2184.75,200000,54411.737284484756,-145588.26271551524,0.2720586864224238
2021-07-25,-1,-1.1672080501543556,38453.52458267474,0.7075,-12.423962408378145,2189.79,200000,54411.737284484756,-145588.26271551524,0.2720586864224238
2021-07-26,-1,-0.7435086486597231,38453.52458267474,0.7453,-12.423962408378145,2228.08,200000,56340.994034326664,-143659.00596567334,0.2817049701716333
2021-07-27,-1,-0.8655526256031977,38453.52458267474,0.7566,-12.423962408378145,2299.49,200000,57662.71401769317,-142337.2859823068,0.2883135700884659
2021-07-28,-1,-0.8280882321056848,38453.52458267474,0.7575,-12.423962408378145,2300.9,200000,57714.83997681339,-142285.16002318662,0.28857419988406696
2021-07-29,-1,-0.6340100336835838,38453.52458267474,0.7966,-12.423962408378145,2382.92,200000,60237.38618473115,-139762.61381526885,0.3011869309236558
2021-07-30,-1,-0.6252483513657134,38453.52458267474,0.8208,-12.423962408378145,2461.81,200000,62148.08787402883,-137851.91212597117,0.3107404393701442
2021-07-31,-1,-0.873436712814522,38453.52458267474,0.8193,-12.423962408378145,2531.05,200000,62950.64274431092,-137049.35725568907,0.3147532137215546
2021-08-01,-2,-1.2866900976400555,0.0,0.7825,0.0,2555.69,200000,56073.65078600973,-143926.34921399027,0.2803682539300487
2021-08-02,-2,-1.4104871904192982,0.0,0.7883,0.0,2606.93,200000,56073.65078600973,-143926.34921399027,0.2803682539300487
2021-08-03,-1,-1.1344962733945987,36368.95238423254,0.7709,-11.174323802332712,2509.04,200000,56073.65078600973,-143926.34921399027,0.2803682539300487
2021-08-04,-2,-1.5376579770852874,0.0,0.7965,0.0,2724.78,200000,57553.354222088645,-142446.64577791136,0.28776677111044324
2021-08-05,-2,-1.875486317595571,0.0,0.8006,0.0,2826.99,200000,57553.354222088645,-142446.64577791136,0.28776677111044324
2021-08-06,-2,-1.5372751361498824,0.0,0.8346,0.0,2891.58,200000,57553.354222088645,-142446.64577791136,0.28776677111044324
2021-08-07,-2,-2.050337414429435,0.0,0.8649,0.0,3160.31,200000,57553.354222088645,-142446.64577791136,0.28776677111044324
2021-08-08,-2,-1.562057042403005,0.0,0.85,0.0,3011.85,200000,57553.354222088645,-142446.64577791136,0.28776677111044324
2021-08-09,-2,-1.5666072881766293,0.0,0.8785,0.0,3160.52,200000,57553.354222088645,-142446.64577791136,0.28776677111044324
2021-08-10,-2,-1.3748056089595058,0.0,0.8747,0.0,3141.66,200000,57553.354222088645,-142446.64577791136,0.28776677111044324
2021-08-11,0,-0.7827412924426261,0.0,0.9151,0.0,3160.5,200000,57553.354222088645,-142446.64577791136,0.28776677111044324
2021-08-12,0,-0.8981798245054649,0.0,0.8683,0.0,3045.96,200000,57553.354222088645,-142446.64577791136,0.28776677111044324
2021-08-13,-1,-1.0256613748789007,30945.99108618596,0.9299,-8.661621129525248,3322.32,200000,57553.354222088645,-142446.64577791136,0.28776677111044324
2021-08-14,-1,-0.6810817486994184,30945.99108618596,0.9328,-8.661621129525248,3263.16,200000,57130.67609021587,-142869.32390978414,0.28565338045107924
2021-08-15,-1,-0.7395167825746319,30945.99108618596,0.9354,-8.661621129525248,3307.09,200000,57591.640683260004,-142408.35931674,0.28795820341629996
2021-08-16,-1,-0.2925117038191002,30945.99108618596,0.9144,-8.661621129525248,3146.53,200000,55551.06498189352,-144448.93501810648,0.27775532490946764
2021-08-17,-1,-0.4043304710841797,30945.99108618596,0.8641,-8.661621129525248,3011.72,200000,52826.80848578707,-147173.19151421293,0.26413404242893535
2021-08-18,-1,-0.6758289279908862,30945.99108618596,0.8471,-8.661621129525248,3014.55,200000,52325.23902511846,-147674.76097488153,0.2616261951255924
2021-08-19,-1,-1.0466267702357053,30945.99108618596,0.8775,-8.661621129525248,3184.12,200000,54734.74824907211,-145265.25175092788,0.2736737412453606
2021-08-20,-1,-0.9161697682088975,30945.99108618596,0.9117,-8.661621129525248,3284.82,200000,56665.326391962866,-143334.67360803712,0.28332663195981445
2021-08-21,0,-0.05199145521943462,0.0,0.9182,0.0,3223.43,200000,57058.87460429827,-142941.12539570173,0.2852943730214913
2021-08-22,0,-0.23631670465822388,0.0,0.9149,0.0,3238.0,200000,57058.87460429827,-142941.12539570173,0.2852943730214913
2021-08-23,2,1.4687598849873515,0.0,0.9678,0.0,3321.28,200000,57058.87460429827,-142941.12539570173,0.2852943730214913
2021-08-24,2,4.190923662596859,0.0,1.3197,0.0,3170.62,200000,57058.87460429827,-142941.12539570173,0.2852943730214913
2021-08-25,2,2.0299943402279106,0.0,1.1726,0.0,3226.87,200000,57058.87460429827,-142941.12539570173,0.2852943730214913
2021-08-26,2,1.5545938187134187,0.0,1.0959,0.0,3093.2,200000,57058.87460429827,-142941.12539570173,0.2852943730214913
2021-08-27,2,1.3260221052324361,0.0,1.1515,0.0,3273.45,200000,57058.87460429827,-142941.12539570173,0.2852943730214913
2021-08-28,2,1.413228714830968,0.0,1.1745,0.0,3244.48,200000,57058.87460429827,-142941.12539570173,0.2852943730214913
2021-08-29,1,1.099383343166368,-24992.936751773224,1.1415,8.850536006896027,3223.47,200000,57058.87460429827,-142941.12539570173,0.2852943730214913
2021-08-30,1,0.6456116244854766,-24992.936751773224,1.0925,8.850536006896027,3229.64,200000,55888.828510623935,-144111.17148937605,0.2794441425531198
2021-08-31,1,0.37939939350870033,-24992.936751773224,1.129,8.850536006896027,3429.2,200000,58567.283667599826,-141432.71633240016,0.2928364183379992
2021-09-01,0,-0.29702568314563377,0.0,1.1576,0.0,3826.82,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-02,0,-0.2239586015704758,0.0,1.1622,0.0,3785.82,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-03,0,-0.25871567074740703,0.0,1.2082,0.0,3938.11,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-04,0,0.5620258219387632,0.0,1.3275,0.0,3885.52,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-05,0,0.627637836793129,0.0,1.3703,0.0,3950.29,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-06,0,0.4335283209653819,0.0,1.3423,0.0,3926.77,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-07,0,-0.037274581411437475,0.0,1.1209,0.0,3434.57,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-08,0,-0.18772097883241384,0.0,1.1326,0.0,3499.0,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-09,0,0.3481916750063771,0.0,1.1803,0.0,3424.93,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-10,0,0.30242988278023203,0.0,1.1089,0.0,3208.86,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-11,0,0.23711760016387967,0.0,1.1309,0.0,3267.21,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-12,0,-0.2987093750852547,0.0,1.1385,0.0,3404.21,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-13,0,-0.4170277729006362,0.0,1.0848,0.0,3285.35,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-14,0,-0.506135777872713,0.0,1.1241,0.0,3434.37,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-15,0,-0.7251359044545738,0.0,1.1647,0.0,3613.55,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-16,0,-0.8103898135179991,0.0,1.14,0.0,3567.98,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-17,2,1.2565074673159018,0.0,1.1934,0.0,3399.81,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-18,2,1.5164453974672025,0.0,1.2201,0.0,3435.64,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-19,2,1.210630482657547,0.0,1.1712,0.0,3328.62,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-20,0,0.4678236710204389,0.0,1.0144,0.0,2977.28,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-21,2,1.4043895492461533,0.0,0.9876,0.0,2765.9,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-22,2,1.2072934678708371,0.0,1.093,0.0,3076.92,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-23,2,1.2214386204299594,0.0,1.1219,0.0,3152.5,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
2021-09-24,2,3.003120009371963,0.0,1.1589,0.0,2928.53,200000,52121.289986241085,-147878.71001375892,0.2606064499312054
