date,statusList,zscore,ZECUSDT_position,ZECUSDT_price,XMRUSDT_position,XMRUSDT_price,init,total_asset,pnl,return
2021-03-06,0,0.09133698598974598,0.0,125.19,0.0,204.35,200000,190640.93884754356,-9359.061152456445,0.9532046942377178
2021-03-07,0,0.3838239170032251,0.0,130.08,0.0,208.99,200000,190640.93884754356,-9359.061152456445,0.9532046942377178
2021-03-08,0,-0.3030543129785064,0.0,129.55,0.0,221.08,200000,190640.93884754356,-9359.061152456445,0.9532046942377178
2021-03-09,0,0.32653312875600166,0.0,137.69,0.0,225.16,200000,190640.93884754356,-9359.061152456445,0.9532046942377178
2021-03-10,0,0.9328910598186547,0.0,139.82,0.0,220.19,200000,190640.93884754356,-9359.061152456445,0.9532046942377178
2021-03-11,2,1.9688300885250285,0.0,151.86,0.0,221.11,200000,190640.93884754356,-9359.061152456445,0.9532046942377178
2021-03-12,1,1.162915576464309,-655.754467692431,145.36,427.7337645221978,222.85,200000,190640.93884754356,-9359.061152456445,0.9532046942377178
2021-03-13,1,1.1632113241527402,-655.754467692431,156.12,427.7337645221978,239.46,200000,204801.51474862784,4801.514748627844,1.024007573743139
2021-03-14,1,0.40596503583859234,-655.754467692431,143.18,427.7337645221978,232.25,200000,193232.0914944827,-6767.908505517291,0.9661604574724135
2021-03-15,0,0.19422187012716127,0.0,135.1,0.0,221.88,200000,184327.79976060576,-15672.200239394238,0.9216389988030288
2021-03-16,0,0.1798195597587144,0.0,139.41,0.0,229.92,200000,184327.79976060576,-15672.200239394238,0.9216389988030288
2021-03-17,0,0.44903629312212373,0.0,146.02,0.0,236.2,200000,184327.79976060576,-15672.200239394238,0.9216389988030288
2021-03-18,0,0.5969086770854446,0.0,142.97,0.0,228.04,200000,184327.79976060576,-15672.200239394238,0.9216389988030288
2021-03-19,1,1.0198581143597258,-613.1588043397171,150.31,398.23661530615254,231.43,200000,184327.79976060576,-15672.200239394238,0.9216389988030288
2021-03-20,2,1.4160550063302955,0.0,155.03,0.0,231.95,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-03-21,0,0.6043131315783987,0.0,148.18,0.0,231.66,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-03-22,0,0.6268154810922143,0.0,139.53,0.0,217.08,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-03-23,0,-0.053226837709974724,0.0,136.02,0.0,218.02,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-03-24,0,-0.8437527797589923,0.0,127.67,0.0,210.67,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-03-25,-2,-1.9609828003918452,0.0,123.02,0.0,214.33,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-03-26,0,-0.8918962749797386,0.0,133.46,0.0,221.7,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-03-27,0,-0.7762623258637218,0.0,133.62,0.0,221.27,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-03-28,0,-0.17819260623102234,0.0,144.87,0.0,232.66,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-03-29,0,0.3590297957918728,0.0,149.18,0.0,233.8,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-03-30,0,0.15442850199990607,0.0,154.6,0.0,244.39,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-03-31,0,0.765185972682802,0.0,158.22,0.0,245.8,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-04-01,2,1.451110341316858,0.0,165.53,0.0,250.65,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-04-02,2,1.3060382703565054,0.0,169.52,0.0,257.7,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-04-03,2,1.5006449824169155,0.0,171.61,0.0,257.23,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-04-04,2,2.488245062446366,0.0,187.14,0.0,263.6,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-04-05,2,2.6713831334113953,0.0,197.13,0.0,265.37,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-04-06,2,1.4989548476999663,0.0,191.11,0.0,270.68,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-04-07,0,0.43466573376375905,0.0,171.26,0.0,257.44,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-04-08,0,0.8651104773328006,0.0,184.74,0.0,269.69,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-04-09,2,1.3983188416176688,0.0,194.65,0.0,273.37,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-04-10,1,1.1535856271153873,-453.5891978586709,206.15,320.5382323411662,291.72,200000,187014.82627713002,-12985.173722869979,0.9350741313856501
2021-04-11,1,0.42688962520419743,-453.5891978586709,222.31,320.5382323411662,328.9,200000,206262.4391929707,6262.439192970691,1.0313121959648535
2021-04-12,1,0.9608123711700586,-453.5891978586709,221.39,320.5382323411662,314.32,200000,201171.6897034065,1171.6897034065041,1.0058584485170325
2021-04-13,1,0.5735539157916877,-453.5891978586709,225.98,320.5382323411662,327.43,200000,207455.9203475705,7455.9203475705,1.0372796017378525
2021-04-14,2,1.6265826348168453,0.0,237.5,0.0,320.65,200000,191961.67656836944,-8038.323431630561,0.9598083828418472
2021-04-15,2,1.3217095481881411,0.0,252.27,0.0,344.4,200000,191961.67656836944,-8038.323431630561,0.9598083828418472
2021-04-16,2,2.398861343035153,0.0,270.03,0.0,340.66,200000,191961.67656836944,-8038.323431630561,0.9598083828418472
2021-04-17,2,1.6708035628418232,0.0,279.95,0.0,363.77,200000,191961.67656836944,-8038.323431630561,0.9598083828418472
2021-04-18,2,1.4748222076066926,0.0,260.05,0.0,338.48,200000,191961.67656836944,-8038.323431630561,0.9598083828418472
2021-04-19,-2,-1.6481581310545872,0.0,225.55,0.0,358.07,200000,191961.67656836944,-8038.323431630561,0.9598083828418472
2021-04-20,-2,-1.8110649736660671,0.0,249.64,0.0,404.34,200000,191961.67656836944,-8038.323431630561,0.9598083828418472
2021-04-21,-2,-1.4139911841826123,0.0,237.29,0.0,375.44,200000,191961.67656836944,-8038.323431630561,0.9598083828418472
2021-04-22,-1,-1.100845690013162,428.6581139037324,223.91,-276.8571543907486,346.68,200000,191961.67656836944,-8038.323431630561,0.9598083828418472
2021-04-23,-2,-1.4710182946396626,0.0,220.31,0.0,354.37,200000,195633.87729568774,-4366.1227043122635,0.9781693864784387
2021-04-24,-2,-2.583795708916411,0.0,198.46,0.0,381.18,200000,195633.87729568774,-4366.1227043122635,0.9781693864784387
2021-04-25,-2,-1.6063207179273935,0.0,202.31,0.0,355.44,200000,195633.87729568774,-4366.1227043122635,0.9781693864784387
2021-04-26,-2,-1.529615998748204,0.0,227.09,0.0,405.46,200000,195633.87729568774,-4366.1227043122635,0.9781693864784387
2021-04-27,0,-0.8894110427287558,0.0,241.89,0.0,401.6,200000,195633.87729568774,-4366.1227043122635,0.9781693864784387
2021-04-28,-1,-1.0598801049669537,406.4697222017198,240.65,-236.53561601741998,413.54,200000,195633.87729568774,-4366.1227043122635,0.9781693864784387
2021-04-29,-1,-1.1716881718573313,406.4697222017198,229.42,-236.53561601741998,407.32,200000,189597.97078373405,-10402.029216265946,0.9479898539186703
2021-04-30,-1,-0.8519872749619496,406.4697222017198,245.37,-236.53561601741998,421.78,200000,199501.46786046337,-498.5321395366336,0.9975073393023168
2021-05-01,-1,-0.5202420155344788,406.4697222017198,257.4,-236.53561601741998,425.76,200000,205332.7103702994,5332.710370299406,1.026663551851497
2021-05-02,-1,-0.4977270141673379,406.4697222017198,243.3,-236.53561601741998,404.46,200000,194563.2786660841,-5436.721333915892,0.9728163933304206
2021-05-03,-1,-0.35625995854799025,406.4697222017198,250.48,-236.53561601741998,411.31,200000,199102.0002412118,-897.9997587882099,0.9955100012060589
2021-05-04,0,0.04002883123850264,0.0,241.0,0.0,379.54,200000,187449.40194832487,-12550.59805167513,0.9372470097416243
2021-05-05,0,0.9471697299904223,0.0,292.01,0.0,417.16,200000,187449.40194832487,-12550.59805167513,0.9372470097416243
2021-05-06,2,1.5318338599057595,0.0,308.57,0.0,422.45,200000,187449.40194832487,-12550.59805167513,0.9372470097416243
2021-05-07,2,1.2981223718760608,0.0,320.01,0.0,454.81,200000,187449.40194832487,-12550.59805167513,0.9372470097416243
2021-05-08,0,0.8840038431096163,0.0,316.25,0.0,475.59,200000,187449.40194832487,-12550.59805167513,0.9372470097416243
2021-05-09,0,0.23299154401576522,0.0,305.4,0.0,484.0,200000,187449.40194832487,-12550.59805167513,0.9372470097416243
2021-05-10,0,0.44308641522300163,0.0,283.76,0.0,441.03,200000,187449.40194832487,-12550.59805167513,0.9372470097416243
2021-05-11,0,0.8295017298976634,0.0,302.07,0.0,453.41,200000,187449.40194832487,-12550.59805167513,0.9372470097416243
2021-05-12,2,1.4546144761313748,0.0,280.13,0.0,396.06,200000,187449.40194832487,-12550.59805167513,0.9372470097416243
2021-05-13,2,1.71198724763926,0.0,296.36,0.0,402.34,200000,187449.40194832487,-12550.59805167513,0.9372470097416243
2021-05-14,2,1.6221511538612778,0.0,305.67,0.0,412.91,200000,187449.40194832487,-12550.59805167513,0.9372470097416243
2021-05-15,1,1.0039419564166383,-345.74553996666094,271.08,245.10879484848172,382.38,200000,187449.40194832487,-12550.59805167513,0.9372470097416243
2021-05-16,1,0.3099582726200799,-345.74553996666094,262.4,245.10879484848172,390.65,200000,186475.38039481122,-13524.619605188782,0.9323769019740561
2021-05-17,1,0.6142810485795888,-345.74553996666094,235.52,245.10879484848172,339.87,200000,164735.1156781015,-35264.88432189851,0.8236755783905074
2021-05-18,2,1.436173412016533,0.0,254.91,0.0,341.02,200000,191996.39632199716,-8003.603678002837,0.9599819816099858
2021-05-19,2,1.2342362160350115,0.0,146.22,0.0,197.34,200000,191996.39632199716,-8003.603678002837,0.9599819816099858
2021-05-20,0,-0.6138507109338109,0.0,182.4,0.0,280.79,200000,191996.39632199716,-8003.603678002837,0.9599819816099858
2021-05-21,-2,-1.4528036778390785,0.0,156.26,0.0,256.2,200000,191996.39632199716,-8003.603678002837,0.9599819816099858
2021-05-22,-2,-1.3578893373803482,0.0,142.57,0.0,231.12,200000,191996.39632199716,-8003.603678002837,0.9599819816099858
2021-05-23,-2,-2.856435495627052,0.0,114.32,0.0,225.5,200000,191996.39632199716,-8003.603678002837,0.9599819816099858
2021-05-24,-2,-1.4604244047209374,0.0,149.16,0.0,256.22,200000,191996.39632199716,-8003.603678002837,0.9599819816099858
2021-05-25,-2,-1.2065157954738421,0.0,145.4,0.0,246.62,200000,191996.39632199716,-8003.603678002837,0.9599819816099858
2021-05-26,-1,-1.0754836004972845,605.2849820996128,158.6,-357.4952450787569,268.53,200000,191996.39632199716,-8003.603678002837,0.9599819816099858
2021-05-27,-1,-0.9228710635687901,605.2849820996128,150.27,-357.4952450787569,252.84,200000,181345.27202582173,-18654.72797417827,0.9067263601291087
2021-05-28,-1,-0.37650951738025795,605.2849820996128,164.62,-357.4952450787569,262.1,200000,193341.51748838043,-6658.482511619572,0.9667075874419021
2021-05-29,-1,-0.5784245322527831,605.2849820996128,149.24,-357.4952450787569,243.16,200000,177261.27452189673,-22738.725478103268,0.8863063726094836
2021-05-30,-1,-1.1157282514652973,605.2849820996128,149.84,-357.4952450787569,261.9,200000,184323.9064039324,-15676.0935960676,0.921619532019662
2021-05-31,-1,-0.7349125354937803,605.2849820996128,161.65,-357.4952450787569,272.21,200000,195158.09801929083,-4841.901980709168,0.9757904900964541
2021-06-01,-1,-0.8680252750717778,605.2849820996128,154.04,-357.4952450787569,266.37,200000,188464.10707425282,-11535.892925747175,0.9423205353712641
2021-06-02,-1,-1.0635745310047482,605.2849820996128,164.35,-357.4952450787569,294.63,200000,204807.41086562548,4807.410865625483,1.0240370543281274
2021-06-03,-1,-0.9676709014126244,605.2849820996128,172.95,-357.4952450787569,309.57,200000,215353.84067315882,15353.840673158818,1.076769203365794
2021-06-04,-1,-1.1449004664312732,605.2849820996128,155.28,-357.4952450787569,287.36,200000,196718.48564625945,-3281.514353740553,0.9835924282312972
2021-06-05,-1,-0.44278075095728653,605.2849820996128,153.17,-357.4952450787569,264.01,200000,187093.8203614403,-12906.179638559697,0.9354691018072016
2021-06-06,-1,-0.8644625559689341,605.2849820996128,149.63,-357.4952450787569,272.5,200000,187986.2461555263,-12013.753844473686,0.9399312307776315
2021-06-07,-1,-0.9205303959724221,605.2849820996128,135.72,-357.4952450787569,249.02,200000,171172.7437000715,-28827.2562999285,0.8558637185003575
2021-06-08,-2,-1.7154019989969813,0.0,130.88,0.0,253.61,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-09,-2,-1.3148328109706016,0.0,145.05,0.0,274.87,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-10,-2,-1.2739554844602838,0.0,134.0,0.0,255.6,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-11,-2,-1.4306390150572768,0.0,124.74,0.0,242.89,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-12,-2,-1.3569707641713356,0.0,125.85,0.0,243.04,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-13,-2,-1.4022801896322483,0.0,133.06,0.0,260.75,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-14,-2,-1.3948660317135304,0.0,139.0,0.0,275.57,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-15,-2,-1.5497392812280375,0.0,136.58,0.0,278.15,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-16,0,-0.664153425545811,0.0,137.31,0.0,262.94,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-17,0,-0.8471853810777552,0.0,142.27,0.0,277.12,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-18,-2,-1.2058915541290063,0.0,132.88,0.0,265.77,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-19,-2,-1.7236057601704002,0.0,127.9,0.0,267.9,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-20,0,-0.9940258094517149,0.0,131.81,0.0,264.53,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-21,0,-0.901993767203567,0.0,101.3,0.0,203.05,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-22,0,0.28013935008231505,0.0,106.5,0.0,201.81,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-23,0,-0.2978833543053819,0.0,111.79,0.0,218.51,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-24,0,-0.7306901440331784,0.0,112.82,0.0,225.74,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-25,0,0.015582999368276148,0.0,100.08,0.0,194.95,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-26,0,-0.025660528809238147,0.0,103.61,0.0,202.84,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-27,0,-0.08584398088498257,0.0,107.71,0.0,211.92,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-28,2,2.644685355798039,0.0,118.0,0.0,213.17,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-29,2,3.019732731894701,0.0,126.49,0.0,217.89,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-06-30,2,2.5487269939503334,0.0,130.91,0.0,223.06,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-07-01,2,2.0555511946983676,0.0,120.17,0.0,205.44,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-07-02,1,1.1662902750656365,-858.4011264524195,118.5,481.2894889264808,211.35,200000,203441.0669692234,3441.066969223408,1.017205334846117
2021-07-03,1,0.5105268192703039,-858.4011264524195,116.22,481.2894889264808,214.86,200000,203173.23850704386,3173.2385070438613,1.0158661925352193
2021-07-04,1,0.6252182843278112,-858.4011264524195,120.25,481.2894889264808,219.92,200000,209067.9198606151,9067.919860615104,1.0453395993030754
2021-07-05,0,-0.29556886825158024,0.0,111.17,0.0,214.47,200000,195647.36350687657,-4352.6364931234275,0.9782368175343829
2021-07-06,0,0.05746521337294853,0.0,117.51,0.0,221.75,200000,195647.36350687657,-4352.6364931234275,0.9782368175343829
2021-07-07,0,0.6583773674432559,0.0,118.55,0.0,215.17,200000,195647.36350687657,-4352.6364931234275,0.9782368175343829
2021-07-08,0,0.0548498211714325,0.0,109.46,0.0,205.23,200000,195647.36350687657,-4352.6364931234275,0.9782368175343829
2021-07-09,0,-0.433942514150231,0.0,111.01,0.0,212.87,200000,195647.36350687657,-4352.6364931234275,0.9782368175343829
2021-07-10,0,-0.6930416287823536,0.0,108.12,0.0,209.7,200000,195647.36350687657,-4352.6364931234275,0.9782368175343829
2021-07-11,0,-0.45250654773253995,0.0,110.84,0.0,211.52,200000,195647.36350687657,-4352.6364931234275,0.9782368175343829
2021-07-12,0,-0.5125664373649912,0.0,107.68,0.0,206.25,200000,195647.36350687657,-4352.6364931234275,0.9782368175343829
2021-07-13,0,-0.9375068936702797,0.0,104.1,0.0,203.83,200000,195647.36350687657,-4352.6364931234275,0.9782368175343829
2021-07-14,0,-0.8658606950811648,0.0,104.55,0.0,203.38,200000,195647.36350687657,-4352.6364931234275,0.9782368175343829
2021-07-15,-1,-1.0371265803233618,976.576637251056,100.17,-497.2989769378185,196.71,200000,195647.36350687657,-4352.6364931234275,0.9782368175343829
2021-07-16,-2,-1.8643850383358243,0.0,93.06,0.0,192.95,200000,200720.97924444536,720.9792444453633,1.0036048962222268
2021-07-17,-2,-1.979334721391886,0.0,93.16,0.0,197.56,200000,200720.97924444536,720.9792444453633,1.0036048962222268
2021-07-18,-2,-1.7215084446553586,0.0,93.95,0.0,199.41,200000,200720.97924444536,720.9792444453633,1.0036048962222268
2021-07-19,-2,-1.531047266056879,0.0,89.25,0.0,189.02,200000,200720.97924444536,720.9792444453633,1.0036048962222268
2021-07-20,-2,-1.5320431236156158,0.0,85.65,0.0,182.89,200000,200720.97924444536,720.9792444453633,1.0036048962222268
2021-07-21,-1,-1.0002572126776272,1054.4283423221545,95.18,-510.03958744840514,196.77,200000,200720.97924444536,720.9792444453633,1.0036048962222268
2021-07-22,-1,-0.5779702844944902,1054.4283423221545,97.6,-510.03958744840514,197.7,200000,203747.03264919197,3747.0326491919695,1.0187351632459598
2021-07-23,-1,-1.020659306896515,1054.4283423221545,97.73,-510.03958744840514,203.96,200000,207076.9561511209,7076.9561511208885,1.0353847807556045
2021-07-24,-1,-1.0474444172071449,1054.4283423221545,99.26,-510.03958744840514,208.52,200000,211016.01203363852,11016.012033638515,1.0550800601681927
2021-07-25,-1,-1.09865869663755,1054.4283423221545,100.44,-510.03958744840514,212.91,200000,214499.31126647713,14499.311266477132,1.0724965563323856
2021-07-26,-2,-1.2395757848283535,0.0,101.33,0.0,218.07,200000,205100.08815181514,5100.088151815144,1.0255004407590758
2021-07-27,-2,-1.4980283466688236,0.0,102.85,0.0,225.59,200000,205100.08815181514,5100.088151815144,1.0255004407590758
2021-07-28,-2,-1.6010905945057365,0.0,105.88,0.0,235.44,200000,205100.08815181514,5100.088151815144,1.0255004407590758
2021-07-29,-2,-1.5663007869509376,0.0,107.84,0.0,241.67,200000,205100.08815181514,5100.088151815144,1.0255004407590758
2021-07-30,-1,-1.1259147607452566,933.036521480371,109.91,-423.7430026689293,242.01,200000,205100.08815181514,5100.088151815144,1.0255004407590758
2021-07-31,-1,-0.6671096162636861,933.036521480371,111.15,-423.7430026689293,239.86,200000,205346.0059827126,5346.00598271261,1.026730029913563
2021-08-01,0,0.7283488281809137,0.0,115.53,0.0,235.45,200000,197076.66880358726,-2923.331196412735,0.9853833440179364
2021-08-02,1,1.0800002233579302,-854.9222141401494,115.26,423.6750124765398,232.58,200000,197076.66880358726,-2923.331196412735,0.9853833440179364
2021-08-03,2,1.681499392384443,0.0,114.05,0.0,226.02,200000,198821.5210063238,-1178.4789936761954,0.994107605031619
2021-08-04,0,0.5916025775104111,0.0,118.08,0.0,244.38,200000,198821.5210063238,-1178.4789936761954,0.994107605031619
2021-08-05,0,-0.16343184523247747,0.0,119.03,0.0,252.84,200000,198821.5210063238,-1178.4789936761954,0.994107605031619
2021-08-06,0,0.5470968158412588,0.0,126.93,0.0,263.09,200000,198821.5210063238,-1178.4789936761954,0.994107605031619
2021-08-07,1,1.1411348307919276,-740.9313594928964,134.17,365.70930545989006,271.83,200000,198821.5210063238,-1178.4789936761954,0.994107605031619
2021-08-08,1,0.29734155307274396,-740.9313594928964,123.48,365.70930545989006,257.12,200000,185521.38089002977,-14478.619109970226,0.9276069044501489
2021-08-09,1,0.5435517366874935,-740.9313594928964,130.65,365.70930545989006,269.31,200000,195291.8551711499,-4708.144828850112,0.9764592758557494
2021-08-10,1,1.0879776395998484,-740.9313594928964,131.87,365.70930545989006,266.34,200000,195109.63479251537,-4890.365207484632,0.9755481739625769
2021-08-11,2,1.8711736188155663,0.0,137.18,0.0,268.03,200000,202441.419759145,2441.4197591450065,1.012207098795725
2021-08-12,2,1.9230842040557137,0.0,133.6,0.0,257.42,200000,202441.419759145,2441.4197591450065,1.012207098795725
2021-08-13,2,2.078024003073331,0.0,144.93,0.0,272.89,200000,202441.419759145,2441.4197591450065,1.012207098795725
2021-08-14,2,1.8533251075172226,0.0,144.89,0.0,271.6,200000,202441.419759145,2441.4197591450065,1.012207098795725
2021-08-15,2,2.504104931503891,0.0,154.82,0.0,271.86,200000,202441.419759145,2441.4197591450065,1.012207098795725
2021-08-16,2,1.9629399858449423,0.0,150.12,0.0,266.5,200000,202441.419759145,2441.4197591450065,1.012207098795725
2021-08-17,2,1.4696658528653739,0.0,141.45,0.0,256.23,200000,202441.419759145,2441.4197591450065,1.012207098795725
2021-08-18,2,1.4811568639801231,0.0,140.76,0.0,252.51,200000,202441.419759145,2441.4197591450065,1.012207098795725
2021-08-19,2,1.362477313632867,0.0,147.37,0.0,264.19,200000,202441.419759145,2441.4197591450065,1.012207098795725
2021-08-20,0,0.8967033982751831,0.0,153.75,0.0,282.06,200000,202441.419759145,2441.4197591450065,1.012207098795725
2021-08-21,0,0.7041563867372439,0.0,155.89,0.0,287.98,200000,202441.419759145,2441.4197591450065,1.012207098795725
2021-08-22,0,0.124031769158378,0.0,160.54,0.0,306.38,200000,202441.419759145,2441.4197591450065,1.012207098795725
2021-08-23,0,-0.05693732352609834,0.0,165.12,0.0,318.17,200000,202441.419759145,2441.4197591450065,1.012207098795725
2021-08-24,0,-0.5415826765956167,0.0,155.3,0.0,307.33,200000,202441.419759145,2441.4197591450065,1.012207098795725
2021-08-25,0,-0.11449478378152726,0.0,163.8,0.0,314.29,200000,202441.419759145,2441.4197591450065,1.012207098795725
2021-08-26,-1,-1.1287077930869227,702.9215963859201,144.0,-347.36002017698183,291.4,200000,202441.419759145,2441.4197591450065,1.012207098795725
2021-08-27,-2,-1.463964945859128,0.0,152.3,0.0,315.0,200000,204804.8669853186,4804.8669853186,1.024024334926593
2021-08-28,0,-0.9265650140914758,0.0,150.5,0.0,300.5,200000,204804.8669853186,4804.8669853186,1.024024334926593
2021-08-29,0,-0.7045568088556573,0.0,148.3,0.0,291.4,200000,204804.8669853186,4804.8669853186,1.024024334926593
2021-08-30,-1,-1.0427389281987136,725.2296989565107,141.2,-363.38691800092016,281.8,200000,204804.8669853186,4804.8669853186,1.024024334926593
2021-08-31,-1,-0.92837295764702,725.2296989565107,143.8,-363.38691800092016,285.8,200000,208144.01187460922,8144.011874609219,1.0407200593730461
2021-09-01,-1,-0.9613601750545461,725.2296989565107,151.7,-363.38691800092016,302.9,200000,220087.24279418137,20087.242794181366,1.1004362139709067
2021-09-02,-1,-0.9745461410562282,725.2296989565107,150.7,-363.38691800092016,302.5,200000,219216.6583280245,19216.658328024496,1.0960832916401224
2021-09-03,-1,-0.3300545956776545,725.2296989565107,156.4,-363.38691800092016,304.1,200000,223931.88668087812,23931.886680878117,1.1196594334043906
2021-09-04,0,0.16313578821794322,0.0,160.1,0.0,305.1,200000,199564.940864462,-435.059135538002,0.99782470432231
2021-09-05,2,1.2143287920154253,0.0,172.8,0.0,315.4,200000,199564.940864462,-435.059135538002,0.99782470432231
2021-09-06,1,1.068724448771627,-583.1821766933431,171.1,316.9709988317376,314.8,200000,199564.940864462,-435.059135538002,0.99782470432231
2021-09-07,0,0.028590677006688523,0.0,136.4,0.0,263.2,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-08,0,0.5739485351746431,0.0,135.4,0.0,257.1,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-09,0,0.607392504526896,0.0,137.6,0.0,261.8,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-10,0,0.041826929207718536,0.0,128.2,0.0,249.2,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-11,0,0.07018301174123069,0.0,128.5,0.0,249.8,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-12,0,-0.03020722494550871,0.0,131.3,0.0,256.2,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-13,-2,-1.5673921928545618,0.0,127.8,0.0,263.3,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-14,0,-0.7917448760208617,0.0,133.8,0.0,269.1,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-15,0,0.4236960778941483,0.0,139.8,0.0,269.3,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-16,0,0.5414717002716353,0.0,137.9,0.0,264.0,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-17,0,-0.1667932639173127,0.0,134.5,0.0,262.7,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-18,0,-0.2942781151996155,0.0,138.6,0.0,271.7,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-19,0,-0.06746813623019197,0.0,133.6,0.0,259.8,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-20,0,-0.2646178164636933,0.0,119.1,0.0,232.7,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-21,0,-0.27274437379326283,0.0,111.7,0.0,218.0,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-22,-2,-1.469516604235567,0.0,121.3,0.0,245.1,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-23,-2,-1.4830873285469477,0.0,122.6,0.0,249.1,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-24,-2,-2.193811113374978,0.0,110.6,0.0,233.6,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-25,-2,-2.148236604109072,0.0,110.7,0.0,235.8,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-26,-2,-1.7103899505961195,0.0,111.2,0.0,234.2,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-27,-2,-2.5476910288824817,0.0,104.5,0.0,234.3,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-28,-2,-2.321702704118881,0.0,100.8,0.0,229.6,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-29,-2,-1.8370311969215645,0.0,103.7,0.0,233.6,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-09-30,-2,-2.067431260261257,0.0,107.1,0.0,251.1,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-10-01,-2,-1.2652732288556476,0.0,114.9,0.0,257.5,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-10-02,0,-0.9820762740348915,0.0,114.2,0.0,252.8,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
2021-10-03,0,-0.7318095018479153,0.0,118.7,0.0,259.3,200000,195684.22287292068,-4315.777127079316,0.9784211143646034
