date,statusList,zscore,TFUELUSDT_position,TFUELUSDT_price,NEOUSDT_position,NEOUSDT_price,init,total_asset,pnl,return
2020-08-06,0,-0.7397666046720363,0.0,0.00895,0.0,12.951,200000,208023.2204914193,8023.2204914193135,1.0401161024570966
2020-08-07,0,-0.9540829376153317,0.0,0.008739,0.0,12.856,200000,208023.2204914193,8023.2204914193135,1.0401161024570966
2020-08-08,0,-0.6037633059583288,0.0,0.009057,0.0,13.123,200000,208023.2204914193,8023.2204914193135,1.0401161024570966
2020-08-09,-1,-1.0538256252082463,11830255.942414656,0.008792,-8002.739881950424,12.997,200000,208023.2204914193,8023.2204914193135,1.0401161024570966
2020-08-10,-2,-2.1133912324985245,0.0,0.009303,0.0,14.526,200000,214214.1489843476,14214.148984347587,1.0710707449217378
2020-08-11,-2,-1.413846887046582,0.0,0.008995,0.0,13.686,200000,214214.1489843476,14214.148984347587,1.0710707449217378
2020-08-12,-1,-1.086507769809002,11250743.118925817,0.00952,-7467.029733140951,14.344,200000,214214.1489843476,14214.148984347587,1.0710707449217378
2020-08-13,-2,-1.5572085552812602,0.0,0.009449,0.0,14.545,200000,216513.82472215267,16513.82472215267,1.0825691236107633
2020-08-14,-2,-1.6727537662889826,0.0,0.009512,0.0,14.813,200000,216513.82472215267,16513.82472215267,1.0825691236107633
2020-08-15,-2,-2.2398078463798328,0.0,0.009312,0.0,15.103,200000,216513.82472215267,16513.82472215267,1.0825691236107633
2020-08-16,-2,-1.9658871220676104,0.0,0.009515,0.0,15.49,200000,216513.82472215267,16513.82472215267,1.0825691236107633
2020-08-17,-2,-2.465783423926276,0.0,0.009588,0.0,16.56,200000,216513.82472215267,16513.82472215267,1.0825691236107633
2020-08-18,-1,-1.0524510868174104,10728065.836991016,0.010091,-6715.6893524240895,16.12,200000,216513.82472215267,16513.82472215267,1.0825691236107633
2020-08-19,-2,-1.3557515621234877,0.0,0.009648,0.0,15.834,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-08-20,-2,-1.8726838669308992,0.0,0.010312,0.0,17.842,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-08-21,0,0.0965512145807451,0.0,0.010778,0.0,16.387,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-08-22,-2,-1.4670028824669679,0.0,0.011107,0.0,18.936,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-08-23,0,0.11430826273894655,0.0,0.011831,0.0,18.17,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-08-24,2,2.5542428452513932,0.0,0.0138,0.0,18.074,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-08-25,2,1.50322096984741,0.0,0.012263,0.0,17.023,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-08-26,0,0.651696448706157,0.0,0.011769,0.0,17.322,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-08-27,0,-0.9830768447218222,0.0,0.010563,0.0,17.649,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-08-28,0,-0.7079188244255885,0.0,0.011119,0.0,18.294,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-08-29,-2,-1.9576161672559271,0.0,0.011252,0.0,21.141,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-08-30,-2,-1.6288302591027206,0.0,0.011099,0.0,20.662,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-08-31,-2,-1.6077661034134574,0.0,0.010737,0.0,20.443,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-09-01,-2,-1.8998096725753404,0.0,0.01048,0.0,21.517,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-09-02,-2,-1.6285093549139866,0.0,0.009943,0.0,20.33,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-09-03,-2,-1.584522702904761,0.0,0.008438,0.0,17.725,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-09-04,-2,-1.4391998599456521,0.0,0.008947,0.0,18.904,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-09-05,-1,-1.1465050178278877,13267945.241540428,0.008266,-6465.033916916599,16.964,200000,219345.67073314637,19345.67073314637,1.096728353665732
2020-09-06,-1,-0.9417683207565215,13267945.241540428,0.00855,-6465.033916916599,17.156,200000,224355.05369379185,24355.05369379185,1.1217752684689593
2020-09-07,-1,-1.1742353296344146,13267945.241540428,0.008506,-6465.033916916599,18.204,200000,230546.61964809266,30546.61964809266,1.1527330982404633
2020-09-08,-1,-0.9248460180240899,13267945.241540428,0.008242,-6465.033916916599,17.122,200000,220048.7154062222,20048.71540622221,1.100243577031111
2020-09-09,-1,-0.5444590869898248,13267945.241540428,0.008849,-6465.033916916599,17.282,200000,229136.7635945439,29136.76359454391,1.1456838179727196
2020-09-10,-1,-0.6098432706736292,13267945.241540428,0.009219,-6465.033916916599,18.462,200000,241674.64335587545,41674.64335587545,1.2083732167793773
2020-09-11,-1,-0.9569424523136494,13267945.241540428,0.009351,-6465.033916916599,20.319,200000,255431.58011147293,55431.580111472926,1.2771579005573646
2020-09-12,-1,-1.0280698584359598,13267945.241540428,0.009647,-6465.033916916599,21.725,200000,268448.72959015367,68448.72959015367,1.3422436479507684
2020-09-13,-1,-0.9440922381962559,13267945.241540428,0.009166,-6465.033916916599,20.339,200000,253106.31092012627,53106.31092012627,1.2655315546006314
2020-09-14,-2,-1.2468815252122651,0.0,0.009483,0.0,22.018,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-09-15,0,-0.9004520197107796,0.0,0.009193,0.0,20.27,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-09-16,-2,-1.2144003372070264,0.0,0.009174,0.0,20.997,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-09-17,-2,-2.3720946449540445,0.0,0.009278,0.0,23.833,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-09-18,-2,-1.9934529003576238,0.0,0.009919,0.0,25.307,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-09-19,-2,-1.7361423388660322,0.0,0.009674,0.0,24.5,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-09-20,-2,-1.7351133774177994,0.0,0.009127,0.0,23.579,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-09-21,0,0.006101115805903493,0.0,0.009133,0.0,20.112,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-09-22,0,-0.058411407445599015,0.0,0.009086,0.0,20.205,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-09-23,0,-0.43833976823689486,0.0,0.008529,0.0,19.685,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-09-24,0,-0.1948827835844121,0.0,0.009617,0.0,21.813,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-09-25,0,0.5938540997268494,0.0,0.009992,0.0,21.311,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-09-26,2,1.9144646788984014,0.0,0.010968,0.0,21.004,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-09-27,2,1.225301945696203,0.0,0.010552,0.0,21.147,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-09-28,2,1.3822150943196803,0.0,0.010232,0.0,20.11,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-09-29,2,2.540791477501615,0.0,0.011389,0.0,19.691,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-09-30,2,1.9025610157784962,0.0,0.010661,0.0,19.078,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-10-01,1,1.1965014383150905,-11905555.359897444,0.009906,6277.88945997786,18.786,200000,235872.86279028817,35872.86279028817,1.179364313951441
2020-10-02,1,0.9040281167970033,-11905555.359897444,0.009329,6277.88945997786,18.089,200000,224627.66839402274,24627.668394022738,1.1231383419701138
2020-10-03,2,1.5443253078754418,0.0,0.01004,0.0,17.806,200000,243620.53887929273,43620.538879292726,1.2181026943964637
2020-10-04,1,1.1701787503970125,-12239777.87777797,0.009952,6720.566589773593,18.125,200000,243620.53887929273,43620.538879292726,1.2181026943964637
2020-10-05,1,1.1916315835457094,-12239777.87777797,0.009865,6720.566589773593,17.664,200000,239457.49700604042,39457.497006040416,1.197287485030202
2020-10-06,1,1.1137797487015486,-12239777.87777797,0.0093,6720.566589773593,16.569,200000,225183.00208929373,25183.002089293732,1.1259150104464686
2020-10-07,1,1.1407827604034833,-12239777.87777797,0.009556,6720.566589773593,16.764,200000,229626.8957110108,29626.895711010788,1.148134478555054
2020-10-08,1,1.0013482908688218,-12239777.87777797,0.009643,6720.566589773593,17.019,200000,232405.50086676975,32405.500866769755,1.1620275043338488
2020-10-09,1,0.9721312748768058,-12239777.87777797,0.009901,6720.566589773593,17.39,200000,238056.69376404246,38056.69376404246,1.1902834688202124
2020-10-10,1,1.054272943588619,-12239777.87777797,0.010102,6720.566589773593,17.534,200000,241484.65070640322,41484.65070640322,1.2074232535320162
2020-10-11,1,0.591808810751131,-12239777.87777797,0.009905,6720.566589773593,17.787,200000,240773.71781169367,40773.71781169367,1.2038685890584684
2020-10-12,1,0.3549786050356285,-12239777.87777797,0.009878,6720.566589773593,17.983,200000,241760.4748605893,41760.47486058931,1.2088023743029466
2020-10-13,1,0.6145519021934074,-12239777.87777797,0.009907,6720.566589773593,17.591,200000,239480.9663158536,39480.96631585361,1.197404831579268
2020-10-14,1,1.1971158058392732,-12239777.87777797,0.0099,6720.566589773593,16.959,200000,235147.88978597225,35147.88978597225,1.1757394489298612
2020-10-15,1,0.7420722404462103,-12239777.87777797,0.009838,6720.566589773593,17.24,200000,236277.50276927638,36277.50276927638,1.1813875138463819
2020-10-16,1,0.6432930931367511,-12239777.87777797,0.009704,6720.566589773593,17.021,200000,233165.56845049374,33165.56845049374,1.1658278422524686
2020-10-17,0,-0.04389331364289301,0.0,0.009573,0.0,17.191,200000,245258.6722584634,45258.6722584634,1.226293361292317
2020-10-18,0,0.31413638523121856,0.0,0.009858,0.0,17.428,200000,245258.6722584634,45258.6722584634,1.226293361292317
2020-10-19,0,-0.2328591404876262,0.0,0.009765,0.0,17.569,200000,245258.6722584634,45258.6722584634,1.226293361292317
2020-10-20,0,0.05745176481553022,0.0,0.009498,0.0,16.948,200000,245258.6722584634,45258.6722584634,1.226293361292317
2020-10-21,-1,-1.0395910614297719,12255580.264764313,0.010006,-6689.359378640175,18.332,200000,245258.6722584634,45258.6722584634,1.226293361292317
2020-10-22,-2,-1.7618866444356298,0.0,0.010143,0.0,18.653,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-10-23,0,-0.47646019194131756,0.0,0.010094,0.0,18.136,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-10-24,0,-0.0362671922656071,0.0,0.010287,0.0,18.312,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-10-25,0,-0.24092603847821403,0.0,0.010001,0.0,17.865,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-10-26,0,0.731362001616719,0.0,0.009737,0.0,17.084,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-10-27,2,1.7497287084710755,0.0,0.009901,0.0,17.007,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-10-28,2,2.7117045270395095,0.0,0.009571,0.0,15.87,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-10-29,2,2.5871330640552572,0.0,0.009362,0.0,15.276,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-10-30,2,2.586545660848443,0.0,0.00927,0.0,14.788,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-10-31,2,2.280104149890727,0.0,0.009301,0.0,14.702,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-01,2,1.3639140870086002,0.0,0.009161,0.0,14.941,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-02,0,0.41503627510142016,0.0,0.008963,0.0,15.215,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-03,0,0.6639071813547156,0.0,0.008755,0.0,14.676,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-04,0,0.8373604443678428,0.0,0.008475,0.0,14.049,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-05,0,0.7800737656312274,0.0,0.008693,0.0,14.401,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-06,0,-0.01098175488556111,0.0,0.00916,0.0,15.712,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-07,0,0.33856787472207645,0.0,0.008796,0.0,14.813,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-08,0,0.2616382347682002,0.0,0.009168,0.0,15.45,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-09,0,-0.4789315748781848,0.0,0.008844,0.0,15.378,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-10,0,-0.5779982492699559,0.0,0.008962,0.0,15.585,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-11,0,-0.6741065721456624,0.0,0.008863,0.0,15.391,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-12,-2,-1.4036435378269378,0.0,0.008668,0.0,15.456,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-13,-2,-1.4975443832556135,0.0,0.008936,0.0,16.007,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-14,-2,-1.77234320853287,0.0,0.008634,0.0,15.684,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-15,-2,-1.3981666923135998,0.0,0.008533,0.0,15.317,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-16,-2,-1.5004240690899848,0.0,0.00866,0.0,15.72,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-17,-2,-1.6735955576566335,0.0,0.008727,0.0,16.15,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-18,-1,-1.068976516143947,14125485.291028637,0.008698,-7816.736929721789,15.718,200000,245726.94212273415,45726.94212273415,1.2286347106136708
2020-11-19,-2,-1.5395785265797335,0.0,0.008646,0.0,16.095,200000,249408.37718037277,49408.37718037277,1.247041885901864
2020-11-20,-2,-1.347272680190975,0.0,0.008891,0.0,16.444,200000,249408.37718037277,49408.37718037277,1.247041885901864
2020-11-21,-2,-2.352680286889906,0.0,0.009271,0.0,18.32,200000,249408.37718037277,49408.37718037277,1.247041885901864
2020-11-22,-2,-1.5233420389966796,0.0,0.008973,0.0,17.18,200000,249408.37718037277,49408.37718037277,1.247041885901864
2020-11-23,-2,-2.3640350210579637,0.0,0.009236,0.0,19.093,200000,249408.37718037277,49408.37718037277,1.247041885901864
2020-11-24,-2,-1.3069066214206622,0.0,0.010515,0.0,20.499,200000,249408.37718037277,49408.37718037277,1.247041885901864
2020-11-25,2,1.4059165321228257,0.0,0.011755,0.0,19.711,200000,249408.37718037277,49408.37718037277,1.247041885901864
2020-11-26,0,0.26250129893918944,0.0,0.009628,0.0,17.192,200000,249408.37718037277,49408.37718037277,1.247041885901864
2020-11-27,0,-0.20440623230361823,0.0,0.009312,0.0,17.12,200000,249408.37718037277,49408.37718037277,1.247041885901864
2020-11-28,0,-0.18220653449309335,0.0,0.009509,0.0,17.533,200000,249408.37718037277,49408.37718037277,1.247041885901864
2020-11-29,0,-0.40432330201388395,0.0,0.009457,0.0,17.684,200000,249408.37718037277,49408.37718037277,1.247041885901864
2020-11-30,0,-0.6820732875952981,0.0,0.009765,0.0,18.577,200000,249408.37718037277,49408.37718037277,1.247041885901864
2020-12-01,1,1.0193575550082525,-12544431.001930026,0.009941,7113.758618949594,17.53,200000,249408.3771803728,49408.3771803728,1.247041885901864
2020-12-02,2,2.0512987468668435,0.0,0.010823,0.0,18.026,200000,256944.14104907608,56944.141049076075,1.2847207052453804
2020-12-03,2,1.4964551343034178,0.0,0.011109,0.0,18.853,200000,256944.14104907608,56944.141049076075,1.2847207052453804
2020-12-04,2,3.124758340730253,0.0,0.011875,0.0,17.298,200000,256944.14104907608,56944.141049076075,1.2847207052453804
2020-12-05,2,2.497509452296382,0.0,0.012431,0.0,17.975,200000,256944.14104907608,56944.141049076075,1.2847207052453804
2020-12-06,2,1.7713672888267502,0.0,0.011956,0.0,17.89,200000,256944.14104907608,56944.141049076075,1.2847207052453804
2020-12-07,2,2.397699151548689,0.0,0.01297,0.0,17.442,200000,256944.14104907608,56944.141049076075,1.2847207052453804
2020-12-08,2,2.801529643245321,0.0,0.014005,0.0,16.456,200000,256944.14104907608,56944.141049076075,1.2847207052453804
2020-12-09,2,2.9758712246715957,0.0,0.016865,0.0,16.899,200000,256944.14104907608,56944.141049076075,1.2847207052453804
2020-12-10,2,2.0577514930250294,0.0,0.015172,0.0,16.238,200000,256944.14104907608,56944.141049076075,1.2847207052453804
2020-12-11,2,1.4115697580267654,0.0,0.01376,0.0,15.898,200000,256944.14104907608,56944.141049076075,1.2847207052453804
2020-12-12,1,1.0875251491387754,-9355670.734382322,0.013732,7803.685265415661,16.463,200000,256944.14104907608,56944.141049076075,1.2847207052453804
2020-12-13,1,0.8236152288206517,-9355670.734382322,0.013928,7803.685265415661,17.261,200000,265005.1933548167,65005.1933548167,1.3250259667740836
2020-12-14,2,1.8033376355663255,0.0,0.017339,0.0,17.398,200000,283393.5996648295,83393.5996648295,1.4169679983241474
2020-12-15,2,1.4347739523946614,0.0,0.01654,0.0,17.103,200000,283393.5996648295,83393.5996648295,1.4169679983241474
2020-12-16,2,1.3874893206791905,0.0,0.017725,0.0,17.952,200000,283393.5996648295,83393.5996648295,1.4169679983241474
2020-12-17,1,1.0323817662699577,-8443882.952888072,0.016781,7972.587623497145,17.773,200000,283393.5996648295,83393.5996648295,1.4169679983241474
2020-12-18,1,1.1144775968187375,-8443882.952888072,0.017513,7972.587623497145,17.918,200000,290730.5471917506,90730.54719175061,1.453652735958753
2020-12-19,1,0.9017367528526775,-8443882.952888072,0.017049,7972.587623497145,17.835,200000,286150.86072886037,86150.86072886037,1.4307543036443018
2020-12-20,1,0.6961344871570565,-8443882.952888072,0.01639,7972.587623497145,17.541,200000,278242.40110159887,78242.40110159887,1.3912120055079944
2020-12-21,1,0.7611195170679438,-8443882.952888072,0.015772,7972.587623497145,16.514,200000,264836.23394738254,64836.23394738254,1.3241811697369128
2020-12-22,2,1.2789257374420073,0.0,0.01718,0.0,16.516,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2020-12-23,2,2.8666862176993657,0.0,0.018202,0.0,13.456,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2020-12-24,2,2.0018236737050494,0.0,0.019371,0.0,15.269,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2020-12-25,2,2.838352670853225,0.0,0.023837,0.0,15.173,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2020-12-26,2,3.567348252963744,0.0,0.035034,0.0,14.984,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2020-12-27,2,1.751251724147816,0.0,0.02702,0.0,15.112,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2020-12-28,2,1.7696827861084683,0.0,0.029779,0.0,15.63,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2020-12-29,2,1.4641050742018624,0.0,0.02797,0.0,15.054,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2020-12-30,2,1.4019324243997378,0.0,0.028098,0.0,14.722,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2020-12-31,2,1.9678828704029976,0.0,0.03333,0.0,14.256,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2021-01-01,2,1.6757911624605055,0.0,0.03345,0.0,14.461,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2021-01-02,2,1.9311178242837221,0.0,0.037912,0.0,14.426,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2021-01-03,0,0.777860760007024,0.0,0.032107,0.0,16.024,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2021-01-04,0,0.3527260108881431,0.0,0.029352,0.0,16.372,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2021-01-05,0,0.2748795859968205,0.0,0.03009,0.0,16.868,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2021-01-06,0,-0.1918295486413533,0.0,0.030533,0.0,19.535,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2021-01-07,0,-0.6424727989031327,0.0,0.028364,0.0,20.889,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2021-01-08,0,-0.7184936521968478,0.0,0.026742,0.0,19.724,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2021-01-09,0,-0.9244526965974001,0.0,0.027671,0.0,21.338,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2021-01-10,-2,-1.4914798932282658,0.0,0.026263,0.0,24.921,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2021-01-11,-2,-1.5097935049516535,0.0,0.024763,0.0,23.658,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2021-01-12,-2,-1.2390874800653924,0.0,0.025337,0.0,22.148,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2021-01-13,-1,-1.0379468068729103,5180746.632785807,0.028643,-6388.227035295703,23.229,200000,296784.25160576776,96784.25160576776,1.4839212580288388
2021-01-14,-1,-0.9068238210304246,5180746.632785807,0.029342,-6388.227035295703,23.104,200000,299607.06512267306,99607.06512267306,1.4980353256133654
2021-01-15,-1,-1.0035065609914031,5180746.632785807,0.02767,-6388.227035295703,23.493,200000,293429.87706938526,93429.87706938526,1.4671493853469264
2021-01-16,-1,-0.9365980315783854,5180746.632785807,0.027542,-6388.227035295703,23.58,200000,293322.5172524594,93322.51725245942,1.4666125862622972
2021-01-17,-1,-0.9558374776708396,5180746.632785807,0.026523,-6388.227035295703,23.841,200000,289710.6636898628,89710.66368986282,1.448553318449314
2021-01-18,-1,-1.0484322463193723,5180746.632785807,0.027466,-6388.227035295703,27.055,200000,315127.86945602024,115127.86945602024,1.5756393472801014
2021-01-19,-1,-0.7658932163734099,5180746.632785807,0.029265,-6388.227035295703,26.273,200000,319452.43910680065,119452.43910680065,1.5972621955340034
2021-01-20,-1,-0.6457896242631397,5180746.632785807,0.029638,-6388.227035295703,26.072,200000,320100.8239667353,120100.82396673528,1.6005041198336762
2021-01-21,-1,-0.6041373481148528,5180746.632785807,0.024845,-6388.227035295703,22.096,200000,269869.9146634572,69869.9146634572,1.349349573317286
2021-01-22,-1,-0.4809558146873482,5180746.632785807,0.027276,-6388.227035295703,23.469,200000,291235.34544722055,91235.34544722055,1.4561767272361028
2021-01-23,-1,-0.23787753915893411,5180746.632785807,0.029377,-6388.227035295703,24.425,200000,308227.23916844616,108227.23916844616,1.5411361958422307
2021-01-24,-1,-0.3076383393259705,5180746.632785807,0.028501,-6388.227035295703,24.401,200000,303535.5876692787,103535.58766927873,1.5176779383463936
2021-01-25,0,0.39403312390350237,0.0,0.02909,0.0,23.313,200000,295005.0689318773,95005.06893187732,1.4750253446593866
2021-01-26,2,2.180207034980914,0.0,0.033123,0.0,23.158,200000,295005.0689318773,95005.06893187732,1.4750253446593866
2021-01-27,2,1.7552760709706159,0.0,0.029239,0.0,21.033,200000,295005.0689318773,95005.06893187732,1.4750253446593866
2021-01-28,1,1.1598782224522841,-5030095.978240985,0.029324,6630.817463067595,22.245,200000,295005.0689318773,95005.06893187732,1.4750253446593866
2021-01-29,1,1.0385173890221937,-5030095.978240985,0.029445,6630.817463067595,22.549,200000,297629.479054017,97629.47905401699,1.488147395270085
2021-01-30,1,0.5356403001793982,-5030095.978240985,0.028771,6630.817463067595,22.864,200000,296327.9018655489,96327.90186554892,1.4816395093277446
2021-01-31,1,0.3926283625255031,-5030095.978240985,0.027867,6630.817463067595,22.276,200000,287881.7744329353,87881.77443293529,1.4394088721646765
2021-02-01,1,0.47786503859271456,-5030095.978240985,0.029253,6630.817463067595,23.119,200000,300443.2665801433,100443.2665801433,1.5022163329007165
2021-02-02,1,0.6414599552250339,-5030095.978240985,0.030505,6630.817463067595,23.74,200000,310858.68438946595,110858.68438946595,1.55429342194733
2021-02-03,1,1.0499087893054386,-5030095.978240985,0.032849,6630.817463067595,24.662,200000,328762.8430634112,128762.84306341119,1.643814215317056
2021-02-04,2,1.2997245837416984,0.0,0.032624,0.0,23.75,200000,301625.00537815585,101625.00537815585,1.5081250268907793
2021-02-05,1,1.0313393424257926,-4265180.086797644,0.035359,5784.906125396161,26.07,200000,301625.00537815585,101625.00537815585,1.5081250268907793
2021-02-06,1,1.0958828700613141,-4265180.086797644,0.03417,5784.906125396161,24.834,200000,289403.5622839638,89403.56228396378,1.447017811419819
2021-02-07,2,1.6936022669884747,0.0,0.03559,0.0,24.526,200000,311542.15703581774,111542.15703581774,1.5577107851790886
2021-02-08,2,1.3688700141222783,0.0,0.039173,0.0,27.38,200000,311542.15703581774,111542.15703581774,1.5577107851790886
2021-02-09,0,0.4725322913667273,0.0,0.041884,0.0,31.065,200000,311542.15703581774,111542.15703581774,1.5577107851790886
2021-02-10,0,-0.6177988863645827,0.0,0.042009,0.0,33.39,200000,311542.15703581774,111542.15703581774,1.5577107851790886
2021-02-11,0,-0.9730212319654762,0.0,0.044899,0.0,36.297,200000,311542.15703581774,111542.15703581774,1.5577107851790886
2021-02-12,0,-0.5793010347435421,0.0,0.047867,0.0,37.572,200000,311542.15703581774,111542.15703581774,1.5577107851790886
2021-02-13,0,-0.7872037402128395,0.0,0.053836,0.0,42.415,200000,311542.15703581774,111542.15703581774,1.5577107851790886
2021-02-14,0,-0.2724821911084303,0.0,0.057474,0.0,43.942,200000,311542.15703581774,111542.15703581774,1.5577107851790886
2021-02-15,2,1.9818521946189085,0.0,0.060898,0.0,41.575,200000,311542.15703581774,111542.15703581774,1.5577107851790886
2021-02-16,2,1.2338110648478222,0.0,0.057983,0.0,40.945,200000,311542.15703581774,111542.15703581774,1.5577107851790886
2021-02-17,0,0.5705990091921864,0.0,0.058393,0.0,42.551,200000,311542.15703581774,111542.15703581774,1.5577107851790886
2021-02-18,0,0.7537255432846417,0.0,0.060869,0.0,43.783,200000,311542.15703581774,111542.15703581774,1.5577107851790886
2021-02-19,2,3.5494722599033874,0.0,0.086817,0.0,47.847,200000,311542.15703581774,111542.15703581774,1.5577107851790886
2021-02-20,2,3.256927264593421,0.0,0.089168,0.0,43.866,200000,311542.15703581774,111542.15703581774,1.5577107851790886
2021-02-21,1,1.115242289505018,-1727986.5830753318,0.090146,2837.3602644427847,54.9,200000,311542.15703581774,111542.15703581774,1.5577107851790886
2021-02-22,2,2.249189229553748,0.0,0.092491,0.0,46.879,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-02-23,2,2.4560080812726426,0.0,0.084445,0.0,38.65,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-02-24,2,1.9436460659118944,0.0,0.087108,0.0,40.619,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-02-25,2,1.4244149248360065,0.0,0.078599,0.0,38.541,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-02-26,2,1.6595288961622208,0.0,0.082858,0.0,37.68,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-02-27,2,2.1465844970415384,0.0,0.094728,0.0,37.28,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-02-28,2,1.951371047407394,0.0,0.092106,0.0,35.261,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-01,2,2.21379421287253,0.0,0.112899,0.0,38.12,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-02,2,2.2489084995103608,0.0,0.122481,0.0,37.733,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-03,2,1.9273879045540518,0.0,0.128678,0.0,39.6,200000,338352.75225422496,138352.75225422496,1.6917637612711247
2021-03-04,2,2.2583595946798347,0.0,0.143324,0.0,37.827,200000,338352.75225422496,138352.75225422496,1.6917637612711247
