date,statusList,zscore,LINKUSDT_position,LINKUSDT_price,LTCUSDT_position,LTCUSDT_price,init,total_asset,pnl,return
2021-02-28,0,0.019634758756333266,0.0,24.7016,0.0,165.22,200000,223376.42506570808,23376.425065708085,1.1168821253285404
2021-03-01,2,1.3638817767180056,0.0,27.7116,0.0,175.89,200000,223376.42506570808,23376.425065708085,1.1168821253285404
2021-03-02,2,1.4351011604770936,0.0,28.4769,0.0,179.08,200000,223376.42506570808,23376.425065708085,1.1168821253285404
2021-03-03,2,1.3184045136604035,0.0,29.85,0.0,187.64,200000,223376.42506570808,23376.425065708085,1.1168821253285404
2021-03-04,0,0.4408107363075978,0.0,27.6943,0.0,180.67,200000,223376.42506570808,23376.425065708085,1.1168821253285404
2021-03-05,0,0.5932552355533294,0.0,27.8343,0.0,180.23,200000,223376.42506570808,23376.425065708085,1.1168821253285404
2021-03-06,0,0.5299532754196001,0.0,28.1479,0.0,182.85,200000,223376.42506570808,23376.425065708085,1.1168821253285404
2021-03-07,0,-0.05254530000747966,0.0,28.5932,0.0,190.75,200000,223376.42506570808,23376.425065708085,1.1168821253285404
2021-03-08,2,2.117157181738466,0.0,31.8469,0.0,191.85,200000,223376.42506570808,23376.425065708085,1.1168821253285404
2021-03-09,0,0.4283805354107919,0.0,31.4914,0.0,203.81,200000,223376.42506570808,23376.425065708085,1.1168821253285404
2021-03-10,0,-0.48519137851641353,0.0,29.9036,0.0,200.29,200000,223376.42506570808,23376.425065708085,1.1168821253285404
2021-03-11,0,-0.4736748345027562,0.0,30.1166,0.0,201.36,200000,223376.42506570808,23376.425065708085,1.1168821253285404
2021-03-12,-2,-2.9008053252272683,0.0,28.3553,0.0,220.84,200000,223376.42506570808,23376.425065708085,1.1168821253285404
2021-03-13,-2,-2.0790143432235935,0.0,29.7384,0.0,226.06,200000,223376.42506570808,23376.425065708085,1.1168821253285404
2021-03-14,-2,-1.63648858798829,0.0,28.5469,0.0,213.94,200000,223376.42506570808,23376.425065708085,1.1168821253285404
2021-03-15,-1,-1.1679882815119838,4060.0460405049253,27.5091,-556.7985070684184,200.59,200000,223376.4250657081,23376.425065708114,1.1168821253285406
2021-03-16,-1,-0.9436682970981733,4060.0460405049253,27.9099,-556.7985070684184,201.6,200000,225566.05801088156,25566.058010881563,1.127830290054408
2021-03-17,0,0.196431084218555,0.0,31.0579,0.0,205.98,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-03-18,0,-0.15769008507061213,0.0,29.3949,0.0,199.7,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-03-19,0,0.03173842355706251,0.0,29.777,0.0,199.96,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-03-20,0,-0.04218362999374617,0.0,29.6465,0.0,200.17,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-03-21,0,0.14623631457483596,0.0,29.2097,0.0,195.31,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-03-22,0,-0.08332025891236207,0.0,27.2431,0.0,185.67,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-03-23,0,-0.29291785812384313,0.0,26.7813,0.0,185.83,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-03-24,0,-0.5461215807355362,0.0,24.8684,0.0,176.05,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-03-25,0,0.33878381790387774,0.0,25.535,0.0,171.53,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-03-26,0,0.4244835066189767,0.0,27.3927,0.0,183.45,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-03-27,0,0.06533300050897188,0.0,26.8766,0.0,184.06,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-03-28,0,0.042441405181879166,0.0,26.6588,0.0,184.24,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-03-29,0,0.12130613234031827,0.0,28.0357,0.0,193.73,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-03-30,0,-0.20880436967193158,0.0,27.8301,0.0,195.74,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-03-31,0,0.9147333456684503,0.0,29.4167,0.0,196.7,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-04-01,0,0.6604142970588613,0.0,30.0684,0.0,202.86,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-04-02,2,1.5881799694431469,0.0,32.4864,0.0,211.46,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-04-03,0,0.8477481225587828,0.0,29.293,0.0,195.23,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-04-04,2,1.2833134242346076,0.0,30.7471,0.0,202.21,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-04-05,0,-0.44603026430873344,0.0,32.3791,0.0,221.48,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-04-06,0,-0.29123276758156247,0.0,34.725,0.0,237.04,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-04-07,-2,-1.5444900290450718,0.0,31.109,0.0,219.05,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-04-08,0,-0.5812636698735888,0.0,32.7884,0.0,226.11,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-04-09,-1,-1.1140070726699718,3355.080321980275,31.5893,-479.30824355613015,221.12,200000,211969.277630263,11969.277630263008,1.059846388151315
2021-04-10,-2,-3.514130662868143,0.0,31.8944,0.0,256.34,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-11,-2,-1.6275518091718253,0.0,33.8811,0.0,252.31,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-12,-2,-1.3121139919380893,0.0,33.108,0.0,244.42,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-13,-2,-1.544548203713548,0.0,35.5217,0.0,267.59,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-14,0,0.6115297315159985,0.0,41.3641,0.0,278.86,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-15,0,0.7077865883468513,0.0,42.5601,0.0,285.63,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-16,0,-0.9829756114093523,0.0,41.9861,0.0,308.43,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-17,-2,-1.3046200643934625,0.0,39.9137,0.0,300.86,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-18,0,0.03202602868648208,0.0,39.0799,0.0,273.36,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-19,0,-0.7267147180657618,0.0,35.7359,0.0,261.38,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-20,0,0.9080811672191305,0.0,38.9954,0.0,260.68,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-21,0,-0.1900144228454413,0.0,36.2274,0.0,257.69,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-22,0,-0.30246253705779547,0.0,35.1306,0.0,252.5,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-23,0,0.6764474891689766,0.0,35.2121,0.0,241.31,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-24,0,-0.22078734913081371,0.0,31.2443,0.0,224.75,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-25,0,0.20262698261374182,0.0,31.692,0.0,223.88,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-26,0,0.31069665894364945,0.0,35.13,0.0,247.42,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-27,0,0.2559747864479047,0.0,36.788,0.0,259.77,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-28,0,0.06498236580803259,0.0,36.233,0.0,258.51,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-29,0,0.49577647371460093,0.0,36.467,0.0,255.31,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-04-30,0,-0.007552962108357894,0.0,38.1,0.0,271.13,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-05-01,2,1.5026310727551058,0.0,41.257,0.0,276.78,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-05-02,0,0.9580515002075058,0.0,39.461,0.0,268.88,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-05-03,0,0.054656659172665434,0.0,42.052,0.0,294.87,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-05-04,2,1.438630200823455,0.0,45.527,0.0,305.23,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-05-05,0,-0.5968205225860725,0.0,49.575,0.0,356.04,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-05-06,-2,-1.8564178261631388,0.0,47.154,0.0,354.67,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-05-07,0,0.048808537933901865,0.0,49.129,0.0,344.89,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-05-08,0,-0.4900034252374862,0.0,48.597,0.0,347.1,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-05-09,-2,-1.6379296568166632,0.0,52.269,0.0,387.8,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-05-10,-2,-2.422403571290675,0.0,46.334,0.0,358.89,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-05-11,-2,-1.9996416360590692,0.0,48.826,0.0,377.6,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-05-12,-1,-1.0594558408154124,2736.8564576675044,41.622,-366.9891735858147,310.4,200000,227826.87896207374,27826.878962073737,1.1391343948103687
2021-05-13,-1,-0.6266715600419576,2736.8564576675044,43.287,-366.9891735858147,317.95,200000,235154.51322466304,35154.51322466304,1.1757725661233152
2021-05-14,0,0.5100955088743088,0.0,46.567,0.0,326.23,200000,220102.5623967714,20102.56239677139,1.100512811983857
2021-05-15,0,-0.2679495924117919,0.0,41.492,0.0,300.3,200000,220102.5623967714,20102.56239677139,1.100512811983857
2021-05-16,0,-0.3552677212391433,0.0,40.67,0.0,295.89,200000,220102.5623967714,20102.56239677139,1.100512811983857
2021-05-17,-1,-1.1816496686416826,2960.198004098924,37.177,-390.90427733593475,281.53,200000,220102.5623967714,20102.56239677139,1.100512811983857
2021-05-18,0,0.9299933911400338,0.0,42.566,0.0,293.98,200000,209016.81360551468,9016.813605514675,1.0450840680275735
2021-05-19,0,0.3249318798326011,0.0,26.227,0.0,185.93,200000,209016.81360551468,9016.813605514675,1.0450840680275735
2021-05-20,0,0.9617256230734927,0.0,30.606,0.0,210.74,200000,209016.81360551468,9016.813605514675,1.0450840680275735
2021-05-21,0,0.5158729921453034,0.0,25.546,0.0,179.97,200000,209016.81360551468,9016.813605514675,1.0450840680275735
2021-05-22,0,-0.17707448846628102,0.0,23.296,0.0,169.32,200000,209016.81360551468,9016.813605514675,1.0450840680275735
2021-05-23,0,0.18432711188128623,0.0,19.844,0.0,142.39,200000,209016.81360551468,9016.813605514675,1.0450840680275735
2021-05-24,0,0.930683855108391,0.0,26.412,0.0,185.32,200000,209016.81360551468,9016.813605514675,1.0450840680275735
2021-05-25,2,2.0318838566361315,0.0,27.503,0.0,183.76,200000,209016.81360551468,9016.813605514675,1.0450840680275735
2021-05-26,2,3.420094659198433,0.0,34.018,0.0,198.91,200000,209016.81360551468,9016.813605514675,1.0450840680275735
2021-05-27,2,2.1170926969457966,0.0,31.732,0.0,194.32,200000,209016.81360551468,9016.813605514675,1.0450840680275735
2021-05-28,2,1.3660064666437357,0.0,27.878,0.0,177.33,200000,209016.81360551468,9016.813605514675,1.0450840680275735
2021-05-29,1,1.0226412001573641,-4120.181620451699,25.365,637.207528826031,164.01,200000,209016.81360551468,9016.813605514675,1.0450840680275735
2021-05-30,1,1.1453082924214262,-4120.181620451699,26.818,637.207528826031,170.51,200000,219145.2864374002,19145.28643740021,1.095726432187001
2021-05-31,2,2.0385657069317715,0.0,32.098,0.0,187.97,200000,221490.50406534423,21490.504065344227,1.1074525203267211
2021-06-01,2,1.5824228529964384,0.0,30.719,0.0,182.99,200000,221490.50406534423,21490.504065344227,1.1074525203267211
2021-06-02,1,1.134066467184981,-3610.8657330509327,30.67,591.7775570838523,187.14,200000,221490.50406534423,21490.504065344227,1.1074525203267211
2021-06-03,2,1.202507274085385,0.0,32.198,0.0,193.5,200000,223244.20164239276,23244.201642392756,1.1162210082119637
2021-06-04,0,0.7392015682060352,0.0,28.826,0.0,178.44,200000,223244.20164239276,23244.201642392756,1.1162210082119637
2021-06-05,0,0.2998578337243744,0.0,27.129,0.0,172.94,200000,223244.20164239276,23244.201642392756,1.1162210082119637
2021-06-06,0,0.14703818706969404,0.0,27.532,0.0,176.41,200000,223244.20164239276,23244.201642392756,1.1162210082119637
2021-06-07,0,-0.2784995198156031,0.0,24.584,0.0,161.95,200000,223244.20164239276,23244.201642392756,1.1162210082119637
2021-06-08,0,-0.5172403079401021,0.0,24.076,0.0,160.63,200000,223244.20164239276,23244.201642392756,1.1162210082119637
2021-06-09,0,-0.6969810130345794,0.0,25.585,0.0,172.56,200000,223244.20164239276,23244.201642392756,1.1162210082119637
2021-06-10,-2,-1.6745033593483043,0.0,23.114,0.0,168.16,200000,223244.20164239276,23244.201642392756,1.1162210082119637
2021-06-11,-2,-2.06310018830154,0.0,21.478,0.0,162.83,200000,223244.20164239276,23244.201642392756,1.1162210082119637
2021-06-12,-2,-1.7838834032587265,0.0,21.67,0.0,161.8,200000,223244.20164239276,23244.201642392756,1.1162210082119637
2021-06-13,-2,-1.4885607831451666,0.0,23.312,0.0,170.85,200000,223244.20164239276,23244.201642392756,1.1162210082119637
2021-06-14,-1,-1.1996533853044513,4469.711321074616,24.973,-620.501977993198,179.89,200000,223244.20164239276,23244.201642392756,1.1162210082119637
2021-06-15,-1,-1.0242243370850226,4469.711321074616,24.482,-620.501977993198,175.15,200000,218108.39400805737,18108.394008057367,1.0905419700402867
2021-06-16,-1,-1.0325120496845406,4469.711321074616,23.044,-620.501977993198,166.57,200000,206357.04215717042,6357.042157170421,1.031785210785852
2021-06-17,-1,-0.8149479045904005,4469.711321074616,23.396,-620.501977993198,167.08,200000,208246.83655096526,8246.836550965265,1.0412341827548264
2021-06-18,-1,-1.050289489974554,4469.711321074616,21.233,-620.501977993198,156.34,200000,191914.65971983387,-8085.340280166129,0.9595732985991694
2021-06-19,-1,-1.1611607805553337,4469.711321074616,20.246,-620.501977993198,152.49,200000,185114.12203065943,-14885.877969340567,0.9255706101532972
2021-06-20,-1,-0.551714873679582,4469.711321074616,21.646,-620.501977993198,154.88,200000,192854.71760756764,-7145.28239243236,0.9642735880378382
2021-06-21,-1,-0.4965068879984498,4469.711321074616,17.365,-620.501977993198,124.46,200000,154844.2132714941,-45155.78672850589,0.7742210663574706
2021-06-22,-1,-0.2961496739738898,4469.711321074616,16.85,-620.501977993198,119.64,200000,149551.4924072135,-50448.50759278651,0.7477574620360674
2021-06-23,0,-0.015292844306373092,0.0,18.395,0.0,129.1,200000,221130.66725014703,21130.66725014703,1.1056533362507353
2021-06-24,0,0.000696448025099807,0.0,19.06,0.0,134.58,200000,221130.66725014703,21130.66725014703,1.1056533362507353
2021-06-25,0,-0.8638109473004869,0.0,16.87,0.0,125.0,200000,221130.66725014703,21130.66725014703,1.1056533362507353
2021-06-26,-1,-1.060108636895201,6522.258944376681,16.952,-871.347888920116,126.89,200000,221130.66725014703,21130.66725014703,1.1056533362507353
2021-06-27,0,0.012161780292100561,0.0,18.406,0.0,132.6,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-06-28,0,-0.34918637297742056,0.0,18.83,0.0,137.69,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-06-29,0,-0.654398419254754,0.0,19.535,0.0,144.2,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-06-30,0,-0.6720808393967747,0.0,19.516,0.0,144.26,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-01,-2,-1.5549465779533034,0.0,18.186,0.0,137.02,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-02,-2,-1.26820535722206,0.0,18.274,0.0,136.85,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-03,-2,-1.5094879539443125,0.0,18.543,0.0,140.17,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-04,-2,-1.2276406248856606,0.0,19.242,0.0,144.95,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-05,0,-0.951433801307504,0.0,18.362,0.0,137.71,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-06,2,2.0296479519679167,0.0,20.073,0.0,138.87,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-07,2,1.7132462719577002,0.0,19.788,0.0,137.41,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-08,0,0.4131237712677133,0.0,18.353,0.0,132.15,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-09,0,0.2872864274967577,0.0,18.656,0.0,134.58,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-10,0,-0.3654238031970717,0.0,18.204,0.0,133.99,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-11,0,-0.067733709820756,0.0,18.383,0.0,134.28,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-12,-2,-1.3387196377103472,0.0,17.518,0.0,133.38,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-13,-2,-1.8335204680554242,0.0,16.87,0.0,131.44,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-14,-2,-1.4626926408281842,0.0,16.936,0.0,131.07,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-15,-2,-2.016256035412482,0.0,15.764,0.0,125.86,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-16,-2,-1.6023853717635002,0.0,15.234,0.0,120.65,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-17,-1,-1.1422492180927064,7055.194736541077,15.352,-902.9708178022394,119.95,200000,216622.69919075724,16622.699190757237,1.0831134959537863
2021-07-18,-1,-0.722036555042371,7055.194736541077,15.47,-902.9708178022394,119.17,200000,216750.89493178332,16750.894931783318,1.0837544746589165
2021-07-19,-1,-0.9020286384994776,7055.194736541077,14.528,-902.9708178022394,113.13,200000,204650.9577504361,4650.957750436093,1.0232547887521806
2021-07-20,-1,-0.8814399134077228,7055.194736541077,13.742,-902.9708178022394,107.29,200000,193832.22511154978,-6167.774888450222,0.9691611255577489
2021-07-21,-1,-0.5160912050110354,7055.194736541077,15.297,-902.9708178022394,117.74,200000,214239.0979729045,14239.097972904507,1.0711954898645226
2021-07-22,0,0.07809418383418094,0.0,16.071,0.0,120.67,200000,212200.1531640018,12200.153164001793,1.061000765820009
2021-07-23,0,0.008350432021860275,0.0,16.502,0.0,124.24,200000,212200.1531640018,12200.153164001793,1.061000765820009
2021-07-24,0,-0.06268078933344028,0.0,16.683,0.0,125.99,200000,212200.1531640018,12200.153164001793,1.061000765820009
2021-07-25,0,-0.27083148375901367,0.0,16.746,0.0,127.68,200000,212200.1531640018,12200.153164001793,1.061000765820009
2021-07-26,1,1.0680210643114065,-5885.293797537214,18.028,809.5534608728894,131.06,200000,212200.1531640018,12200.153164001793,1.061000765820009
2021-07-27,2,2.4618194279416623,0.0,19.489,0.0,134.74,200000,217819.41066619143,17819.410666191427,1.0890970533309572
2021-07-28,0,0.8032447900409863,0.0,19.109,0.0,140.42,200000,217819.41066619143,17819.410666191427,1.0890970533309572
2021-07-29,1,1.020763051267954,-5622.597074501586,19.37,770.0064008278825,141.44,200000,217819.41066619143,17819.410666191427,1.0890970533309572
2021-07-30,2,3.0257328593744144,0.0,22.269,0.0,145.51,200000,230985.39353380204,30985.39353380204,1.1549269676690102
2021-07-31,2,2.725206557479081,0.0,22.713,0.0,144.37,200000,230985.39353380204,30985.39353380204,1.1549269676690102
2021-08-01,2,2.1993530139493305,0.0,22.062,0.0,140.31,200000,230985.39353380204,30985.39353380204,1.1549269676690102
2021-08-02,2,2.413963801721642,0.0,23.472,0.0,141.35,200000,230985.39353380204,30985.39353380204,1.1549269676690102
2021-08-03,2,2.3591529881096474,0.0,23.942,0.0,138.49,200000,230985.39353380204,30985.39353380204,1.1549269676690102
2021-08-04,2,1.8351959377834666,0.0,24.193,0.0,142.57,200000,230985.39353380204,30985.39353380204,1.1549269676690102
2021-08-05,2,1.5051087085735202,0.0,24.057,0.0,143.53,200000,230985.39353380204,30985.39353380204,1.1549269676690102
2021-08-06,1,1.01284587885689,-4834.353150560947,23.89,780.6197821351877,147.95,200000,230985.39353380207,30985.393533802067,1.1549269676690104
2021-08-07,1,0.7376193125280752,-4834.353150560947,24.694,780.6197821351877,155.92,200000,241093.7531304705,41093.75313047049,1.2054687656523524
2021-08-08,1,0.3826883583477925,-4834.353150560947,23.029,780.6197821351877,149.69,200000,228181.2938920843,28181.2938920843,1.1409064694604214
2021-08-09,0,-0.2339604638723937,0.0,24.197,0.0,166.31,200000,218137.36075102218,18137.360751022177,1.090686803755111
2021-08-10,0,-0.1044734673004915,0.0,24.537,0.0,165.38,200000,218137.36075102218,18137.360751022177,1.090686803755111
2021-08-11,0,0.0837052566563005,0.0,25.906,0.0,170.6,200000,218137.36075102218,18137.360751022177,1.090686803755111
2021-08-12,0,-0.06493932776426349,0.0,24.944,0.0,165.38,200000,218137.36075102218,18137.360751022177,1.090686803755111
2021-08-13,0,-0.10409926111373258,0.0,27.748,0.0,183.31,200000,218137.36075102218,18137.360751022177,1.090686803755111
2021-08-14,0,-0.4641149324302772,0.0,27.144,0.0,182.76,200000,218137.36075102218,18137.360751022177,1.090686803755111
2021-08-15,0,-0.30015674904694317,0.0,27.901,0.0,184.6,200000,218137.36075102218,18137.360751022177,1.090686803755111
2021-08-16,0,0.2350837640512807,0.0,27.944,0.0,177.93,200000,218137.36075102218,18137.360751022177,1.090686803755111
2021-08-17,0,-0.07370996573528246,0.0,26.146,0.0,168.61,200000,218137.36075102218,18137.360751022177,1.090686803755111
2021-08-18,0,-0.5821083908387558,0.0,25.341,0.0,166.65,200000,218137.36075102218,18137.360751022177,1.090686803755111
2021-08-19,0,-0.29368376938065516,0.0,27.096,0.0,175.59,200000,218137.36075102218,18137.360751022177,1.090686803755111
2021-08-20,0,-0.035239414016668,0.0,28.678,0.0,183.59,200000,218137.36075102218,18137.360751022177,1.090686803755111
2021-08-21,0,-0.17944097071026568,0.0,27.844,0.0,179.63,200000,218137.36075102218,18137.360751022177,1.090686803755111
2021-08-22,0,-0.6957702486759161,0.0,27.982,0.0,185.91,200000,218137.36075102218,18137.360751022177,1.090686803755111
2021-08-23,0,-0.3130693724670019,0.0,28.552,0.0,187.01,200000,218137.36075102218,18137.360751022177,1.090686803755111
2021-08-24,-1,-1.0192153405277864,4239.298833003385,25.728,-628.9279228203847,173.42,200000,218137.36075102218,18137.360751022177,1.090686803755111
2021-08-25,-1,-0.7482997739325725,4239.298833003385,26.612,-628.9279228203847,177.75,200000,224608.15882520942,24608.158825209423,1.1230407941260472
2021-08-26,-2,-1.7755268162301654,0.0,24.39,0.0,167.7,200000,220212.0748710481,20212.0748710481,1.1010603743552405
2021-08-27,-1,-1.0456186436995893,4228.342451441016,26.04,-624.8923804513283,176.2,200000,220212.0748710481,20212.0748710481,1.1010603743552405
2021-08-28,-2,-1.273798323328248,0.0,25.73,0.0,175.6,200000,221147.92560272405,21147.925602724048,1.1057396280136202
2021-08-29,0,-0.9844336339901735,0.0,25.76,0.0,174.3,200000,221147.92560272405,21147.925602724048,1.1057396280136202
2021-08-30,0,-0.43850735070920116,0.0,25.04,0.0,167.3,200000,221147.92560272405,21147.925602724048,1.1057396280136202
2021-08-31,2,1.2923267398871565,0.0,26.7,0.0,171.5,200000,221147.92560272405,21147.925602724048,1.1057396280136202
2021-09-01,2,2.757429723673553,0.0,29.72,0.0,180.9,200000,221147.92560272405,21147.925602724048,1.1057396280136202
2021-09-02,2,2.105231825068589,0.0,29.95,0.0,183.3,200000,221147.92560272405,21147.925602724048,1.1057396280136202
2021-09-03,-2,-1.4698965338227954,0.0,30.75,0.0,212.9,200000,221147.92560272405,21147.925602724048,1.1057396280136202
2021-09-04,-2,-1.8198844417648046,0.0,29.88,0.0,211.9,200000,221147.92560272405,21147.925602724048,1.1057396280136202
2021-09-05,-1,-1.1147623813567862,3295.7962086844122,33.55,-476.20139018674433,232.2,200000,221147.92560272405,21147.925602724048,1.1057396280136202
2021-09-06,0,1.168460516202199,0.0,34.81,0.0,219.4,200000,210899.84458539134,10899.844585391344,1.0544992229269567
2021-09-07,1,1.031748171591256,-3731.419755580172,28.26,590.7558671859701,178.5,200000,210899.84458539134,10899.844585391344,1.0544992229269567
2021-09-08,0,-0.06506890600257828,0.0,27.16,0.0,179.7,200000,206086.37581363,6086.375813630002,1.03043187906815
2021-09-09,0,0.5799812269639906,0.0,28.01,0.0,180.5,200000,206086.37581363,6086.375813630002,1.03043187906815
2021-09-10,0,0.039270310961348955,0.0,26.39,0.0,174.1,200000,206086.37581363,6086.375813630002,1.03043187906815
2021-09-11,0,-0.03872378639194042,0.0,26.99,0.0,178.6,200000,206086.37581363,6086.375813630002,1.03043187906815
2021-09-12,2,1.358766072745946,0.0,29.42,0.0,183.0,200000,206086.37581363,6086.375813630002,1.03043187906815
2021-09-13,0,-0.24073661104937388,0.0,26.96,0.0,179.4,200000,206086.37581363,6086.375813630002,1.03043187906815
2021-09-14,2,2.056368842622744,0.0,30.8,0.0,183.1,200000,206086.37581363,6086.375813630002,1.03043187906815
2021-09-15,1,1.1408561078848043,-3359.7387644869577,30.67,545.2020524170106,189.0,200000,206086.37581363,6086.375813630002,1.03043187906815
2021-09-16,1,0.8696893354760284,-3359.7387644869577,29.8,545.2020524170106,185.2,200000,201091.6352893417,1091.635289341706,1.0054581764467085
2021-09-17,0,-0.08929623890341382,0.0,27.72,0.0,180.0,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-09-18,0,0.1951609325971946,0.0,28.39,0.0,181.4,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-09-19,0,0.05712482837212103,0.0,27.36,0.0,175.6,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-09-20,0,-0.7181836123538697,0.0,23.57,0.0,157.2,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-09-21,-2,-1.3592377328097183,0.0,21.42,0.0,148.5,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-09-22,0,-0.29250546708366,0.0,24.45,0.0,161.4,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-09-23,0,0.14921052013676733,0.0,25.41,0.0,163.9,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-09-24,0,-0.2927667817004055,0.0,23.26,0.0,152.1,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-09-25,2,1.2133262964423746,0.0,24.51,0.0,151.0,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-09-26,2,1.2855101672294933,0.0,24.6,0.0,150.7,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-09-27,0,0.49924986652935,0.0,23.01,0.0,145.0,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-09-28,0,0.19195268849539604,0.0,22.1,0.0,140.6,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-09-29,0,0.29496740794270737,0.0,22.85,0.0,144.7,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-09-30,0,0.015263151143069982,0.0,24.0,0.0,153.3,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-10-01,0,0.2680799223592285,0.0,26.31,0.0,166.2,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
2021-10-02,0,0.4504425291401904,0.0,26.89,0.0,168.9,200000,201081.96493014658,1081.9649301465834,1.0054098246507328
