date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2020-07-31,2,1.6165569976303573,0.0,82.45,0.0,0.0007611,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-01,2,2.334475472354715,0.0,93.13,0.0,0.000811,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-02,2,1.6080012634919805,0.0,85.29,0.0,0.0007635,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-03,2,1.6902765269657924,0.0,87.72,0.0,0.0007699,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-04,2,1.2517676609507484,0.0,86.88,0.0,0.0007788,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-05,2,2.0434586899638862,0.0,92.2,0.0,0.0007661,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-06,2,2.3608309813653774,0.0,100.42,0.0,0.0007845,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-07,0,0.6939769752975686,0.0,96.53,0.0,0.0008578,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-08,0,0.9029653035665778,0.0,98.36,0.0,0.0008517,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-09,0,0.9972471121609144,0.0,97.72,0.0,0.0008322,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-10,0,0.3030260872393932,0.0,95.54,0.0,0.0008578,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-11,0,-0.14195124207018317,0.0,88.55,0.0,0.0008198,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-12,0,-0.39254692670711333,0.0,91.7,0.0,0.0008584,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-13,0,-0.2012311710099637,0.0,92.77,0.0,0.0008484,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-14,0,-0.4328596314575419,0.0,92.0,0.0,0.000847,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-15,0,-0.3314822910232758,0.0,93.95,0.0,0.000855,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-16,-1,-1.184193843117496,1156.4587380528314,95.06,-121205035.98600018,0.000907,200000,219865.93527860433,19865.93527860433,1.0993296763930216
2020-08-17,-1,-0.23663973070440214,1156.4587380528314,97.62,-121205035.98600018,0.0008824,200000,219844.82576276397,19844.82576276397,1.0992241288138198
2020-08-18,-1,-0.4064725942305517,1156.4587380528314,92.66,-121205035.98600018,0.0008437,200000,209418.15552936372,9418.155529363721,1.0470907776468186
2020-08-19,-1,-1.0012366676464104,1156.4587380528314,87.72,-121205035.98600018,0.0008226,200000,201147.82310407812,1147.8231040781247,1.0057391155203905
2020-08-20,-1,-0.6935420303867379,1156.4587380528314,91.5,-121205035.98600018,0.000845,200000,208234.22994000424,8234.22994000424,1.0411711497000211
2020-08-21,0,-0.006298686959500047,0.0,86.75,0.0,0.0007758,200000,213574.00667046016,13574.006670460163,1.0678700333523008
2020-08-22,0,0.3919992628245976,0.0,90.82,0.0,0.0007962,200000,213574.00667046016,13574.006670460163,1.0678700333523008
2020-08-23,1,1.0633376477059777,-1168.2201436957673,91.41,137878635.68138164,0.0007745,200000,213574.00667046016,13574.006670460163,1.0678700333523008
2020-08-24,1,0.8900836532117259,-1168.2201436957673,91.82,137878635.68138164,0.0007816,200000,215031.91524271324,15031.915242713236,1.0751595762135662
2020-08-25,1,0.21958825836299498,-1168.2201436957673,84.5,137878635.68138164,0.0007459,200000,201558.27649703488,1558.2764970348799,1.0077913824851743
2020-08-26,2,1.2735953926556522,0.0,85.8,0.0,0.0007359,200000,212342.40700162822,12342.40700162822,1.061712035008141
2020-08-27,1,1.151701263665088,-1273.7996820733547,83.35,148366690.19118795,0.0007156,200000,212342.4070016282,12342.407001628191,1.061712035008141
2020-08-28,1,1.070059190305085,-1273.7996820733547,84.99,148366690.19118795,0.0007313,200000,216760.79551623017,16760.795516230166,1.0838039775811508
2020-08-29,1,0.7459529130684512,-1273.7996820733547,85.0,148366690.19118795,0.0007416,200000,218301.7104220201,18301.710422020114,1.0915085521101007
2020-08-30,2,1.610503815892745,0.0,88.27,0.0,0.000742,200000,214692.62081638176,14692.620816381765,1.073463104081909
2020-08-31,2,1.3959729492207933,0.0,86.1,0.0,0.0007249,200000,214692.62081638176,14692.620816381765,1.073463104081909
2020-09-01,2,1.841131943954084,0.0,89.05,0.0,0.00073,200000,214692.62081638176,14692.620816381765,1.073463104081909
2020-09-02,0,0.9699019325035678,0.0,83.27,0.0,0.0007035,200000,214692.62081638176,14692.620816381765,1.073463104081909
2020-09-03,0,-0.6894401804695152,0.0,66.6,0.0,0.0006018,200000,214692.62081638176,14692.620816381765,1.073463104081909
2020-09-04,2,1.2225425279745723,0.0,72.62,0.0,0.0006042,200000,214692.62081638176,14692.620816381765,1.073463104081909
2020-09-05,2,2.3724091111681456,0.0,68.02,0.0,0.0005336,200000,214692.62081638176,14692.620816381765,1.073463104081909
2020-09-06,2,2.2885430354187615,0.0,70.12,0.0,0.0005402,200000,214692.62081638176,14692.620816381765,1.073463104081909
2020-09-07,2,2.775779984734889,0.0,76.05,0.0,0.0005492,200000,214692.62081638176,14692.620816381765,1.073463104081909
2020-09-08,2,2.4454713977855835,0.0,74.74,0.0,0.0005328,200000,214692.62081638176,14692.620816381765,1.073463104081909
2020-09-09,2,1.8449637546265087,0.0,75.5,0.0,0.0005491,200000,214692.62081638176,14692.620816381765,1.073463104081909
2020-09-10,2,1.7598531280724687,0.0,77.01,0.0,0.0005535,200000,214692.62081638176,14692.620816381765,1.073463104081909
2020-09-11,0,0.5019156380277774,0.0,77.09,0.0,0.0006032,200000,214692.62081638176,14692.620816381765,1.073463104081909
2020-09-12,1,1.1398708064445473,-1352.9910563170013,79.34,182561752.39488247,0.000588,200000,214692.62081638176,14692.620816381765,1.073463104081909
2020-09-13,2,1.361962820562311,0.0,75.53,0.0,0.0005446,200000,217460.90494575188,17460.904945751885,1.0873045247287594
2020-09-14,0,0.9059232901239839,0.0,75.13,0.0,0.0005563,200000,217460.90494575188,17460.904945751885,1.0873045247287594
2020-09-15,0,0.689581653565392,0.0,72.95,0.0,0.0005457,200000,217460.90494575188,17460.904945751885,1.0873045247287594
2020-09-16,0,0.46177358360397175,0.0,73.01,0.0,0.0005526,200000,217460.90494575188,17460.904945751885,1.0873045247287594
2020-09-17,0,0.3058979602738135,0.0,73.32,0.0,0.0005585,200000,217460.90494575188,17460.904945751885,1.0873045247287594
2020-09-18,0,0.2446627503631377,0.0,72.24,0.0,0.0005497,200000,217460.90494575188,17460.904945751885,1.0873045247287594
2020-09-19,0,0.7346704421281114,0.0,72.85,0.0,0.0005345,200000,217460.90494575188,17460.904945751885,1.0873045247287594
2020-09-20,0,0.46577127527220946,0.0,70.77,0.0,0.0005255,200000,217460.90494575188,17460.904945751885,1.0873045247287594
2020-09-21,0,0.7917631281849786,0.0,66.81,0.0,0.0004844,200000,217460.90494575188,17460.904945751885,1.0873045247287594
2020-09-22,0,0.9367421646020151,0.0,68.12,0.0,0.0004878,200000,217460.90494575188,17460.904945751885,1.0873045247287594
2020-09-23,2,1.5480282049240053,0.0,64.86,0.0,0.0004541,200000,217460.90494575188,17460.904945751885,1.0873045247287594
2020-09-24,0,0.7903305372037537,0.0,67.79,0.0,0.0004884,200000,217460.90494575188,17460.904945751885,1.0873045247287594
2020-09-25,0,0.881804366301052,0.0,68.55,0.0,0.0004914,200000,217460.90494575188,17460.904945751885,1.0873045247287594
2020-09-26,0,0.9660274984161873,0.0,69.04,0.0,0.0004925,200000,217460.90494575188,17460.904945751885,1.0873045247287594
2020-09-27,2,1.989618733290998,0.0,68.78,0.0,0.0004732,200000,217460.90494575188,17460.904945751885,1.0873045247287594
2020-09-28,1,1.1361357111707235,-1614.4090938808604,67.35,229050879.44570455,0.0004747,200000,217460.90494575188,17460.904945751885,1.0873045247287594
2020-09-29,1,1.1944483457316344,-1614.4090938808604,68.45,229050879.44570455,0.00048,200000,220450.7246100831,20450.724610083096,1.1022536230504154
2020-09-30,2,1.3746392787361519,0.0,69.17,0.0,0.0004804,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-01,2,1.3445906082682078,0.0,68.06,0.0,0.000472,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-02,0,0.3470476757177079,0.0,65.95,0.0,0.000471,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-03,0,0.7167764738264039,0.0,65.6,0.0,0.0004625,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-04,0,0.8400626979227314,0.0,66.39,0.0,0.000465,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-05,2,1.6862096059236076,0.0,67.15,0.0,0.0004551,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-06,2,1.7265707559257537,0.0,65.28,0.0,0.0004392,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-07,2,1.3967088503548197,0.0,65.94,0.0,0.0004471,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-08,0,0.41713768402964196,0.0,66.34,0.0,0.0004622,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-09,0,-0.2716991084508428,0.0,67.27,0.0,0.0004761,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-10,0,0.6803056636978605,0.0,67.92,0.0,0.0004691,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-11,0,0.43782149419733896,0.0,71.71,0.0,0.000497,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-12,0,-0.6724657595471923,0.0,71.66,0.0,0.0005071,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-13,0,0.935755686711434,0.0,71.23,0.0,0.0004882,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-14,0,0.9409165176497264,0.0,70.05,0.0,0.0004793,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-15,0,0.16634325369171402,0.0,69.27,0.0,0.00048,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-16,0,-0.20289352578588513,0.0,66.06,0.0,0.00046,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-17,0,-0.16075605555208886,0.0,67.33,0.0,0.0004688,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-18,-2,-1.4100457413651728,0.0,67.29,0.0,0.0004786,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-19,2,3.3695739141728005,0.0,74.93,0.0,0.0004754,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-20,0,-0.13788673845200813,0.0,70.65,0.0,0.0004901,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-21,0,-0.12338401600919262,0.0,74.73,0.0,0.0005182,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-22,0,-0.046677685790206015,0.0,74.98,0.0,0.000518,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-23,0,-0.07948572761252125,0.0,72.13,0.0,0.0004982,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-24,0,0.1636699024013207,0.0,73.31,0.0,0.0005028,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-25,0,0.12343241288864541,0.0,71.06,0.0,0.0004882,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-26,0,-0.4798362297053572,0.0,69.19,0.0,0.0004832,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-27,0,-0.16374788409155036,0.0,70.75,0.0,0.0004909,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-28,0,0.48595142879836,0.0,67.91,0.0,0.0004636,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-29,0,0.6253461484754178,0.0,67.1,0.0,0.0004558,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-30,2,2.412858388022791,0.0,69.69,0.0,0.0004483,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-10-31,2,2.0605666499432687,0.0,70.08,0.0,0.0004499,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-01,2,1.2067073435435163,0.0,68.79,0.0,0.0004513,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-02,0,0.19286439210134054,0.0,64.95,0.0,0.0004395,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-03,0,-0.1362316364169633,0.0,64.32,0.0,0.0004398,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-04,0,0.007885330176366466,0.0,64.75,0.0,0.0004403,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-05,2,1.509710463308687,0.0,67.78,0.0,0.0004374,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-06,0,0.26918202805426195,0.0,70.09,0.0,0.0004699,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-07,0,-0.594659848076193,0.0,66.57,0.0,0.0004578,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-08,0,-0.6160750442796997,0.0,68.06,0.0,0.0004693,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-09,0,-0.6896907283781473,0.0,68.09,0.0,0.0004703,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-10,0,-0.5328335075549335,0.0,68.86,0.0,0.0004733,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-11,0,-0.748452860301318,0.0,69.31,0.0,0.0004792,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-12,2,3.058037709557512,0.0,77.69,0.0,0.0004691,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-13,2,2.0268242511084087,0.0,77.74,0.0,0.0004794,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-14,2,1.5039644161961294,0.0,77.29,0.0,0.0004826,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-15,0,0.8044116842320724,0.0,74.98,0.0,0.0004804,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-16,2,1.5358359728563462,0.0,80.66,0.0,0.0004973,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-17,2,1.7671452436250084,0.0,83.21,0.0,0.0005021,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-18,2,1.2835809989044769,0.0,80.05,0.0,0.0004903,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-19,2,1.4785692557470973,0.0,82.21,0.0,0.0004952,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-20,2,1.4177581483474901,0.0,83.36,0.0,0.0004999,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-21,2,1.817964384853109,0.0,94.57,0.0,0.0005471,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-22,0,0.6621542239815253,0.0,90.45,0.0,0.0005564,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-23,0,0.49619214015598945,0.0,94.24,0.0,0.000583,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-24,2,1.674450800289375,0.0,114.5,0.0,0.0006555,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-25,0,0.33455075975363036,0.0,102.06,0.0,0.0006298,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-26,0,0.44741344661879867,0.0,91.83,0.0,0.0005607,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-27,0,0.32642341084624044,0.0,92.32,0.0,0.0005652,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-28,2,2.466737048834265,0.0,109.07,0.0,0.0005829,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-29,2,2.2449552440793337,0.0,108.15,0.0,0.0005733,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-11-30,1,1.1213941982221027,-970.9010878479774,112.83,172378866.62767473,0.0006355,200000,219093.53948377457,19093.53948377457,1.0954676974188728
2020-12-01,1,0.9321144974852522,-970.9010878479774,103.91,172378866.62767473,0.00059,200000,202589.8633486114,2589.8633486113977,1.012949316743057
2020-12-02,1,0.844029284903106,-970.9010878479774,105.23,172378866.62767473,0.0005979,200000,205233.24583092937,5233.2458309293725,1.026166229154647
2020-12-03,1,0.25699383334240616,-970.9010878479774,107.54,172378866.62767473,0.0006283,200000,212716.34488933953,12716.344889339525,1.0635817244466976
2020-12-04,0,0.0765408572145339,0.0,98.86,0.0,0.0005814,200000,214855.7479710955,14855.747971095494,1.0742787398554774
2020-12-05,0,0.2907995109636818,0.0,102.99,0.0,0.0005969,200000,214855.7479710955,14855.747971095494,1.0742787398554774
2020-12-06,0,0.10568317821087347,0.0,102.09,0.0,0.0005953,200000,214855.7479710955,14855.747971095494,1.0742787398554774
2020-12-07,0,-0.04588750961128753,0.0,101.53,0.0,0.0005953,200000,214855.7479710955,14855.747971095494,1.0742787398554774
2020-12-08,0,-0.0889305925304569,0.0,95.01,0.0,0.0005569,200000,214855.7479710955,14855.747971095494,1.0742787398554774
2020-12-09,0,0.026941581807878104,0.0,95.62,0.0,0.0005567,200000,214855.7479710955,14855.747971095494,1.0742787398554774
2020-12-10,0,-0.12009051476495047,0.0,92.86,0.0,0.0005434,200000,214855.7479710955,14855.747971095494,1.0742787398554774
2020-12-11,0,0.47629097022875366,0.0,93.25,0.0,0.0005316,200000,214855.7479710955,14855.747971095494,1.0742787398554774
2020-12-12,0,0.41425967440902134,0.0,94.74,0.0,0.0005399,200000,214855.7479710955,14855.747971095494,1.0742787398554774
2020-12-13,0,0.7098659559274854,0.0,97.61,0.0,0.000548,200000,214855.7479710955,14855.747971095494,1.0742787398554774
2020-12-14,-1,-1.0409739743193218,1111.054648728387,96.69,-184141025.0009389,0.0005834,200000,214855.7479710955,14855.747971095494,1.0742787398554774
2020-12-15,-1,-1.0128268550145512,1111.054648728387,96.96,-184141025.0009389,0.0005825,200000,214990.0058037513,14990.005803751294,1.0749500290187566
2020-12-16,-1,-0.5442008650438291,1111.054648728387,105.39,-184141025.0009389,0.0006198,200000,231224.65672506666,31224.656725066656,1.1561232836253332
2020-12-17,0,0.6624394535984024,0.0,108.22,0.0,0.0006077,200000,206519.91477878002,6519.9147787800175,1.0325995738939
2020-12-18,0,0.4797171314028041,0.0,108.05,0.0,0.0006137,200000,206519.91477878002,6519.9147787800175,1.0325995738939
2020-12-19,1,1.1033905629415715,-953.7264005670086,108.27,169001566.92207858,0.000611,200000,206519.91477878002,6519.9147787800175,1.0325995738939
2020-12-20,2,2.383492339066837,0.0,109.56,0.0,0.0005963,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2020-12-21,0,-0.8335046183147639,0.0,103.9,0.0,0.0006134,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2020-12-22,-2,-1.3208079562478563,0.0,105.76,0.0,0.000635,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2020-12-23,0,-0.7599898440159352,0.0,91.4,0.0,0.000541,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2020-12-24,0,0.18116013187994587,0.0,98.54,0.0,0.0005681,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2020-12-25,2,1.3767066452239518,0.0,103.12,0.0,0.000574,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2020-12-26,2,2.458893393297802,0.0,107.99,0.0,0.0005732,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2020-12-27,2,1.916409464961882,0.0,107.48,0.0,0.0005739,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2020-12-28,2,1.6428656211860797,0.0,107.11,0.0,0.0005725,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2020-12-29,0,0.8044891680442139,0.0,103.93,0.0,0.0005719,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2020-12-30,0,-0.3756541321597049,0.0,101.89,0.0,0.0005874,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2020-12-31,0,-0.8082735960038866,0.0,99.45,0.0,0.0005849,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-01,-2,-3.0393663099958474,0.0,87.97,0.0,0.0006155,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-02,-2,-3.4832497093074144,0.0,87.02,0.0,0.0008032,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-03,-2,-2.303874458841557,0.0,89.65,0.0,0.0007508,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-04,-2,-1.8806580883027824,0.0,89.01,0.0,0.0007322,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-05,-2,-1.6738543767903982,0.0,89.11,0.0,0.0007393,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-06,-2,-1.3960642160799899,0.0,94.22,0.0,0.000765,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-07,-2,-1.2311244899724656,0.0,98.96,0.0,0.0007992,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-08,-2,-1.2845202035414882,0.0,96.2,0.0,0.0008147,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-09,-2,-1.4154620673230203,0.0,109.94,0.0,0.0010065,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-10,0,-0.006076674702977308,0.0,146.54,0.0,0.0009735,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-11,0,-0.29134587142666024,0.0,125.01,0.0,0.0008877,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-12,0,0.15805361913706498,0.0,128.53,0.0,0.0008387,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-13,0,0.5702718042094351,0.0,133.1,0.0,0.0008084,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-14,0,0.8393179436437463,0.0,132.99,0.0,0.0007747,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-15,0,0.9303283817945881,0.0,124.3,0.0,0.0007204,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-16,1,1.0574812528255346,-841.9485176983022,124.85,146914426.8827855,0.0007155,200000,210234.54486926604,10234.544869266043,1.0511727243463302
2021-01-17,1,1.1682123410072742,-841.9485176983022,124.26,146914426.8827855,0.0007062,200000,208371.49107381416,8371.491073814163,1.0418574553690707
2021-01-18,2,1.2475980699356766,0.0,129.3,0.0,0.0007288,200000,212027.25389548246,12027.253895482456,1.0601362694774124
2021-01-19,2,1.2104326033501644,0.0,124.46,0.0,0.0007036,200000,212027.25389548246,12027.253895482456,1.0601362694774124
2021-01-20,1,1.0331779291340357,-875.2053739597229,121.13,151059599.526562,0.0007018,200000,212027.25389548246,12027.253895482456,1.0601362694774124
2021-01-21,1,0.7084891216101581,-875.2053739597229,99.77,151059599.526562,0.0006025,200000,178332.64887471515,-21667.351125284855,0.8916632443735757
2021-01-22,1,0.5102142640416678,-875.2053739597229,104.72,151059599.526562,0.000645,200000,189084.94845569466,-10915.051544305345,0.9454247422784733
2021-01-23,0,0.03587839823981211,0.0,105.29,0.0,0.0006917,200000,199689.70272717872,-310.29727282127715,0.9984485136358936
2021-01-24,0,0.014270183592174704,0.0,106.16,0.0,0.0006926,200000,199689.70272717872,-310.29727282127715,0.9984485136358936
2021-01-25,0,0.17801329752211023,0.0,105.0,0.0,0.0006618,200000,199689.70272717872,-310.29727282127715,0.9984485136358936
2021-01-26,0,-0.004317785345515731,0.0,104.97,0.0,0.000671,200000,199689.70272717872,-310.29727282127715,0.9984485136358936
2021-01-27,0,-0.20829758094172238,0.0,96.45,0.0,0.0006255,200000,199689.70272717872,-310.29727282127715,0.9984485136358936
2021-01-28,-2,-1.3186473922283533,0.0,102.68,0.0,0.0007498,200000,199689.70272717872,-310.29727282127715,0.9984485136358936
2021-01-29,-2,-2.1882634490912976,0.0,104.56,0.0,0.0008071,200000,199689.70272717872,-310.29727282127715,0.9984485136358936
2021-01-30,-2,-1.6114342271434896,0.0,105.17,0.0,0.0007772,200000,199689.70272717872,-310.29727282127715,0.9984485136358936
2021-01-31,-2,-1.5107813946587458,0.0,102.42,0.0,0.0007528,200000,199689.70272717872,-310.29727282127715,0.9984485136358936
2021-02-01,-2,-1.3294301037733447,0.0,103.54,0.0,0.0007557,200000,199689.70272717872,-310.29727282127715,0.9984485136358936
2021-02-02,-1,-1.1208015391381072,908.9199031733215,109.85,-125844279.5104479,0.0007934,200000,199689.70272717872,-310.29727282127715,0.9984485136358936
2021-02-03,-1,-0.6549953069043501,908.9199031733215,116.84,-125844279.5104479,0.0008064,200000,207679.02848399605,7679.028483996051,1.0383951424199802
2021-02-04,-1,-0.7430886858016679,908.9199031733215,111.0,-125844279.5104479,0.000781,200000,199174.49154989852,-825.508450101479,0.9958724577494926
2021-02-05,-1,-0.3786079609371469,908.9199031733215,120.42,-125844279.5104479,0.0008201,200000,212657.0283666497,12657.028366649698,1.0632851418332485
2021-02-06,0,-0.07819873147364305,0.0,118.94,0.0,0.0007917,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-07,0,-0.1536999266506987,0.0,118.31,0.0,0.0008,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-08,-2,-2.4965452416506295,0.0,126.16,0.0,0.001128,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-09,-2,-2.0278108056272814,0.0,137.36,0.0,0.001196,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-10,-2,-1.2471243928704052,0.0,139.75,0.0,0.0011239,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-11,0,-0.9386678001162385,0.0,164.6,0.0,0.001292,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-12,-2,-1.2860817091223768,0.0,169.76,0.0,0.0014056,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-13,2,2.880306970703461,0.0,267.61,0.0,0.0013934,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-14,2,1.9706481436012182,0.0,230.69,0.0,0.0012804,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-15,2,2.4134754072176063,0.0,259.69,0.0,0.0012961,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-16,2,1.8356004298608184,0.0,249.46,0.0,0.0012916,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-17,0,0.9327722417995856,0.0,265.96,0.0,0.0015463,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-18,2,1.3547537602561481,0.0,281.15,0.0,0.0014987,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-19,0,0.8305677519683348,0.0,323.84,0.0,0.0018465,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-20,0,-0.7588869469462808,0.0,297.28,0.0,0.0022773,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-21,-2,-2.142353588439357,0.0,301.52,0.0,0.00378,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-22,-2,-1.8653873155714178,0.0,271.7,0.0,0.0034332,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-23,-2,-1.6913864883484149,0.0,230.91,0.0,0.0030186,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-24,-2,-1.5179288074296526,0.0,237.4,0.0,0.0031333,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-25,-2,-1.4002088662960734,0.0,218.5,0.0,0.0029679,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
2021-02-26,-2,-1.260617471274717,0.0,206.7,0.0,0.0028118,200000,191213.68553216546,-8786.314467834542,0.9560684276608273
