date,statusList,zscore,MITHUSDT_position,MITHUSDT_price,NEOUSDT_position,NEOUSDT_price,init,total_asset,pnl,return
2020-08-08,0,-0.2795250755242335,0.0,0.01035,0.0,13.123,200000,195763.0162508762,-4236.983749123814,0.9788150812543809
2020-08-09,0,0.18940056325687532,0.0,0.01088,0.0,12.997,200000,195763.0162508762,-4236.983749123814,0.9788150812543809
2020-08-10,0,0.41204653073988434,0.0,0.01256,0.0,14.526,200000,195763.0162508762,-4236.983749123814,0.9788150812543809
2020-08-11,0,0.014581805084633345,0.0,0.01104,0.0,13.686,200000,195763.0162508762,-4236.983749123814,0.9788150812543809
2020-08-12,0,0.13983573286618667,0.0,0.01155,0.0,14.344,200000,195763.0162508762,-4236.983749123814,0.9788150812543809
2020-08-13,0,-0.5632802767932751,0.0,0.01084,0.0,14.545,200000,195763.0162508762,-4236.983749123814,0.9788150812543809
2020-08-14,0,-0.17431684914325907,0.0,0.01132,0.0,14.813,200000,195763.0162508762,-4236.983749123814,0.9788150812543809
2020-08-15,-1,-1.1115210687066175,9113734.462331293,0.01074,-6480.9314788742695,15.103,200000,195763.0162508762,-4236.983749123814,0.9788150812543809
2020-08-16,0,-0.08311297489630402,0.0,0.01178,0.0,15.49,200000,188792.852892376,-11207.147107624012,0.94396426446188
2020-08-17,-1,-1.1049344272703736,8074972.32217177,0.01169,-5700.267297475121,16.56,200000,188792.852892376,-11207.147107624012,0.94396426446188
2020-08-18,-1,-1.1477015929013668,8074972.32217177,0.01125,-5700.267297475121,16.12,200000,182731.74745973136,-17268.252540268644,0.9136587372986568
2020-08-19,-2,-1.8076118045174712,0.0,0.01029,0.0,15.834,200000,195959.42008544953,-4040.5799145504716,0.9797971004272477
2020-08-20,-2,-2.188261624073746,0.0,0.01076,0.0,17.842,200000,195959.42008544953,-4040.5799145504716,0.9797971004272477
2020-08-21,-2,-1.8939529772383814,0.0,0.00995,0.0,16.387,200000,195959.42008544953,-4040.5799145504716,0.9797971004272477
2020-08-22,-2,-2.4627932390771408,0.0,0.00984,0.0,18.936,200000,195959.42008544953,-4040.5799145504716,0.9797971004272477
2020-08-23,-2,-1.9066607680666925,0.0,0.0098,0.0,18.17,200000,195959.42008544953,-4040.5799145504716,0.9797971004272477
2020-08-24,-1,-1.153998201693017,9038718.638627745,0.01084,-5421.030764785037,18.074,200000,195959.42008544953,-4040.5799145504716,0.9797971004272477
2020-08-25,-2,-1.2028211975145338,0.0,0.00994,0.0,17.023,200000,198396.76352642546,-1603.236473574536,0.9919838176321273
2020-08-26,0,-0.9894656410560271,0.0,0.01031,0.0,17.322,200000,198396.76352642546,-1603.236473574536,0.9919838176321273
2020-08-27,-2,-1.3506221679688888,0.0,0.00954,0.0,17.649,200000,198396.76352642546,-1603.236473574536,0.9919838176321273
2020-08-28,-1,-1.126451382690936,9831355.97256816,0.01009,-5422.45445300168,18.294,200000,198396.76352642546,-1603.236473574536,0.9919838176321273
2020-08-29,-2,-1.4501757676239702,0.0,0.01057,0.0,21.141,200000,209115.44048728852,9115.44048728852,1.0455772024364427
2020-08-30,-2,-1.2905636760135284,0.0,0.0105,0.0,20.662,200000,209115.44048728852,9115.44048728852,1.0455772024364427
2020-08-31,0,-0.865124988727771,0.0,0.01111,0.0,20.443,200000,209115.44048728852,9115.44048728852,1.0455772024364427
2020-09-01,-1,-1.151051317740532,9557378.45005889,0.01094,-4859.307535606463,21.517,200000,209115.44048728852,9115.44048728852,1.0455772024364427
2020-09-02,-2,-1.3558286697687718,0.0,0.00972,0.0,20.33,200000,215007.4441515955,15007.444151595497,1.0750372207579775
2020-09-03,-2,-1.833778572333755,0.0,0.00743,0.0,17.725,200000,215007.4441515955,15007.444151595497,1.0750372207579775
2020-09-04,-2,-1.6043618948569212,0.0,0.008,0.0,18.904,200000,215007.4441515955,15007.444151595497,1.0750372207579775
2020-09-05,-2,-1.7943299021345143,0.0,0.00672,0.0,16.964,200000,215007.4441515955,15007.444151595497,1.0750372207579775
2020-09-06,-2,-1.5269911227406365,0.0,0.00701,0.0,17.156,200000,215007.4441515955,15007.444151595497,1.0750372207579775
2020-09-07,-2,-1.7392317490014977,0.0,0.00692,0.0,18.204,200000,215007.4441515955,15007.444151595497,1.0750372207579775
2020-09-08,-1,-1.1902646840438613,15098837.370196315,0.00712,-6278.689526678995,17.122,200000,215007.4441515955,15007.444151595497,1.0750372207579775
2020-09-09,-1,-1.0931959530990358,15098837.370196315,0.00717,-6278.689526678995,17.282,200000,216766.97634437398,16766.97634437398,1.08383488172187
2020-09-10,-2,-1.2941256088194246,0.0,0.00721,0.0,18.462,200000,222061.99275402768,22061.992754027684,1.1103099637701384
2020-09-11,-2,-1.418028804965775,0.0,0.00748,0.0,20.319,200000,222061.99275402768,22061.992754027684,1.1103099637701384
2020-09-12,-2,-1.5243603522273381,0.0,0.00747,0.0,21.725,200000,222061.99275402768,22061.992754027684,1.1103099637701384
2020-09-13,-2,-1.4385916193399015,0.0,0.00691,0.0,20.339,200000,222061.99275402768,22061.992754027684,1.1103099637701384
2020-09-14,-2,-1.5794186528352272,0.0,0.00694,0.0,22.018,200000,222061.99275402768,22061.992754027684,1.1103099637701384
2020-09-15,-2,-1.5275897334521509,0.0,0.00629,0.0,20.27,200000,222061.99275402768,22061.992754027684,1.1103099637701384
2020-09-16,-2,-1.5961192433095945,0.0,0.00611,0.0,20.997,200000,222061.99275402768,22061.992754027684,1.1103099637701384
2020-09-17,-2,-1.816034713859229,0.0,0.00615,0.0,23.833,200000,222061.99275402768,22061.992754027684,1.1103099637701384
2020-09-18,-2,-1.8401520134538378,0.0,0.00593,0.0,25.307,200000,222061.99275402768,22061.992754027684,1.1103099637701384
2020-09-19,-2,-1.6170722292087487,0.0,0.00581,0.0,24.5,200000,222061.99275402768,22061.992754027684,1.1103099637701384
2020-09-20,-2,-1.4641572483173049,0.0,0.00572,0.0,23.579,200000,222061.99275402768,22061.992754027684,1.1103099637701384
2020-09-21,-2,-1.2083035540441347,0.0,0.00516,0.0,20.112,200000,222061.99275402768,22061.992754027684,1.1103099637701384
2020-09-22,-1,-1.101827802644258,21270305.81935131,0.00522,-5495.22377515535,20.205,200000,222061.99275402768,22061.992754027684,1.1103099637701384
2020-09-23,-1,-1.147301593025976,21270305.81935131,0.00486,-5495.22377515535,19.685,200000,211547.16629598045,11547.166295980453,1.0577358314799024
2020-09-24,-1,-1.061942406045273,21270305.81935131,0.00536,-5495.22377515535,21.813,200000,233876.15539918668,33876.15539918668,1.1693807769959335
2020-09-25,-1,-0.7811139812869109,21270305.81935131,0.00552,-5495.22377515535,21.311,200000,234520.80199515488,34520.80199515488,1.1726040099757744
2020-09-26,-1,-0.6541887470784602,21270305.81935131,0.00551,-5495.22377515535,21.004,200000,232621.06523798872,32621.065237988718,1.1631053261899436
2020-09-27,-1,-0.6067991671074268,21270305.81935131,0.00551,-5495.22377515535,21.147,200000,233406.8822378359,33406.882237835904,1.1670344111891795
2020-09-28,-1,-0.32872503825004373,21270305.81935131,0.00548,-5495.22377515535,20.11,200000,227070.22600841927,27070.226008419268,1.1353511300420964
2020-09-29,-1,-0.24058555993219788,21270305.81935131,0.00536,-5495.22377515535,19.691,200000,222215.29054830704,22215.290548307035,1.111076452741535
2020-09-30,0,0.21261624687976105,0.0,0.00546,0.0,19.078,200000,210764.0021627833,10764.00216278329,1.0538200108139164
2020-10-01,0,0.41834327739068305,0.0,0.0054,0.0,18.786,200000,210764.0021627833,10764.00216278329,1.0538200108139164
2020-10-02,0,0.6023926558160828,0.0,0.00521,0.0,18.089,200000,210764.0021627833,10764.00216278329,1.0538200108139164
2020-10-03,0,0.8163265222107916,0.0,0.00512,0.0,17.806,200000,210764.0021627833,10764.00216278329,1.0538200108139164
2020-10-04,0,0.9636804590528794,0.0,0.00521,0.0,18.125,200000,210764.0021627833,10764.00216278329,1.0538200108139164
2020-10-05,2,1.7131470174867873,0.0,0.00532,0.0,17.664,200000,210764.0021627833,10764.00216278329,1.0538200108139164
2020-10-06,0,0.8213217664534553,0.0,0.00468,0.0,16.569,200000,210764.0021627833,10764.00216278329,1.0538200108139164
2020-10-07,2,1.2928600975083646,0.0,0.00494,0.0,16.764,200000,210764.0021627833,10764.00216278329,1.0538200108139164
2020-10-08,0,0.9930920742681512,0.0,0.00494,0.0,17.019,200000,210764.0021627833,10764.00216278329,1.0538200108139164
2020-10-09,2,2.105438320220322,0.0,0.00553,0.0,17.39,200000,210764.0021627833,10764.00216278329,1.0538200108139164
2020-10-10,2,1.5411125935062966,0.0,0.00543,0.0,17.534,200000,210764.0021627833,10764.00216278329,1.0538200108139164
2020-10-11,1,1.0977173958758277,-19551391.66630643,0.00539,5924.664141304978,17.787,200000,210764.0021627833,10764.00216278329,1.0538200108139164
2020-10-12,1,1.1895246377598172,-19551391.66630643,0.00553,5924.664141304978,17.983,200000,214662.43116776197,14662.43116776197,1.07331215583881
2020-10-13,2,1.311663919223703,0.0,0.00549,0.0,17.591,200000,213880.3755011097,13880.375501109695,1.0694018775055485
2020-10-14,1,1.1271890711611727,-20369559.571534254,0.00525,6305.807403181488,16.959,200000,213880.3755011097,13880.375501109695,1.0694018775055485
2020-10-15,1,0.5721733327375708,-20369559.571534254,0.00519,6305.807403181488,17.24,200000,214430.13380711162,14430.133807111619,1.072150669035558
2020-10-16,0,0.07110297795994726,0.0,0.00501,0.0,17.021,200000,208600.7211449442,8600.721144944197,1.043003605724721
2020-10-17,0,0.1241669049500873,0.0,0.0051,0.0,17.191,200000,208600.7211449442,8600.721144944197,1.043003605724721
2020-10-18,0,-0.2537334127818385,0.0,0.00511,0.0,17.428,200000,208600.7211449442,8600.721144944197,1.043003605724721
2020-10-19,-2,-1.350988794708923,0.0,0.00496,0.0,17.569,200000,208600.7211449442,8600.721144944197,1.043003605724721
2020-10-20,-2,-1.638639013201538,0.0,0.00471,0.0,16.948,200000,208600.7211449442,8600.721144944197,1.043003605724721
2020-10-21,-2,-1.684192604433443,0.0,0.00505,0.0,18.332,200000,208600.7211449442,8600.721144944197,1.043003605724721
2020-10-22,-2,-1.497735862340106,0.0,0.00515,0.0,18.653,200000,208600.7211449442,8600.721144944197,1.043003605724721
2020-10-23,0,-0.6118017362688162,0.0,0.00521,0.0,18.136,200000,208600.7211449442,8600.721144944197,1.043003605724721
2020-10-24,-1,-1.0424378502177971,20252497.19853827,0.00515,-5695.738344936221,18.312,200000,208600.7211449442,8600.721144944197,1.043003605724721
2020-10-25,-1,-0.3255236851052203,20252497.19853827,0.00518,-5695.738344936221,17.865,200000,206662.3010207138,6662.301020713814,1.033311505103569
2020-10-26,-1,-0.6796307486850193,20252497.19853827,0.00488,-5695.738344936221,17.084,200000,196138.18021375715,-3861.8197862428497,0.9806909010687858
2020-10-27,-1,-0.7548520556494621,20252497.19853827,0.00483,-5695.738344936221,17.007,200000,194686.98350127018,-5313.016498729819,0.9734349175063509
2020-10-28,0,0.0232396867922139,0.0,0.00467,0.0,15.87,200000,204412.9267619083,4412.926761908311,1.0220646338095416
2020-10-29,0,-0.5906436363436999,0.0,0.00436,0.0,15.276,200000,204412.9267619083,4412.926761908311,1.0220646338095416
2020-10-30,0,-0.8016129492709881,0.0,0.00417,0.0,14.788,200000,204412.9267619083,4412.926761908311,1.0220646338095416
2020-10-31,-1,-1.0868769670257132,25050603.769841705,0.00408,-6951.8748048533635,14.702,200000,204412.9267619083,4412.926761908311,1.0220646338095416
2020-11-01,0,0.4629509029094409,0.0,0.00439,0.0,14.941,200000,198308.73767161736,-1691.2623283826397,0.9915436883580868
2020-11-02,-2,-1.6118410290101128,0.0,0.00413,0.0,15.215,200000,198308.73767161736,-1691.2623283826397,0.9915436883580868
2020-11-03,0,-0.6689643475706804,0.0,0.00411,0.0,14.676,200000,198308.73767161736,-1691.2623283826397,0.9915436883580868
2020-11-04,0,0.6521200450379764,0.0,0.00407,0.0,14.049,200000,198308.73767161736,-1691.2623283826397,0.9915436883580868
2020-11-05,1,1.1283228770502443,-23496295.932656087,0.00422,6885.24191624253,14.401,200000,198308.73767161736,-1691.2623283826397,0.9915436883580868
2020-11-06,2,3.160983182153159,0.0,0.00499,0.0,15.712,200000,207374.3333875686,7374.333387568593,1.036871666937843
2020-11-07,2,2.258504828611643,0.0,0.00464,0.0,14.813,200000,207374.3333875686,7374.333387568593,1.036871666937843
2020-11-08,2,2.949017318189168,0.0,0.00521,0.0,15.45,200000,207374.3333875686,7374.333387568593,1.036871666937843
2020-11-09,2,2.25930426589967,0.0,0.00515,0.0,15.378,200000,207374.3333875686,7374.333387568593,1.036871666937843
2020-11-10,2,2.441847006281845,0.0,0.00547,0.0,15.585,200000,207374.3333875686,7374.333387568593,1.036871666937843
2020-11-11,2,1.6907733405774692,0.0,0.00523,0.0,15.391,200000,207374.3333875686,7374.333387568593,1.036871666937843
2020-11-12,0,0.620344915730403,0.0,0.00488,0.0,15.456,200000,207374.3333875686,7374.333387568593,1.036871666937843
2020-11-13,0,0.8826647240910096,0.0,0.00519,0.0,16.007,200000,207374.3333875686,7374.333387568593,1.036871666937843
2020-11-14,0,0.2702859663200994,0.0,0.00487,0.0,15.684,200000,207374.3333875686,7374.333387568593,1.036871666937843
2020-11-15,0,0.5705403083294237,0.0,0.00489,0.0,15.317,200000,207374.3333875686,7374.333387568593,1.036871666937843
2020-11-16,0,0.2759671978718058,0.0,0.00493,0.0,15.72,200000,207374.3333875686,7374.333387568593,1.036871666937843
2020-11-17,0,0.17254161732248643,0.0,0.00504,0.0,16.15,200000,207374.3333875686,7374.333387568593,1.036871666937843
2020-11-18,0,-0.11226059128717493,0.0,0.00482,0.0,15.718,200000,207374.3333875686,7374.333387568593,1.036871666937843
2020-11-19,-1,-1.038268410405864,22491793.209063835,0.00461,-6442.197371468425,16.095,200000,207374.3333875686,7374.333387568593,1.036871666937843
2020-11-20,-1,-0.8571317788757242,22491793.209063835,0.0048,-6442.197371468425,16.444,200000,213896.10097993317,13896.100979933166,1.0694805048996658
2020-11-21,-1,-0.4610770268646182,22491793.209063835,0.00551,-6442.197371468425,18.32,200000,241950.8364272433,41950.83642724331,1.2097541821362165
2020-11-22,0,-0.142949288803017,0.0,0.00532,0.0,17.18,200000,198394.94435717652,-1605.055642823485,0.9919747217858825
2020-11-23,0,-0.9690752109769506,0.0,0.00565,0.0,19.093,200000,198394.94435717652,-1605.055642823485,0.9919747217858825
2020-11-24,0,-0.8967434080891773,0.0,0.00611,0.0,20.499,200000,198394.94435717652,-1605.055642823485,0.9919747217858825
2020-11-25,0,0.3978745260921426,0.0,0.00634,0.0,19.711,200000,198394.94435717652,-1605.055642823485,0.9919747217858825
2020-11-26,0,0.28666777477422856,0.0,0.0055,0.0,17.192,200000,198394.94435717652,-1605.055642823485,0.9919747217858825
2020-11-27,0,0.8254742824991015,0.0,0.00565,0.0,17.12,200000,198394.94435717652,-1605.055642823485,0.9919747217858825
2020-11-28,2,1.3272718352782966,0.0,0.00594,0.0,17.533,200000,198394.94435717652,-1605.055642823485,0.9919747217858825
2020-11-29,2,1.6926184907497337,0.0,0.00614,0.0,17.684,200000,198394.94435717652,-1605.055642823485,0.9919747217858825
2020-11-30,0,0.475415589109069,0.0,0.006,0.0,18.577,200000,198394.94435717652,-1605.055642823485,0.9919747217858825
2020-12-01,0,0.27138022887492746,0.0,0.00558,0.0,17.53,200000,198394.94435717652,-1605.055642823485,0.9919747217858825
2020-12-02,1,1.098220409830437,-16560512.88457233,0.00599,5503.021867224468,18.026,200000,198394.94435717652,-1605.055642823485,0.9919747217858825
2020-12-03,1,0.32302442369264767,-16560512.88457233,0.00603,5503.021867224468,18.853,200000,203608.36395675407,3608.3639567540667,1.0180418197837704
2020-12-04,1,0.49233639751905506,-16560512.88457233,0.00559,5503.021867224468,17.298,200000,187764.53928400818,-12235.460715991823,0.9388226964200409
2020-12-05,1,0.3488233303920845,-16560512.88457233,0.00577,5503.021867224468,17.975,200000,194470.97740734217,-5529.022592657828,0.9723548870367109
2020-12-06,0,-0.12253355973284048,0.0,0.00561,0.0,17.89,200000,192850.3604349816,-7149.639565018413,0.9642518021749079
2020-12-07,0,-0.3670560685912654,0.0,0.0054,0.0,17.442,200000,192850.3604349816,-7149.639565018413,0.9642518021749079
2020-12-08,0,-0.7188178018450346,0.0,0.005,0.0,16.456,200000,192850.3604349816,-7149.639565018413,0.9642518021749079
2020-12-09,0,-0.24643183962378803,0.0,0.00529,0.0,16.899,200000,192850.3604349816,-7149.639565018413,0.9642518021749079
2020-12-10,0,-0.09644203644630171,0.0,0.00514,0.0,16.238,200000,192850.3604349816,-7149.639565018413,0.9642518021749079
2020-12-11,0,-0.7825546313859232,0.0,0.0049,0.0,15.898,200000,192850.3604349816,-7149.639565018413,0.9642518021749079
2020-12-12,0,-0.25466994902743306,0.0,0.00519,0.0,16.463,200000,192850.3604349816,-7149.639565018413,0.9642518021749079
2020-12-13,-2,-1.5953581731898505,0.0,0.00516,0.0,17.261,200000,192850.3604349816,-7149.639565018413,0.9642518021749079
2020-12-14,0,-0.9032965721304779,0.0,0.00537,0.0,17.398,200000,192850.3604349816,-7149.639565018413,0.9642518021749079
2020-12-15,0,-0.7362515421204667,0.0,0.0053,0.0,17.103,200000,192850.3604349816,-7149.639565018413,0.9642518021749079
2020-12-16,-1,-1.0762818433100434,17628003.696067788,0.00547,-5371.277864165039,17.952,200000,192850.3604349816,-7149.639565018413,0.9642518021749079
2020-12-17,0,0.0601614232375629,0.0,0.00565,0.0,17.773,200000,188715.86103200383,-11284.138967996172,0.9435793051600191
2020-12-18,2,1.9684669091644356,0.0,0.00611,0.0,17.918,200000,188715.86103200383,-11284.138967996172,0.9435793051600191
2020-12-19,2,2.9446499200258383,0.0,0.00638,0.0,17.835,200000,188715.86103200383,-11284.138967996172,0.9435793051600191
2020-12-20,2,3.93263654141716,0.0,0.00816,0.0,17.541,200000,188715.86103200383,-11284.138967996172,0.9435793051600191
2020-12-21,2,1.796928134107643,0.0,0.0066,0.0,16.514,200000,188715.86103200383,-11284.138967996172,0.9435793051600191
2020-12-22,2,3.114145915841103,0.0,0.00856,0.0,16.516,200000,188715.86103200383,-11284.138967996172,0.9435793051600191
2020-12-23,2,2.3443808315475967,0.0,0.00686,0.0,13.456,200000,188715.86103200383,-11284.138967996172,0.9435793051600191
2020-12-24,2,2.4002549312872485,0.0,0.00855,0.0,15.269,200000,188715.86103200383,-11284.138967996172,0.9435793051600191
2020-12-25,2,2.178574911602524,0.0,0.00885,0.0,15.173,200000,188715.86103200383,-11284.138967996172,0.9435793051600191
2020-12-26,2,2.7694387279148476,0.0,0.01114,0.0,14.984,200000,188715.86103200383,-11284.138967996172,0.9435793051600191
2020-12-27,2,3.4515975809301924,0.0,0.01775,0.0,15.112,200000,188715.86103200383,-11284.138967996172,0.9435793051600191
2020-12-28,2,1.667914667542707,0.0,0.01325,0.0,15.63,200000,188715.86103200383,-11284.138967996172,0.9435793051600191
2020-12-29,2,1.407907545776005,0.0,0.01248,0.0,15.054,200000,188715.86103200383,-11284.138967996172,0.9435793051600191
2020-12-30,2,1.981370022107482,0.0,0.01558,0.0,14.722,200000,188715.86103200383,-11284.138967996172,0.9435793051600191
2020-12-31,2,1.4373779476473458,0.0,0.01371,0.0,14.256,200000,188715.86103200383,-11284.138967996172,0.9435793051600191
2021-01-01,1,1.1397905711903151,-7142916.7688116515,0.01321,6524.993466288771,14.461,200000,188715.86103200383,-11284.138967996172,0.9435793051600191
2021-01-02,1,0.5980989329523028,-7142916.7688116515,0.01126,6524.993466288771,14.426,200000,174558.798561501,-25441.201438499003,0.872793992807505
2021-01-03,0,-0.06187245819251803,0.0,0.00982,0.0,16.024,200000,154302.80839792299,-45697.191602077015,0.7715140419896149
2021-01-04,0,-0.2674188161702123,0.0,0.00939,0.0,16.372,200000,154302.80839792299,-45697.191602077015,0.7715140419896149
2021-01-05,0,-0.37879399383816303,0.0,0.00948,0.0,16.868,200000,154302.80839792299,-45697.191602077015,0.7715140419896149
2021-01-06,0,-0.5717312620120114,0.0,0.01038,0.0,19.535,200000,154302.80839792299,-45697.191602077015,0.7715140419896149
2021-01-07,0,-0.9373519267092871,0.0,0.00956,0.0,20.889,200000,154302.80839792299,-45697.191602077015,0.7715140419896149
2021-01-08,0,-0.7601330309915691,0.0,0.01011,0.0,19.724,200000,154302.80839792299,-45697.191602077015,0.7715140419896149
2021-01-09,0,-0.8312804863203461,0.0,0.01067,0.0,21.338,200000,154302.80839792299,-45697.191602077015,0.7715140419896149
2021-01-10,-2,-1.3022749990683198,0.0,0.00989,0.0,24.921,200000,154302.80839792299,-45697.191602077015,0.7715140419896149
2021-01-11,-2,-1.3780666003878994,0.0,0.00852,0.0,23.658,200000,154302.80839792299,-45697.191602077015,0.7715140419896149
2021-01-12,-2,-1.245634127716037,0.0,0.0083,0.0,22.148,200000,154302.80839792299,-45697.191602077015,0.7715140419896149
2021-01-13,-1,-1.1641656324272183,8847638.09621118,0.00872,-3321.3398854432603,23.229,200000,154302.80839792299,-45697.191602077015,0.7715140419896149
2021-01-14,-1,-1.0949396737713677,8847638.09621118,0.00862,-3321.3398854432603,23.104,200000,153002.87710262145,-46997.12289737855,0.7650143855131073
2021-01-15,-1,-1.0240797884132196,8847638.09621118,0.00858,-3321.3398854432603,23.493,200000,153940.97279421042,-46059.02720578958,0.7697048639710521
2021-01-16,-1,-0.8549213208066482,8847638.09621118,0.00932,-3321.3398854432603,23.58,200000,160777.18155544027,-39222.81844455973,0.8038859077772014
2021-01-17,-1,-0.7610418424050042,8847638.09621118,0.00948,-3321.3398854432603,23.841,200000,163059.67336093477,-36940.32663906523,0.8152983668046738
2021-01-18,-1,-0.8619370677366636,8847638.09621118,0.00961,-3321.3398854432603,27.055,200000,174884.65270525683,-25115.347294743173,0.8744232635262841
2021-01-19,-1,-0.7918699112773488,8847638.09621118,0.00952,-3321.3398854432603,26.273,200000,171491.07748618122,-28508.922513818776,0.8574553874309061
2021-01-20,-1,-0.7661315468572261,8847638.09621118,0.00942,-3321.3398854432603,26.072,200000,169938.724359586,-30061.27564041401,0.84969362179793
2021-01-21,0,0.10409406877083949,0.0,0.01033,0.0,22.096,200000,136295.03297281577,-63704.96702718423,0.6814751648640789
2021-01-22,0,-0.100042589363425,0.0,0.01009,0.0,23.469,200000,136295.03297281577,-63704.96702718423,0.6814751648640789
2021-01-23,0,-0.13982886153496457,0.0,0.01022,0.0,24.425,200000,136295.03297281577,-63704.96702718423,0.6814751648640789
2021-01-24,0,0.2447227805878496,0.0,0.01067,0.0,24.401,200000,136295.03297281577,-63704.96702718423,0.6814751648640789
2021-01-25,0,0.038272058927565,0.0,0.00971,0.0,23.313,200000,136295.03297281577,-63704.96702718423,0.6814751648640789
2021-01-26,0,0.14435163753535063,0.0,0.00962,0.0,23.158,200000,136295.03297281577,-63704.96702718423,0.6814751648640789
2021-01-27,0,0.039330638328033005,0.0,0.00858,0.0,21.033,200000,136295.03297281577,-63704.96702718423,0.6814751648640789
2021-01-28,0,0.7622535989502065,0.0,0.0096,0.0,22.245,200000,136295.03297281577,-63704.96702718423,0.6814751648640789
2021-01-29,1,1.1616677058687914,-6925560.618537387,0.00984,3022.196837394469,22.549,200000,136295.03297281577,-63704.96702718423,0.6814751648640789
2021-01-30,2,3.446740314658544,0.0,0.0137,0.0,22.864,200000,162075.70495659084,-37924.29504340916,0.8103785247829542
2021-01-31,2,2.276370005252065,0.0,0.01258,0.0,22.276,200000,162075.70495659084,-37924.29504340916,0.8103785247829542
2021-02-01,2,1.3381504111864522,0.0,0.01191,0.0,23.119,200000,162075.70495659084,-37924.29504340916,0.8103785247829542
2021-02-02,2,1.5788436298315907,0.0,0.01296,0.0,23.74,200000,162075.70495659084,-37924.29504340916,0.8103785247829542
2021-02-03,2,1.9590944401230672,0.0,0.01475,0.0,24.662,200000,162075.70495659084,-37924.29504340916,0.8103785247829542
2021-02-04,2,1.830477922129341,0.0,0.01451,0.0,23.75,200000,162075.70495659084,-37924.29504340916,0.8103785247829542
2021-02-05,2,1.3685819861591046,0.0,0.01529,0.0,26.07,200000,162075.70495659084,-37924.29504340916,0.8103785247829542
2021-02-06,1,1.0248740109201526,-5763716.392481893,0.01406,3263.181625122631,24.834,200000,162075.70495659084,-37924.29504340916,0.8103785247829542
2021-02-07,1,0.7592494499878507,-5763716.392481893,0.01349,3263.181625122631,24.526,200000,157785.3266723384,-42214.673327661614,0.788926633361692
2021-02-08,1,0.6984352689767298,-5763716.392481893,0.0151,3263.181625122631,27.38,200000,176378.0304223342,-23621.96957766579,0.8818901521116711
2021-02-09,1,0.7110846925649988,-5763716.392481893,0.01735,3263.181625122631,31.065,200000,201371.2165939954,1371.2165939953993,1.006856082969977
2021-02-10,0,0.12220362776324119,0.0,0.01726,0.0,33.39,200000,152599.81542798365,-47400.184572016355,0.7629990771399182
2021-02-11,0,0.9466063369625526,0.0,0.02125,0.0,36.297,200000,152599.81542798365,-47400.184572016355,0.7629990771399182
2021-02-12,0,0.7745537347582466,0.0,0.02175,0.0,37.572,200000,152599.81542798365,-47400.184572016355,0.7629990771399182
2021-02-13,0,0.44850888403927736,0.0,0.02378,0.0,42.415,200000,152599.81542798365,-47400.184572016355,0.7629990771399182
2021-02-14,0,-0.6979619069734566,0.0,0.02147,0.0,43.942,200000,152599.81542798365,-47400.184572016355,0.7629990771399182
2021-02-15,0,-0.777956018641912,0.0,0.02043,0.0,41.575,200000,152599.81542798365,-47400.184572016355,0.7629990771399182
2021-02-16,0,-0.8800480605032017,0.0,0.02032,0.0,40.945,200000,152599.81542798365,-47400.184572016355,0.7629990771399182
2021-02-17,0,-0.7847968258583398,0.0,0.0217,0.0,42.551,200000,152599.81542798365,-47400.184572016355,0.7629990771399182
2021-02-18,0,-0.6024912088003119,0.0,0.02309,0.0,43.783,200000,152599.81542798365,-47400.184572016355,0.7629990771399182
2021-02-19,0,-0.49268954375617197,0.0,0.0253,0.0,47.847,200000,152599.81542798365,-47400.184572016355,0.7629990771399182
2021-02-20,0,-0.5939284351668723,0.0,0.02294,0.0,43.866,200000,152599.81542798365,-47400.184572016355,0.7629990771399182
2021-02-21,-2,-2.370208572349559,0.0,0.0241,0.0,54.9,200000,152599.81542798365,-47400.184572016355,0.7629990771399182
2021-02-22,-2,-1.7887311794490752,0.0,0.02116,0.0,46.879,200000,152599.81542798365,-47400.184572016355,0.7629990771399182
2021-02-23,-2,-1.4843885244837522,0.0,0.01769,0.0,38.65,200000,152599.81542798365,-47400.184572016355,0.7629990771399182
2021-02-24,-1,-1.0129832221088528,3943147.685477614,0.01935,-1878.4290040126991,40.619,200000,152599.81542798365,-47400.184572016355,0.7629990771399182
2021-02-25,-2,-1.3168192850889122,0.0,0.0176,0.0,38.541,200000,155596.94840723107,-44403.05159276893,0.7779847420361554
2021-02-26,-1,-1.1618866345838494,4507443.464867644,0.01726,-2064.7153451065697,37.68,200000,155596.94840723107,-44403.05159276893,0.7779847420361554
2021-02-27,0,2.4103805192988648,0.0,0.024,0.0,37.28,200000,124390.89331598055,-75609.10668401945,0.6219544665799027
2021-02-28,2,1.6833009250122632,0.0,0.02168,0.0,35.261,200000,124390.89331598055,-75609.10668401945,0.6219544665799027
2021-03-01,1,1.0240583052463055,-2818099.0782958893,0.02207,1631.5699543019484,38.12,200000,124390.89331598055,-75609.10668401945,0.6219544665799027
2021-03-02,1,0.4777985689952467,-2818099.0782958893,0.02071,1631.5699543019484,37.733,200000,119926.86099718328,-80073.13900281672,0.5996343049859164
2021-03-03,1,0.2580261674809222,-2818099.0782958893,0.0211,1631.5699543019484,39.6,200000,124072.06074240043,-75927.93925759957,0.6203603037120021
2021-03-04,1,0.4854999423200883,-2818099.0782958893,0.02055,1631.5699543019484,37.827,200000,119629.33272036033,-80370.66727963967,0.5981466636018016
