date,statusList,zscore,IOTAUSDT_position,IOTAUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2020-08-02,0,0.826121206384127,0.0,0.2884,0.0,0.008407,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-03,0,0.9778732488932288,0.0,0.3007,0.0,0.008596,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-04,0,0.36033106446990093,0.0,0.307,0.0,0.009153,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-05,0,0.5903990467642326,0.0,0.3051,0.0,0.008894,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-06,0,0.9323665646582892,0.0,0.3157,0.0,0.00895,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-07,2,1.4588881800072486,0.0,0.319,0.0,0.008739,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-08,2,1.3836597367099626,0.0,0.3304,0.0,0.009057,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-09,2,2.627254074697964,0.0,0.348,0.0,0.008792,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-10,2,2.644029569504497,0.0,0.3826,0.0,0.009303,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-11,2,2.1393398491109687,0.0,0.3681,0.0,0.008995,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-12,2,1.6957912264367692,0.0,0.3849,0.0,0.00952,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-13,2,1.3516248431928228,0.0,0.3771,0.0,0.009449,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-14,2,2.023197087628187,0.0,0.4074,0.0,0.009512,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-15,2,2.2515156543956185,0.0,0.4193,0.0,0.009312,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-16,2,1.7956377011314713,0.0,0.4232,0.0,0.009515,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-17,2,1.2663164352153413,0.0,0.4119,0.0,0.009588,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-18,0,0.16971671015363463,0.0,0.3945,0.0,0.010091,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-19,0,-0.007723976775868076,0.0,0.3719,0.0,0.009648,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-20,0,-0.012339360196644625,0.0,0.3987,0.0,0.010312,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-21,-1,-1.1744340787835452,220434.84896606035,0.3715,-7598028.056308353,0.010778,200000,163783.09278178285,-36216.90721821715,0.8189154639089142
2020-08-22,-1,-0.7007561065968815,220434.84896606035,0.4036,-7598028.056308353,0.011107,200000,173358.80266411885,-26641.197335881152,0.8667940133205942
2020-08-23,-2,-1.6682987239933051,0.0,0.3852,0.0,0.011831,200000,168763.85889424052,-31236.14110575948,0.8438192944712026
2020-08-24,-2,-2.3876532871504406,0.0,0.3925,0.0,0.0138,200000,168763.85889424052,-31236.14110575948,0.8438192944712026
2020-08-25,-2,-1.9050536783633947,0.0,0.3619,0.0,0.012263,200000,168763.85889424052,-31236.14110575948,0.8438192944712026
2020-08-26,-2,-1.574813918258369,0.0,0.3566,0.0,0.011769,200000,168763.85889424052,-31236.14110575948,0.8438192944712026
2020-08-27,-1,-1.1130037831246422,248620.88817654763,0.3394,-7988443.571629297,0.010563,200000,168763.85889424052,-31236.14110575948,0.8438192944712026
2020-08-28,-1,-1.1601352307248844,248620.88817654763,0.3494,-7988443.571629297,0.011119,200000,175691.6424018319,-24308.357598168106,0.8784582120091595
2020-08-29,-1,-0.8571500048188891,248620.88817654763,0.3665,-7988443.571629297,0.011252,200000,181005.52258467756,-18994.477415322443,0.9050276129233878
2020-08-30,-1,-0.7207492147672245,248620.88817654763,0.365,-7988443.571629297,0.011099,200000,179410.35938595346,-20589.64061404654,0.8970517969297673
2020-08-31,-1,-0.5118658077125025,248620.88817654763,0.3613,-7988443.571629297,0.010737,200000,175598.64552677044,-24401.354473229556,0.8779932276338522
2020-09-01,-1,-0.2386409345979336,248620.88817654763,0.3648,-7988443.571629297,0.01048,200000,174415.7886374796,-25584.211362520407,0.872078943187398
2020-09-02,-1,-0.3427549832268402,248620.88817654763,0.3381,-7988443.571629297,0.009943,200000,163487.81672520086,-36512.18327479914,0.8174390836260043
2020-09-03,-1,-0.5890734458499567,248620.88817654763,0.2732,-7988443.571629297,0.008438,200000,135329.7135072408,-64670.28649275919,0.6766485675362041
2020-09-04,-1,-0.5369734579297095,248620.88817654763,0.2889,-7988443.571629297,0.008947,200000,143299.17922957192,-56700.82077042808,0.7164958961478596
2020-09-05,-1,-0.5407959383729677,248620.88817654763,0.2646,-7988443.571629297,0.008266,200000,131817.56157460227,-68182.43842539773,0.6590878078730114
2020-09-06,0,0.0025192124504218798,0.0,0.2863,0.0,0.00855,200000,165884.89114672542,-34115.10885327458,0.8294244557336271
2020-09-07,0,0.09314236316628452,0.0,0.2844,0.0,0.008506,200000,165884.89114672542,-34115.10885327458,0.8294244557336271
2020-09-08,0,0.27756776050547377,0.0,0.2767,0.0,0.008242,200000,165884.89114672542,-34115.10885327458,0.8294244557336271
2020-09-09,0,-0.20048280222124035,0.0,0.2855,0.0,0.008849,200000,165884.89114672542,-34115.10885327458,0.8294244557336271
2020-09-10,0,-0.02866735484375918,0.0,0.2994,0.0,0.009219,200000,165884.89114672542,-34115.10885327458,0.8294244557336271
2020-09-11,0,-0.6109533817041994,0.0,0.2931,0.0,0.009351,200000,165884.89114672542,-34115.10885327458,0.8294244557336271
2020-09-12,0,-0.7948637859391341,0.0,0.2987,0.0,0.009647,200000,165884.89114672542,-34115.10885327458,0.8294244557336271
2020-09-13,-2,-1.2372551606315176,0.0,0.281,0.0,0.009166,200000,165884.89114672542,-34115.10885327458,0.8294244557336271
2020-09-14,-2,-1.8027406339018661,0.0,0.2847,0.0,0.009483,200000,165884.89114672542,-34115.10885327458,0.8294244557336271
2020-09-15,-2,-1.9108818849986304,0.0,0.2736,0.0,0.009193,200000,165884.89114672542,-34115.10885327458,0.8294244557336271
2020-09-16,-2,-1.807033761344792,0.0,0.2708,0.0,0.009174,200000,165884.89114672542,-34115.10885327458,0.8294244557336271
2020-09-17,-1,-1.191220866201135,294958.91028934106,0.2812,-8939690.188980676,0.009278,200000,165884.89114672542,-34115.10885327458,0.8294244557336271
2020-09-18,-2,-2.356316314121477,0.0,0.2735,0.0,0.009919,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-09-19,-2,-1.7721337786446452,0.0,0.2719,0.0,0.009674,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-09-20,-2,-1.285533710646576,0.0,0.2627,0.0,0.009127,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-09-21,-2,-2.173327531723465,0.0,0.2398,0.0,0.009133,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-09-22,-2,-1.7006052980224986,0.0,0.2436,0.0,0.009086,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-09-23,-2,-1.3331581711521368,0.0,0.2326,0.0,0.008529,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-09-24,-2,-1.750502952184214,0.0,0.2469,0.0,0.009617,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-09-25,-2,-1.5631469116357952,0.0,0.2558,0.0,0.009992,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-09-26,-2,-1.9028412733164055,0.0,0.263,0.0,0.010968,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-09-27,-2,-1.5152391174793556,0.0,0.2597,0.0,0.010552,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-09-28,0,-0.8445293103439308,0.0,0.2686,0.0,0.010232,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-09-29,-2,-1.5338247940353475,0.0,0.2741,0.0,0.011389,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-09-30,0,-0.4812926248297279,0.0,0.2833,0.0,0.010661,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-01,0,-0.024684413614133843,0.0,0.272,0.0,0.009906,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-02,0,0.682520911052194,0.0,0.2688,0.0,0.009329,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-03,0,-0.3700992416713659,0.0,0.2659,0.0,0.01004,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-04,0,0.3071662137681477,0.0,0.275,0.0,0.009952,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-05,0,0.31047242741540315,0.0,0.2712,0.0,0.009865,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-06,0,0.24320569042307455,0.0,0.2533,0.0,0.0093,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-07,0,0.18638935646959726,0.0,0.2574,0.0,0.009556,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-08,0,0.41783028205501593,0.0,0.2626,0.0,0.009643,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-09,0,0.48145012359755673,0.0,0.2699,0.0,0.009901,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-10,0,0.3915064584367515,0.0,0.2729,0.0,0.010102,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-11,2,1.422912272891288,0.0,0.2823,0.0,0.009905,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-12,2,1.6681675964414258,0.0,0.2877,0.0,0.009878,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-13,2,1.255008549693696,0.0,0.2842,0.0,0.009907,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-14,0,0.47034264099490786,0.0,0.2734,0.0,0.0099,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-15,0,0.7383720782418539,0.0,0.2767,0.0,0.009838,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-16,0,-0.01637444296053405,0.0,0.2639,0.0,0.009704,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-17,0,0.6832719187346366,0.0,0.2695,0.0,0.009573,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-18,0,0.16708949437031362,0.0,0.2725,0.0,0.009858,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-19,0,0.9147292997736337,0.0,0.2769,0.0,0.009765,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-20,0,0.010914523132810926,0.0,0.2635,0.0,0.009498,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-21,0,0.4409272854902444,0.0,0.2809,0.0,0.010006,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-22,0,0.24817437946613635,0.0,0.2828,0.0,0.010143,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-23,0,-0.6914553716935681,0.0,0.2761,0.0,0.010094,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-24,0,0.3630034571679558,0.0,0.288,0.0,0.010287,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-25,0,0.033972982922585104,0.0,0.2782,0.0,0.010001,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-26,0,0.48061355758272156,0.0,0.2738,0.0,0.009737,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-27,0,0.24405176924717079,0.0,0.2775,0.0,0.009901,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-28,0,0.3592000108926747,0.0,0.2692,0.0,0.009571,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-29,0,-0.49435545642124196,0.0,0.2595,0.0,0.009362,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-30,0,-0.5926644128461355,0.0,0.2571,0.0,0.00927,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-10-31,-2,-1.4038017431632228,0.0,0.2539,0.0,0.009301,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-01,0,-0.756607506622663,0.0,0.2527,0.0,0.009161,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-02,0,-0.8777724463309174,0.0,0.2467,0.0,0.008963,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-03,0,0.6739705867157394,0.0,0.2455,0.0,0.008755,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-04,0,0.07643627249092545,0.0,0.2359,0.0,0.008475,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-05,2,2.355510610371807,0.0,0.2492,0.0,0.008693,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-06,2,2.8532697435228354,0.0,0.2674,0.0,0.00916,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-07,2,2.3620025115285896,0.0,0.2573,0.0,0.008796,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-08,2,1.7389900970947845,0.0,0.2662,0.0,0.009168,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-09,0,0.6008760948523978,0.0,0.2514,0.0,0.008844,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-10,0,0.5000863812272546,0.0,0.2544,0.0,0.008962,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-11,0,0.4013586710216959,0.0,0.2513,0.0,0.008863,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-12,0,0.8454090132939212,0.0,0.2484,0.0,0.008668,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-13,0,0.8698132039551685,0.0,0.2566,0.0,0.008936,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-14,2,1.4230787177815696,0.0,0.2515,0.0,0.008634,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-15,2,1.5548070359921662,0.0,0.2503,0.0,0.008533,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-16,2,1.2584652827864606,0.0,0.2532,0.0,0.00866,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-17,2,2.4260648526946382,0.0,0.2658,0.0,0.008727,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-18,1,1.1808686416148917,-338037.3564679043,0.2572,9995770.071688317,0.008698,200000,173886.41616708995,-26113.58383291005,0.8694320808354498
2020-11-19,1,0.7979581239420672,-338037.3564679043,0.2536,9995770.071688317,0.008646,200000,172149.7016400777,-27850.298359922308,0.8607485082003885
2020-11-20,2,1.4256443954900073,0.0,0.266,0.0,0.008891,200000,174931.9612801717,-25068.0387198283,0.8746598064008585
2020-11-21,2,3.8068719171054184,0.0,0.3267,0.0,0.009271,200000,174931.9612801717,-25068.0387198283,0.8746598064008585
2020-11-22,2,2.879645543818094,0.0,0.3196,0.0,0.008973,200000,174931.9612801717,-25068.0387198283,0.8746598064008585
2020-11-23,2,3.042587953243353,0.0,0.3612,0.0,0.009236,200000,174931.9612801717,-25068.0387198283,0.8746598064008585
2020-11-24,2,1.8573842156683513,0.0,0.3845,0.0,0.010515,200000,174931.9612801717,-25068.0387198283,0.8746598064008585
2020-11-25,0,-0.1480476326754067,0.0,0.3552,0.0,0.011755,200000,174931.9612801717,-25068.0387198283,0.8746598064008585
2020-11-26,0,0.2616176256827602,0.0,0.3046,0.0,0.009628,200000,174931.9612801717,-25068.0387198283,0.8746598064008585
2020-11-27,0,0.7955520094923071,0.0,0.3126,0.0,0.009312,200000,174931.9612801717,-25068.0387198283,0.8746598064008585
2020-11-28,2,1.3120837486199188,0.0,0.3397,0.0,0.009509,200000,174931.9612801717,-25068.0387198283,0.8746598064008585
2020-11-29,2,1.3329455069456635,0.0,0.3435,0.0,0.009457,200000,174931.9612801717,-25068.0387198283,0.8746598064008585
2020-11-30,1,1.1382404764127927,-248271.30468375207,0.3523,8957089.671283754,0.009765,200000,174931.9612801717,-25068.0387198283,0.8746598064008585
2020-12-01,0,0.13781826074725384,0.0,0.3263,0.0,0.009941,200000,166900.4595762482,-33099.54042375181,0.834502297881241
2020-12-02,0,-0.2136441547448757,0.0,0.3445,0.0,0.010823,200000,166900.4595762482,-33099.54042375181,0.834502297881241
2020-12-03,0,-0.4001285721429756,0.0,0.3489,0.0,0.011109,200000,166900.4595762482,-33099.54042375181,0.834502297881241
2020-12-04,-2,-1.6635071957634218,0.0,0.322,0.0,0.011875,200000,166900.4595762482,-33099.54042375181,0.834502297881241
2020-12-05,-2,-1.4718349151166097,0.0,0.3415,0.0,0.012431,200000,166900.4595762482,-33099.54042375181,0.834502297881241
2020-12-06,-1,-1.1961784443158145,246675.22846031364,0.3383,-6979778.336243234,0.011956,200000,166900.4595762482,-33099.54042375181,0.834502297881241
2020-12-07,-2,-1.9633241616020065,0.0,0.3186,0.0,0.01297,200000,178837.456809867,-21162.543190133,0.894187284049335
2020-12-08,-2,-2.2927998690128124,0.0,0.2991,0.0,0.014005,200000,178837.456809867,-21162.543190133,0.894187284049335
2020-12-09,-2,-2.379693534331675,0.0,0.3084,0.0,0.016865,200000,178837.456809867,-21162.543190133,0.894187284049335
2020-12-10,-2,-1.943456270189696,0.0,0.2852,0.0,0.015172,200000,178837.456809867,-21162.543190133,0.894187284049335
2020-12-11,-2,-1.5486335132249125,0.0,0.2738,0.0,0.01376,200000,178837.456809867,-21162.543190133,0.894187284049335
2020-12-12,-2,-1.213929114088389,0.0,0.2907,0.0,0.013732,200000,178837.456809867,-21162.543190133,0.894187284049335
2020-12-13,-1,-1.0474883365454795,296677.9310050879,0.3014,-6420069.529360533,0.013928,200000,178837.456809867,-21162.543190133,0.894187284049335
2020-12-14,-2,-1.5324062233513802,0.0,0.3025,0.0,0.017339,200000,200409.9682504102,409.96825041019474,1.0020498412520509
2020-12-15,-2,-1.234122125711982,0.0,0.3054,0.0,0.01654,200000,200409.9682504102,409.96825041019474,1.0020498412520509
2020-12-16,-1,-1.0957381450703452,304019.9761080252,0.3296,-5653313.631887453,0.017725,200000,200409.96825041022,409.96825041022385,1.002049841252051
2020-12-17,-1,-0.9243847923953498,304019.9761080252,0.3206,-5653313.631887453,0.016781,200000,192337.06039693623,-7662.939603063773,0.9616853019846812
2020-12-18,-1,-0.9293675500860701,304019.9761080252,0.3239,-5653313.631887453,0.017513,200000,197478.55189663434,-2521.448103365663,0.9873927594831717
2020-12-19,-1,-0.6280883126798499,304019.9761080252,0.3405,-5653313.631887453,0.017049,200000,199902.14597483177,-97.85402516822796,0.9995107298741589
2020-12-20,-1,-0.5954117026039825,304019.9761080252,0.3243,-5653313.631887453,0.01639,200000,191251.4886784679,-8748.511321532103,0.9562574433923395
2020-12-21,-1,-0.622276837115895,304019.9761080252,0.3044,-5653313.631887453,0.015772,200000,181707.74332941178,-18292.25667058822,0.9085387166470589
2020-12-22,-1,-0.8794706827292612,304019.9761080252,0.3072,-5653313.631887453,0.01718,200000,190518.86485621176,-9481.13514378824,0.9525943242810588
2020-12-23,-2,-1.6802249195734762,0.0,0.2647,0.0,0.018202,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2020-12-24,-2,-1.3914290661777935,0.0,0.2944,0.0,0.019371,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2020-12-25,-2,-2.04959947081427,0.0,0.2926,0.0,0.023837,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2020-12-26,-2,-2.8269523454466277,0.0,0.2867,0.0,0.035034,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2020-12-27,-2,-1.8340656359255023,0.0,0.297,0.0,0.02702,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2020-12-28,-2,-1.7620854936246177,0.0,0.3064,0.0,0.029779,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2020-12-29,-2,-1.4404498645057695,0.0,0.3025,0.0,0.02797,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2020-12-30,-2,-1.3501254910308023,0.0,0.2954,0.0,0.028098,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2020-12-31,-2,-1.5278448446620296,0.0,0.2964,0.0,0.03333,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2021-01-01,-2,-1.4097408970251302,0.0,0.2912,0.0,0.03345,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2021-01-02,-2,-1.503682768342465,0.0,0.2863,0.0,0.037912,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2021-01-03,0,-0.9421523769495205,0.0,0.3098,0.0,0.032107,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2021-01-04,0,-0.4304163975765664,0.0,0.3433,0.0,0.029352,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2021-01-05,0,-0.364225718877581,0.0,0.352,0.0,0.03009,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2021-01-06,0,-0.10682806404339543,0.0,0.3819,0.0,0.030533,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2021-01-07,0,0.20711093207831432,0.0,0.3831,0.0,0.028364,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2021-01-08,0,0.4027861626711439,0.0,0.3693,0.0,0.026742,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2021-01-09,1,1.0822405868595075,-257913.7677109159,0.432,4026552.985114946,0.027671,200000,222837.49530223134,22837.495302231342,1.1141874765111568
2021-01-10,2,1.474002078278731,0.0,0.427,0.0,0.026263,200000,227217.31306671858,27217.313066718576,1.136086565333593
2021-01-11,1,1.1414359373329044,-308719.17536238936,0.368,4587838.974815624,0.024763,200000,227217.31306671858,27217.313066718576,1.136086565333593
2021-01-12,1,0.8929918911849076,-308719.17536238936,0.3592,4587838.974815624,0.025337,200000,227134.00389507372,27134.00389507372,1.1356700194753686
2021-01-13,1,1.0455608734336248,-308719.17536238936,0.4151,4587838.974815624,0.028643,200000,259558.80144857173,59558.80144857173,1.2977940072428586
2021-01-14,1,0.9746269560030791,-308719.17536238936,0.4251,4587838.974815624,0.029342,200000,265852.89264559175,65852.89264559175,1.3292644632279589
2021-01-15,2,1.2833991198162533,0.0,0.4324,0.0,0.02767,200000,233761.98006026747,33761.980060267466,1.1688099003013372
2021-01-16,1,1.091967940477939,-275014.09418854996,0.425,4243736.476295612,0.027542,200000,233761.9800602675,33761.980060267495,1.1688099003013375
2021-01-17,2,1.3114452235643688,0.0,0.4357,0.0,0.026523,200000,241028.99833743018,41028.99833743018,1.2051449916871508
2021-01-18,2,1.4675316718636637,0.0,0.4774,0.0,0.027466,200000,241028.99833743018,41028.99833743018,1.2051449916871508
2021-01-19,0,0.9041792843490455,0.0,0.4693,0.0,0.029265,200000,241028.99833743018,41028.99833743018,1.2051449916871508
2021-01-20,0,0.7961460095596125,0.0,0.4728,0.0,0.029638,200000,241028.99833743018,41028.99833743018,1.2051449916871508
2021-01-21,1,1.0585005701900287,-287692.76478566503,0.4189,4850654.021683038,0.024845,200000,241028.99833743015,41028.99833743015,1.2051449916871508
2021-01-22,1,1.0104733736592515,-287692.76478566503,0.4556,4850654.021683038,0.027276,200000,263379.2627317755,63379.262731775525,1.3168963136588776
2021-01-23,1,0.24785648241725206,-287692.76478566503,0.451,4850654.021683038,0.029377,200000,272247.10011331755,72247.10011331755,1.3612355005665877
2021-01-24,1,0.5774599780005809,-287692.76478566503,0.4563,4850654.021683038,0.028501,200000,269522.6988436872,69522.69884368719,1.347613494218436
2021-01-25,0,-0.36845986001862185,0.0,0.4324,0.0,0.02909,200000,224321.82433999213,24321.824339992134,1.1216091216999606
2021-01-26,-2,-1.9421560986600075,0.0,0.4332,0.0,0.033123,200000,224321.82433999213,24321.824339992134,1.1216091216999606
2021-01-27,-2,-1.6566062670933537,0.0,0.3915,0.0,0.029239,200000,224321.82433999213,24321.824339992134,1.1216091216999606
2021-01-28,-2,-1.3286405236685093,0.0,0.4038,0.0,0.029324,200000,224321.82433999213,24321.824339992134,1.1216091216999606
2021-01-29,-1,-1.028428964859284,271905.2416242329,0.4125,-3809166.6554591977,0.029445,200000,224321.82433999213,24321.824339992134,1.1216091216999606
2021-01-30,-1,-0.21824267919634194,271905.2416242329,0.4296,-3809166.6554591977,0.028771,200000,226404.025645987,26404.025645987014,1.1320201282299351
2021-01-31,-1,-0.4538774405373941,271905.2416242329,0.4079,-3809166.6554591977,0.027867,200000,217060.19524620607,17060.195246206073,1.0853009762310304
2021-02-01,-1,-0.7943736564599126,271905.2416242329,0.4164,-3809166.6554591977,0.029253,200000,224650.8947844785,24650.8947844785,1.1232544739223924
2021-02-02,-1,-0.872476580492243,271905.2416242329,0.4304,-3809166.6554591977,0.030505,200000,233226.64481985266,33226.64481985266,1.1661332240992632
2021-02-03,-1,-1.080184610348239,271905.2416242329,0.453,-3809166.6554591977,0.032849,200000,248300.3899209567,48300.38992095669,1.2415019496047834
2021-02-04,-1,-1.1709688385101609,271905.2416242329,0.4411,-3809166.6554591977,0.032624,200000,244207.65504815,44207.65504814999,1.2210382752407498
2021-02-05,-1,-0.2699807641279446,271905.2416242329,0.5176,-3809166.6554591977,0.035359,200000,275426.47683508473,75426.47683508473,1.3771323841754237
2021-02-06,0,1.1757347507774583,0.0,0.5639,0.0,0.03417,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-07,0,0.6766198776667327,0.0,0.5587,0.0,0.03559,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-08,2,2.457012614175227,0.0,0.7234,0.0,0.039173,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-09,2,1.844713685683715,0.0,0.7522,0.0,0.041884,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-10,2,2.8631615852748284,0.0,0.8853,0.0,0.042009,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-11,2,3.301472217768847,0.0,1.1757,0.0,0.044899,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-12,2,2.462982934599103,0.0,1.2363,0.0,0.047867,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-13,2,1.804855007262054,0.0,1.3157,0.0,0.053836,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-14,0,0.8475563500503138,0.0,1.1903,0.0,0.057474,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-15,0,0.8024610005245312,0.0,1.2719,0.0,0.060898,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-16,0,0.8849206524822482,0.0,1.2548,0.0,0.057983,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-17,0,0.9346492414535442,0.0,1.3007,0.0,0.058393,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-18,2,1.3182440784621767,0.0,1.4956,0.0,0.060869,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-19,0,-0.4154138755300319,0.0,1.4871,0.0,0.086817,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-20,0,-0.8201695430680599,0.0,1.3788,0.0,0.089168,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-21,0,-0.810722127487665,0.0,1.409,0.0,0.090146,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-22,-1,-1.1590629508473296,76688.40381438352,1.3115,-1087423.009834081,0.092491,200000,201153.68320512798,1153.683205127978,1.00576841602564
2021-02-23,-2,-1.426250353718472,0.0,1.0921,0.0,0.084445,200000,209229.7134648787,9229.713464878703,1.0461485673243935
2021-02-24,-2,-1.2458869190478639,0.0,1.1956,0.0,0.087108,200000,209229.7134648787,9229.713464878703,1.0461485673243935
