date,statusList,zscore,TRXUSDT_position,TRXUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2021-02-24,-2,-1.7663105383422344,0.0,0.048,0.0,0.0031333,200000,145105.6485454381,-54894.3514545619,0.7255282427271905
2021-02-25,-2,-1.5615697400747433,0.0,0.0452,0.0,0.0029679,200000,145105.6485454381,-54894.3514545619,0.7255282427271905
2021-02-26,-2,-1.3322466302233271,0.0,0.04517,0.0,0.0028118,200000,145105.6485454381,-54894.3514545619,0.7255282427271905
2021-02-27,-1,-1.0868016949680042,1559604.992964726,0.04652,-27459247.699916378,0.0026422,200000,145105.6485454381,-54894.3514545619,0.7255282427271905
2021-02-28,-1,-0.8950611584824031,1559604.992964726,0.04562,-27459247.699916378,0.0024256,200000,137754.33099996796,-62245.66900003204,0.6887716549998398
2021-03-01,-1,-0.9458870567738453,1559604.992964726,0.04784,-27459247.699916378,0.002807,200000,151689.61115709774,-48310.38884290226,0.7584480557854887
2021-03-02,-1,-0.8179908817081907,1559604.992964726,0.04687,-27459247.699916378,0.0026748,200000,146546.68176799302,-53453.318232006975,0.7327334088399651
2021-03-03,-1,-0.6835713947981865,1559604.992964726,0.04883,-27459247.699916378,0.0026857,200000,149902.813354133,-50097.18664586701,0.749514066770665
2021-03-04,-1,-0.3943095486080993,1559604.992964726,0.05142,-27459247.699916378,0.0024918,200000,148617.84215689785,-51382.15784310215,0.7430892107844893
2021-03-05,-1,-0.6983441042057835,1559604.992964726,0.05019,-27459247.699916378,0.0030274,200000,161406.70108362642,-38593.29891637358,0.8070335054181321
2021-03-06,-1,-0.6074936197318992,1559604.992964726,0.05015,-27459247.699916378,0.0029855,200000,160193.77440528135,-39806.22559471865,0.8009688720264068
2021-03-07,-1,-0.5082784301153082,1559604.992964726,0.05173,-27459247.699916378,0.0030384,200000,164110.5444974912,-35889.45550250879,0.820552722487456
2021-03-08,-1,-0.34953545805724945,1559604.992964726,0.05307,-27459247.699916378,0.0030073,200000,165346.4325845965,-34653.56741540349,0.8267321629229826
2021-03-09,-1,-0.37217314510932015,1559604.992964726,0.0532,-27459247.699916378,0.0031371,200000,169113.3915851311,-30886.60841486891,0.8455669579256555
2021-03-10,-1,-0.3657228757122347,1559604.992964726,0.05142,-27459247.699916378,0.0030958,200000,165203.22776764733,-34796.77223235267,0.8260161388382367
2021-03-11,-1,-0.39175664876100597,1559604.992964726,0.05151,-27459247.699916378,0.0031403,200000,166565.52873966045,-33434.471260339546,0.8328276436983023
2021-03-12,0,-0.013553144216406535,0.0,0.04997,0.0,0.0029625,200000,148520.20835799302,-51479.79164200698,0.7426010417899651
2021-03-13,-2,-2.9138403861698756,0.0,0.05291,0.0,0.004619,200000,148520.20835799302,-51479.79164200698,0.7426010417899651
2021-03-14,-2,-3.2849439638348548,0.0,0.05105,0.0,0.0072737,200000,148520.20835799302,-51479.79164200698,0.7426010417899651
2021-03-15,-2,-2.51250370447312,0.0,0.05069,0.0,0.00708,200000,148520.20835799302,-51479.79164200698,0.7426010417899651
2021-03-16,-2,-1.995221898586641,0.0,0.05237,0.0,0.0068416,200000,148520.20835799302,-51479.79164200698,0.7426010417899651
2021-03-17,-2,-1.7343279107307188,0.0,0.05483,0.0,0.0071676,200000,148520.20835799302,-51479.79164200698,0.7426010417899651
2021-03-18,-2,-1.5607388047002158,0.0,0.05329,0.0,0.0071323,200000,148520.20835799302,-51479.79164200698,0.7426010417899651
2021-03-19,-2,-1.4359262935041157,0.0,0.05862,0.0,0.00815,200000,148520.20835799302,-51479.79164200698,0.7426010417899651
2021-03-20,-1,-1.1640174452935725,1219377.7369293352,0.0609,-9621926.47891841,0.0077178,200000,148520.20835799302,-51479.79164200698,0.7426010417899651
2021-03-21,-1,-1.047558660246602,1219377.7369293352,0.06337,-9621926.47891841,0.0080067,200000,154311.845927968,-45688.15407203199,0.77155922963984
2021-03-22,-1,-0.9345172607648341,1219377.7369293352,0.05927,-9621926.47891841,0.00742,200000,143667.21294137632,-56332.78705862368,0.7183360647068816
2021-03-23,-1,-0.9051034638071213,1219377.7369293352,0.05852,-9621926.47891841,0.0076374,200000,144844.48645519617,-55155.513544803835,0.7242224322759808
2021-03-24,-1,-0.822635574612552,1219377.7369293352,0.05568,-9621926.47891841,0.0072311,200000,137472.0649539323,-62527.935046067694,0.6873603247696616
2021-03-25,-1,-0.8600044516922407,1219377.7369293352,0.05528,-9621926.47891841,0.0077737,200000,142205.1711666217,-57794.8288333783,0.7110258558331085
2021-03-26,-1,-0.9621780116328557,1219377.7369293352,0.06464,-9621926.47891841,0.0104099,200000,178983.869368005,-21016.13063199501,0.8949193468400249
2021-03-27,-1,-0.8437622127972936,1219377.7369293352,0.0636,-9621926.47891841,0.0099946,200000,173719.73045490368,-26280.269545096322,0.8685986522745184
2021-03-28,-1,-0.8007765867503716,1219377.7369293352,0.06362,-9621926.47891841,0.0101872,200000,175597.30104948196,-24402.69895051804,0.8779865052474098
2021-03-29,-1,-1.0569345061954372,1219377.7369293352,0.06475,-9621926.47891841,0.0129999,200000,204038.7904994659,4038.7904994658893,1.0201939524973294
2021-03-30,-2,-1.3774678393341695,0.0,0.06598,0.0,0.0181274,200000,242486.1753293411,42486.17532934109,1.2124308766467053
2021-03-31,0,-0.7667323937516757,0.0,0.09296,0.0,0.0167518,200000,242486.1753293411,42486.17532934109,1.2124308766467053
2021-04-01,-2,-1.300976167931127,0.0,0.08543,0.0,0.0173532,200000,242486.1753293411,42486.17532934109,1.2124308766467053
2021-04-02,-2,-2.058123447923117,0.0,0.09232,0.0,0.0242549,200000,242486.1753293411,42486.17532934109,1.2124308766467053
2021-04-03,-2,-1.4413222150634648,0.0,0.10143,0.0,0.0230732,200000,242486.1753293411,42486.17532934109,1.2124308766467053
2021-04-04,-1,-1.1219386658087125,950106.4780555641,0.12761,-4450218.492112866,0.0272443,200000,242486.1753293411,42486.17532934109,1.2124308766467053
2021-04-05,-1,-0.9598294968695366,950106.4780555641,0.13655,-4450218.492112866,0.0285997,200000,257011.9533873676,57011.9533873676,1.285059766936838
2021-04-06,-1,-0.4400629076925164,950106.4780555641,0.12401,-4450218.492112866,0.0227351,200000,218998.86678370571,18998.866783705715,1.0949943339185286
2021-04-07,-1,-0.41760001703201016,950106.4780555641,0.11045,-4450218.492112866,0.0204695,200000,196033.00792554137,-3966.992074458627,0.9801650396277068
2021-04-08,-1,-0.3949943780310936,950106.4780555641,0.12349,-4450218.492112866,0.0231061,200000,220155.8424756907,20155.842475690704,1.1007792123784534
2021-04-09,0,-0.1889683156651231,0.0,0.11584,0.0,0.0209399,200000,225612.97111437874,25612.971114378743,1.1280648555718937
2021-04-10,0,0.7054634363819753,0.0,0.1263,0.0,0.0191341,200000,225612.97111437874,25612.971114378743,1.1280648555718937
2021-04-11,0,0.4896219713710256,0.0,0.12214,0.0,0.0197457,200000,225612.97111437874,25612.971114378743,1.1280648555718937
2021-04-12,1,1.172754504755833,-876234.9351964376,0.12874,6000759.922611104,0.0187987,200000,225612.97111437874,25612.971114378743,1.1280648555718937
2021-04-13,2,2.040313471293832,0.0,0.14622,0.0,0.0187208,200000,241397.0169795839,41397.01697958389,1.2069850848979193
2021-04-14,2,2.0180283942753108,0.0,0.1404,0.0,0.01757,200000,241397.0169795839,41397.01697958389,1.2069850848979193
2021-04-15,2,2.2524475047457773,0.0,0.16421,0.0,0.0185614,200000,241397.0169795839,41397.01697958389,1.2069850848979193
2021-04-16,2,1.736302677632598,0.0,0.16091,0.0,0.0190209,200000,241397.0169795839,41397.01697958389,1.2069850848979193
2021-04-17,2,1.4307944957702146,0.0,0.15535,0.0,0.0188709,200000,241397.0169795839,41397.01697958389,1.2069850848979193
2021-04-18,2,1.3589245136566002,0.0,0.14302,0.0,0.0170608,200000,241397.0169795839,41397.01697958389,1.2069850848979193
2021-04-19,1,1.1624076149998115,-928950.2692972521,0.12993,7648149.624861669,0.0157814,200000,241397.0169795839,41397.01697958389,1.2069850848979193
2021-04-20,1,1.0674118731417102,-928950.2692972521,0.13279,7648149.624861669,0.0160758,200000,246305.42999933334,46305.42999933334,1.2315271499966667
2021-04-21,1,0.9529353418780214,-928950.2692972521,0.12273,7648149.624861669,0.0149,200000,227967.4959612906,27967.49596129061,1.139837479806453
2021-04-22,1,1.1176400870157948,-928950.2692972521,0.11001,7648149.624861669,0.0127212,200000,199487.46013318095,-512.5398668190464,0.9974373006659047
2021-04-23,1,0.9561345434568866,-928950.2692972521,0.10915,7648149.624861669,0.0128001,200000,199292.00190698693,-707.9980930130696,0.9964600095349346
2021-04-24,1,0.8397745029195867,-928950.2692972521,0.10249,7648149.624861669,0.0120997,200000,187748.4291162141,-12251.570883785898,0.9387421455810705
2021-04-25,1,0.9077429614444562,-928950.2692972521,0.10176,7648149.624861669,0.011748,200000,184380.44119656325,-15619.558803436754,0.9219022059828162
2021-04-26,1,0.5855143072030601,-928950.2692972521,0.11732,7648149.624861669,0.014055,200000,216479.18857138435,16479.18857138435,1.0823959428569219
2021-04-27,0,-0.11080453004910122,0.0,0.12594,0.0,0.016473,200000,232401.04512453353,32401.045124533528,1.1620052256226676
2021-04-28,0,-0.1564640799280624,0.0,0.12266,0.0,0.015843,200000,232401.04512453353,32401.045124533528,1.1620052256226676
2021-04-29,0,-0.16300289148437055,0.0,0.12123,0.0,0.015375,200000,232401.04512453353,32401.045124533528,1.1620052256226676
2021-04-30,0,0.23103820916237103,0.0,0.13223,0.0,0.016071,200000,232401.04512453353,32401.045124533528,1.1620052256226676
2021-05-01,0,-0.18437551986609024,0.0,0.13112,0.0,0.016197,200000,232401.04512453353,32401.045124533528,1.1620052256226676
2021-05-02,0,-0.09191162139780813,0.0,0.12759,0.0,0.015528,200000,232401.04512453353,32401.045124533528,1.1620052256226676
2021-05-03,1,1.031958809798205,-883049.795290423,0.13159,7599772.567839553,0.01529,200000,232401.04512453353,32401.045124533528,1.1620052256226676
2021-05-04,2,1.497249620209876,0.0,0.11917,0.0,0.013525,200000,234847.16524926326,34847.16524926326,1.1742358262463162
2021-05-05,2,3.273713302940744,0.0,0.14654,0.0,0.014775,200000,234847.16524926326,34847.16524926326,1.1742358262463162
2021-05-06,2,2.7478213220005463,0.0,0.15216,0.0,0.014982,200000,234847.16524926326,34847.16524926326,1.1742358262463162
2021-05-07,2,1.7204009269669058,0.0,0.14763,0.0,0.015233,200000,234847.16524926326,34847.16524926326,1.1742358262463162
2021-05-08,2,1.5075294088066717,0.0,0.14301,0.0,0.01477,200000,234847.16524926326,34847.16524926326,1.1742358262463162
2021-05-09,2,1.5986315250249157,0.0,0.14295,0.0,0.01442,200000,234847.16524926326,34847.16524926326,1.1742358262463162
2021-05-10,2,1.5425381802293616,0.0,0.12716,0.0,0.012672,200000,234847.16524926326,34847.16524926326,1.1742358262463162
2021-05-11,2,1.946306278560443,0.0,0.13893,0.0,0.01303,200000,234847.16524926326,34847.16524926326,1.1742358262463162
2021-05-12,2,2.1513592970818682,0.0,0.11918,0.0,0.010559,200000,234847.16524926326,34847.16524926326,1.1742358262463162
2021-05-13,2,1.4943925280317747,0.0,0.12159,0.0,0.01125,200000,234847.16524926326,34847.16524926326,1.1742358262463162
2021-05-14,1,1.1216112487141512,-941422.1328039095,0.12473,9911672.37483174,0.011847,200000,234847.16524926323,34847.16524926323,1.1742358262463162
2021-05-15,2,1.4468386006931555,0.0,0.12059,0.0,0.010849,200000,240841.52664953715,40841.52664953715,1.2042076332476856
2021-05-16,0,0.679168650764179,0.0,0.11964,0.0,0.011639,200000,240841.52664953715,40841.52664953715,1.2042076332476856
2021-05-17,0,0.5830455985231249,0.0,0.11279,0.0,0.010999,200000,240841.52664953715,40841.52664953715,1.2042076332476856
2021-05-18,0,0.7570455549139995,0.0,0.11627,0.0,0.011034,200000,240841.52664953715,40841.52664953715,1.2042076332476856
2021-05-19,1,1.078005877349629,-1527988.3685416644,0.07881,16755358.748402473,0.007187,200000,240841.52664953715,40841.52664953715,1.2042076332476856
2021-05-20,1,0.5240031118469242,-1527988.3685416644,0.08928,16755358.748402473,0.008513,200000,279057.17056855006,79057.17056855006,1.3952858528427503
2021-05-21,0,0.15041759588188772,0.0,0.0779,0.0,0.007614,200000,232296.51904859632,32296.519048596325,1.1614825952429817
2021-05-22,0,0.6606417769260773,0.0,0.07534,0.0,0.007051,200000,232296.51904859632,32296.519048596325,1.1614825952429817
2021-05-23,0,0.23268014372800122,0.0,0.06285,0.0,0.00601,200000,232296.51904859632,32296.519048596325,1.1614825952429817
2021-05-24,0,-0.7880719988074346,0.0,0.07696,0.0,0.007672,200000,232296.51904859632,32296.519048596325,1.1614825952429817
2021-05-25,-2,-3.1385163787490704,0.0,0.07714,0.0,0.009328,200000,232296.51904859632,32296.519048596325,1.1614825952429817
2021-05-26,-2,-2.8232142434807006,0.0,0.08312,0.0,0.010742,200000,232296.51904859632,32296.519048596325,1.1614825952429817
2021-05-27,-2,-1.8708667525733862,0.0,0.07949,0.0,0.009547,200000,232296.51904859632,32296.519048596325,1.1614825952429817
2021-05-28,-2,-1.457925979902026,0.0,0.07204,0.0,0.008392,200000,232296.51904859632,32296.519048596325,1.1614825952429817
2021-05-29,-2,-1.4592588649475677,0.0,0.06877,0.0,0.008174,200000,232296.51904859632,32296.519048596325,1.1614825952429817
2021-05-30,-2,-1.3716758391775958,0.0,0.07196,0.0,0.008629,200000,232296.51904859632,32296.519048596325,1.1614825952429817
2021-05-31,-1,-1.0932866782183337,1512544.07506574,0.07679,-12889608.20378406,0.009011,200000,232296.51904859632,32296.519048596325,1.1614825952429817
2021-06-01,-1,-0.685360519913987,1512544.07506574,0.07614,-12889608.20378406,0.008551,200000,225384.14562606293,25384.145626062935,1.1269207281303146
2021-06-02,-1,-0.6029581811319973,1512544.07506574,0.07804,-12889608.20378406,0.008754,200000,230874.56983405602,30874.56983405602,1.15437284917028
2021-06-03,-1,-0.5778656241080653,1512544.07506574,0.08223,-12889608.20378406,0.009274,200000,243914.72577454915,43914.72577454915,1.2195736288727457
2021-06-04,-1,-0.36932762682789694,1512544.07506574,0.07714,-12889608.20378406,0.008559,200000,226999.80656675895,26999.806566758954,1.1349990328337949
2021-06-05,-1,-0.2886571427415029,1512544.07506574,0.07552,-12889608.20378406,0.008355,200000,221920.0050915805,21920.005091580504,1.1096000254579026
2021-06-06,-1,-0.22368659160345775,1512544.07506574,0.07745,-12889608.20378406,0.008559,200000,227468.69523002935,27468.69523002935,1.1373434761501469
2021-06-07,0,0.0057938885254653644,0.0,0.0717,0.0,0.007787,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-08,0,0.009106466184584987,0.0,0.07242,0.0,0.007943,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-09,0,0.14518898206809977,0.0,0.07536,0.0,0.008231,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-10,0,0.3706751012965372,0.0,0.07257,0.0,0.007834,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-11,0,0.45980947447920434,0.0,0.06919,0.0,0.00752,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-12,0,0.7852467820274087,0.0,0.06804,0.0,0.007354,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-13,0,-0.17732976417497626,0.0,0.07153,0.0,0.008202,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-14,0,-0.31621997777950106,0.0,0.07203,0.0,0.008289,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-15,0,0.06314424983207523,0.0,0.07174,0.0,0.008067,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-16,0,-0.0387667905866942,0.0,0.06895,0.0,0.007755,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-17,2,2.1205030726920153,0.0,0.0739,0.0,0.007689,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-18,2,2.0100261169423073,0.0,0.06962,0.0,0.007206,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-19,2,2.047245005828158,0.0,0.06827,0.0,0.007011,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-20,0,-0.05637764782537219,0.0,0.06768,0.0,0.007439,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-21,0,-0.5163069248118669,0.0,0.05351,0.0,0.005966,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-22,0,0.7855418824398346,0.0,0.05103,0.0,0.005448,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-23,2,1.9017474978391586,0.0,0.05797,0.0,0.005925,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-24,2,3.2492321604927183,0.0,0.06611,0.0,0.006093,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-25,2,2.6778014554786322,0.0,0.06139,0.0,0.005563,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-26,2,2.250372493415109,0.0,0.06274,0.0,0.005647,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-27,2,1.7576454803585844,0.0,0.06479,0.0,0.005911,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-28,2,1.5635381506173078,0.0,0.06532,0.0,0.005948,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-29,2,1.282777263717668,0.0,0.06793,0.0,0.006248,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-06-30,2,1.404635929047293,0.0,0.06828,0.0,0.006132,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-07-01,1,1.145373308146711,-1732487.1576977994,0.06471,19079176.986831963,0.005876,200000,224218.48794924922,24218.48794924922,1.121092439746246
2021-07-02,2,1.3100028215498356,0.0,0.06657,0.0,0.005883,200000,227307.35982365932,27307.359823659324,1.1365367991182966
2021-07-03,0,0.9290058603040449,0.0,0.06683,0.0,0.006057,200000,227307.35982365932,27307.359823659324,1.1365367991182966
2021-07-04,0,0.7305438158396756,0.0,0.06736,0.0,0.006169,200000,227307.35982365932,27307.359823659324,1.1365367991182966
2021-07-05,0,0.5498667022159156,0.0,0.06448,0.0,0.005957,200000,227307.35982365932,27307.359823659324,1.1365367991182966
2021-07-06,0,0.4102395189422086,0.0,0.06494,0.0,0.006029,200000,227307.35982365932,27307.359823659324,1.1365367991182966
2021-07-07,0,0.30390990415135477,0.0,0.06433,0.0,0.005991,200000,227307.35982365932,27307.359823659324,1.1365367991182966
2021-07-08,0,0.11005957487711486,0.0,0.06106,0.0,0.00574,200000,227307.35982365932,27307.359823659324,1.1365367991182966
2021-07-09,0,0.15727075486386935,0.0,0.06219,0.0,0.005803,200000,227307.35982365932,27307.359823659324,1.1365367991182966
2021-07-10,0,0.17314304418033583,0.0,0.06142,0.0,0.005689,200000,227307.35982365932,27307.359823659324,1.1365367991182966
2021-07-11,0,-0.10141904778019915,0.0,0.06184,0.0,0.005761,200000,227307.35982365932,27307.359823659324,1.1365367991182966
2021-07-12,0,-0.5395984895265186,0.0,0.06004,0.0,0.005621,200000,227307.35982365932,27307.359823659324,1.1365367991182966
2021-07-13,0,-0.17368252312577148,0.0,0.05937,0.0,0.005462,200000,227307.35982365932,27307.359823659324,1.1365367991182966
2021-07-14,0,0.101065027788036,0.0,0.05989,0.0,0.005484,200000,227307.35982365932,27307.359823659324,1.1365367991182966
2021-07-15,0,0.7877200279069521,0.0,0.05784,0.0,0.005239,200000,227307.35982365932,27307.359823659324,1.1365367991182966
2021-07-16,1,1.0915284227041941,-2043395.8991698967,0.05562,22662747.739148486,0.005015,200000,227307.35982365932,27307.359823659324,1.1365367991182966
2021-07-17,0,-0.3938078878675934,0.0,0.05597,0.0,0.005169,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-07-18,0,0.239388120228085,0.0,0.05592,0.0,0.005114,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-07-19,2,1.3272344066114663,0.0,0.05345,0.0,0.004795,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-07-20,2,2.0652051817909483,0.0,0.05045,0.0,0.004455,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-07-21,2,1.569013871635929,0.0,0.05388,0.0,0.004785,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-07-22,2,1.7327096114295735,0.0,0.05526,0.0,0.004895,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-07-23,0,-0.27051560037652755,0.0,0.056,0.0,0.005155,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-07-24,0,0.4097379481595673,0.0,0.05727,0.0,0.005202,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-07-25,0,-0.37700789433744575,0.0,0.05791,0.0,0.005339,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-07-26,-2,-3.2469036676576795,0.0,0.05842,0.0,0.005932,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-07-27,-2,-2.9265345179327578,0.0,0.06019,0.0,0.006306,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-07-28,-2,-2.0487802194141143,0.0,0.0607,0.0,0.006218,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-07-29,-2,-1.5625288270205915,0.0,0.06185,0.0,0.006245,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-07-30,-2,-1.365543421388262,0.0,0.06325,0.0,0.006373,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-07-31,0,-0.9261932348354145,0.0,0.06396,0.0,0.006315,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-08-01,0,-0.8220758422354197,0.0,0.0632,0.0,0.006225,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-08-02,0,-0.3940254221978299,0.0,0.06463,0.0,0.006227,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-08-03,0,-0.26384831582911417,0.0,0.06403,0.0,0.006138,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-08-04,0,0.007774524008310288,0.0,0.06737,0.0,0.006376,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-08-05,0,0.34304008004001113,0.0,0.07013,0.0,0.006532,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-08-06,-2,-2.0404773573107464,0.0,0.07196,0.0,0.007851,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-08-07,-2,-1.229651893869921,0.0,0.07527,0.0,0.007848,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-08-08,-2,-2.039035591944875,0.0,0.07192,0.0,0.008157,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-08-09,-2,-1.9602681360450123,0.0,0.07395,0.0,0.008541,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-08-10,-2,-2.591352469764314,0.0,0.07464,0.0,0.009772,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-08-11,-2,-2.442767656362076,0.0,0.08341,0.0,0.011505,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-08-12,-2,-1.7757964013912657,0.0,0.08415,0.0,0.010991,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-08-13,-2,-1.7763056313274423,0.0,0.08951,0.0,0.012131,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-08-14,-2,-1.2480262288710076,0.0,0.09264,0.0,0.011825,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-08-15,-1,-1.0881849272437822,1207813.26108951,0.09295,-9524581.540533634,0.011787,200000,224532.4852365399,24532.485236539913,1.1226624261826996
2021-08-16,-1,-0.9781309811708776,1207813.26108951,0.08936,-9524581.540533634,0.011304,200000,215596.06274515082,15596.062745150819,1.077980313725754
2021-08-17,-1,-0.5863708416509,1207813.26108951,0.08509,-9524581.540533634,0.010245,200000,200352.16826887347,352.1682688734727,1.0017608413443673
2021-08-18,-1,-0.5694580611199626,1207813.26108951,0.08456,-9524581.540533634,0.010253,200000,199788.2238928203,-211.77610717969947,0.9989411194641015
2021-08-19,-1,-0.5429384129980879,1207813.26108951,0.08825,-9524581.540533634,0.010762,200000,209093.06683037223,9093.066830372234,1.0454653341518612
2021-08-20,-1,-0.6299582166050515,1207813.26108951,0.09059,-9524581.540533634,0.011314,200000,217176.91887169625,17176.918871696253,1.0858845943584812
2021-08-21,-1,-0.4247401650174696,1207813.26108951,0.08799,-9524581.540533634,0.010777,200000,208921.90410559697,8921.904105596972,1.0446095205279848
2021-08-22,-1,-0.5218318947796222,1207813.26108951,0.08795,-9524581.540533634,0.011033,200000,211311.88444952999,11311.884449529985,1.05655942224765
2021-08-23,-1,-0.37670601712440005,1207813.26108951,0.08987,-9524581.540533634,0.011176,200000,214992.90107111816,14992.901071118162,1.0749645053555907
2021-08-24,-1,-0.3540742199266091,1207813.26108951,0.08457,-9524581.540533634,0.010591,200000,203019.61058613157,3019.6105861315737,1.015098052930658
2021-08-25,-1,-0.201138540327213,1207813.26108951,0.08758,-9524581.540533634,0.010917,200000,209760.14208422496,9760.142084224964,1.0488007104211248
2021-08-26,0,0.48440018604523444,0.0,0.08303,0.0,0.00995,200000,219017.33649658758,19017.33649658758,1.095086682482938
2021-08-27,0,0.8386622089753942,0.0,0.08828,0.0,0.010566,200000,219017.33649658758,19017.33649658758,1.095086682482938
2021-08-28,0,-0.6562813562642051,0.0,0.08829,0.0,0.011382,200000,219017.33649658758,19017.33649658758,1.095086682482938
2021-08-29,0,0.2584001405290832,0.0,0.08847,0.0,0.011022,200000,219017.33649658758,19017.33649658758,1.095086682482938
2021-08-30,0,0.8533006283346216,0.0,0.08616,0.0,0.010465,200000,219017.33649658758,19017.33649658758,1.095086682482938
2021-08-31,2,1.4492837559191887,0.0,0.08875,0.0,0.010549,200000,219017.33649658758,19017.33649658758,1.095086682482938
2021-09-01,2,1.9455521007175391,0.0,0.095,0.0,0.011023,200000,219017.33649658758,19017.33649658758,1.095086682482938
2021-09-02,-2,-1.8007314409761197,0.0,0.09953,0.0,0.012984,200000,219017.33649658758,19017.33649658758,1.095086682482938
2021-09-03,0,0.38159295642009156,0.0,0.10161,0.0,0.012381,200000,219017.33649658758,19017.33649658758,1.095086682482938
2021-09-04,1,1.1741340240059546,-1079328.4865788862,0.10146,9090119.38642764,0.012047,200000,219017.33649658758,19017.33649658758,1.095086682482938
2021-09-05,0,-0.46648810070350555,0.0,0.10519,0.0,0.013077,200000,213680.40878350637,13680.40878350637,1.068402043917532
2021-09-06,1,1.1733501975705407,-1029189.9084072169,0.10381,8682665.940004323,0.012305,200000,213680.40878350637,13680.40878350637,1.068402043917532
2021-09-07,2,1.3239051987332793,0.0,0.08539,0.0,0.010046,200000,214336.8730291152,14336.873029115202,1.071684365145576
2021-09-08,2,2.7984149177578326,0.0,0.09272,0.0,0.010142,200000,214336.8730291152,14336.873029115202,1.071684365145576
2021-09-09,2,2.220371151406289,0.0,0.09303,0.0,0.010196,200000,214336.8730291152,14336.873029115202,1.071684365145576
2021-09-10,2,2.2036221421790643,0.0,0.09075,0.0,0.009741,200000,214336.8730291152,14336.873029115202,1.071684365145576
2021-09-11,2,2.444609149195919,0.0,0.09555,0.0,0.009819,200000,214336.8730291152,14336.873029115202,1.071684365145576
2021-09-12,2,3.23961862547049,0.0,0.11241,0.0,0.010011,200000,214336.8730291152,14336.873029115202,1.071684365145576
2021-09-13,2,2.2696324164253885,0.0,0.10462,0.0,0.009609,200000,214336.8730291152,14336.873029115202,1.071684365145576
2021-09-14,2,2.5867092187171163,0.0,0.11822,0.0,0.009865,200000,214336.8730291152,14336.873029115202,1.071684365145576
2021-09-15,2,2.099379825813653,0.0,0.12069,0.0,0.010107,200000,214336.8730291152,14336.873029115202,1.071684365145576
2021-09-16,2,1.7754633764272405,0.0,0.11594,0.0,0.009743,200000,214336.8730291152,14336.873029115202,1.071684365145576
