date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,LTCUSDT_position,LTCUSDT_price,init,total_asset,pnl,return
2021-02-20,2,3.26272776765561,0.0,0.0022773,0.0,226.65,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-21,2,3.8138403177623696,0.0,0.00378,0.0,227.13,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-22,2,2.730071365062196,0.0,0.0034332,0.0,208.32,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-23,2,2.308675498288422,0.0,0.0030186,0.0,177.34,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-24,2,1.9874625352516377,0.0,0.0031333,0.0,181.43,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-25,2,1.59447406892606,0.0,0.0029679,0.0,179.36,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-26,2,1.4118114357938039,0.0,0.0028118,0.0,170.25,200000,180626.97543141592,-19373.02456858408,0.9031348771570796
2021-02-27,1,1.0619287319995998,-34181170.12932706,0.0026422,525.8121082656495,171.76,200000,180626.9754314159,-19373.024568584107,0.9031348771570795
2021-02-28,1,0.8305240127705071,-34181170.12932706,0.0024256,525.8121082656495,165.22,200000,169784.52279334632,-30215.477206653683,0.8489226139667316
2021-03-01,1,0.9893282926340302,-34181170.12932706,0.002807,525.8121082656495,175.89,200000,188431.63627586613,-11568.363724133873,0.9421581813793306
2021-03-02,1,0.7014026958188186,-34181170.12932706,0.0026748,525.8121082656495,179.08,200000,185590.22621013655,-14409.773789863451,0.9279511310506827
2021-03-03,1,0.5054523299466115,-34181170.12932706,0.0026857,525.8121082656495,187.64,200000,190463.75261130015,-9536.247388699849,0.9523187630565008
2021-03-04,1,0.3336625286696735,-34181170.12932706,0.0024918,525.8121082656495,180.67,200000,180171.11332861206,-19828.88667138794,0.9008555666430603
2021-03-05,1,0.8949548798124333,-34181170.12932706,0.0030274,525.8121082656495,180.23,200000,198247.19072224275,-1752.8092777572456,0.9912359536112137
2021-03-06,1,0.7121579085868219,-34181170.12932706,0.0029855,525.8121082656495,182.85,200000,198192.62741747993,-1807.3725825200672,0.9909631370873997
2021-03-07,1,0.5434433201600787,-34181170.12932706,0.0030384,525.8121082656495,190.75,200000,204154.72697262,4154.726972620003,1.0207736348631
2021-03-08,1,0.40084377053266995,-34181170.12932706,0.0030073,525.8121082656495,191.85,200000,203670.08590069012,3670.0859006901155,1.0183504295034507
2021-03-09,1,0.22706726955278558,-34181170.12932706,0.0031371,525.8121082656495,203.81,200000,214395.51459833395,14395.514598333946,1.0719775729916696
2021-03-10,0,0.13132348718537484,0.0,0.0030958,0.0,200.29,200000,181130.13475325968,-18869.865246740315,0.9056506737662984
2021-03-11,0,0.036182026945415106,0.0,0.0031403,0.0,201.36,200000,181130.13475325968,-18869.865246740315,0.9056506737662984
2021-03-12,-2,-2.1553049302544727,0.0,0.0029625,0.0,220.84,200000,181130.13475325968,-18869.865246740315,0.9056506737662984
2021-03-13,2,3.0431777545418304,0.0,0.004619,0.0,226.06,200000,181130.13475325968,-18869.865246740315,0.9056506737662984
2021-03-14,2,3.989592854425632,0.0,0.0072737,0.0,213.94,200000,181130.13475325968,-18869.865246740315,0.9056506737662984
2021-03-15,2,2.942305081149367,0.0,0.00708,0.0,200.59,200000,181130.13475325968,-18869.865246740315,0.9056506737662984
2021-03-16,2,2.202914011846491,0.0,0.0068416,0.0,201.6,200000,181130.13475325968,-18869.865246740315,0.9056506737662984
2021-03-17,2,1.9538942850684569,0.0,0.0071676,0.0,205.98,200000,181130.13475325968,-18869.865246740315,0.9056506737662984
2021-03-18,2,1.7767101282179927,0.0,0.0071323,0.0,199.7,200000,181130.13475325968,-18869.865246740315,0.9056506737662984
2021-03-19,2,1.9782088488906762,0.0,0.00815,0.0,199.96,200000,181130.13475325968,-18869.865246740315,0.9056506737662984
2021-03-20,2,1.5385198181674267,0.0,0.0077178,0.0,200.17,200000,181130.13475325968,-18869.865246740315,0.9056506737662984
2021-03-21,2,1.559177128062961,0.0,0.0080067,0.0,195.31,200000,181130.13475325968,-18869.865246740315,0.9056506737662984
2021-03-22,2,1.3090732863353722,0.0,0.00742,0.0,185.67,200000,181130.13475325968,-18869.865246740315,0.9056506737662984
2021-03-23,2,1.26694032755909,0.0,0.0076374,0.0,185.83,200000,181130.13475325968,-18869.865246740315,0.9056506737662984
2021-03-24,1,1.1440748219825096,-12524383.20264273,0.0072311,514.4281021109334,176.05,200000,181130.13475325966,-18869.865246740344,0.9056506737662983
2021-03-25,2,1.3564520611308732,0.0,0.0077737,0.0,171.53,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-03-26,2,1.9832204888998866,0.0,0.0104099,0.0,183.45,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-03-27,2,1.5887428110610085,0.0,0.0099946,0.0,184.06,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-03-28,2,1.4943569390385372,0.0,0.0101872,0.0,184.24,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-03-29,2,2.049007314199786,0.0,0.0129999,0.0,193.73,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-03-30,2,2.853404006903605,0.0,0.0181274,0.0,195.74,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-03-31,2,2.0817349263624068,0.0,0.0167518,0.0,196.7,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-04-01,2,1.8681392303082769,0.0,0.0173532,0.0,202.86,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-04-02,2,2.6140482054384764,0.0,0.0242549,0.0,211.46,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-04-03,2,2.239351378255435,0.0,0.0230732,0.0,195.23,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-04-04,2,2.292230198286558,0.0,0.0272443,0.0,202.21,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-04-05,2,1.8166847550542065,0.0,0.0285997,0.0,221.48,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-04-06,0,0.7538897143186257,0.0,0.0227351,0.0,237.04,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-04-07,0,0.606640594081112,0.0,0.0204695,0.0,219.05,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-04-08,0,0.7879393229648688,0.0,0.0231061,0.0,226.11,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-04-09,0,0.4865963607239178,0.0,0.0209399,0.0,221.12,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-04-10,0,-0.21405670274192842,0.0,0.0191341,0.0,256.34,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-04-11,0,-0.166282381767224,0.0,0.0197457,0.0,252.31,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-04-12,0,-0.2936296010331878,0.0,0.0187987,0.0,244.42,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-04-13,0,-0.6485756041736823,0.0,0.0187208,0.0,267.59,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-04-14,-1,-1.0105923906723564,5414088.790567873,0.01757,-341.1229292486463,278.86,200000,190251.08010055503,-9748.919899444969,0.9512554005027751
2021-04-15,-1,-0.9646321093716428,5414088.790567873,0.0185614,-341.1229292486463,285.63,200000,197928.00995853735,-2071.9900414626463,0.9896400497926867
2021-04-16,-1,-1.1465755096476968,5414088.790567873,0.0190209,-341.1229292486463,308.43,200000,208193.38654467242,8193.386544672423,1.0409669327233622
2021-04-17,-1,-1.1418663519331667,5414088.790567873,0.0188709,-341.1229292486463,300.86,200000,204798.972651675,4798.972651674994,1.023994863258375
2021-04-18,-1,-1.132322721802924,5414088.790567873,0.0170608,-341.1229292486463,273.36,200000,185618.04997753032,-14381.950022469682,0.9280902498876515
2021-04-19,-1,-1.1121128487661194,5414088.790567873,0.0157814,-341.1229292486463,261.38,200000,174604.61208647903,-25395.38791352097,0.8730230604323952
2021-04-20,-1,-0.9797858619772297,5414088.790567873,0.0160758,-341.1229292486463,260.68,200000,175959.73377594815,-24040.266224051855,0.8797986688797408
2021-04-21,-1,-1.0485471966634157,5414088.790567873,0.0149,-341.1229292486463,257.69,200000,168573.89061754497,-31426.109382455033,0.8428694530877249
2021-04-22,-2,-1.2204420863481147,0.0,0.0127212,0.0,252.5,200000,207510.91341326621,7510.913413266215,1.037554567066331
2021-04-23,-1,-1.0199290513149994,8105831.7283953335,0.0128001,-429.9674970230538,241.31,200000,207510.91341326621,7510.913413266215,1.037554567066331
2021-04-24,-1,-0.9648756121707887,8105831.7283953335,0.0120997,-429.9674970230538,224.75,200000,194713.32711999636,-5286.672880003636,0.9735666355999818
2021-04-25,-1,-1.0718723109241306,8105831.7283953335,0.011748,-429.9674970230538,223.88,200000,191488.43437870964,-8511.565621290356,0.9574421718935482
2021-04-26,-1,-0.7241775320972855,8105831.7283953335,0.014055,-429.9674970230538,247.42,200000,220310.0230560404,20310.0230560404,1.101550115280202
2021-04-27,0,-0.19537181807179171,0.0,0.016473,0.0,259.77,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-04-28,0,-0.258094315652246,0.0,0.015843,0.0,258.51,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-04-29,0,-0.26725662690226143,0.0,0.015375,0.0,255.31,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-04-30,0,-0.31216424228961204,0.0,0.016071,0.0,271.13,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-05-01,0,-0.33311530950377055,0.0,0.016197,0.0,276.78,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-05-02,0,-0.38933685680792696,0.0,0.015528,0.0,268.88,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-05-03,-2,-1.5767481039636764,0.0,0.01529,0.0,294.87,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-05-04,-2,-2.552830922238196,0.0,0.013525,0.0,305.23,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-05-05,-2,-2.4656009015020026,0.0,0.014775,0.0,356.04,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-05-06,-2,-1.9734128982597468,0.0,0.014982,0.0,354.67,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-05-07,-2,-1.4987640410196226,0.0,0.015233,0.0,344.89,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-05-08,-2,-1.5333669306238231,0.0,0.01477,0.0,347.1,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-05-09,-2,-1.9292915889624067,0.0,0.01442,0.0,387.8,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-05-10,-2,-1.8661140502569518,0.0,0.012672,0.0,358.89,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-05-11,-2,-1.6997858939832138,0.0,0.01303,0.0,377.6,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-05-12,-2,-1.549335397439673,0.0,0.010559,0.0,310.4,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-05-13,-2,-1.2655125998309404,0.0,0.01125,0.0,317.95,200000,185676.20405308853,-14323.795946911472,0.9283810202654427
2021-05-14,-1,-1.0627393046164815,7836422.894111949,0.011847,-284.5786777014507,326.23,200000,185676.20405308856,-14323.795946911443,0.9283810202654428
2021-05-15,-1,-0.9817828444801007,7836422.894111949,0.010849,-284.5786777014507,300.3,200000,170476.32889196617,-29523.67110803383,0.8523816444598309
2021-05-16,-1,-0.6096881417240245,7836422.894111949,0.011639,-284.5786777014507,295.89,200000,175412.1110096512,-24587.888990348787,0.8770605550482561
2021-05-17,-1,-0.5603471713612871,7836422.894111949,0.010999,-284.5786777014507,281.53,200000,166310.25054562674,-33689.74945437326,0.8315512527281337
2021-05-18,-1,-0.6436581548168557,7836422.894111949,0.011034,-284.5786777014507,293.98,200000,170127.52988430375,-29872.470115696255,0.8506376494215188
2021-05-19,-1,-0.4433496898955208,7836422.894111949,0.007187,-284.5786777014507,185.93,200000,109232.08488501332,-90767.91511498668,0.5461604244250666
2021-05-20,0,-0.13178275151269972,0.0,0.008513,0.0,210.74,200000,178936.84649431723,-21063.15350568277,0.8946842324715861
2021-05-21,0,0.30218882552267534,0.0,0.007614,0.0,179.97,200000,178936.84649431723,-21063.15350568277,0.8946842324715861
2021-05-22,0,0.44681505716363945,0.0,0.007051,0.0,169.32,200000,178936.84649431723,-21063.15350568277,0.8946842324715861
2021-05-23,0,0.9016062534509935,0.0,0.00601,0.0,142.39,200000,178936.84649431723,-21063.15350568277,0.8946842324715861
2021-05-24,0,0.7397237509472231,0.0,0.007672,0.0,185.32,200000,178936.84649431723,-21063.15350568277,0.8946842324715861
2021-05-25,2,2.7708158303001427,0.0,0.009328,0.0,183.76,200000,178936.84649431723,-21063.15350568277,0.8946842324715861
2021-05-26,2,2.687414690643412,0.0,0.010742,0.0,198.91,200000,178936.84649431723,-21063.15350568277,0.8946842324715861
2021-05-27,2,1.5971703800462531,0.0,0.009547,0.0,194.32,200000,178936.84649431723,-21063.15350568277,0.8946842324715861
2021-05-28,1,1.1803968098989648,-10661156.249661418,0.008392,504.53066738373997,177.33,200000,178936.84649431723,-21063.15350568277,0.8946842324715861
2021-05-29,2,1.4377490230247034,0.0,0.008174,0.0,164.01,200000,183333.06292144247,-16666.93707855753,0.9166653146072123
2021-05-30,2,1.3974539119334732,0.0,0.008629,0.0,170.51,200000,183333.06292144247,-16666.93707855753,0.9166653146072123
2021-05-31,0,0.8722526306761366,0.0,0.009011,0.0,187.97,200000,183333.06292144247,-16666.93707855753,0.9166653146072123
2021-06-01,0,0.5950408826440469,0.0,0.008551,0.0,182.99,200000,183333.06292144247,-16666.93707855753,0.9166653146072123
2021-06-02,0,0.5290309111482077,0.0,0.008754,0.0,187.14,200000,183333.06292144247,-16666.93707855753,0.9166653146072123
2021-06-03,0,0.6629829876366379,0.0,0.009274,0.0,193.5,200000,183333.06292144247,-16666.93707855753,0.9166653146072123
2021-06-04,0,0.5952029650787557,0.0,0.008559,0.0,178.44,200000,183333.06292144247,-16666.93707855753,0.9166653146072123
2021-06-05,0,0.5918082374416682,0.0,0.008355,0.0,172.94,200000,183333.06292144247,-16666.93707855753,0.9166653146072123
2021-06-06,0,0.5605757970079308,0.0,0.008559,0.0,176.41,200000,183333.06292144247,-16666.93707855753,0.9166653146072123
2021-06-07,0,0.38488677284916106,0.0,0.007787,0.0,161.95,200000,183333.06292144247,-16666.93707855753,0.9166653146072123
2021-06-08,0,0.6550158558302746,0.0,0.007943,0.0,160.63,200000,183333.06292144247,-16666.93707855753,0.9166653146072123
2021-06-09,0,0.08171359961857358,0.0,0.008231,0.0,172.56,200000,183333.06292144247,-16666.93707855753,0.9166653146072123
2021-06-10,0,-0.3455508165175934,0.0,0.007834,0.0,168.16,200000,183333.06292144247,-16666.93707855753,0.9166653146072123
2021-06-11,0,-0.6148520704294536,0.0,0.00752,0.0,162.83,200000,183333.06292144247,-16666.93707855753,0.9166653146072123
2021-06-12,-1,-1.0426219885101156,12464853.33977716,0.007354,-566.5422216361015,161.8,200000,183333.06292144247,-16666.93707855753,0.9166653146072123
2021-06-13,0,-0.18579005205040866,0.0,0.008202,0.0,170.85,200000,177890.07439511816,-22109.925604881835,0.8894503719755908
2021-06-14,-1,-1.0785896333312808,10730490.674093267,0.008289,-494.4412540861587,179.89,200000,177890.07439511816,-22109.925604881835,0.8894503719755908
2021-06-15,-2,-1.2269927249213526,0.0,0.008067,0.0,175.15,200000,177928.5917803985,-22071.408219601493,0.8896429589019925
2021-06-16,0,-0.7770238709995485,0.0,0.007755,0.0,166.57,200000,177928.5917803985,-22071.408219601493,0.8896429589019925
2021-06-17,-1,-1.0906287762190823,11570333.709220868,0.007689,-532.4652614926936,167.08,200000,177928.5917803985,-22071.408219601493,0.8896429589019925
2021-06-18,-1,-0.9563857246085268,11570333.709220868,0.007206,-532.4652614926936,156.34,200000,166621.44369041326,-33378.55630958674,0.8331072184520663
2021-06-19,-1,-1.0348115404028,11570333.709220868,0.007011,-532.4652614926936,152.49,200000,162315.23736036837,-37684.762639631634,0.8115761868018418
2021-06-20,0,0.8167107222765242,0.0,0.007439,0.0,154.88,200000,174325.09901749282,-25674.900982507184,0.8716254950874641
2021-06-21,0,0.6699974394913832,0.0,0.005966,0.0,124.46,200000,174325.09901749282,-25674.900982507184,0.8716254950874641
2021-06-22,-2,-1.3494260841706516,0.0,0.005448,0.0,119.64,200000,174325.09901749282,-25674.900982507184,0.8716254950874641
2021-06-23,0,-0.9467180552058158,0.0,0.005925,0.0,129.1,200000,174325.09901749282,-25674.900982507184,0.8716254950874641
2021-06-24,-2,-1.3117574548177477,0.0,0.006093,0.0,134.58,200000,174325.09901749282,-25674.900982507184,0.8716254950874641
2021-06-25,-2,-1.6989229361610731,0.0,0.005563,0.0,125.0,200000,174325.09901749282,-25674.900982507184,0.8716254950874641
2021-06-26,-2,-1.5275247868746373,0.0,0.005647,0.0,126.89,200000,174325.09901749282,-25674.900982507184,0.8716254950874641
2021-06-27,-2,-1.3248682572322916,0.0,0.005911,0.0,132.6,200000,174325.09901749282,-25674.900982507184,0.8716254950874641
2021-06-28,-2,-2.203418139781015,0.0,0.005948,0.0,137.69,200000,174325.09901749282,-25674.900982507184,0.8716254950874641
2021-06-29,-2,-1.8327080915667084,0.0,0.006248,0.0,144.2,200000,174325.09901749282,-25674.900982507184,0.8716254950874641
2021-06-30,-2,-2.033314543805833,0.0,0.006132,0.0,144.26,200000,174325.09901749282,-25674.900982507184,0.8716254950874641
2021-07-01,-2,-1.564107923146338,0.0,0.005876,0.0,137.02,200000,174325.09901749282,-25674.900982507184,0.8716254950874641
2021-07-02,-2,-1.350009001286861,0.0,0.005883,0.0,136.85,200000,174325.09901749282,-25674.900982507184,0.8716254950874641
2021-07-03,-1,-1.1219535706773685,14390382.946796501,0.006057,-621.8345545319713,140.17,200000,174325.09901749282,-25674.900982507184,0.8716254950874641
2021-07-04,-2,-1.3525373594696561,0.0,0.006169,0.0,144.95,200000,175685.74529811443,-24314.25470188557,0.8784287264905721
2021-07-05,0,-0.8578572203605438,0.0,0.005957,0.0,137.71,200000,175685.74529811443,-24314.25470188557,0.8784287264905721
2021-07-06,0,-0.6886161256123986,0.0,0.006029,0.0,138.87,200000,175685.74529811443,-24314.25470188557,0.8784287264905721
2021-07-07,0,-0.5151915945483458,0.0,0.005991,0.0,137.41,200000,175685.74529811443,-24314.25470188557,0.8784287264905721
2021-07-08,0,-0.5437412253793944,0.0,0.00574,0.0,132.15,200000,175685.74529811443,-24314.25470188557,0.8784287264905721
2021-07-09,0,-0.6596103612031399,0.0,0.005803,0.0,134.58,200000,175685.74529811443,-24314.25470188557,0.8784287264905721
2021-07-10,-1,-1.0462056248611515,15440828.379162809,0.005689,-655.5927505713651,133.99,200000,175685.74529811443,-24314.25470188557,0.8784287264905721
2021-07-11,-1,-0.7341635082430656,15440828.379162809,0.005761,-655.5927505713651,134.28,200000,176987.60683907982,-23012.393160920183,0.8849380341953991
2021-07-12,-2,-1.3716440043440747,0.0,0.005621,0.0,133.38,200000,176335.81005004895,-23664.189949951047,0.8816790502502447
2021-07-13,-2,-1.9134232972982168,0.0,0.005462,0.0,131.44,200000,176335.81005004895,-23664.189949951047,0.8816790502502447
2021-07-14,-2,-1.5384727224970685,0.0,0.005484,0.0,131.07,200000,176335.81005004895,-23664.189949951047,0.8816790502502447
2021-07-15,-2,-1.6387507549629716,0.0,0.005239,0.0,125.86,200000,176335.81005004895,-23664.189949951047,0.8816790502502447
2021-07-16,-2,-1.5886415123662994,0.0,0.005015,0.0,120.65,200000,176335.81005004895,-23664.189949951047,0.8816790502502447
2021-07-17,0,0.5373424056716681,0.0,0.005169,0.0,119.95,200000,176335.81005004895,-23664.189949951047,0.8816790502502447
2021-07-18,0,0.29296615128194603,0.0,0.005114,0.0,119.17,200000,176335.81005004895,-23664.189949951047,0.8816790502502447
2021-07-19,0,-0.4449524964614744,0.0,0.004795,0.0,113.13,200000,176335.81005004895,-23664.189949951047,0.8816790502502447
2021-07-20,-2,-1.5807940471362985,0.0,0.004455,0.0,107.29,200000,176335.81005004895,-23664.189949951047,0.8816790502502447
2021-07-21,-2,-2.2772712841551512,0.0,0.004785,0.0,117.74,200000,176335.81005004895,-23664.189949951047,0.8816790502502447
2021-07-22,-2,-1.9831034462012234,0.0,0.004895,0.0,120.67,200000,176335.81005004895,-23664.189949951047,0.8816790502502447
2021-07-23,0,-0.8828681748152117,0.0,0.005155,0.0,124.24,200000,176335.81005004895,-23664.189949951047,0.8816790502502447
2021-07-24,-1,-1.0074172218570066,16948847.563441843,0.005202,-699.8008177238231,125.99,200000,176335.81005004892,-23664.189949951076,0.8816790502502446
2021-07-25,-1,-0.38496892453310355,16948847.563441843,0.005339,-699.8008177238231,127.68,200000,179840.46554819372,-20159.534451806278,0.8992023277409686
2021-07-26,0,2.6779616154873365,0.0,0.005932,0.0,131.06,200000,167511.14147459617,-32488.858525403833,0.8375557073729808
2021-07-27,2,2.9402922042566435,0.0,0.006306,0.0,134.74,200000,167511.14147459617,-32488.858525403833,0.8375557073729808
2021-07-28,1,1.1870740023105542,-13469856.985734656,0.006218,596.4646826470453,140.42,200000,167511.14147459617,-32488.858525403833,0.8375557073729808
2021-07-29,1,1.0420862963882418,-13469856.985734656,0.006245,596.4646826470453,141.44,200000,168483.221589511,-31516.778410489,0.842416107947555
2021-07-30,1,0.7609085403866641,-13469856.985734656,0.006373,596.4646826470453,145.51,200000,172634.97454205854,-27365.02545794146,0.8631748727102927
2021-07-31,1,0.6911058697571927,-13469856.985734656,0.006315,596.4646826470453,144.37,200000,171173.7530986683,-28826.246901331702,0.8558687654933415
2021-08-01,1,0.9834349593970432,-13469856.985734656,0.006225,596.4646826470453,140.31,200000,167539.81935840513,-32460.180641594867,0.8376990967920257
2021-08-02,1,0.7195346612514297,-13469856.985734656,0.006227,596.4646826470453,141.35,200000,168187.08234232955,-31812.91765767045,0.8409354117116478
2021-08-03,1,0.7998166915738967,-13469856.985734656,0.006138,596.4646826470453,138.49,200000,165282.37607822864,-34717.62392177136,0.8264118803911432
2021-08-04,1,0.9410051673862079,-13469856.985734656,0.006376,596.4646826470453,142.57,200000,170921.7779460334,-29078.2220539666,0.854608889730167
2021-08-05,2,1.2645735053466503,0.0,0.006532,0.0,143.53,200000,169885.67140508455,-30114.328594915452,0.8494283570254227
2021-08-06,2,3.332735331373946,0.0,0.007851,0.0,147.95,200000,169885.67140508455,-30114.328594915452,0.8494283570254227
2021-08-07,2,1.9670686119173146,0.0,0.007848,0.0,155.92,200000,169885.67140508455,-30114.328594915452,0.8494283570254227
2021-08-08,2,2.5239894516022487,0.0,0.008157,0.0,149.69,200000,169885.67140508455,-30114.328594915452,0.8494283570254227
2021-08-09,2,1.5064985324006293,0.0,0.008541,0.0,166.31,200000,169885.67140508455,-30114.328594915452,0.8494283570254227
2021-08-10,2,2.619862828405851,0.0,0.009772,0.0,165.38,200000,169885.67140508455,-30114.328594915452,0.8494283570254227
2021-08-11,2,2.988550536075487,0.0,0.011505,0.0,170.6,200000,169885.67140508455,-30114.328594915452,0.8494283570254227
2021-08-12,2,2.289014954801086,0.0,0.010991,0.0,165.38,200000,169885.67140508455,-30114.328594915452,0.8494283570254227
2021-08-13,2,1.9173378748682663,0.0,0.012131,0.0,183.31,200000,169885.67140508455,-30114.328594915452,0.8494283570254227
2021-08-14,2,1.5383127958631952,0.0,0.011825,0.0,182.76,200000,169885.67140508455,-30114.328594915452,0.8494283570254227
2021-08-15,2,1.2889524504690724,0.0,0.011787,0.0,184.6,200000,169885.67140508455,-30114.328594915452,0.8494283570254227
2021-08-16,1,1.13056912606554,-7514405.139998432,0.011304,477.394681630654,177.93,200000,169885.67140508455,-30114.328594915452,0.8494283570254227
2021-08-17,1,0.7523165487542577,-7514405.139998432,0.010245,477.394681630654,168.61,200000,157478.5979290285,-42521.4020709715,0.7873929896451425
2021-08-18,1,0.7521242343564059,-7514405.139998432,0.010253,477.394681630654,166.65,200000,156603.0195941524,-43396.9804058476,0.783015097970762
2021-08-19,1,0.6492538826186721,-7514405.139998432,0.010762,477.394681630654,175.59,200000,164695.76026418968,-35304.23973581032,0.8234788013209484
2021-08-20,1,0.6109294036209918,-7514405.139998432,0.011314,477.394681630654,183.59,200000,172662.86935451403,-27337.130645485973,0.8633143467725701
2021-08-21,1,0.3459219181072918,-7514405.139998432,0.010777,477.394681630654,179.63,200000,166737.1508550775,-33262.84914492251,0.8336857542753875
2021-08-22,0,0.1840388630320582,0.0,0.011033,0.0,185.91,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-08-23,0,0.15081625160269124,0.0,0.011176,0.0,187.01,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-08-24,0,0.2574162605378959,0.0,0.010591,0.0,173.42,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-08-25,0,0.21880613497059628,0.0,0.010917,0.0,177.75,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-08-26,0,-0.2985337097764106,0.0,0.00995,0.0,167.7,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-08-27,0,-0.3137578429823093,0.0,0.010566,0.0,176.2,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-08-28,0,0.8867881083430659,0.0,0.011382,0.0,175.6,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-08-29,0,0.373076575786121,0.0,0.011022,0.0,174.3,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-08-30,0,0.044126281832223696,0.0,0.010465,0.0,167.3,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-08-31,0,-0.29086857688703566,0.0,0.010549,0.0,171.5,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-09-01,0,-0.4799492225804441,0.0,0.011023,0.0,180.9,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-09-02,2,3.300314853589114,0.0,0.012984,0.0,183.3,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-09-03,-2,-1.3356796689129178,0.0,0.012381,0.0,212.9,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-09-04,-2,-1.5901451264089732,0.0,0.012047,0.0,211.9,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-09-05,-2,-1.5587726788089589,0.0,0.013077,0.0,232.2,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-09-06,-2,-1.4635277350662363,0.0,0.012305,0.0,219.4,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-09-07,-2,-1.2641514333256283,0.0,0.010046,0.0,178.5,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-09-08,-1,-1.1077113911742744,8087145.43742518,0.010142,-456.42642752568827,179.7,200000,164039.65805273235,-35960.34194726765,0.8201982902636618
2021-09-09,-1,-0.9958947537684453,8087145.43742518,0.010196,-456.42642752568827,180.5,200000,164841.5050483739,-35158.49495162611,0.8242075252418695
2021-09-10,-1,-1.054860053755259,8087145.43742518,0.009741,-456.42642752568827,174.1,200000,158240.724738181,-41759.27526181901,0.7912036236909049
2021-09-11,-2,-1.2069164816371825,0.0,0.009819,0.0,178.6,200000,166149.73695874243,-33850.26304125757,0.8307486847937122
2021-09-12,-1,-1.1655689265325262,8298358.653418361,0.010011,-453.9610299419192,183.0,200000,166149.73695874243,-33850.26304125757,0.8307486847937122
2021-09-13,-2,-1.2977073723122234,0.0,0.009609,0.0,179.4,200000,167851.41742962576,-32148.582570374245,0.8392570871481287
