date,statusList,zscore,TRXUSDT_position,TRXUSDT_price,ENJUSDT_position,ENJUSDT_price,init,total_asset,pnl,return
2021-02-23,0,0.24266645554256464,0.0,0.04501,0.0,0.45247,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-24,0,-0.1221749324204228,0.0,0.048,0.0,0.49174,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-25,-2,-2.2747296295166777,0.0,0.0452,0.0,0.54049,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-26,-2,-2.5628110296786364,0.0,0.04517,0.0,0.57809,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-27,-2,-1.813113646537644,0.0,0.04652,0.0,0.5688,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-02-28,-2,-1.8080620374067533,0.0,0.04562,0.0,0.57548,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-03-01,-2,-2.4230450294795816,0.0,0.04784,0.0,0.69667,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-03-02,-2,-2.5853119111094154,0.0,0.04687,0.0,0.7865,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-03-03,-2,-2.8527195088736588,0.0,0.04883,0.0,1.1753,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-03-04,-2,-2.349646728443778,0.0,0.05142,0.0,1.29987,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-03-05,-2,-1.894124705307806,0.0,0.05019,0.0,1.19787,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-03-06,-2,-1.5954982808672884,0.0,0.05015,0.0,1.1539,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-03-07,-2,-1.6457400784249656,0.0,0.05173,0.0,1.41057,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-03-08,-2,-1.646198079596395,0.0,0.05307,0.0,1.73127,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-03-09,-2,-1.440655145197938,0.0,0.0532,0.0,1.70428,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-03-10,-2,-1.2886680044503689,0.0,0.05142,0.0,1.64608,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-03-11,-2,-1.2418782879636188,0.0,0.05151,0.0,1.78966,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-03-12,-2,-1.2790035042112473,0.0,0.04997,0.0,2.06814,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-03-13,-1,-1.115627403927565,1163024.3164106559,0.05291,-30197.97254865086,2.03774,200000,123071.2331625756,-76928.7668374244,0.6153561658128781
2021-03-14,-1,-1.1660706068929374,1163024.3164106559,0.05105,-30197.97254865086,2.33,200000,129733.66739112049,-70266.33260887951,0.6486683369556024
2021-03-15,-1,-1.1940866118193296,1163024.3164106559,0.05069,-30197.97254865086,2.67509,200000,139735.99698402657,-60264.00301597343,0.6986799849201328
2021-03-16,-1,-1.0683542898278628,1163024.3164106559,0.05237,-30197.97254865086,2.54945,200000,137895.804564584,-62104.19543541601,0.68947902282292
2021-03-17,-1,-0.9145284666982822,1163024.3164106559,0.05483,-30197.97254865086,2.4596,200000,138043.55654945792,-61956.44345054208,0.6902177827472896
2021-03-18,-1,-0.9440028452739989,1163024.3164106559,0.05329,-30197.97254865086,2.65051,200000,142017.59404144844,-57982.405958551564,0.7100879702072422
2021-03-19,-1,-0.7120543650322534,1163024.3164106559,0.05862,-30197.97254865086,2.48453,200000,143204.2541642922,-56795.745835707814,0.7160212708214609
2021-03-20,-1,-0.39537813205348643,1163024.3164106559,0.0609,-30197.97254865086,2.19916,200000,137238.35417949996,-62761.64582050004,0.6861917708974998
2021-03-21,-1,-0.4614349379634509,1163024.3164106559,0.06337,-30197.97254865086,2.43244,200000,147155.60727718356,-52844.39272281644,0.7357780363859179
2021-03-22,-1,-0.2214459860477554,1163024.3164106559,0.05927,-30197.97254865086,2.1572,200000,134075.51761560922,-65924.48238439078,0.670377588078046
2021-03-23,0,0.0007707937786558681,0.0,0.05852,0.0,2.05019,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-03-24,0,-0.28868737233927794,0.0,0.05568,0.0,2.14789,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-03-25,0,-0.11689775423293064,0.0,0.05528,0.0,2.09391,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-03-26,0,0.3174284034336444,0.0,0.06464,0.0,2.33499,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-03-27,0,0.48834219326773703,0.0,0.0636,0.0,2.30202,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-03-28,0,-0.06867931875217373,0.0,0.06362,0.0,2.51112,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-03-29,0,0.20653075094731527,0.0,0.06475,0.0,2.4925,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-03-30,0,0.4806107955272663,0.0,0.06598,0.0,2.49174,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-03-31,2,2.8886629922811777,0.0,0.09296,0.0,2.55048,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-04-01,2,1.9554603856541688,0.0,0.08543,0.0,2.4893,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-04-02,2,1.9785810632396978,0.0,0.09232,0.0,2.56307,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-04-03,2,2.68108050585462,0.0,0.10143,0.0,2.31414,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-04-04,2,2.970692271827292,0.0,0.12761,0.0,2.40641,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-04-05,2,2.530575963951051,0.0,0.13655,0.0,2.46647,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-04-06,2,1.9685711490048734,0.0,0.12401,0.0,2.31994,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-04-07,0,0.5364997982265512,0.0,0.11045,0.0,2.83,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-04-08,0,0.3830684632696184,0.0,0.12349,0.0,3.24217,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-04-09,0,-0.07346327331398457,0.0,0.11584,0.0,3.42571,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-04-10,0,0.41191989030964343,0.0,0.1263,0.0,3.21942,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-04-11,0,0.3501639437466192,0.0,0.12214,0.0,3.11876,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-04-12,0,0.667770763001457,0.0,0.12874,0.0,2.99944,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-04-13,1,1.0397721070069401,-399817.50617474533,0.14622,19005.814670777436,3.07597,200000,116922.63150574252,-83077.36849425748,0.5846131575287126
2021-04-14,1,1.0156343292535672,-399817.50617474533,0.1404,19005.814670777436,2.90658,200000,111376.29867272252,-88623.70132727748,0.5568814933636126
2021-04-15,2,1.2517792603358497,0.0,0.16421,0.0,3.16843,200000,122358.07081736613,-77641.92918263387,0.6117903540868306
2021-04-16,2,1.290841161810515,0.0,0.16091,0.0,3.00779,200000,122358.07081736613,-77641.92918263387,0.6117903540868306
2021-04-17,1,1.0928389380051633,-393814.19638675934,0.15535,20663.287604764675,2.96076,200000,122358.07081736613,-77641.92918263387,0.6117903540868306
2021-04-18,1,1.0860606866870905,-393814.19638675934,0.14302,20663.287604764675,2.69255,200000,111960.24140744345,-88039.75859255655,0.5598012070372173
2021-04-19,1,1.1573306695364587,-393814.19638675934,0.12993,20663.287604764675,2.39609,200000,100679.37533343222,-99320.62466656778,0.503396876667161
2021-04-20,1,0.7482515391648954,-393814.19638675934,0.13279,20663.287604764675,2.56832,200000,105364.52195926697,-94635.47804073303,0.5268226097963349
2021-04-21,1,0.39505173006131944,-393814.19638675934,0.12273,20663.287604764675,2.47423,200000,99458.54241288388,-100541.45758711612,0.4972927120644194
2021-04-22,1,0.3405369626974364,-393814.19638675934,0.11001,20663.287604764675,2.21121,200000,89014.36792903909,-110985.63207096091,0.4450718396451955
2021-04-23,0,0.1476917620938646,0.0,0.10915,0.0,2.24075,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-04-24,0,0.4803156696498578,0.0,0.10249,0.0,2.01978,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-04-25,0,0.436458373956905,0.0,0.10176,0.0,2.0313,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-04-26,0,-0.1335124989940878,0.0,0.11732,0.0,2.5401,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-04-27,0,0.1638711554627121,0.0,0.12594,0.0,2.6009,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-04-28,0,-0.5461315139462257,0.0,0.12266,0.0,2.7347,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-04-29,0,-0.5783449992781772,0.0,0.12123,0.0,2.6408,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-04-30,0,-0.2718603769535468,0.0,0.13223,0.0,2.7652,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-05-01,0,-0.35648699147379953,0.0,0.13112,0.0,2.719,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-05-02,0,-0.3783263220551211,0.0,0.12759,0.0,2.6259,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-05-03,0,0.21480073307904493,0.0,0.13159,0.0,2.6177,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-05-04,0,0.5646063049514946,0.0,0.11917,0.0,2.322,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-05-05,2,2.2089733189056857,0.0,0.14654,0.0,2.586,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-05-06,2,2.848077444108868,0.0,0.15216,0.0,2.4748,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-05-07,2,1.9623583842503995,0.0,0.14763,0.0,2.4889,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-05-08,2,1.5051195133145798,0.0,0.14301,0.0,2.4664,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-05-09,2,1.5267189652800484,0.0,0.14295,0.0,2.4349,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-05-10,2,1.231348215038514,0.0,0.12716,0.0,2.198,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-05-11,2,1.4106110014872795,0.0,0.13893,0.0,2.3288,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-05-12,1,1.1372824313709635,-499419.4858726483,0.11918,29390.092003901947,2.0252,200000,119041.62865260444,-80958.37134739556,0.5952081432630223
2021-05-13,1,1.0763980219101021,-499419.4858726483,0.12159,29390.092003901947,2.0556,200000,121138.68841047616,-78861.31158952384,0.6056934420523807
2021-05-14,1,0.9170325357697453,-499419.4858726483,0.12473,29390.092003901947,2.1229,200000,124684.81878797887,-75315.18121202113,0.6234240939398944
2021-05-15,2,1.2904329239425227,0.0,0.12059,0.0,1.9524,200000,121885.40882556896,-78114.59117443104,0.6094270441278448
2021-05-16,1,1.0121652235589595,-509384.0221730565,0.11964,30921.25648829696,1.9709,200000,121885.40882556896,-78114.59117443104,0.6094270441278448
2021-05-17,2,1.2236254021129542,0.0,0.11279,0.0,1.7986,200000,123723.86076661709,-76276.13923338291,0.6186193038330854
2021-05-18,0,0.9472241529296087,0.0,0.11627,0.0,1.8901,200000,123723.86076661709,-76276.13923338291,0.6186193038330854
2021-05-19,2,1.63949772526933,0.0,0.07881,0.0,1.1943,200000,123723.86076661709,-76276.13923338291,0.6186193038330854
2021-05-20,0,0.45389469166353,0.0,0.08928,0.0,1.4842,200000,123723.86076661709,-76276.13923338291,0.6186193038330854
2021-05-21,0,0.5541074718267376,0.0,0.0779,0.0,1.2778,200000,123723.86076661709,-76276.13923338291,0.6186193038330854
2021-05-22,1,1.1590569174373149,-821103.403017103,0.07534,52221.788268874334,1.1846,200000,123723.86076661709,-76276.13923338291,0.6186193038330854
2021-05-23,2,1.9381233481812215,0.0,0.06285,0.0,0.9434,200000,126064.17459338596,-73935.82540661404,0.6303208729669298
2021-05-24,0,0.07094501321132211,0.0,0.07696,0.0,1.2648,200000,126064.17459338596,-73935.82540661404,0.6303208729669298
2021-05-25,0,0.5681333289716002,0.0,0.07714,0.0,1.2377,200000,126064.17459338596,-73935.82540661404,0.6303208729669298
2021-05-26,-2,-3.6333117373028263,0.0,0.08312,0.0,1.9309,200000,126064.17459338596,-73935.82540661404,0.6303208729669298
2021-05-27,-2,-2.3709773560536425,0.0,0.07949,0.0,1.7274,200000,126064.17459338596,-73935.82540661404,0.6303208729669298
2021-05-28,-2,-1.4315028963756293,0.0,0.07204,0.0,1.4282,200000,126064.17459338596,-73935.82540661404,0.6303208729669298
2021-05-29,-2,-1.2406214344942177,0.0,0.06877,0.0,1.3524,200000,126064.17459338596,-73935.82540661404,0.6303208729669298
2021-05-30,-2,-1.622244245719281,0.0,0.07196,0.0,1.5276,200000,126064.17459338596,-73935.82540661404,0.6303208729669298
2021-05-31,-2,-1.4261021310165705,0.0,0.07679,0.0,1.6258,200000,126064.17459338596,-73935.82540661404,0.6303208729669298
2021-06-01,-1,-1.133507715055259,827844.5928118333,0.07614,-40160.61630882,1.5695,200000,126064.17459338596,-73935.82540661404,0.6303208729669298
2021-06-02,-1,-0.9261336873527382,827844.5928118333,0.07804,-40160.61630882,1.5794,200000,128034.66942118577,-71965.33057881423,0.6401733471059288
2021-06-03,-1,-0.7987857276436002,827844.5928118333,0.08223,-40160.61630882,1.65,200000,134338.67777647002,-65661.32222352998,0.6716933888823502
2021-06-04,-1,-0.5291713484848509,827844.5928118333,0.07714,-40160.61630882,1.5,200000,124100.85635273482,-75899.14364726518,0.6205042817636741
2021-06-05,-1,-0.40850149764522936,827844.5928118333,0.07552,-40160.61630882,1.4541,200000,120916.3758238048,-79083.6241761952,0.6045818791190241
2021-06-06,-1,-0.2896607639497216,827844.5928118333,0.07745,-40160.61630882,1.4787,200000,123502.06704912861,-76497.93295087139,0.617510335245643
2021-06-07,0,-0.07123117232623648,0.0,0.0717,0.0,1.3376,200000,120426.55766345514,-79573.44233654486,0.6021327883172757
2021-06-08,0,0.13332185509351338,0.0,0.07242,0.0,1.3308,200000,120426.55766345514,-79573.44233654486,0.6021327883172757
2021-06-09,0,0.2635303729506967,0.0,0.07536,0.0,1.3708,200000,120426.55766345514,-79573.44233654486,0.6021327883172757
2021-06-10,0,0.5002136646286957,0.0,0.07257,0.0,1.2924,200000,120426.55766345514,-79573.44233654486,0.6021327883172757
2021-06-11,0,0.11462982376565989,0.0,0.06919,0.0,1.3013,200000,120426.55766345514,-79573.44233654486,0.6021327883172757
2021-06-12,0,0.6527976861039212,0.0,0.06804,0.0,1.237,200000,120426.55766345514,-79573.44233654486,0.6021327883172757
2021-06-13,0,0.7384553932839879,0.0,0.07153,0.0,1.3056,200000,120426.55766345514,-79573.44233654486,0.6021327883172757
2021-06-14,0,-0.16178930683038192,0.0,0.07203,0.0,1.4269,200000,120426.55766345514,-79573.44233654486,0.6021327883172757
2021-06-15,0,-0.08904578769509214,0.0,0.07174,0.0,1.4015,200000,120426.55766345514,-79573.44233654486,0.6021327883172757
2021-06-16,0,-0.8666866306752307,0.0,0.06895,0.0,1.3984,200000,120426.55766345514,-79573.44233654486,0.6021327883172757
2021-06-17,0,0.384882375816405,0.0,0.0739,0.0,1.401,200000,120426.55766345514,-79573.44233654486,0.6021327883172757
2021-06-18,0,0.9103692585519424,0.0,0.06962,0.0,1.2805,200000,120426.55766345514,-79573.44233654486,0.6021327883172757
2021-06-19,1,1.112872185745747,-881987.3858463098,0.06827,48637.5434828171,1.238,200000,120426.55766345514,-79573.44233654486,0.6021327883172757
2021-06-20,1,0.6700778772778423,-881987.3858463098,0.06768,48637.5434828171,1.2491,200000,120446.0618384651,-79553.9381615349,0.6022303091923256
2021-06-21,2,1.7555804024876958,0.0,0.05351,0.0,0.9377,200000,122014.27815625358,-77985.72184374642,0.6100713907812679
2021-06-22,1,1.01478375834584,-1195515.1690794982,0.05103,66449.34002627904,0.9181,200000,122014.27815625357,-77985.72184374643,0.6100713907812678
2021-06-23,1,0.8610695595752416,-1195515.1690794982,0.05797,66449.34002627904,1.046,200000,138810.02401902637,-61189.97598097363,0.6940501200951319
2021-06-24,2,2.81003972685464,0.0,0.06611,0.0,1.0742,200000,129669.90492787026,-70330.09507212974,0.6483495246393514
2021-06-25,2,2.921822371289285,0.0,0.06139,0.0,0.9419,200000,129669.90492787026,-70330.09507212974,0.6483495246393514
2021-06-26,2,2.4271397420396985,0.0,0.06274,0.0,0.953,200000,129669.90492787026,-70330.09507212974,0.6483495246393514
2021-06-27,2,1.8080353192149308,0.0,0.06479,0.0,1.0044,200000,129669.90492787026,-70330.09507212974,0.6483495246393514
2021-06-28,2,1.4083646971082542,0.0,0.06532,0.0,1.0293,200000,129669.90492787026,-70330.09507212974,0.6483495246393514
2021-06-29,1,1.048538120959541,-954437.6926826899,0.06793,59361.79496789519,1.0922,200000,129669.90492787026,-70330.09507212974,0.6483495246393514
2021-06-30,1,0.33586595097220867,-954437.6926826899,0.06828,59361.79496789519,1.1631,200000,134212.70938353296,-65787.29061646704,0.6710635469176648
2021-07-01,0,-0.08173593883296996,0.0,0.06471,0.0,1.14,200000,123759.12175796661,-76240.87824203339,0.6187956087898331
2021-07-02,0,0.37853302076196776,0.0,0.06657,0.0,1.1229,200000,123759.12175796661,-76240.87824203339,0.6187956087898331
2021-07-03,0,0.1124648785291835,0.0,0.06683,0.0,1.15,200000,123759.12175796661,-76240.87824203339,0.6187956087898331
2021-07-04,0,-0.08250484485615814,0.0,0.06736,0.0,1.1711,200000,123759.12175796661,-76240.87824203339,0.6187956087898331
2021-07-05,0,0.020216736401014384,0.0,0.06448,0.0,1.105,200000,123759.12175796661,-76240.87824203339,0.6187956087898331
2021-07-06,0,-0.8370769837762762,0.0,0.06494,0.0,1.1754,200000,123759.12175796661,-76240.87824203339,0.6187956087898331
2021-07-07,-2,-2.6290327172087693,0.0,0.06433,0.0,1.4049,200000,123759.12175796661,-76240.87824203339,0.6187956087898331
2021-07-08,-2,-1.5264964147824829,0.0,0.06106,0.0,1.2108,200000,123759.12175796661,-76240.87824203339,0.6187956087898331
2021-07-09,-2,-1.750597159875803,0.0,0.06219,0.0,1.29,200000,123759.12175796661,-76240.87824203339,0.6187956087898331
2021-07-10,-2,-1.6602083162864227,0.0,0.06142,0.0,1.2873,200000,123759.12175796661,-76240.87824203339,0.6187956087898331
2021-07-11,-2,-1.8493135195183192,0.0,0.06184,0.0,1.3799,200000,123759.12175796661,-76240.87824203339,0.6187956087898331
2021-07-12,-2,-1.4936551769678597,0.0,0.06004,0.0,1.3058,200000,123759.12175796661,-76240.87824203339,0.6187956087898331
2021-07-13,-1,-1.0185590328244525,1042269.8480542918,0.05937,-50762.560196048646,1.219,200000,123759.12175796661,-76240.87824203339,0.6187956087898331
2021-07-14,-2,-1.3317875173512317,0.0,0.05989,0.0,1.3206,200000,128374.6175528969,-71625.3824471031,0.6418730877644845
2021-07-15,-1,-1.1021723105861485,1109739.086729745,0.05784,-51325.210919917205,1.2506,200000,128374.6175528969,-71625.3824471031,0.6418730877644845
2021-07-16,-1,-0.8961247419392424,1109739.086729745,0.05562,-51325.210919917205,1.1797,200000,122272.03932613475,-77727.96067386525,0.6113601966306738
2021-07-17,-1,-0.8416973153708387,1109739.086729745,0.05597,-51325.210919917205,1.1911,200000,123245.5554109772,-76754.4445890228,0.6162277770548861
2021-07-18,-1,-0.7353909257299779,1109739.086729745,0.05592,-51325.210919917205,1.1847,200000,122861.58710675326,-77138.41289324674,0.6143079355337663
2021-07-19,-1,-0.221684874076501,1109739.086729745,0.05345,-51325.210919917205,1.0748,200000,114479.89088243188,-85520.10911756812,0.5723994544121593
2021-07-20,0,0.034730033059545945,0.0,0.05045,0.0,0.9953,200000,123472.26305597486,-76527.73694402514,0.6173613152798743
2021-07-21,0,-0.21317365511037037,0.0,0.05388,0.0,1.0972,200000,123472.26305597486,-76527.73694402514,0.6173613152798743
2021-07-22,0,-0.10255702879982909,0.0,0.05526,0.0,1.1235,200000,123472.26305597486,-76527.73694402514,0.6173613152798743
2021-07-23,-1,-1.0034571653897284,1102430.9201426327,0.056,-49659.050456875346,1.2432,200000,123472.26305597486,-76527.73694402514,0.6173613152798743
2021-07-24,-2,-1.2017375974766982,0.0,0.05727,0.0,1.2988,200000,124833.21899279598,-75166.78100720402,0.6241660949639799
2021-07-25,-2,-1.7880385665743967,0.0,0.05791,0.0,1.3652,200000,124833.21899279598,-75166.78100720402,0.6241660949639799
2021-07-26,0,-0.7188794600113261,0.0,0.05842,0.0,1.2862,200000,124833.21899279598,-75166.78100720402,0.6241660949639799
2021-07-27,-1,-1.021303215045795,1036993.0137298221,0.06019,-46296.25389140928,1.3482,200000,124833.21899279598,-75166.78100720402,0.6241660949639799
2021-07-28,-1,-0.5340825472051149,1036993.0137298221,0.0607,-46296.25389140928,1.3318,200000,124602.82686597909,-75397.17313402091,0.6230141343298954
2021-07-29,-1,-1.0395621147553646,1036993.0137298221,0.06185,-46296.25389140928,1.3972,200000,128823.14383626655,-71176.85616373345,0.6441157191813327
2021-07-30,-1,-1.1039478989258809,1036993.0137298221,0.06325,-46296.25389140928,1.4417,200000,132335.117353656,-67664.88264634399,0.66167558676828
2021-07-31,-1,-0.8600009454296371,1036993.0137298221,0.06396,-46296.25389140928,1.4413,200000,133052.8638918476,-66947.1361081524,0.665264319459238
2021-08-01,0,-0.10694583198786452,0.0,0.0632,0.0,1.3719,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-02,0,0.18085037908580381,0.0,0.06463,0.0,1.3871,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-03,0,0.4412539832731219,0.0,0.06403,0.0,1.355,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-04,0,0.6993788118085953,0.0,0.06737,0.0,1.4059,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-05,2,1.418774226001581,0.0,0.07013,0.0,1.4078,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-06,2,1.3002629245476,0.0,0.07196,0.0,1.4441,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-07,2,1.3576247557709111,0.0,0.07527,0.0,1.4963,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-08,2,1.5413784807452706,0.0,0.07192,0.0,1.4109,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-09,0,0.604680031901774,0.0,0.07395,0.0,1.5316,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-10,0,-0.23159761474768872,0.0,0.07464,0.0,1.6217,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-11,2,1.81651618429516,0.0,0.08341,0.0,1.6186,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-12,2,2.17225564333666,0.0,0.08415,0.0,1.5647,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-13,2,1.7709662365813112,0.0,0.08951,0.0,1.6764,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-14,2,1.979578594563338,0.0,0.09264,0.0,1.684,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-15,2,1.8771891124416178,0.0,0.09295,0.0,1.6664,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-16,2,1.516234655582466,0.0,0.08936,0.0,1.6204,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-17,2,1.4090004951871986,0.0,0.08509,0.0,1.5359,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-18,2,1.3262792726462043,0.0,0.08456,0.0,1.5205,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-19,2,1.25937250323023,0.0,0.08825,0.0,1.5822,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-20,0,0.7756922272403217,0.0,0.09059,0.0,1.6712,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-21,-1,-1.0547168107945015,697858.2295641301,0.08799,-33419.258528000326,1.8374,200000,122809.0912386956,-77190.9087613044,0.6140454561934781
2021-08-22,-1,-1.1456015977225358,697858.2295641301,0.08795,-33419.258528000326,1.8431,200000,122971.66668312263,-77028.33331687737,0.6148583334156131
2021-08-23,-2,-2.5174428177372628,0.0,0.08987,0.0,2.1796,200000,132933.18803539677,-67066.81196460323,0.6646659401769839
2021-08-24,-2,-1.526841182734807,0.0,0.08457,0.0,1.8911,200000,132933.18803539677,-67066.81196460323,0.6646659401769839
2021-08-25,-2,-1.8298151489464334,0.0,0.08758,0.0,2.0721,200000,132933.18803539677,-67066.81196460323,0.6646659401769839
2021-08-26,-1,-1.1667095584735605,800512.995516059,0.08303,-35927.88865821534,1.85,200000,132933.18803539677,-67066.81196460323,0.6646659401769839
2021-08-27,-2,-1.2089225697424073,0.0,0.08828,0.0,2.001,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-08-28,-2,-1.2952611085161592,0.0,0.08829,0.0,2.055,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-08-29,-2,-1.5687273292237593,0.0,0.08847,0.0,2.183,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-08-30,-2,-1.32976701008999,0.0,0.08616,0.0,2.085,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-08-31,0,-0.8075309301524025,0.0,0.08875,0.0,2.019,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-09-01,0,-0.4555721125995978,0.0,0.095,0.0,2.079,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-09-02,0,0.08697718168583148,0.0,0.09953,0.0,2.046,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-09-03,0,0.21912164355595926,0.0,0.10161,0.0,2.071,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-09-04,0,0.17324258136038279,0.0,0.10146,0.0,2.097,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-09-05,0,0.18103749240239428,0.0,0.10519,0.0,2.191,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-09-06,0,0.20117484318385456,0.0,0.10381,0.0,2.179,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-09-07,0,0.5488881641381199,0.0,0.08539,0.0,1.757,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-09-08,2,1.9283359853973787,0.0,0.09272,0.0,1.73,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-09-09,2,1.6240452919483255,0.0,0.09303,0.0,1.79,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-09-10,2,2.1040818929797838,0.0,0.09075,0.0,1.646,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-09-11,2,2.110208540125391,0.0,0.09555,0.0,1.679,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-09-12,2,2.862854275478704,0.0,0.11241,0.0,1.712,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-09-13,2,2.1481947712283884,0.0,0.10462,0.0,1.629,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-09-14,2,2.3944556369504677,0.0,0.11822,0.0,1.681,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-09-15,2,1.834583558589076,0.0,0.12069,0.0,1.767,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
2021-09-16,2,1.6629787304947827,0.0,0.11594,0.0,1.681,200000,134155.60599632797,-65844.39400367203,0.6707780299816398
