date,statusList,zscore,TRXUSDT_position,TRXUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2021-02-28,-1,-1.0878177955598782,2349973.9699469386,0.04562,-434348.15861348086,0.24682,200000,214411.6250179587,14411.625017958693,1.0720581250897934
2021-03-01,-2,-1.703242263923487,0.0,0.04784,0.0,0.27925,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-02,-2,-2.280734126077146,0.0,0.04687,0.0,0.31185,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-03,-2,-2.458756890043269,0.0,0.04883,0.0,0.36388,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-04,-2,-1.3276181049315146,0.0,0.05142,0.0,0.32349,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-05,-2,-1.9480059845223232,0.0,0.05019,0.0,0.3737,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-06,-2,-1.7983514214826726,0.0,0.05015,0.0,0.3831,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-07,-2,-1.3659218165865554,0.0,0.05173,0.0,0.37246,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-08,-2,-1.780381392275721,0.0,0.05307,0.0,0.44438,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-09,-2,-1.476391143324097,0.0,0.0532,0.0,0.42838,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-10,-2,-1.5976169538389369,0.0,0.05142,0.0,0.454,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-11,-2,-1.3475727065524787,0.0,0.05151,0.0,0.44166,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-12,-2,-1.7264380744112218,0.0,0.04997,0.0,0.5255,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-13,-2,-1.7481554865953695,0.0,0.05291,0.0,0.62092,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-14,-2,-1.7746105789581537,0.0,0.05105,0.0,0.68704,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-15,-2,-1.5022102216176958,0.0,0.05069,0.0,0.6461,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-16,-2,-1.234621265172909,0.0,0.05237,0.0,0.61549,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-17,-1,-1.1863444148495337,2036117.030717779,0.05483,-169666.10455054074,0.658,200000,223280.59358851163,23280.593588511634,1.1164029679425582
2021-03-18,-1,-0.9540331201221467,2036117.030717779,0.05329,-169666.10455054074,0.59455,200000,209379.65902747444,9379.659027474438,1.0468982951373722
2021-03-19,-1,-0.6558275353147078,2036117.030717779,0.05862,-169666.10455054074,0.6038,200000,221801.5742682927,21801.574268292694,1.1090078713414635
2021-03-20,-1,-0.3652090166556051,2036117.030717779,0.0609,-169666.10455054074,0.58633,200000,223479.8542518313,23479.854251831304,1.1173992712591565
2021-03-21,-1,-0.4720053354291045,2036117.030717779,0.06337,-169666.10455054074,0.64182,200000,237923.8354592137,37923.835459213704,1.1896191772960685
2021-03-22,-1,-0.8117266338687488,2036117.030717779,0.05927,-169666.10455054074,0.67196,200000,234689.49202442414,34689.49202442414,1.1734474601221208
2021-03-23,-1,-0.5313674969812103,2036117.030717779,0.05852,-169666.10455054074,0.62812,200000,225724.24222789006,25724.242227890063,1.1286212111394502
2021-03-24,-1,-0.6124421406580555,2036117.030717779,0.05568,-169666.10455054074,0.61858,200000,218323.0552232394,18323.05522323941,1.091615276116197
2021-03-25,-1,-0.4955165267776797,2036117.030717779,0.05528,-169666.10455054074,0.60863,200000,215820.43067067442,15820.430670674425,1.079102153353372
2021-03-26,-1,-0.31475565840430997,2036117.030717779,0.06464,-169666.10455054074,0.69757,200000,249968.58941691794,49968.58941691794,1.2498429470845898
2021-03-27,-1,-1.0278329421076258,2036117.030717779,0.0636,-169666.10455054074,0.78885,200000,263338.1497283448,63338.14972834481,1.316690748641724
2021-03-28,-1,-0.8792921900923162,2036117.030717779,0.06362,-169666.10455054074,0.77916,200000,261734.80751586438,61734.80751586438,1.3086740375793218
2021-03-29,-1,-1.0673400522128789,2036117.030717779,0.06475,-169666.10455054074,0.82,200000,270964.7834704196,70964.78347041958,1.354823917352098
2021-03-30,-1,-0.78145331830324,2036117.030717779,0.06598,-169666.10455054074,0.80995,200000,271764.0630674695,71764.06306746951,1.3588203153373475
2021-03-31,0,3.240685253827653,0.0,0.09296,0.0,0.72674,200000,157306.2992340469,-42693.70076595311,0.7865314961702344
2021-04-01,2,2.1737392138527114,0.0,0.08543,0.0,0.70796,200000,157306.2992340469,-42693.70076595311,0.7865314961702344
2021-04-02,2,2.409825285052806,0.0,0.09232,0.0,0.69364,200000,157306.2992340469,-42693.70076595311,0.7865314961702344
2021-04-03,2,2.887421094988229,0.0,0.10143,0.0,0.63403,200000,157306.2992340469,-42693.70076595311,0.7865314961702344
2021-04-04,2,2.7038525694398983,0.0,0.12761,0.0,0.72304,200000,157306.2992340469,-42693.70076595311,0.7865314961702344
2021-04-05,2,2.658493567064883,0.0,0.13655,0.0,0.68135,200000,157306.2992340469,-42693.70076595311,0.7865314961702344
2021-04-06,2,1.8987639110490984,0.0,0.12401,0.0,0.66701,200000,157306.2992340469,-42693.70076595311,0.7865314961702344
2021-04-07,2,1.641453424414439,0.0,0.11045,0.0,0.59566,200000,157306.2992340469,-42693.70076595311,0.7865314961702344
2021-04-08,2,1.7874190887629884,0.0,0.12349,0.0,0.6066,200000,157306.2992340469,-42693.70076595311,0.7865314961702344
2021-04-09,0,0.9323347805546595,0.0,0.11584,0.0,0.68365,200000,157306.2992340469,-42693.70076595311,0.7865314961702344
2021-04-10,2,1.2909223545196387,0.0,0.1263,0.0,0.65528,200000,157306.2992340469,-42693.70076595311,0.7865314961702344
2021-04-11,1,1.1679791222138476,-643958.9783610892,0.12214,124297.78061415254,0.63278,200000,157306.2992340469,-42693.70076595311,0.7865314961702344
2021-04-12,2,1.379591096889145,0.0,0.12874,0.0,0.60938,200000,164464.99655760123,-35535.00344239877,0.8223249827880061
2021-04-13,2,1.7165931831805348,0.0,0.14622,0.0,0.60803,200000,164464.99655760123,-35535.00344239877,0.8223249827880061
2021-04-14,2,1.4489700312305978,0.0,0.1404,0.0,0.59596,200000,164464.99655760123,-35535.00344239877,0.8223249827880061
2021-04-15,2,1.5667616973220149,0.0,0.16421,0.0,0.6501,200000,164464.99655760123,-35535.00344239877,0.8223249827880061
2021-04-16,2,1.6211380146684151,0.0,0.16091,0.0,0.60559,200000,164464.99655760123,-35535.00344239877,0.8223249827880061
2021-04-17,1,1.129587569842955,-529336.9699311273,0.15535,128822.41169094936,0.63834,200000,164464.99655760123,-35535.00344239877,0.8223249827880061
2021-04-18,2,1.4071466125047032,0.0,0.14302,0.0,0.54358,200000,170145.4834501848,-29854.51654981519,0.850727417250924
2021-04-19,2,1.5170255407021387,0.0,0.12993,0.0,0.47802,200000,170145.4834501848,-29854.51654981519,0.850727417250924
2021-04-20,0,0.9238123025240894,0.0,0.13279,0.0,0.53494,200000,170145.4834501848,-29854.51654981519,0.850727417250924
2021-04-21,1,1.1855600697601,-693169.8991696603,0.12273,182125.71284085631,0.46711,200000,170145.4834501848,-29854.51654981519,0.850727417250924
2021-04-22,2,1.3031315072968606,0.0,0.11001,0.0,0.40685,200000,172303.25778853675,-27696.74221146325,0.8615162889426837
2021-04-23,1,1.021600195811472,-789295.7296772182,0.10915,207654.3311180784,0.41488,200000,172303.25778853675,-27696.74221146325,0.8615162889426837
2021-04-24,2,1.3038580866251184,0.0,0.10249,0.0,0.36899,200000,176575.80548389512,-23424.19451610488,0.8828790274194755
2021-04-25,2,1.3176970733609386,0.0,0.10176,0.0,0.35865,200000,176575.80548389512,-23424.19451610488,0.8828790274194755
2021-04-26,0,0.4612845377277277,0.0,0.11732,0.0,0.45942,200000,176575.80548389512,-23424.19451610488,0.8828790274194755
2021-04-27,-1,-1.1482201334843365,701031.4653164012,0.12594,-141691.38620116765,0.6231,200000,176575.80548389512,-23424.19451610488,0.8828790274194755
2021-04-28,-1,-0.8900502708575755,701031.4653164012,0.12266,-141691.38620116765,0.58004,200000,168175.19118783507,-31824.808812164934,0.8408759559391753
2021-04-29,-1,-0.9438284011567715,701031.4653164012,0.12123,-141691.38620116765,0.56209,200000,164629.35581012163,-35370.64418987837,0.8231467790506082
2021-04-30,-1,-0.8892327941019029,701031.4653164012,0.13223,-141691.38620116765,0.60008,200000,177723.5576903844,-22276.44230961561,0.888617788451922
2021-05-01,-2,-1.8580589883328398,0.0,0.13112,0.0,0.6741,200000,180170.7231898157,-19829.276810184296,0.9008536159490785
2021-05-02,-2,-1.5566943534429443,0.0,0.12759,0.0,0.63506,200000,180170.7231898157,-19829.276810184296,0.9008536159490785
2021-05-03,-1,-1.186816644840136,684591.2424569333,0.13159,-142515.32422348618,0.63211,200000,180170.7231898157,-19829.276810184296,0.9008536159490785
2021-05-04,-1,-0.8129634887404098,684591.2424569333,0.11917,-142515.32422348618,0.54757,200000,159619.85444864706,-40380.145551352936,0.7980992722432353
2021-05-05,0,0.23090259146511605,0.0,0.14654,0.0,0.59101,200000,164078.70428949932,-35921.29571050068,0.8203935214474967
2021-05-06,0,0.9937738025510425,0.0,0.15216,0.0,0.56206,200000,164078.70428949932,-35921.29571050068,0.8203935214474967
2021-05-07,0,0.5545879466894671,0.0,0.14763,0.0,0.57068,200000,164078.70428949932,-35921.29571050068,0.8203935214474967
2021-05-08,0,0.5353491067140511,0.0,0.14301,0.0,0.55482,200000,164078.70428949932,-35921.29571050068,0.8203935214474967
2021-05-09,0,0.9219561929098772,0.0,0.14295,0.0,0.53163,200000,164078.70428949932,-35921.29571050068,0.8203935214474967
2021-05-10,0,0.5824350936407661,0.0,0.12716,0.0,0.48978,200000,164078.70428949932,-35921.29571050068,0.8203935214474967
2021-05-11,0,0.45446141574008964,0.0,0.13893,0.0,0.54404,200000,164078.70428949932,-35921.29571050068,0.8203935214474967
2021-05-12,0,0.8788273612769133,0.0,0.11918,0.0,0.4454,200000,164078.70428949932,-35921.29571050068,0.8203935214474967
2021-05-13,1,1.0084093272965418,-674721.2118163472,0.12159,183693.4957675593,0.44661,200000,164078.70428949932,-35921.29571050068,0.8203935214474967
2021-05-14,1,0.7553285672805915,-674721.2118163472,0.12473,183693.4957675593,0.47341,200000,171120.31458117324,-28879.68541882676,0.8556015729058661
2021-05-15,1,0.42922444910419005,-674721.2118163472,0.12059,183693.4957675593,0.47902,200000,169357.48927550958,-30642.51072449042,0.8467874463775479
2021-05-16,1,0.6573938710010746,-674721.2118163472,0.11964,183693.4957675593,0.4634,200000,165847.21172039476,-34152.78827960524,0.8292360586019738
2021-05-17,1,0.6540918721183924,-674721.2118163472,0.11279,183693.4957675593,0.43345,200000,155723.7512212144,-44276.24877878561,0.778618756106072
2021-05-18,0,-0.608029443014474,0.0,0.11627,0.0,0.50894,200000,149039.57185144437,-50960.42814855563,0.7451978592572219
2021-05-19,0,-0.19096826341430947,0.0,0.07881,0.0,0.32775,200000,149039.57185144437,-50960.42814855563,0.7451978592572219
2021-05-20,0,0.3577276778786766,0.0,0.08928,0.0,0.34948,200000,149039.57185144437,-50960.42814855563,0.7451978592572219
2021-05-21,0,0.783770876202291,0.0,0.0779,0.0,0.29189,200000,149039.57185144437,-50960.42814855563,0.7451978592572219
2021-05-22,2,2.310512987406084,0.0,0.07534,0.0,0.24842,200000,149039.57185144437,-50960.42814855563,0.7451978592572219
2021-05-23,2,1.851213819968677,0.0,0.06285,0.0,0.21258,200000,149039.57185144437,-50960.42814855563,0.7451978592572219
2021-05-24,0,0.3313082218187014,0.0,0.07696,0.0,0.28716,200000,149039.57185144437,-50960.42814855563,0.7451978592572219
2021-05-25,0,0.7578744755990924,0.0,0.07714,0.0,0.27909,200000,149039.57185144437,-50960.42814855563,0.7451978592572219
2021-05-26,0,-0.8204835477118925,0.0,0.08312,0.0,0.33353,200000,149039.57185144437,-50960.42814855563,0.7451978592572219
2021-05-27,0,0.3150784062124274,0.0,0.07949,0.0,0.29591,200000,149039.57185144437,-50960.42814855563,0.7451978592572219
2021-05-28,-2,-1.7690099927349334,0.0,0.07204,0.0,0.31372,200000,149039.57185144437,-50960.42814855563,0.7451978592572219
2021-05-29,0,-0.8984903314856707,0.0,0.06877,0.0,0.28186,200000,149039.57185144437,-50960.42814855563,0.7451978592572219
2021-05-30,-2,-1.3766986137062511,0.0,0.07196,0.0,0.30984,200000,149039.57185144437,-50960.42814855563,0.7451978592572219
2021-05-31,-1,-1.173218152249002,970436.0714379762,0.07679,-227367.76788931256,0.32775,200000,149039.57185144437,-50960.42814855563,0.7451978592572219
2021-06-01,-1,-1.1240171409833049,970436.0714379762,0.07614,-227367.76788931256,0.32699,200000,148235.9889014138,-51764.0110985862,0.741179944507069
2021-06-02,-2,-1.436854086224527,0.0,0.07804,0.0,0.35097,200000,153106.00633253675,-46893.99366746325,0.7655300316626837
2021-06-03,-2,-1.9748107679691984,0.0,0.08223,0.0,0.40705,200000,153106.00633253675,-46893.99366746325,0.7655300316626837
2021-06-04,-2,-1.447185413520676,0.0,0.07714,0.0,0.36599,200000,153106.00633253675,-46893.99366746325,0.7655300316626837
2021-06-05,-1,-1.1960233886804807,1013678.5376889351,0.07552,-216894.75326892867,0.35295,200000,153106.00633253675,-46893.99366746325,0.7655300316626837
2021-06-06,-1,-0.906073312940698,1013678.5376889351,0.07745,-216894.75326892867,0.35291,200000,155053.73012014566,-44946.26987985434,0.7752686506007282
2021-06-07,-1,-0.3997541243592326,1013678.5376889351,0.0717,-216894.75326892867,0.30655,200000,139169.83776688672,-60830.16223311328,0.6958491888344336
2021-06-08,-1,-0.52276290072427,1013678.5376889351,0.07242,-216894.75326892867,0.31507,200000,141747.62961187403,-58252.37038812597,0.7087381480593702
2021-06-09,0,-0.14605258917864897,0.0,0.07536,0.0,0.31454,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-10,0,0.3896038723063754,0.0,0.07257,0.0,0.2861,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-11,0,0.6048354971002673,0.0,0.06919,0.0,0.27147,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-12,2,1.3488896192594668,0.0,0.06804,0.0,0.25456,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-13,0,0.73009262645115,0.0,0.07153,0.0,0.28271,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-14,0,0.5674597916864504,0.0,0.07203,0.0,0.29139,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-15,0,0.5714963695185368,0.0,0.07174,0.0,0.2903,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-16,0,-0.052218937082336186,0.0,0.06895,0.0,0.29433,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-17,0,0.973860520580206,0.0,0.0739,0.0,0.29256,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-18,2,1.3157929939053874,0.0,0.06962,0.0,0.26762,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-19,2,1.4976747540480149,0.0,0.06827,0.0,0.25588,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-20,0,0.9876669854168694,0.0,0.06768,0.0,0.26132,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-21,2,1.5853715997284648,0.0,0.05351,0.0,0.19472,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-22,2,1.2875398017790995,0.0,0.05103,0.0,0.1878,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-23,2,1.714967259525416,0.0,0.05797,0.0,0.20455,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-24,2,2.507882523747288,0.0,0.06611,0.0,0.21317,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-25,2,2.6407567596268606,0.0,0.06139,0.0,0.1869,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-26,2,2.3847429177657977,0.0,0.06274,0.0,0.18698,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-27,2,2.043689701083612,0.0,0.06479,0.0,0.19229,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-28,1,1.1339704982848462,-1109440.1976845332,0.06532,345105.1655448055,0.20999,200000,144937.26742550742,-55062.73257449258,0.7246863371275372
2021-06-29,1,0.8412166972861369,-1109440.1976845332,0.06793,345105.1655448055,0.2231,200000,152357.23506175645,-47642.76493824355,0.7617861753087822
2021-06-30,1,0.6142659097104067,-1109440.1976845332,0.06828,345105.1655448055,0.22804,200000,154450.35864873737,-45549.64135126263,0.7722517932436869
2021-07-01,0,-0.6778888693914893,0.0,0.06471,0.0,0.25016,200000,130397.63440498502,-69602.36559501498,0.6519881720249251
2021-07-02,0,-0.4643782775944442,0.0,0.06657,0.0,0.25092,200000,130397.63440498502,-69602.36559501498,0.6519881720249251
2021-07-03,0,-0.9560340184297531,0.0,0.06683,0.0,0.26797,200000,130397.63440498502,-69602.36559501498,0.6519881720249251
2021-07-04,-1,-1.111104826261745,967915.9323410407,0.06736,-236278.96355183193,0.27594,200000,130397.634404985,-69602.365595015,0.651988172024925
2021-07-05,-2,-1.3590909259919417,0.0,0.06448,0.0,0.27501,200000,132965.492854024,-67034.50714597601,0.66482746427012
2021-07-06,-2,-1.6098085569087603,0.0,0.06494,0.0,0.28923,200000,132965.492854024,-67034.50714597601,0.66482746427012
2021-07-07,-1,-1.185834797584603,1033464.1135863827,0.06433,-244953.19416017097,0.27141,200000,132965.492854024,-67034.50714597601,0.66482746427012
2021-07-08,-2,-1.340132551806641,0.0,0.06106,0.0,0.26782,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-09,-2,-1.4717399258932733,0.0,0.06219,0.0,0.28606,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-10,-2,-1.3552447566539738,0.0,0.06142,0.0,0.28287,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-11,-2,-1.2938914167610707,0.0,0.06184,0.0,0.28901,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-12,0,-0.938187987403455,0.0,0.06004,0.0,0.26604,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-13,0,-0.3655569229768825,0.0,0.05937,0.0,0.2387,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-14,0,-0.35093177941712633,0.0,0.05989,0.0,0.24286,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-15,0,-0.010673419132624639,0.0,0.05784,0.0,0.22473,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-16,0,0.6660255721843615,0.0,0.05562,0.0,0.20001,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-17,0,0.17950040900094105,0.0,0.05597,0.0,0.21857,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-18,0,-0.28185374084135306,0.0,0.05592,0.0,0.23281,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-19,0,-0.2841621801258265,0.0,0.05345,0.0,0.22468,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-20,-2,-2.227580687913795,0.0,0.05045,0.0,0.26,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-21,-2,-1.5343004852228115,0.0,0.05388,0.0,0.26425,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-22,-2,-1.2994385477822081,0.0,0.05526,0.0,0.26815,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-23,-2,-1.6195426546992027,0.0,0.056,0.0,0.28779,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-24,-1,-1.044611348637302,1182691.9725721714,0.05727,-242248.81712878487,0.2796,200000,135465.5385384165,-64534.4614615835,0.6773276926920825
2021-07-25,-2,-2.191619566515778,0.0,0.05791,0.0,0.34563,200000,150704.305070984,-49295.694929016,0.75352152535492
2021-07-26,-2,-1.3839474704816865,0.0,0.05842,0.0,0.31642,200000,150704.305070984,-49295.694929016,0.75352152535492
2021-07-27,-2,-1.6717054559141076,0.0,0.06019,0.0,0.35495,200000,150704.305070984,-49295.694929016,0.75352152535492
2021-07-28,-2,-1.2868104130301081,0.0,0.0607,0.0,0.34348,200000,150704.305070984,-49295.694929016,0.75352152535492
2021-07-29,-2,-1.6253076698751194,0.0,0.06185,0.0,0.389,200000,150704.305070984,-49295.694929016,0.75352152535492
2021-07-30,-2,-1.2489848242541863,0.0,0.06325,0.0,0.37801,200000,150704.305070984,-49295.694929016,0.75352152535492
2021-07-31,-2,-1.3447419365869735,0.0,0.06396,0.0,0.40334,200000,150704.305070984,-49295.694929016,0.75352152535492
2021-08-01,-1,-1.1406632015640357,1192280.894548924,0.0632,-192706.64553089868,0.39102,200000,150704.305070984,-49295.694929016,0.75352152535492
2021-08-02,-1,-0.8521702911004554,1192280.894548924,0.06463,-192706.64553089868,0.38177,200000,150626.73027902815,-49373.269720971846,0.7531336513951408
2021-08-03,-1,-0.720950569972913,1192280.894548924,0.06403,-192706.64553089868,0.374,200000,148414.0311065237,-51585.968893476296,0.7420701555326186
2021-08-04,-1,-0.6630483470377614,1192280.894548924,0.06737,-192706.64553089868,0.39503,200000,156448.87004983192,-43551.12995016808,0.7822443502491596
2021-08-05,-1,-0.6736945561366239,1192280.894548924,0.07013,-192706.64553089868,0.41578,200000,163738.22821355308,-36261.771786446916,0.8186911410677654
2021-08-06,-1,-0.4041653956509067,1192280.894548924,0.07196,-192706.64553089868,0.41292,200000,165368.96124435926,-34631.03875564074,0.8268448062217963
2021-08-07,0,0.20695426531261824,0.0,0.07527,0.0,0.40583,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-08,0,0.7764976212218826,0.0,0.07192,0.0,0.37665,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-09,0,0.4699541658191851,0.0,0.07395,0.0,0.39836,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-10,0,-0.8996230124654317,0.0,0.07464,0.0,0.45594,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-11,0,-0.1831372584729172,0.0,0.08341,0.0,0.48337,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-12,0,-0.7097591717497193,0.0,0.08415,0.0,0.50981,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-13,0,0.20679873338908525,0.0,0.08951,0.0,0.51539,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-14,2,1.2689693899548278,0.0,0.09264,0.0,0.50178,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-15,2,1.4653935090707675,0.0,0.09295,0.0,0.49755,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-16,0,0.8873672624024931,0.0,0.08936,0.0,0.49082,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-17,0,0.994474089662912,0.0,0.08509,0.0,0.46319,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-18,0,-0.5516174217038687,0.0,0.08456,0.0,0.50033,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-19,-2,-1.2399801363822758,0.0,0.08825,0.0,0.54524,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-20,-2,-1.362657620311419,0.0,0.09059,0.0,0.56253,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-21,-2,-1.81618164931835,0.0,0.08799,0.0,0.56597,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-22,-2,-1.4689502809117658,0.0,0.08795,0.0,0.55844,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-23,-1,-1.1025310146813798,774270.947446818,0.08987,-124243.34901090158,0.56006,200000,139167.46009409108,-60832.539905908925,0.6958373004704554
2021-08-24,-1,-0.8757947678544239,774270.947446818,0.08457,-124243.34901090158,0.52088,200000,130195.96965837582,-69804.03034162418,0.6509798482918792
2021-08-25,-2,-1.465643211359932,0.0,0.08758,0.0,0.56895,200000,142045.0639364512,-57954.93606354881,0.7102253196822559
2021-08-26,0,-0.8044924650849039,0.0,0.08303,0.0,0.5156,200000,142045.0639364512,-57954.93606354881,0.7102253196822559
2021-08-27,-1,-1.0282765218957346,804514.4083396647,0.08828,-126329.65487055424,0.5622,200000,142045.0639364512,-57954.93606354881,0.7102253196822559
2021-08-28,-1,-0.6755426632042768,804514.4083396647,0.08829,-126329.65487055424,0.5504,200000,140562.41915306204,-59437.580846937955,0.7028120957653102
2021-08-29,-2,-1.767151295584547,0.0,0.08847,0.0,0.6061,200000,147438.078047684,-52561.92195231601,0.7371903902384199
2021-08-30,-2,-2.0844745420639312,0.0,0.08616,0.0,0.626,200000,147438.078047684,-52561.92195231601,0.7371903902384199
2021-08-31,-2,-2.5027001847009323,0.0,0.08875,0.0,0.7248,200000,147438.078047684,-52561.92195231601,0.7371903902384199
2021-09-01,-2,-1.5750153464797252,0.0,0.095,0.0,0.7106,200000,147438.078047684,-52561.92195231601,0.7371903902384199
2021-09-02,-1,-1.034892830429112,740671.5465070029,0.09953,-104447.49082437233,0.7058,200000,147438.078047684,-52561.92195231601,0.7371903902384199
2021-09-03,-1,-1.082678873140364,740671.5465070029,0.10161,-104447.49082437233,0.7338,200000,151903.204607501,-48096.795392499014,0.7595160230375049
2021-09-04,-1,-0.663873628604491,740671.5465070029,0.10146,-104447.49082437233,0.7032,200000,148596.01065629913,-51403.98934370087,0.7429800532814956
2021-09-05,0,0.26535667156695925,0.0,0.10519,0.0,0.6704,200000,139548.43591927158,-60451.56408072842,0.6977421795963579
2021-09-06,-2,-1.7562885550410694,0.0,0.10381,0.0,0.815,200000,139548.43591927158,-60451.56408072842,0.6977421795963579
2021-09-07,-2,-3.0173564223448404,0.0,0.08539,0.0,0.9115,200000,139548.43591927158,-60451.56408072842,0.6977421795963579
2021-09-08,-2,-2.012451748644749,0.0,0.09272,0.0,0.8872,200000,139548.43591927158,-60451.56408072842,0.6977421795963579
2021-09-09,-2,-1.7746335076052715,0.0,0.09303,0.0,0.8977,200000,139548.43591927158,-60451.56408072842,0.6977421795963579
2021-09-10,-1,-1.1191044464241213,768861.9058913034,0.09075,-88288.26769535086,0.7903,200000,139548.43591927158,-60451.56408072842,0.6977421795963579
2021-09-11,-2,-1.556175255876355,0.0,0.09555,0.0,0.9472,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-12,0,-0.300636221704681,0.0,0.11241,0.0,0.8795,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-13,0,-0.7412024209218596,0.0,0.10462,0.0,0.899,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-14,0,-0.03782961714250609,0.0,0.11822,0.0,0.9085,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-15,0,-0.10996827949383955,0.0,0.12069,0.0,0.9497,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-16,0,-0.016128638876677946,0.0,0.11594,0.0,0.9098,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-17,0,0.10168823564125817,0.0,0.10545,0.0,0.8253,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-18,0,0.07207919627104659,0.0,0.10586,0.0,0.8385,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-19,0,0.6690866362090407,0.0,0.10369,0.0,0.7651,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
2021-09-20,0,0.5500249342836849,0.0,0.0914,0.0,0.6805,200000,149710.32797239383,-50289.67202760617,0.7485516398619692
