Date,加權指數,報酬指數,台泥,亞泥,統一,台塑,南亞,台化,遠東新,中鋼,正新,和泰車,光寶科,聯電,台達電,鴻海,國巨,台積電,華碩,瑞昱,廣達,研華,南亞科,中華電,聯發科,可成,台灣高鐵,彰銀,華南金,富邦金,國泰金,開發金,玉山金,元大金,兆豐金,台新金,永豐金,中信金,第一金,統一超,大立光,台灣大,日月光投控,遠傳,和碩,中租-KY,上海商銀,合庫金,矽力-KY,台塑化,緯穎,豐泰
2020/4/23,10366.51 ,19385.51 ,37.98,38.9,65.5,76.36,55.61,65.25,22.67,18.69,29.98,476.9,41.35,15.04,125.68,70.38,332.89,291.55,182.51,228.71,60.05,233.72,57.94,105.05,344.7,209.22,30.72,17.88,16.62,37.8,35.47,7.9,22.97,14.98,26.81,11.06,10.66,17.66,18.51,278.23,3666.14,101.1,61.49,61.46,60.25,90.75,39.14,17.77,1225,78.22,655.63,121.67
2020/4/24,10347.36 ,19349.70 ,37.85,39,64.25,75.98,55.13,64.87,22.53,18.69,29.74,476.41,41.16,15.14,127.14,70.19,333.86,290.07,182.04,224.82,59.58,235.06,57.65,104.56,342.24,208.74,30.47,17.79,16.62,37.41,35.28,7.87,23.15,14.93,26.72,10.97,10.61,17.71,19.12,278.71,3666.14,101.58,61.3,62.41,60.53,91.49,38.86,17.72,1210,78.41,650.77,119.22
2020/4/27,10567.27 ,19760.92 ,37.85,39.51,65.31,77.88,57.64,66.68,23.48,19.03,31.88,496.53,41.72,15.38,129.56,71.24,367.25,294.02,185.81,229.2,59.67,244.39,60.09,105.53,365.32,213.97,31.2,18.26,16.89,38.27,36.18,8.04,23.6,15.21,27.19,11.25,10.85,18.14,19.49,284.52,3783.77,103.5,63.43,63.08,61.18,93.62,40.29,18.19,1210,79.28,664.39,125.75
2020/4/28,10616.06 ,19852.16 ,38.07,39.33,65.88,78.55,58.32,66.87,23.62,19.08,33.58,493.59,42.34,14.28,131.02,71.52,371.12,292.54,187.7,229.68,59.96,246.17,61.65,105.53,368.27,215.87,31.97,18.35,17.4,38.46,36.18,8.21,23.78,15.21,27.9,11.29,10.9,18.57,19.77,289.84,3783.77,103.5,62.95,62.7,61.65,95.48,40.96,18.47,1275,78.7,694.54,129.84
2020/4/29,10772.22 ,20144.18 ,38.34,40.17,66.56,79.59,60.45,68.2,23.81,19.37,33.53,532.84,42.66,14.57,133.93,71.9,367.73,295.01,191,239.39,60.34,248.39,62.62,106.01,390.86,216.82,32.89,18.45,17.68,39.18,36.61,8.41,24.1,15.53,28.38,11.57,11.08,18.76,20.09,294.68,3862.19,102.06,63.43,63.27,61.28,102.89,41.82,18.65,1240,81.03,705.24,137.59
2020/4/30,10992.14 ,20555.45 ,38.93,41.06,67.04,83.49,64.03,72.09,24.66,19.52,33.58,546.57,43.7,14.81,135.87,73.24,378.37,300.43,191,250.08,61.96,252.39,63.4,105.53,407.55,216.82,32.99,18.45,17.91,40.37,37.99,8.49,24.59,15.86,28.52,11.95,11.51,19.04,20.46,298.06,4028.83,103.02,65.18,63.27,61.84,106.14,42.25,18.75,1195,86.84,749.02,139.64
2020/5/4,10720.48 ,20047.43 ,38.03,40.26,65.88,81.21,61.41,69.24,24.19,19.08,33.14,503.4,43.7,14.62,131.99,70.86,378.86,291.06,187.23,235.02,61.11,242.17,61.26,105.05,392.33,219.68,32.36,17.7,17.49,38.89,36.95,8.36,24.14,15.3,27.81,11.48,11.04,18.57,20.09,291.77,3798.47,103.5,62.56,63.56,60.72,100.57,40.58,18.33,1215,83.64,747.07,137.19
2020/5/5,10774.61 ,20148.65 ,38.61,40.96,67.52,81.49,61.71,69.15,26.61,19.32,33.58,507.32,43.84,14.52,134.9,70.48,393.86,291.55,186.75,235.02,61.11,243.5,61.45,105.05,394.29,223.48,32.26,17.7,17.54,38.8,37.04,8.35,24.19,15.35,28.28,11.53,11.04,18.71,20.23,297.58,3881.79,103.02,63.14,63.94,61.09,102.43,41.15,18.42,1170,83.25,729.56,135.96
2020/5/6,10774.98 ,20149.35 ,38.39,40.63,67.24,81.02,60.93,68.96,26.8,19.08,33.53,504.38,43.74,14.57,134.41,70.67,402.57,292.05,184.87,236.48,61.58,242.17,61.75,105.53,400.68,222.53,32.31,17.65,17.45,38.7,36.95,8.34,24.19,15.16,28,11.48,10.85,18.61,20.09,295.65,3994.52,102.54,62.56,63.08,60.81,104.75,40.96,18.37,1145,82.29,750.96,133.51
2020/5/7,10842.92 ,20276.39 ,38.48,40.77,67.62,81.02,60.93,69.15,25.95,19.08,33.19,502.42,43.65,14.85,134.9,71.52,396.76,293.53,185.81,242.31,61.58,250.61,62.82,105.05,403.62,223.48,32.36,17.65,17.45,38.65,36.99,8.36,24.14,15.21,28,11.53,10.9,18.76,20.18,293.23,3989.62,103.02,64.31,63.18,61.09,104.75,41.25,18.47,1200,81.7,773.34,135.96
2020/5/8,10901.42 ,20385.80 ,38.75,41.15,68.39,82.06,61.9,70,25.85,19.18,32.9,508.3,44.12,14.9,135.87,72.47,390.47,293.53,189.11,243.28,61.96,258.61,62.23,106.01,404.11,229.66,32.41,17.79,17.54,38.8,37.37,8.41,24.19,15.21,28.42,11.57,10.9,18.85,20.18,295.16,4141.56,103.02,65.67,63.84,62.03,104.75,41.73,18.51,1280,85.48,772.36,133.51
2020/5/11,11013.26 ,20594.93 ,38.88,41.62,68.49,83.11,62.48,70.95,25.85,19.37,32.9,514.19,44.12,14.85,135.87,75.04,400.15,296.98,190.53,242.79,62.92,259.5,63.11,106.01,402.64,229.19,32.75,18.02,17.81,39.32,37.71,8.52,24.37,15.49,28.8,11.81,11.13,19.04,20.42,294.68,4117.05,103.5,66.93,64.23,62.59,107.99,42.16,18.75,1365,86.06,849.21,132.69
2020/5/12,10879.47 ,20344.75 ,38.7,41.34,66.95,82.16,61.41,69.72,25.47,19.13,32.41,509.29,44.07,14.71,132.96,73.52,392.89,291.06,189.58,236.96,62.63,255.5,62.04,106.01,399.69,224.43,32.31,17.79,17.63,39.32,37.71,8.47,24.19,15.3,28.71,11.67,11.13,18.71,20.37,294.19,4028.83,102.54,66.15,63.56,61.74,107.53,41.58,18.65,1300,83.74,813.22,128.61
2020/5/13,10938.27 ,20454.71 ,38.66,41.1,67.91,80.83,61.9,70.19,25.23,19.37,32.12,507.32,44.03,14.85,136.36,74.95,389.5,293.03,190.06,244.25,62.54,255.94,61.36,106.01,412.46,227.76,32.8,17.98,17.68,39.08,37.66,8.47,24.46,15.44,28.71,11.67,11.13,18.85,20.37,295.16,4112.15,103.02,66.06,63.56,62.21,107.99,41.25,18.7,1325,84.8,806.41,129.02
2020/5/14,10780.88 ,20160.38 ,38.39,40.96,67.52,79.31,60.64,68.96,25.28,19.08,31.1,505.36,44.03,14.62,135.87,74.38,373.05,289.09,196.19,238.91,62.06,251.5,58.53,106.01,403.62,221.1,32.51,17.7,17.54,38.7,37.28,8.42,24.23,15.12,28.66,11.53,11.04,18.61,20.32,292.74,4028.83,102.54,64.6,62.8,61.74,104.75,40.72,18.7,1370,83.93,779.17,125.75
2020/5/15,10814.92 ,20224.04 ,38.12,41.1,66.66,79.4,60.64,68.67,25.04,19.08,30.91,499.47,43.32,14.66,134.41,73.33,373.54,294.02,195.24,238.42,62.25,247.05,58.62,105.53,403.62,221.1,32.41,17.7,17.49,39.28,37.18,8.38,24.28,15.07,28.66,11.57,10.99,18.66,20.23,290.32,3984.72,103.02,64.5,62.7,58.56,104.28,40.44,18.61,1470,83.64,806.41,126.16
2020/5/18,10740.55 ,20084.97 ,38.16,40.77,67.33,80.73,60.54,68.48,25.57,19.18,31.35,505.36,42.76,14.38,132.96,71.33,357.08,286.13,190.53,242.79,63.49,248.39,57.06,106.49,432.59,213.02,32.7,17.7,17.49,39.32,37.14,8.38,24.14,15.02,28.47,11.67,10.85,18.57,20.23,291.77,3783.77,103.02,60.81,63.27,58.94,103.36,40.44,18.61,1450,86.45,812.25,131.47
2020/5/19,10860.44 ,20309.17 ,38.75,41.2,67.72,81.87,61.51,69.53,25.99,19.32,32.37,527.93,43.98,14.23,136.84,71.14,360.96,287.61,198.54,248.62,65.21,255.94,57.75,106.97,453.71,213.02,33.42,17.74,17.77,40.09,37.56,8.43,24.23,15.07,28.94,11.86,11.04,18.9,20.51,290.81,3769.06,103.5,60.42,62.89,57.16,104.75,41.49,18.75,1485,89.16,833.65,137.59
2020/5/20,10907.80 ,20397.73 ,38.66,41.06,68.78,82.06,61.8,69.53,26.18,19.42,32.75,540.69,43.98,14.14,136.84,70.86,372.08,290.07,193.83,248.13,65.21,253.27,58.43,107.46,461.56,206.84,33.96,17.74,17.86,40.33,37.76,8.45,24.32,15.02,29.18,11.86,10.99,18.9,20.51,288.39,3793.57,103.02,59.94,62.7,57.07,104.75,41.54,18.7,1480,88.09,830.73,142.9
2020/5/21,11008.31 ,20585.68 ,38.75,41.15,69.74,82.16,61.8,70,26.09,19.42,32.85,524.01,44.5,14.57,137.33,71.05,369.66,293.53,194.77,252.99,66.64,255.05,59.31,107.46,456.16,200.66,34.92,17.98,17.86,40.75,38.04,8.44,24.32,15.21,29.37,11.86,11.13,18.85,20.6,292.74,3852.38,103.02,61.2,63.08,56.69,105.67,41.54,18.79,1480,89.06,828.78,153.93
2020/5/22,10811.15 ,20216.98 ,38.43,41.06,69.36,80.73,60.25,68.58,25.47,19.13,31.64,502.42,43.93,14.38,133.93,70,359.5,288.1,192.89,239.39,65.59,246.17,57.94,106.97,434.07,194.95,34.3,17.65,17.58,39.8,37.37,8.36,24.1,14.98,28.85,11.71,10.9,18.61,20.37,289.84,3764.16,102.06,59.55,62.13,56.79,103.36,40.72,18.65,1370,87.13,817.11,151.07
2020/5/25,10871.18 ,20329.25 ,38.43,41.06,69.26,80.07,60.06,68.29,25.52,19.18,31.59,509.29,44.4,14.38,135.38,70,363.86,288.1,194.3,239.88,65.88,251.5,58.23,106.49,451.74,201.61,36.09,17.7,17.68,39.8,37.28,8.4,24.19,15.12,28.76,11.71,10.94,18.81,20.51,288.87,3759.26,103.02,59.35,62.22,57.53,107.06,39.96,18.65,1475,86.16,837.54,148.62
2020/5/26,10997.21 ,20564.92 ,38.75,41.34,69.74,81.4,61.22,69.05,25.9,19.42,32.85,538.72,45.11,14.47,135.87,71.14,359.02,291.55,195.72,243.76,66.36,257.72,59.21,106.97,451.74,206.84,37,18.02,17.86,40.52,37.99,8.45,24.23,15.39,29.04,11.9,11.08,19,20.7,290.32,3847.48,103.02,59.64,62.7,58,108.92,41.06,18.79,1450,86.74,842.4,156.38
2020/5/27,11014.66 ,20597.56 ,38.61,40.87,69.84,80.92,61.03,68.96,25.9,19.42,33.05,523.02,45.72,14.38,136.84,71.62,363.86,292.54,196.19,243.76,65.88,256.83,59.21,106.01,456.16,205.89,38.02,17.93,17.95,40.71,38.23,8.5,24.28,15.44,29.09,11.86,11.13,19.14,20.97,289.35,3803.37,103.02,59.26,62.22,58,107.53,40.68,18.89,1505,86.16,842.4,155.97
2020/5/28,10944.19 ,20466.81 ,38.16,40.45,68.97,79.59,60.45,68.39,25.71,19.47,32.61,516.15,45.3,14.62,134.9,71.62,358.05,290.07,197.13,247.16,66.36,261.27,59.41,106.49,451.74,205.41,37.2,17.84,17.95,40.13,37.61,8.43,24.14,15.3,28.85,11.9,11.08,18.9,20.88,288.39,3754.36,103.02,59.55,62.13,57.53,107.99,40.39,18.89,1545,85.09,821.97,151.48
2020/5/29,10942.16 ,20463.00 ,38.34,40.73,70.23,78.83,60.83,68.39,25.52,19.32,31.88,525.97,45.2,14.71,133.93,72.09,358.54,288.1,198.54,251.05,66.83,263.94,58.33,106.49,454.69,207.31,36.47,17.7,17.91,40.47,38.14,8.51,24.01,15.07,29.13,12.18,11.13,19,21.21,285.97,3759.26,103.02,60.03,61.65,60.34,107.99,40.96,19.03,1620,84.9,779.17,147.8
2020/6/1,11079.02 ,20719.37 ,38.84,41.24,70.8,79.59,61.12,68.86,25.9,19.61,32.8,533.82,45.91,14.9,139.75,72.47,373.05,291.55,198.07,261.73,66.74,261.27,59.41,107.46,453.22,208.74,37.05,17.98,18.09,40.56,38.33,8.53,24.37,15.44,29.09,12.37,11.27,19.09,21.3,287.42,3984.72,102.06,61,62.03,60.06,110.31,41.63,19.31,1550,87.03,809.33,151.07
2020/6/2,11127.93 ,20811.58 ,39.02,41.52,70.9,80.07,61.71,69.53,25.95,19.91,32.85,530.87,45.81,15.09,140.72,73.33,370.63,292.54,201.85,260.27,66.74,261.27,58.62,107.94,476.29,209.22,36.91,18.07,18.32,40.99,38.42,8.56,24.82,15.76,29.28,12.46,11.41,19.33,21.44,288.39,4004.32,102.54,61.68,62.41,60.9,110.31,41.54,19.54,1580,87.42,741.24,151.48
2020/6/3,11320.16 ,21171.10 ,39.33,42.27,71.67,81.78,62.87,71.14,26.37,20.4,33.63,560.31,46.56,15.42,147.03,74.28,379.34,296.98,204.2,258.33,66.93,263.49,59.7,108.42,481.2,208.74,37.15,18.5,18.69,41.57,39.42,8.71,25.4,16.09,29.66,12.75,11.51,19.76,21.53,287.9,4185.67,103.98,64.6,63.84,61.84,113.55,42.83,19.68,1690,90.51,738.32,155.97
2020/6/4,11393.23 ,21307.75 ,39.11,41.8,71.96,82.44,62.87,71.33,26.37,20.44,33.78,559.33,46.85,15.52,148,74.57,387.57,301.91,204.68,260.27,68.27,264.83,60.67,108.9,481.2,214.92,37.15,18.68,18.64,41.57,39.56,8.77,25.31,16.09,29.75,12.7,11.51,19.66,21.48,288.39,4156.26,103.5,64.89,63.56,62.12,114.94,43.16,19.82,1600,90.51,743.18,152.7
2020/6/5,11479.40 ,21468.90 ,39.33,42.27,71.29,83.2,63.16,71.81,26.37,20.49,33.78,571.11,47.36,15.71,148.97,74.66,374.99,307.34,206.56,261.73,68.74,261.72,62.62,108.42,485.13,214.92,37.39,18.73,18.6,41.52,39.61,8.8,25.22,16.23,29.84,12.56,11.51,19.8,21.48,284.52,4185.67,103.02,66.25,63.56,62.03,114.48,43.26,19.82,1570,91.29,730.54,153.11
2020/6/8,11610.32 ,21714.00 ,39.6,42.22,70.9,84.72,64.32,72.94,26.7,20.69,34.21,612.32,47.74,16.23,150.43,75.8,380.31,313.75,207.51,267.07,67.6,263.94,62.23,108.9,485.62,214.45,37.49,19.2,18.73,41.85,39.9,8.89,25.31,16.74,30.13,12.75,11.6,20,21.53,285.97,4332.71,103.98,66.06,64.03,62.49,115.41,44.03,19.87,1640,91.97,754.85,157.19
2020/6/9,11637.11 ,21764.92 ,39.56,41.94,71.29,85,64.8,73.13,26.94,20.79,34.41,635.87,47.55,16.04,154.31,75.61,379.83,314.74,207.98,263.19,67.6,262.16,61.84,108.9,488.57,212.54,37.25,18.97,18.73,42,39.99,8.88,25.4,16.83,30.18,12.65,11.56,20.04,21.44,285,4303.3,103.02,64.31,64.7,61.74,116.8,44.12,19.82,1640,92.93,768.47,157.19
2020/6/10,11720.16 ,21921.72 ,39.65,41.9,71.09,84.91,65.19,73.23,27.23,20.69,34.99,671.2,48.3,15.81,155.77,75.99,381.76,318.19,212.22,265.61,66.64,261.27,62.43,108.9,491.03,213.5,37.25,19.06,18.78,42.57,40.33,8.87,25.54,17.16,30.41,12.84,11.65,20.09,21.81,288.87,4313.1,103.98,66.06,65.27,62.68,120.04,44.74,19.82,1645,93.22,796.68,155.15
2020/6/11,11535.77 ,21583.83 ,39.02,41.29,70.42,83.58,63.83,71.52,26.28,20.4,33.73,674.14,47.64,15.28,151.88,74.76,371.12,316.22,216.47,265.61,66.55,261.27,60.28,108.42,487.59,213.97,36.76,18.59,18.46,41.61,39.04,8.62,25.22,16.74,30.13,12.56,11.45,19.66,21.34,289.84,4126.85,103.02,64.6,64.8,63.43,115.87,43.45,19.49,1605,90.03,782.09,152.7
2020/6/12,11429.94 ,21387.58 ,38.66,41.2,69.45,82.06,63.16,70.48,26.04,20.15,33.48,665.31,47.74,14.95,150.43,74.19,368.7,311.78,213.16,262.7,64.73,257.72,59.7,108.9,483.66,208.26,36.28,18.31,18.23,41.28,38.75,8.58,24.91,16.55,29.84,12.37,11.2,19.23,21.21,286.45,4058.24,103.02,64.4,64.8,64.64,114.94,42.59,19.35,1675,88.09,788.9,152.7
2020/6/15,11306.26 ,21158.29 ,38.3,40.77,68.1,81.68,62,69.53,25.8,19.86,33.24,666.29,48.21,14.66,148.49,73.24,369.66,305.37,212.22,264.16,63.97,259.5,58.53,107.46,483.66,206.36,35.84,18.17,18.14,41.14,38.95,8.68,24.77,16.65,29.66,12.37,11.05,19.14,20.97,284.52,4038.63,101.58,63.72,64.13,63.43,114.02,42.16,19.21,1570,87.13,771.39,151.48
2020/6/16,11511.64 ,21545.48 ,38.61,41.06,70.71,81.78,62.77,70.19,26.09,20.3,33.19,677.09,48.02,14.76,152.37,74.57,383.21,310.79,216.94,266.59,64.92,264.38,59.99,108.42,500.85,212.07,36.33,18.59,18.37,42.09,39.9,8.8,25.27,16.97,30.03,12.65,11.25,19.38,21.11,289.35,4112.15,103.02,65.38,64.61,64.18,118.19,43.21,19.49,1670,87.9,810.3,155.15
2020/6/17,11534.59 ,21607.63 ,38.61,40.59,69.94,81.87,62.77,70.19,26.47,20.44,34.7,685.92,48.21,14.57,154.31,74.38,386.12,310.79,217.88,276.3,65.02,263.49,59.11,108.9,500.85,211.12,35.99,18.87,18.5,42.28,40.18,8.8,25.27,17.16,30.03,12.75,11.25,19.57,21.16,289.84,4077.84,103.5,66.06,64.42,64.18,117.72,43.45,19.45,1685,89.2,792.79,155.15
2020/6/18,11548.33 ,21674.97 ,38.48,40.54,69.94,81.87,62.77,70.1,26.42,20.05,34.12,681.01,49.24,14.62,157.71,74.66,391.92,312.78,221.65,277.75,65.69,265.27,58.92,108.42,503.79,212.07,35.6,18.59,18.32,41.85,40.14,8.8,25.22,17.02,29.99,12.51,11.1,19.33,20.97,288.87,3970.01,103.02,65.57,63.56,64.46,118.65,43.16,19.35,1770,88.5,807.38,152.29
2020/6/19,11549.86 ,21678.39 ,38.34,40.63,68.68,81.49,61.71,69.43,25.99,20,34.02,680.03,49.24,14.66,161.59,74.95,391.44,312.78,223.07,286.49,66.45,262.61,58.33,108.9,536.2,211.59,35.31,18.45,18.23,41.61,40.09,8.67,25.04,16.83,29.61,12.37,11,19.14,20.88,288.87,3974.91,102.54,66.25,63.27,64.36,117.72,43.26,19.31,1815,88.1,807.38,146.17
2020/6/22,11572.93 ,21726.25 ,38.66,40.4,68.49,82.44,62.29,70.38,26.28,20.05,33.63,671.2,49.9,14.95,164.01,75.04,396.5,310.3,231.09,289.89,66.83,264.83,58.43,109.38,565.66,212.07,34.97,18.26,18.32,41.61,40.09,8.73,25.04,16.88,29.51,12.56,11.1,19.33,21.02,288.39,3940.61,103.02,66.25,63.46,65.58,118.65,43.21,19.35,1850,88.2,794.74,145.35
2020/6/23,11612.36 ,21811.11 ,38.48,40.45,69.55,82.54,62.87,71.24,26.42,20.25,33.73,683.95,47.4,14.71,164.99,76.28,406,313.28,232.5,286.49,66.83,262.16,58.53,109.86,563.7,211.59,35.36,18.4,18.32,42,40.28,8.74,25.18,16.88,29.51,12.65,11.05,19.42,21.11,290.32,3930.8,102.54,65.86,63.46,65.49,118.5,43.26,19.4,1850,89.3,771.39,145.35
2020/6/24,11660.67 ,21909.40 ,38.61,40.63,68.88,83.01,62.58,71.71,26.32,20.35,33.53,676.1,47.3,15,163.04,79.42,407.5,315.77,223.5,297.66,67.69,261.27,59.31,110.35,569.59,211.59,35.65,18.4,18.32,42.14,40.18,8.75,25.18,17.06,29.61,12.7,11.1,19.28,21.07,290.32,3930.8,103.5,66.06,63.84,65.58,119,43.16,19.4,1885,89,777.23,146.98
2020/6/29,11542.62 ,21695.37 ,38.43,40.45,69.26,82.25,61.9,71.24,26.18,20.05,33,677.09,46.5,14.81,163.53,81.03,391,310.3,215.5,288.92,67.69,260.38,58.04,110.83,554.86,207.79,35.31,18.12,18.32,41.8,39.9,8.78,25.04,16.77,29.28,12.46,10.9,19.28,21.02,285,3862.19,103.98,65.38,64.23,65.3,120,43.02,19.26,1865,88.2,768.47,138.41
2020/6/30,11621.24 ,21851.50 ,38.52,40.77,68.78,83.2,62.48,71.9,26.47,20.2,32.8,689.84,46.3,15.14,162.56,82.08,381,311.29,216,290.38,67.79,262.61,59.5,112.76,568.61,211.12,35.31,18.21,18.41,41.9,39.85,8.86,25.04,16.77,29.28,12.51,10.85,19.38,21.02,286.94,4004.32,105.9,65.67,64.8,64,125,43.59,19.35,1920,88.5,780.15,135.96
2020/7/1,11703.42 ,22054.55 ,38.84,41.24,68.68,83.2,63.06,72.5,26.75,20.1,32.95,681.99,46.75,15.33,164.5,81.7,379.5,315.77,216,304.95,68.36,266.6,59.5,112.27,566.64,219.68,35.31,18.26,18.46,42.3,40.35,8.88,25.22,16.92,29.61,12.65,10.9,19.52,21.11,286.45,4117.05,107.33,66.06,65.94,64.5,126,44.22,19.45,1960,88.5,816.14,140.04
2020/7/2,11805.14 ,22301.84 ,39.29,41.62,69.84,83.8,63.25,72.8,27.42,20.05,34.16,723.21,47.15,15.57,165.5,81.8,377,320.24,218,307.86,69.32,269.27,60.5,114,563.7,219.2,35.55,18.35,18.5,42.1,40.3,8.88,25.27,16.97,29.89,12.61,10.9,19.52,21.25,289.35,4161.16,109.25,70.62,67.27,65.3,126.5,44.79,19.54,1980,89.8,821,143.31
2020/7/3,11909.16 ,22502.26 ,39.6,42.08,70.61,84.3,63.64,73.4,27.42,20.25,33.97,708.49,46.85,15.66,169.5,81.13,377,327.7,216.5,323.88,70.65,280.38,59.8,112,574.5,217.77,35.84,18.4,18.55,42.8,40.75,8.87,25.31,17.21,29.89,12.65,10.9,19.8,21.3,286.45,4239.58,110.21,69.84,66.13,66.1,127,44.98,19.59,1985,88.9,805,143.72
2020/7/6,12116.70 ,22916.04 ,40.01,42.65,71.19,84.4,64.8,73.3,27.56,20.49,34.12,734.98,47.05,15.85,176.5,82.18,378.5,336.15,218.5,339.91,71.99,291.49,60.2,112,589,222.53,35.94,18.59,18.87,43.3,41.25,9.04,25.58,17.3,30.27,12.79,11.15,20.04,21.58,289.84,4322.9,110.69,69.55,66.99,66.5,129,45.41,19.73,1985,89.6,817,142.09
2020/7/7,12092.97 ,22893.68 ,40.1,42.79,70.61,83.7,64.8,72.7,27.56,20.25,34.16,730.07,47.05,15.81,175,82.75,392.5,336.65,221.5,333.6,72.37,289.71,60.8,111.5,618,220.15,35.94,18.5,18.73,43.3,40.95,8.94,25.49,17.45,30.32,12.75,11.1,20.19,21.53,289.35,4318,110.21,68.48,66.42,65.6,128.5,45.46,19.73,2015,88.9,812,141.68
2020/7/8,12170.19 ,23052.12 ,40.68,42.83,70.71,83.2,64.8,72.3,27.61,20.35,34.99,733.02,47.15,15.85,179.5,82.75,387,339.14,225.5,343.79,73.23,289.27,60.2,112,661,219.68,36.55,18.45,18.73,43.1,40.95,8.92,25.63,17.4,30.37,12.75,11.05,20.14,21.48,286.94,4268.99,110.69,67.51,65.94,65.1,128,45.94,19.73,2005,88.7,812,138.82
2020/7/9,12192.69 ,23105.57 ,40.82,43.07,70.9,83,64.3,72,27.46,20.35,34.99,734,47.1,15.66,180.5,81.99,379.5,343.12,221,356.9,73.23,291.49,61,110.5,651,220.63,36.05,18.5,18.6,42.8,40.6,8.83,25.49,17.4,30.56,12.7,11,20.14,21.44,285.48,4342.51,110.69,68.39,65.56,64.8,127.5,46.13,19.73,1925,88.2,812,143.72
2020/7/10,12073.68 ,22883.01 ,40.5,43.3,71,82,63.3,71,27.42,20.2,34.5,705.54,46.7,15.66,183.5,80.65,370.5,346.6,218,349.13,73.52,285.71,59.6,111,616,214.92,35.4,18.31,18.55,42.4,40.25,8.75,25.49,17.21,30.32,12.7,10.95,19.9,21.34,280.65,3930.8,111.17,69.55,65.37,63.7,125,45.46,19.68,1870,86.7,781,140.45
2020/7/13,12211.56 ,23170.84 ,40.73,43.39,71,82,63.8,71,28.08,20.2,34.55,734,47.1,16.23,186.5,82.46,380.5,352.56,219,350.11,74.28,287.49,62.7,110.5,629,223.48,35.2,18.26,18.46,43,40.95,8.81,25.94,17.59,30.37,12.75,10.95,20.1,21.34,278.71,3881.79,111.17,70.33,65.75,64.8,125.5,44.98,19.77,1875,87.4,792,142.09
2020/7/14,12209.01 ,23182.75 ,40.82,43.49,70.32,81,63.5,71,27.98,20.1,34.55,722,46.95,16,185,82.08,374,361.52,217.5,344.76,73.99,285.27,61.5,110,611,220.63,34.7,18.21,18.46,42.7,40.7,8.88,25.94,17.64,30.51,12.7,10.9,19.95,21.3,278.23,3940.61,111.17,68.68,66.2,64.7,123.5,45.41,19.68,1795,85.1,782,140.45
2020/7/15,12202.85 ,23189.68 ,41.09,43.39,70.42,80.4,64.1,71.4,28.27,20.4,35.33,741,47.4,16,184.5,82.37,374.5,361.02,217.5,339.91,75.14,291.04,60.1,109.5,609,218.73,35.25,18.45,18.6,42.8,40.65,8.86,25.99,17.69,30.46,12.7,10.95,19.9,21.44,276.77,3935.7,111.17,68.68,66,63.9,123.5,45.7,19.77,1750,84.3,770,144.13
2020/7/16,12157.74 ,23124.32 ,40.1,42.46,70.42,81,64.6,71.6,28.93,20.4,35.96,734,46.9,16.6,185,83.32,377,355.55,219.5,340.39,74.47,287.04,60.3,109.5,599,219.68,34.8,18.31,18.46,42.85,40.55,8.87,26.08,17.69,30.46,12.65,10.9,19.85,21.34,279.68,3921,109.25,67.71,65.3,64.1,123.5,44.8,19.82,1750,85.8,760,147.8
2020/7/17,12181.56 ,23184.28 ,40.37,42.36,69.94,81,64.4,71,28.6,20.4,34.7,737,46.7,16.4,184,83.7,379,365,220,332.62,74.47,289.27,60.2,109.5,607,217.3,35,18.21,18.5,42.8,40.5,8.91,26.26,17.59,30.56,12.65,10.95,19.9,21.44,280.65,3916.1,107.5,67.32,65.1,64,123,44.75,19.87,1735,86.1,753,146.58
2020/7/20,12174.54 ,23172.59 ,40.64,42.55,70.03,80.5,63.5,71,28.74,20.3,34.07,739,47,16.55,182,82.56,382,364,224.5,340.88,75.43,292.38,60.8,110,601,216.35,34.9,18.17,18.46,42.65,40.4,8.94,26.35,17.45,30.74,12.61,11,19.85,21.44,281.61,3930.8,107.5,68.58,64.9,61.5,124,44.55,19.82,1740,86,797,146.98
2020/7/21,12397.55 ,23599.11 ,41.04,43.44,69.55,80.5,64,71.4,28.74,20.1,34.55,731,46.8,17.15,185.5,81.13,388,380.91,224.5,354.48,76.29,295.93,61.2,110,637,213.97,34.95,18.31,18.6,42.5,40.4,8.85,26.35,17.45,30.84,12.65,10.85,19.8,21.53,279.68,4009.22,106.5,69.94,64,61.2,126,45.5,19.82,1750,85.8,787,145.35
2020/7/22,12473.27 ,23746.09 ,41,43.3,69.55,80.5,64.4,71.4,28.74,20.2,34.65,739,46.7,17.5,192.5,81.7,396,381.9,224.5,357.87,78.29,297.71,61.7,110,664,211.59,34.8,18.35,18.6,43.1,40.65,8.9,26.31,17.59,30.98,12.75,10.9,19.8,21.81,281.61,3965.11,107,69.75,64,61.9,126,45,19.87,1740,87,819,145.35
2020/7/23,12413.04 ,23689.48 ,41.09,41.9,69.45,80.1,63.5,70.6,28.46,20.2,35,732,46.55,19.25,190,82.1,389.5,379.42,225,362.24,78.29,296.38,62,109,677,209.22,34.8,18.21,18.55,42.7,40.35,8.86,26.22,17.49,30.98,12.7,10.9,19.75,21.72,280.65,3798.47,106.5,69.75,63.7,62.2,125,44.6,19.82,1755,85.2,826,145.76
